Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
51,Rod Booker*\bookero01,30,STL,10,8,8,1,2,0,0,0,0,0,0,0,1,.250,.250,.250,.500,42,2,0,0,0,0,0,/45
52,Jeff Brantley\brantje01,25,SFG,59,15,12,1,1,0,0,0,0,0,0,0,8,.083,.083,.083,.167,-51,1,1,0,3,0,0,1
53,Sid Bream*\breamsi01,28,PIT,19,50,36,3,8,3,0,0,4,0,4,12,10,.222,.417,.306,.722,114,11,0,0,2,0,0,3
54,Bob Brenly\brenlbo01,35,SFG,12,24,22,2,4,2,0,0,3,0,0,1,7,.182,.208,.273,.481,39,6,1,0,0,1,1,2
55,Hubie Brooks\brookhu01,32,MON,148,593,542,56,145,30,1,14,70,6,11,39,108,.268,.317,.404,.721,105,219,15,4,0,8,2,*9
56,Marty Brown\brownma03,26,CIN,16,35,30,2,5,1,0,0,4,0,0,4,9,.167,.257,.200,.457,31,6,0,0,0,1,0,5
57,Tom Browning*\brownto05,29,CIN,41,96,78,2,7,0,0,0,2,0,1,4,32,.090,.134,.090,.224,-36,7,1,0,14,0,0,1
58,Tom Brunansky\brunato01,28,STL,158,622,556,67,133,29,3,20,85,5,9,59,107,.239,.312,.410,.722,103,228,10,2,0,5,3,*9/38
59,Eric Bullock*\bulloer01,29,PHI,6,4,4,1,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/98
60,Tim Burke\burketi01,30,MON,68,4,3,0,0,0,0,0,0,0,0,1,3,.000,.250,.000,.250,-22,0,0,0,0,0,0,1
61,Brett Butler*\butlebr01,32,SFG,154,672,594,100,168,22,4,4,36,31,16,59,69,.283,.349,.354,.703,105,210,4,3,13,3,2,*8
62,Francisco Cabrera\cabrefr01,22,ATL,4,14,14,0,3,2,0,0,0,0,0,0,3,.214,.214,.357,.571,60,5,0,0,0,0,0,/32
63,Ernie Camacho\camacer01,34,SFG,13,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
64,Ken Caminiti#\caminke01,26,HOU,161,646,585,71,149,31,3,10,72,4,1,51,93,.255,.316,.369,.685,98,216,8,3,3,4,9,*5
65,John Candelaria*\candejo01,35,MON,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
66,John Cangelosi#\cangejo01,26,PIT,112,201,160,18,35,4,2,0,9,11,8,35,20,.219,.365,.269,.634,88,43,1,3,1,2,2,879
67,Jose Cano\canojo01,27,HOU,6,6,6,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
68,Don Carman*\carmado01,29,PHI,49,41,34,0,1,0,0,0,0,0,0,0,13,.029,.029,.029,.059,-83,1,2,0,7,0,0,1
69,Cris Carpenter\carpecr01,24,STL,36,11,9,1,4,0,0,0,1,0,0,0,2,.444,.444,.444,.889,153,4,0,0,2,0,0,1
70,Mark Carreon\carrema01,25,NYM,68,147,133,20,41,6,0,6,16,2,3,12,17,.308,.370,.489,.859,150,65,1,1,0,0,0,97
71,Gary Carter\cartega01,35,NYM,50,166,153,14,28,8,0,2,15,0,0,12,15,.183,.241,.275,.515,51,42,5,0,0,1,0,2/3
72,Steve Carter*\cartest01,24,PIT,9,18,16,2,2,1,0,1,3,0,0,2,5,.125,.222,.375,.597,71,6,0,0,0,0,1,/9
73,Tony Castillo*\castito02,26,ATL,12,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
74,Norm Charlton#\charlno01,26,CIN,69,5,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
75,Jim Clancy\clancji01,33,HOU,33,49,41,3,6,1,0,0,0,0,0,1,14,.146,.167,.171,.337,-2,7,0,0,7,0,0,1
76,Jack Clark\clarkja01,33,SDP,142,594,455,76,110,19,1,26,94,6,2,132,145,.242,.410,.459,.869,148,209,10,1,0,5,18,*39
77,Jerald Clark\clarkje01,25,SDP,17,44,41,5,8,2,0,1,7,0,1,3,9,.195,.250,.317,.567,61,13,0,0,0,0,0,7/9
78,Will Clark*\clarkwi02,25,SFG,159,675,588,104,196,38,9,23,111,8,3,74,103,.333,.407,.546,.953,175,321,6,5,0,8,14,*3
79,Marty Clary\claryma01,27,ATL,18,39,31,3,5,0,0,0,1,0,0,3,7,.161,.235,.161,.397,15,5,0,0,5,0,0,1
80,Pat Clements\clemepa01,27,SDP,23,6,6,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
81,Vince Coleman#\colemvi01,27,STL,145,624,563,94,143,21,9,2,28,65,10,50,90,.254,.316,.334,.650,84,188,4,2,7,2,0,*7
82,Dave Collins#\collida02,36,CIN,78,118,106,12,25,4,0,0,7,3,1,10,17,.236,.302,.274,.575,64,29,2,0,2,0,0,7
83,Pat Combs*\combspa01,22,PHI,6,13,12,1,2,1,0,0,0,1,0,0,4,.167,.167,.250,.417,18,3,0,0,1,0,0,/1
84,David Cone*\coneda01,26,NYM,34,85,77,9,18,2,0,0,4,0,0,2,13,.234,.253,.260,.513,51,20,1,0,6,0,0,1
85,Dennis Cook*\cookde01,26,TOT,24,44,42,4,9,1,1,0,3,0,0,0,6,.214,.214,.286,.500,43,12,0,0,2,0,0,1
86,Dennis Cook*\cookde01,26,SFG,2,6,6,1,1,0,1,0,1,0,0,0,2,.167,.167,.500,.667,87,3,0,0,0,0,0,/1
87,Dennis Cook*\cookde01,26,PHI,22,38,36,3,8,1,0,0,2,0,0,0,4,.222,.222,.250,.472,36,9,0,0,2,0,0,1
88,Joey Cora#\corajo01,24,SDP,12,20,19,5,6,1,0,0,1,1,0,1,0,.316,.350,.368,.718,105,7,0,0,0,0,0,/654
89,John Costello\costejo01,28,STL,48,8,6,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
90,Tim Crews\crewsti01,28,LAD,44,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
91,Kal Daniels*\danieka01,25,TOT,55,218,171,33,42,13,0,4,17,9,4,43,33,.246,.399,.392,.791,125,67,2,2,0,2,1,7
92,Kal Daniels*\danieka01,25,CIN,44,172,133,26,29,11,0,2,9,6,4,36,28,.218,.390,.346,.735,109,46,1,2,0,1,1,7
93,Kal Daniels*\danieka01,25,LAD,11,46,38,7,13,2,0,2,8,3,0,7,5,.342,.435,.553,.987,183,21,1,0,0,1,0,7
94,Ron Darling\darliro01,28,NYM,35,80,73,8,9,1,0,2,5,0,0,1,28,.123,.147,.219,.366,6,16,0,1,5,0,0,1
95,Danny Darwin\darwida01,33,HOU,68,18,17,1,2,0,0,0,2,0,0,0,8,.118,.111,.118,.229,-33,2,0,0,0,1,0,1
96,Doug Dascenzo#\dascedo01,25,CHC,47,157,139,20,23,1,0,1,12,6,3,13,13,.165,.234,.194,.428,20,27,2,0,3,2,0,8/79
97,Darren Daulton*\daultda01,27,PHI,131,425,368,29,74,12,2,8,44,2,1,52,58,.201,.303,.310,.612,77,114,4,2,1,1,8,*2
98,Mark Davidson\davidma01,28,HOU,33,73,65,7,13,2,1,1,5,1,0,7,14,.200,.278,.308,.585,70,20,1,0,1,0,0,9/78
99,Eric Davis\daviser01,27,CIN,131,542,462,74,130,14,2,34,101,21,7,68,116,.281,.367,.541,.908,153,250,16,1,0,11,12,*8/79
100,Glenn Davis\davisgl01,28,HOU,158,663,581,87,156,26,1,34,89,4,2,69,123,.269,.350,.492,.842,142,286,9,7,0,6,17,*3
101,Jody Davis\davisjo02,32,ATL,78,257,231,12,39,5,0,4,19,0,0,23,61,.169,.246,.242,.489,40,56,8,1,1,1,3,2/3
102,Mark Davis*\davisma01,28,SDP,70,13,13,0,0,0,0,0,0,0,0,0,7,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
103,Mike Davis*\davismi02,30,LAD,67,191,173,21,43,7,1,5,19,6,5,16,28,.249,.309,.387,.696,99,67,2,0,0,2,1,97
104,Andre Dawson\dawsoan01,34,CHC,118,459,416,62,105,18,6,21,77,8,5,35,62,.252,.307,.476,.783,114,198,16,1,0,7,13,*9
105,Ken Dayley*\dayleke01,30,STL,71,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
106,Jose DeLeon\deleojo01,28,STL,36,94,83,3,8,0,0,0,1,0,0,2,37,.096,.118,.096,.214,-39,8,1,0,9,0,0,1
107,Rick Dempsey\dempsri01,39,LAD,79,183,151,16,27,7,0,4,16,1,0,30,37,.179,.319,.305,.623,80,46,5,1,1,0,3,2
108,Drew Denson#\densodr01,23,ATL,12,39,36,1,9,1,0,0,5,1,0,3,9,.250,.308,.278,.585,68,10,0,0,0,0,0,3
109,Bob Dernier\dernibo01,32,PHI,107,205,187,26,32,5,0,1,13,4,3,14,28,.171,.225,.214,.439,27,40,1,0,1,3,0,879
110,Jim Deshaies*\deshaji01,29,HOU,35,85,75,2,9,0,0,0,2,0,0,1,26,.120,.132,.120,.252,-26,9,0,0,9,0,0,1
111,Bo Diaz\diazbo01,36,CIN,43,138,132,6,27,5,0,1,8,0,2,6,7,.205,.239,.265,.504,42,35,3,0,0,0,3,2
112,Rob Dibble*\dibblro01,25,CIN,74,8,8,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
113,Gordon Dillard*\dillago01,25,PHI,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
114,Frank DiPino*\dipinfr01,32,STL,67,14,13,0,1,0,0,0,0,0,0,0,9,.077,.077,.077,.154,-56,1,0,0,1,0,0,1
115,Benny Distefano*\distebe01,27,PIT,96,176,154,12,38,8,0,2,15,1,0,17,30,.247,.333,.338,.671,96,52,6,3,2,0,3,3/29
116,Bill Doran#\doranbi02,31,HOU,142,574,507,65,111,25,2,8,58,22,3,59,63,.219,.301,.323,.625,82,164,8,2,3,3,2,*4
117,Kelly Downs\downske01,28,SFG,18,25,22,2,2,0,0,0,0,0,0,0,9,.091,.091,.091,.182,-47,2,0,0,3,0,0,1
118,Doug Drabek\drabedo01,26,PIT,40,87,77,1,8,1,0,0,3,0,1,3,14,.104,.148,.117,.265,-22,9,0,1,6,0,0,1
119,Dave Dravecky\draveda01,33,SFG,2,5,3,0,1,0,0,0,0,0,0,2,1,.333,.600,.333,.933,179,1,0,0,0,0,0,/1
120,Mariano Duncan\duncama01,26,TOT,94,273,258,32,64,15,2,3,21,9,5,8,51,.248,.284,.357,.641,81,92,3,5,2,0,0,64/79
121,Mariano Duncan\duncama01,26,LAD,49,87,84,9,21,5,1,0,8,3,3,0,15,.250,.267,.333,.601,72,28,1,2,1,0,0,6/479
122,Mariano Duncan\duncama01,26,CIN,45,186,174,23,43,10,1,3,13,6,2,8,36,.247,.292,.368,.660,85,64,2,3,1,0,0,6/4
123,Mike Dunne\dunnemi01,26,PIT,3,5,4,1,1,0,0,0,0,0,0,1,2,.250,.400,.250,.650,94,1,0,0,0,0,0,/1
124,Shawon Dunston\dunstsh01,26,CHC,138,512,471,52,131,20,6,9,60,19,11,30,86,.278,.320,.403,.724,100,190,7,1,6,4,15,*6
125,Leon Durham*\durhale01,31,STL,29,22,18,2,1,1,0,0,1,0,1,2,4,.056,.182,.111,.293,-15,2,0,1,0,1,0,3
126,Jim Dwyer*\dwyerji01,39,MON,13,11,10,1,3,1,0,0,2,0,0,1,1,.300,.364,.400,.764,118,4,0,0,0,0,0,
127,Lenny Dykstra*\dykstle01,26,TOT,146,584,511,66,121,32,4,7,32,30,12,60,53,.237,.318,.356,.674,95,182,7,3,5,5,1,*8
128,Lenny Dykstra*\dykstle01,26,NYM,56,192,159,27,43,12,1,3,13,13,1,23,15,.270,.362,.415,.777,127,66,2,2,4,4,0,8
129,Lenny Dykstra*\dykstle01,26,PHI,90,392,352,39,78,20,3,4,19,17,11,37,38,.222,.297,.330,.626,80,116,5,1,1,1,1,8
130,Logan Easley\easlelo01,27,PIT,10,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
131,Gary Eave\eavega01,25,ATL,3,7,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
132,Mark Eichhorn\eichhma01,28,ATL,45,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
133,Kevin Elster\elsteke01,24,NYM,151,508,458,52,106,25,2,10,55,4,3,34,77,.231,.283,.360,.643,87,165,13,2,6,8,11,*6
134,Darrell Evans*\evansda01,42,ATL,107,323,276,31,57,6,1,11,39,0,1,41,46,.207,.303,.355,.658,87,98,1,0,0,6,6,35
135,Sid Fernandez*\fernasi01,26,NYM,35,83,71,2,15,3,0,1,8,0,0,1,25,.211,.233,.296,.529,54,21,0,1,10,0,0,1
136,Jeff Fischer\fischje01,25,LAD,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
137,Brian Fisher\fishebr01,27,PIT,9,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
138,Mike Fitzgerald\fitzgmi02,28,MON,100,331,290,33,69,18,2,7,42,3,4,35,61,.238,.322,.386,.708,102,112,8,2,2,2,3,2/57
139,Tim Flannery*\flannti01,31,SDP,73,145,130,9,30,5,0,0,8,2,0,13,20,.231,.299,.269,.568,63,35,2,0,1,1,0,5/4
140,Darrin Fletcher*\fletcda01,22,LAD,5,9,8,1,4,0,0,1,2,0,0,1,0,.500,.556,.875,1.431,306,7,0,0,0,0,0,/2
141,Tom Foley*\foleyto02,29,MON,122,431,375,34,86,19,2,7,39,2,3,45,53,.229,.314,.347,.660,89,130,2,3,4,4,4,456/1
142,Curt Ford*\fordcu01,28,PHI,108,161,142,13,31,5,1,1,13,5,3,16,33,.218,.298,.289,.587,70,41,4,1,0,2,0,79/834
143,Bob Forsch\forscbo01,39,HOU,37,30,24,1,4,0,0,0,2,0,0,0,6,.167,.167,.167,.333,-3,4,0,0,6,0,0,1
144,John Franco*\francjo01,28,CIN,60,3,3,1,1,0,0,0,0,0,0,0,2,.333,.333,.333,.667,89,1,0,0,0,0,0,1
145,Marvin Freeman\freemma02,26,PHI,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
146,Steve Frey\freyst01,25,MON,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
147,Todd Frohwirth\frohwto01,26,PHI,45,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
148,Andres Galarraga\galaran01,28,MON,152,636,572,76,147,30,1,23,85,12,5,48,158,.257,.327,.434,.761,116,248,12,13,0,3,10,*3
149,Ron Gant\gantro01,24,ATL,75,285,260,26,46,8,3,9,25,9,6,20,63,.177,.237,.335,.571,61,87,0,1,2,2,0,58/7
150,Damaso Garcia\garcida01,32,MON,80,222,203,26,55,9,1,3,18,5,4,15,20,.271,.317,.369,.686,95,75,6,0,1,3,1,4/5
151,Miguel Garcia*\garcimi02,22,PIT,11,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,486,1,0,0,0,0,0,1
152,Mark Gardner\gardnma01,27,MON,7,7,6,0,1,0,0,0,0,0,0,0,4,.167,.167,.167,.333,-4,1,0,0,1,0,0,/1
153,Scott Garrelts\garresc01,27,SFG,32,71,66,3,9,0,2,0,2,1,1,3,30,.136,.174,.197,.371,8,13,0,0,2,0,0,1
154,Kirk Gibson*\gibsoki01,32,LAD,71,292,253,35,54,8,2,9,28,12,3,35,55,.213,.312,.368,.679,95,93,5,2,0,2,5,78
155,Brett Gideon\gideobr01,25,MON,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
156,Joe Girardi\girarjo01,24,CHC,59,172,157,15,39,10,0,1,14,2,1,11,26,.248,.304,.331,.635,76,52,4,2,1,1,5,2
157,Tom Glavine*\glavito02,23,ATL,30,76,67,6,10,0,1,0,4,0,0,5,20,.149,.208,.179,.387,11,12,0,0,4,0,0,1
158,Jose Gonzalez\gonzajo02,24,LAD,95,286,261,31,70,11,2,3,18,9,3,23,53,.268,.326,.360,.686,98,94,2,0,1,1,5,89/7
159,Dwight Gooden\goodedw01,24,NYM,19,44,40,1,8,3,0,0,1,0,0,0,7,.200,.195,.275,.470,36,11,1,0,3,1,0,1
160,Rich Gossage\gossari01,37,SFG,31,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
161,Jim Gott\gottji01,29,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
162,Mark Grace*\gracema01,25,CHC,142,596,510,74,160,28,3,13,79,14,7,80,42,.314,.405,.457,.862,139,233,13,0,3,3,13,*3
163,Mark Grant\grantma01,25,SDP,50,25,20,5,1,0,0,0,0,0,0,4,10,.050,.208,.050,.258,-22,1,0,0,1,0,0,1
164,Gary Green\greenga01,27,SDP,15,28,27,4,7,3,0,0,0,0,1,1,1,.259,.286,.370,.656,86,10,0,0,0,0,0,6/5
165,Tommy Greene\greento01,22,ATL,4,10,10,1,1,0,0,0,0,0,0,0,3,.100,.100,.100,.200,-43,1,0,0,0,0,0,/1
166,Tommy Gregg*\greggto01,25,ATL,102,298,276,24,67,8,0,6,23,3,4,18,45,.243,.288,.337,.625,77,93,4,0,3,1,2,93/78
167,Ken Griffey*\griffke01,39,CIN,106,266,236,26,62,8,3,8,30,4,2,29,42,.263,.346,.424,.770,116,100,2,1,0,0,3,7/39
168,Alfredo Griffin#\griffal01,31,LAD,136,547,506,49,125,27,2,0,29,10,7,29,57,.247,.287,.308,.596,72,156,5,0,11,1,2,*6
169,Mike Griffin\griffmi02,32,CIN,3,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,466,1,0,0,0,0,0,/1
170,Jason Grimsley\grimsja01,21,PHI,4,7,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,2,0,0,/1
171,Marquis Grissom\grissma02,22,MON,26,87,74,16,19,2,0,1,2,1,0,12,21,.257,.360,.324,.685,97,24,1,0,1,0,0,8/79
172,Greg Gross*\grossgr01,36,HOU,60,88,75,2,15,0,0,0,4,0,0,11,6,.200,.310,.200,.510,51,15,3,1,1,0,2,/9371
173,Kevin Gross\grosske01,28,MON,31,76,64,5,9,2,0,0,1,0,0,6,32,.141,.214,.172,.386,12,11,2,0,6,0,0,1
174,Pedro Guerrero\guerrpe01,33,STL,162,665,570,60,177,42,1,17,117,2,0,79,84,.311,.391,.477,.868,145,272,17,4,0,12,13,*3
175,Chris Gwynn*\gwynnch01,24,LAD,32,73,68,8,16,4,1,0,7,1,0,2,9,.235,.254,.324,.577,65,22,1,0,2,1,0,7/89
176,Tony Gwynn*\gwynnto01,29,SDP,158,679,604,82,203,27,7,4,62,40,16,56,30,.336,.389,.424,.813,132,256,12,1,11,7,16,*89
177,Albert Hall#\hallal02,31,PIT,20,36,33,4,6,2,1,0,1,3,0,3,5,.182,.250,.303,.553,61,10,0,0,0,0,0,/978
178,Jeff Hamilton\hamilje01,25,LAD,151,581,548,45,134,35,1,12,56,0,0,20,71,.245,.272,.378,.650,85,207,10,3,4,6,5,*5/416
179,Atlee Hammaker#\hammaat01,31,SFG,28,23,19,3,7,1,0,0,3,0,0,0,3,.368,.368,.421,.789,129,8,0,0,4,0,0,1
180,Gene Harris\harrige01,24,MON,11,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
