Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
24,Doug Capilla*\capildo01,26,CIN,0,1,.000,9.82,6,3,0,0,0,0,11.0,14,12,12,1,11,0,9,0,0,0,57,38,5.13,2.273,11.5,0.8,9.0,7.4,0.82
25,Steve Carlton*\carltst01,33,PHI,16,13,.552,2.84,34,34,0,12,3,0,247.1,228,91,78,30,63,7,161,3,7,3,1006,126,3.66,1.177,8.3,1.1,2.3,5.9,2.56
26,Clay Carroll\carrocl02,37,PIT,0,0,,2.25,2,0,0,0,0,0,4.0,2,1,1,0,3,0,0,0,0,0,17,183,4.84,1.250,4.5,0.0,6.8,0.0,0.00
27,Bobby Castillo\castibo01,23,LAD,0,4,.000,3.97,18,0,7,0,0,1,34.0,28,19,15,2,33,7,30,0,1,0,160,90,4.50,1.794,7.4,0.5,8.7,7.9,0.91
28,Larry Christenson\chrisla01,24,PHI,13,14,.481,3.24,33,33,0,9,3,0,228.0,209,90,82,16,47,7,131,1,7,6,925,111,2.98,1.123,8.3,0.6,1.9,5.2,2.79
29,Mardie Cornejo\cornema01,26,NYM,4,2,.667,2.45,25,0,10,0,0,3,36.2,37,12,10,1,14,5,17,3,1,1,155,143,3.40,1.391,9.1,0.2,3.4,4.2,1.21
30,Terry Cornutt\cornute01,25,SFG,0,0,,0.00,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,0,0,10,,2.59,0.333,3.0,0.0,0.0,0.0,
31,John Curtis*\curtijo01,30,SFG,4,3,.571,3.71,46,0,22,0,0,1,63.0,60,31,26,1,29,8,38,0,0,6,270,93,2.97,1.413,8.6,0.1,4.1,5.4,1.31
32,John D'Acquisto\d'acqjo01,26,SDP,4,3,.571,2.13,45,3,24,0,0,10,93.0,60,24,22,2,56,2,104,1,1,5,390,156,2.47,1.247,5.8,0.2,5.4,10.1,1.86
33,Mike Davey*\daveymi01,26,ATL,0,0,,0.00,3,0,0,0,0,0,2.2,1,0,0,0,1,0,0,0,0,0,9,,3.71,0.750,3.4,0.0,3.4,0.0,0.00
34,John Denny\dennyjo01,25,STL,14,11,.560,2.96,33,33,0,11,2,0,234.0,200,81,77,13,74,4,103,6,4,8,936,120,3.45,1.171,7.7,0.5,2.8,4.0,1.39
35,Adrian Devine\devinad01,26,ATL,5,4,.556,5.92,31,6,11,0,0,3,65.1,84,45,43,3,25,5,26,0,2,2,294,69,3.53,1.668,11.6,0.4,3.4,3.6,1.04
36,Tom Dixon\dixonto01,23,HOU,7,11,.389,3.99,30,19,4,3,2,1,140.0,140,70,62,8,40,3,66,1,2,0,592,83,3.26,1.286,9.0,0.5,2.6,4.2,1.65
37,Rob Dressler\dressro01,24,STL,0,1,.000,2.08,3,2,0,0,0,0,13.0,12,3,3,0,4,1,4,0,0,0,49,176,2.89,1.231,8.3,0.0,2.8,2.8,1.00
38,Hal Dues\duesha01,23,MON,5,6,.455,2.36,25,12,5,1,0,1,99.0,85,29,26,5,42,4,36,4,2,4,407,149,3.91,1.283,7.7,0.5,3.8,3.3,0.86
39,Dan Dumoulin\dumouda01,24,CIN,1,0,1.000,1.80,3,0,1,0,0,0,5.0,7,1,1,0,3,1,2,1,0,1,23,214,4.19,2.000,12.6,0.0,5.4,3.6,0.67
40,Jamie Easterly*\easteja01,25,ATL,3,6,.333,5.65,37,6,8,0,0,1,78.0,91,52,49,9,45,6,42,2,0,7,355,73,4.82,1.744,10.5,1.0,5.2,4.8,0.93
41,Rawly Eastwick\eastwra01,27,PHI,2,1,.667,4.02,22,0,10,0,0,0,40.1,31,21,18,5,18,2,14,0,0,0,170,90,4.84,1.215,6.9,1.1,4.0,3.1,0.78
42,Juan Eichelberger\eicheju01,24,SDP,0,0,,10.80,3,0,1,0,0,0,3.1,4,4,4,0,2,0,2,0,1,0,17,35,3.19,1.800,10.8,0.0,5.4,5.4,1.00
43,Nino Espinosa\espinni01,24,NYM,11,15,.423,4.73,32,32,0,6,1,0,203.2,230,117,107,24,75,10,76,3,3,0,888,74,4.52,1.498,10.2,1.1,3.3,3.4,1.01
44,Pete Falcone*\falcope01,24,STL,2,7,.222,5.76,19,14,2,0,0,0,75.0,94,52,48,9,48,2,28,2,0,8,352,62,5.40,1.893,11.3,1.1,5.8,3.4,0.58
45,Rollie Fingers\fingero01,31,SDP,6,13,.316,2.52,67,0,62,0,0,37,107.1,84,33,30,4,29,12,72,1,0,2,434,132,2.57,1.053,7.0,0.3,2.4,6.0,2.48
46,Bob Forsch\forscbo01,28,STL,11,17,.393,3.70,34,34,0,7,3,0,233.2,205,110,96,15,97,9,114,5,3,8,981,96,3.75,1.292,7.9,0.6,3.7,4.4,1.18
47,Ken Forsch\forscke01,31,HOU,10,6,.625,2.70,52,6,28,4,2,7,133.1,136,44,40,2,37,13,71,1,0,2,563,122,2.57,1.298,9.2,0.1,2.5,4.8,1.92
48,Terry Forster*\forstte01,26,LAD,5,4,.556,1.93,47,0,40,0,0,22,65.1,56,19,14,2,23,4,46,0,1,2,266,183,2.63,1.209,7.7,0.3,3.2,6.3,2.00
49,George Frazier\frazige01,23,STL,0,3,.000,4.09,14,0,3,0,0,0,22.0,22,14,10,2,6,2,8,0,0,1,96,88,3.86,1.273,9.0,0.8,2.5,3.3,1.33
50,Dave Freisleben\freisda01,26,SDP,0,3,.000,6.08,12,4,2,0,0,0,26.2,41,22,18,3,15,3,16,0,0,2,131,55,4.54,2.100,13.8,1.0,5.1,5.4,1.07
51,Woodie Fryman*\frymawo01,38,TOT,7,11,.389,4.19,32,26,2,4,3,1,150.1,157,76,70,10,74,6,81,3,2,5,657,89,3.91,1.537,9.4,0.6,4.4,4.8,1.09
52,Woodie Fryman*\frymawo01,38,CHC,2,4,.333,5.17,13,9,0,0,0,0,55.2,64,37,32,6,37,5,28,0,2,3,255,78,4.97,1.814,10.3,1.0,6.0,4.5,0.76
53,Woodie Fryman*\frymawo01,38,MON,5,7,.417,3.61,19,17,2,4,3,1,94.2,93,39,38,4,37,1,53,3,0,2,402,98,3.28,1.373,8.8,0.4,3.5,5.0,1.43
54,Gene Garber\garbege01,30,TOT,6,5,.545,2.15,65,0,50,0,0,25,117.0,84,32,28,12,24,6,85,5,4,3,454,183,3.21,0.923,6.5,0.9,1.8,6.5,3.54
55,Gene Garber\garbege01,30,PHI,2,1,.667,1.40,22,0,14,0,0,3,38.2,26,6,6,1,11,3,24,3,2,0,152,259,2.77,0.957,6.1,0.2,2.6,5.6,2.18
56,Gene Garber\garbege01,30,ATL,4,4,.500,2.53,43,0,36,0,0,22,78.1,58,26,22,11,13,3,61,2,2,3,302,162,3.43,0.906,6.7,1.3,1.5,7.0,4.69
57,Mike Garman\garmami01,28,TOT,4,7,.364,4.40,57,0,35,0,0,13,77.2,69,40,38,8,34,8,28,0,2,2,326,81,4.52,1.326,8.0,0.9,3.9,3.2,0.82
58,Mike Garman\garmami01,28,LAD,0,1,.000,4.41,10,0,6,0,0,0,16.1,15,8,8,3,3,0,5,0,2,0,63,82,4.91,1.102,8.3,1.7,1.7,2.8,1.67
59,Mike Garman\garmami01,28,MON,4,6,.400,4.40,47,0,29,0,0,13,61.1,54,32,30,5,31,8,23,0,0,2,263,80,4.41,1.386,7.9,0.7,4.5,3.4,0.74
60,Dave Geisel*\geiseda01,23,CHC,1,0,1.000,4.24,18,1,4,0,0,0,23.1,27,12,11,0,11,4,15,0,0,1,109,96,2.71,1.629,10.4,0.0,4.2,5.8,1.36
61,Ross Grimsley*\grimsro02,28,MON,20,11,.645,3.05,36,36,0,19,3,0,263.0,237,103,89,17,67,6,84,2,2,4,1068,115,3.57,1.156,8.1,0.6,2.3,2.9,1.25
62,Ed Halicki\haliced01,27,SFG,9,10,.474,2.85,29,28,1,9,4,1,199.0,166,74,63,11,45,9,105,7,3,1,819,121,3.03,1.060,7.5,0.5,2.0,4.7,2.33
63,Dave Hamilton*\hamilda01,30,TOT,0,2,.000,4.46,29,0,8,0,0,1,40.1,39,29,20,7,18,2,23,0,0,1,180,84,5.04,1.413,8.7,1.6,4.0,5.1,1.28
64,Dave Hamilton*\hamilda01,30,STL,0,0,,6.43,13,0,4,0,0,0,14.0,16,13,10,5,6,0,8,0,0,0,62,57,7.37,1.571,10.3,3.2,3.9,5.1,1.33
65,Dave Hamilton*\hamilda01,30,PIT,0,2,.000,3.42,16,0,4,0,0,1,26.1,23,16,10,2,12,2,15,0,0,1,118,111,3.80,1.329,7.9,0.7,4.1,5.1,1.25
66,Preston Hanna\hannapr01,23,ATL,7,13,.350,5.13,29,28,1,0,0,0,140.1,132,89,80,10,93,5,90,3,2,11,637,80,4.28,1.603,8.5,0.6,6.0,5.8,0.97
67,Gerry Hannahs*\hannage01,25,LAD,0,0,,9.00,1,0,0,0,0,0,2.0,3,2,2,0,0,0,5,0,0,2,9,48,-2.42,1.500,13.5,0.0,0.0,22.5,
68,Tom Hausman\hausmto01,25,NYM,3,3,.500,4.70,10,10,0,0,0,0,51.2,58,28,27,6,9,1,16,1,2,0,216,74,4.06,1.297,10.1,1.0,1.6,2.8,1.78
69,Willie Hernandez*\hernawi01,23,CHC,8,2,.800,3.77,54,0,21,0,0,3,59.2,57,26,25,6,35,7,38,1,0,3,264,107,4.43,1.542,8.6,0.9,5.3,5.7,1.09
70,Fred Holdsworth\holdsfr01,26,MON,0,0,,7.27,6,0,2,0,0,0,8.2,16,10,7,3,8,3,3,0,0,0,50,51,9.16,2.769,16.6,3.1,8.3,3.1,0.38
71,Ken Holtzman*\holtzke01,32,CHC,0,3,.000,6.11,23,6,9,0,0,2,53.0,61,40,36,10,35,3,36,1,0,3,250,66,5.72,1.811,10.4,1.7,5.9,6.1,1.03
72,Burt Hooton\hootobu01,28,LAD,19,10,.655,2.71,32,32,0,10,3,0,236.0,196,74,71,17,61,4,104,0,0,3,942,130,3.42,1.089,7.5,0.6,2.3,4.0,1.70
73,Charlie Hough\houghch01,30,LAD,5,5,.500,3.28,55,0,31,0,0,7,93.1,69,38,34,6,48,4,66,5,0,6,390,108,3.71,1.254,6.7,0.6,4.6,6.4,1.38
74,Tom Hume\humeto01,25,CIN,8,11,.421,4.14,42,23,8,3,0,1,174.0,198,89,80,12,50,9,90,4,1,6,750,86,3.38,1.425,10.2,0.6,2.6,4.7,1.80
75,Grant Jackson*\jacksgr01,35,PIT,7,5,.583,3.26,60,0,25,0,0,5,77.1,89,32,28,5,32,9,45,1,1,2,346,115,3.54,1.565,10.4,0.6,3.7,5.2,1.41
76,Roy Lee Jackson\jacksro03,24,NYM,0,0,,9.24,4,2,0,0,0,0,12.2,21,13,13,2,6,0,6,2,0,0,61,39,5.59,2.132,14.9,1.4,4.3,4.3,1.00
77,Bob James\jamesbo01,19,MON,0,1,.000,9.00,4,1,2,0,0,0,4.0,4,4,4,1,4,0,3,0,0,1,19,43,7.34,2.000,9.0,2.3,9.0,6.8,0.75
78,Tommy John*\johnto01,35,LAD,17,10,.630,3.30,33,30,3,7,0,1,213.0,230,95,78,11,53,7,124,5,1,6,912,107,2.91,1.329,9.7,0.5,2.2,5.2,2.34
79,Odell Jones\jonesod01,25,PIT,2,0,1.000,2.00,3,1,1,0,0,0,9.0,7,3,2,0,4,0,10,0,0,0,38,195,1.70,1.222,7.0,0.0,4.0,10.0,2.50
80,Randy Jones*\jonesra01,28,SDP,13,14,.481,2.88,37,36,0,7,2,0,253.0,263,104,81,6,64,20,71,0,2,4,1058,115,3.09,1.292,9.4,0.2,2.3,2.5,1.11
81,Jim Kaat*\kaatji01,39,PHI,8,5,.615,4.10,26,24,0,2,1,0,140.1,150,67,64,9,32,6,48,5,0,5,586,88,3.53,1.297,9.6,0.6,2.1,3.1,1.50
82,Dennis Kinney*\kinnede01,26,SDP,0,1,.000,6.43,7,0,4,0,0,0,7.0,6,5,5,3,4,0,2,0,0,0,31,55,9.30,1.429,7.7,3.9,5.1,2.6,0.50
83,Bruce Kison\kisonbr01,28,PIT,6,6,.500,3.19,28,11,4,0,0,0,96.0,81,40,34,3,39,0,62,5,1,4,407,117,3.07,1.250,7.6,0.3,3.7,5.8,1.59
84,Bob Knepper*\kneppbo01,24,SFG,17,11,.607,2.63,36,35,1,16,6,0,260.0,218,85,76,10,85,11,147,4,0,6,1062,131,2.98,1.165,7.5,0.3,2.9,5.1,1.73
85,Darold Knowles*\knowlda01,36,MON,3,3,.500,2.38,60,0,27,0,0,6,72.0,63,20,19,5,30,3,34,0,0,0,294,149,3.79,1.292,7.9,0.6,3.8,4.3,1.13
86,Kevin Kobel*\kobelke01,24,NYM,5,6,.455,2.91,32,11,12,1,0,0,108.1,95,42,35,9,30,9,51,2,0,1,442,120,3.61,1.154,7.9,0.7,2.5,4.2,1.70
87,Jerry Koosman*\koosmje01,35,NYM,3,15,.167,3.75,38,32,6,3,0,2,235.1,221,110,98,17,84,11,160,8,1,5,986,93,3.34,1.296,8.5,0.7,3.2,6.1,1.90
88,Mike Krukow\krukomi01,26,CHC,9,3,.750,3.90,27,20,3,3,1,0,138.1,125,62,60,11,53,4,81,5,0,1,582,103,3.71,1.287,8.1,0.7,3.4,5.3,1.53
89,Frank LaCorte\lacorfr01,26,ATL,0,1,.000,3.68,2,2,0,0,0,0,14.2,9,6,6,0,4,1,7,0,0,1,56,114,2.45,0.886,5.5,0.0,2.5,4.3,1.75
90,Mike LaCoss\lacosmi01,22,CIN,4,8,.333,4.50,16,15,0,2,1,0,96.0,104,56,48,5,46,9,31,1,1,2,420,79,4.09,1.563,9.8,0.5,4.3,2.9,0.67
91,Dennis Lamp\lampde01,25,CHC,7,15,.318,3.30,37,36,0,6,3,0,223.2,221,96,82,16,56,8,73,4,2,2,928,122,3.67,1.238,8.9,0.6,2.3,2.9,1.30
92,Dan Larson\larsoda01,23,PHI,0,0,,9.00,1,0,1,0,0,0,1.0,1,1,1,1,1,0,2,0,0,0,5,57,14.59,2.000,9.0,9.0,9.0,18.0,2.00
93,Gary Lavelle*\lavelga01,29,SFG,13,10,.565,3.32,67,0,39,0,0,14,97.2,96,41,36,3,44,11,63,2,1,2,424,104,3.11,1.433,8.8,0.3,4.1,5.8,1.43
94,Mark Lee\leema01,25,SDP,5,1,.833,3.28,56,0,21,0,0,2,85.0,74,34,31,2,36,13,31,2,4,3,357,101,3.50,1.294,7.8,0.2,3.8,3.3,0.86
95,Mark Lemongello\lemonma01,22,HOU,9,14,.391,3.94,33,30,2,9,1,1,210.1,204,100,92,20,66,5,77,9,3,4,893,84,4.16,1.284,8.7,0.9,2.8,3.3,1.17
96,Max Leon\leonma01,28,ATL,0,0,,6.35,5,0,1,0,0,0,5.2,6,4,4,1,4,0,1,1,0,0,29,69,7.17,1.765,9.5,1.6,6.4,1.6,0.25
97,Randy Lerch*\lerchra01,23,PHI,11,8,.579,3.96,33,28,3,5,0,0,184.0,183,89,81,15,70,3,96,1,2,5,784,91,3.76,1.375,9.0,0.7,3.4,4.7,1.37
98,Dennis Lewallyn\lewalde01,24,LAD,0,0,,0.00,1,0,0,0,0,0,2.0,2,0,0,0,0,0,0,0,0,0,8,,2.59,1.000,9.0,0.0,0.0,0.0,
99,Mark Littell\littema01,25,STL,4,8,.333,2.79,72,2,51,0,0,11,106.1,80,38,33,8,59,16,130,4,1,9,447,127,2.90,1.307,6.8,0.7,5.0,11.0,2.20
100,Skip Lockwood\lockwsk01,31,NYM,7,13,.350,3.57,57,0,40,0,0,15,90.2,78,36,36,10,31,5,73,0,1,3,371,98,3.43,1.202,7.7,1.0,3.1,7.2,2.35
101,Mickey Lolich*\lolicmi01,37,SDP,2,1,.667,1.56,20,2,7,0,0,1,34.2,30,6,6,0,11,3,13,1,1,2,140,214,2.87,1.183,7.8,0.0,2.9,3.4,1.18
102,Jim Lonborg\lonboji01,36,PHI,8,10,.444,5.23,22,22,0,1,0,0,113.2,132,69,66,16,45,1,48,2,0,4,505,69,4.81,1.557,10.5,1.3,3.6,3.8,1.07
103,Aurelio Lopez\lopezau01,29,STL,4,2,.667,4.29,25,4,4,0,0,0,65.0,52,35,31,4,32,2,46,1,0,5,279,83,3.49,1.292,7.2,0.6,4.4,6.4,1.44
104,Mickey Mahler*\mahlemi01,25,ATL,4,11,.267,4.68,34,21,3,1,0,0,134.2,130,82,70,16,66,6,92,7,3,12,597,87,4.39,1.455,8.7,1.1,4.4,6.1,1.39
105,Silvio Martinez\martisi01,22,STL,9,8,.529,3.64,22,22,0,5,2,0,138.1,114,65,56,11,71,7,45,2,0,3,586,98,4.55,1.337,7.4,0.7,4.6,2.9,0.63
106,Rudy May*\mayru01,33,MON,8,10,.444,3.88,27,23,1,4,1,0,144.0,141,73,62,15,42,1,87,6,5,1,613,91,3.73,1.271,8.8,0.9,2.6,5.4,2.07
107,Will McEnaney*\mcenawi01,26,PIT,0,0,,10.38,6,0,3,0,0,0,8.2,15,11,10,3,2,0,6,1,0,0,42,38,6.74,1.962,15.6,3.1,2.1,6.2,3.00
108,Lynn McGlothen\mcgloly01,28,TOT,5,3,.625,3.30,54,2,14,0,0,0,92.2,92,42,34,7,43,5,69,0,0,2,399,120,3.47,1.457,8.9,0.7,4.2,6.7,1.60
109,Lynn McGlothen\mcgloly01,28,SFG,0,0,,4.97,5,1,0,0,0,0,12.2,15,9,7,0,4,0,9,0,0,2,56,72,2.11,1.500,10.7,0.0,2.8,6.4,2.25
110,Lynn McGlothen\mcgloly01,28,CHC,5,3,.625,3.04,49,1,14,0,0,0,80.0,77,33,27,7,39,5,60,0,0,0,343,133,3.69,1.450,8.7,0.8,4.4,6.8,1.54
111,Tug McGraw*\mcgratu01,33,PHI,8,7,.533,3.21,55,1,39,0,0,9,89.2,82,39,32,6,23,7,63,0,0,1,363,112,2.82,1.171,8.2,0.6,2.3,6.3,2.74
112,Bo McLaughlin\mclaubo01,24,HOU,0,1,.000,5.01,12,1,5,0,0,2,23.1,30,17,13,2,16,2,10,2,1,3,116,67,5.16,1.971,11.6,0.8,6.2,3.9,0.63
113,Larry McWilliams*\mcwilla01,24,ATL,9,3,.750,2.81,15,15,0,3,1,0,99.1,84,38,31,11,35,4,42,2,0,2,417,146,4.30,1.198,7.6,1.0,3.2,3.8,1.20
114,Sam Mejias\mejiasa01,26,MON,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,2,4,,5.59,0.000,0.0,0.0,0.0,0.0,
115,Butch Metzger\metzgbu01,26,NYM,1,3,.250,6.51,25,0,11,0,0,0,37.1,48,28,27,4,22,7,21,1,1,0,180,54,4.70,1.875,11.6,1.0,5.3,5.1,0.95
116,Randy Miller\millera05,25,MON,0,1,.000,10.29,5,0,0,0,0,0,7.0,11,9,8,1,3,1,6,0,0,0,36,36,4.01,2.000,14.1,1.3,3.9,7.7,2.00
117,Greg Minton\mintogr01,26,SFG,0,1,.000,8.04,11,0,3,0,0,0,15.2,22,14,14,3,8,1,6,1,0,0,76,44,6.03,1.915,12.6,1.7,4.6,3.4,0.75
118,Randy Moffitt\moffira01,29,SFG,8,4,.667,3.31,70,0,38,0,0,12,81.2,79,35,30,5,33,13,52,3,0,3,355,105,3.43,1.371,8.7,0.6,3.6,5.7,1.58
119,John Montefusco\montejo01,28,SFG,11,9,.550,3.81,36,36,0,3,0,0,238.2,233,110,101,25,68,6,177,4,3,4,1003,90,3.37,1.261,8.8,0.9,2.6,6.7,2.60
120,Donnie Moore\mooredo01,24,CHC,9,7,.563,4.12,71,1,24,0,0,4,102.2,117,55,47,7,31,11,50,2,2,7,450,98,3.46,1.442,10.3,0.6,2.7,4.4,1.61
121,Paul Moskau\moskapa01,24,CIN,6,4,.600,3.97,26,25,1,2,1,1,145.0,139,65,64,17,57,4,88,3,7,1,613,90,4.14,1.352,8.6,1.1,3.5,5.5,1.54
122,Steve Mura\murast01,23,SDP,0,2,.000,11.74,5,2,2,0,0,0,7.2,15,10,10,1,5,0,5,0,0,1,40,30,4.93,2.609,17.6,1.2,5.9,5.9,1.00
123,Dale Murray\murrada01,28,TOT,9,6,.600,3.78,68,0,43,0,0,7,119.0,119,59,50,5,53,23,62,3,1,8,520,93,3.50,1.445,9.0,0.4,4.0,4.7,1.17
124,Dale Murray\murrada01,28,CIN,1,1,.500,4.13,15,0,5,0,0,2,32.2,34,20,15,1,17,4,25,1,0,3,147,87,3.11,1.561,9.4,0.3,4.7,6.9,1.47
125,Dale Murray\murrada01,28,NYM,8,5,.615,3.65,53,0,38,0,0,5,86.1,85,39,35,4,36,19,37,2,1,5,373,96,3.65,1.402,8.9,0.4,3.8,3.9,1.03
126,Bob Myrick*\myricbo01,25,NYM,0,3,.000,3.28,17,0,7,0,0,0,24.2,18,10,9,3,13,2,13,0,0,0,102,108,4.69,1.257,6.6,1.1,4.7,4.7,1.00
127,Phil Nastu*\nastuph01,23,SFG,0,1,.000,5.63,3,1,2,0,0,0,8.0,8,5,5,1,2,0,5,0,0,0,33,65,3.71,1.250,9.0,1.1,2.3,5.6,2.50
128,Joe Niekro\niekrjo01,33,HOU,14,14,.500,3.86,35,29,2,10,1,0,202.2,190,97,87,13,73,1,97,9,0,9,861,85,3.68,1.298,8.4,0.6,3.2,4.3,1.33
129,Phil Niekro\niekrph01,39,ATL,19,18,.514,2.88,44,42,1,22,4,1,334.1,295,129,107,16,102,5,248,13,3,11,1389,142,2.76,1.187,7.9,0.4,2.7,6.7,2.43
130,Fred Norman*\normafr01,35,CIN,11,9,.550,3.70,36,31,1,0,0,1,177.1,173,86,73,19,82,6,111,3,1,4,777,96,4.16,1.438,8.8,1.0,4.2,5.6,1.35
131,Dan O'Brien\o'brida03,24,STL,0,2,.000,4.50,7,2,1,0,0,0,18.0,22,12,9,1,8,2,12,2,1,0,86,81,3.64,1.667,11.0,0.5,4.0,6.0,1.50
132,Bob Owchinko*\owchibo01,23,SDP,10,13,.435,3.56,36,33,1,4,1,0,202.1,198,87,80,14,78,12,94,1,3,1,851,93,3.73,1.364,8.8,0.6,3.5,4.2,1.21
133,David Palmer\palmeda01,20,MON,0,1,.000,2.79,5,1,1,0,0,0,9.2,9,4,3,1,2,0,7,0,0,0,39,131,3.10,1.138,8.4,0.9,1.9,6.5,3.50
134,Gene Pentz\pentzge01,25,HOU,0,0,,6.00,10,0,2,0,0,0,15.0,12,13,10,1,13,3,8,1,0,1,73,57,5.19,1.667,7.2,0.6,7.8,4.8,0.62
135,Gaylord Perry\perryga01,39,SDP,21,6,.778,2.73,37,37,0,5,2,0,260.2,241,96,79,9,66,8,154,2,3,4,1055,121,2.63,1.178,8.3,0.3,2.3,5.3,2.33
136,Horacio Pina\pinaho01,33,PHI,0,0,,0.00,2,0,0,0,0,0,2.1,0,0,0,0,0,0,4,0,0,0,7,,-0.84,0.000,0.0,0.0,0.0,15.4,
