Rk,Name,Age,Tm,Yrs,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,PH,PR
72,Dave Collins\collida02,26,CIN,5,122,84,122,99,0,0,10,0,0,0,46,3,50,91,30,2
73,Dave Concepcion\conceda01,31,CIN,10,149,148,149,148,0,0,0,0,0,148,0,0,0,0,1,0
74,Vic Correll\correvi01,33,CIN,7,48,38,48,47,0,47,0,0,0,0,0,0,0,0,1,0
75,Warren Cromartie\cromawa01,25,MON,5,158,158,158,158,0,0,0,0,0,0,158,0,0,158,0,0
76,Hector Cruz\cruzhe01,26,2TM,6,90,53,90,76,0,0,0,0,2,0,18,23,50,74,18,3
77,Jose Cruz\cruzjo01,31,HOU,10,157,156,157,156,0,0,0,0,0,0,156,0,0,156,1,0
78,John Curtis\curtijo01,31,SFG,10,29,18,29,27,27,0,0,0,0,0,0,0,0,0,0,2
79,John D'Acquisto\d'acqjo01,27,SDP,7,51,11,51,51,51,0,0,0,0,0,0,0,0,0,1,0
80,Paul Dade\dadepa01,27,SDP,5,76,68,76,72,0,0,0,0,70,0,1,3,0,4,5,2
81,Vic Davalillo\davalvi01,39,LAD,15,29,0,29,3,0,0,0,0,0,0,3,0,0,3,26,1
82,Steve Davis\davisst01,25,CHC,1st,3,1,3,3,0,0,0,2,1,0,0,0,0,0,0,0
83,Andre Dawson\dawsoan01,24,MON,4,155,153,155,153,0,0,0,0,0,0,0,153,0,153,0,2
84,Ivan de Jesus\dejesiv01,26,CHC,6,160,156,160,160,0,0,0,0,0,160,0,0,0,0,1,0
85,Arturo DeFreites\defrear01,26,CIN,2,23,5,23,7,0,0,6,0,0,0,0,0,1,1,17,0
86,John Denny\dennyjo01,26,STL,6,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0
87,Adrian Devine\devinad01,27,ATL,6,40,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0
88,Steve Dillard\dillast01,28,CHC,5,89,40,89,68,0,0,0,59,9,0,0,0,0,0,21,13
89,Miguel Dilone\dilonmi01,24,CHC,6,43,7,43,23,0,0,0,0,0,0,5,18,0,23,0,26
90,Mike Dimmel\dimmemi01,24,STL,3,6,0,6,5,0,0,0,0,0,0,5,1,0,5,0,1
91,Tom Dixon\dixonto01,24,HOU,3,19,1,19,19,19,0,0,0,0,0,0,0,0,0,0,0
92,Dan Driessen\driesda01,27,CIN,7,150,138,150,143,0,0,143,0,0,0,0,0,0,0,8,0
93,Duffy Dyer\dyerdu01,33,MON,12,28,21,28,27,0,27,0,0,0,0,0,0,0,0,2,0
94,Mike Easler\easlemi01,28,PIT,6,55,3,55,4,0,0,0,0,0,0,2,0,2,4,51,0
95,Jamie Easterly\easteja01,26,ATL,6,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0
96,Rawly Eastwick\eastwra01,28,PHI,6,51,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0
97,Juan Eichelberger\eicheju01,25,SDP,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0
98,Dock Ellis\ellisdo01,34,2TM,12,20,15,20,20,20,0,0,0,0,0,0,0,0,0,0,0
99,Nino Espinosa\espinni01,25,PHI,6,36,33,36,33,33,0,0,0,0,0,0,0,0,0,0,3
100,Barry Evans\evansba01,23,SDP,2,56,44,56,54,0,0,0,1,52,2,0,0,0,0,1,3
101,Darrell Evans\evansda01,32,SFG,11,160,157,160,159,0,0,0,0,159,0,0,0,0,0,2,0
102,Bill Fahey\faheybi01,29,SDP,7,73,54,73,68,0,68,0,0,0,0,0,0,0,0,7,0
103,Pete Falcone\falcope01,25,NYM,5,33,31,33,33,33,0,0,0,0,0,0,0,0,0,0,0
104,Joe Ferguson\fergujo01,32,LAD,10,122,107,122,115,0,67,0,0,0,0,5,0,49,52,10,0
105,Sergio Ferrer\ferrese01,28,NYM,4,32,0,32,19,0,0,0,4,12,5,0,0,0,0,0,17
106,Rollie Fingers\fingero01,32,SDP,12,54,0,54,54,54,0,0,0,0,0,0,0,0,0,0,0
107,Tim Flannery\flannti01,21,SDP,1st,22,19,22,21,0,0,0,21,0,0,0,0,0,0,0,1
108,Gil Flores\floregi01,26,NYM,3,70,10,70,32,0,0,0,0,0,0,0,6,28,32,45,3
109,Doug Flynn\flynndo01,28,NYM,5,157,153,157,157,0,0,0,147,0,20,0,0,0,0,1,1
110,Tim Foli\foliti01,28,2TM,10,136,130,136,135,0,0,0,0,0,135,0,0,0,0,1,2
111,Barry Foote\footeba01,27,CHC,7,132,120,132,129,0,129,0,0,0,0,0,0,0,0,6,0
112,Bob Forsch\forscbo01,29,STL,6,33,32,33,33,33,0,0,0,0,0,0,0,0,0,0,0
113,Ken Forsch\forscke01,32,HOU,10,26,24,26,26,26,0,0,0,0,0,0,0,0,0,0,0
114,Terry Forster\forstte01,27,LAD,9,17,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0
115,George Foster\fostege01,30,CIN,11,121,116,121,116,0,0,0,0,0,0,116,0,0,116,5,0
116,George Frazier\frazige01,24,STL,2,25,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0
117,Roger Freed\freedro01,33,STL,8,34,1,34,1,0,0,1,0,0,0,0,0,0,0,33,0
118,Pepe Frias\friaspe01,30,ATL,7,140,136,140,137,0,0,0,0,0,137,0,0,0,0,3,0
119,Woodie Fryman\frymawo01,39,MON,14,44,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0
120,John Fulgham\fulghjo01,23,STL,1st,22,19,22,20,20,0,0,0,0,0,0,0,0,0,1,1
121,Gene Garber\garbege01,31,ATL,10,68,0,68,68,68,0,0,0,0,0,0,0,0,0,0,0
122,Phil Garner\garneph01,30,PIT,7,150,146,150,149,0,0,0,83,78,14,0,0,0,0,1,0
123,Steve Garvey\garvest01,30,LAD,11,162,162,162,162,0,0,162,0,0,0,0,0,0,0,0,0
124,Dave Geisel\geiseda01,24,CHC,2,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0
125,Cesar Geronimo\geronce01,31,CIN,11,123,96,123,118,0,0,0,0,0,0,0,118,0,118,10,3
126,Ed Glynn\glynned01,26,NYM,5,46,0,46,46,46,0,0,0,0,0,0,0,0,0,0,0
127,Fernando Gonzalez\gonzafe01,29,SDP,6,114,84,114,104,0,0,0,103,3,0,0,0,0,0,18,0
128,Julio Gonzalez\gonzaju02,26,HOU,3,68,44,68,58,0,0,0,32,10,21,0,0,0,0,9,6
129,Brian Greer\greerbr01,20,SDP,2,4,1,4,4,0,0,0,0,0,0,0,4,0,4,0,1
130,Tom Grieve\grievto01,31,STL,9,9,5,9,5,0,0,0,0,0,0,5,0,0,5,4,0
131,Ken Griffey\griffke01,29,CIN,7,95,94,95,93,0,0,0,0,0,0,0,8,91,93,1,0
132,Tom Griffin\griffto02,31,SFG,11,59,3,59,59,59,0,0,0,0,0,0,0,0,0,0,0
133,Ross Grimsley\grimsro02,29,MON,9,32,27,32,32,32,0,0,0,0,0,0,0,0,0,0,0
134,Greg Gross\grossgr01,26,PHI,7,111,29,111,73,0,0,0,0,0,0,50,19,12,73,55,3
135,Pedro Guerrero\guerrpe01,23,LAD,2,25,12,25,19,0,0,8,0,3,0,4,1,9,12,7,2
136,Bill Gullickson\gullibi01,20,MON,1st,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
137,Ed Halicki\haliced01,28,SFG,6,33,19,33,33,33,0,0,0,0,0,0,0,0,0,0,0
138,Preston Hanna\hannapr01,24,ATL,5,6,4,6,6,6,0,0,0,0,0,0,0,0,0,0,0
139,Gerry Hannahs\hannage01,26,LAD,4,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0
140,Gary Hargis\hargiga01,22,PIT,1st,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
141,Mike Hargrove\hargrmi01,29,SDP,6,52,33,52,37,0,0,37,0,0,0,0,0,0,0,17,0
142,Bud Harrelson\harrebu01,35,PHI,15,53,21,53,49,0,0,0,25,9,17,1,0,0,1,0,11
143,Andy Hassler\hasslan01,27,NYM,8,29,8,29,29,29,0,0,0,0,0,0,0,0,0,0,0
144,Mickey Hatcher\hatchmi01,24,LAD,1st,33,20,33,32,0,0,0,0,17,0,1,1,18,19,6,2
145,Tom Hausman\hausmto01,26,NYM,4,19,10,19,19,19,0,0,0,0,0,0,0,0,0,0,0
146,Richie Hebner\hebneri01,31,NYM,12,136,130,136,135,0,0,6,0,134,0,0,0,0,0,4,0
147,Danny Heep\heepda01,21,HOU,1st,14,1,14,2,0,0,0,0,0,0,2,0,0,2,12,0
148,Ken Henderson\hendeke01,33,2TM,15,72,8,72,25,0,0,0,0,0,0,15,0,10,25,56,0
149,Steve Henderson\hendest01,26,NYM,3,98,94,98,94,0,0,0,0,0,0,94,0,0,94,3,1
150,George Hendrick\hendrge01,29,STL,9,140,127,140,138,0,0,0,0,0,0,0,14,124,138,9,0
151,Keith Hernandez\hernake01,25,STL,6,161,156,161,160,0,0,160,0,0,0,0,0,0,0,2,0
152,Willie Hernandez\hernawi01,24,CHC,3,52,2,52,51,52,0,0,0,0,0,0,0,0,0,0,0
153,Larry Herndon\herndla01,25,SFG,5,132,81,132,122,0,0,0,0,0,0,39,84,12,122,20,3
154,Tom Herr\herrto01,23,STL,1st,14,3,14,6,0,0,0,6,0,0,0,0,0,0,1,10
155,Marc Hill\hillma01,27,SFG,7,63,54,63,58,0,58,1,0,0,0,0,0,0,0,6,0
156,Ron Hodges\hodgero01,30,NYM,7,59,17,59,22,0,22,0,0,0,0,0,0,0,0,39,0
157,Al Holland\hollaal01,26,SFG,2,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
158,Ken Holtzman\holtzke01,33,CHC,15,24,20,24,23,23,0,0,0,0,0,0,0,0,0,1,0
159,Burt Hooton\hootobu01,29,LAD,9,30,29,30,29,29,0,0,0,0,0,0,0,0,0,0,1
160,Bob Horner\hornebo01,21,ATL,2,121,120,121,121,0,0,45,0,82,0,0,0,0,0,1,0
161,Charlie Hough\houghch01,31,LAD,10,42,14,42,42,42,0,0,0,0,0,0,0,0,0,0,0
162,Art Howe\howear01,32,HOU,6,118,99,118,103,0,0,3,68,59,0,0,0,0,0,16,0
163,Glenn Hubbard\hubbagl01,21,ATL,2,97,87,97,91,0,0,0,91,0,0,0,0,0,0,6,2
164,Tom Hume\humeto01,26,CIN,3,57,12,57,57,57,0,0,0,0,0,0,0,0,0,0,0
165,Tom Hutton\huttoto01,33,MON,10,86,4,86,33,0,0,25,0,0,0,0,0,9,9,57,3
166,Dane Iorg\iorgda01,29,STL,3,79,36,79,47,0,0,10,0,0,0,23,0,20,39,37,0
167,Mike Ivie\iviemi01,26,SFG,7,133,102,133,113,0,0,98,1,4,0,24,0,0,24,26,0
168,Grant Jackson\jacksgr01,36,PIT,15,72,0,72,72,72,0,0,0,0,0,0,0,0,0,0,0
169,Roy Lee Jackson\jacksro03,25,NYM,3,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0
170,Bob James\jamesbo01,20,MON,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
171,Greg Johnston\johnsgr01,24,SFG,1st,42,9,42,18,0,0,0,0,0,0,13,1,5,18,27,2
172,Jay Johnstone\johnsja01,33,SDP,14,75,49,75,61,0,0,22,0,0,0,35,8,4,45,17,0
173,Randy Jones\jonesra01,29,SDP,7,41,39,41,39,39,0,0,0,0,0,0,0,0,0,0,2
174,Von Joshua\joshuvo01,31,LAD,9,94,22,94,46,0,0,0,0,0,0,11,10,28,46,52,6
175,Jim Kaat\kaatji01,40,PHI,21,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0
176,Bob Kearney\kearnbo01,22,SFG,1st,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0
177,Mick Kelleher\kellemi02,31,CHC,8,73,43,73,70,0,0,0,29,31,14,0,0,0,0,0,7
178,Fred Kendall\kendafr01,30,SDP,11,46,30,46,42,0,40,2,0,0,0,0,0,0,0,9,0
179,Junior Kennedy\kenneju01,28,CIN,3,83,46,83,68,0,0,0,59,4,5,0,0,0,0,20,2
180,Terry Kennedy\kennete02,23,STL,2,33,26,33,32,0,32,0,0,0,0,0,0,0,0,5,0
181,Bruce Kimm\kimmbr01,28,CHC,3,9,2,9,9,0,9,0,0,0,0,0,0,0,0,0,0
182,Dave Kingman\kingmda01,30,CHC,9,145,139,145,139,0,0,0,0,0,0,139,0,0,139,6,0
183,Dennis Kinney\kinnede01,27,SDP,2,13,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0
184,Bruce Kison\kisonbr01,29,PIT,9,37,25,37,33,33,0,0,0,0,0,0,0,0,0,0,4
185,Bob Knepper\kneppbo01,25,SFG,4,35,34,35,34,34,0,0,0,0,0,0,0,0,0,0,1
186,Alan Knicely\kniceal01,24,HOU,1st,7,0,7,4,0,3,0,0,1,0,0,0,0,0,5,0
187,Ray Knight\knighra01,26,CIN,4,150,149,150,149,0,0,0,0,149,0,0,0,0,0,1,0
188,Darold Knowles\knowlda01,37,STL,15,48,0,48,48,48,0,0,0,0,0,0,0,0,0,0,0
189,Kevin Kobel\kobelke01,25,NYM,5,30,27,30,30,30,0,0,0,0,0,0,0,0,0,0,0
190,Ed Kranepool\kraneed01,34,NYM,18,82,33,82,37,0,0,29,0,0,0,2,0,6,8,49,0
191,Mike Krukow\krukomi01,27,CHC,4,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0
192,Jack Kucek\kucekja01,26,PHI,6,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0
193,Frank LaCorte\lacorfr01,27,2TM,5,18,3,18,18,18,0,0,0,0,0,0,0,0,0,0,0
194,Mike LaCoss\lacosmi01,23,CIN,2,35,32,35,35,35,0,0,0,0,0,0,0,0,0,0,0
195,Lee Lacy\lacyle01,31,PIT,8,84,41,84,46,0,0,0,5,0,0,41,0,0,41,39,0
196,Pete Ladd\laddpe01,22,HOU,1st,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0
197,Lerrin LaGrow\lagrole01,30,LAD,9,31,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0
198,Dennis Lamp\lampde01,26,CHC,3,38,32,38,38,38,0,0,0,0,0,0,0,0,0,0,0
199,Rafael Landestoy\landera01,26,HOU,3,129,69,129,117,0,0,0,114,0,3,0,0,0,0,14,14
200,Dan Larson\larsoda01,24,PHI,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0
201,Gary Lavelle\lavelga01,30,SFG,6,70,0,70,70,70,0,0,0,0,0,0,0,0,0,0,0
202,Bill Lee\leebi03,32,MON,11,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0
203,Mark Lee\leema01,26,SDP,2,46,0,46,46,46,0,0,0,0,0,0,0,0,0,0,0
204,Charlie Leibrandt\leibrch01,22,CIN,1st,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
205,Johnnie LeMaster\lemasjo01,25,SFG,5,108,94,108,106,0,0,0,0,0,106,0,0,0,0,2,5
206,Jim Lentine\lentiji01,24,STL,2,11,4,11,8,0,0,0,0,0,0,3,2,4,8,3,1
207,Jeffrey Leonard\leonaje01,23,HOU,3,134,107,134,123,0,0,0,0,0,0,4,22,100,123,17,0
208,Randy Lerch\lerchra01,24,PHI,5,38,35,38,37,37,0,0,0,0,0,0,0,0,0,0,1
209,Dennis Lewallyn\lewalde01,25,LAD,5,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0
210,Mark Littell\littema01,26,STL,6,63,0,63,63,63,0,0,0,0,0,0,0,0,0,0,0
211,Dennis Littlejohn\littlde01,24,SFG,2,63,62,63,63,0,63,0,0,0,0,0,0,0,0,0,0
212,Skip Lockwood\lockwsk01,32,NYM,12,28,0,28,27,28,0,0,0,0,0,0,0,0,0,0,0
213,Alberto Lois\loisal01,23,PIT,2,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11
214,Mickey Lolich\lolicmi01,38,SDP,16,27,5,27,27,27,0,0,0,0,0,0,0,0,0,0,0
215,Jim Lonborg\lonboji01,37,PHI,15,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0
216,Davey Lopes\lopesda01,34,LAD,8,153,152,153,152,0,0,0,152,0,0,0,0,0,0,1,0
217,Mike Lum\lummi01,33,ATL,13,111,45,111,55,0,0,51,0,0,0,3,0,1,4,60,2
218,Greg Luzinski\luzingr01,28,PHI,10,137,124,137,125,0,0,0,0,0,0,125,0,0,125,13,0
219,Ken Macha\machake01,28,MON,4,25,5,25,18,0,1,2,0,13,0,0,0,2,2,9,1
220,Mike Macha\machami01,25,ATL,1st,6,3,6,3,0,0,0,0,3,0,0,0,0,0,2,1
221,Pete Mackanin\mackape01,27,PHI,7,13,0,13,6,0,0,0,2,2,2,0,0,0,0,7,1
222,Steve Macko\mackost01,24,CHC,1st,19,10,19,14,0,0,0,10,4,0,0,0,0,0,6,0
223,Elliott Maddox\maddoel01,31,NYM,10,86,49,86,71,0,0,0,0,11,0,2,26,41,65,20,2
224,Garry Maddox\maddoga01,29,PHI,8,148,140,148,140,0,0,0,0,0,0,0,140,0,140,7,1
225,Bill Madlock\madlobi01,28,2TM,7,154,148,154,149,0,0,5,64,85,0,0,0,0,0,6,0
226,Mickey Mahler\mahlemi01,26,ATL,3,26,18,26,26,26,0,0,0,0,0,0,0,0,0,0,0
227,Rick Mahler\mahleri01,25,ATL,1st,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0
228,Jerry Martin\martije01,30,CHC,6,150,135,150,144,0,0,0,0,0,0,1,139,4,144,10,0
229,Silvio Martinez\martisi01,23,STL,3,33,29,33,32,32,0,0,0,0,0,0,0,0,0,0,1
230,Ted Martinez\martite01,31,LAD,9,81,23,81,60,0,0,0,18,23,21,0,0,0,0,4,27
231,Jim Mason\masonji01,28,MON,9,40,16,40,39,0,0,0,0,6,33,0,0,0,0,4,1
232,Gary Matthews\matthga01,28,ATL,8,156,156,156,156,0,0,0,0,0,0,0,0,156,156,0,0
233,Rick Matula\matulri01,25,ATL,1st,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0
234,Rudy May\mayru01,34,MON,12,33,7,33,33,33,0,0,0,0,0,0,0,0,0,0,0
235,Lee Mazzilli\mazzile01,24,NYM,4,158,157,158,157,0,0,15,0,0,0,0,143,0,143,1,0
236,Bake McBride\mcbriba01,30,PHI,7,151,138,151,147,0,0,0,0,0,0,0,0,147,147,10,1
237,Tim McCarver\mccarti01,37,PHI,20,79,31,79,32,0,31,0,0,0,0,1,0,0,1,48,0
238,Willie McCovey\mccovwi01,41,SFG,21,117,86,117,89,0,0,89,0,0,0,0,0,0,0,29,0
239,Will McEnaney\mcenawi01,27,STL,6,45,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0
240,Lynn McGlothen\mcgloly01,29,CHC,8,42,29,42,42,42,0,0,0,0,0,0,0,0,0,0,0
241,Tug McGraw\mcgratu01,34,PHI,14,65,1,65,65,65,0,0,0,0,0,0,0,0,0,0,0
242,Bo McLaughlin\mclaubo01,25,2TM,4,49,1,49,49,49,0,0,0,0,0,0,0,0,0,0,0
243,Joey McLaughlin\mclaujo01,22,ATL,2,37,0,37,37,37,0,0,0,0,0,0,0,0,0,0,0
244,Larry McWilliams\mcwilla01,25,ATL,2,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0
245,Sam Mejias\mejiasa01,27,2TM,4,38,0,38,28,0,0,0,0,0,0,15,10,3,28,8,11
246,Mike Mendoza\mendomi02,23,HOU,1st,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
247,Rudy Meoli\meoliru01,28,PHI,6,30,22,30,29,0,0,0,14,1,16,0,0,0,0,2,1
