Rk,Name,Age,Tm,Yrs,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,PH,PR
65,Ron Clark\clarkro02,32,PHI,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
66,Gene Clines\clinege01,28,NYM,6,82,41,82,60,0,0,0,0,0,0,34,36,3,60,19,13
67,Rich Coggins\coggiri01,24,MON,4,13,10,13,10,0,0,0,0,0,0,9,0,2,10,3,0
68,Nate Colbert\colbena01,29,MON,9,38,15,38,22,0,0,22,0,0,0,0,0,0,0,21,0
69,Dave Concepcion\conceda01,27,CIN,6,140,125,140,136,0,0,0,0,6,130,0,0,0,0,10,1
70,Vic Correll\correvi01,29,ATL,3,103,97,103,97,0,97,0,0,0,0,0,0,0,0,6,0
71,Mike Cosgrove\cosgrmi01,24,HOU,4,32,3,32,32,32,0,0,0,0,0,0,0,0,0,0,0
72,Jim Cox\coxji01,25,MON,3,11,7,11,8,0,0,0,8,0,0,0,0,0,0,3,0
73,Larry Cox\coxla01,27,PHI,3,11,1,11,10,0,10,0,0,0,0,0,0,0,0,1,0
74,Jerry Cram\cramje01,27,NYM,3,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0
75,Jim Crawford\crawfji01,24,HOU,2,44,2,44,44,44,0,0,0,0,0,0,0,0,0,0,0
76,Willie Crawford\crawfwi01,28,LAD,12,124,98,124,113,0,0,0,0,0,0,26,0,92,113,21,0
77,Ken Crosby\crosbke01,27,CHC,1st,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0
78,Terry Crowley\crowlte01,28,CIN,7,66,7,66,8,0,0,4,0,0,0,3,0,1,4,58,0
79,Hector Cruz\cruzhe01,22,STL,2,23,9,23,17,0,0,0,0,12,0,4,0,2,6,6,3
80,Henry Cruz\cruzhe02,23,LAD,1st,53,18,53,41,0,0,0,0,0,0,13,27,4,41,17,6
81,Jose Cruz\cruzjo01,27,HOU,6,120,80,120,94,0,0,0,0,0,0,26,2,68,94,33,2
82,John Curtis\curtijo01,27,STL,6,39,18,39,39,39,0,0,0,0,0,0,0,0,0,0,0
83,John D'Acquisto\d'acqjo01,23,SFG,3,10,6,10,10,10,0,0,0,0,0,0,0,0,0,0,0
84,Bruce Dal Canton\dalcabr01,34,ATL,9,26,9,26,26,26,0,0,0,0,0,0,0,0,0,0,0
85,Pat Darcy\darcypa01,25,CIN,2,27,22,27,27,27,0,0,0,0,0,0,0,0,0,0,0
86,Jerry DaVanon\davanje01,29,HOU,6,32,27,32,29,0,0,0,9,3,21,0,0,0,0,3,1
87,Bob Davis\davisbo02,23,SDP,2,43,41,43,43,0,43,0,0,0,0,0,0,0,0,0,1
88,Willie Davis\daviswi02,35,STL,16,98,81,98,89,0,0,0,0,0,0,11,17,69,89,12,1
89,Ivan de Jesus\dejesiv01,22,LAD,2,63,28,63,63,0,0,0,0,0,63,0,0,0,0,2,5
90,Jesus de la Rosa\dela_je01,21,HOU,1st,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
91,Larry Demery\demerla01,22,PIT,2,49,8,49,45,45,0,0,0,0,0,0,0,0,0,0,4
92,Don DeMola\demoldo01,22,MON,2,60,0,60,60,60,0,0,0,0,0,0,0,0,0,0,0
93,John Denny\dennyjo01,22,STL,2,26,24,26,25,25,0,0,0,0,0,0,0,0,0,0,1
94,Tom Dettore\dettoto01,27,CHC,3,36,5,36,36,36,0,0,0,0,0,0,0,0,0,0,0
95,Adrian Devine\devinad01,23,ATL,2,5,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0
96,Larry Dierker\dierkla01,28,HOU,12,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0
97,Miguel Dilone\dilonmi01,20,PIT,2,18,1,18,2,0,0,0,0,0,0,0,2,0,2,1,15
98,Al Downing\downial01,34,LAD,15,22,6,22,22,22,0,0,0,0,0,0,0,0,0,0,0
99,Rob Dressler\dressro01,21,SFG,1st,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0
100,Dan Driessen\driesda01,23,CIN,3,88,54,88,65,0,0,41,0,0,0,25,0,4,29,28,2
101,Ron Dunn\dunnro01,25,CHC,2,32,6,32,14,0,0,0,1,11,0,2,0,0,2,19,0
102,Jim Dwyer\dwyerji01,25,2TM,3,81,49,81,61,0,0,0,0,0,0,53,4,5,61,26,0
103,Duffy Dyer\dyerdu01,29,PIT,8,48,32,48,36,0,36,0,0,0,0,0,0,0,0,12,0
104,Mike Easler\easlemi01,24,HOU,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0
105,Jamie Easterly\easteja01,22,ATL,2,21,13,21,21,21,0,0,0,0,0,0,0,0,0,0,0
106,Rawly Eastwick\eastwra01,24,CIN,2,58,0,58,58,58,0,0,0,0,0,0,0,0,0,0,0
107,Dock Ellis\ellisdo01,30,PIT,8,30,24,30,27,27,0,0,0,0,0,0,0,0,0,0,3
108,Nino Espinosa\espinni01,21,NYM,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
109,Jim Essian\essiaji01,24,PHI,3,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1
110,Darrell Evans\evansda01,28,ATL,7,156,152,156,156,0,0,3,0,156,0,0,0,0,0,3,0
111,Ron Fairly\fairlro01,36,STL,18,107,53,107,75,0,0,57,0,0,0,4,0,16,20,45,2
112,Pete Falcone\falcope01,21,SFG,1st,34,32,34,34,34,0,0,0,0,0,0,0,0,0,0,0
113,Joe Ferguson\fergujo01,28,LAD,6,66,57,66,64,0,35,0,0,0,0,1,0,34,34,9,0
114,Doug Flynn\flynndo01,24,CIN,1st,90,28,90,86,0,0,0,31,40,17,0,0,0,0,8,4
115,Tim Foli\foliti01,24,MON,6,152,140,152,151,0,0,0,1,0,151,0,0,0,0,3,0
116,Rich Folkers\folkeri01,28,SDP,5,45,15,45,45,45,0,0,0,0,0,0,0,0,0,0,0
117,Barry Foote\footeba01,23,MON,3,118,102,118,115,0,115,0,0,0,0,0,0,0,0,6,0
118,Bob Forsch\forscbo01,25,STL,2,35,34,35,34,34,0,0,0,0,0,0,0,0,0,0,1
119,Ken Forsch\forscke01,28,HOU,6,34,9,34,34,34,0,0,0,0,0,0,0,0,0,0,0
120,Alan Foster\fosteal01,28,SDP,9,19,4,19,17,17,0,0,0,0,0,0,0,0,0,0,2
121,George Foster\fostege01,26,CIN,7,134,117,134,126,0,0,1,0,0,0,96,32,17,125,12,0
122,Ken Frailing\frailke01,27,CHC,4,41,0,41,41,41,0,0,0,0,0,0,0,0,0,0,0
123,Dave Freisleben\freisda01,23,SDP,2,36,27,36,36,36,0,0,0,0,0,0,0,0,0,0,0
124,Pepe Frias\friaspe01,26,MON,3,51,22,51,46,0,0,0,7,11,29,0,0,0,0,4,3
125,Danny Frisella\friseda01,29,SDP,9,65,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0
126,Larry Fritz\fritzla01,26,PHI,1st,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
127,Woodie Fryman\frymawo01,35,MON,10,38,20,38,38,38,0,0,0,0,0,0,0,0,0,0,0
128,Tito Fuentes\fuentti01,31,SDP,10,146,141,146,142,0,0,0,142,0,0,0,0,0,0,3,2
129,Bob Gallagher\gallabo01,27,NYM,4,33,0,33,16,0,0,0,0,0,0,9,1,6,16,11,9
130,Gene Garber\garbege01,27,PHI,6,71,0,71,71,71,0,0,0,0,0,0,0,0,0,0,0
131,Art Gardner\gardnar01,22,HOU,1st,13,7,13,8,0,0,0,0,0,0,3,1,4,8,5,0
132,Mike Garman\garmami01,25,STL,6,66,0,66,66,66,0,0,0,0,0,0,0,0,0,0,0
133,Ralph Garr\garrra01,29,ATL,8,151,148,151,148,0,0,0,0,0,0,148,0,0,148,3,0
134,Adrian Garrett\garread01,32,CHC,7,16,3,16,4,0,0,4,0,0,0,0,0,0,0,12,0
135,Wayne Garrett\garrewa01,27,NYM,7,107,68,107,95,0,0,0,1,94,3,0,0,0,0,14,3
136,Steve Garvey\garvest01,26,LAD,7,160,160,160,160,0,0,160,0,0,0,0,0,0,0,0,0
137,Cito Gaston\gastoci01,31,ATL,8,64,33,64,36,0,0,1,0,0,0,2,16,17,35,30,0
138,Gary Gentry\gentrga01,28,ATL,7,7,2,7,7,7,0,0,0,0,0,0,0,0,0,0,0
139,Cesar Geronimo\geronce01,27,CIN,7,148,128,148,148,0,0,0,0,0,0,0,148,0,148,3,3
140,Bob Gibson\gibsobo01,39,STL,17,22,14,22,22,22,0,0,0,0,0,0,0,0,0,0,0
141,Rod Gilbreath\gilbrro01,22,ATL,4,90,47,90,60,0,0,0,51,11,1,0,0,0,0,31,6
142,Dave Giusti\giustda01,35,PIT,13,61,0,61,61,61,0,0,0,0,0,0,0,0,0,0,0
143,Ed Goodson\goodsed01,27,2TM,6,86,40,86,43,0,0,29,0,14,0,0,0,0,0,44,0
144,Wayne Granger\grangwa01,31,HOU,8,55,0,55,55,55,0,0,0,0,0,0,0,0,0,0,0
145,Bill Greif\greifbi01,25,SDP,5,59,1,59,59,59,0,0,0,0,0,0,0,0,0,0,0
146,Ken Griffey\griffke01,25,CIN,3,132,115,132,119,0,0,0,0,0,0,0,0,119,119,14,3
147,Tom Griffin\griffto02,27,HOU,7,17,13,17,17,17,0,0,0,0,0,0,0,0,0,0,0
148,Greg Gross\grossgr01,22,HOU,3,132,120,132,121,0,0,0,0,0,0,61,0,60,121,12,0
149,Jerry Grote\groteje01,32,NYM,12,119,108,119,111,0,111,0,0,0,0,0,0,0,0,10,0
150,Johnny Grubb\grubbjo01,26,SDP,4,144,136,144,139,0,0,0,0,0,0,0,139,0,139,7,1
151,Mario Guerrero\guerrma01,25,STL,3,64,54,64,64,0,0,0,0,0,64,0,0,0,0,0,0
152,Don Gullett\gulledo01,24,CIN,6,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0
153,Don Hahn\hahndo01,26,3TM,7,50,7,50,37,0,0,0,0,0,0,19,17,3,37,9,13
154,John Hale\halejo01,21,LAD,2,71,53,71,68,0,0,0,0,0,0,0,35,43,68,8,0
155,Ed Halicki\haliced01,24,SFG,2,24,23,24,24,24,0,0,0,0,0,0,0,0,0,0,0
156,Tom Hall\hallto01,27,2TM,8,37,4,37,36,36,0,0,0,0,0,0,0,0,0,0,1
157,Preston Hanna\hannapr01,20,ATL,1st,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0
158,Larry Hardy\hardyla01,27,SDP,2,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
159,Terry Harmon\harmote01,31,PHI,8,48,20,48,32,0,0,0,7,1,25,0,0,0,0,2,17
160,Bud Harrelson\harrebu01,31,NYM,11,34,23,34,34,0,0,0,0,0,34,0,0,0,0,4,2
161,Vic Harris\harrivi01,25,CHC,4,51,6,51,23,0,0,0,5,7,0,10,2,0,12,26,11
162,Roric Harrison\harriro01,28,ATL,4,15,7,15,15,15,0,0,0,0,0,0,0,0,0,0,0
163,Dave Heaverlo\heaveda01,24,SFG,1st,42,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0
164,Richie Hebner\hebneri01,27,PIT,8,128,124,128,126,0,0,0,0,126,0,0,0,0,0,4,0
165,Jack Heidemann\heideja01,25,NYM,6,61,34,61,49,0,0,0,1,4,44,0,0,0,0,19,1
166,Tommy Helms\helmsto01,34,HOU,12,64,28,64,46,0,0,0,42,3,1,0,0,0,0,31,0
167,Enzo Hernandez\hernaen01,26,SDP,5,116,95,116,112,0,0,0,0,0,112,0,0,0,0,0,14
168,Keith Hernandez\hernake01,21,STL,2,64,48,64,56,0,0,56,0,0,0,0,0,0,0,10,0
169,Ramon Hernandez\hernara01,34,PIT,7,46,0,46,46,46,0,0,0,0,0,0,0,0,0,0,0
170,Tom Hilgendorf\hilgeto01,33,PHI,6,53,0,53,53,53,0,0,0,0,0,0,0,0,0,0,0
171,Marc Hill\hillma01,23,SFG,3,72,47,72,61,0,60,0,0,1,0,0,0,0,0,17,0
172,Dave Hilton\hiltoda01,24,SDP,4,4,2,4,4,0,0,0,0,4,0,0,0,0,0,0,0
173,Gene Hiser\hiserge01,26,CHC,5,45,9,45,19,0,0,1,0,0,0,7,7,5,19,29,2
174,Ron Hodges\hodgero01,26,NYM,3,9,8,9,9,0,9,0,0,0,0,0,0,0,0,0,0
175,Joe Hoerner\hoernjo01,38,PHI,12,25,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0
176,Burt Hooton\hootobu01,25,2TM,5,34,33,34,34,34,0,0,0,0,0,0,0,0,0,0,0
177,Tim Hosley\hosleti01,28,CHC,5,62,36,62,53,0,53,0,0,0,0,0,0,0,0,13,0
178,Charlie Hough\houghch01,27,LAD,6,38,0,38,38,38,0,0,0,0,0,0,0,0,0,0,0
179,Tom House\houseto01,28,ATL,5,58,0,58,58,58,0,0,0,0,0,0,0,0,0,0,0
180,Doug Howard\howardo01,27,STL,4,17,5,17,7,0,0,7,0,0,0,0,0,0,0,10,0
181,Wilbur Howard\howarwi01,26,HOU,3,121,81,121,95,0,0,0,0,0,0,53,36,12,95,23,12
182,Art Howe\howear01,28,PIT,2,63,36,63,45,0,0,0,0,42,3,0,0,0,0,19,3
183,Al Hrabosky\hraboal01,25,STL,6,65,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0
184,Randy Hundley\hundlra01,33,SDP,12,74,46,74,51,0,51,0,0,0,0,0,0,0,0,23,0
185,Steve Huntz\huntzst01,29,SDP,5,22,12,22,16,0,0,0,2,16,0,0,0,0,0,6,0
186,Tom Hutton\huttoto01,29,PHI,6,113,34,113,79,0,0,70,0,0,0,0,0,12,12,42,2
187,Mike Ivie\iviemi01,22,SDP,3,111,95,111,103,0,1,78,0,61,0,0,0,0,0,9,3
188,Cliff Johnson\johnscl01,27,HOU,4,122,81,122,85,0,41,46,0,0,0,1,0,0,1,40,0
189,Davey Johnson\johnsda02,32,ATL,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
190,Jerry Johnson\johnsje01,31,SDP,8,21,4,21,21,21,0,0,0,0,0,0,0,0,0,0,0
191,Larry Johnson\johnsla01,24,MON,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
192,Jay Johnstone\johnsja01,29,PHI,10,122,91,122,101,0,0,0,0,0,0,0,3,100,101,28,0
193,Cleon Jones\jonescl01,32,NYM,12,21,12,21,12,0,0,0,0,0,0,12,0,0,12,9,0
194,Odell Jones\jonesod01,22,PIT,1st,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
195,Randy Jones\jonesra01,25,SDP,3,40,36,40,37,37,0,0,0,0,0,0,0,0,0,0,3
196,Mike Jorgensen\jorgemi01,26,MON,7,144,113,144,136,0,0,133,0,0,0,6,1,1,7,22,0
197,Von Joshua\joshuvo01,27,SFG,6,129,117,129,117,0,0,0,0,0,0,0,117,0,117,11,1
198,Skip Jutze\jutzesk01,29,HOU,4,51,26,51,47,0,47,0,0,0,0,0,0,0,0,2,15
199,Mick Kelleher\kellemi02,27,STL,4,7,0,7,7,0,0,0,0,0,7,0,0,0,0,0,0
200,Fred Kendall\kendafr01,26,SDP,7,103,72,103,85,0,85,0,0,0,0,0,0,0,0,19,0
201,Don Kessinger\kessido01,32,CHC,12,154,144,154,152,0,0,0,0,13,141,0,0,0,0,2,0
202,Dave Kingman\kingmda01,26,NYM,5,134,127,134,130,0,0,58,0,12,0,68,0,3,71,6,0
203,Clay Kirby\kirbycl01,27,CIN,7,26,19,26,26,26,0,0,0,0,0,0,0,0,0,0,0
204,Ed Kirkpatrick\kirkped01,30,PIT,14,89,24,89,41,0,0,28,0,0,0,8,0,6,14,51,2
205,Bruce Kison\kisonbr01,25,PIT,5,35,29,35,33,33,0,0,0,0,0,0,0,0,0,0,2
206,Darold Knowles\knowlda01,33,CHC,11,58,0,58,58,58,0,0,0,0,0,0,0,0,0,0,0
207,Doug Konieczny\koniedo01,23,HOU,3,32,29,32,32,32,0,0,0,0,0,0,0,0,0,0,0
208,Jerry Koosman\koosmje01,32,NYM,9,36,34,36,36,36,0,0,0,0,0,0,0,0,0,0,0
209,Ed Kranepool\kraneed01,30,NYM,14,106,82,106,86,0,0,82,0,0,0,5,0,0,5,22,0
210,Ted Kubiak\kubiate01,33,SDP,9,87,49,87,74,0,0,1,10,64,0,0,0,0,0,13,3
211,Ryan Kurosaki\kurosry01,22,STL,1st,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0
212,Pete LaCock\lacocpe01,23,CHC,4,106,63,106,75,0,0,52,0,0,0,11,0,16,27,32,0
213,Frank LaCorte\lacorfr01,23,ATL,1st,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0
214,Lee Lacy\lacyle01,27,LAD,4,101,67,101,84,0,0,0,43,0,1,38,2,7,43,26,2
215,Chip Lang\langch01,22,MON,1st,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
216,Gary Lavelle\lavelga01,26,SFG,2,65,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0
217,Leron Lee\leele02,27,LAD,7,48,1,48,4,0,0,0,0,0,0,4,0,0,4,47,0
218,Johnnie LeMaster\lemasjo01,21,SFG,1st,22,19,22,22,0,0,0,0,0,22,0,0,0,0,1,0
219,Max Leon\leonma01,25,ATL,3,50,1,50,50,50,0,0,0,0,0,0,0,0,0,0,0
220,Randy Lerch\lerchra01,20,PHI,1st,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
221,Dennis Lewallyn\lewalde01,21,LAD,1st,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
222,Larry Lintz\lintzla01,25,2TM,3,73,42,73,53,0,0,0,45,0,8,0,0,0,0,1,24
223,Bob Locker\lockebo02,37,CHC,10,22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0
224,Gene Locklear\locklge01,25,SDP,3,100,51,100,51,0,0,0,0,0,0,50,0,2,51,49,0
225,Skip Lockwood\lockwsk01,28,NYM,8,24,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0
226,Jim Lonborg\lonboji01,33,PHI,11,27,26,27,27,27,0,0,0,0,0,0,0,0,0,0,0
227,Davey Lopes\lopesda01,30,LAD,4,155,155,155,155,0,0,0,137,0,14,0,24,1,24,0,0
228,Mike Lum\lummi01,29,ATL,9,124,89,124,96,0,0,60,0,0,0,2,30,6,38,28,2
229,Greg Luzinski\luzingr01,24,PHI,6,161,159,161,159,0,0,0,0,0,0,159,0,0,159,2,0
230,Jim Lyttle\lyttlji01,29,MON,7,44,9,44,16,0,0,0,0,0,0,5,8,3,16,30,0
231,Pete Mackanin\mackape01,23,MON,3,130,118,130,129,0,0,0,127,1,1,0,0,0,0,5,2
232,Garry Maddox\maddoga01,25,2TM,4,116,110,116,110,0,0,0,0,0,0,0,110,0,110,5,1
233,Bill Madlock\madlobi01,24,CHC,3,130,128,130,128,0,0,0,0,128,0,0,0,0,0,2,0
234,Pepe Mangual\mangupe01,23,MON,4,140,129,140,139,0,0,0,0,0,0,4,132,4,139,6,2
235,Charlie Manuel\manuech01,31,LAD,6,15,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0
236,Juan Marichal\maricju01,37,LAD,16,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
237,Mike Marshall\marshmi01,32,LAD,8,58,0,58,56,58,0,0,0,0,0,0,0,0,0,0,0
238,Jerry Martin\martije01,26,PHI,2,57,26,57,49,0,0,0,0,0,0,9,38,2,49,10,6
239,Ted Martinez\martite01,27,STL,6,16,6,16,11,0,0,0,2,1,1,3,0,4,7,6,2
240,Jon Matlack\matlajo01,25,NYM,5,33,32,33,33,33,0,0,0,0,0,0,0,0,0,0,0
241,Gary Matthews\matthga01,24,SFG,4,116,112,116,113,0,0,0,0,0,0,113,0,0,113,4,0
242,Dave May\mayda01,31,ATL,9,82,46,82,52,0,0,0,0,0,0,12,16,26,52,34,0
243,Milt May\maymi01,24,HOU,6,111,99,111,103,0,103,0,0,0,0,0,0,0,0,12,0
244,Bake McBride\mcbriba01,26,STL,3,116,99,116,107,0,0,0,0,0,0,0,107,0,107,13,3
245,Tim McCarver\mccarti01,33,PHI,16,47,9,47,11,0,10,1,0,0,0,0,0,0,0,38,0
246,Willie McCovey\mccovwi01,37,SDP,17,122,115,122,115,0,0,115,0,0,0,0,0,0,0,7,0
247,Sam McDowell\mcdowsa01,32,PIT,15,14,1,14,14,14,0,0,0,0,0,0,0,0,0,0,0
248,Will McEnaney\mcenawi01,23,CIN,2,70,0,70,70,70,0,0,0,0,0,0,0,0,0,0,0
