Rk,Name,Age,Tm,Yrs,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,PH,PR
71,Mark Carreon\carrema01,26,NYM,4,82,41,82,60,0,0,0,0,0,0,16,36,13,60,26,3
72,Gary Carter\cartega01,36,SFG,17,92,61,92,83,0,80,3,0,0,0,0,0,0,0,22,1
73,Joe Carter\cartejo01,30,SDP,8,162,161,162,161,0,0,14,0,0,0,51,112,0,150,1,0
74,Steve Carter\cartest01,25,PIT,2,5,0,5,3,0,0,0,0,0,0,1,2,1,3,2,1
75,Tony Castillo\castito02,27,ATL,3,52,3,52,52,52,0,0,0,0,0,0,0,0,0,0,0
76,Andujar Cedeno\cedenan01,20,HOU,1st,7,2,7,3,0,0,0,0,0,3,0,0,0,0,2,2
77,Wes Chamberlain\chambwe01,24,PHI,1st,18,10,18,10,0,0,0,0,0,0,10,0,2,10,8,0
78,Norm Charlton\charlno01,27,CIN,3,57,16,57,56,56,0,0,0,0,0,0,0,0,0,0,1
79,Jim Clancy\clancji01,34,HOU,14,33,10,33,33,33,0,0,0,0,0,0,0,0,0,0,0
80,Dave Clark\clarkda05,27,CHC,5,84,35,84,39,0,0,0,0,0,0,39,0,0,39,48,0
81,Jack Clark\clarkja01,34,SDP,16,115,106,115,109,0,0,109,0,0,0,0,0,0,0,8,0
82,Jerald Clark\clarkje01,26,SDP,3,53,17,53,25,0,0,15,0,0,0,4,0,9,13,30,1
83,Terry Clark\clarkte01,29,HOU,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
84,Will Clark\clarkwi02,26,SFG,5,154,152,154,153,0,0,153,0,0,0,0,0,0,0,1,0
85,Stan Clarke\clarkst02,29,STL,6,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
86,Marty Clary\claryma01,28,ATL,3,33,14,33,33,33,0,0,0,0,0,0,0,0,0,0,0
87,Pat Clements\clemepa01,28,SDP,6,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0
88,Kevin Coffman\coffmke01,25,CHC,3,8,2,8,8,8,0,0,0,0,0,0,0,0,0,0,0
89,Vince Coleman\colemvi01,28,STL,6,124,115,124,120,0,0,0,0,0,0,118,0,2,120,6,1
90,Dave Collins\collida02,37,STL,16,99,4,99,61,0,0,49,0,0,0,4,1,8,12,32,33
91,Pat Combs\combspa01,23,PHI,2,32,31,32,32,32,0,0,0,0,0,0,0,0,0,0,0
92,David Cone\coneda01,27,NYM,5,32,30,32,31,31,0,0,0,0,0,0,0,0,0,1,0
93,Dennis Cook\cookde01,27,2TM,3,48,16,48,47,47,0,0,0,0,0,0,0,0,0,5,1
94,Joey Cora\corajo01,25,SDP,3,51,21,51,36,0,1,0,15,0,21,0,0,0,0,8,13
95,John Costello\costejo01,29,2TM,3,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0
96,Tim Crews\crewsti01,29,LAD,4,66,2,66,66,66,0,0,0,0,0,0,0,0,0,0,0
97,Kal Daniels\danieka01,26,LAD,5,130,126,130,127,0,0,0,0,0,0,127,0,0,127,4,0
98,Ron Darling\darliro01,29,NYM,8,34,18,34,33,33,0,0,0,0,0,0,0,0,0,0,1
99,Danny Darwin\darwida01,34,HOU,13,52,17,52,48,48,0,0,0,0,0,0,0,0,0,0,4
100,Doug Dascenzo\dascedo01,26,CHC,3,113,54,113,108,1,0,0,0,0,0,64,38,22,107,7,7
101,Darren Daulton\daultda01,28,PHI,7,143,123,143,139,0,139,0,0,0,0,0,0,0,0,11,3
102,Mark Davidson\davidma01,29,HOU,5,57,34,57,51,0,0,0,0,0,0,26,1,27,51,11,0
103,Eric Davis\daviser01,28,CIN,7,127,121,127,122,0,0,0,0,0,0,56,66,0,122,6,0
104,Glenn Davis\davisgl01,29,HOU,7,93,88,93,91,0,0,91,0,0,0,0,0,0,0,5,0
105,Jody Davis\davisjo02,33,ATL,10,12,7,12,9,0,4,6,0,0,0,0,0,0,0,5,0
106,John Davis\davisjo04,27,SDP,4,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0
107,Andre Dawson\dawsoan01,35,CHC,15,147,139,147,139,0,0,0,0,0,0,0,0,139,139,8,0
108,Ken Dayley\dayleke01,31,STL,9,58,0,58,58,58,0,0,0,0,0,0,0,0,0,0,0
109,Jose de Jesus\dejesjo01,25,PHI,3,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0
110,Steve Decker\deckest01,24,SFG,1st,15,14,15,15,0,15,0,0,0,0,0,0,0,0,0,0
111,Jose DeLeon\deleojo01,29,STL,8,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0
112,Rick Dempsey\dempsri01,40,LAD,22,62,33,62,53,0,53,0,0,0,0,0,0,0,0,17,0
113,Jim Deshaies\deshaji01,30,HOU,7,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0
114,Delino DeShields\deshide01,21,MON,1st,129,120,129,128,0,0,0,128,0,0,0,0,0,0,5,1
115,Mark Dewey\deweyma01,25,SFG,1st,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0
116,Mario Diaz\diazma01,28,NYM,4,16,4,16,11,0,0,0,1,0,10,0,0,0,0,7,0
117,Rob Dibble\dibblro01,26,CIN,3,68,0,68,68,68,0,0,0,0,0,0,0,0,0,0,0
118,Lance Dickson\dicksla01,20,CHC,1st,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0
119,Frank DiPino\dipinfr01,33,STL,10,62,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0
120,Bill Doran\doranbi02,32,2TM,9,126,110,126,115,0,0,0,111,4,0,0,0,0,0,13,0
121,Kelly Downs\downske01,29,SFG,5,13,9,13,13,13,0,0,0,0,0,0,0,0,0,0,0
122,Doug Drabek\drabedo01,27,PIT,5,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0
123,Mariano Duncan\duncama01,27,CIN,5,125,114,125,119,0,0,0,115,0,12,1,0,0,1,6,0
124,Mike Dunne\dunnemi01,27,SDP,4,10,6,10,10,10,0,0,0,0,0,0,0,0,0,0,0
125,Shawon Dunston\dunstsh01,27,CHC,6,146,144,146,144,0,0,0,0,0,144,0,0,0,0,0,1
126,Lenny Dykstra\dykstle01,27,PHI,6,149,148,149,149,0,0,0,0,0,0,0,149,0,149,1,0
127,Kevin Elster\elsteke01,25,NYM,5,92,91,92,92,0,0,0,0,0,92,0,0,0,0,1,0
128,Nick Esasky\esaskni01,30,ATL,8,9,9,9,9,0,0,9,0,0,0,0,0,0,0,0,0
129,Paul Faries\fariepa01,25,SDP,1st,14,10,14,12,0,0,0,7,1,4,0,0,0,0,1,1
130,Howard Farmer\farmeho01,23,MON,1st,6,4,6,6,6,0,0,0,0,0,0,0,0,0,0,0
131,Sid Fernandez\fernasi01,27,NYM,8,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0
132,Brian Fisher\fishebr01,28,HOU,6,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0
133,Mike Fitzgerald\fitzgmi02,29,MON,8,111,89,111,103,0,98,0,0,0,0,1,0,5,6,14,0
134,Darrin Fletcher\fletcda01,23,2TM,2,11,6,11,7,0,7,0,0,0,0,0,0,0,0,4,0
135,Tom Foley\foleyto02,30,MON,8,73,42,73,69,0,0,1,20,7,45,0,0,0,0,10,0
136,Curt Ford\fordcu01,29,PHI,6,22,0,22,3,0,0,0,0,0,0,0,0,3,3,20,0
137,John Franco\francjo01,29,NYM,7,55,0,55,55,55,0,0,0,0,0,0,0,0,0,0,0
138,Marvin Freeman\freemma02,27,2TM,4,25,3,25,25,25,0,0,0,0,0,0,0,0,0,0,0
139,Steve Frey\freyst01,26,MON,2,51,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0
140,Todd Frohwirth\frohwto01,27,PHI,4,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0
141,Andres Galarraga\galaran01,29,MON,6,155,145,155,154,0,0,154,0,0,0,0,0,0,0,7,0
142,Ron Gant\gantro01,25,ATL,4,152,139,152,146,0,0,0,0,0,0,38,113,2,146,12,0
143,Carlos Garcia\garcica01,22,PIT,1st,4,0,4,3,0,0,0,0,0,3,0,0,0,0,1,1
144,Mark Gardner\gardnma01,28,MON,2,27,26,27,27,27,0,0,0,0,0,0,0,0,0,0,0
145,Scott Garrelts\garresc01,28,SFG,9,42,31,42,31,31,0,0,0,0,0,0,0,0,0,0,11
146,Rich Gedman\gedmari01,30,HOU,11,40,33,40,39,0,39,0,0,0,0,0,0,0,0,3,0
147,Kirk Gibson\gibsoki01,33,LAD,12,89,80,89,81,0,0,0,0,0,0,11,70,0,81,8,0
148,Brett Gideon\gideobr01,26,MON,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
149,Bernard Gilkey\gilkebe01,23,STL,1st,18,17,18,18,0,0,0,0,0,0,18,1,0,18,0,0
150,Joe Girardi\girarjo01,25,CHC,2,133,120,133,133,0,133,0,0,0,0,0,0,0,0,0,1
151,Tom Glavine\glavito02,24,ATL,4,34,33,34,33,33,0,0,0,0,0,0,0,0,0,0,1
152,Jerry Goff\goffje01,26,MON,1st,52,36,52,43,0,38,3,0,3,0,0,0,0,0,8,2
153,Jose Gonzalez\gonzajo02,25,LAD,6,106,15,106,81,0,0,0,0,0,0,43,18,26,81,23,14
154,Luis Gonzalez\gonzalu01,22,HOU,1st,12,4,12,6,0,0,2,0,4,0,0,0,0,0,6,0
155,Dwight Gooden\goodedw01,25,NYM,7,35,34,35,34,34,0,0,0,0,0,0,0,0,0,0,1
156,Jim Gott\gottji01,30,LAD,9,50,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0
157,Mark Grace\gracema01,26,CHC,3,157,146,157,153,0,0,153,0,0,0,0,0,0,0,8,1
158,Mark Grant\grantma01,26,2TM,6,59,1,59,59,59,0,0,0,0,0,0,0,0,0,0,0
159,Tommy Greene\greento01,23,2TM,2,15,9,15,15,15,0,0,0,0,0,0,0,0,0,0,0
160,Tommy Gregg\greggto01,26,ATL,4,124,51,124,69,0,0,50,0,0,0,7,0,13,20,63,1
161,Ken Griffey\griffke01,40,CIN,18,46,9,46,15,0,0,9,0,0,0,5,0,1,6,34,0
162,Alfredo Griffin\griffal01,32,LAD,15,141,136,141,139,0,0,0,0,0,139,0,0,0,0,2,0
163,Jason Grimsley\grimsja01,22,PHI,2,12,11,12,11,11,0,0,0,0,0,0,0,0,0,0,1
164,Marquis Grissom\grissma02,23,MON,2,98,68,98,87,0,0,0,0,0,0,18,35,40,87,24,2
165,Kevin Gross\grosske01,29,MON,8,32,26,32,31,31,0,0,0,0,0,0,0,0,0,1,0
166,Kip Gross\grosski01,25,CIN,1st,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0
167,Pedro Guerrero\guerrpe01,34,STL,13,136,132,136,132,0,0,132,0,0,0,0,0,0,0,4,0
168,Bill Gullickson\gullibi01,31,HOU,10,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0
169,Eric Gunderson\gundeer01,24,SFG,1st,7,4,7,7,7,0,0,0,0,0,0,0,0,0,0,0
170,Chris Gwynn\gwynnch01,25,LAD,4,101,18,101,44,0,0,0,0,0,0,32,5,8,44,66,1
171,Tony Gwynn\gwynnto01,30,SDP,9,141,141,141,141,0,0,0,0,0,0,0,0,141,141,0,0
172,Drew Hall\halldr01,27,MON,5,42,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0
173,Jeff Hamilton\hamilje01,26,LAD,5,7,6,7,7,0,0,0,0,7,0,0,0,0,0,1,0
174,Atlee Hammaker\hammaat01,32,2TM,9,34,7,34,34,34,0,0,0,0,0,0,0,0,0,0,0
175,Chris Hammond\hammoch01,24,CIN,1st,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0
176,Dave Hansen\hanseda01,21,LAD,1st,5,1,5,2,0,0,0,0,2,0,0,0,0,0,3,0
177,Mike Harkey\harkemi01,23,CHC,2,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0
178,Greg Harris\harrigr02,26,SDP,3,73,0,73,73,73,0,0,0,0,0,0,0,0,0,0,0
179,Lenny Harris\harrile01,25,LAD,3,137,103,137,128,0,0,0,44,94,1,0,1,1,2,25,0
180,Mike Hartley\hartlmi01,28,LAD,2,32,6,32,32,32,0,0,0,0,0,0,0,0,0,0,0
181,Billy Hatcher\hatchbi01,29,CIN,7,139,119,139,131,0,0,0,0,0,0,76,69,0,131,13,1
182,Mickey Hatcher\hatchmi01,35,LAD,12,85,19,85,42,0,0,25,0,10,0,10,0,0,10,52,0
183,Charlie Hayes\hayesch01,25,PHI,3,152,145,152,148,0,0,4,1,146,0,0,0,0,0,6,0
184,Von Hayes\hayesvo01,31,PHI,10,129,126,129,127,0,0,0,0,0,0,45,4,81,127,3,0
185,Neal Heaton\heatone01,30,PIT,9,32,24,32,30,30,0,0,0,0,0,0,0,0,0,0,2
186,Randy Hennis\hennira01,24,HOU,1st,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0
187,Dwayne Henry\henrydw01,28,ATL,7,34,0,34,34,34,0,0,0,0,0,0,0,0,0,0,0
188,Carlos Hernandez\hernaca01,23,LAD,1st,10,5,10,10,0,10,0,0,0,0,0,0,0,0,0,0
189,Xavier Hernandez\hernaxa01,24,HOU,2,35,1,35,34,34,0,0,0,0,0,0,0,0,0,0,2
190,Tom Herr\herrto01,34,2TM,12,146,135,146,140,0,0,0,140,0,0,0,0,0,0,7,0
191,Orel Hershiser\hershor01,31,LAD,8,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0
192,Joe Hesketh\heskejo01,31,2TM,7,33,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0
193,Ken Hill\hillke01,24,STL,3,17,14,17,17,17,0,0,0,0,0,0,0,0,0,0,0
194,Howard Hilton\hiltoho01,26,STL,1st,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
195,Dave Hollins\hollida01,24,PHI,1st,72,19,72,31,0,0,1,0,30,0,0,0,0,0,42,0
196,Darren Holmes\holmeda01,24,LAD,1st,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0
197,Ricky Horton\hortori01,30,STL,7,32,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0
198,Thomas Howard\howarth01,25,SDP,1st,20,8,20,13,0,0,0,0,0,0,9,2,2,13,8,1
199,Jay Howell\howelja01,34,LAD,11,45,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0
200,Ken Howell\howelke01,29,PHI,7,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0
201,Rex Hudler\hudlere01,29,2TM,6,93,51,93,66,0,0,6,10,6,1,17,3,27,45,23,10
202,Keith Hughes\hugheke01,26,NYM,3,8,0,8,5,0,0,0,0,0,0,4,1,0,5,6,1
203,Mark Huismann\huismma01,32,PIT,8,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
204,Todd Hundley\hundlto01,21,NYM,1st,36,19,36,36,0,36,0,0,0,0,0,0,0,0,3,3
205,Bruce Hurst\hurstbr01,32,SDP,11,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0
206,Alexis Infante\infanal01,28,ATL,4,20,7,20,15,0,0,0,10,4,3,0,0,0,0,4,1
207,Jeff Innis\innisje01,27,NYM,4,18,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0
208,Danny Jackson\jacksda02,28,CIN,8,23,22,23,22,23,0,0,0,0,0,0,0,0,0,0,0
209,Darrin Jackson\jacksda03,26,SDP,5,58,22,58,39,0,0,0,0,0,0,4,30,5,39,22,1
210,Stan Javier\javiest01,26,LAD,6,104,58,104,87,0,0,0,0,0,0,9,70,12,87,27,4
211,Gregg Jefferies\jeffegr01,22,NYM,4,153,147,153,151,0,0,0,118,34,0,0,0,0,0,5,0
212,Chris Jelic\jelicch01,26,NYM,1st,4,3,4,4,0,0,0,0,0,0,4,0,0,4,1,0
213,Howard Johnson\johnsho01,29,NYM,9,154,152,154,153,0,0,0,0,92,73,0,0,0,0,1,1
214,Wallace Johnson\johnswa03,33,MON,9,47,3,47,7,0,0,7,0,0,0,0,0,0,0,40,0
215,Ron Jones\jonesro02,26,PHI,3,24,15,24,16,0,0,0,0,0,0,8,0,8,16,9,0
216,Tim Jones\jonesti02,27,STL,3,67,27,67,51,1,0,0,19,6,29,0,0,0,0,16,8
217,Ricky Jordan\jordari02,25,PHI,3,92,81,92,84,0,0,84,0,0,0,0,0,0,0,8,0
218,Felix Jose\josefe01,25,STL,3,25,23,25,23,0,0,0,0,0,0,1,2,21,23,2,0
219,David Justice\justida01,24,ATL,2,127,117,127,126,0,0,69,0,0,0,1,0,60,61,6,2
220,Terry Kennedy\kennete02,34,SFG,13,107,84,107,103,0,103,0,0,0,0,0,0,0,0,14,0
221,Charlie Kerfeld\kerfech01,26,2TM,4,30,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0
222,Jeff King\kingje01,25,PIT,2,127,86,127,115,0,0,1,0,115,0,0,0,0,0,20,0
223,Mike Kingery\kingemi01,29,SFG,5,105,41,105,95,0,0,0,0,0,0,15,9,74,95,20,7
224,Bob Kipper\kippebo01,25,PIT,6,41,1,41,41,41,0,0,0,0,0,0,0,0,0,0,0
225,Bob Knepper\kneppbo01,36,SFG,15,12,7,12,12,12,0,0,0,0,0,0,0,0,0,0,0
226,Brad Komminsk\kommibr01,29,SFG,7,8,0,8,7,0,0,0,0,0,0,2,2,3,7,1,1
227,Joe Kraemer\kraemjo01,25,CHC,2,18,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0
228,Randy Kramer\kramera01,29,2TM,3,22,4,22,22,22,0,0,0,0,0,0,0,0,0,0,0
229,Jimmy Kremers\kremeji01,24,ATL,1st,29,21,29,27,0,27,0,0,0,0,0,0,0,0,5,0
230,John Kruk\krukjo01,29,PHI,5,142,118,142,135,0,0,61,0,0,0,68,0,21,87,17,1
231,Mike LaCoss\lacosmi01,34,SFG,13,13,12,13,13,13,0,0,0,0,0,0,0,0,0,0,0
232,Mike Laga\lagami01,30,SFG,9,23,3,23,10,0,0,10,0,0,0,0,0,0,0,14,0
233,Steve Lake\lakest01,33,PHI,8,29,24,29,28,0,28,0,0,0,0,0,0,0,0,1,0
234,Tom Lampkin\lampkto01,26,SDP,2,26,15,26,20,0,20,0,0,0,0,0,0,0,0,6,2
235,Les Lancaster\lancale01,28,CHC,4,55,6,55,55,55,0,0,0,0,0,1,0,0,1,0,0
236,Bill Landrum\landrbi01,32,PIT,5,54,0,54,54,54,0,0,0,0,0,0,0,0,0,0,0
237,Ray Lankford\lankfra01,23,STL,1st,39,30,39,35,0,0,0,0,0,0,0,35,0,35,7,0
238,Barry Larkin\larkiba01,26,CIN,5,158,154,158,156,0,0,0,0,0,156,0,0,0,0,3,0
239,Mike LaValliere\lavalmi01,29,PIT,7,96,87,96,95,0,95,0,0,0,0,0,0,0,0,2,0
240,Tim Layana\layanti01,26,CIN,1st,55,0,55,55,55,0,0,0,0,0,0,0,0,0,0,0
241,Rick Leach\leachri01,33,SFG,10,78,45,78,58,0,0,7,0,0,0,13,0,40,52,27,0
242,Terry Lee\leete01,28,CIN,1st,12,4,12,6,0,0,6,0,0,0,0,0,0,0,8,0
243,Craig Lefferts\leffecr01,32,SDP,8,56,0,56,56,56,0,0,0,0,0,0,0,0,0,0,0
244,Charlie Leibrandt\leibrch01,33,ATL,11,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0
245,Mark Lemke\lemkema01,24,ATL,3,102,58,102,87,0,0,0,44,45,1,0,0,0,0,16,7
246,Mark Leonard\leonama01,25,SFG,1st,11,4,11,7,0,0,0,0,0,0,2,0,5,7,5,0
247,Dave Liddell\liddeda01,24,NYM,1st,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
248,Derek Lilliquist\lillide01,24,2TM,2,29,18,29,28,28,0,0,0,0,0,0,0,0,0,2,0
