Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
57,Hubie Brooks\brookhu01,33,LAD,153,618,568,74,151,28,1,20,91,2,5,33,108,.266,.307,.424,.732,102,241,13,6,0,11,10,*9
58,Keith Brown#\brownke02,26,CIN,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
59,Kevin Brown*\brownke03,24,NYM,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
60,Tom Browning*\brownto05,30,CIN,38,86,75,6,7,2,0,0,4,0,0,2,29,.093,.117,.120,.237,-36,9,0,0,9,0,0,1
61,Tom Brunansky\brunato01,29,STL,19,71,57,5,9,3,0,1,2,0,0,12,10,.158,.310,.263,.573,60,15,1,1,0,1,0,9
62,Eric Bullock*\bulloer01,30,MON,4,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,182,1,0,0,0,0,0,
63,Tim Burke\burketi01,31,MON,58,7,6,1,1,0,0,0,0,0,0,1,3,.167,.286,.167,.452,31,1,0,0,0,0,0,1
64,John Burkett\burkejo03,25,SFG,33,76,63,1,3,0,0,0,3,0,0,5,35,.048,.118,.048,.165,-52,3,0,0,8,0,0,1
65,Brett Butler*\butlebr01,33,SFG,160,732,622,108,192,20,9,3,44,51,19,90,62,.309,.397,.384,.781,121,239,3,6,7,7,1,*8
66,Francisco Cabrera\cabrefr01,23,ATL,63,143,137,14,38,5,1,7,25,1,0,5,21,.277,.301,.482,.782,108,66,4,0,0,1,0,3/2
67,Ernie Camacho\camacer01,35,TOT,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
68,Ernie Camacho\camacer01,35,SFG,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
69,Ernie Camacho\camacer01,35,STL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
70,Ken Caminiti#\caminke01,27,HOU,153,596,541,52,131,20,2,4,51,9,4,48,97,.242,.302,.309,.611,71,167,15,0,3,4,7,*5
71,Sil Campusano\campusi01,24,PHI,66,93,85,10,18,1,1,2,9,1,0,6,16,.212,.269,.318,.586,62,27,1,1,0,1,0,87/9
72,Casey Candaele#\candaca01,29,HOU,130,298,262,30,75,8,6,3,22,7,5,31,42,.286,.364,.397,.761,113,104,4,1,4,0,5,47968/5
73,John Cangelosi#\cangejo01,27,PIT,58,90,76,13,15,2,0,0,1,7,2,11,12,.197,.307,.224,.531,52,17,2,1,2,0,0,/87
74,Don Carman*\carmado01,30,PHI,59,11,11,0,3,0,0,0,0,0,0,0,4,.273,.273,.273,.545,52,3,0,0,0,0,0,1
75,Cris Carpenter\carpecr01,25,STL,4,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
76,Chuck Carr#\carrch02,22,NYM,4,2,2,0,0,0,0,0,0,1,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/7
77,Mark Carreon\carrema01,26,NYM,82,205,188,30,47,12,0,10,26,1,0,15,29,.250,.312,.473,.786,114,89,1,2,0,0,0,879
78,Gary Carter\cartega01,36,SFG,92,272,244,24,62,10,0,9,27,1,1,25,31,.254,.324,.406,.729,104,99,2,1,0,2,3,2/3
79,Joe Carter\cartejo01,30,SDP,162,697,634,79,147,27,1,24,115,22,6,48,93,.232,.290,.391,.681,85,248,12,7,0,8,18,*873
80,Steve Carter*\cartest01,25,PIT,5,5,5,0,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,13,1,0,0,0,0,0,/879
81,Tony Castillo*\castito02,27,ATL,52,10,7,1,1,0,0,0,0,0,0,1,5,.143,.250,.143,.393,9,1,0,0,2,0,0,1
82,Andujar Cedeno\cedenan01,20,HOU,7,8,8,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,/6
83,Wes Chamberlain\chambwe01,24,PHI,18,47,46,9,13,3,0,2,4,4,0,1,9,.283,.298,.478,.776,111,22,0,0,0,0,0,7/9
84,Norm Charlton#\charlno01,27,CIN,57,42,37,4,5,0,0,0,0,0,0,3,21,.135,.238,.135,.373,4,5,0,2,0,0,0,1
85,Jim Clancy\clancji01,34,HOU,33,16,14,1,3,0,0,0,2,0,0,0,4,.214,.214,.214,.429,20,3,1,0,2,0,0,1
86,Dave Clark*\clarkda05,27,CHC,84,181,171,22,47,4,2,5,20,7,1,8,40,.275,.304,.409,.713,89,70,4,0,0,2,1,7
87,Jack Clark\clarkja01,34,SDP,115,442,334,59,89,12,1,25,62,4,3,104,91,.266,.441,.533,.974,167,178,12,2,0,2,11,*3
88,Jerald Clark\clarkje01,26,SDP,53,107,101,12,27,4,1,5,11,0,0,5,24,.267,.299,.475,.774,109,48,3,0,0,1,0,3/97
89,Terry Clark\clarkte01,29,HOU,1,2,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,181,1,0,0,0,0,0,/1
90,Will Clark*\clarkwi02,26,SFG,154,678,600,91,177,25,5,19,95,8,2,62,97,.295,.357,.448,.805,125,269,7,3,0,13,9,*3
91,Stan Clarke\clarkst02,29,STL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
92,Marty Clary\claryma01,28,ATL,33,31,28,0,0,0,0,0,0,0,0,1,10,.000,.034,.000,.034,-90,0,1,0,2,0,0,1
93,Pat Clements\clemepa01,28,SDP,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
94,Kevin Coffman\coffmke01,25,CHC,8,5,5,0,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,7,1,0,0,0,0,0,/1
95,Vince Coleman#\colemvi01,28,STL,124,539,497,73,145,18,9,6,39,77,17,35,88,.292,.340,.400,.741,104,199,6,2,4,1,1,*7/9
96,Dave Collins#\collida02,37,STL,99,74,58,12,13,1,0,0,3,7,1,13,10,.224,.366,.241,.608,72,14,1,0,3,0,2,3/978
97,Pat Combs*\combspa01,23,PHI,32,67,60,6,9,2,0,0,2,0,0,3,24,.150,.190,.183,.374,4,11,0,0,4,0,0,1
98,David Cone*\coneda01,27,NYM,32,84,70,7,14,1,0,0,5,0,0,5,12,.200,.253,.214,.468,31,15,2,0,9,0,0,1
99,Dennis Cook*\cookde01,27,TOT,48,53,49,8,15,1,0,1,4,0,0,0,4,.306,.306,.388,.694,91,19,3,0,4,0,0,1
100,Dennis Cook*\cookde01,27,PHI,43,46,42,6,13,0,0,1,4,0,0,0,4,.310,.310,.381,.690,90,16,2,0,4,0,0,1
101,Dennis Cook*\cookde01,27,LAD,5,7,7,2,2,1,0,0,0,0,0,0,0,.286,.286,.429,.714,97,3,1,0,0,0,0,/1
102,Joey Cora#\corajo01,25,SDP,51,106,100,12,27,3,0,0,2,8,3,6,9,.270,.311,.300,.611,69,30,1,0,0,0,1,64/2
103,John Costello\costejo01,29,TOT,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
104,John Costello\costejo01,29,STL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
105,John Costello\costejo01,29,MON,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
106,Tim Crews\crewsti01,29,LAD,66,8,7,0,0,0,0,0,1,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,1,0,1
107,Kal Daniels*\danieka01,26,LAD,130,526,450,81,133,23,1,27,94,4,3,68,104,.296,.389,.531,.920,155,239,9,3,2,3,1,*7
108,Ron Darling\darliro01,29,NYM,34,39,31,2,4,0,0,0,2,0,0,3,12,.129,.206,.129,.335,-5,4,0,0,5,0,0,1
109,Danny Darwin\darwida01,34,HOU,52,43,38,5,5,1,1,0,3,0,0,2,21,.132,.175,.211,.386,7,8,0,0,3,0,0,1
110,Doug Dascenzo#\dascedo01,26,CHC,113,271,241,27,61,9,5,1,26,15,6,21,18,.253,.312,.344,.656,75,83,3,1,5,3,2,789/1
111,Darren Daulton*\daultda01,28,PHI,143,540,459,62,123,30,1,12,57,7,1,72,72,.268,.367,.416,.783,117,191,6,2,3,4,9,*2
112,Mark Davidson\davidma01,29,HOU,57,142,130,12,38,5,1,1,11,0,3,10,18,.292,.340,.369,.710,98,48,1,0,1,1,1,97/8
113,Eric Davis\daviser01,28,CIN,127,518,453,84,118,26,2,24,86,21,3,60,100,.260,.347,.486,.833,123,220,7,2,0,3,6,*87
114,Glenn Davis\davisgl01,29,HOU,93,381,327,44,82,15,4,22,64,8,3,46,54,.251,.357,.523,.880,143,171,5,8,0,0,17,3
115,Jody Davis\davisjo02,33,ATL,12,31,28,0,2,0,0,0,1,0,0,3,3,.071,.161,.071,.233,-35,2,1,0,0,0,0,/32
116,John Davis\davisjo04,27,SDP,6,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
117,Andre Dawson\dawsoan01,35,CHC,147,581,529,72,164,28,5,27,100,16,2,42,65,.310,.358,.535,.893,135,283,12,2,0,8,21,*9
118,Ken Dayley*\dayleke01,31,STL,58,6,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
119,Jose de Jesus\dejesjo01,25,PHI,22,46,38,1,3,1,0,0,2,0,0,4,21,.079,.167,.105,.272,-23,4,0,0,4,0,0,1
120,Steve Decker\deckest01,24,SFG,15,56,54,5,16,2,0,3,8,0,0,1,10,.296,.309,.500,.809,123,27,1,0,1,0,0,2
121,Jose DeLeon\deleojo01,29,STL,32,62,56,1,6,0,1,0,3,0,0,1,23,.107,.123,.143,.266,-27,8,1,0,5,0,0,1
122,Rick Dempsey\dempsri01,40,LAD,62,151,128,13,25,5,0,2,15,1,0,23,29,.195,.318,.281,.599,69,36,8,0,0,0,0,2
123,Jim Deshaies*\deshaji01,30,HOU,34,72,63,1,4,0,0,0,3,0,0,2,33,.063,.092,.063,.156,-56,4,0,0,7,0,0,1
124,Delino DeShields*\deshide01,21,MON,129,572,499,69,144,28,6,4,45,42,22,66,96,.289,.375,.393,.768,116,196,10,4,1,2,3,*4
125,Mark Dewey\deweyma01,25,SFG,14,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,54,0,0,0,0,0,0,1
126,Mario Diaz\diazma01,28,NYM,16,23,22,0,3,1,0,0,1,0,0,0,3,.136,.130,.182,.312,-15,4,0,0,0,1,0,6/4
127,Rob Dibble*\dibblro01,26,CIN,68,10,7,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,3,0,0,1
128,Lance Dickson\dicksla01,20,CHC,3,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
129,Frank DiPino*\dipinfr01,33,STL,62,5,4,0,1,1,0,0,0,0,0,0,2,.250,.250,.500,.750,102,2,0,0,1,0,0,1
130,Bill Doran#\doranbi02,32,TOT,126,488,403,59,121,29,2,7,37,23,9,79,58,.300,.411,.434,.845,135,175,3,0,1,5,2,*4/5
131,Bill Doran#\doranbi02,32,HOU,109,421,344,49,99,21,2,6,32,18,9,71,53,.288,.405,.413,.818,129,142,2,0,1,5,1,4
132,Bill Doran#\doranbi02,32,CIN,17,67,59,10,22,8,0,1,5,5,0,8,5,.373,.448,.559,1.007,171,33,1,0,0,0,1,4/5
133,Kelly Downs\downske01,29,SFG,13,18,13,0,0,0,0,0,1,0,0,1,4,.000,.067,.000,.067,-80,0,0,0,3,1,0,1
134,Doug Drabek\drabedo01,27,PIT,33,96,84,8,18,2,0,1,6,0,0,4,25,.214,.258,.274,.532,50,23,0,1,7,0,0,1
135,Mariano Duncan\duncama01,27,CIN,125,471,435,67,133,22,11,10,55,13,7,24,67,.306,.345,.476,.821,120,207,10,4,4,4,4,*46/7
136,Mike Dunne\dunnemi01,27,SDP,10,6,6,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
137,Shawon Dunston\dunstsh01,27,CHC,146,573,545,73,143,22,8,17,66,25,5,15,87,.262,.283,.426,.709,87,232,9,3,4,6,1,*6
138,Lenny Dykstra*\dykstle01,27,PHI,149,691,590,106,192,35,3,9,60,33,5,89,48,.325,.418,.441,.859,138,260,5,7,2,3,14,*8
139,Kevin Elster\elsteke01,25,NYM,92,352,314,36,65,20,1,9,45,2,0,30,54,.207,.274,.363,.637,74,114,4,1,1,6,2,6
140,Nick Esasky\esaskni01,30,ATL,9,39,35,2,6,0,0,0,0,0,0,4,14,.171,.256,.171,.428,18,6,0,0,0,0,0,/3
141,Paul Faries\fariepa01,25,SDP,14,45,37,4,7,1,0,0,2,0,1,4,7,.189,.279,.216,.495,38,8,0,1,2,1,0,/465
142,Howard Farmer\farmeho01,23,MON,6,6,5,0,2,0,0,0,0,0,0,0,1,.400,.400,.400,.800,126,2,0,0,1,0,0,/1
143,Sid Fernandez*\fernasi01,27,NYM,30,63,58,3,11,1,0,0,4,0,0,0,22,.190,.190,.207,.397,9,12,2,0,5,0,0,1
144,Brian Fisher\fishebr01,28,HOU,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
145,Mike Fitzgerald\fitzgmi02,29,MON,111,383,313,36,76,18,1,9,41,8,1,60,60,.243,.365,.393,.758,113,123,5,2,5,3,2,2/97
146,Darrin Fletcher*\fletcda01,23,TOT,11,24,23,3,3,1,0,0,1,0,0,1,6,.130,.167,.174,.341,-5,4,0,0,0,0,0,/2
147,Darrin Fletcher*\fletcda01,23,LAD,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2
148,Darrin Fletcher*\fletcda01,23,PHI,9,23,22,3,3,1,0,0,1,0,0,1,5,.136,.174,.182,.356,-1,4,0,0,0,0,0,/2
149,Tom Foley*\foleyto02,30,MON,73,178,164,11,35,2,1,0,12,0,1,12,22,.213,.266,.238,.503,43,39,4,0,1,1,2,64/53
150,Curt Ford*\fordcu01,29,PHI,22,19,18,0,2,0,0,0,0,0,0,1,5,.111,.158,.111,.269,-24,2,1,0,0,0,0,/9
151,John Franco*\francjo01,29,NYM,55,5,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
152,Marvin Freeman\freemma02,27,TOT,25,7,7,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
153,Marvin Freeman\freemma02,27,PHI,16,7,7,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
154,Marvin Freeman\freemma02,27,ATL,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
155,Steve Frey\freyst01,26,MON,51,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
156,Todd Frohwirth\frohwto01,27,PHI,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
157,Andres Galarraga\galaran01,29,MON,155,628,579,65,148,29,0,20,87,10,1,40,169,.256,.306,.409,.715,99,237,14,4,0,5,8,*3
158,Ron Gant\gantro01,25,ATL,152,631,575,107,174,34,3,32,84,33,16,50,86,.303,.357,.539,.896,139,310,8,1,1,4,0,*87/9
159,Carlos Garcia\garcica01,22,PIT,4,4,4,1,2,0,0,0,0,0,0,0,2,.500,.500,.500,1.000,182,2,0,0,0,0,0,/6
160,Mark Gardner\gardnma01,28,MON,27,52,44,2,5,1,1,0,1,0,0,0,23,.114,.114,.182,.295,-18,8,0,0,8,0,0,1
161,Scott Garrelts\garresc01,28,SFG,42,68,66,5,4,1,0,0,0,1,0,1,28,.061,.088,.076,.164,-53,5,0,1,0,0,0,1
162,Rich Gedman*\gedmari01,30,HOU,40,122,104,4,21,7,0,1,10,0,0,15,24,.202,.300,.298,.598,68,31,2,0,2,1,6,2
163,Kirk Gibson*\gibsoki01,33,LAD,89,359,315,59,82,20,0,8,38,26,2,39,65,.260,.345,.400,.745,108,126,4,3,0,2,0,87
164,Brett Gideon\gideobr01,26,MON,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
165,Bernard Gilkey\gilkebe01,23,STL,18,72,64,11,19,5,2,1,3,6,1,8,5,.297,.375,.484,.859,135,31,1,0,0,0,0,7/8
166,Joe Girardi\girarjo01,25,CHC,133,447,419,36,113,24,2,1,38,8,3,17,50,.270,.300,.344,.644,72,144,13,3,4,4,11,*2
167,Tom Glavine*\glavito02,24,ATL,34,78,62,5,7,2,0,0,4,0,0,8,24,.113,.211,.145,.356,-2,9,0,0,7,1,0,1
168,Jerry Goff*\goffje01,26,MON,52,141,119,14,27,1,0,3,7,0,2,21,36,.227,.343,.311,.654,85,37,0,0,1,0,4,2/35
169,Jose Gonzalez\gonzajo02,25,LAD,106,108,99,15,23,5,3,2,8,3,1,6,27,.232,.280,.404,.684,89,40,1,1,1,1,1,798
170,Luis Gonzalez*\gonzalu01,22,HOU,12,23,21,1,4,2,0,0,0,0,0,2,5,.190,.261,.286,.547,53,6,0,0,0,0,1,/53
171,Dwight Gooden\goodedw01,25,NYM,35,94,75,4,14,1,1,1,9,0,0,2,15,.187,.225,.267,.492,35,20,0,2,14,1,0,1
172,Jim Gott\gottji01,30,LAD,50,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
173,Mark Grace*\gracema01,26,CHC,157,662,589,72,182,32,1,9,82,15,6,59,54,.309,.372,.413,.785,110,243,10,5,1,8,5,*3
174,Mark Grant\grantma01,26,TOT,59,8,6,2,2,0,0,0,1,0,0,1,2,.333,.500,.333,.833,132,2,0,1,0,0,0,1
175,Mark Grant\grantma01,26,SDP,26,2,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,176,1,0,0,0,0,0,1
176,Mark Grant\grantma01,26,ATL,33,6,4,1,1,0,0,0,1,0,0,1,2,.250,.500,.250,.750,110,1,0,1,0,0,0,1
177,Tommy Greene\greento01,23,TOT,15,15,12,2,2,1,0,0,0,0,0,0,1,.167,.167,.250,.417,14,3,0,0,3,0,0,1
178,Tommy Greene\greento01,23,ATL,5,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
179,Tommy Greene\greento01,23,PHI,10,13,11,2,2,1,0,0,0,0,0,0,1,.182,.182,.273,.455,24,3,0,0,2,0,0,1
180,Tommy Gregg*\greggto01,26,ATL,124,261,239,18,63,13,1,5,32,4,3,20,39,.264,.322,.389,.711,91,93,1,1,0,1,4,39/7
181,Ken Griffey*\griffke01,40,CIN,46,68,63,6,13,2,0,1,8,2,1,2,5,.206,.235,.286,.521,40,18,0,1,0,2,0,/379
