Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
24,Joe Coleman\colemjo05,29,CHC,2,8,.200,4.10,39,4,21,0,0,4,79.0,72,43,36,9,35,8,66,2,1,3,339,94,3.85,1.354,8.2,1.0,4.0,7.5,1.89
25,Mike Cosgrove*\cosgrmi01,25,HOU,3,4,.429,5.52,22,16,1,1,1,0,89.2,106,63,55,6,58,2,34,2,0,5,425,58,4.75,1.829,10.6,0.6,5.8,3.4,0.59
26,Ken Crosby\crosbke01,28,CHC,0,0,,12.00,7,1,1,0,0,0,12.0,20,16,16,3,8,0,5,0,0,0,64,33,7.05,2.333,15.0,2.3,6.0,3.8,0.63
27,John Curtis*\curtijo01,28,STL,6,11,.353,4.50,37,15,10,3,1,1,134.0,139,68,67,11,65,10,52,0,0,7,579,79,4.38,1.522,9.3,0.7,4.4,3.5,0.80
28,John D'Acquisto\d'acqjo01,24,SFG,3,8,.273,5.35,28,19,5,0,0,0,106.0,93,69,63,5,102,1,53,3,1,10,503,68,5.22,1.840,7.9,0.4,8.7,4.5,0.52
29,Bruce Dal Canton\dalcabr01,35,ATL,3,5,.375,3.56,42,1,16,0,0,1,73.1,67,41,29,6,42,8,36,2,1,8,328,107,4.51,1.486,8.2,0.7,5.2,4.4,0.86
30,Pat Darcy\darcypa01,26,CIN,2,3,.400,6.23,11,4,3,0,0,2,39.0,41,27,27,2,22,2,15,0,0,3,173,57,4.22,1.615,9.5,0.5,5.1,3.5,0.68
31,Larry Demery\demerla01,23,PIT,10,7,.588,3.17,36,15,7,4,1,2,145.0,123,56,51,8,58,8,72,2,1,0,604,110,3.60,1.248,7.6,0.5,3.6,4.5,1.24
32,John Denny\dennyjo01,23,STL,11,9,.550,2.52,30,30,0,8,3,0,207.0,189,71,58,11,74,3,74,8,0,5,861,141,3.80,1.271,8.2,0.5,3.2,3.2,1.00
33,Tom Dettore\dettoto01,28,CHC,0,1,.000,10.29,4,0,1,0,0,0,7.0,11,8,8,3,2,0,4,0,0,0,33,39,7.92,1.857,14.1,3.9,2.6,5.1,2.00
34,Adrian Devine\devinad01,24,ATL,5,6,.455,3.21,48,1,24,0,0,9,73.0,72,30,26,3,26,7,48,1,0,2,319,119,2.96,1.342,8.9,0.4,3.2,5.9,1.85
35,Larry Dierker\dierkla01,29,HOU,13,14,.481,3.69,28,28,0,7,4,0,187.2,171,85,77,9,72,6,112,6,2,12,790,87,3.31,1.295,8.2,0.4,3.5,5.4,1.56
36,Al Downing*\downial01,35,LAD,1,2,.333,3.86,17,3,6,0,0,0,46.2,43,21,20,3,18,1,30,0,0,2,196,88,3.34,1.307,8.3,0.6,3.5,5.8,1.67
37,Rob Dressler\dressro01,22,SFG,3,10,.231,4.43,25,19,2,0,0,0,107.2,125,68,53,8,35,4,33,2,0,1,480,82,4.02,1.486,10.4,0.7,2.9,2.8,0.94
38,Steve Dunning\dunnist01,27,MON,2,6,.250,4.14,32,7,7,1,0,0,91.1,93,50,42,6,33,4,72,2,0,6,390,90,3.06,1.380,9.2,0.6,3.3,7.1,2.18
39,Mike Dupree\dupremi01,23,SDP,0,0,,9.19,12,0,7,0,0,0,15.2,18,17,16,4,7,0,5,0,2,1,71,37,6.65,1.596,10.3,2.3,4.0,2.9,0.71
40,Jamie Easterly*\easteja01,23,ATL,1,1,.500,4.91,4,4,0,0,0,0,22.0,23,12,12,0,13,1,11,0,0,3,96,79,3.41,1.636,9.4,0.0,5.3,4.5,0.85
41,Rawly Eastwick\eastwra01,25,CIN,11,5,.688,2.09,71,0,59,0,0,26,107.2,93,30,25,3,27,3,70,2,0,1,439,168,2.50,1.115,7.8,0.3,2.3,5.9,2.59
42,Nino Espinosa\espinni01,22,NYM,4,4,.500,3.67,12,5,0,0,0,0,41.2,41,21,17,3,13,3,30,0,0,1,175,90,3.07,1.296,8.9,0.6,2.8,6.5,2.31
43,Pete Falcone*\falcope01,22,STL,12,16,.429,3.23,32,32,0,9,2,0,212.0,173,87,76,12,93,1,138,2,1,9,893,110,3.41,1.255,7.3,0.5,3.9,5.9,1.48
44,Rich Folkers*\folkeri01,29,SDP,2,3,.400,5.28,33,3,6,0,0,0,59.2,67,39,35,10,25,8,26,2,2,3,273,62,5.30,1.542,10.1,1.5,3.8,3.9,1.04
45,Bob Forsch\forscbo01,26,STL,8,10,.444,3.94,33,32,0,2,0,0,194.0,209,112,85,17,71,8,76,3,0,9,844,90,4.13,1.443,9.7,0.8,3.3,3.5,1.07
46,Ken Forsch\forscke01,29,HOU,4,3,.571,2.15,52,0,46,0,0,19,92.0,76,23,22,5,26,7,49,2,1,2,372,149,3.19,1.109,7.4,0.5,2.5,4.8,1.88
47,Alan Foster\fosteal01,29,SDP,3,6,.333,3.22,26,11,4,2,0,0,86.2,75,36,31,9,35,2,22,1,1,2,360,102,4.72,1.269,7.8,0.9,3.6,2.3,0.63
48,Ken Frailing*\frailke01,28,CHC,1,2,.333,2.41,6,3,1,0,0,0,18.2,20,7,5,0,5,0,10,0,0,0,79,162,2.37,1.339,9.6,0.0,2.4,4.8,2.00
49,Dave Freisleben\freisda01,24,SDP,10,13,.435,3.51,34,24,5,6,3,1,172.0,163,73,67,10,66,7,81,5,3,7,736,93,3.69,1.331,8.5,0.5,3.5,4.2,1.23
50,Danny Frisella\friseda01,30,STL,0,0,,3.97,18,0,10,0,0,1,22.2,19,10,10,3,13,1,11,0,0,2,97,91,5.10,1.412,7.5,1.2,5.2,4.4,0.85
51,Woodie Fryman*\frymawo01,36,MON,13,13,.500,3.37,34,32,2,4,2,2,216.1,218,89,81,14,76,7,123,9,1,1,933,110,3.52,1.359,9.1,0.6,3.2,5.1,1.62
52,Gene Garber\garbege01,28,PHI,9,3,.750,2.82,59,0,33,0,0,11,92.2,78,33,29,4,30,8,92,4,0,2,384,126,2.31,1.165,7.6,0.4,2.9,8.9,3.07
53,Mike Garman\garmami01,26,CHC,2,4,.333,4.95,47,2,21,0,0,1,76.1,79,48,42,7,35,8,37,3,0,4,339,78,4.35,1.493,9.3,0.8,4.1,4.4,1.06
54,Dave Giusti\giustda01,36,PIT,5,4,.556,4.32,40,0,22,0,0,6,58.1,59,31,28,5,27,9,24,0,0,0,257,81,4.31,1.474,9.1,0.8,4.2,3.7,0.89
55,Wayne Granger\grangwa01,32,MON,1,0,1.000,3.66,27,0,7,0,0,2,32.0,32,15,13,3,16,4,16,2,0,1,143,103,4.54,1.500,9.0,0.8,4.5,4.5,1.00
56,Bill Greif\greifbi01,26,TOT,2,8,.200,5.26,52,5,21,0,0,6,77.0,87,48,45,7,37,5,37,2,0,7,348,67,4.37,1.610,10.2,0.8,4.3,4.3,1.00
57,Bill Greif\greifbi01,26,SDP,1,3,.250,8.06,5,5,0,0,0,0,22.1,27,20,20,2,11,0,5,0,0,1,104,41,4.83,1.701,10.9,0.8,4.4,2.0,0.45
58,Bill Greif\greifbi01,26,STL,1,5,.167,4.12,47,0,21,0,0,6,54.2,60,28,25,5,26,5,32,2,0,6,244,87,4.19,1.573,9.9,0.8,4.3,5.3,1.23
59,Tom Griffin\griffto02,28,TOT,9,6,.600,4.10,31,13,2,2,0,0,112.0,100,56,51,4,79,3,69,2,0,9,505,80,4.03,1.598,8.0,0.3,6.3,5.5,0.87
60,Tom Griffin\griffto02,28,HOU,5,3,.625,6.05,20,2,2,0,0,0,41.2,44,29,28,4,37,2,33,1,0,3,201,53,5.03,1.944,9.5,0.9,8.0,7.1,0.89
61,Tom Griffin\griffto02,28,SDP,4,3,.571,2.94,11,11,0,2,0,0,70.1,56,27,23,0,42,1,36,1,0,6,304,112,3.44,1.393,7.2,0.0,5.4,4.6,0.86
62,Don Gullett*\gulledo01,25,CIN,11,3,.786,3.00,23,20,1,4,0,1,126.0,119,48,42,8,48,3,64,0,0,7,529,117,3.59,1.325,8.5,0.6,3.4,4.6,1.33
63,Ed Halicki\haliced01,25,SFG,12,14,.462,3.62,32,31,1,8,4,0,186.1,171,86,75,10,61,7,130,2,0,4,770,100,2.95,1.245,8.3,0.5,2.9,6.3,2.13
64,Tom Hall*\hallto01,28,NYM,1,1,.500,5.79,5,0,2,0,0,0,4.2,5,3,3,0,5,2,2,0,0,0,25,62,4.99,2.143,9.6,0.0,9.6,3.9,0.40
65,Preston Hanna\hannapr01,21,ATL,0,0,,4.50,5,0,2,0,0,0,8.0,11,5,4,0,4,0,3,0,0,0,37,88,3.38,1.875,12.4,0.0,4.5,3.4,0.75
66,Gerry Hannahs*\hannage01,23,MON,2,0,1.000,6.75,3,3,0,0,0,0,16.0,20,14,12,2,12,0,10,0,0,1,76,56,5.26,2.000,11.3,1.1,6.8,5.6,0.83
67,Larry Hardy\hardyla01,28,HOU,0,0,,7.06,15,0,11,0,0,3,21.2,34,19,17,2,10,2,10,0,0,1,106,46,4.29,2.031,14.1,0.8,4.2,4.2,1.00
68,Dave Heaverlo\heaveda01,25,SFG,4,4,.500,4.44,61,0,15,0,0,1,75.0,85,45,37,2,15,3,40,2,2,5,322,82,2.59,1.333,10.2,0.2,1.8,4.8,2.67
69,Joe Henderson\hendejo01,29,CIN,2,0,1.000,0.00,4,0,2,0,0,0,11.0,9,1,0,0,8,3,7,0,0,1,48,,3.54,1.545,7.4,0.0,6.5,5.7,0.88
70,Ramon Hernandez*\hernara01,35,TOT,2,2,.500,3.43,39,0,17,0,0,3,44.2,44,17,17,3,16,5,18,1,1,2,191,104,3.84,1.343,8.9,0.6,3.2,3.6,1.13
71,Ramon Hernandez*\hernara01,35,PIT,2,2,.500,3.56,37,0,17,0,0,3,43.0,42,17,17,3,16,5,17,1,1,2,184,99,3.94,1.349,8.8,0.6,3.3,3.6,1.06
72,Ramon Hernandez*\hernara01,35,CHC,0,0,,0.00,2,0,0,0,0,0,1.2,2,0,0,0,0,0,1,0,0,0,7,,1.43,1.200,10.8,0.0,0.0,5.4,
73,Rich Hinton*\hintori01,29,CIN,1,2,.333,7.64,12,1,2,0,0,0,17.2,30,15,15,4,11,3,8,0,0,1,92,47,6.54,2.321,15.3,2.0,5.6,4.1,0.73
74,Burt Hooton\hootobu01,26,LAD,11,15,.423,3.26,33,33,0,8,4,0,226.2,203,93,82,16,60,6,116,1,0,2,925,104,3.33,1.160,8.1,0.6,2.4,4.6,1.93
75,Charlie Hough\houghch01,28,LAD,12,8,.600,2.21,77,0,55,0,0,18,142.2,102,43,35,6,77,3,81,8,0,9,600,153,3.83,1.255,6.4,0.4,4.9,5.1,1.05
76,Al Hrabosky*\hraboal01,26,STL,8,6,.571,3.30,68,0,45,0,0,13,95.1,89,42,35,5,39,9,73,4,0,5,407,108,3.14,1.343,8.4,0.5,3.7,6.9,1.87
77,Tommy John*\johnto01,33,LAD,10,10,.500,3.09,31,31,0,6,2,0,207.0,207,76,71,7,61,4,91,0,1,7,868,109,3.08,1.295,9.0,0.3,2.7,4.0,1.49
78,Jerry Johnson\johnsje01,32,SDP,1,3,.250,5.31,24,1,6,0,0,0,39.0,39,27,23,0,26,6,27,0,3,4,179,62,3.25,1.667,9.0,0.0,6.0,6.2,1.04
79,Randy Jones*\jonesra01,26,SDP,22,14,.611,2.74,40,40,0,25,5,0,315.1,274,109,96,15,50,9,93,4,1,0,1251,119,3.18,1.027,7.8,0.4,1.4,2.7,1.86
80,Jim Kaat*\kaatji01,37,PHI,12,14,.462,3.48,38,35,1,7,1,0,227.2,241,95,88,21,32,3,83,0,0,1,924,102,3.52,1.199,9.5,0.8,1.3,3.3,2.59
81,Joe Keener\keenejo01,23,MON,0,1,.000,10.38,2,2,0,0,0,0,4.1,7,7,5,0,8,0,1,1,1,1,27,39,8.40,3.462,14.5,0.0,16.6,2.1,0.13
82,Joe Kerrigan\kerrijo01,22,MON,2,6,.250,3.81,38,0,17,0,0,1,56.2,63,27,24,3,23,5,22,2,0,2,244,98,3.87,1.518,10.0,0.5,3.7,3.5,0.96
83,Clay Kirby\kirbycl01,28,MON,1,8,.111,5.72,22,15,1,0,0,0,78.2,81,61,50,10,63,1,51,2,0,8,370,65,5.47,1.831,9.3,1.1,7.2,5.8,0.81
84,Bruce Kison\kisonbr01,26,PIT,14,9,.609,3.08,31,29,1,6,1,1,193.0,180,83,66,10,52,4,98,3,0,4,800,113,3.15,1.202,8.4,0.5,2.4,4.6,1.88
85,Bob Knepper*\kneppbo01,22,SFG,1,2,.333,3.24,4,4,0,0,0,0,25.0,26,9,9,0,7,1,11,0,0,2,104,113,2.59,1.320,9.4,0.0,2.5,4.0,1.57
86,Darold Knowles*\knowlda01,34,CHC,5,7,.417,2.89,58,0,28,0,0,9,71.2,61,30,23,6,22,4,39,2,1,0,284,133,3.64,1.158,7.7,0.8,2.8,4.9,1.77
87,Jerry Koosman*\koosmje01,33,NYM,21,10,.677,2.69,34,32,0,17,3,0,247.1,205,81,74,19,66,7,200,1,1,3,994,121,2.83,1.096,7.5,0.7,2.4,7.3,3.03
88,Mike Krukow\krukomi01,24,CHC,0,0,,8.31,2,0,0,0,0,0,4.1,6,4,4,0,2,0,1,0,0,0,20,50,3.56,1.846,12.5,0.0,4.2,2.1,0.50
89,Frank LaCorte\lacorfr01,24,ATL,3,12,.200,4.70,19,17,0,1,0,0,105.1,97,58,55,6,53,2,79,6,1,3,465,81,3.55,1.424,8.3,0.5,4.5,6.8,1.49
90,Lerrin LaGrow\lagrole01,27,STL,0,1,.000,1.48,8,2,1,1,0,0,24.1,21,4,4,0,7,2,10,1,1,1,99,244,2.80,1.151,7.8,0.0,2.6,3.7,1.43
91,Larry Landreth\landrla01,21,MON,1,2,.333,4.09,3,3,0,0,0,0,11.0,13,8,5,1,10,0,7,0,1,0,53,94,5.27,2.091,10.6,0.8,8.2,5.7,0.70
92,Chip Lang\langch01,23,MON,1,3,.250,4.19,29,2,9,0,0,0,62.1,56,32,29,3,34,2,30,3,3,8,275,89,4.08,1.444,8.1,0.4,4.9,4.3,0.88
93,Rick Langford\langfri01,24,PIT,0,1,.000,6.26,12,1,5,0,0,0,23.0,27,17,16,2,14,0,17,0,1,0,105,56,4.11,1.783,10.6,0.8,5.5,6.7,1.21
94,Dan Larson\larsoda01,21,HOU,5,8,.385,3.02,13,13,0,5,0,0,92.1,81,40,31,3,28,1,42,1,2,1,379,106,3.09,1.181,7.9,0.3,2.7,4.1,1.50
95,Gary Lavelle*\lavelga01,27,SFG,10,6,.625,2.69,65,0,40,0,0,12,110.1,102,37,33,6,52,10,71,2,0,1,478,135,3.52,1.396,8.3,0.5,4.2,5.8,1.37
96,Mark Lemongello\lemonma01,20,HOU,3,1,.750,2.79,4,4,0,1,0,0,29.0,26,12,9,2,7,2,9,0,0,0,122,116,3.63,1.138,8.1,0.6,2.2,2.8,1.29
97,Max Leon\leonma01,26,ATL,2,4,.333,2.75,30,0,15,0,0,3,36.0,32,15,11,2,15,3,16,2,0,0,156,139,3.88,1.306,8.0,0.5,3.8,4.0,1.07
98,Randy Lerch*\lerchra01,21,PHI,0,0,,3.00,1,0,1,0,0,1,3.0,3,1,1,0,0,0,0,0,0,0,12,135,2.63,1.000,9.0,0.0,0.0,0.0,
99,Dennis Lewallyn\lewalde01,22,LAD,1,1,.500,2.16,4,2,1,0,0,0,16.2,12,5,4,1,6,0,4,0,0,1,67,160,4.01,1.080,6.5,0.5,3.2,2.2,0.67
100,Skip Lockwood\lockwsk01,29,NYM,10,7,.588,2.67,56,0,44,0,0,19,94.1,62,31,28,6,34,8,108,2,1,3,375,123,2.31,1.018,5.9,0.6,3.2,10.3,3.18
101,Mickey Lolich*\lolicmi01,35,NYM,8,13,.381,3.22,31,30,1,5,2,0,192.2,184,83,69,14,52,1,120,0,2,11,797,101,3.14,1.225,8.6,0.7,2.4,5.6,2.31
102,Jim Lonborg\lonboji01,34,PHI,18,10,.643,3.08,33,32,1,8,1,1,222.0,210,85,76,18,50,4,118,5,1,2,916,115,3.37,1.171,8.5,0.7,2.0,4.8,2.36
103,Mike Marshall\marshmi01,33,TOT,6,4,.600,3.99,54,0,44,0,0,14,99.1,99,48,44,6,39,2,56,2,0,4,430,89,3.53,1.389,9.0,0.5,3.5,5.1,1.44
104,Mike Marshall\marshmi01,33,LAD,4,3,.571,4.45,30,0,23,0,0,8,62.2,64,33,31,2,25,2,39,1,0,1,273,76,3.05,1.420,9.2,0.3,3.6,5.6,1.56
105,Mike Marshall\marshmi01,33,ATL,2,1,.667,3.19,24,0,21,0,0,6,36.2,35,15,13,4,14,0,17,1,0,3,157,120,4.35,1.336,8.6,1.0,3.4,4.2,1.21
106,Jon Matlack*\matlajo01,26,NYM,17,10,.630,2.95,35,35,0,16,6,0,262.0,236,94,86,18,57,5,153,3,3,13,1054,111,3.05,1.118,8.1,0.6,2.0,5.3,2.68
107,Will McEnaney*\mcenawi01,24,CIN,2,6,.250,4.85,55,0,20,0,0,7,72.1,97,44,39,3,23,8,28,1,0,1,333,73,3.39,1.659,12.1,0.4,2.9,3.5,1.22
108,Lynn McGlothen\mcgloly01,26,STL,13,15,.464,3.91,33,32,0,10,4,0,205.0,209,96,89,10,68,6,106,4,1,1,868,91,3.29,1.351,9.2,0.4,3.0,4.7,1.56
109,Tug McGraw*\mcgratu01,31,PHI,7,6,.538,2.50,58,0,39,0,0,11,97.1,81,34,27,4,42,10,76,0,0,4,408,142,2.90,1.264,7.5,0.4,3.9,7.0,1.81
110,Bo McLaughlin\mclaubo01,22,HOU,4,5,.444,2.85,17,11,3,4,2,1,79.0,71,31,25,6,17,1,32,2,0,2,315,113,3.53,1.114,8.1,0.7,1.9,3.6,1.88
111,Doc Medich\medicdo01,27,PIT,8,11,.421,3.51,29,26,1,3,0,0,179.1,193,80,70,10,48,9,86,2,2,3,759,99,3.24,1.344,9.7,0.5,2.4,4.3,1.79
112,Andy Messersmith\messean01,30,ATL,11,11,.500,3.04,29,28,1,12,3,1,207.1,166,83,70,14,74,1,135,2,0,10,847,125,3.31,1.158,7.2,0.6,3.2,5.9,1.82
113,Butch Metzger\metzgbu01,24,SDP,11,4,.733,2.92,77,0,62,0,0,16,123.1,119,44,40,5,52,14,89,3,1,0,528,112,3.05,1.386,8.7,0.4,3.8,6.5,1.71
114,Greg Minton\mintogr01,24,SFG,0,3,.000,4.91,10,2,5,0,0,0,25.2,32,18,14,0,12,1,7,1,1,3,117,75,3.61,1.714,11.2,0.0,4.2,2.5,0.58
115,Randy Moffitt\moffira01,27,SFG,6,6,.500,2.27,58,0,31,0,0,14,103.0,92,36,26,6,35,9,50,1,1,5,437,160,3.47,1.233,8.0,0.5,3.1,4.4,1.43
116,John Montefusco\montejo01,26,SFG,16,14,.533,2.84,37,36,0,11,6,0,253.1,224,90,80,11,74,8,172,4,1,3,1045,127,2.76,1.176,8.0,0.4,2.6,6.1,2.32
117,Bob Moose\moosebo01,28,PIT,3,9,.250,3.70,53,2,26,0,0,10,87.2,100,44,36,4,32,7,38,4,0,3,388,94,3.59,1.506,10.3,0.4,3.3,3.9,1.19
118,Roger Moret*\moretro01,26,ATL,3,5,.375,5.00,27,12,6,1,0,1,77.1,84,44,43,7,27,2,30,1,1,6,335,76,4.12,1.435,9.8,0.8,3.1,3.5,1.11
119,Carl Morton\mortoca01,32,ATL,4,9,.308,4.17,26,24,0,1,1,0,140.1,172,79,65,6,45,4,42,5,1,2,630,91,3.66,1.546,11.0,0.4,2.9,2.7,0.93
120,Dale Murray\murrada01,26,MON,4,9,.308,3.26,81,0,55,0,0,13,113.1,117,47,41,1,37,12,35,0,0,3,479,115,3.11,1.359,9.3,0.1,2.9,2.8,0.95
121,Bob Myrick*\myricbo01,23,NYM,1,1,.500,3.25,21,1,8,0,0,0,27.2,34,13,10,2,13,1,11,0,0,0,126,102,4.19,1.699,11.1,0.7,4.2,3.6,0.85
122,Joe Niekro\niekrjo01,31,HOU,4,8,.333,3.36,36,13,5,0,0,0,118.0,107,60,44,8,56,1,77,1,0,8,515,95,3.66,1.381,8.2,0.6,4.3,5.9,1.38
123,Phil Niekro\niekrph01,37,ATL,17,11,.607,3.29,38,37,1,10,2,0,270.2,249,116,99,18,101,7,173,8,4,14,1157,115,3.43,1.293,8.3,0.6,3.4,5.8,1.71
124,Gary Nolan\nolanga01,28,CIN,15,9,.625,3.46,34,34,0,7,1,0,239.1,232,96,92,28,27,3,113,1,1,2,953,102,3.56,1.082,8.7,1.1,1.0,4.2,4.19
125,Fred Norman*\normafr01,33,CIN,12,7,.632,3.09,33,24,2,8,3,0,180.1,153,71,62,10,70,5,126,3,0,6,745,114,3.17,1.237,7.6,0.5,3.5,6.3,1.80
126,Bob Owchinko*\owchibo01,21,SDP,0,2,.000,16.62,2,2,0,0,0,0,4.1,11,8,8,0,3,1,4,0,1,1,27,22,2.86,3.231,22.8,0.0,6.2,8.3,1.33
127,Gene Pentz\pentzge01,23,HOU,3,3,.500,2.97,40,0,25,0,0,5,63.2,62,26,21,5,31,2,36,1,0,2,279,108,4.03,1.461,8.8,0.7,4.4,5.1,1.16
128,Mike Proly\prolymi01,25,STL,1,0,1.000,3.71,14,0,2,0,0,0,17.0,21,9,7,0,6,1,4,0,0,0,74,98,3.22,1.588,11.1,0.0,3.2,2.1,0.67
129,Eric Rasmussen\rasmuer01,24,STL,6,12,.333,3.53,43,17,9,2,1,0,150.1,139,67,59,10,54,6,76,2,1,6,631,101,3.60,1.284,8.3,0.6,3.2,4.5,1.41
130,Doug Rau*\raudo01,27,LAD,16,12,.571,2.57,34,32,0,8,3,0,231.0,221,71,66,18,69,1,98,7,1,2,950,131,3.78,1.255,8.6,0.7,2.7,3.8,1.42
131,Ron Reed\reedro01,33,PHI,8,7,.533,2.46,59,4,31,1,0,14,128.0,88,39,35,8,32,7,96,2,0,2,499,144,2.74,0.938,6.2,0.6,2.3,6.8,3.00
132,Steve Renko\renkost01,31,TOT,8,12,.400,3.98,33,28,1,4,1,0,176.1,179,87,78,14,46,8,116,0,0,1,742,96,3.13,1.276,9.1,0.7,2.3,5.9,2.52
133,Steve Renko\renkost01,31,MON,0,1,.000,5.54,5,1,1,0,0,0,13.0,15,8,8,2,3,0,4,0,0,0,56,69,4.71,1.385,10.4,1.4,2.1,2.8,1.33
134,Steve Renko\renkost01,31,CHC,8,11,.421,3.86,28,27,0,4,1,0,163.1,164,79,70,12,43,8,112,0,0,1,686,99,3.01,1.267,9.0,0.7,2.4,6.2,2.60
135,Paul Reuschel\reuscpa01,29,CHC,4,2,.667,4.55,50,2,11,0,0,3,87.0,94,46,44,12,33,4,55,1,2,3,377,84,4.33,1.460,9.7,1.2,3.4,5.7,1.67
136,Rick Reuschel\reuscri01,27,CHC,14,12,.538,3.46,38,37,1,9,2,1,260.0,260,117,100,17,64,5,146,8,1,7,1078,111,3.19,1.246,9.0,0.6,2.2,5.1,2.28
