Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
28,Steve Carlton*\carltst01,35,PHI,24,9,.727,2.34,38,38,0,13,3,0,304.0,243,87,79,15,90,12,286,2,7,17,1228,162,2.42,1.095,7.2,0.4,2.7,8.5,3.18
29,Bobby Castillo\castibo01,25,LAD,8,6,.571,2.75,61,0,29,0,0,5,98.1,70,31,30,4,45,5,60,1,0,3,395,129,3.46,1.169,6.4,0.4,4.1,5.5,1.33
30,Bill Caudill\caudibi01,23,CHC,4,6,.400,2.19,72,2,27,0,0,1,127.2,100,37,31,10,59,12,112,1,4,2,528,181,3.43,1.245,7.0,0.7,4.2,7.9,1.90
31,Larry Christenson\chrisla01,26,PHI,5,1,.833,4.03,14,14,0,0,0,0,73.2,62,35,33,4,27,4,49,3,4,2,308,95,3.35,1.208,7.6,0.5,3.3,6.0,1.81
32,Geoff Combe\combege01,24,CIN,0,0,,10.80,4,0,0,0,0,0,6.2,9,8,8,0,4,1,10,0,0,1,31,36,1.55,1.950,12.2,0.0,5.4,13.5,2.50
33,John Curtis*\curtijo01,32,SDP,10,8,.556,3.51,30,27,0,6,0,0,187.0,184,84,73,9,67,13,71,2,2,10,787,98,3.73,1.342,8.9,0.4,3.2,3.4,1.06
34,John D'Acquisto\d'acqjo01,28,TOT,2,5,.286,3.39,50,0,14,0,0,3,87.2,81,36,33,2,45,9,59,1,0,9,373,103,3.28,1.437,8.3,0.2,4.6,6.1,1.31
35,John D'Acquisto\d'acqjo01,28,SDP,2,3,.400,3.76,39,0,12,0,0,1,67.0,67,29,28,2,36,9,44,1,0,4,294,92,3.48,1.537,9.0,0.3,4.8,5.9,1.22
36,John D'Acquisto\d'acqjo01,28,MON,0,2,.000,2.18,11,0,2,0,0,2,20.2,14,7,5,0,9,0,15,0,0,5,79,167,2.61,1.113,6.1,0.0,3.9,6.5,1.67
37,Mark Davis*\davisma01,19,PHI,0,0,,2.57,2,1,0,0,0,0,7.0,4,2,2,0,5,0,5,0,0,0,30,156,3.47,1.286,5.1,0.0,6.4,6.4,1.00
38,Hal Dues\duesha01,25,MON,0,1,.000,6.57,6,1,1,0,0,0,12.1,17,9,9,1,4,1,2,0,0,0,57,56,4.45,1.703,12.4,0.7,2.9,1.5,0.50
39,Juan Eichelberger\eicheju01,26,SDP,4,2,.667,3.65,15,13,0,0,0,0,88.2,73,41,36,8,55,4,43,1,3,3,377,94,4.85,1.444,7.4,0.8,5.6,4.4,0.78
40,Nino Espinosa\espinni01,26,PHI,3,5,.375,3.77,12,12,0,1,0,0,76.1,73,36,32,9,19,2,13,2,0,0,317,101,4.77,1.205,8.6,1.1,2.2,1.5,0.68
41,Pete Falcone*\falcope01,26,NYM,7,10,.412,4.52,37,23,5,1,0,1,157.1,163,89,79,16,58,9,109,2,1,9,684,78,3.83,1.405,9.3,0.9,3.3,6.2,1.88
42,Rollie Fingers\fingero01,33,SDP,11,9,.550,2.80,66,0,46,0,0,23,103.0,101,35,32,3,32,13,69,0,1,5,428,123,2.72,1.291,8.8,0.3,2.8,6.0,2.16
43,Bob Forsch\forscbo01,30,STL,11,10,.524,3.77,31,31,0,8,0,0,214.2,225,102,90,12,33,6,87,4,0,7,878,99,3.19,1.202,9.4,0.5,1.4,3.6,2.64
44,Ken Forsch\forscke01,33,HOU,12,13,.480,3.20,32,32,0,6,3,0,222.1,230,90,79,15,41,1,84,7,3,1,926,103,3.52,1.219,9.3,0.6,1.7,3.4,2.05
45,Terry Forster*\forstte01,28,LAD,0,0,,3.09,9,0,7,0,0,0,11.2,10,4,4,0,4,0,2,0,0,0,49,119,3.44,1.200,7.7,0.0,3.1,1.5,0.50
46,George Frazier\frazige01,25,STL,1,4,.200,2.74,22,0,12,0,0,3,23.0,24,10,7,2,7,3,11,0,0,0,96,138,3.84,1.348,9.4,0.8,2.7,4.3,1.57
47,Woodie Fryman*\frymawo01,40,MON,7,4,.636,2.25,61,0,40,0,0,17,80.0,61,23,20,1,30,9,59,2,1,1,331,160,2.64,1.138,6.9,0.1,3.4,6.6,1.97
48,John Fulgham\fulghjo01,24,STL,4,6,.400,3.38,15,14,0,4,1,0,85.1,66,33,32,7,32,1,48,1,2,1,338,111,3.85,1.148,7.0,0.7,3.4,5.1,1.50
49,Gene Garber\garbege01,32,ATL,5,5,.500,3.83,68,0,31,0,0,7,82.1,95,42,35,6,24,5,51,0,0,0,359,98,3.33,1.445,10.4,0.7,2.6,5.6,2.13
50,Ed Glynn*\glynned01,27,NYM,3,3,.500,4.13,38,0,11,0,0,1,52.1,49,26,24,5,23,4,32,0,0,1,228,86,4.09,1.376,8.4,0.9,4.0,5.5,1.39
51,Dave Goltz\goltzda01,31,LAD,7,11,.389,4.31,35,27,2,2,2,1,171.1,198,91,82,12,59,3,91,0,1,3,739,82,3.63,1.500,10.4,0.6,3.1,4.8,1.54
52,Tom Griffin\griffto02,32,SFG,5,1,.833,2.76,42,4,8,0,0,0,107.2,80,35,33,8,49,6,79,8,3,4,447,129,3.84,1.198,6.7,0.7,4.1,6.6,1.61
53,Ross Grimsley*\grimsro02,30,MON,2,4,.333,6.31,11,7,2,0,0,0,41.1,61,31,29,5,12,1,11,1,0,1,196,57,4.74,1.766,13.3,1.1,2.6,2.4,0.92
54,Bill Gullickson\gullibi01,21,MON,10,5,.667,3.00,24,19,1,5,2,0,141.0,127,53,47,6,50,2,120,2,0,5,593,119,2.71,1.255,8.1,0.4,3.2,7.7,2.40
55,Ed Halicki\haliced01,29,SFG,0,0,,5.40,11,2,4,0,0,0,25.0,29,15,15,5,10,1,14,0,0,0,110,67,5.43,1.560,10.4,1.8,3.6,5.0,1.40
56,Preston Hanna\hannapr01,25,ATL,2,0,1.000,3.18,32,2,3,0,0,0,79.1,63,28,28,3,44,4,35,3,0,5,337,118,4.14,1.349,7.1,0.3,5.0,4.0,0.80
57,Alan Hargesheimer\hargeal01,25,SFG,4,6,.400,4.32,15,13,1,0,0,0,75.0,82,38,36,3,32,2,40,0,2,2,325,82,3.49,1.520,9.8,0.4,3.8,4.8,1.25
58,Andy Hassler*\hasslan01,28,PIT,0,0,,3.86,6,0,2,0,0,0,11.2,9,6,5,2,4,0,4,0,0,0,45,99,5.32,1.114,6.9,1.5,3.1,3.1,1.00
59,Tom Hausman\hausmto01,27,NYM,6,5,.545,3.98,55,4,14,0,0,1,122.0,125,63,54,12,26,8,53,3,0,2,513,89,3.87,1.238,9.2,0.9,1.9,3.9,2.04
60,Willie Hernandez*\hernawi01,25,CHC,1,9,.100,4.40,53,7,13,0,0,0,108.1,115,58,53,8,45,4,75,2,1,6,473,90,3.63,1.477,9.6,0.7,3.7,6.2,1.67
61,Al Holland*\hollaal01,27,SFG,5,3,.625,1.75,54,0,31,0,0,7,82.1,71,21,16,2,34,8,65,1,3,1,349,203,2.76,1.275,7.8,0.2,3.7,7.1,1.91
62,Scott Holman\holmasc01,21,NYM,0,0,,1.29,4,0,1,0,0,0,7.0,6,2,1,0,1,1,3,0,1,1,26,292,2.32,1.000,7.7,0.0,1.3,3.9,3.00
63,Don Hood*\hooddo01,30,STL,4,6,.400,3.39,33,8,4,1,0,0,82.1,90,39,31,2,34,5,35,2,2,5,359,110,3.53,1.506,9.8,0.2,3.7,3.8,1.03
64,Burt Hooton\hootobu01,30,LAD,14,8,.636,3.66,34,33,1,4,2,1,206.2,194,90,84,22,64,1,118,0,1,4,858,97,3.92,1.248,8.4,1.0,2.8,5.1,1.84
65,Charlie Hough\houghch01,32,LAD,1,3,.250,5.57,19,1,5,0,0,1,32.1,37,21,20,4,21,0,25,2,0,3,156,64,4.95,1.794,10.3,1.1,5.8,7.0,1.19
66,Steve Howe*\howest01,22,LAD,7,9,.438,2.66,59,0,36,0,0,17,84.2,83,33,25,1,22,10,39,2,0,1,359,134,2.83,1.240,8.8,0.1,2.3,4.1,1.77
67,Jay Howell\howelja01,24,CIN,0,0,,13.50,5,0,1,0,0,0,3.1,8,5,5,0,0,0,1,1,0,0,19,30,3.05,2.400,21.6,0.0,0.0,2.7,
68,Al Hrabosky*\hraboal01,30,ATL,4,2,.667,3.62,45,0,25,0,0,3,59.2,50,27,24,8,31,5,31,0,0,2,261,103,5.01,1.358,7.5,1.2,4.7,4.7,1.00
69,Tom Hume\humeto01,27,CIN,9,10,.474,2.56,78,0,62,0,0,25,137.0,121,44,39,6,38,14,68,3,0,2,554,141,3.23,1.161,7.9,0.4,2.5,4.5,1.79
70,Tom Hutton*\huttoto01,34,MON,0,0,,27.00,1,0,1,0,0,0,1.0,3,3,3,1,1,0,1,0,0,0,7,19,16.75,4.000,27.0,9.0,9.0,9.0,1.00
71,Grant Jackson*\jacksgr01,37,PIT,8,4,.667,2.92,61,0,27,0,0,9,71.0,71,24,23,4,20,3,31,0,0,3,289,127,3.46,1.282,9.0,0.5,2.5,3.9,1.55
72,Roy Lee Jackson\jacksro03,26,NYM,1,7,.125,4.20,24,8,4,1,0,1,70.2,78,37,33,4,20,4,58,0,1,4,299,85,2.70,1.387,9.9,0.5,2.5,7.4,2.90
73,Jesse Jefferson\jeffeje01,31,PIT,1,0,1.000,1.35,1,1,0,0,0,0,6.2,3,1,1,0,2,0,4,0,0,1,23,290,2.45,0.750,4.1,0.0,2.7,5.4,2.00
74,Randy Jones*\jonesra01,30,SDP,5,13,.278,3.91,24,24,0,4,3,0,154.1,165,71,67,14,29,5,53,0,0,1,638,88,3.81,1.257,9.6,0.8,1.7,3.1,1.83
75,Jim Kaat*\kaatji01,41,STL,8,7,.533,3.82,49,14,22,6,1,4,129.2,140,61,55,6,33,11,36,0,1,3,546,98,3.56,1.334,9.7,0.4,2.3,2.5,1.09
76,Dennis Kinney*\kinnede01,28,SDP,4,6,.400,4.25,50,0,18,0,0,1,82.2,79,45,39,3,37,15,40,1,0,2,359,81,3.64,1.403,8.6,0.3,4.0,4.4,1.08
77,Bob Knepper*\kneppbo01,26,SFG,9,16,.360,4.10,35,33,1,8,1,0,215.1,242,114,98,15,61,10,103,8,1,2,943,87,3.66,1.407,10.1,0.6,2.5,4.3,1.69
78,Darold Knowles*\knowlda01,38,STL,0,1,.000,10.80,2,0,0,0,0,0,1.2,3,2,2,1,0,0,1,0,0,0,8,43,9.35,1.800,16.2,5.4,0.0,5.4,
79,Kevin Kobel*\kobelke01,26,NYM,1,4,.200,7.03,14,1,3,0,0,0,24.1,36,21,19,5,11,3,8,0,0,0,114,51,6.12,1.932,13.3,1.8,4.1,3.0,0.73
80,Mike Krukow\krukomi01,28,CHC,10,15,.400,4.39,34,34,0,3,0,0,205.0,200,117,100,13,80,5,130,8,2,5,884,90,3.60,1.366,8.8,0.6,3.5,5.7,1.63
81,Frank LaCorte\lacorfr01,28,HOU,8,5,.615,2.82,55,0,44,0,0,11,83.0,61,29,26,4,43,5,66,0,0,2,342,117,3.34,1.253,6.6,0.4,4.7,7.2,1.53
82,Mike LaCoss\lacosmi01,24,CIN,10,12,.455,4.62,34,29,1,4,2,0,169.1,207,101,87,9,68,8,59,1,2,3,762,78,3.97,1.624,11.0,0.5,3.6,3.1,0.87
83,Lerrin LaGrow\lagrole01,31,PHI,0,2,.000,4.15,25,0,8,0,0,3,39.0,42,22,18,5,17,2,21,0,2,3,173,92,4.65,1.513,9.7,1.2,3.9,4.8,1.24
84,Dennis Lamp\lampde01,27,CHC,10,14,.417,5.20,41,37,3,2,1,0,202.2,259,123,117,16,82,7,83,1,0,10,921,76,4.19,1.683,11.5,0.7,3.6,3.7,1.01
85,Dan Larson\larsoda01,25,PHI,0,5,.000,3.15,12,7,2,0,0,0,45.2,46,24,16,4,24,6,17,0,2,1,201,121,4.72,1.533,9.1,0.8,4.7,3.4,0.71
86,Gary Lavelle*\lavelga01,31,SFG,6,8,.429,3.42,62,0,28,0,0,9,100.0,106,43,38,4,36,11,66,0,3,1,434,104,3.03,1.420,9.5,0.4,3.2,5.9,1.83
87,Charlie Lea\leach01,23,MON,7,5,.583,3.72,21,19,1,0,0,0,104.0,103,51,43,5,55,4,56,2,0,2,458,96,3.94,1.519,8.9,0.4,4.8,4.8,1.02
88,Bill Lee*\leebi03,33,MON,4,6,.400,4.96,24,18,4,2,0,0,118.0,156,71,65,13,22,1,34,3,0,1,522,72,4.24,1.508,11.9,1.0,1.7,2.6,1.55
89,Mark Lee\leema01,27,PIT,0,1,.000,4.76,4,0,3,0,0,0,5.2,5,3,3,0,3,0,2,0,0,1,26,83,3.63,1.412,7.9,0.0,4.8,3.2,0.67
90,Charlie Leibrandt*\leibrch01,23,CIN,10,9,.526,4.25,36,27,3,5,2,0,173.2,200,84,82,15,54,4,62,2,6,1,754,85,4.13,1.463,10.4,0.8,2.8,3.2,1.15
91,Randy Lerch*\lerchra01,25,PHI,4,14,.222,5.16,30,22,3,2,0,0,150.0,178,98,86,15,55,5,57,0,2,6,664,74,4.39,1.553,10.7,0.9,3.3,3.4,1.04
92,Mark Littell\littema01,27,STL,0,2,.000,9.28,14,0,12,0,0,2,10.2,14,11,11,2,7,2,7,0,0,2,52,42,5.85,1.969,11.8,1.7,5.9,5.9,1.00
93,Jeff Little*\littlje01,25,STL,1,1,.500,3.86,7,2,2,0,0,0,18.2,18,9,8,0,9,0,17,0,0,1,81,98,2.38,1.446,8.7,0.0,4.3,8.2,1.89
94,John Littlefield\littljo01,26,STL,5,5,.500,3.14,52,0,31,0,0,9,66.0,71,31,23,2,20,9,22,1,1,1,280,119,3.43,1.379,9.7,0.3,2.7,3.0,1.10
95,Gary Lucas*\lucasga01,25,SDP,5,8,.385,3.24,46,18,14,0,0,3,150.0,138,59,54,8,43,14,85,1,2,6,614,106,3.19,1.207,8.3,0.5,2.6,5.1,1.98
96,Sparky Lyle*\lylesp01,35,PHI,0,0,,1.93,10,0,5,0,0,2,14.0,11,5,3,0,6,1,6,0,0,1,59,202,3.18,1.214,7.1,0.0,3.9,3.9,1.00
97,Ed Lynch\lynched01,24,NYM,1,1,.500,5.12,5,4,0,0,0,0,19.1,24,12,11,0,5,0,9,1,0,0,86,71,2.75,1.500,11.2,0.0,2.3,4.2,1.80
98,Mickey Mahler*\mahlemi01,27,PIT,0,0,,63.00,2,0,1,0,0,0,1.0,4,7,7,1,3,0,1,0,0,0,10,8,22.75,7.000,36.0,9.0,27.0,9.0,0.33
99,Rick Mahler\mahleri01,26,ATL,0,0,,2.45,2,0,0,0,0,0,3.2,2,1,1,0,0,0,1,0,0,0,13,168,2.21,0.545,4.9,0.0,0.0,2.5,
100,John Martin*\martijo05,24,STL,2,3,.400,4.29,9,5,2,1,0,0,42.0,39,20,20,1,9,1,23,0,0,1,169,88,2.61,1.143,8.4,0.2,1.9,4.9,2.56
101,Silvio Martinez\martisi01,24,STL,5,10,.333,4.81,25,20,0,2,0,0,119.2,127,75,64,8,48,3,39,2,3,3,525,77,4.22,1.462,9.6,0.6,3.6,2.9,0.81
102,Randy Martz\martzra01,24,CHC,1,2,.333,2.08,6,6,0,0,0,0,30.1,28,14,7,1,11,1,5,0,0,0,130,192,3.94,1.286,8.3,0.3,3.3,1.5,0.45
103,Rick Matula\matulri01,26,ATL,11,13,.458,4.58,33,30,2,3,1,0,176.2,195,100,90,17,60,9,62,0,3,3,761,81,4.32,1.443,9.9,0.9,3.1,3.2,1.03
104,Lynn McGlothen\mcgloly01,30,CHC,12,14,.462,4.79,39,27,3,2,2,0,182.1,211,105,97,24,64,7,119,1,0,4,804,82,4.23,1.508,10.4,1.2,3.2,5.9,1.86
105,Tug McGraw*\mcgratu01,35,PHI,5,4,.556,1.46,57,0,48,0,0,20,92.1,62,16,15,3,23,9,75,2,0,1,355,260,2.36,0.921,6.0,0.3,2.2,7.3,3.26
106,Larry McWilliams*\mcwilla01,26,ATL,9,14,.391,4.95,30,30,0,4,1,0,163.2,188,97,90,27,39,2,77,7,1,5,715,75,4.80,1.387,10.3,1.5,2.1,4.2,1.97
107,Dyar Miller\milledy01,34,NYM,1,2,.333,1.93,31,0,12,0,0,1,42.0,37,9,9,1,11,3,28,0,1,0,170,185,2.51,1.143,7.9,0.2,2.4,6.0,2.55
108,Greg Minton\mintogr01,28,SFG,4,6,.400,2.46,68,0,38,0,0,19,91.1,81,28,25,0,34,6,42,0,1,7,377,144,2.95,1.259,8.0,0.0,3.4,4.1,1.24
109,Randy Moffitt\moffira01,31,SFG,1,1,.500,4.86,13,0,5,0,0,0,16.2,18,10,9,2,4,2,10,1,0,1,69,75,4.01,1.320,9.7,1.1,2.2,5.4,2.50
110,John Montefusco\montejo01,30,SFG,4,8,.333,4.37,22,17,0,1,0,0,113.1,120,61,55,15,39,6,85,2,1,2,498,81,4.06,1.403,9.5,1.2,3.1,6.8,2.18
111,Donnie Moore\mooredo01,26,STL,1,1,.500,6.23,11,0,3,0,0,0,21.2,25,15,15,1,5,1,10,1,1,0,93,61,3.26,1.385,10.4,0.4,2.1,4.2,2.00
112,Paul Moskau\moskapa01,26,CIN,9,7,.563,4.01,33,19,4,2,1,2,152.2,147,69,68,13,41,2,94,1,5,8,630,90,3.45,1.231,8.7,0.8,2.4,5.5,2.29
113,Scott Munninghoff\munnisc01,21,PHI,0,0,,4.50,4,0,0,0,0,0,6.0,8,3,3,0,5,0,2,0,0,1,31,90,4.59,2.167,12.0,0.0,7.5,3.0,0.40
114,Steve Mura\murast01,25,SDP,8,7,.533,3.68,37,23,5,3,1,2,168.2,149,74,69,9,86,4,109,3,1,3,719,93,3.74,1.393,8.0,0.5,4.6,5.8,1.27
115,Dale Murray\murrada01,30,MON,0,1,.000,6.14,16,0,6,0,0,0,29.1,39,23,20,3,12,2,16,0,1,1,137,59,4.22,1.739,12.0,0.9,3.7,4.9,1.33
116,Phil Nastu*\nastuph01,25,SFG,0,0,,6.00,6,0,1,0,0,0,6.0,10,9,4,1,5,1,1,0,0,1,33,63,7.09,2.500,15.0,1.5,7.5,1.5,0.20
117,Joe Niekro\niekrjo01,35,HOU,20,12,.625,3.55,37,36,1,11,2,0,256.0,268,119,101,12,79,3,127,4,0,12,1096,93,3.34,1.355,9.4,0.4,2.8,4.5,1.61
118,Phil Niekro\niekrph01,41,ATL,15,18,.455,3.63,40,38,2,11,3,1,275.0,256,119,111,30,85,3,176,3,1,9,1137,102,3.85,1.240,8.4,1.0,2.8,5.8,2.07
119,Randy Niemann*\niemara01,24,HOU,0,1,.000,5.45,22,1,3,0,0,1,33.0,40,21,20,2,12,1,18,0,1,0,147,61,3.54,1.576,10.9,0.5,3.3,4.9,1.50
120,Dickie Noles\nolesdi01,23,PHI,1,4,.200,3.87,48,3,20,0,0,6,81.1,80,42,35,5,42,11,57,1,0,2,367,98,3.74,1.500,8.9,0.6,4.6,6.3,1.36
121,Fred Norman*\normafr01,37,MON,4,4,.500,4.13,48,8,9,2,0,4,98.0,96,50,45,8,40,4,58,3,1,0,426,87,3.95,1.388,8.8,0.7,3.7,5.3,1.45
122,Al Olmsted*\olmstal01,23,STL,1,1,.500,2.86,5,5,0,0,0,0,34.2,32,13,11,2,14,1,14,1,0,1,147,132,3.99,1.327,8.3,0.5,3.6,3.6,1.00
123,Jim Otten\ottenji01,28,STL,0,5,.000,5.53,31,4,9,0,0,0,55.1,71,38,34,3,26,7,38,2,1,1,255,68,3.60,1.753,11.5,0.5,4.2,6.2,1.46
124,John Pacella\paceljo01,23,NYM,3,4,.429,5.14,32,15,6,0,0,0,84.0,89,51,48,5,59,2,68,2,3,5,388,69,4.09,1.762,9.5,0.5,6.3,7.3,1.15
125,David Palmer\palmeda01,22,MON,8,6,.571,2.98,24,19,0,3,1,0,129.2,124,53,43,11,30,1,73,2,2,1,529,120,3.47,1.188,8.6,0.8,2.1,5.1,2.43
126,Frank Pastore\pastofr01,22,CIN,13,7,.650,3.27,27,27,0,9,2,0,184.2,161,72,67,13,42,3,110,0,1,0,744,111,3.16,1.099,7.8,0.6,2.0,5.4,2.62
127,Pascual Perez\perezpa01,23,PIT,0,1,.000,3.75,2,2,0,0,0,0,12.0,15,6,5,0,2,0,7,2,0,0,51,102,2.59,1.417,11.3,0.0,1.5,5.3,3.50
128,Gordie Pladson\pladsgo01,23,HOU,0,4,.000,4.35,12,6,1,0,0,0,41.1,38,23,20,3,16,0,13,0,0,0,175,76,4.23,1.306,8.3,0.7,3.5,2.8,0.81
129,Joe Price*\pricejo02,23,CIN,7,3,.700,3.56,24,13,3,2,0,0,111.1,95,45,44,10,37,0,44,1,1,1,448,102,4.15,1.186,7.7,0.8,3.0,3.6,1.19
130,Eric Rasmussen\rasmuer01,28,SDP,4,11,.267,4.37,40,14,12,0,0,1,111.1,130,60,54,9,33,6,50,3,1,1,488,79,3.87,1.464,10.5,0.7,2.7,4.0,1.52
131,Steve Ratzer\ratzest01,26,MON,0,0,,11.25,1,1,0,0,0,0,4.0,9,5,5,0,2,0,0,0,0,0,22,35,4.25,2.750,20.3,0.0,4.5,0.0,0.00
132,Jeff Reardon\reardje01,24,NYM,8,7,.533,2.61,61,0,35,0,0,6,110.1,96,36,32,10,47,15,101,0,0,2,475,136,3.38,1.296,7.8,0.8,3.8,8.2,2.15
133,Ron Reed\reedro01,37,PHI,7,5,.583,4.05,55,0,29,0,0,9,91.0,88,45,41,4,30,10,54,1,0,5,387,94,3.16,1.297,8.7,0.4,3.0,5.3,1.80
134,Rick Reuschel\reuscri01,31,CHC,11,13,.458,3.40,38,38,0,6,0,0,257.0,281,111,97,13,76,10,140,4,1,3,1094,116,3.25,1.389,9.8,0.5,2.7,4.9,1.84
135,Jerry Reuss*\reussje01,31,LAD,18,6,.750,2.51,37,29,7,10,6,3,229.1,193,74,64,12,40,9,111,0,1,3,907,141,2.99,1.016,7.6,0.5,1.6,4.4,2.78
136,Rick Rhoden\rhoderi01,27,PIT,7,5,.583,3.84,20,19,0,2,0,0,126.2,133,58,54,9,40,4,70,3,0,6,536,96,3.59,1.366,9.5,0.6,2.8,5.0,1.75
