Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
74,Geoff Combe\combege01,25,CIN,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
75,Dave Concepcion\conceda01,33,CIN,106,468,421,57,129,28,0,5,67,4,5,37,61,.306,.358,.409,.767,116,172,13,1,2,7,1,*6
76,Warren Cromartie*\cromawa01,27,MON,99,400,358,41,109,19,2,6,42,2,3,39,27,.304,.370,.419,.789,123,150,8,0,0,3,12,39
77,Hector Cruz\cruzhe01,28,CHC,53,127,109,15,25,5,0,7,15,2,2,17,24,.229,.331,.468,.799,122,51,3,0,0,1,0,59/7
78,Jose Cruz*\cruzjo01,33,HOU,107,451,409,53,109,16,5,13,55,5,7,35,49,.267,.319,.425,.745,115,174,7,0,0,7,4,*7
79,Victor Cruz\cruzvi01,23,PIT,22,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
80,Mike Cubbage*\cubbami01,30,NYM,67,90,80,9,17,2,2,1,4,0,0,9,15,.213,.289,.325,.614,76,26,2,0,0,1,1,5
81,John Curtis*\curtijo01,33,SDP,28,16,13,1,1,0,0,0,2,0,0,0,6,.077,.067,.077,.144,-58,1,1,0,1,2,0,1
82,Chili Davis#\davisch01,21,SFG,8,16,15,1,2,0,0,0,0,2,0,1,2,.133,.188,.133,.321,-7,2,1,0,0,0,0,/987
83,Dick Davis\davisdi02,27,PHI,45,106,96,12,32,6,1,2,19,1,2,8,13,.333,.387,.479,.866,140,46,1,1,0,1,0,9/7
84,Jody Davis\davisjo02,24,CHC,56,207,180,14,46,5,1,4,21,0,1,21,28,.256,.333,.361,.694,94,65,6,1,3,2,3,2
85,Mark Davis*\davisma01,20,PHI,9,14,11,2,1,0,0,0,1,0,0,2,2,.091,.231,.091,.322,-7,1,0,0,1,0,0,/1
86,Andre Dawson\dawsoan01,26,MON,103,441,394,71,119,21,3,24,64,26,4,35,50,.302,.365,.553,.918,157,218,6,7,0,5,14,*8
87,Ivan de Jesus\dejesiv01,28,CHC,106,460,403,49,78,8,4,0,13,21,9,46,61,.194,.276,.233,.509,44,94,2,0,10,1,2,*6
88,Luis DeLeon\deleolu01,22,STL,10,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
89,Bob Dernier\dernibo01,24,PHI,10,4,4,0,3,0,0,0,0,2,1,0,0,.750,.750,.750,1.500,319,3,0,0,0,0,0,/8
90,Steve Dillard\dillast01,30,CHC,53,127,119,18,26,7,1,2,11,0,0,8,20,.218,.268,.345,.612,70,41,1,0,0,0,0,4/56
91,Dan Driessen*\driesda01,29,CIN,82,280,233,35,55,14,0,7,33,2,4,40,31,.236,.349,.386,.735,107,90,5,2,2,3,3,*3
92,Leon Durham*\durhale01,23,CHC,87,355,328,42,95,14,6,10,35,25,11,27,53,.290,.344,.460,.804,123,151,6,0,0,0,6,*9/3
93,Mike Easler*\easlemi01,30,PIT,95,369,339,43,97,18,5,7,42,4,7,24,45,.286,.328,.431,.759,111,146,10,0,0,6,7,*79
94,Rawly Eastwick\eastwra01,30,CHC,30,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
95,Joe Edelen\edelejo01,25,TOT,18,5,5,0,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,13,1,0,0,0,0,0,1
96,Joe Edelen\edelejo01,25,STL,13,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,88,1,0,0,0,0,0,1
97,Joe Edelen\edelejo01,25,CIN,5,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
98,Dave Edwards\edwarda01,27,SDP,58,125,112,13,24,4,1,2,13,3,1,11,24,.214,.282,.321,.604,76,36,3,0,1,1,0,97/8
99,Juan Eichelberger\eicheju01,27,SDP,25,52,46,1,4,0,0,0,0,0,0,0,21,.087,.087,.087,.174,-49,4,1,0,6,0,0,1
100,Rick Engle\engleri01,24,MON,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
101,Nino Espinosa\espinni01,27,PHI,14,23,20,0,4,0,0,0,2,0,0,0,8,.200,.200,.200,.400,12,4,0,0,3,0,0,1
102,Barry Evans\evansba01,25,SDP,54,106,93,11,30,5,0,0,7,2,2,9,9,.323,.371,.376,.748,119,35,4,0,1,3,2,53/46
103,Darrell Evans*\evansda01,34,SFG,102,419,357,51,92,13,4,12,48,2,3,54,33,.258,.356,.417,.773,121,149,4,2,3,3,8,*53
104,Pete Falcone*\falcope01,27,NYM,35,22,22,1,4,0,0,1,5,0,0,0,4,.182,.182,.318,.500,41,7,1,0,0,0,0,1
105,Joe Ferguson\fergujo01,34,LAD,17,16,14,2,2,1,0,0,1,0,0,2,5,.143,.250,.214,.464,35,3,0,0,0,0,0,/9
106,Neil Fiala*\fialane01,24,TOT,5,5,5,1,1,0,0,0,1,0,0,0,2,.200,.200,.200,.400,13,1,0,0,0,0,0,
107,Neil Fiala*\fialane01,24,STL,3,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,
108,Neil Fiala*\fialane01,24,CIN,2,2,2,1,1,0,0,0,1,0,0,0,1,.500,.500,.500,1.000,183,1,0,0,0,0,0,
109,Steve Fireovid#\fireost01,24,SDP,5,7,7,0,1,0,0,0,0,0,0,0,4,.143,.143,.143,.286,-16,1,0,0,0,0,0,/1
110,Tim Flannery*\flannti01,23,SDP,37,72,67,4,17,4,1,0,6,1,0,2,4,.254,.268,.343,.611,77,23,1,0,1,2,1,5/4
111,Scott Fletcher\fletcsc01,22,CHC,19,48,46,6,10,4,0,0,1,0,0,2,4,.217,.250,.304,.554,55,14,0,0,0,0,0,4/65
112,Doug Flynn\flynndo01,30,NYM,105,343,325,24,72,12,4,1,20,1,2,11,19,.222,.247,.292,.539,54,95,12,0,7,0,8,*4/6
113,Tim Foli\foliti01,30,PIT,86,351,316,32,78,12,2,0,20,7,7,17,10,.247,.285,.297,.582,63,94,2,1,14,3,0,*6
114,Barry Foote\footeba01,29,CHC,9,26,22,0,0,0,0,0,1,0,0,3,7,.000,.115,.000,.115,-65,0,1,0,0,1,0,/2
115,Bob Forsch\forscbo01,31,STL,20,48,41,0,5,1,0,0,3,0,0,1,10,.122,.143,.146,.289,-19,6,2,0,6,0,0,1
116,Terry Forster*\forstte01,29,LAD,21,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
117,George Foster\fostege01,32,CIN,108,472,414,64,122,23,2,22,90,4,0,51,75,.295,.373,.519,.892,150,215,12,3,0,4,5,*7
118,Terry Francona*\francte01,22,MON,34,104,95,11,26,0,1,1,8,1,0,5,6,.274,.317,.326,.643,83,31,0,1,3,0,1,7/93
119,Pepe Frias\friaspe01,32,LAD,25,39,36,6,9,1,0,0,3,0,0,1,3,.250,.282,.278,.560,62,10,0,1,0,1,1,6/45
120,Woodie Fryman\frymawo01,41,MON,35,5,3,0,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333,279,2,0,0,2,0,0,1
121,Gene Garber\garbege01,33,ATL,35,5,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
122,Kiko Garcia\garciki01,27,HOU,48,150,136,9,37,6,1,0,15,2,2,10,16,.272,.324,.331,.655,91,45,2,1,2,1,3,65/4
123,Ron Gardenhire\gardero01,23,NYM,27,53,48,2,13,1,0,0,3,2,2,5,9,.271,.340,.292,.631,83,14,0,0,0,0,2,6/45
124,Phil Garner\garneph01,32,TOT,87,340,294,35,73,9,3,1,26,10,8,36,32,.248,.326,.310,.636,81,91,4,0,6,4,2,*4
125,Phil Garner\garneph01,32,PIT,56,207,181,22,46,6,2,1,20,4,6,21,21,.254,.327,.326,.653,83,59,3,0,2,3,1,4
126,Phil Garner\garneph01,32,HOU,31,133,113,13,27,3,1,0,6,6,2,15,11,.239,.326,.283,.609,78,32,1,0,4,1,1,4
127,Steve Garvey\garvest01,32,LAD,110,461,431,63,122,23,1,10,64,3,5,25,49,.283,.322,.411,.732,110,177,8,1,1,3,6,*3
128,Mike Gates*\gatesmi01,24,MON,1,2,2,1,1,0,1,0,1,0,0,0,1,.500,.500,1.500,2.000,449,3,0,0,0,0,0,/4
129,Dave Geisel*\geiseda01,26,CHC,11,4,3,0,0,0,0,0,0,0,0,1,2,.000,.250,.000,.250,-25,0,0,0,0,0,0,1
130,Brian Giles\gilesbr01,21,NYM,9,8,7,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,/46
131,Dave Goltz\goltzda01,32,LAD,26,21,17,0,1,0,0,0,2,0,0,1,9,.059,.158,.059,.217,-35,1,0,1,2,0,0,1
132,Luis Gomez\gomezlu01,29,ATL,35,41,35,4,7,0,0,0,1,0,1,6,4,.200,.317,.200,.517,48,7,0,0,0,0,0,6/541
133,Julio Gonzalez\gonzaju02,28,STL,20,24,22,2,7,1,0,1,3,0,0,1,3,.318,.348,.500,.848,136,11,2,0,1,0,0,/645
134,Tom Gorman*\gormato03,23,MON,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
135,David Green\greenda03,20,STL,21,40,34,6,5,1,0,0,2,0,1,6,5,.147,.275,.176,.451,29,6,0,0,0,0,1,8
136,Ken Griffey*\griffke01,31,CIN,101,442,396,65,123,21,6,2,34,12,4,39,42,.311,.370,.409,.780,120,162,9,1,2,4,6,*8/9
137,Mike Griffin\griffmi02,24,CHC,16,15,13,0,2,0,0,0,0,0,0,0,8,.154,.154,.154,.308,-14,2,0,0,2,0,0,1
138,Tom Griffin\griffto02,33,SFG,22,50,41,1,8,1,0,1,5,0,0,2,12,.195,.227,.293,.520,48,12,1,0,6,1,0,1
139,Greg Gross*\grossgr01,28,PHI,83,119,102,14,23,6,1,0,7,2,2,15,5,.225,.319,.304,.623,75,31,4,0,0,2,4,97/8
140,Jerry Grote\groteje01,38,LAD,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,1,0,0,0,0,/2
141,Pedro Guerrero\guerrpe01,25,LAD,98,387,347,46,104,17,2,12,48,5,9,34,57,.300,.365,.464,.829,138,161,12,2,3,1,3,*95/83
142,Bill Gullickson\gullibi01,22,MON,22,53,46,1,7,1,0,0,1,0,0,3,13,.152,.204,.174,.378,8,8,1,0,4,0,0,1
143,Doug Gwosdz\gwosddo01,21,SDP,16,30,24,1,4,2,0,0,3,0,0,3,6,.167,.241,.250,.491,44,6,0,0,1,2,2,2
144,Albert Hall#\hallal02,23,ATL,6,3,2,1,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,1,0,0,0,0,0,0,/79
145,Mel Hall*\hallme01,20,CHC,10,12,11,1,1,0,0,1,2,0,0,1,4,.091,.167,.364,.530,45,4,0,0,0,0,0,/87
146,Preston Hanna\hannapr01,26,ATL,20,5,4,0,1,0,0,0,0,0,0,1,0,.250,.400,.250,.650,86,1,0,0,0,0,0,1
147,Alan Hargesheimer\hargeal01,26,SFG,6,6,5,0,1,0,0,0,1,0,0,0,2,.200,.200,.200,.400,15,1,0,0,1,0,0,/1
148,Terry Harper\harpete01,25,ATL,40,85,73,9,19,1,0,2,8,5,1,11,17,.260,.353,.356,.709,100,26,2,0,0,1,0,9/7
149,Greg Harris#\harrigr01,25,NYM,17,22,22,1,4,1,0,0,0,0,0,0,13,.182,.182,.227,.409,17,5,0,0,0,0,0,1
150,Tom Hausman\hausmto01,28,NYM,20,3,2,0,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,2,0,0,0,0,0,0,1
151,Bill Hayes\hayesbi01,23,CHC,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/2
152,Danny Heep*\heepda01,23,HOU,33,106,96,6,24,3,0,0,11,0,0,10,11,.250,.321,.281,.602,76,27,3,0,0,0,2,3/9
153,Steve Henderson\hendest01,28,CHC,82,337,287,32,84,9,5,5,35,5,7,42,61,.293,.382,.411,.793,122,118,7,2,2,4,7,*7
154,George Hendrick\hendrge01,31,STL,101,441,394,67,112,19,3,18,61,4,2,41,44,.284,.356,.485,.841,134,191,10,4,0,2,7,*98
155,Keith Hernandez*\hernake01,27,STL,103,444,376,65,115,27,4,8,48,12,5,61,45,.306,.401,.463,.864,142,174,9,2,0,5,6,*3/7
156,Willie Hernandez*\hernawi01,26,CHC,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
157,Larry Herndon\herndla01,27,SFG,96,391,364,48,105,15,8,5,41,15,6,20,55,.288,.325,.415,.740,111,151,12,1,3,3,2,*79/8
158,Tom Herr#\herrto01,25,STL,103,463,411,50,110,14,9,0,46,23,7,39,30,.268,.329,.345,.674,90,142,9,1,6,5,3,*4
159,Ron Hodges*\hodgero01,32,NYM,35,48,43,5,13,2,0,1,6,1,0,5,8,.302,.375,.419,.794,128,18,0,0,0,0,2,/2
160,Al Holland\hollaal01,28,SFG,47,22,16,1,1,0,0,0,1,1,0,1,8,.063,.118,.063,.180,-47,1,0,0,5,0,0,1
161,Burt Hooton\hootobu01,31,LAD,23,53,42,3,8,3,0,0,3,0,0,4,13,.190,.261,.262,.523,51,11,0,0,7,0,0,1
162,Bob Horner\hornebo01,23,ATL,79,336,300,42,83,10,0,15,42,2,3,32,39,.277,.345,.460,.805,125,138,6,1,0,3,3,*5
163,Dave Hostetler\hosteda01,25,MON,5,6,6,1,3,0,0,1,1,0,0,0,2,.500,.500,1.000,1.500,317,6,0,0,0,0,0,/3
164,Paul Householder#\housepa02,22,CIN,23,79,69,12,19,4,0,2,9,3,1,10,16,.275,.367,.420,.787,122,29,2,0,0,0,0,9/87
165,Mike Howard#\howarmi01,23,NYM,14,30,24,4,4,1,0,0,3,2,0,4,6,.167,.276,.208,.484,41,5,0,0,0,1,0,/978
166,Art Howe\howear01,34,HOU,103,406,361,43,107,22,4,3,36,1,3,41,23,.296,.365,.404,.770,124,146,8,0,1,3,7,*5/3
167,Steve Howe*\howest01,23,LAD,41,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,54,0,0,0,0,0,0,1
168,Jay Howell\howelja01,25,CHC,10,5,2,2,0,0,0,0,0,0,0,1,0,.000,.333,.000,.333,0,0,0,0,2,0,0,1
169,Al Hrabosky\hraboal01,31,ATL,24,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
170,Glenn Hubbard\hubbagl01,23,ATL,99,400,361,39,85,13,5,6,33,4,2,33,59,.235,.302,.349,.651,83,126,7,2,3,1,2,*4
171,Tom Hume\humeto01,28,CIN,51,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
172,Tom Hutton*\huttoto01,35,MON,31,31,29,1,3,0,0,0,2,0,0,2,1,.103,.161,.103,.265,-24,3,0,0,0,0,0,/379
173,Dane Iorg*\iorgda01,31,STL,75,227,217,23,71,11,2,2,39,2,0,7,9,.327,.344,.424,.768,115,92,7,0,0,3,0,79/35
174,Mike Ivie\iviemi01,28,TOT,26,63,59,3,15,5,0,0,9,0,1,2,12,.254,.270,.339,.609,76,20,0,0,0,2,0,3
175,Mike Ivie\iviemi01,28,SFG,7,18,17,1,5,2,0,0,3,0,0,0,1,.294,.278,.412,.690,96,7,0,0,0,1,0,/3
176,Mike Ivie\iviemi01,28,HOU,19,45,42,2,10,3,0,0,6,0,1,2,11,.238,.267,.310,.576,67,13,0,0,0,1,0,3
177,Grant Jackson#\jacksgr01,38,TOT,45,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
178,Grant Jackson#\jacksgr01,38,PIT,35,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
179,Grant Jackson#\jacksgr01,38,MON,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
180,Brook Jacoby\jacobbr01,21,ATL,11,10,10,0,2,0,0,0,1,0,0,0,3,.200,.200,.200,.400,13,2,1,0,0,0,0,/5
