Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
11,Jack Billingham\billija01,31,CIN,19,11,.633,3.94,36,35,1,8,3,0,212.1,233,105,93,16,64,9,103,6,2,4,899,89,3.58,1.399,9.9,0.7,2.7,4.4,1.61
12,Dennis Blair\blairde01,20,MON,11,7,.611,3.27,22,22,0,4,1,0,146.0,113,61,53,7,72,4,76,5,2,4,623,118,3.74,1.267,7.0,0.4,4.4,4.7,1.06
13,Steve Blass\blassst01,32,PIT,0,0,,9.00,1,0,1,0,0,0,5.0,5,8,5,2,7,0,2,0,0,1,28,42,11.18,2.400,9.0,3.6,12.6,3.6,0.29
14,Bill Bonham\bonhabi01,25,CHC,11,22,.333,3.86,44,36,6,10,2,1,242.2,246,133,104,13,109,8,191,6,8,13,1079,99,3.12,1.463,9.1,0.5,4.0,7.1,1.75
15,Pedro Borbon\borbope01,27,CIN,10,7,.588,3.24,73,0,44,0,0,14,139.0,133,54,50,11,32,16,53,4,2,4,570,108,3.62,1.187,8.6,0.7,2.1,3.4,1.66
16,Tom Bradley\bradlto01,27,SFG,8,11,.421,5.16,30,21,3,2,0,0,134.1,152,90,77,15,52,4,72,1,0,2,609,74,4.14,1.519,10.2,1.0,3.5,4.8,1.38
17,Ken Brett*\brettke01,25,PIT,13,9,.591,3.30,27,27,0,10,3,0,191.0,192,81,70,9,52,9,96,2,2,4,807,105,3.03,1.277,9.0,0.4,2.5,4.5,1.85
18,Jim Brewer*\breweji01,36,LAD,4,4,.500,2.52,24,0,18,0,0,0,39.1,29,14,11,5,10,1,26,0,0,2,156,137,3.67,0.992,6.6,1.1,2.3,5.9,2.60
19,Ron Bryant*\bryanro01,26,SFG,3,15,.167,5.61,41,23,5,0,0,0,126.2,142,92,79,11,68,4,75,4,0,2,593,68,4.23,1.658,10.1,0.8,4.8,5.3,1.10
20,Ray Burris\burrira01,23,CHC,3,5,.375,6.60,40,5,14,0,0,1,75.0,91,61,55,8,26,6,40,4,3,10,344,58,4.10,1.560,10.9,1.0,3.1,4.8,1.54
21,Mike Caldwell*\caldwmi01,25,SFG,14,5,.737,2.95,31,27,3,6,2,0,189.1,176,80,62,17,63,1,83,4,0,2,788,130,3.93,1.262,8.4,0.8,3.0,3.9,1.32
22,Buzz Capra\caprabu01,26,ATL,16,8,.667,2.28,39,27,6,11,5,1,217.0,163,67,55,13,84,6,137,3,1,7,886,166,3.30,1.138,6.8,0.5,3.5,5.7,1.63
23,Steve Carlton*\carltst01,29,PHI,16,13,.552,3.22,39,39,0,17,1,0,291.0,249,118,104,21,136,8,240,5,4,11,1227,118,3.32,1.323,7.7,0.6,4.2,7.4,1.76
24,Don Carrithers\carrido01,24,MON,5,2,.714,3.00,22,3,8,0,0,1,60.0,56,22,20,6,17,4,31,3,0,2,252,129,3.84,1.217,8.4,0.9,2.6,4.7,1.82
25,Clay Carroll\carrocl02,33,CIN,12,5,.706,2.15,57,3,30,0,0,6,100.2,96,27,24,3,30,9,46,0,1,3,419,163,2.95,1.252,8.6,0.3,2.7,4.1,1.53
26,Tom Carroll\carroto02,21,CIN,4,3,.571,3.68,16,13,1,0,0,0,78.1,68,44,32,11,44,3,37,0,2,3,344,95,5.14,1.430,7.8,1.3,5.1,4.3,0.84
27,Larry Christenson\chrisla01,20,PHI,1,1,.500,4.30,10,1,6,0,0,2,23.0,20,11,11,2,15,3,18,0,0,1,99,89,4.10,1.522,7.8,0.8,5.9,7.0,1.20
28,Mike Corkins\corkimi01,28,SDP,2,2,.500,4.79,25,2,5,0,0,0,56.1,53,32,30,5,32,4,41,1,3,1,246,75,4.03,1.509,8.5,0.8,5.1,6.6,1.28
29,Mike Cosgrove*\cosgrmi01,23,HOU,7,3,.700,3.50,45,0,17,0,0,2,90.0,76,35,35,2,39,3,47,1,0,3,373,99,3.16,1.278,7.6,0.2,3.9,4.7,1.21
30,Jerry Cram\cramje01,26,NYM,0,1,.000,1.61,10,0,2,0,0,0,22.1,22,4,4,1,4,3,8,0,0,1,84,227,2.98,1.164,8.9,0.4,1.6,3.2,2.00
31,George Culver\culvege01,30,PHI,1,0,1.000,6.65,14,0,3,0,0,0,21.2,20,16,16,1,16,1,9,1,0,2,98,58,4.70,1.662,8.3,0.4,6.6,3.7,0.56
32,John Curtis*\curtijo01,26,STL,10,14,.417,3.78,33,29,2,5,2,1,195.0,199,91,82,15,83,6,89,2,0,3,847,95,3.97,1.446,9.2,0.7,3.8,4.1,1.07
33,John D'Acquisto\d'acqjo01,22,SFG,12,14,.462,3.77,38,36,1,5,1,0,215.0,182,101,90,13,124,7,167,6,2,9,936,101,3.62,1.423,7.6,0.5,5.2,7.0,1.35
34,Pat Darcy\darcypa01,24,CIN,1,0,1.000,3.71,6,2,0,0,0,0,17.0,17,7,7,2,8,1,14,0,0,1,73,96,3.87,1.471,9.0,1.1,4.2,7.4,1.75
35,Ramon de los Santos*\delosra01,25,HOU,1,1,.500,2.19,12,0,5,0,0,0,12.1,11,6,3,0,9,4,7,0,0,0,57,163,3.63,1.622,8.0,0.0,6.6,5.1,0.78
36,Larry Demery\demerla01,21,PIT,6,6,.500,4.25,19,15,0,2,0,0,95.1,95,47,45,12,51,5,51,0,1,2,420,82,4.75,1.531,9.0,1.1,4.8,4.8,1.00
37,Don DeMola\demoldo01,21,MON,1,0,1.000,3.12,25,1,12,0,0,0,57.2,46,21,20,7,21,1,47,0,0,0,232,124,3.62,1.162,7.2,1.1,3.3,7.3,2.24
38,John Denny\dennyjo01,21,STL,0,0,,0.00,2,0,0,0,0,0,2.0,3,2,0,0,0,0,1,0,0,0,11,,1.58,1.500,13.5,0.0,0.0,4.5,
39,Tom Dettore\dettoto01,26,CHC,3,5,.375,4.18,16,9,5,0,0,0,64.2,64,39,30,4,31,3,43,6,0,0,293,92,3.77,1.469,8.9,0.6,4.3,6.0,1.39
40,Larry Dierker\dierkla01,27,HOU,11,10,.524,2.90,33,33,0,7,3,0,223.2,189,76,72,18,82,4,150,6,3,8,913,119,3.46,1.212,7.6,0.7,3.3,6.0,1.83
41,Ron Diorio\dioriro01,27,PHI,0,0,,18.00,2,0,1,0,0,0,1.0,2,2,2,1,1,0,0,0,0,0,6,29,18.58,3.000,18.0,9.0,9.0,0.0,0.00
42,Al Downing*\downial01,33,LAD,5,6,.455,3.66,21,16,2,1,1,0,98.1,94,52,40,7,45,0,63,3,0,3,427,94,3.69,1.414,8.6,0.6,4.1,5.8,1.40
43,Jamie Easterly*\easteja01,21,ATL,0,0,,16.88,3,0,1,0,0,0,2.2,6,7,5,0,4,0,0,0,1,0,19,26,7.08,3.750,20.3,0.0,13.5,0.0,0.00
44,Rawly Eastwick\eastwra01,23,CIN,0,0,,2.04,8,0,5,0,0,2,17.2,12,5,4,1,5,0,14,0,0,0,71,175,2.58,0.962,6.1,0.5,2.5,7.1,2.80
45,Dock Ellis\ellisdo01,29,PIT,12,9,.571,3.16,26,26,0,9,0,0,176.2,163,71,62,13,41,5,91,7,1,5,731,109,3.32,1.155,8.3,0.7,2.1,4.6,2.22
46,Terry Enyart*\enyarte01,23,MON,0,0,,16.20,2,0,0,0,0,0,1.2,4,6,3,0,4,0,2,0,0,0,13,29,7.38,4.800,21.6,0.0,21.6,10.8,0.50
47,Nino Espinosa\espinni01,20,NYM,0,0,,5.00,2,1,0,0,0,0,9.0,12,5,5,1,0,0,2,0,2,0,39,75,3.58,1.333,12.0,1.0,0.0,2.0,
48,Ed Farmer\farmeed01,24,PHI,2,1,.667,8.42,14,3,5,0,0,0,31.0,41,32,29,5,27,0,20,0,0,5,159,45,6.00,2.194,11.9,1.5,7.8,5.8,0.74
49,Rich Folkers*\folkeri01,27,STL,6,2,.750,3.00,55,0,17,0,0,2,90.0,65,31,30,4,38,10,57,2,0,3,363,120,3.22,1.144,6.5,0.4,3.8,5.7,1.50
50,Bob Forsch\forscbo01,24,STL,7,4,.636,2.97,19,14,0,5,2,0,100.0,84,38,33,5,34,4,39,1,0,6,408,122,3.50,1.180,7.6,0.5,3.1,3.5,1.15
51,Ken Forsch\forscke01,27,HOU,8,7,.533,2.79,70,0,40,0,0,10,103.1,98,38,32,3,37,13,48,4,1,4,435,124,3.22,1.306,8.5,0.3,3.2,4.2,1.30
52,Alan Foster\fosteal01,27,STL,7,10,.412,3.88,31,25,2,5,1,0,162.1,167,81,70,16,61,7,78,3,1,3,697,93,4.08,1.405,9.3,0.9,3.4,4.3,1.28
53,Ken Frailing*\frailke01,26,CHC,6,9,.400,3.88,55,16,7,1,0,1,125.1,150,65,54,11,43,10,71,1,0,9,556,99,3.64,1.540,10.8,0.8,3.1,5.1,1.65
54,Dave Freisleben\freisda01,22,SDP,9,14,.391,3.66,33,31,1,6,2,0,211.2,194,100,86,13,112,9,130,7,2,12,932,97,3.83,1.446,8.2,0.6,4.8,5.5,1.16
55,Danny Frisella\friseda01,28,ATL,3,4,.429,5.18,36,1,26,0,0,6,41.2,37,26,24,4,28,8,27,0,0,1,187,74,4.55,1.560,8.0,0.9,6.0,5.8,0.96
56,Gene Garber\garbege01,26,PHI,4,0,1.000,2.06,34,0,16,0,0,4,48.0,39,15,11,1,31,15,27,1,1,3,205,185,3.72,1.458,7.3,0.2,5.8,5.1,0.87
57,Ralph Garcia\garcira02,25,SDP,0,0,,6.10,8,0,2,0,0,0,10.1,15,8,7,1,7,2,9,0,0,1,53,61,4.13,2.129,13.1,0.9,6.1,7.8,1.29
58,Mike Garman\garmami01,24,STL,7,2,.778,2.64,64,0,30,0,0,6,81.2,66,26,24,4,27,10,45,2,0,2,328,137,3.18,1.139,7.3,0.4,3.0,5.0,1.67
59,Bob Gebhard\gebhabo01,31,MON,0,0,,4.50,1,0,1,0,0,0,2.0,5,1,1,1,0,0,0,0,0,0,11,103,9.08,2.500,22.5,4.5,0.0,0.0,
60,Gary Gentry\gentrga01,27,ATL,0,0,,1.35,3,1,0,0,0,0,6.2,4,1,1,1,2,0,0,1,0,0,27,297,5.88,0.900,5.4,1.4,2.7,0.0,0.00
61,Rusty Gerhardt*\gerharu01,23,SDP,2,1,.667,7.07,23,1,7,0,0,1,35.2,44,28,28,1,17,5,22,2,1,2,165,51,3.31,1.710,11.1,0.3,4.3,5.6,1.29
62,Bob Gibson\gibsobo01,38,STL,11,13,.458,3.83,33,33,0,9,1,0,240.0,236,111,102,24,104,14,129,5,3,2,1041,94,4.17,1.417,8.9,0.9,3.9,4.8,1.24
63,Dave Giusti\giustda01,34,PIT,7,5,.583,3.32,64,2,41,0,0,12,105.2,101,43,39,2,40,11,53,0,1,7,445,104,2.96,1.334,8.6,0.2,3.4,4.5,1.33
64,Bill Greif\greifbi01,24,SDP,9,19,.321,4.66,43,35,4,7,1,1,226.0,244,126,117,17,95,11,137,14,2,10,1007,76,3.79,1.500,9.7,0.7,3.8,5.5,1.44
65,Tom Griffin\griffto02,26,HOU,14,10,.583,3.54,34,34,0,8,3,0,211.0,202,97,83,14,89,7,110,5,3,11,918,98,3.73,1.379,8.6,0.6,3.8,4.7,1.24
66,Don Gullett*\gulledo01,23,CIN,17,11,.607,3.04,36,35,1,10,3,0,243.0,201,93,82,22,88,8,183,2,0,8,1010,115,3.36,1.189,7.4,0.8,3.3,6.8,2.08
67,Ed Halicki\haliced01,23,SFG,1,8,.111,4.24,16,11,0,2,0,0,74.1,84,49,35,6,31,8,40,2,3,4,348,90,3.88,1.547,10.2,0.7,3.8,4.8,1.29
68,Tom Hall*\hallto01,26,CIN,3,1,.750,4.08,40,1,16,0,0,1,64.0,54,32,29,9,30,0,48,0,0,5,269,86,4.31,1.313,7.6,1.3,4.2,6.8,1.60
69,Larry Hardy\hardyla01,26,SDP,9,4,.692,4.69,76,1,25,0,0,2,101.2,129,58,53,9,44,14,57,0,0,4,468,76,3.91,1.702,11.4,0.8,3.9,5.0,1.30
70,Roric Harrison\harriro01,27,ATL,6,11,.353,4.71,20,20,0,3,0,0,126.0,148,70,66,12,49,1,46,3,2,2,562,80,4.32,1.563,10.6,0.9,3.5,3.3,0.94
71,Jesus Hernaiz\hernaje01,29,PHI,2,3,.400,5.88,27,0,15,0,0,1,41.1,53,31,27,6,25,1,16,0,0,4,192,65,5.51,1.887,11.5,1.3,5.4,3.5,0.64
72,Ramon Hernandez*\hernara01,33,PIT,5,2,.714,2.75,58,0,31,0,0,2,68.2,68,21,21,3,18,8,33,2,1,0,288,126,3.06,1.252,8.9,0.4,2.4,4.3,1.83
73,Burt Hooton\hootobu01,24,CHC,7,11,.389,4.80,48,21,9,3,1,1,176.1,214,112,94,16,51,6,94,3,0,7,791,80,3.61,1.503,10.9,0.8,2.6,4.8,1.84
74,Charlie Hough\houghch01,26,LAD,9,4,.692,3.75,49,0,16,0,0,1,96.0,65,45,40,12,40,2,63,4,0,4,389,91,4.27,1.094,6.1,1.1,3.8,5.9,1.58
75,Tom House*\houseto01,27,ATL,6,2,.750,1.93,56,0,38,0,0,11,102.2,74,26,22,5,27,8,64,3,0,2,404,197,2.84,0.984,6.5,0.4,2.4,5.6,2.37
76,Al Hrabosky*\hraboal01,24,STL,8,1,.889,2.95,65,0,31,0,0,9,88.1,71,34,29,3,38,7,82,1,0,4,368,122,2.49,1.234,7.2,0.3,3.9,8.4,2.16
77,Rex Hudson\hudsore01,20,LAD,0,0,,22.50,1,0,0,0,0,0,2.0,6,5,5,2,0,0,0,0,0,0,12,19,15.58,3.000,27.0,9.0,0.0,0.0,
78,Herb Hutson\hutsohe01,24,CHC,0,2,.000,3.45,20,2,11,0,0,0,28.2,24,15,11,3,15,1,22,1,0,2,126,112,4.08,1.360,7.5,0.9,4.7,6.9,1.47
79,Juan Jimenez\jimenju01,25,PIT,0,0,,6.75,4,0,1,0,0,0,4.0,6,4,3,0,2,0,2,0,1,0,19,57,3.08,2.000,13.5,0.0,4.5,4.5,1.00
80,Tommy John*\johnto01,31,LAD,13,3,.813,2.59,22,22,0,5,3,0,153.0,133,51,44,4,42,0,78,1,0,5,616,132,2.74,1.144,7.8,0.2,2.5,4.6,1.86
81,Jerry Johnson\johnsje01,30,HOU,2,1,.667,4.80,34,0,17,0,0,0,45.0,47,26,24,2,24,7,32,0,0,2,201,73,3.33,1.578,9.4,0.4,4.8,6.4,1.33
82,Mike Johnson\johnsmi01,23,SDP,0,2,.000,4.64,18,0,10,0,0,0,21.1,29,13,11,1,15,5,15,1,0,0,109,78,4.03,2.063,12.2,0.4,6.3,6.3,1.00
83,Randy Jones*\jonesra01,24,SDP,8,22,.267,4.45,40,34,5,4,1,2,208.1,217,118,103,16,78,12,124,5,0,4,908,80,3.58,1.416,9.4,0.7,3.4,5.4,1.59
84,Clay Kirby\kirbycl01,26,CIN,12,9,.571,3.28,36,35,0,7,1,0,230.2,210,97,84,15,91,3,160,2,0,15,981,107,3.25,1.305,8.2,0.6,3.6,6.2,1.76
85,Bruce Kison\kisonbr01,24,PIT,9,8,.529,3.49,40,16,11,1,0,2,129.0,123,64,50,8,57,7,71,11,2,6,574,99,3.86,1.395,8.6,0.6,4.0,5.0,1.25
86,Doug Konieczny\koniedo01,22,HOU,0,3,.000,7.88,6,3,1,0,0,0,16.0,18,15,14,0,12,1,8,2,1,2,77,45,4.20,1.875,10.1,0.0,6.8,4.5,0.67
87,Jerry Koosman*\koosmje01,31,NYM,15,11,.577,3.36,35,35,0,13,0,0,265.0,258,113,99,16,85,7,188,7,1,8,1118,107,2.99,1.294,8.8,0.5,2.9,6.4,2.21
88,Lew Krausse\krausle02,31,ATL,4,3,.571,4.19,29,4,10,0,0,0,66.2,65,32,31,3,32,4,27,2,0,2,293,91,3.88,1.455,8.8,0.4,4.3,3.6,0.84
89,Jim Kremmel*\kremmji01,25,CHC,0,2,.000,5.23,23,2,4,0,0,0,31.0,37,21,18,3,18,0,22,1,2,4,147,74,4.26,1.774,10.7,0.9,5.2,6.4,1.22
90,Dave LaRoche*\larocda01,26,CHC,5,6,.455,4.79,49,4,21,0,0,5,92.0,103,54,49,9,47,7,49,3,3,6,422,80,4.41,1.630,10.1,0.9,4.6,4.8,1.04
91,Gary Lavelle*\lavelga01,25,SFG,0,3,.000,2.16,10,0,4,0,0,0,16.2,14,7,4,1,10,2,12,0,0,0,75,181,3.72,1.440,7.6,0.5,5.4,6.5,1.20
92,Bill Laxton*\laxtobi01,26,SDP,0,1,.000,4.03,30,1,7,0,0,0,44.2,37,22,20,5,38,8,40,3,0,4,210,89,5.00,1.679,7.5,1.0,7.7,8.1,1.05
93,Max Leon\leonma01,24,ATL,4,7,.364,2.64,34,2,15,1,1,3,75.0,68,22,22,5,14,3,38,1,1,2,298,144,3.03,1.093,8.2,0.6,1.7,4.6,2.71
94,Barry Lersch\lerscba01,29,STL,0,0,,40.50,1,0,0,0,0,0,1.1,3,6,6,1,5,0,0,0,0,0,12,12,23.58,6.000,20.3,6.8,33.8,0.0,0.00
95,Frank Linzy\linzyfr01,33,PHI,3,2,.600,3.28,22,0,11,0,0,0,24.2,27,11,9,1,7,1,12,0,0,0,103,117,2.98,1.378,9.9,0.4,2.6,4.4,1.71
96,Jim Lonborg\lonboji01,32,PHI,17,13,.567,3.21,39,39,0,16,3,0,283.0,280,113,101,22,70,11,121,6,0,5,1168,118,3.54,1.237,8.9,0.7,2.2,3.8,1.73
97,Mike Marshall\marshmi01,31,LAD,15,12,.556,2.42,106,0,83,0,0,21,208.1,191,66,56,9,56,1,143,1,3,5,857,141,2.59,1.186,8.3,0.4,2.4,6.2,2.55
98,Jon Matlack*\matlajo01,24,NYM,13,15,.464,2.41,34,34,0,14,7,0,265.1,221,82,71,8,76,11,195,5,1,4,1076,149,2.42,1.119,7.5,0.3,2.6,6.6,2.57
99,Ernie McAnally\mcanaer01,27,MON,6,13,.316,4.48,25,21,3,5,2,0,128.2,126,73,64,10,56,5,79,4,1,8,560,86,3.76,1.415,8.8,0.7,3.9,5.5,1.41
100,Jim McAndrew\mcandji01,30,SDP,1,4,.200,5.62,15,5,2,1,0,0,41.2,48,30,26,7,13,2,16,0,1,4,188,64,4.93,1.464,10.4,1.5,2.8,3.5,1.23
101,Will McEnaney*\mcenawi01,22,CIN,2,1,.667,4.33,24,0,10,0,0,2,27.0,24,16,13,4,9,1,13,0,0,1,109,82,4.54,1.222,8.0,1.3,3.0,4.3,1.44
102,Lynn McGlothen\mcgloly01,24,STL,16,12,.571,2.69,31,31,0,8,3,0,237.1,212,80,71,12,89,14,142,2,0,6,988,134,3.19,1.268,8.0,0.5,3.4,5.4,1.60
103,Tug McGraw*\mcgratu01,29,NYM,6,11,.353,4.16,41,4,26,1,1,3,88.2,96,43,41,12,32,6,54,0,0,4,390,87,4.20,1.444,9.7,1.2,3.2,5.5,1.69
104,Joe McIntosh\mcintjo01,22,SDP,0,4,.000,3.62,10,5,1,0,0,0,37.1,36,19,15,3,17,2,22,1,0,1,164,100,3.89,1.420,8.7,0.7,4.1,5.3,1.29
105,Don McMahon\mcmahdo02,44,SFG,0,0,,3.09,9,0,6,0,0,0,11.2,13,5,4,2,2,0,5,0,0,1,50,128,4.46,1.286,10.0,1.5,1.5,3.9,2.50
106,Mike McQueen*\mcquemi01,23,CIN,0,0,,5.40,10,0,4,0,0,0,15.0,17,10,9,4,11,0,5,0,0,1,71,66,7.58,1.867,10.2,2.4,6.6,3.0,0.45
107,Andy Messersmith\messean01,28,LAD,20,6,.769,2.59,39,39,0,13,3,0,292.1,227,93,84,24,94,0,221,3,3,6,1179,132,3.13,1.098,7.0,0.7,2.9,6.8,2.35
108,Butch Metzger\metzgbu01,22,SFG,1,0,1.000,3.55,10,0,4,0,0,0,12.2,11,5,5,0,12,7,5,0,0,0,60,111,4.63,1.816,7.8,0.0,8.5,3.6,0.42
109,Bob Miller\millebo04,35,NYM,2,2,.500,3.58,58,0,30,0,0,2,78.0,89,39,31,2,39,13,35,1,0,2,353,101,3.55,1.641,10.3,0.2,4.5,4.0,0.90
110,Jim Minshall\minshji01,26,PIT,0,1,.000,0.00,5,0,1,0,0,0,4.1,1,1,0,0,2,1,3,0,0,0,15,,2.58,0.692,2.1,0.0,4.2,6.2,1.50
111,Randy Moffitt\moffira01,25,SFG,5,7,.417,4.50,61,1,47,0,0,15,102.0,99,52,51,9,29,4,49,2,0,3,431,85,3.68,1.255,8.7,0.8,2.6,4.3,1.69
112,John Montague\montajo01,26,MON,3,4,.429,3.16,46,1,21,0,0,3,82.2,73,37,29,5,38,5,43,4,3,3,352,122,3.85,1.343,7.9,0.5,4.1,4.7,1.13
113,John Montefusco\montejo01,24,SFG,3,2,.600,4.81,7,5,1,1,1,0,39.1,41,22,21,3,19,0,34,0,0,0,179,80,3.29,1.525,9.4,0.7,4.3,7.8,1.79
114,Balor Moore*\mooreba02,23,MON,0,2,.000,3.95,8,2,2,0,0,0,13.2,13,8,6,1,15,0,16,0,0,4,68,100,4.48,2.049,8.6,0.7,9.9,10.5,1.07
115,Bob Moose\moosebo01,26,PIT,1,5,.167,7.57,7,6,0,0,0,0,35.2,59,30,30,4,7,3,15,2,0,0,169,46,3.95,1.850,14.9,1.0,1.8,3.8,2.14
116,John Morlan\morlajo01,26,PIT,0,3,.000,4.29,39,0,9,0,0,0,65.0,54,37,31,2,48,5,38,3,2,7,297,81,4.16,1.569,7.5,0.3,6.6,5.3,0.79
117,John Morris*\morrijo06,32,SFG,1,1,.500,3.05,17,0,7,0,0,1,20.2,17,7,7,1,4,1,9,0,1,2,83,127,2.92,1.016,7.4,0.4,1.7,3.9,2.25
118,Carl Morton\mortoca01,30,ATL,16,12,.571,3.15,38,38,0,7,1,0,274.2,293,110,96,10,89,12,113,2,0,3,1176,120,3.22,1.391,9.6,0.3,2.9,3.7,1.27
119,Dale Murray\murrada01,24,MON,1,1,.500,1.03,32,0,23,0,0,10,69.2,46,12,8,1,23,2,31,0,0,1,271,374,2.87,0.990,5.9,0.1,3.0,4.0,1.35
120,Mike Nagy\nagymi01,26,HOU,1,1,.500,8.53,9,0,2,0,0,0,12.2,17,13,12,3,5,0,5,1,0,1,62,42,6.29,1.737,12.1,2.1,3.6,3.6,1.00
121,Roger Nelson\nelsoro02,30,CIN,4,4,.500,3.38,14,12,1,1,0,1,85.1,67,36,32,7,35,1,42,1,1,3,353,104,3.93,1.195,7.1,0.7,3.7,4.4,1.20
122,Joe Niekro\niekrjo01,29,ATL,3,2,.600,3.56,27,2,9,0,0,0,43.0,36,19,17,5,18,2,31,2,0,3,178,107,4.04,1.256,7.5,1.0,3.8,6.5,1.72
123,Phil Niekro\niekrph01,35,ATL,20,13,.606,2.38,41,39,1,18,6,1,302.1,249,91,80,19,88,3,195,6,4,6,1219,159,3.04,1.115,7.4,0.6,2.6,5.8,2.22
124,Fred Norman*\normafr01,31,CIN,13,12,.520,3.14,35,26,6,8,2,0,186.1,170,69,65,15,68,9,141,2,1,4,791,111,3.24,1.277,8.2,0.7,3.3,6.8,2.07
125,Pat Osburn*\osburpa01,25,CIN,0,0,,8.00,6,0,1,0,0,0,9.0,11,9,8,2,4,0,4,0,0,0,42,46,5.91,1.667,11.0,2.0,4.0,4.0,1.00
126,Claude Osteen*\osteecl01,34,TOT,9,11,.450,3.80,31,23,3,7,2,0,161.0,184,81,68,9,58,6,51,2,3,3,706,92,3.79,1.503,10.3,0.5,3.2,2.9,0.88
127,Claude Osteen*\osteecl01,34,HOU,9,9,.500,3.71,23,21,1,7,2,0,138.1,158,67,57,8,47,1,45,2,3,3,602,93,3.74,1.482,10.3,0.5,3.1,2.9,0.96
128,Claude Osteen*\osteecl01,34,STL,0,2,.000,4.37,8,2,2,0,0,0,22.2,26,14,11,1,11,5,6,0,0,0,104,84,4.08,1.632,10.3,0.4,4.4,2.4,0.55
129,Lowell Palmer\palmelo01,26,SDP,2,5,.286,5.67,22,8,1,1,0,0,73.0,68,48,46,9,59,6,52,7,0,10,343,63,5.47,1.740,8.4,1.1,7.3,6.4,0.88
130,Harry Parker\parkeha01,26,NYM,4,12,.250,3.92,40,16,14,1,0,4,131.0,145,64,57,10,46,5,58,3,0,6,575,92,3.81,1.458,10.0,0.7,3.2,4.0,1.26
131,Daryl Patterson\patteda02,30,PIT,2,1,.667,7.29,14,0,8,0,0,1,21.0,35,19,17,3,9,1,8,0,0,0,104,48,4.96,2.095,15.0,1.3,3.9,3.4,0.89
132,Mike Paul*\paulmi01,29,CHC,0,1,.000,27.00,2,0,0,0,0,0,1.1,4,4,4,1,1,1,1,0,0,0,9,18,13.08,3.750,27.0,6.8,6.8,6.8,1.00
133,Orlando Pena\penaor01,40,STL,5,2,.714,2.60,42,0,24,0,0,1,45.0,45,15,13,0,20,3,23,1,0,1,195,140,2.96,1.444,9.0,0.0,4.0,4.6,1.15
134,Horacio Pina\pinaho01,29,CHC,3,4,.429,3.99,34,0,17,0,0,4,47.1,49,22,21,4,28,4,32,2,0,0,217,96,4.23,1.627,9.3,0.8,5.3,6.1,1.14
135,Juan Pizarro*\pizarju01,37,PIT,1,1,.500,1.88,7,2,2,0,0,0,24.0,20,11,5,2,11,2,7,0,0,0,105,187,4.45,1.292,7.5,0.8,4.1,2.6,0.64
136,Doug Rau*\raudo01,25,LAD,13,11,.542,3.72,36,35,0,3,1,0,198.1,191,90,82,20,70,1,126,4,1,3,848,92,3.74,1.316,8.7,0.9,3.2,5.7,1.80
