Rk,Name,Age,Tm,Yrs,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,PH,PR
98,Jose DeLeon\deleojo01,28,STL,7,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0
99,Rick Dempsey\dempsri01,39,LAD,21,79,38,79,62,0,62,0,0,0,0,0,0,0,0,29,1
100,Drew Denson\densodr01,23,ATL,1st,12,9,12,12,0,0,12,0,0,0,0,0,0,0,0,0
101,Bob Dernier\dernibo01,32,PHI,10,107,35,107,74,0,0,0,0,0,0,28,29,20,74,46,9
102,Jim Deshaies\deshaji01,29,HOU,6,35,34,35,34,34,0,0,0,0,0,0,0,0,0,1,0
103,Bo Diaz\diazbo01,36,CIN,13,43,35,43,43,0,43,0,0,0,0,0,0,0,0,5,0
104,Rob Dibble\dibblro01,25,CIN,2,74,0,74,74,74,0,0,0,0,0,0,0,0,0,0,0
105,Gordon Dillard\dillago01,25,PHI,2,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0
106,Frank DiPino\dipinfr01,32,STL,9,67,0,67,67,67,0,0,0,0,0,0,0,0,0,0,0
107,Benny Distefano\distebe01,27,PIT,4,96,31,96,51,0,3,48,0,0,0,0,0,1,1,52,1
108,Bill Doran\doranbi02,31,HOU,8,142,131,142,138,0,0,0,138,0,0,0,0,0,0,9,1
109,Kelly Downs\downske01,28,SFG,4,18,15,18,18,18,0,0,0,0,0,0,0,0,0,0,0
110,Doug Drabek\drabedo01,26,PIT,4,40,34,40,35,35,0,0,0,0,0,0,0,0,0,0,5
111,Dave Dravecky\draveda01,33,SFG,8,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
112,Mariano Duncan\duncama01,26,2TM,4,94,59,94,74,0,0,0,13,0,60,4,0,4,7,19,5
113,Mike Dunne\dunnemi01,26,PIT,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0
114,Shawon Dunston\dunstsh01,26,CHC,5,138,136,138,138,0,0,0,0,0,138,0,0,0,0,1,0
115,Leon Durham\durhale01,31,STL,10,29,2,29,18,0,0,18,0,0,0,0,0,0,0,12,5
116,Jim Dwyer\dwyerji01,39,MON,17,13,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0
117,Lenny Dykstra\dykstle01,26,2TM,5,146,128,146,139,0,0,0,0,0,0,0,139,0,139,10,4
118,Logan Easley\easlelo01,27,PIT,2,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0
119,Gary Eave\eavega01,25,ATL,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0
120,Mark Eichhorn\eichhma01,28,ATL,5,45,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0
121,Kevin Elster\elsteke01,24,NYM,4,151,134,151,150,0,0,0,0,0,150,0,0,0,0,0,3
122,Darrell Evans\evansda01,42,ATL,21,107,70,107,73,0,0,50,0,28,0,0,0,0,0,34,0
123,Sid Fernandez\fernasi01,26,NYM,7,35,32,35,35,35,0,0,0,0,0,0,0,0,0,0,0
124,Jeff Fischer\fischje01,25,LAD,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
125,Brian Fisher\fishebr01,27,PIT,5,9,3,9,9,9,0,0,0,0,0,0,0,0,0,0,0
126,Mike Fitzgerald\fitzgmi02,28,MON,7,100,73,100,88,0,77,0,0,8,0,6,0,0,6,15,0
127,Tim Flannery\flannti01,31,SDP,11,73,29,73,34,0,0,0,1,33,0,0,0,0,0,41,0
128,Darrin Fletcher\fletcda01,22,LAD,1st,5,1,5,5,0,5,0,0,0,0,0,0,0,0,2,0
129,Tom Foley\foleyto02,29,MON,7,122,99,122,121,1,0,0,108,16,14,0,0,0,0,13,0
130,Curt Ford\fordcu01,28,PHI,5,108,17,108,54,0,0,1,1,0,0,26,2,24,52,69,0
131,Bob Forsch\forscbo01,39,HOU,16,37,15,37,37,37,0,0,0,0,0,0,0,0,0,0,1
132,John Franco\francjo01,28,CIN,6,60,0,60,60,60,0,0,0,0,0,0,0,0,0,0,0
133,Marvin Freeman\freemma02,26,PHI,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
134,Steve Frey\freyst01,25,MON,1st,20,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0
135,Todd Frohwirth\frohwto01,26,PHI,3,45,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0
136,Andres Galarraga\galaran01,28,MON,5,152,142,152,147,0,0,147,0,0,0,0,0,0,0,6,0
137,Ron Gant\gantro01,24,ATL,3,75,64,75,67,0,0,0,0,53,0,2,14,0,14,8,2
138,Damaso Garcia\garcida01,32,MON,11,80,46,80,63,0,0,0,62,1,0,0,0,0,0,28,0
139,Miguel Garcia\garcimi02,22,PIT,3,11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0
140,Mark Gardner\gardnma01,27,MON,1st,7,4,7,7,7,0,0,0,0,0,0,0,0,0,0,0
141,Scott Garrelts\garresc01,27,SFG,8,32,29,32,30,30,0,0,0,0,0,0,0,0,0,0,2
142,Kirk Gibson\gibsoki01,32,LAD,11,71,66,71,70,0,0,0,0,0,0,62,15,0,70,3,0
143,Brett Gideon\gideobr01,25,MON,2,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0
144,Joe Girardi\girarjo01,24,CHC,1st,59,51,59,59,0,59,0,0,0,0,0,0,0,0,0,2
145,Tom Glavine\glavito02,23,ATL,3,30,29,30,29,29,0,0,0,0,0,0,0,0,0,0,1
146,Jose Gonzalez\gonzajo02,24,LAD,5,95,62,95,87,0,0,0,0,0,0,4,55,34,87,16,4
147,Dwight Gooden\goodedw01,24,NYM,6,19,17,19,19,19,0,0,0,0,0,0,0,0,0,0,0
148,Rich Gossage\gossari01,37,SFG,18,31,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0
149,Jim Gott\gottji01,29,PIT,8,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
150,Mark Grace\gracema01,25,CHC,2,142,137,142,142,0,0,142,0,0,0,0,0,0,0,2,0
151,Mark Grant\grantma01,25,SDP,5,50,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0
152,Gary Green\greenga01,27,SDP,2,15,6,15,12,0,0,0,0,1,11,0,0,0,0,0,4
153,Tommy Greene\greento01,22,ATL,1st,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0
154,Tommy Gregg\greggto01,25,ATL,3,102,60,102,83,0,0,37,0,0,0,7,2,41,48,29,1
155,Ken Griffey\griffke01,39,CIN,17,106,56,106,65,0,0,9,0,0,0,58,0,1,58,45,1
156,Alfredo Griffin\griffal01,31,LAD,14,136,126,136,131,0,0,0,0,0,131,0,0,0,0,5,3
157,Mike Griffin\griffmi02,32,CIN,6,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
158,Jason Grimsley\grimsja01,21,PHI,1st,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0
159,Marquis Grissom\grissma02,22,MON,1st,26,19,26,23,0,0,0,0,0,0,1,22,1,23,3,2
160,Greg Gross\grossgr01,36,HOU,17,60,10,60,18,1,0,6,0,0,0,5,0,7,12,46,0
161,Kevin Gross\grosske01,28,MON,7,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0
162,Pedro Guerrero\guerrpe01,33,STL,12,162,160,162,160,0,0,160,0,0,0,0,0,0,0,2,0
163,Chris Gwynn\gwynnch01,24,LAD,3,32,13,32,19,0,0,0,0,0,0,14,5,2,19,15,0
164,Tony Gwynn\gwynnto01,29,SDP,8,158,157,158,157,0,0,0,0,0,0,0,86,72,157,0,0
165,Albert Hall\hallal02,31,PIT,9,20,6,20,12,0,0,0,0,0,0,5,1,6,12,8,0
166,Jeff Hamilton\hamilje01,25,LAD,4,151,140,151,147,1,0,0,1,147,1,0,0,0,0,7,0
167,Atlee Hammaker\hammaat01,31,SFG,8,28,9,28,28,28,0,0,0,0,0,0,0,0,0,0,0
168,Gene Harris\harrige01,24,MON,1st,11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0
169,Greg Harris\harrigr01,33,PHI,9,44,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0
170,Greg Harris\harrigr02,25,SDP,2,56,8,56,56,56,0,0,0,0,0,0,0,0,0,0,0
171,Lenny Harris\harrile01,24,2TM,2,115,73,115,100,0,0,0,46,24,18,20,0,1,21,24,1
172,Mike Hartley\hartlmi01,27,LAD,1st,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0
173,Billy Hatcher\hatchbi01,28,2TM,6,135,112,135,124,0,0,0,0,0,0,98,20,9,124,16,0
174,Mickey Hatcher\hatchmi01,34,LAD,11,94,51,94,64,1,0,5,0,16,0,39,0,9,48,40,0
175,Charlie Hayes\hayesch01,24,2TM,2,87,80,87,85,0,0,0,0,85,0,0,0,0,0,5,0
176,Von Hayes\hayesvo01,30,PHI,9,154,150,154,152,0,0,30,0,10,0,0,13,124,128,4,0
177,Neal Heaton\heatone01,29,PIT,8,44,18,44,42,42,0,0,0,0,0,0,0,0,0,2,1
178,Don Heinkel\heinkdo01,29,STL,2,7,5,7,7,7,0,0,0,0,0,0,0,0,0,0,0
179,Dwayne Henry\henrydw01,27,ATL,6,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0
180,Keith Hernandez\hernake01,35,NYM,16,75,55,75,58,0,0,58,0,0,0,0,0,0,0,19,0
181,Manny Hernandez\hernama01,28,NYM,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
182,Tom Herr\herrto01,33,PHI,11,151,142,151,144,0,0,0,144,0,0,0,0,0,0,9,0
183,Orel Hershiser\hershor01,30,LAD,7,35,33,35,35,35,0,0,0,0,0,0,0,0,0,0,0
184,Joe Hesketh\heskejo01,30,MON,6,43,0,43,43,43,0,0,0,0,0,0,0,0,0,0,0
185,Ken Hill\hillke01,23,STL,2,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0
186,Brian Holman\holmabr01,24,MON,2,10,3,10,10,10,0,0,0,0,0,0,0,0,0,0,0
187,Ricky Horton\hortori01,29,2TM,6,34,8,34,34,34,0,0,0,0,0,0,0,0,0,0,0
188,Jay Howell\howelja01,33,LAD,10,56,0,56,56,56,0,0,0,0,0,0,0,0,0,0,0
189,Ken Howell\howelke01,28,PHI,6,33,32,33,33,33,0,0,0,0,0,0,0,0,0,0,0
190,Rex Hudler\hudlere01,28,MON,5,92,27,92,71,0,0,0,38,0,18,14,5,4,23,29,21
191,Mike Huff\huffmi01,25,LAD,1st,12,8,12,9,0,0,0,0,0,0,7,1,2,9,3,0
192,Bruce Hurst\hurstbr01,31,SDP,10,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0
193,Jeff Huson\husonje01,24,MON,2,32,21,32,30,0,0,0,9,1,20,0,0,0,0,4,2
194,Jeff Innis\innisje01,26,NYM,3,29,0,29,29,29,0,0,0,0,0,0,0,0,0,0,0
195,Danny Jackson\jacksda02,27,CIN,7,21,20,21,20,20,0,0,0,0,0,0,0,0,0,0,1
196,Darrin Jackson\jacksda03,25,2TM,4,70,40,70,63,0,0,0,0,0,0,10,33,21,63,14,4
197,Chris James\jamesch02,26,2TM,4,132,122,132,126,0,0,0,0,17,0,89,0,28,116,9,0
198,Dion James\jamesdi01,26,ATL,6,63,46,63,54,0,0,8,0,0,0,25,1,23,46,17,0
199,Gregg Jefferies\jeffegr01,21,NYM,3,141,127,141,140,0,0,0,123,20,0,0,0,0,0,9,0
200,Steve Jeltz\jeltzst01,30,PHI,7,116,69,116,104,0,0,0,23,30,63,0,1,0,1,16,3
201,Howard Johnson\johnsho01,28,NYM,8,153,151,153,153,0,0,0,0,143,31,0,0,0,0,0,0
202,Randy Johnson\johnsra05,25,MON,2,7,6,7,7,7,0,0,0,0,0,0,0,0,0,0,0
203,Wallace Johnson\johnswa03,32,MON,8,85,13,85,18,0,0,18,0,0,0,0,0,0,0,67,0
204,Ron Jones\jonesro02,25,PHI,2,12,9,12,12,0,0,0,0,0,0,3,0,10,12,1,0
205,Tim Jones\jonesti02,26,STL,2,42,14,42,31,0,1,0,12,5,12,1,0,0,1,11,6
206,Tracy Jones\jonestr01,28,SFG,4,40,20,40,30,0,0,0,0,0,0,9,5,22,30,12,0
207,Ricky Jordan\jordari02,24,PHI,2,144,132,144,140,0,0,140,0,0,0,0,0,0,0,12,0
208,Ed Jurak\juraked01,31,SFG,6,30,6,30,18,0,0,1,4,5,6,1,0,1,2,19,1
209,David Justice\justida01,23,ATL,1st,16,14,16,16,0,0,0,0,0,0,3,0,13,16,0,1
210,Terry Kennedy\kennete02,33,SFG,12,125,102,125,122,0,121,2,0,0,0,0,0,0,0,16,0
211,Paul Kilgus\kilgupa01,27,CHC,3,35,23,35,35,35,0,0,0,0,0,0,0,0,0,0,0
212,Jeff King\kingje01,24,PIT,1st,75,55,75,63,0,0,46,7,13,1,0,0,0,0,16,1
213,Matt Kinzer\kinzema01,26,STL,1st,8,1,8,8,8,0,0,0,0,0,0,0,0,0,0,0
214,Bob Kipper\kippebo01,24,PIT,5,52,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0
215,Bob Knepper\kneppbo01,35,2TM,14,35,26,35,35,35,0,0,0,0,0,0,0,0,0,1,0
216,Joe Kraemer\kraemjo01,24,CHC,1st,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
217,Randy Kramer\kramera01,28,PIT,2,36,15,36,35,35,0,0,0,0,0,0,0,0,0,0,1
218,John Kruk\krukjo01,28,2TM,4,112,98,112,103,0,0,7,0,0,0,64,0,37,99,11,0
219,Mike Krukow\krukomi01,37,SFG,14,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0
220,Mike LaCoss\lacosmi01,33,SFG,12,45,18,45,45,45,0,0,0,0,0,0,0,0,0,0,0
221,Mike Laga\lagami01,29,SFG,8,17,1,17,4,0,0,4,0,0,0,0,0,0,0,13,0
222,Steve Lake\lakest01,32,PHI,7,58,47,58,55,0,55,0,0,0,0,0,0,0,0,7,0
223,Les Lancaster\lancale01,27,CHC,3,42,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0
224,Bill Landrum\landrbi01,31,PIT,4,56,0,56,56,56,0,0,0,0,0,0,0,0,0,0,0
225,Mark Langston\langsma01,28,MON,6,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0
226,Barry Larkin\larkiba01,25,CIN,4,97,82,97,82,0,0,0,0,0,82,0,0,0,0,15,0
227,Mike LaValliere\lavalmi01,28,PIT,6,68,59,68,65,0,65,0,0,0,0,0,0,0,0,4,0
228,Vance Law\lawva01,32,CHC,10,130,115,130,120,0,0,0,0,119,0,1,0,0,1,11,0
229,Terry Leach\leachte01,35,NYM,7,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0
230,Tim Leary\learyti01,30,2TM,8,33,31,33,33,33,0,0,0,0,0,0,0,0,0,0,0
231,Craig Lefferts\leffecr01,31,SFG,7,70,0,70,70,70,0,0,0,0,0,0,0,0,0,0,1
232,Dave Leiper\leipeda01,27,SDP,5,22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0
233,Mark Lemke\lemkema01,23,ATL,2,14,13,14,14,0,0,0,14,0,0,0,0,0,0,1,0
234,Derek Lilliquist\lillide01,23,ATL,1st,36,30,36,32,32,0,0,0,0,0,0,0,0,0,4,0
235,Jose Lind\lindjo01,25,PIT,3,153,143,153,151,0,0,0,151,0,0,0,0,0,0,6,1
236,Jim Lindeman\lindeji01,27,STL,4,73,1,73,45,0,0,42,0,0,0,3,0,2,5,31,15
237,Scott Little\littlsc01,26,PIT,1st,3,0,3,1,0,0,0,0,0,0,0,0,1,1,2,0
238,Greg Litton\littogr01,24,SFG,1st,71,26,71,60,0,2,0,15,34,9,4,0,2,6,29,1
239,Phil Lombardi\lombaph01,26,NYM,3,18,11,18,17,0,16,1,0,0,0,0,0,0,0,4,1
240,Steve Lombardozzi\lombast01,29,HOU,5,21,10,21,19,0,0,0,18,1,0,0,0,0,0,3,0
241,Urbano Lugo\lugour01,26,MON,5,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
242,Barry Lyons\lyonsba01,29,NYM,4,79,61,79,76,0,76,0,0,0,0,0,0,0,0,9,0
243,Julio Machado\machaju01,23,NYM,1st,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0
244,Morris Madden\maddemo01,28,PIT,3,10,3,10,9,9,0,0,0,0,0,0,0,0,0,0,1
245,Greg Maddux\maddugr01,23,CHC,4,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0
246,Mike Maddux\maddumi01,27,PHI,4,16,4,16,16,16,0,0,0,0,0,0,0,0,0,0,0
247,Scotti Madison\madissc01,29,CIN,5,40,21,40,26,0,0,0,0,26,0,0,0,0,0,17,0
248,Alex Madrid\madrial01,26,PHI,3,6,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0
249,Dave Magadan\magadda01,26,NYM,4,127,93,127,112,0,0,87,0,28,0,0,0,0,0,26,0
