Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
168,Chuck Taylor\tayloch02,30,NYM,0,0,,5.52,20,0,8,0,0,2,31.0,44,19,19,2,9,3,9,1,0,0,143,62,3.62,1.710,12.8,0.6,2.6,2.6,1.00
169,Ron Taylor\tayloro01,34,SDP,0,0,,12.60,4,0,2,0,0,0,5.0,9,7,7,5,0,0,0,0,0,0,24,28,15.40,1.800,16.2,9.0,0.0,0.0,
170,Bob Terlecki\terlebo01,27,PHI,0,0,,4.73,9,0,3,0,0,0,13.1,16,9,7,2,10,0,5,0,0,0,65,79,5.85,1.950,10.8,1.4,6.8,3.4,0.50
171,Dave Tomlin*\tomlida01,23,CIN,0,0,,9.00,3,0,3,0,0,0,4.0,7,4,4,2,1,0,2,0,0,0,20,40,8.65,2.000,15.8,4.5,2.3,4.5,2.00
172,Hector Torres\torrehe01,26,MON,0,0,,27.00,1,0,1,0,0,0,0.2,5,2,2,0,0,0,0,0,0,0,7,22,2.40,7.500,67.5,0.0,0.0,0.0,
173,Mike Torrez\torremi01,25,MON,16,12,.571,3.33,34,33,0,13,0,0,243.1,215,97,90,15,103,5,112,6,0,6,1013,106,3.62,1.307,8.0,0.6,3.8,4.1,1.09
174,Wayne Twitchell\twitcwa01,24,PHI,5,9,.357,4.06,49,15,17,1,1,1,139.2,138,72,63,6,56,6,112,2,1,4,602,89,2.60,1.389,8.9,0.4,3.6,7.2,2.00
175,Cecil Upshaw\upshace01,29,ATL,3,5,.375,3.69,42,0,29,0,0,13,53.2,50,22,22,5,19,9,23,1,0,2,227,103,3.87,1.286,8.4,0.8,3.2,3.9,1.21
176,Bob Veale*\vealebo01,36,PIT,0,0,,6.00,5,0,3,0,0,0,9.0,10,7,6,0,7,2,6,0,0,1,42,59,3.40,1.889,10.0,0.0,7.0,6.0,0.86
177,Luke Walker*\walkelu01,28,PIT,4,6,.400,3.40,26,12,5,2,0,2,92.2,98,41,35,4,34,4,48,0,0,2,399,99,3.02,1.424,9.5,0.4,3.3,4.7,1.41
178,Tom Walker\walketo02,23,MON,2,2,.500,2.89,46,0,24,0,0,2,74.2,71,27,24,4,22,2,42,1,0,2,310,123,2.89,1.246,8.6,0.5,2.7,5.1,1.91
179,Hank Webb\webbha01,22,NYM,0,0,,4.42,6,2,1,0,0,0,18.1,18,9,9,1,9,1,15,0,0,0,79,78,2.94,1.473,8.8,0.5,4.4,7.4,1.67
180,Hoyt Wilhelm\wilheho01,49,LAD,0,1,.000,4.62,16,0,9,0,0,1,25.1,20,16,13,0,15,0,9,0,0,4,112,74,3.46,1.382,7.1,0.0,5.3,3.2,0.60
181,Charlie Williams\willich01,24,SFG,0,2,.000,8.68,3,2,0,0,0,0,9.1,14,10,9,3,3,0,3,0,0,0,46,42,6.90,1.821,13.5,2.9,2.9,2.9,1.00
182,Jim Willoughby\willoji01,23,SFG,6,4,.600,2.36,11,11,0,7,0,0,87.2,72,25,23,8,14,4,40,2,0,2,349,149,3.22,0.981,7.4,0.8,1.4,4.1,2.86
183,Bill Wilson\wilsobi03,29,PHI,1,1,.500,3.30,23,0,5,0,0,0,30.0,26,13,11,1,11,3,18,0,0,2,125,110,2.73,1.233,7.8,0.3,3.3,5.4,1.64
184,Don Wilson\wilsodo01,27,HOU,15,10,.600,2.68,33,33,0,13,3,0,228.1,196,79,68,16,66,2,172,2,0,11,927,125,2.70,1.147,7.7,0.6,2.6,6.8,2.61
185,Rick Wise\wiseri01,26,STL,16,16,.500,3.11,35,35,0,20,2,0,269.0,250,98,93,16,71,13,142,1,0,4,1089,110,2.92,1.193,8.4,0.5,2.4,4.8,2.00
186,Jim York\yorkji01,24,HOU,0,1,.000,5.25,26,0,14,0,0,0,36.0,45,21,21,3,18,3,25,1,0,3,164,65,3.68,1.750,11.3,0.8,4.5,6.3,1.39
