Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
15,Paul Assenmacher*\assenpa01,25,ATL,61,8,6,0,0,0,0,0,0,0,0,2,3,.000,.250,.000,.250,-26,0,0,0,0,0,0,1
16,Wally Backman#\backmwa01,26,NYM,124,440,387,67,124,18,2,1,27,13,7,36,32,.320,.376,.385,.761,113,149,3,0,14,3,1,*4
17,Mark Bailey#\bailema01,24,HOU,57,182,153,9,27,5,0,4,15,1,1,28,45,.176,.302,.288,.590,66,44,7,0,0,1,6,2/3
18,Jay Baller\balleja01,25,CHC,36,6,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
19,Greg Bargar\bargagr01,27,STL,22,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
20,Kevin Bass#\basske01,27,HOU,157,640,591,83,184,33,5,20,79,22,13,38,72,.311,.357,.486,.842,134,287,15,6,1,4,11,*98/7
21,Joe Beckwith*\beckwjo01,31,LAD,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
22,Steve Bedrosian\bedrost01,28,PHI,68,6,5,0,1,0,0,0,0,0,0,1,1,.200,.333,.200,.533,49,1,0,0,0,0,0,1
23,Buddy Bell\bellbu01,34,CIN,155,655,568,89,158,29,3,20,75,2,8,73,49,.278,.362,.445,.807,119,253,14,5,3,6,4,*5/4
24,Rafael Belliard\bellira01,24,PIT,117,350,309,33,72,5,2,0,31,12,2,26,54,.233,.298,.262,.560,55,81,8,3,11,1,6,64
25,Bruce Benedict\benedbr01,30,ATL,64,183,160,11,36,10,1,0,13,1,0,15,10,.225,.298,.300,.598,63,48,9,2,4,1,1,2
26,Juan Berenguer\berenju01,31,SFG,46,10,7,0,1,0,0,0,0,0,0,0,1,.143,.143,.143,.286,-19,1,0,0,3,0,0,1
27,Bruce Berenyi\berenbr01,31,NYM,14,12,11,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
28,Mike Bielecki\bielemi01,26,PIT,31,54,48,3,3,0,0,0,1,0,0,2,26,.063,.100,.063,.163,-54,3,0,0,4,0,0,1
29,Dann Bilardello\bilarda01,27,MON,79,212,191,12,37,5,0,4,17,1,0,14,32,.194,.249,.283,.532,47,54,5,0,7,0,3,2
30,Jeff Bittiger\bittije01,24,PHI,3,4,3,1,1,0,0,1,1,0,0,0,1,.333,.333,1.333,1.667,333,4,0,0,1,0,0,/1
31,Vida Blue#\bluevi01,36,SFG,28,53,43,3,4,1,0,1,3,0,0,6,20,.093,.204,.186,.390,11,8,0,0,4,0,0,1
32,Bruce Bochy\bochybr01,31,SDP,63,142,127,16,32,9,0,8,22,1,0,14,23,.252,.326,.512,.838,130,65,3,0,1,0,3,2
33,Randy Bockus*\bockura01,25,SFG,6,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/179
34,Joe Boever\boevejo01,25,STL,11,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,178,1,0,0,0,0,0,1
35,Barry Bonds*\bondsba01,21,PIT,113,484,413,72,92,26,3,16,48,36,7,65,102,.223,.330,.416,.746,103,172,4,2,2,2,2,*8
36,Bobby Bonilla#\bonilbo01,23,PIT,63,225,192,28,46,6,2,1,17,4,4,29,39,.240,.342,.307,.650,80,59,5,1,3,0,1,79/835
37,Greg Booker\bookegr01,26,SDP,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
38,Thad Bosley*\bosleth01,29,CHC,87,139,120,15,33,4,1,1,9,3,0,18,24,.275,.370,.350,.720,95,42,3,0,1,0,3,7/98
39,Sid Bream*\breamsi01,25,PIT,154,591,522,73,140,37,5,16,77,13,7,60,73,.268,.341,.450,.791,115,235,14,1,1,7,5,*3/7
40,Bob Brenly\brenlbo01,32,SFG,149,560,472,60,116,26,0,16,62,10,6,74,97,.246,.350,.403,.752,112,190,4,3,5,3,10,253
41,Greg Brock*\brockgr01,29,LAD,115,367,325,33,76,13,0,16,52,2,5,37,60,.234,.309,.422,.730,106,137,5,0,1,4,5,3
42,Hubie Brooks\brookhu01,29,MON,80,338,306,50,104,18,5,14,58,4,2,25,60,.340,.388,.569,.956,161,174,11,2,0,5,3,6
43,Chris Brown\brownch02,24,SFG,116,463,416,57,132,16,3,7,49,13,9,33,43,.317,.376,.421,.796,125,175,9,9,0,5,4,*5/6
44,Curt Brown\browncu03,26,MON,6,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
45,Mike Brown\brownmi02,26,PIT,87,273,243,18,53,7,0,4,26,2,3,27,32,.218,.293,.296,.589,62,72,9,0,0,3,3,9
46,Tom Browning*\brownto05,26,CIN,46,94,86,9,14,0,0,0,3,1,0,1,25,.163,.172,.163,.335,-8,14,2,0,7,0,0,1
47,Ralph Bryant*\bryanra01,25,LAD,27,82,75,15,19,4,2,6,13,0,1,5,25,.253,.305,.600,.905,152,45,1,1,0,1,0,9
48,Eric Bullock*\bulloer01,26,HOU,6,21,21,0,1,0,0,0,1,2,0,0,3,.048,.048,.048,.095,-73,1,0,0,0,0,0,/7
49,Tim Burke\burketi01,27,MON,68,9,7,0,0,0,0,0,1,0,0,1,2,.000,.125,.000,.125,-62,0,0,0,1,0,0,1
50,Ray Burris\burrira01,35,STL,23,27,27,0,4,3,0,0,7,0,0,0,9,.148,.148,.259,.407,10,7,0,0,0,0,0,1
51,Sal Butera\butersa01,33,CIN,56,137,113,14,27,6,1,2,16,0,0,21,10,.239,.356,.363,.718,96,41,5,0,2,1,3,2/1
52,Enos Cabell\cabelen01,36,LAD,107,298,277,27,71,11,0,2,29,10,4,14,26,.256,.294,.318,.612,75,88,5,2,2,3,2,39/578
53,Jeff Calhoun*\calhoje01,28,HOU,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
54,Casey Candaele#\candaca01,25,MON,30,110,104,9,24,4,1,0,6,3,5,5,15,.231,.264,.288,.552,53,30,3,0,0,1,0,4/5
55,Steve Carlton*\carltst01,41,TOT,22,47,45,4,9,1,0,1,8,0,0,1,7,.200,.217,.289,.506,38,13,3,0,1,0,0,1
56,Steve Carlton*\carltst01,41,PHI,16,36,34,3,7,1,0,0,5,0,0,1,4,.206,.229,.235,.464,27,8,2,0,1,0,0,1
57,Steve Carlton*\carltst01,41,SFG,6,11,11,1,2,0,0,1,3,0,0,0,3,.182,.182,.455,.636,74,5,1,0,0,0,0,/1
58,Don Carman*\carmado01,26,PHI,50,33,31,0,0,0,0,0,0,0,0,0,11,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
59,Gary Carter\cartega01,32,NYM,132,573,490,81,125,14,2,24,105,1,0,62,63,.255,.337,.439,.776,115,215,21,6,0,15,9,*2/3795
60,Cesar Cedeno\cedence01,35,LAD,37,87,78,5,18,2,1,0,6,1,1,7,13,.231,.294,.282,.576,65,22,0,0,2,0,0,7/8
61,Ron Cey\ceyro01,38,CHC,97,306,256,42,70,21,0,13,36,0,0,44,66,.273,.384,.508,.891,138,130,5,3,1,2,1,5
62,Chris Chambliss*\chambch01,37,ATL,97,138,122,13,38,8,0,2,14,0,2,15,24,.311,.384,.426,.810,119,52,2,0,0,1,4,3
63,Rocky Childress\childro01,24,PHI,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
64,Steve Christmas*\chrisst01,28,CHC,3,9,9,0,1,1,0,0,2,0,0,0,1,.111,.111,.222,.333,-13,2,0,0,0,0,0,/32
65,Jack Clark\clarkja01,30,STL,65,280,232,34,55,12,2,9,23,1,1,45,61,.237,.362,.422,.784,116,98,4,1,0,1,4,3
66,Will Clark*\clarkwi02,22,SFG,111,458,408,66,117,27,2,11,41,4,7,34,76,.287,.343,.444,.787,121,181,3,3,9,4,10,3
67,Pat Clements\clemepa01,24,PIT,65,6,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
68,Vince Coleman#\colemvi01,24,STL,154,670,600,94,139,13,8,0,29,107,14,60,98,.232,.301,.280,.581,62,168,4,2,3,5,0,*78
69,Dave Concepcion\conceda01,38,CIN,90,346,311,42,81,13,2,3,30,13,2,26,43,.260,.314,.344,.658,79,107,13,0,5,4,1,6345
70,Tim Conroy*\conroti01,26,STL,26,40,29,2,4,2,0,0,6,0,0,3,11,.138,.219,.207,.426,18,6,0,0,8,0,0,1
71,Tim Corcoran*\corcoti01,33,NYM,6,9,7,1,0,0,0,0,0,0,0,2,0,.000,.222,.000,.222,-32,0,0,0,0,0,1,/3
72,Danny Cox\coxda01,26,STL,32,83,65,2,5,2,0,0,2,0,0,2,32,.077,.104,.108,.212,-41,7,1,0,16,0,0,1
73,Jose Cruz*\cruzjo01,38,HOU,141,536,479,48,133,22,4,10,72,3,4,55,86,.278,.351,.403,.754,111,193,9,0,0,2,12,*7
74,Kal Daniels*\danieka01,22,CIN,74,207,181,34,58,10,4,6,23,15,2,22,30,.320,.398,.519,.917,148,94,4,2,1,1,1,7
75,Ron Darling\darliro01,25,NYM,34,94,81,4,8,2,0,0,0,0,0,3,29,.099,.131,.123,.254,-29,10,0,0,10,0,0,1
76,Danny Darwin\darwida01,30,HOU,12,18,16,0,1,0,0,0,0,0,0,0,12,.063,.063,.063,.125,-65,1,0,0,2,0,0,1
77,Darren Daulton*\daultda01,24,PHI,49,181,138,18,31,4,0,8,21,2,3,38,41,.225,.391,.428,.819,124,59,1,1,2,2,3,2
78,Chili Davis#\davisch01,26,SFG,153,618,526,71,146,28,3,13,70,16,13,84,96,.278,.375,.416,.791,124,219,11,1,2,5,23,*98
79,Eric Davis\daviser01,24,CIN,132,487,415,97,115,15,3,27,71,80,11,68,100,.277,.378,.523,.901,143,217,6,1,0,3,5,*789
80,Glenn Davis\davisgl01,25,HOU,158,654,574,91,152,32,3,31,101,3,1,64,72,.265,.344,.493,.837,132,283,11,9,0,7,6,*3
81,Jody Davis\davisjo02,29,CHC,148,581,528,61,132,27,2,21,74,0,1,41,110,.250,.300,.428,.728,93,226,14,0,4,8,4,*2/3
82,Mark Davis*\davisma01,25,SFG,67,8,8,0,1,1,0,0,0,0,0,0,4,.125,.125,.250,.375,3,2,0,0,0,0,0,1
83,Ron Davis\davisro02,30,CHC,17,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
84,Trench Davis*\davistr01,25,PIT,15,24,23,2,3,0,0,0,1,0,0,0,4,.130,.125,.130,.255,-30,3,1,0,0,1,0,/8
85,Andre Dawson\dawsoan01,31,MON,130,546,496,65,141,32,2,20,78,18,12,37,79,.284,.338,.478,.815,123,237,13,6,1,6,11,*9
86,Brian Dayett\dayetbr01,29,CHC,24,76,67,7,18,4,0,4,11,0,1,6,10,.269,.316,.507,.823,118,34,2,0,0,3,0,79/8
87,Ken Dayley*\dayleke01,27,STL,32,6,5,0,1,0,0,0,0,0,0,1,2,.200,.333,.200,.533,51,1,0,0,0,0,0,1
88,Jeff Dedmon*\dedmoje01,26,ATL,57,17,16,2,2,0,0,0,1,0,0,0,7,.125,.125,.125,.250,-32,2,0,0,1,0,0,1/7
89,Jose DeLeon\deleojo01,25,PIT,9,2,1,0,0,0,0,0,0,0,0,0,1,.000,.500,.000,.500,50,0,0,1,0,0,0,/1
90,John Denny\dennyjo01,33,CIN,27,62,54,6,12,0,0,0,4,2,3,3,15,.222,.263,.222,.485,34,12,1,0,5,0,0,1
91,Bob Dernier\dernibo01,29,CHC,108,351,324,32,73,14,1,4,18,27,2,22,41,.225,.275,.312,.586,57,101,7,0,5,0,1,8
92,Jim Deshaies*\deshaji01,26,HOU,26,53,43,3,2,0,0,0,1,0,0,6,31,.047,.163,.047,.210,-38,2,0,0,4,0,0,1
93,Bo Diaz\diazbo01,33,CIN,134,519,474,50,129,21,0,10,56,1,1,40,52,.272,.327,.380,.707,92,180,11,0,2,3,0,*2
94,Carlos Diaz\diazca01,28,LAD,19,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
95,Mike Diaz\diazmi01,26,PIT,97,233,209,22,56,9,0,12,36,0,1,19,43,.268,.330,.483,.814,120,101,5,2,0,3,0,73/529
96,Frank DiPino*\dipinfr01,29,TOT,61,6,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,-7,1,1,0,0,0,0,1
97,Frank DiPino*\dipinfr01,29,HOU,31,5,5,0,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,12,1,1,0,0,0,0,1
98,Frank DiPino*\dipinfr01,29,CHC,30,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
99,Benny Distefano*\distebe01,24,PIT,31,42,39,3,7,1,0,1,5,0,0,1,5,.179,.190,.282,.473,28,11,0,0,0,2,0,/93
100,Bill Doran#\doranbi02,28,HOU,145,642,550,92,152,29,3,6,37,42,19,81,57,.276,.368,.373,.741,108,205,10,2,4,5,7,*4
101,Kelly Downs\downske01,25,SFG,15,30,29,1,5,0,0,0,0,0,1,1,13,.172,.200,.172,.372,6,5,0,0,0,0,0,1
102,Dave Dravecky\draveda01,30,SDP,35,57,50,3,7,0,0,1,7,1,0,1,16,.140,.157,.200,.357,-1,10,1,0,6,0,0,1
103,Dan Driessen*\driesda01,34,TOT,32,49,40,7,10,3,0,1,3,0,0,9,6,.250,.388,.400,.788,122,16,0,0,0,0,2,3
104,Dan Driessen*\driesda01,34,SFG,15,20,16,2,3,2,0,0,0,0,0,4,4,.188,.350,.313,.663,89,5,0,0,0,0,1,/3
105,Dan Driessen*\driesda01,34,HOU,17,29,24,5,7,1,0,1,3,0,0,5,2,.292,.414,.458,.872,144,11,0,0,0,0,1,3
106,Mariano Duncan\duncama01,23,LAD,109,445,407,47,93,7,0,8,30,48,13,30,78,.229,.284,.305,.589,68,124,6,2,5,1,1,6
107,Shawon Dunston\dunstsh01,23,CHC,150,611,581,66,145,37,3,17,68,13,11,21,114,.250,.278,.411,.690,83,239,5,3,4,2,5,*6
108,Leon Durham*\durhale01,28,CHC,141,557,484,66,127,18,7,20,65,8,7,67,98,.262,.350,.452,.803,114,219,6,1,0,5,16,*3
109,Lenny Dykstra*\dykstle01,23,NYM,147,498,431,77,127,27,7,8,45,31,7,58,55,.295,.377,.445,.822,129,192,4,0,7,2,1,*8/7
110,Bill Earley\earlebi02,30,STL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
111,Dennis Eckersley\eckerde01,31,CHC,33,73,69,7,11,3,0,2,10,0,0,1,34,.159,.169,.290,.459,21,20,0,0,2,1,0,1
112,Kevin Elster\elsteke01,21,NYM,19,33,30,3,5,1,0,0,0,0,0,3,8,.167,.242,.200,.442,25,6,0,0,0,0,1,6
113,Nick Esasky\esaskni01,26,CIN,102,383,330,35,76,17,2,12,41,0,2,47,97,.230,.325,.403,.728,97,133,8,1,1,4,0,37/5
114,Stan Fansler\fanslst01,21,PIT,5,7,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,-8,1,0,0,1,0,0,/1
115,Sid Fernandez*\fernasi01,23,NYM,32,77,68,6,11,3,0,0,4,1,0,3,23,.162,.197,.206,.403,13,14,2,0,6,0,0,1
116,Jack Fimple\fimplja01,27,LAD,13,20,13,2,1,0,0,0,2,0,0,6,6,.077,.350,.077,.427,29,1,0,0,0,1,1,/234
117,Mike Fitzgerald\fitzgmi02,25,MON,73,243,209,20,59,13,1,6,37,3,2,27,34,.282,.364,.440,.804,122,92,4,1,4,2,6,2
118,Tim Flannery*\flannti01,28,SDP,134,432,368,48,103,11,2,3,28,3,6,54,61,.280,.378,.345,.723,103,127,8,5,3,2,4,45/6
119,Tom Foley*\foleyto02,26,TOT,103,299,263,26,70,15,3,1,23,10,3,30,37,.266,.337,.357,.694,92,94,4,0,2,4,6,645
120,Tom Foley*\foleyto02,26,PHI,39,72,61,8,18,2,1,0,5,2,0,10,11,.295,.389,.361,.750,106,22,1,0,0,1,1,6/45
121,Tom Foley*\foleyto02,26,MON,64,227,202,18,52,13,2,1,18,8,3,20,26,.257,.320,.356,.676,87,72,3,0,2,3,5,645
122,Ray Fontenot*\fontera01,28,CHC,42,6,6,1,1,0,0,0,0,0,0,0,5,.167,.167,.167,.333,-10,1,0,0,0,0,0,1
123,Curt Ford*\fordcu01,25,STL,85,240,214,30,53,15,2,2,29,13,5,23,29,.248,.318,.364,.682,88,78,1,0,1,2,2,97
124,Bob Forsch\forscbo01,36,STL,34,88,76,7,13,4,1,2,12,0,0,0,24,.171,.169,.329,.498,34,25,1,0,11,1,0,1
125,George Foster\fostege01,37,NYM,72,256,233,28,53,6,1,13,38,1,1,21,53,.227,.289,.429,.718,98,100,7,0,0,2,1,7
126,John Franco*\francjo01,25,CIN,74,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
127,Terry Francona*\francte01,27,CHC,86,133,124,13,31,3,0,2,8,0,1,6,8,.250,.286,.323,.608,63,40,3,1,0,2,0,379/8
128,George Frazier\frazige01,31,CHC,35,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
129,Marvin Freeman\freemma02,23,PHI,3,7,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
130,Tom Funk*\funkto01,24,HOU,8,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
131,Ty Gainey*\gainety01,25,HOU,26,56,50,6,15,3,1,1,6,3,1,6,19,.300,.375,.460,.835,133,23,0,0,0,0,0,8/79
132,Andres Galarraga\galaran01,25,MON,105,356,321,39,87,13,0,10,42,6,5,30,79,.271,.338,.405,.743,105,130,8,3,1,1,5,3
133,Balvino Galvez\galveba01,22,LAD,10,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
134,Gene Garber\garbege01,38,ATL,61,8,6,0,1,0,0,0,0,0,0,1,1,.167,.286,.167,.452,26,1,0,0,1,0,0,1
135,Phil Garner\garneph01,37,HOU,107,347,313,43,83,14,3,9,41,12,6,30,45,.265,.329,.415,.744,107,130,14,1,0,3,2,5/4
136,Scott Garrelts\garresc01,24,SFG,54,53,45,6,8,1,0,1,4,1,0,1,25,.178,.196,.267,.462,29,12,0,0,7,0,0,1
137,Steve Garvey\garvest01,37,SDP,155,584,557,58,142,22,0,21,81,1,2,23,72,.255,.284,.408,.692,91,227,18,1,0,3,5,*3
138,John Gibbons\gibbojo02,24,NYM,8,22,19,4,9,4,0,1,1,0,0,3,5,.474,.545,.842,1.388,281,16,1,0,0,0,1,/2
139,Dan Gladden\gladdda01,28,SFG,102,402,351,55,97,16,1,4,29,27,10,39,59,.276,.357,.362,.719,104,127,5,5,7,0,3,8
140,Rene Gonzales\gonzare01,25,MON,11,28,26,1,3,0,0,0,0,0,2,2,7,.115,.179,.115,.294,-17,3,0,0,0,0,0,/65
141,Jose Gonzalez\gonzajo02,21,LAD,57,102,93,15,20,5,1,2,6,4,3,7,29,.215,.270,.355,.625,77,33,0,0,2,0,0,8/9
142,Dwight Gooden\goodedw01,21,NYM,33,97,81,5,7,0,1,0,4,0,0,2,16,.086,.119,.111,.230,-35,9,3,1,13,0,0,1
143,Tom Gorman*\gormato03,28,PHI,8,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
144,Rich Gossage\gossari01,34,SDP,45,7,7,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
145,Jim Gott\gottji01,26,SFG,9,4,3,0,0,0,0,0,0,0,0,0,1,.000,.250,.000,.250,-23,0,0,1,0,0,0,/1
146,Mark Grant\grantma01,22,SFG,4,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
147,Gary Green\greenga01,24,SDP,13,35,33,2,7,1,0,0,2,0,0,1,11,.212,.235,.242,.478,34,8,0,0,1,0,0,6
148,Ken Griffey*\griffke01,36,ATL,80,313,292,36,90,15,3,12,32,12,7,20,43,.308,.351,.503,.855,129,147,2,0,0,1,4,7/3
149,Greg Gross*\grossgr01,33,PHI,87,125,101,11,25,5,0,0,8,1,0,21,11,.248,.379,.297,.676,87,30,4,1,1,1,7,7/9381
150,Kevin Gross\grosske01,25,PHI,37,90,80,6,15,4,1,1,5,1,0,1,22,.188,.198,.300,.498,34,24,1,0,9,0,0,1
151,Cecilio Guante\guantce01,26,PIT,52,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
152,Pedro Guerrero\guerrpe01,30,LAD,31,64,61,7,15,3,0,5,10,0,0,2,19,.246,.281,.541,.822,129,33,1,1,0,0,0,7/3
153,Brad Gulden*\guldebr01,30,SFG,17,24,22,2,2,0,0,0,1,0,0,2,5,.091,.167,.091,.258,-25,2,1,0,0,0,2,2
154,Bill Gullickson\gullibi01,27,CIN,37,91,79,3,6,0,0,0,2,0,0,3,15,.076,.110,.076,.186,-48,6,3,0,9,0,0,1
155,Dave Gumpert\gumpeda01,28,CHC,38,5,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
156,Tony Gwynn*\gwynnto01,26,SDP,160,701,642,107,211,33,7,14,59,37,9,52,35,.329,.381,.467,.848,135,300,20,3,2,2,11,*9
157,Albert Hall#\hallal02,28,ATL,16,57,50,6,12,2,0,0,1,8,3,5,6,.240,.309,.280,.589,61,14,0,0,2,0,0,9
158,Drew Hall*\halldr01,23,CHC,5,8,7,1,1,0,0,0,0,0,0,1,3,.143,.250,.143,.393,9,1,0,0,0,0,0,/1
159,Jeff Hamilton\hamilje01,22,LAD,71,151,147,22,33,5,0,5,19,0,0,2,43,.224,.232,.361,.592,66,53,3,0,0,2,1,5/6
160,Terry Harper\harpete01,30,ATL,106,298,265,26,68,12,0,8,30,3,6,29,39,.257,.330,.392,.722,95,104,13,1,1,2,2,79
161,Billy Hatcher\hatchbi01,25,HOU,127,453,419,55,108,15,4,6,36,38,14,22,52,.258,.302,.356,.658,84,149,3,5,6,1,1,*87/9
162,Andy Hawkins\hawkian01,26,SDP,37,74,67,2,10,1,0,0,2,0,0,1,23,.149,.162,.164,.326,-9,11,1,0,6,0,0,1
163,Von Hayes*\hayesvo01,27,PHI,158,690,610,107,186,46,2,19,98,24,12,74,77,.305,.379,.480,.859,133,293,14,1,1,4,9,*37/89
164,Ray Hayward*\haywara01,25,SDP,4,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,/1
165,Ed Hearn\hearned02,25,NYM,49,151,136,16,36,5,0,4,10,0,1,12,19,.265,.322,.390,.712,98,53,4,0,2,1,0,2
166,Mike Heath\heathmi02,31,STL,65,216,190,19,39,8,1,4,25,2,3,23,36,.205,.293,.321,.614,70,61,5,1,1,1,4,2/79
167,Danny Heep*\heepda01,28,NYM,86,227,195,24,55,8,2,5,33,1,4,30,31,.282,.379,.421,.799,123,82,3,1,0,1,5,79
168,Chuck Hensley*\henslch01,27,SFG,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
169,Keith Hernandez*\hernake01,32,NYM,149,652,551,94,171,34,1,13,83,2,1,94,69,.310,.413,.446,.859,140,246,14,4,0,3,9,*3
170,Manny Hernandez\hernama01,25,HOU,9,7,6,0,0,0,0,0,1,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
171,Tom Herr#\herrto01,30,STL,152,647,559,48,141,30,4,2,61,22,8,73,75,.252,.342,.331,.673,87,185,8,5,6,4,10,*4
172,Orel Hershiser\hershor01,27,LAD,37,82,71,4,17,3,0,0,8,0,1,1,17,.239,.250,.282,.532,51,20,1,0,10,0,0,1
173,Joe Hesketh*\heskejo01,27,MON,15,28,23,0,0,0,0,0,0,0,0,2,18,.000,.080,.000,.080,-76,0,1,0,3,0,0,1
174,Guy Hoffman*\hoffmgu01,29,CHC,33,20,15,2,1,0,0,0,1,0,0,2,4,.067,.176,.067,.243,-32,1,0,0,3,0,0,1
175,Brian Holton\holtobr01,26,LAD,12,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
176,Rick Honeycutt*\honeyri01,32,LAD,32,57,43,3,3,1,0,0,3,0,0,8,11,.070,.216,.093,.309,-9,4,0,0,6,0,0,1
177,Bob Horner\hornebo01,28,ATL,141,581,517,70,141,22,0,27,87,1,4,52,72,.273,.336,.472,.808,116,244,16,2,0,10,8,*3
178,Ricky Horton*\hortori01,26,STL,42,25,18,0,1,0,0,0,0,0,0,5,3,.056,.261,.056,.316,-7,1,0,0,2,0,0,1
179,Ken Howell\howelke01,25,LAD,62,5,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
180,LaMarr Hoyt\hoytla01,31,SDP,35,50,46,3,6,1,0,0,1,0,0,1,18,.130,.149,.152,.301,-16,7,0,0,3,0,0,1
