Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
28,Dann Bilardello\bilarda01,25,CIN,68,206,182,16,38,7,0,2,10,0,1,19,34,.209,.287,.280,.567,58,51,6,1,4,0,3,2
29,Bruce Bochy\bochybr01,29,SDP,37,97,92,10,21,5,1,4,15,0,1,3,21,.228,.250,.435,.685,90,40,2,0,1,1,0,2
30,Greg Booker\bookegr01,24,SDP,32,7,7,1,2,1,0,0,0,0,0,0,2,.286,.286,.429,.714,99,3,0,0,0,0,0,1
31,Rich Bordi\bordiri01,25,CHC,31,20,19,0,1,0,0,0,0,0,0,1,7,.053,.100,.053,.153,-57,1,1,0,0,0,0,1
32,Thad Bosley*\bosleth01,27,CHC,55,112,98,17,29,2,2,2,14,5,1,13,22,.296,.375,.418,.793,116,41,1,0,0,1,2,97/8
33,Larry Bowa#\bowala01,38,CHC,133,423,391,33,87,14,2,0,17,10,4,28,24,.223,.274,.269,.542,49,105,4,0,3,1,5,*6
34,Steve Braun*\braunst01,36,STL,86,115,98,6,27,3,1,0,16,0,0,17,17,.276,.383,.327,.709,104,32,0,0,0,0,0,7/95
35,Sid Bream*\breamsi01,23,LAD,27,58,49,2,9,3,0,0,6,1,0,6,9,.184,.263,.245,.508,45,12,1,0,1,2,2,3
36,Fred Breining\breinfr01,28,MON,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
37,Bob Brenly\brenlbo01,30,SFG,145,567,506,74,147,28,0,20,80,6,9,48,52,.291,.352,.464,.816,131,235,14,3,4,6,3,*23/97
38,Tony Brewer\breweto02,26,LAD,24,41,37,3,4,1,0,1,4,1,0,4,9,.108,.195,.216,.411,17,8,1,0,0,0,1,/79
39,Tony Brizzolara\brizzto01,27,ATL,10,9,7,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
40,Greg Brock*\brockgr01,27,LAD,88,313,271,33,61,6,0,14,34,8,0,39,37,.225,.319,.402,.722,104,109,6,0,0,3,3,3
41,Hubie Brooks\brookhu01,27,NYM,153,613,561,61,159,23,2,16,73,6,5,48,79,.283,.341,.417,.758,114,234,17,2,0,2,15,*56
42,Bobby Brown#\brownbo04,30,SDP,85,187,171,28,43,7,2,3,29,16,4,11,33,.251,.292,.368,.660,85,63,6,0,2,3,0,798
43,Chris Brown\brownch02,22,SFG,23,95,84,6,24,7,0,1,11,2,1,9,19,.286,.358,.405,.763,117,34,4,1,0,1,0,5
44,Tom Browning*\brownto05,24,CIN,3,7,7,0,1,0,0,0,0,0,0,0,3,.143,.143,.143,.286,-21,1,0,0,0,0,0,/1
45,Glenn Brummer\brummgl01,29,STL,28,61,58,3,12,0,0,1,3,0,0,3,7,.207,.246,.259,.505,44,15,5,0,0,0,0,2
46,Warren Brusstar\brusswa01,32,CHC,41,8,5,1,1,0,0,0,1,0,0,2,1,.200,.429,.200,.629,77,1,0,0,1,0,0,1
47,Bill Buckner*\bucknbi01,34,CHC,21,46,43,3,9,0,0,0,2,0,0,1,1,.209,.239,.209,.448,23,9,1,1,0,1,1,/37
48,Sal Butera\butersa01,31,MON,3,4,3,0,0,0,0,0,0,0,0,1,0,.000,.250,.000,.250,-23,0,0,0,0,0,0,/2
49,Marty Bystrom\bystrma01,25,PHI,11,22,19,1,3,1,0,0,0,0,0,0,7,.158,.158,.211,.368,2,4,0,0,3,0,0,1
50,Enos Cabell\cabelen01,34,HOU,127,464,436,52,135,17,3,8,44,8,11,21,47,.310,.341,.417,.758,120,182,12,1,3,3,5,*3
51,Jeff Calhoun*\calhoje01,26,HOU,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
52,Mark Calvert\calvema01,27,SFG,10,8,8,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
53,Rick Camp\campri01,31,ATL,31,49,45,0,5,1,0,0,3,0,0,0,20,.111,.130,.133,.264,-28,6,1,1,3,0,0,1
54,Bill Campbell\campbbi02,35,PHI,57,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
55,John Candelaria*\candejo01,30,PIT,33,70,62,6,8,2,0,1,2,0,1,4,25,.129,.182,.210,.391,10,13,3,0,4,0,0,1
56,Steve Carlton*\carltst01,39,PHI,34,89,84,8,16,2,0,1,10,0,0,2,20,.190,.209,.250,.459,28,21,1,0,3,0,0,1
57,Don Carman*\carmado01,24,PHI,11,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
58,Gary Carter\cartega01,30,MON,159,669,596,75,175,32,1,27,106,2,2,64,57,.294,.366,.487,.853,143,290,8,6,0,3,9,*23
59,Keefe Cato\catoke01,26,CIN,8,4,4,1,2,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,178,2,0,0,0,0,0,/1
60,Cesar Cedeno\cedence01,33,CIN,110,412,380,59,105,24,2,10,47,19,3,25,54,.276,.321,.429,.750,106,163,11,1,4,2,4,7398
61,Ron Cey\ceyro01,36,CHC,146,580,505,71,121,27,0,25,97,3,2,61,108,.240,.324,.442,.766,107,223,10,6,0,8,10,*5
62,Chris Chambliss*\chambch01,35,ATL,135,455,389,47,100,14,0,9,44,1,2,58,54,.257,.350,.362,.713,96,141,10,1,0,6,12,*3
63,Kelvin Chapman\chapmke01,28,NYM,75,223,197,27,57,13,0,3,23,8,7,19,30,.289,.356,.401,.757,114,79,7,2,4,1,0,4/5
64,Floyd Chiffer\chifffl01,28,SDP,15,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
65,John Christensen\chrisjo02,23,NYM,5,13,11,2,3,2,0,0,3,0,1,1,2,.273,.308,.455,.762,113,5,0,0,0,1,0,/79
66,Ralph Citarella\citarra01,26,STL,10,4,4,1,1,0,0,0,1,0,0,0,2,.250,.250,.250,.500,43,1,0,0,0,0,0,1
67,Jack Clark\clarkja01,28,SFG,57,249,203,33,65,9,1,11,44,1,1,43,29,.320,.434,.537,.971,176,109,9,0,0,3,7,9/3
68,Dave Concepcion\conceda01,36,CIN,154,600,531,46,130,26,1,4,58,22,6,52,72,.245,.307,.320,.628,74,170,9,0,8,9,5,65/3
69,Tim Corcoran*\corcoti01,31,PHI,102,248,208,30,71,13,1,5,36,0,1,37,27,.341,.440,.486,.925,159,101,6,1,0,2,5,39/7
70,Jeff Cornell#\corneje01,27,SFG,23,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
71,Henry Cotto\cottohe01,23,CHC,105,160,146,24,40,5,0,0,8,9,3,10,23,.274,.325,.308,.633,74,45,1,1,3,0,2,789
72,Danny Cox\coxda01,24,STL,31,59,53,4,7,0,0,0,1,0,0,5,22,.132,.207,.132,.339,-2,7,2,0,1,0,0,1
73,Jose Cruz*\cruzjo01,36,HOU,160,685,600,96,187,28,13,12,95,22,8,73,68,.312,.381,.462,.842,145,277,8,0,2,10,10,*7
74,Ron Darling\darliro01,23,NYM,39,75,67,7,10,1,0,0,3,0,0,1,19,.149,.159,.164,.324,-8,11,1,0,6,1,0,1
75,Chili Davis#\davisch01,24,SFG,137,546,499,87,157,21,6,21,81,12,8,42,74,.315,.368,.507,.875,148,253,13,1,2,2,6,*89/7
76,Eric Davis\daviser01,22,CIN,57,200,174,33,39,10,1,10,30,10,2,24,48,.224,.320,.466,.786,115,81,1,1,0,1,0,89/7
77,Glenn Davis\davisgl01,23,HOU,18,68,61,6,13,5,0,2,8,0,0,4,12,.213,.258,.393,.651,88,24,0,0,2,1,0,3
78,Jody Davis\davisjo02,27,CHC,150,579,523,55,134,25,2,19,94,5,6,47,99,.256,.315,.421,.736,99,220,20,1,1,7,15,*2
79,Mark Davis*\davisma01,23,SFG,46,54,46,4,6,0,2,0,4,0,0,2,16,.130,.167,.217,.384,9,10,0,0,6,0,0,1
80,Bill Dawley\dawlebi01,26,HOU,60,11,9,2,3,0,1,0,3,0,0,0,3,.333,.333,.556,.889,156,5,0,0,2,0,0,1
81,Andre Dawson\dawsoan01,29,MON,138,583,533,73,132,23,6,17,86,13,5,41,80,.248,.301,.409,.710,102,218,12,2,1,6,2,*9
82,Ken Dayley*\dayleke01,25,TOT,8,5,4,1,2,0,0,0,0,0,0,0,2,.500,.500,.500,1.000,175,2,0,0,1,0,0,/1
83,Ken Dayley*\dayleke01,25,ATL,5,4,4,1,2,0,0,0,0,0,0,0,2,.500,.500,.500,1.000,175,2,0,0,0,0,0,/1
84,Ken Dayley*\dayleke01,25,STL,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,/1
85,Ivan de Jesus\dejesiv01,31,PHI,144,484,435,40,112,15,3,0,35,12,5,43,76,.257,.325,.306,.631,77,133,13,2,1,3,7,*6
86,Jeff Dedmon*\dedmoje01,24,ATL,54,7,6,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
87,Rob Deer\deerro01,23,SFG,13,32,24,5,4,0,0,3,3,1,1,7,10,.167,.375,.542,.917,159,13,0,1,0,0,0,/7
88,Jose DeLeon\deleojo01,23,PIT,30,64,59,0,5,0,0,0,2,0,0,0,25,.085,.083,.085,.168,-52,5,1,0,4,1,0,1
89,Luis DeLeon\deleolu01,25,SDP,32,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
90,John Denny\dennyjo01,31,PHI,22,54,47,3,9,0,0,0,4,0,0,1,11,.191,.204,.191,.396,11,9,0,0,5,1,0,1
91,Bob Dernier\dernibo01,27,CHC,143,612,536,94,149,26,5,3,32,45,17,63,60,.278,.356,.362,.718,97,194,5,2,11,0,0,*8/7
92,Bo Diaz\diazbo01,31,PHI,27,83,75,5,16,4,0,1,9,0,0,5,13,.213,.256,.307,.563,57,23,4,0,1,2,0,2
93,Carlos Diaz\diazca01,26,LAD,37,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
94,Miguel Dilone#\dilonmi01,29,MON,88,189,169,28,47,8,2,1,10,27,2,17,18,.278,.346,.367,.713,105,62,4,1,1,1,0,7
95,Frank DiPino*\dipinfr01,27,HOU,57,10,10,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
96,Benny Distefano*\distebe01,22,PIT,45,86,78,10,13,1,2,3,9,0,1,5,13,.167,.226,.346,.572,59,27,3,1,2,0,1,39/7
97,Bill Doran#\doranbi02,26,HOU,147,626,548,92,143,18,11,4,41,21,12,66,69,.261,.341,.356,.697,104,195,6,2,7,3,7,*46
98,Dave Dravecky\draveda01,28,SDP,50,49,41,3,4,2,0,0,3,0,0,3,8,.098,.159,.146,.305,-13,6,0,0,5,0,0,1
99,Dan Driessen*\driesda01,32,TOT,132,447,387,47,104,24,0,16,60,2,2,54,40,.269,.354,.455,.809,126,176,10,0,1,5,8,*3
100,Dan Driessen*\driesda01,32,CIN,81,259,218,27,61,13,0,7,28,2,1,37,25,.280,.378,.436,.814,125,95,5,0,0,4,2,3
101,Dan Driessen*\driesda01,32,MON,51,188,169,20,43,11,0,9,32,0,1,17,15,.254,.321,.479,.800,127,81,5,0,1,1,6,3
102,Leon Durham*\durhale01,26,CHC,137,548,473,86,132,30,4,23,96,16,8,69,86,.279,.369,.505,.874,136,239,8,1,0,5,11,*3
103,Dennis Eckersley\eckerde01,29,CHC,24,57,55,1,6,0,0,0,1,0,0,1,25,.109,.125,.109,.234,-36,6,1,0,1,0,0,1
104,Nick Esasky\esaskni01,24,CIN,113,382,322,30,62,10,5,10,45,1,2,52,103,.193,.301,.348,.649,79,112,6,0,3,5,3,53
105,Pete Falcone*\falcope01,30,ATL,35,36,33,2,7,2,0,0,2,0,0,0,14,.212,.212,.273,.485,32,9,0,0,3,0,0,1
106,Sid Fernandez*\fernasi01,21,NYM,15,31,28,0,5,0,0,0,1,0,0,0,9,.179,.179,.179,.357,1,5,0,0,3,0,0,1
107,Jack Fimple\fimplja01,25,LAD,12,28,26,2,5,1,0,0,3,0,0,1,6,.192,.214,.231,.445,27,6,3,0,0,1,0,2
108,Steve Fireovid#\fireost01,27,PHI,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
109,Mike Fitzgerald\fitzgmi02,23,NYM,112,394,360,20,87,15,1,2,33,1,0,24,71,.242,.288,.306,.593,68,110,17,1,5,4,7,2
110,Tim Flannery*\flannti01,26,SDP,86,146,128,24,35,3,3,2,10,4,1,12,17,.273,.347,.391,.738,108,50,1,3,2,1,1,456
111,Doug Flynn\flynndo01,33,MON,124,382,366,23,89,12,1,0,17,0,0,12,41,.243,.267,.281,.549,58,103,5,0,4,0,6,46
112,Tom Foley*\foleyto02,24,CIN,106,304,277,26,70,8,3,5,27,3,2,24,36,.253,.310,.357,.668,85,99,2,0,1,2,7,64/5
113,Bob Forsch\forscbo01,34,STL,16,17,16,1,4,1,0,0,3,0,0,0,3,.250,.250,.313,.563,59,5,1,0,1,0,0,1
114,Terry Forster*\forstte01,32,ATL,25,3,3,1,2,0,0,0,1,0,0,0,1,.667,.667,.667,1.333,267,2,0,0,0,0,0,1
115,George Foster\fostege01,35,NYM,146,595,553,67,149,22,1,24,86,2,2,30,122,.269,.311,.443,.754,111,245,14,6,0,6,9,*7
116,John Franco*\francjo01,23,CIN,54,4,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
117,Terry Francona*\francte01,25,MON,58,223,214,18,74,19,2,1,18,0,0,5,12,.346,.360,.467,.828,136,100,4,1,1,2,3,3/79
118,George Frazier\frazige01,29,CHC,37,7,7,0,2,0,0,0,0,0,1,0,1,.286,.286,.286,.571,57,2,0,0,0,0,0,1
119,Doug Frobel*\frobedo01,25,PIT,126,306,276,33,56,9,3,12,28,7,5,24,84,.203,.271,.388,.658,84,107,7,2,3,1,2,*9
120,Mike Fuentes\fuentmi02,26,MON,3,5,4,0,1,0,0,0,0,0,0,1,2,.250,.400,.250,.650,90,1,0,0,0,0,0,/7
121,Brent Gaff\gaffbr01,25,NYM,47,6,6,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
122,Gene Garber\garbege01,36,ATL,62,15,14,1,2,0,0,0,0,0,0,0,5,.143,.143,.143,.286,-21,2,1,0,1,0,0,1
123,Kiko Garcia\garciki01,30,PHI,57,64,60,6,14,2,0,0,5,0,0,4,11,.233,.281,.267,.548,54,16,4,0,0,0,1,65/4
124,Ron Gardenhire\gardero01,26,NYM,74,218,207,20,51,7,1,1,10,6,1,9,43,.246,.276,.304,.581,64,63,7,0,1,1,1,64/5
125,Wes Gardner\gardnwe01,23,NYM,21,1,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
126,Phil Garner\garneph01,35,HOU,128,430,374,60,104,17,6,4,45,3,2,43,63,.278,.355,.388,.743,117,145,9,4,5,4,2,54
127,Scott Garrelts\garresc01,22,SFG,21,10,10,0,1,0,0,0,0,0,0,0,3,.100,.100,.100,.200,-43,1,0,0,0,0,0,1
128,Steve Garvey\garvest01,35,SDP,161,653,617,72,175,27,2,8,86,1,2,24,64,.284,.307,.373,.680,91,230,25,1,1,10,3,*3
129,John Gibbons\gibbojo02,22,NYM,10,35,31,1,2,0,0,0,1,0,0,3,11,.065,.171,.065,.236,-31,2,0,1,0,0,1,/2
130,Dan Gladden\gladdda01,26,SFG,86,384,342,71,120,17,2,4,31,31,16,33,37,.351,.410,.447,.857,145,153,3,2,6,1,2,8
131,Randy Gomez\gomezra01,27,SFG,14,38,30,0,5,1,0,0,0,0,0,8,3,.167,.342,.200,.542,58,6,2,0,0,0,0,2
132,Rene Gonzales\gonzare01,23,MON,29,33,30,5,7,1,0,0,2,0,0,2,5,.233,.303,.267,.570,65,8,0,1,0,0,0,6
133,Denny Gonzalez\gonzade01,20,PIT,26,91,82,9,15,3,1,0,4,1,1,7,21,.183,.247,.244,.491,39,20,4,0,2,0,1,56/7
134,Dwight Gooden\goodedw01,19,NYM,31,83,70,5,14,0,0,0,3,0,0,1,14,.200,.205,.200,.405,15,14,3,0,10,2,0,1
135,Tom Gorman*\gormato03,26,NYM,36,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
136,Rich Gossage\gossari01,32,SDP,62,25,22,0,4,0,0,0,0,0,0,1,8,.182,.217,.182,.399,14,4,0,0,2,0,0,1
137,Mark Grant\grantma01,20,SFG,11,20,17,0,0,0,0,0,0,0,0,0,10,.000,.056,.000,.056,-83,0,0,1,2,0,0,1
138,Rick Grapenthin\graperi01,26,MON,13,5,5,1,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,15,1,0,0,0,0,0,1
139,Chris Green*\greench01,23,PIT,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
140,David Green\greenda03,23,STL,126,478,452,49,121,14,4,15,65,17,9,20,105,.268,.297,.416,.713,101,188,8,1,0,5,4,*3/98
141,Greg Gross*\grossgr01,31,PHI,112,229,202,19,65,9,1,0,16,1,0,24,11,.322,.393,.376,.769,116,76,4,1,0,2,3,739/8
142,Kevin Gross\grosske01,23,PHI,44,33,30,0,2,0,0,0,0,1,0,1,21,.067,.097,.067,.163,-53,2,1,0,2,0,0,1
143,Cecilio Guante\guantce01,24,PIT,27,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
144,Pedro Guerrero\guerrpe01,28,LAD,144,594,535,85,162,29,4,16,72,9,8,49,105,.303,.358,.462,.819,131,247,7,1,1,8,7,5983/7
145,Brad Gulden*\guldebr01,28,CIN,107,332,292,31,66,8,2,4,33,2,2,33,35,.226,.307,.308,.615,71,90,7,2,3,2,2,2
146,Bill Gullickson\gullibi01,25,MON,32,83,73,1,8,0,0,0,1,0,1,3,22,.110,.143,.110,.252,-27,8,0,0,6,1,0,1
147,Doug Gwosdz\gwosddo01,24,SDP,7,10,8,0,2,0,0,0,1,0,0,2,5,.250,.400,.250,.650,87,2,0,0,0,0,0,/2
148,Tony Gwynn*\gwynnto01,24,SDP,158,675,606,88,213,21,10,5,71,33,18,59,23,.351,.410,.444,.853,141,269,15,2,6,2,13,*9/8
149,Kevin Hagen\hagenke01,24,STL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
150,Albert Hall#\hallal02,26,ATL,87,153,142,25,37,6,1,1,9,6,4,10,18,.261,.309,.338,.647,77,48,2,0,1,0,0,79/8
151,Mel Hall*\hallme01,23,CHC,48,164,150,25,42,11,3,4,22,2,1,12,23,.280,.329,.473,.803,117,71,2,0,0,2,3,9/87
152,Atlee Hammaker#\hammaat01,26,SFG,6,13,11,1,2,0,0,0,1,0,0,2,3,.182,.308,.182,.490,43,2,0,0,0,0,0,/1
153,Brian Harper\harpebr01,24,PIT,46,121,112,4,29,4,0,2,11,0,0,5,11,.259,.300,.348,.648,82,39,4,2,1,1,0,7/92
154,Terry Harper\harpete01,28,ATL,40,108,102,4,16,3,1,0,8,4,1,4,21,.157,.194,.206,.400,10,21,6,1,0,1,0,7/9
155,Greg Harris#\harrigr01,28,TOT,34,9,9,3,3,1,0,0,0,0,0,0,2,.333,.333,.444,.778,118,4,0,0,0,0,0,1
156,Greg Harris#\harrigr01,28,MON,15,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
157,Greg Harris#\harrigr01,28,SDP,19,8,8,3,3,1,0,0,0,0,0,0,1,.375,.375,.500,.875,145,4,0,0,0,0,0,1
158,Ron Hassey*\hassero01,31,CHC,19,37,33,5,11,0,0,2,5,0,1,4,6,.333,.405,.515,.921,150,17,1,0,0,0,1,/23
159,Andy Hassler*\hasslan01,32,STL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
160,Billy Hatcher\hatchbi01,23,CHC,8,10,9,1,1,0,0,0,0,2,0,1,0,.111,.200,.111,.311,-13,1,0,0,0,0,1,/7
161,Andy Hawkins\hawkian01,24,SDP,36,45,41,2,8,0,0,0,1,0,0,1,14,.195,.214,.195,.409,16,8,1,0,3,0,0,1
162,Von Hayes*\hayesvo01,25,PHI,152,622,561,85,164,27,6,16,67,48,13,59,84,.292,.359,.447,.806,124,251,10,0,0,2,4,*897
163,Richie Hebner*\hebneri01,36,CHC,44,91,81,12,27,3,0,2,8,1,0,10,15,.333,.407,.444,.851,132,36,2,0,0,0,2,5/379
164,Danny Heep*\heepda01,26,NYM,99,233,199,36,46,9,2,1,12,3,1,27,22,.231,.319,.312,.631,79,62,9,1,1,5,3,793
165,George Hendrick\hendrge01,34,STL,120,480,441,57,122,28,1,9,69,0,2,32,75,.277,.324,.406,.729,106,179,13,1,0,5,2,*9/3
166,Keith Hernandez*\hernake01,30,NYM,154,657,550,83,171,31,0,15,94,2,3,97,89,.311,.409,.449,.859,143,247,9,1,0,9,12,*3
167,Tom Herr#\herrto01,28,STL,145,622,558,67,154,23,2,4,49,13,7,49,56,.276,.335,.346,.681,94,193,11,2,10,3,2,*4
168,Orel Hershiser\hershor01,25,LAD,45,62,50,4,10,0,0,0,2,0,0,3,14,.200,.259,.200,.459,32,10,0,1,8,0,0,1
169,Joe Hesketh*\heskejo01,25,MON,11,12,10,1,1,0,0,0,1,0,0,2,4,.100,.250,.100,.350,4,1,1,0,0,0,0,1
170,Ron Hodges*\hodgero01,35,NYM,64,132,106,5,22,3,0,1,11,1,1,23,18,.208,.351,.264,.615,77,28,3,1,1,1,0,2
171,Al Holland\hollaal01,31,PHI,68,5,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
172,Rick Honeycutt*\honeyri01,30,LAD,29,68,56,1,8,0,0,0,1,1,0,3,17,.143,.186,.143,.329,-5,8,1,0,9,0,0,1
173,Burt Hooton\hootobu01,34,LAD,54,17,14,0,1,0,0,0,1,0,0,0,3,.071,.071,.071,.143,-59,1,0,0,3,0,0,1
174,Bob Horner\hornebo01,26,ATL,32,129,113,15,31,8,0,3,19,0,0,14,17,.274,.349,.425,.774,111,48,3,0,0,2,2,5
175,Ricky Horton*\hortori01,24,STL,39,38,31,2,2,0,0,0,0,0,0,1,13,.065,.094,.065,.158,-54,2,0,0,6,0,0,1
176,Paul Householder#\housepa02,25,TOT,27,30,26,4,3,1,0,0,0,1,1,3,6,.115,.207,.154,.361,3,4,1,0,0,0,1,9/78
177,Paul Householder#\housepa02,25,CIN,14,16,12,3,1,1,0,0,0,1,1,3,3,.083,.267,.167,.433,23,2,0,0,0,0,1,/978
178,Paul Householder#\housepa02,25,STL,13,14,14,1,2,0,0,0,0,0,0,0,3,.143,.143,.143,.286,-18,2,1,0,0,0,0,/798
179,Art Howe\howear01,37,STL,89,161,139,17,30,5,0,2,12,0,2,18,18,.216,.300,.295,.595,70,41,6,0,1,3,1,53/46
180,Ken Howell\howelke01,23,LAD,32,6,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
