Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
34,Don Collins*\collido01,24,ATL,3,9,.250,5.09,40,6,8,0,0,2,70.2,82,43,40,8,41,8,27,1,3,3,324,88,5.23,1.741,10.4,1.0,5.2,3.4,0.66
35,Terry Cornutt\cornute01,24,SFG,1,2,.333,3.86,28,1,12,0,0,0,44.1,38,24,19,4,22,5,23,0,0,3,191,102,4.36,1.353,7.7,0.8,4.5,4.7,1.05
36,John Curtis*\curtijo01,29,SFG,3,3,.500,5.49,43,9,13,1,1,1,77.0,95,48,47,5,48,9,47,1,0,4,360,72,4.27,1.857,11.1,0.6,5.6,5.5,0.98
37,John D'Acquisto\d'acqjo01,25,TOT,1,2,.333,6.54,20,14,2,0,0,0,52.1,54,45,38,3,57,0,54,2,1,7,259,56,4.80,2.121,9.3,0.5,9.8,9.3,0.95
38,John D'Acquisto\d'acqjo01,25,STL,0,0,,4.32,3,2,1,0,0,0,8.1,5,4,4,0,10,0,9,1,0,2,39,94,4.54,1.800,5.4,0.0,10.8,9.7,0.90
39,John D'Acquisto\d'acqjo01,25,SDP,1,2,.333,6.95,17,12,1,0,0,0,44.0,49,41,34,3,47,0,45,1,1,5,220,52,4.85,2.182,10.0,0.6,9.6,9.2,0.96
40,Mike Davey*\daveymi01,25,ATL,0,0,,5.06,16,0,7,0,0,2,16.0,19,9,9,1,9,4,7,0,0,1,75,90,4.36,1.750,10.7,0.6,5.1,3.9,0.78
41,Larry Demery\demerla01,24,PIT,6,5,.545,5.08,39,8,8,0,0,1,90.1,100,59,51,13,47,3,35,0,0,6,409,78,5.40,1.627,10.0,1.3,4.7,3.5,0.74
42,John Denny\dennyjo01,24,STL,8,8,.500,4.51,26,26,0,3,1,0,149.2,165,85,75,9,62,0,60,5,1,6,664,86,4.06,1.517,9.9,0.5,3.7,3.6,0.97
43,Larry Dierker\dierkla01,30,STL,2,6,.250,4.58,11,9,1,0,0,0,39.1,40,21,20,7,16,0,6,2,1,2,169,86,6.12,1.424,9.2,1.6,3.7,1.4,0.38
44,Tom Dixon\dixonto01,22,HOU,1,0,1.000,3.26,9,4,0,1,0,0,30.1,40,12,11,0,7,0,15,1,1,1,135,111,2.54,1.549,11.9,0.0,2.1,4.5,2.14
45,Al Downing*\downial01,36,LAD,0,1,.000,6.75,12,1,2,0,0,0,20.0,22,15,15,4,16,0,23,0,0,1,99,58,5.44,1.900,9.9,1.8,7.2,10.4,1.44
46,Hal Dues\duesha01,22,MON,1,1,.500,4.30,6,4,1,0,0,0,23.0,26,14,11,2,9,1,9,0,1,1,108,90,4.26,1.522,10.2,0.8,3.5,3.5,1.00
47,Dan Dumoulin\dumouda01,23,CIN,0,0,,13.50,5,0,1,0,0,0,5.1,12,8,8,0,3,1,5,0,0,1,32,31,2.55,2.813,20.3,0.0,5.1,8.4,1.67
48,Jamie Easterly*\easteja01,24,ATL,2,4,.333,6.14,22,5,6,0,0,1,58.2,72,46,40,5,30,4,37,3,0,0,275,73,4.27,1.739,11.0,0.8,4.6,5.7,1.23
49,Rawly Eastwick\eastwra01,26,TOT,5,9,.357,3.90,64,1,38,0,0,11,97.0,114,48,42,9,29,4,47,0,1,2,420,101,3.87,1.474,10.6,0.8,2.7,4.4,1.62
50,Rawly Eastwick\eastwra01,26,CIN,2,2,.500,2.91,23,0,18,0,0,7,43.1,40,14,14,3,8,1,17,0,0,0,172,136,3.41,1.108,8.3,0.6,1.7,3.5,2.13
51,Rawly Eastwick\eastwra01,26,STL,3,7,.300,4.70,41,1,20,0,0,4,53.2,74,34,28,6,21,3,30,0,1,2,248,83,4.25,1.770,12.4,1.0,3.5,5.0,1.43
52,Nino Espinosa\espinni01,23,NYM,10,13,.435,3.42,32,29,2,7,1,0,200.0,188,82,76,17,55,5,105,5,2,2,825,109,3.69,1.215,8.5,0.8,2.5,4.7,1.91
53,Pete Falcone*\falcope01,23,STL,4,8,.333,5.44,27,22,3,1,1,1,124.0,130,79,75,19,61,3,75,3,1,4,553,71,5.07,1.540,9.4,1.4,4.4,5.4,1.23
54,Rollie Fingers\fingero01,30,SDP,8,9,.471,2.99,78,0,69,0,0,35,132.1,123,47,44,12,36,12,113,1,1,2,543,119,3.05,1.202,8.4,0.8,2.4,7.7,3.14
55,Bob Forsch\forscbo01,27,STL,20,7,.741,3.48,35,35,0,8,2,0,217.1,210,97,84,20,69,2,95,3,1,9,915,112,4.05,1.284,8.7,0.8,2.9,3.9,1.38
56,Ken Forsch\forscke01,30,HOU,5,8,.385,2.72,42,5,28,0,0,8,86.0,80,32,26,2,28,6,45,2,0,3,364,132,3.04,1.256,8.4,0.2,2.9,4.7,1.61
57,Terry Forster*\forstte01,25,PIT,6,4,.600,4.43,33,6,7,0,0,1,87.1,90,47,43,7,32,3,58,2,1,3,378,90,3.62,1.397,9.3,0.7,3.3,6.0,1.81
58,Dave Freisleben\freisda01,25,SDP,7,9,.438,4.61,33,23,1,1,0,0,138.2,140,86,71,21,71,9,72,2,0,6,608,78,5.25,1.522,9.1,1.4,4.6,4.7,1.01
59,Woodie Fryman*\frymawo01,37,CIN,5,5,.500,5.38,17,12,1,0,0,1,75.1,83,45,45,13,45,2,57,2,0,3,343,73,5.34,1.699,9.9,1.6,5.4,6.8,1.27
60,Gene Garber\garbege01,29,PHI,8,6,.571,2.35,64,0,44,0,0,19,103.1,82,30,27,6,23,8,78,2,0,1,406,172,2.71,1.016,7.1,0.5,2.0,6.8,3.39
61,Mike Garman\garmami01,27,LAD,4,4,.500,2.73,49,0,30,0,0,12,62.2,60,20,19,7,22,5,29,2,1,0,264,141,4.41,1.309,8.6,1.0,3.2,4.2,1.32
62,Dave Giusti\giustda01,37,CHC,0,2,.000,6.04,20,0,13,0,0,1,25.1,30,19,17,2,14,2,15,0,0,3,116,74,4.24,1.737,10.7,0.7,5.0,5.3,1.07
63,Rich Gossage\gossari01,25,PIT,11,9,.550,1.62,72,0,55,0,0,26,133.0,78,27,24,9,49,6,151,2,0,2,523,244,2.50,0.955,5.3,0.6,3.3,10.2,3.08
64,Tom Griffin\griffto02,29,SDP,6,9,.400,4.46,38,20,4,0,0,0,151.1,144,88,75,17,88,8,79,5,6,4,672,80,5.00,1.533,8.6,1.0,5.2,4.7,0.90
65,Ed Halicki\haliced01,26,SFG,16,12,.571,3.32,37,37,0,7,2,0,257.2,241,105,95,27,70,5,168,7,3,1,1076,118,3.69,1.207,8.4,0.9,2.4,5.9,2.40
66,Preston Hanna\hannapr01,22,ATL,2,6,.250,4.95,17,9,2,1,0,1,60.0,69,40,33,6,34,1,37,2,0,5,282,91,4.61,1.717,10.4,0.9,5.1,5.6,1.09
67,Gerry Hannahs*\hannage01,24,MON,1,5,.167,4.86,8,7,0,0,0,0,37.0,43,27,20,7,17,0,21,0,0,3,170,79,5.44,1.622,10.5,1.7,4.1,5.1,1.24
68,Steve Hargan\hargast01,34,ATL,0,3,.000,6.87,16,5,3,0,0,0,36.2,49,31,28,3,16,1,18,0,1,6,172,66,4.13,1.773,12.0,0.7,3.9,4.4,1.13
69,Dave Heaverlo\heaveda01,26,SFG,5,1,.833,2.55,56,0,12,0,0,1,98.2,92,36,28,10,21,8,58,3,0,0,398,154,3.61,1.145,8.4,0.9,1.9,5.3,2.76
70,Joe Henderson\hendejo01,30,CIN,0,2,.000,12.00,7,0,1,0,0,0,9.0,17,13,12,2,6,0,8,0,1,0,50,34,5.85,2.556,17.0,2.0,6.0,8.0,1.33
71,Ramon Hernandez*\hernara01,36,CHC,0,0,,8.22,6,0,4,0,0,1,7.2,11,9,7,1,3,0,4,0,0,0,39,56,4.57,1.826,12.9,1.2,3.5,4.7,1.33
72,Willie Hernandez*\hernawi01,22,CHC,8,7,.533,3.03,67,1,23,0,0,4,110.0,94,42,37,11,28,9,78,1,3,8,437,145,3.41,1.109,7.7,0.9,2.3,6.4,2.79
73,Joe Hoerner*\hoernjo01,40,CIN,0,0,,12.71,8,0,0,0,0,0,5.2,9,8,8,3,3,1,5,3,1,1,32,33,11.03,2.118,14.3,4.8,4.8,7.9,1.67
74,Fred Holdsworth\holdsfr01,25,MON,3,3,.500,3.19,14,6,1,0,0,0,42.1,35,17,15,6,18,0,21,0,1,1,173,120,4.86,1.252,7.4,1.3,3.8,4.5,1.17
75,Al Holland*\hollaal01,24,PIT,0,0,,7.71,2,0,0,0,0,0,2.1,4,2,2,0,0,0,1,0,0,0,10,60,1.88,1.714,15.4,0.0,0.0,3.9,
76,Burt Hooton\hootobu01,27,LAD,12,7,.632,2.62,32,31,1,6,2,1,223.1,184,74,65,14,60,5,153,3,1,5,897,147,3.03,1.093,7.4,0.6,2.4,6.2,2.55
77,Charlie Hough\houghch01,29,LAD,6,12,.333,3.32,70,1,53,0,0,22,127.1,98,53,47,10,70,6,105,7,0,8,551,116,3.92,1.319,6.9,0.7,4.9,7.4,1.50
78,Al Hrabosky*\hraboal01,27,STL,6,5,.545,4.38,65,0,39,0,0,10,86.1,82,44,42,12,41,7,68,3,0,4,374,89,4.50,1.425,8.5,1.3,4.3,7.1,1.66
79,Tom Hume\humeto01,24,CIN,3,3,.500,7.12,14,5,2,0,0,0,43.0,54,36,34,5,17,3,22,0,0,0,197,56,4.41,1.651,11.3,1.0,3.6,4.6,1.29
80,Grant Jackson*\jacksgr01,34,PIT,5,3,.625,3.86,49,2,19,0,0,4,91.0,81,44,39,11,39,8,41,1,1,0,385,103,4.73,1.319,8.0,1.1,3.9,4.1,1.05
81,Roy Lee Jackson\jacksro03,23,NYM,0,2,.000,6.00,4,4,0,0,0,0,24.0,25,16,16,2,15,1,13,3,0,2,116,63,4.99,1.667,9.4,0.8,5.6,4.9,0.87
82,Tommy John*\johnto01,34,LAD,20,7,.741,2.78,31,31,0,11,3,0,220.1,225,82,68,12,50,3,123,3,0,6,906,138,3.05,1.248,9.2,0.5,2.0,5.0,2.46
83,Bob Johnson\johnsbo03,34,ATL,0,1,.000,7.25,15,0,5,0,0,0,22.1,24,18,18,7,14,1,16,2,0,1,106,62,7.53,1.701,9.7,2.8,5.6,6.4,1.14
84,Odell Jones\jonesod01,24,PIT,3,7,.300,5.08,34,15,9,1,0,0,108.0,118,63,61,14,31,2,66,3,2,4,466,78,4.15,1.380,9.8,1.2,2.6,5.5,2.13
85,Randy Jones*\jonesra01,27,SDP,6,12,.333,4.58,27,25,1,1,0,0,147.1,173,85,75,12,36,10,44,0,3,1,642,78,3.93,1.419,10.6,0.7,2.2,2.7,1.22
86,Timothy Jones\jonesti01,23,PIT,1,0,1.000,0.00,3,1,2,0,0,0,10.0,4,0,0,0,3,0,5,0,1,0,37,,2.64,0.700,3.6,0.0,2.7,4.5,1.67
87,Jim Kaat*\kaatji01,38,PHI,6,11,.353,5.39,35,27,3,2,0,0,160.1,211,100,96,20,40,6,55,2,0,2,709,75,4.46,1.565,11.8,1.1,2.2,3.1,1.38
88,Joe Kerrigan\kerrijo01,23,MON,3,5,.375,3.22,66,0,36,0,0,11,89.1,80,37,32,4,33,3,43,3,0,1,379,118,3.57,1.265,8.1,0.4,3.3,4.3,1.30
89,Bruce Kison\kisonbr01,27,PIT,9,10,.474,4.90,33,32,0,3,1,0,193.0,209,113,105,25,55,6,122,6,1,6,830,81,4.11,1.368,9.7,1.2,2.6,5.7,2.22
90,Steve Kline\klinest01,29,ATL,0,0,,6.64,16,0,7,0,0,1,20.1,21,15,15,4,12,3,10,0,3,1,93,68,6.08,1.623,9.3,1.8,5.3,4.4,0.83
91,Bob Knepper*\kneppbo01,23,SFG,11,9,.550,3.36,27,27,0,6,2,0,166.0,151,73,62,14,72,2,100,3,0,6,710,117,3.99,1.343,8.2,0.8,3.9,5.4,1.39
92,Doug Konieczny\koniedo01,25,HOU,1,1,.500,6.00,4,4,0,0,0,0,21.0,26,15,14,1,8,0,7,1,0,0,97,61,3.98,1.619,11.1,0.4,3.4,3.0,0.88
93,Jerry Koosman*\koosmje01,34,NYM,8,20,.286,3.49,32,32,0,6,1,0,226.2,195,102,88,17,81,8,192,4,4,2,940,107,3.14,1.218,7.7,0.7,3.2,7.6,2.37
94,Mike Krukow\krukomi01,25,CHC,8,14,.364,4.40,34,33,0,1,1,0,172.0,195,96,84,16,61,8,106,3,4,6,767,100,3.83,1.488,10.2,0.8,3.2,5.5,1.74
95,Frank LaCorte\lacorfr01,25,ATL,1,8,.111,11.68,14,7,1,0,0,0,37.0,67,51,48,10,29,1,28,2,0,0,205,39,7.25,2.595,16.3,2.4,7.1,6.8,0.97
96,Dennis Lamp\lampde01,24,CHC,0,2,.000,6.30,11,3,4,0,0,0,30.0,43,21,21,3,8,4,12,2,1,0,137,70,4.24,1.700,12.9,0.9,2.4,3.6,1.50
97,Larry Landreth\landrla01,22,MON,0,2,.000,9.64,4,1,0,0,0,0,9.1,16,11,10,0,8,1,5,0,0,1,51,41,4.24,2.571,15.4,0.0,7.7,4.8,0.63
98,Dan Larson\larsoda01,22,HOU,1,7,.125,5.81,32,10,5,1,0,1,97.2,108,72,63,13,45,2,44,2,1,9,443,62,5.01,1.567,10.0,1.2,4.1,4.1,0.98
99,Gary Lavelle*\lavelga01,28,SFG,7,7,.500,2.05,73,0,49,0,0,20,118.1,106,35,27,4,37,18,93,0,0,2,485,191,2.54,1.208,8.1,0.3,2.8,7.1,2.51
100,Mark Lemongello\lemonma01,21,HOU,9,14,.391,3.48,34,30,1,5,0,0,214.2,237,88,83,20,52,4,83,3,3,0,910,103,3.95,1.346,9.9,0.8,2.2,3.5,1.60
101,Max Leon\leonma01,27,ATL,4,4,.500,3.97,31,9,11,0,0,1,81.2,89,42,36,9,25,2,44,9,1,1,359,113,4.34,1.396,9.8,1.0,2.8,4.8,1.76
102,Randy Lerch*\lerchra01,22,PHI,10,6,.625,5.07,32,28,1,3,0,0,168.2,207,102,95,20,75,3,81,1,2,8,761,80,4.67,1.672,11.0,1.1,4.0,4.3,1.08
103,Dennis Lewallyn\lewalde01,23,LAD,3,1,.750,4.24,5,1,2,0,0,1,17.0,22,8,8,1,4,1,8,0,0,1,76,93,3.27,1.529,11.6,0.5,2.1,4.2,2.00
104,Skip Lockwood\lockwsk01,30,NYM,4,8,.333,3.38,63,0,50,0,0,20,104.0,87,40,39,5,31,11,84,4,1,3,427,111,2.76,1.135,7.5,0.4,2.7,7.3,2.71
105,Jim Lonborg\lonboji01,35,PHI,11,4,.733,4.11,25,25,0,4,1,0,157.2,157,77,72,15,50,5,76,5,2,6,666,98,4.06,1.313,9.0,0.9,2.9,4.3,1.52
106,Mickey Mahler*\mahlemi01,24,ATL,1,2,.333,6.26,5,5,0,0,0,0,23.0,31,19,16,4,9,0,14,1,0,1,109,72,5.09,1.739,12.1,1.6,3.5,5.5,1.56
107,Mike Marshall\marshmi01,34,ATL,1,0,1.000,9.00,4,0,0,0,0,0,6.0,12,6,6,1,2,0,6,0,0,0,32,52,3.91,2.333,18.0,1.5,3.0,9.0,3.00
108,Jon Matlack*\matlajo01,27,NYM,7,15,.318,4.21,26,26,0,5,3,0,169.0,175,86,79,19,43,7,123,2,2,2,702,89,3.54,1.290,9.3,1.0,2.3,6.6,2.86
109,Will McEnaney*\mcenawi01,25,MON,3,5,.375,3.95,69,0,32,0,0,3,86.2,92,39,38,6,22,4,38,2,0,2,372,97,3.59,1.315,9.6,0.6,2.3,3.9,1.73
110,Lynn McGlothen\mcgloly01,27,SFG,2,9,.182,5.63,21,15,3,2,0,0,80.0,94,62,50,9,52,4,42,1,0,3,373,70,5.14,1.825,10.6,1.0,5.9,4.7,0.81
111,Tug McGraw*\mcgratu01,32,PHI,7,3,.700,2.62,45,0,31,0,0,9,79.0,62,25,23,6,24,5,58,1,0,1,311,155,3.21,1.089,7.1,0.7,2.7,6.6,2.42
112,Bo McLaughlin\mclaubo01,23,HOU,4,7,.364,4.25,46,6,29,0,0,5,84.2,81,44,40,6,34,6,59,6,1,3,359,84,3.68,1.358,8.6,0.6,3.6,6.3,1.74
113,Joey McLaughlin\mclaujo01,20,ATL,0,0,,15.00,3,2,1,0,0,0,6.0,10,10,10,3,3,0,0,0,0,0,31,31,10.74,2.167,15.0,4.5,4.5,0.0,0.00
114,Doc Medich\medicdo01,28,NYM,0,1,.000,3.86,1,1,0,0,0,0,7.0,6,3,3,0,1,0,3,0,0,0,25,102,2.31,1.000,7.7,0.0,1.3,3.9,3.00
115,Mario Mendoza\mendoma01,26,PIT,0,0,,13.50,1,0,1,0,0,0,2.0,3,3,3,1,2,0,0,0,0,1,10,35,12.24,2.500,13.5,4.5,9.0,0.0,0.00
116,Andy Messersmith\messean01,31,ATL,5,4,.556,4.40,16,16,0,1,0,0,102.1,101,54,50,12,39,5,69,2,0,5,447,102,4.12,1.368,8.9,1.1,3.4,6.1,1.77
117,Butch Metzger\metzgbu01,25,TOT,4,2,.667,3.59,75,1,32,0,0,7,115.1,105,52,46,13,50,6,54,2,0,2,494,107,4.62,1.344,8.2,1.0,3.9,4.2,1.08
118,Butch Metzger\metzgbu01,25,SDP,0,0,,5.56,17,1,4,0,0,0,22.2,27,16,14,5,12,4,6,1,0,0,105,65,6.80,1.721,10.7,2.0,4.8,2.4,0.50
119,Butch Metzger\metzgbu01,25,STL,4,2,.667,3.11,58,0,28,0,0,7,92.2,78,36,32,8,38,2,48,1,0,2,389,125,4.09,1.252,7.6,0.8,3.7,4.7,1.26
120,Greg Minton\mintogr01,25,SFG,1,1,.500,4.50,2,2,0,0,0,0,14.0,14,8,7,0,4,0,5,0,1,2,57,89,2.88,1.286,9.0,0.0,2.6,3.2,1.25
121,Randy Moffitt\moffira01,28,SFG,4,9,.308,3.59,64,0,32,0,0,11,87.2,91,41,35,4,39,13,68,3,0,3,388,109,3.22,1.483,9.3,0.4,4.0,7.0,1.74
122,John Montefusco\montejo01,27,SFG,7,12,.368,3.49,26,25,0,4,0,0,157.1,170,82,61,10,46,6,110,3,0,5,689,112,3.10,1.373,9.7,0.6,2.6,6.3,2.39
123,Donnie Moore\mooredo01,23,CHC,4,2,.667,4.07,27,1,5,0,0,0,48.2,51,27,22,1,18,7,34,0,4,2,207,109,2.72,1.418,9.4,0.2,3.3,6.3,1.89
124,Paul Moskau\moskapa01,23,CIN,6,6,.500,4.00,20,19,1,2,2,0,108.0,116,51,48,10,40,3,71,1,2,4,467,98,3.77,1.444,9.7,0.8,3.3,5.9,1.78
125,Dale Murray\murrada01,27,CIN,7,2,.778,4.94,61,1,20,0,0,4,102.0,125,60,56,13,46,6,42,2,1,4,457,80,4.98,1.676,11.0,1.1,4.1,3.7,0.91
126,Bob Myrick*\myricbo01,24,NYM,2,2,.500,3.61,44,4,19,0,0,2,87.1,86,39,35,5,33,5,49,1,0,2,367,104,3.53,1.363,8.9,0.5,3.4,5.0,1.48
127,Joe Niekro\niekrjo01,32,HOU,13,8,.619,3.04,44,14,12,9,2,5,180.2,155,66,61,14,64,3,101,1,1,5,737,117,3.71,1.212,7.7,0.7,3.2,5.0,1.58
128,Phil Niekro\niekrph01,38,ATL,16,20,.444,4.03,44,43,1,20,2,0,330.1,315,166,148,26,164,12,262,8,3,17,1428,111,3.74,1.450,8.6,0.7,4.5,7.1,1.60
129,Gary Nolan\nolanga01,29,CIN,4,1,.800,4.81,8,8,0,0,0,0,39.1,53,22,21,5,12,1,28,0,1,0,179,82,3.88,1.653,12.1,1.1,2.7,6.4,2.33
130,Fred Norman*\normafr01,34,CIN,14,13,.519,3.38,35,34,0,8,1,0,221.1,200,97,83,28,98,9,160,3,1,11,945,116,4.31,1.346,8.1,1.1,4.0,6.5,1.63
131,Bob Owchinko*\owchibo01,22,SDP,9,12,.429,4.45,30,28,0,3,2,0,170.0,191,93,84,20,67,5,101,0,2,5,743,80,4.26,1.518,10.1,1.1,3.5,5.3,1.51
132,John Pacella\paceljo01,20,NYM,0,0,,0.00,3,0,3,0,0,0,4.0,2,2,0,0,2,0,1,0,0,1,17,,3.74,1.000,4.5,0.0,4.5,2.3,0.50
133,Dave Pagan\paganda01,27,PIT,0,0,,0.00,1,0,0,0,0,0,3.0,1,0,0,0,0,0,4,0,0,0,10,,0.07,0.333,3.0,0.0,0.0,12.0,
134,Gene Pentz\pentzge01,24,HOU,5,2,.714,3.83,41,4,16,0,0,2,87.0,76,41,37,8,44,5,51,1,2,9,375,94,4.31,1.379,7.9,0.8,4.6,5.3,1.16
135,Eric Rasmussen\rasmuer01,25,STL,11,17,.393,3.48,34,34,0,11,3,0,233.0,223,103,90,24,63,7,120,5,2,2,962,112,3.92,1.227,8.6,0.9,2.4,4.6,1.90
136,Doug Rau*\raudo01,28,LAD,14,8,.636,3.43,32,32,0,4,2,0,212.1,232,87,81,15,49,2,126,6,1,3,896,112,3.25,1.323,9.8,0.6,2.1,5.3,2.57
