Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
14,Doug Bair\bairdo01,33,STL,26,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
15,Dusty Baker\bakerdu01,34,LAD,149,616,531,71,138,25,1,15,73,7,1,72,59,.260,.346,.395,.742,107,210,9,2,4,7,2,*7
16,Steve Baker\bakerst01,26,STL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
17,Greg Bargar\bargagr01,24,MON,8,6,6,0,1,0,0,0,1,0,0,0,4,.167,.167,.167,.333,-7,1,0,0,0,0,0,/1
18,Len Barker\barkele01,27,ATL,6,10,8,1,1,0,0,0,0,0,0,0,5,.125,.125,.125,.250,-32,1,0,0,2,0,0,/1
19,Skeeter Barnes\barnesk01,26,CIN,15,43,34,5,7,0,0,1,4,2,2,7,3,.206,.372,.294,.666,85,10,0,2,0,0,0,/35
20,Jim Barr\barrji01,35,SFG,53,16,15,0,2,1,0,0,0,0,0,0,4,.133,.133,.200,.333,-7,3,1,0,1,0,0,1
21,Kevin Bass#\basske01,24,HOU,88,206,195,25,46,7,3,2,18,2,2,6,27,.236,.257,.333,.591,68,65,2,0,4,1,1,9/8
22,Joe Beckwith*\beckwjo01,28,LAD,42,5,5,1,1,0,0,0,0,0,0,0,3,.200,.200,.200,.400,12,1,0,0,0,0,0,1
23,Steve Bedrosian\bedrost01,25,ATL,70,20,19,0,2,0,0,0,0,0,0,0,7,.105,.105,.105,.211,-43,2,0,0,1,0,0,1
24,Rick Behenna\behenri01,23,ATL,14,12,12,1,4,0,0,1,2,0,0,0,5,.333,.333,.583,.917,142,7,0,0,0,0,0,1
25,Rafael Belliard\bellira01,21,PIT,4,1,1,1,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/6
26,Johnny Bench\benchjo01,35,CIN,110,334,310,32,79,15,2,12,54,0,1,24,38,.255,.308,.432,.741,101,134,13,0,0,0,1,53/27
27,Bruce Benedict\benedbr01,27,ATL,134,494,423,43,126,13,1,2,43,1,3,61,24,.298,.385,.348,.733,99,147,12,1,4,3,16,*2
28,Bruce Berenyi\berenbr01,28,CIN,32,65,55,5,12,3,0,0,5,0,0,0,19,.218,.218,.273,.491,34,15,1,0,10,0,0,1
29,Dave Bergman*\bergmda01,30,SFG,90,167,140,16,40,4,1,6,24,2,1,24,21,.286,.394,.457,.851,139,64,5,1,2,0,2,3/7
30,Dale Berra\berrada01,26,PIT,161,614,537,51,135,25,1,10,52,8,5,61,84,.251,.327,.358,.684,88,192,10,0,7,2,19,*6
31,Kurt Bevacqua\bevacku01,36,SDP,74,177,156,17,38,7,0,2,24,0,3,18,33,.244,.320,.327,.647,83,51,3,0,2,1,1,35/79
32,Jim Bibby\bibbyji01,38,PIT,29,20,18,0,2,0,0,0,0,0,0,0,6,.111,.111,.111,.222,-39,2,0,0,2,0,0,1
33,Dann Bilardello\bilarda01,24,CIN,109,320,298,27,71,18,0,9,38,2,1,15,49,.238,.274,.389,.663,80,116,9,1,2,4,3,2
34,Mike Bishop\bishomi01,24,NYM,3,11,8,2,1,1,0,0,0,0,0,3,4,.125,.364,.250,.614,74,2,0,0,0,0,0,/2
35,George Bjorkman\bjorkge01,26,HOU,29,93,75,8,17,4,0,2,14,0,0,16,29,.227,.370,.360,.730,110,27,1,1,1,0,4,2
36,Tim Blackwell#\blackti01,30,MON,6,16,15,0,3,1,0,0,2,0,0,1,3,.200,.250,.267,.517,44,4,1,0,0,0,0,/2
37,Bruce Bochy\bochybr01,28,SDP,23,44,42,2,9,1,1,0,3,0,0,0,9,.214,.205,.286,.490,37,12,2,0,0,2,0,2
38,Tommy Boggs\boggsto01,27,ATL,5,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,/1
39,Juan Bonilla\bonilju01,27,SDP,152,617,556,55,132,17,4,4,45,3,0,50,40,.237,.301,.304,.605,71,169,19,3,3,5,11,*4
40,Greg Booker\bookegr01,23,SDP,6,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
41,Rich Bordi\bordiri01,24,CHC,11,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
42,Thad Bosley*\bosleth01,26,CHC,43,83,72,12,21,4,1,2,12,1,1,10,12,.292,.373,.458,.832,126,33,0,0,0,1,1,7/98
43,Larry Bowa#\bowala01,37,CHC,147,545,499,73,133,20,5,2,43,7,3,35,30,.267,.312,.339,.651,78,169,3,0,6,4,1,*6
44,Mark Bradley\bradlma01,26,NYM,73,115,104,10,21,4,0,3,5,4,2,11,35,.202,.278,.327,.605,68,34,2,0,0,0,1,97/8
45,Steve Braun*\braunst01,35,STL,78,114,92,8,25,2,1,3,7,0,1,21,7,.272,.404,.413,.817,127,38,1,0,0,1,0,7/95
46,Sid Bream*\breamsi01,22,LAD,15,13,11,0,2,0,0,0,2,0,0,2,2,.182,.308,.182,.490,40,2,1,0,0,0,0,/3
47,Fred Breining\breinfr01,27,SFG,32,78,67,1,10,1,0,0,4,0,0,6,31,.149,.219,.164,.383,10,11,4,0,5,0,0,1
48,Bob Brenly\brenlbo01,29,SFG,104,323,281,36,63,12,2,7,34,10,7,37,48,.224,.317,.356,.673,89,100,12,2,1,2,6,23/79
49,Tony Brizzolara\brizzto01,26,ATL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
50,Greg Brock*\brockgr01,26,LAD,146,543,455,64,102,14,2,20,66,5,1,83,81,.224,.343,.396,.738,106,180,13,1,0,4,12,*3
51,Hubie Brooks\brookhu01,26,NYM,150,624,586,53,147,18,4,5,58,6,4,24,96,.251,.284,.321,.604,68,188,14,4,7,3,2,*5/4
52,Bobby Brown#\brownbo04,29,SDP,57,250,225,40,60,5,3,5,22,27,9,23,38,.267,.333,.382,.716,101,86,1,0,1,1,0,7/8
53,Glenn Brummer\brummgl01,28,STL,45,99,87,7,24,7,0,0,9,1,3,10,11,.276,.351,.356,.707,96,31,4,0,2,0,1,2
54,Warren Brusstar\brusswa01,31,CHC,59,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
55,Bill Buckner*\bucknbi01,33,CHC,153,665,626,79,175,38,6,16,66,12,4,25,30,.280,.310,.436,.746,102,273,10,5,4,5,5,*37
56,Ray Burris\burrira01,32,MON,40,45,39,2,9,2,0,0,2,0,0,4,15,.231,.302,.282,.584,64,11,0,0,2,0,0,1
57,Brett Butler*\butlebr01,26,ATL,151,613,549,84,154,21,13,5,37,39,23,54,56,.281,.344,.393,.738,98,216,5,2,3,5,3,*78/9
58,Marty Bystrom\bystrma01,24,PHI,24,42,38,2,9,1,0,0,4,0,0,2,14,.237,.268,.263,.531,49,10,1,0,1,1,0,1
59,Mark Calvert\calvema01,26,SFG,18,10,8,0,0,0,0,0,0,0,0,1,6,.000,.111,.000,.111,-66,0,0,0,1,0,0,1
60,Rick Camp\campri01,30,ATL,40,45,39,3,3,1,0,0,2,0,0,0,16,.077,.119,.103,.222,-40,4,0,2,3,1,0,1
61,Bill Campbell\campbbi02,34,CHC,82,10,10,0,1,0,0,0,1,0,0,0,3,.100,.100,.100,.200,-45,1,1,0,0,0,0,1
62,John Candelaria*\candejo01,29,PIT,33,75,65,4,9,1,0,0,2,0,0,5,17,.138,.200,.154,.354,-1,10,3,0,5,0,0,1
63,Steve Carlton*\carltst01,38,PHI,37,105,97,9,19,5,0,0,1,0,0,2,20,.196,.212,.247,.460,28,24,2,0,6,0,0,1
64,Don Carman*\carmado01,23,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
65,Gary Carter\cartega01,29,MON,145,609,541,63,146,37,3,17,79,1,1,51,57,.270,.336,.444,.780,116,240,14,7,2,8,7,*2/3
66,Joe Carter\cartejo01,23,CHC,23,52,51,6,9,1,1,0,1,1,0,0,21,.176,.176,.235,.412,12,12,1,0,1,0,0,7/89
67,Keefe Cato\catoke01,25,CIN,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,/1
68,Cesar Cedeno\cedence01,32,CIN,98,375,332,40,77,16,0,9,39,13,9,33,53,.232,.302,.361,.664,81,120,2,3,1,6,2,93/8
69,Ron Cey\ceyro01,35,CHC,159,658,581,73,160,33,1,24,90,0,0,62,85,.275,.346,.460,.805,118,267,20,5,1,9,11,*5
70,Chris Chambliss*\chambch01,34,ATL,131,514,447,59,125,24,3,20,78,2,7,63,68,.280,.366,.481,.847,126,215,8,0,0,3,15,*3
71,Floyd Chiffer\chifffl01,27,SDP,15,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
72,Mike Chris*\chrismi01,25,SFG,7,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
73,Larry Christenson\chrisla01,29,PHI,9,18,17,0,1,1,0,0,1,0,0,0,8,.059,.059,.118,.176,-52,2,0,0,1,0,0,/1
74,Steve Christmas*\chrisst01,25,CIN,9,19,17,0,1,0,0,0,1,0,0,1,3,.059,.105,.059,.164,-54,1,1,0,0,1,0,/2
75,Ralph Citarella\citarra01,25,STL,6,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
76,Jack Clark\clarkja01,27,SFG,135,574,492,82,132,25,0,20,66,5,3,74,79,.268,.361,.441,.802,125,217,14,1,0,7,6,*9/3
77,Steve Comer#\comerst01,29,PHI,3,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
78,Dave Concepcion\conceda01,35,CIN,143,593,528,54,123,22,0,1,47,14,9,56,81,.233,.303,.280,.583,61,148,21,0,2,7,9,*6/53
79,Fritzie Connally\connafr02,25,CHC,8,10,10,0,1,0,0,0,0,0,0,0,5,.100,.100,.100,.200,-45,1,0,0,0,0,0,/5
80,Tim Corcoran*\corcoti01,30,PHI,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,/3
81,Mike Couchee\couchmi01,25,SDP,8,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,183,1,0,0,0,0,0,/1
82,Danny Cox\coxda01,23,STL,12,30,27,1,2,0,0,0,0,0,0,0,12,.074,.074,.074,.148,-59,2,1,0,3,0,0,1
83,Warren Cromartie*\cromawa01,29,MON,120,410,360,37,100,26,2,3,43,8,3,43,48,.278,.352,.386,.738,106,139,11,1,1,5,7,9/3
84,Terry Crowley*\crowlte01,36,MON,50,55,44,2,8,0,0,0,3,0,0,9,4,.182,.327,.182,.509,46,8,2,1,0,1,0,/3
85,Jose Cruz*\cruzjo01,35,HOU,160,664,594,85,189,28,8,14,92,30,16,65,86,.318,.385,.463,.848,142,275,4,1,1,3,10,*7
86,Ron Darling\darliro01,22,NYM,5,11,10,0,1,0,0,0,0,0,0,0,3,.100,.100,.100,.200,-44,1,0,0,1,0,0,/1
87,Darren Daulton*\daultda01,21,PHI,2,4,3,1,1,0,0,0,0,0,0,1,1,.333,.500,.333,.833,137,1,0,0,0,0,0,/2
88,Chili Davis#\davisch01,23,SFG,137,554,486,54,113,21,2,11,59,10,12,55,108,.233,.305,.352,.657,85,171,9,0,3,9,6,*89
89,Gerry Davis\davisge03,24,SDP,5,18,15,3,5,2,0,0,1,1,0,3,4,.333,.444,.467,.911,157,7,1,0,0,0,0,/9
90,Jody Davis\davisjo02,26,CHC,151,550,510,56,138,31,2,24,84,0,2,33,93,.271,.315,.480,.795,114,245,16,2,0,5,5,*2
91,Mark Davis*\davisma01,22,SFG,20,42,30,3,4,1,0,0,1,0,0,3,8,.133,.212,.167,.379,8,5,0,0,9,0,0,1
92,Bill Dawley\dawlebi01,25,HOU,48,9,9,0,2,0,0,0,1,0,0,0,3,.222,.222,.222,.444,28,2,0,0,0,0,0,1
93,Andre Dawson\dawsoan01,28,MON,159,698,633,104,189,36,10,32,113,25,11,38,81,.299,.338,.539,.877,141,341,14,9,0,18,12,*8
94,Ken Dayley*\dayleke01,24,ATL,25,41,32,2,7,0,0,0,1,0,0,4,11,.219,.306,.219,.524,44,7,0,0,5,0,0,1
95,Ivan de Jesus\dejesiv01,30,PHI,158,565,497,60,126,15,7,4,45,11,4,53,77,.254,.323,.336,.659,84,167,7,0,11,4,18,*6
96,Marty Decker\deckema01,26,SDP,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
97,Jeff Dedmon*\dedmoje01,23,ATL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
98,Jose DeLeon\deleojo01,22,PIT,15,43,34,2,2,0,0,0,0,0,0,6,16,.059,.200,.059,.259,-26,2,1,0,3,0,0,1
99,Luis DeLeon\deleolu01,24,SDP,65,18,14,3,2,0,0,0,0,0,0,1,8,.143,.200,.143,.343,-2,2,0,0,3,0,0,1
100,John Denny\dennyjo01,30,PHI,36,96,77,7,13,1,0,0,2,2,0,2,16,.169,.190,.182,.372,4,14,2,0,17,0,0,1
101,Bob Dernier\dernibo01,26,PHI,122,245,221,41,51,10,0,1,15,35,7,18,21,.231,.288,.290,.577,62,64,2,0,5,1,0,897
102,Bo Diaz\diazbo01,30,PHI,136,516,471,49,111,17,0,15,64,1,4,38,57,.236,.295,.367,.662,84,173,10,2,4,1,4,*2
103,Carlos Diaz\diazca01,25,NYM,54,7,5,1,0,0,0,0,0,0,0,1,2,.000,.167,.000,.167,-50,0,0,0,1,0,0,1
104,Mike Diaz\diazmi01,23,CHC,6,7,7,2,2,1,0,0,1,0,0,0,0,.286,.286,.429,.714,93,3,0,0,0,0,0,/2
105,Miguel Dilone#\dilonmi01,28,PIT,7,0,0,1,0,0,0,0,0,2,0,0,0,,,,,,0,0,0,0,0,0,
106,Frank DiPino*\dipinfr01,26,HOU,53,7,6,1,1,1,0,0,1,0,0,1,1,.167,.286,.333,.619,77,2,0,0,0,0,0,1
107,Tom Dixon\dixonto01,28,MON,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
108,Bill Doran#\doranbi02,25,HOU,154,629,535,70,145,12,7,8,39,12,12,86,67,.271,.371,.364,.736,112,195,6,0,7,1,11,*4
109,Jeff Doyle#\doyleje02,26,STL,13,40,37,4,11,1,2,0,2,0,0,1,3,.297,.316,.432,.748,105,16,2,0,2,0,1,4
110,Dave Dravecky\draveda01,27,SDP,28,70,61,4,6,2,0,0,1,0,0,3,19,.098,.141,.131,.272,-23,8,1,0,6,0,0,1
111,Dan Driessen*\driesda01,31,CIN,122,467,386,57,107,17,1,12,57,6,4,75,51,.277,.390,.420,.809,122,162,12,0,0,6,10,*3
112,Leon Durham*\durhale01,25,CHC,100,409,337,58,87,18,8,12,55,12,6,66,83,.258,.381,.466,.847,131,157,4,3,0,3,12,78/39
113,Mike Easler*\easlemi01,32,PIT,115,408,381,44,117,17,2,10,54,4,2,22,64,.307,.349,.441,.790,116,168,10,3,1,1,1,7
114,Nick Esasky\esaskni01,23,CIN,85,335,302,41,80,10,5,12,46,6,2,27,99,.265,.328,.450,.779,112,136,5,3,0,3,1,5
115,Cecil Espy#\espyce01,20,LAD,20,12,11,4,3,1,0,0,1,0,0,1,2,.273,.333,.364,.697,95,4,0,0,0,0,0,8
116,Darrell Evans*\evansda01,36,SFG,142,611,523,94,145,29,3,30,82,6,6,84,81,.277,.378,.516,.894,150,270,8,2,0,2,12,*35/6
117,Pete Falcone*\falcope01,29,ATL,33,32,26,0,3,0,0,0,2,0,0,0,5,.115,.111,.115,.226,-39,3,3,0,5,1,0,1
118,Ed Farmer\farmeed01,33,PHI,12,7,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,-7,1,0,0,1,0,0,1
119,Sid Fernandez*\fernasi01,20,LAD,2,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,461,1,0,0,0,0,0,/1
120,Jack Fimple\fimplja01,24,LAD,54,167,148,16,37,8,1,2,22,1,0,11,39,.250,.300,.358,.658,83,53,4,0,7,1,0,2
121,Steve Fireovid#\fireost01,26,SDP,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
122,Mike Fitzgerald\fitzgmi02,22,NYM,8,23,20,1,2,0,0,1,2,0,0,3,6,.100,.217,.250,.467,30,5,0,0,0,0,1,/2
123,Tim Flannery*\flannti01,25,SDP,92,245,214,24,50,7,3,3,19,2,2,20,23,.234,.309,.336,.645,82,72,4,5,2,4,8,54/6
124,Doug Flynn\flynndo01,32,MON,143,477,452,44,107,18,4,0,26,2,1,19,38,.237,.267,.294,.561,57,133,12,0,5,1,8,46
125,Tom Foley*\foleyto02,23,CIN,68,113,98,7,20,4,1,0,9,1,0,13,17,.204,.297,.265,.563,56,26,1,0,2,0,2,6/4
126,Bob Forsch\forscbo01,33,STL,37,66,54,4,13,3,0,1,6,0,1,3,14,.241,.271,.352,.623,71,19,0,0,7,2,0,1
127,Terry Forster*\forstte01,31,ATL,56,9,8,1,4,1,0,0,0,0,0,0,1,.500,.500,.625,1.125,201,5,0,0,1,0,0,1
128,George Foster\fostege01,34,NYM,157,647,601,74,145,19,2,28,90,1,1,38,111,.241,.289,.419,.708,95,252,19,4,0,4,5,*7
129,Terry Francona*\francte01,24,MON,120,238,230,21,59,11,1,3,22,0,2,6,20,.257,.273,.352,.625,73,81,7,0,0,2,2,397/8
130,Doug Frobel*\frobedo01,24,PIT,32,64,60,10,17,4,1,3,11,1,1,4,17,.283,.328,.533,.861,133,32,2,0,0,0,0,7/9
131,Woodie Fryman\frymawo01,43,MON,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
132,Mike Fuentes\fuentmi02,25,MON,6,4,4,1,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,40,1,0,0,0,0,0,
133,Brent Gaff\gaffbr01,24,NYM,4,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
134,Rich Gale\galeri01,29,CIN,33,24,20,2,3,1,0,1,3,0,1,2,16,.150,.227,.350,.577,56,7,0,0,1,0,0,1
135,Gene Garber\garbege01,35,ATL,43,5,3,1,0,0,0,0,0,0,0,2,2,.000,.400,.000,.400,17,0,0,0,0,0,0,1
136,Kiko Garcia\garciki01,29,PHI,84,131,118,22,34,7,1,2,9,1,2,9,20,.288,.344,.415,.759,111,49,6,1,3,0,2,465
137,Ron Gardenhire\gardero01,25,NYM,17,33,32,1,2,0,0,0,1,0,0,1,4,.063,.091,.063,.153,-56,2,1,0,0,0,0,6
138,Phil Garner\garneph01,34,HOU,154,644,567,76,135,24,2,14,79,18,12,63,84,.238,.317,.362,.678,94,205,4,5,3,6,8,*5
139,Scott Garrelts\garresc01,21,SFG,5,12,9,1,2,0,0,0,0,0,0,0,4,.222,.222,.222,.444,26,2,0,0,3,0,0,/1
140,Steve Garvey\garvest01,34,SDP,100,425,388,76,114,22,0,14,59,4,1,29,39,.294,.344,.459,.802,124,178,16,3,0,5,11,3
141,Tony Ghelfi\ghelfto01,21,PHI,3,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,40,1,0,0,0,0,0,/1
142,Brian Giles\gilesbr01,23,NYM,145,445,400,39,98,15,0,2,27,17,10,36,77,.245,.308,.298,.606,70,119,8,2,4,3,1,*46
143,Dan Gladden\gladdda01,25,SFG,18,72,63,6,14,2,0,1,9,4,3,5,11,.222,.275,.302,.577,62,19,3,0,3,1,0,8/9
144,Tom Gorman*\gormato03,25,NYM,25,5,4,0,1,0,0,0,0,0,1,0,2,.250,.250,.250,.500,40,1,0,0,1,0,0,1
145,Tom Grant*\grantto01,26,CHC,16,23,20,2,3,1,0,0,2,0,0,3,4,.150,.261,.200,.461,28,4,0,0,0,0,0,/79
146,Rick Grapenthin\graperi01,25,MON,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
147,David Green\greenda03,22,STL,146,456,422,52,120,14,10,8,69,34,16,26,76,.284,.325,.422,.746,105,178,13,1,3,4,1,*978
148,Greg Gross*\grossgr01,30,PHI,136,284,245,25,74,12,3,0,29,3,5,34,16,.302,.385,.376,.761,113,92,6,1,1,3,4,*789/3
149,Kevin Gross\grosske01,22,PHI,17,35,33,1,3,1,0,0,1,1,0,1,14,.091,.118,.121,.239,-33,4,0,0,1,0,0,1
150,Cecilio Guante\guantce01,23,PIT,49,24,22,1,2,0,0,0,0,0,0,2,14,.091,.167,.091,.258,-27,2,0,0,0,0,0,1
151,Pedro Guerrero\guerrpe01,27,LAD,160,664,584,87,174,28,6,32,103,23,7,72,110,.298,.373,.531,.904,150,310,11,2,0,6,12,*5/3
152,Bill Gullickson\gullibi01,24,MON,34,95,82,10,11,5,0,1,3,0,0,4,27,.134,.174,.232,.406,12,19,1,0,9,0,0,1
153,Doug Gwosdz\gwosddo01,23,SDP,39,64,55,7,6,1,0,1,4,0,0,7,19,.109,.210,.182,.391,11,10,2,0,2,0,0,2
154,Tony Gwynn*\gwynnto01,23,SDP,86,334,304,34,94,12,2,1,37,7,4,23,21,.309,.355,.372,.726,105,113,9,0,4,3,5,97/8
155,Kevin Hagen\hagenke01,23,STL,9,5,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
156,Albert Hall#\hallal02,25,ATL,10,10,8,2,0,0,0,0,0,1,1,2,2,.000,.200,.000,.200,-42,0,0,0,0,0,0,/78
157,Mel Hall*\hallme01,22,CHC,112,458,410,60,116,23,5,17,56,6,6,42,101,.283,.352,.488,.840,127,200,4,3,1,2,6,*8/7
158,Atlee Hammaker#\hammaat01,25,SFG,23,67,59,1,6,0,0,0,2,0,0,4,19,.102,.172,.102,.274,-21,6,0,1,3,0,0,1
159,Alan Hargesheimer\hargeal01,28,CHC,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
160,Brian Harper\harpebr01,23,PIT,61,140,131,16,29,4,1,7,20,0,0,2,15,.221,.232,.427,.659,77,56,3,1,2,4,0,7/39
161,Terry Harper\harpete01,27,ATL,80,224,201,19,53,13,1,3,26,6,5,20,43,.264,.332,.383,.715,92,77,6,1,1,1,0,97/8
162,Greg Harris#\harrigr01,27,CIN,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
163,Andy Hawkins\hawkian01,23,SDP,21,41,31,3,2,0,0,0,0,0,0,4,9,.065,.171,.065,.236,-31,2,0,0,6,0,0,1
164,Ben Hayes\hayesbe01,25,CIN,60,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
165,Von Hayes*\hayesvo01,24,PHI,124,392,351,45,93,9,5,6,32,20,12,36,55,.265,.337,.370,.707,97,130,11,3,0,2,7,98/7
166,Jeff Heathcock\heathje02,23,HOU,6,9,6,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,3,0,0,/1
167,Richie Hebner*\hebneri01,35,PIT,78,186,162,23,43,4,1,5,26,8,3,17,28,.265,.332,.395,.727,99,64,3,1,2,4,4,5/397
168,Danny Heep*\heepda01,25,NYM,115,289,253,30,64,12,0,8,21,3,3,29,40,.253,.326,.395,.722,101,100,5,1,1,5,6,9837
169,George Hendrick\hendrge01,33,STL,144,594,529,73,168,33,3,18,97,3,4,51,76,.318,.373,.493,.866,138,261,12,2,0,11,15,39
170,Keith Hernandez*\hernake01,29,TOT,150,633,538,77,160,23,7,12,63,9,5,88,72,.297,.396,.433,.829,131,233,7,2,2,3,14,*3
171,Keith Hernandez*\hernake01,29,STL,55,244,218,34,62,15,4,3,26,1,1,24,30,.284,.352,.431,.784,116,94,2,0,0,2,5,3
172,Keith Hernandez*\hernake01,29,NYM,95,389,320,43,98,8,3,9,37,8,4,64,42,.306,.424,.434,.858,140,139,5,2,2,1,9,3
173,Willie Hernandez*\hernawi01,28,TOT,74,15,15,2,6,0,0,0,1,1,0,0,5,.400,.400,.400,.800,123,6,0,0,0,0,0,1
174,Willie Hernandez*\hernawi01,28,CHC,11,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,174,1,0,0,0,0,0,1
175,Willie Hernandez*\hernawi01,28,PHI,63,13,13,2,5,0,0,0,1,1,0,0,5,.385,.385,.385,.769,115,5,0,0,0,0,0,1
176,Tom Herr#\herrto01,27,STL,89,368,313,43,101,14,4,2,31,6,8,43,27,.323,.403,.412,.815,126,129,7,1,8,3,2,4
177,Orel Hershiser\hershor01,24,LAD,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
178,George Hinshaw\hinshge01,23,SDP,7,17,16,1,7,1,0,0,4,1,0,0,4,.438,.438,.500,.938,163,8,0,0,1,0,0,/5
179,Ron Hodges*\hodgero01,34,NYM,110,305,250,20,65,12,0,0,21,0,3,49,42,.260,.383,.308,.691,95,77,8,2,2,2,6,2
180,Al Holland\hollaal01,30,PHI,68,8,7,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
