Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
24,Dwight Bernard\bernadw01,27,NYM,32,3,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,2,0,0,1
25,Tony Bernazard#\bernato01,22,MON,22,58,40,11,12,2,0,1,8,1,2,15,12,.300,.500,.425,.925,157,17,2,1,2,0,0,4
26,Dale Berra\berrada01,22,PIT,44,140,123,11,26,5,0,3,15,0,0,11,17,.211,.272,.325,.597,60,40,5,0,2,2,2,56
27,Kurt Bevacqua\bevacku01,32,SDP,114,346,297,23,75,12,4,1,34,2,5,38,25,.253,.331,.330,.661,87,98,13,0,5,6,2,54/37
28,Jim Bibby\bibbyji01,34,PIT,34,52,45,3,8,1,0,2,5,0,0,0,25,.178,.196,.333,.529,39,15,0,1,6,0,0,1
29,Larry Biittner*\biittla01,32,CHC,111,295,272,35,79,13,3,3,50,1,1,21,23,.290,.339,.393,.732,92,107,10,0,0,2,1,379
30,Doug Bird\birddo01,29,PHI,32,7,6,1,1,0,0,0,0,0,0,1,4,.167,.286,.167,.452,26,1,0,0,0,0,0,1
31,Tim Blackwell#\blackti01,26,CHC,63,159,122,8,20,3,1,0,12,0,0,32,25,.164,.338,.205,.542,46,25,3,1,2,2,1,2
32,Paul Blair\blairpa01,35,CIN,75,155,140,7,21,4,1,2,15,0,0,11,27,.150,.209,.236,.445,21,33,4,0,2,2,3,87/9
33,Vida Blue#\bluevi01,29,SFG,37,97,83,7,10,1,0,1,3,0,0,6,35,.120,.180,.169,.348,-1,14,0,0,8,0,0,1
34,Bert Blyleven\blylebe01,28,PIT,38,85,70,1,9,1,0,0,3,0,0,0,33,.129,.129,.143,.271,-27,10,2,0,15,0,0,1
35,Bruce Bochy\bochybr01,24,HOU,56,143,129,11,28,4,0,1,6,0,0,13,25,.217,.294,.271,.565,60,35,5,1,0,0,4,2
36,Tommy Boggs\boggsto01,23,ATL,3,4,4,1,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,34,1,0,0,0,0,0,/1
37,Bruce Boisclair*\boiscbr01,26,NYM,59,106,98,7,18,5,1,0,4,0,2,3,24,.184,.210,.255,.465,29,25,2,1,1,3,0,9/73
38,Bill Bonham\bonhabi01,30,CIN,29,63,57,3,8,2,0,0,2,0,0,0,18,.140,.140,.175,.316,-14,10,1,0,6,0,0,1
39,Barry Bonnell\bonneba01,25,ATL,127,412,375,47,97,20,3,12,45,8,7,26,55,.259,.311,.424,.735,94,159,10,3,7,1,2,*78/5
40,Bob Boone\boonebo01,31,PHI,119,454,398,38,114,21,3,9,58,1,4,49,33,.286,.367,.422,.789,113,168,9,2,4,1,9,*2/5
41,Pedro Borbon\borbope01,32,TOT,60,9,9,2,3,0,0,0,0,0,0,0,2,.333,.333,.333,.667,84,3,0,0,0,0,0,1
42,Pedro Borbon\borbope01,32,CIN,30,6,6,2,2,0,0,0,0,0,0,0,1,.333,.333,.333,.667,82,2,0,0,0,0,0,1
43,Pedro Borbon\borbope01,32,SFG,30,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,89,1,0,0,0,0,0,1
44,Larry Bowa#\bowala01,33,PHI,147,619,539,74,130,17,11,0,31,20,9,61,32,.241,.316,.314,.630,71,169,11,1,12,6,5,*6
45,Doe Boyland*\boylado01,24,PIT,4,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,
46,Larry Bradford\bradfla01,29,ATL,21,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
47,Ken Brett*\brettke01,30,LAD,30,11,11,0,3,0,0,0,2,0,0,0,2,.273,.273,.273,.545,51,3,1,0,0,0,0,1
48,Dan Briggs*\briggda01,26,SDP,104,254,227,34,47,4,3,8,30,2,1,18,45,.207,.277,.357,.634,77,81,3,5,1,3,5,378/9
49,Tony Brizzolara\brizzto01,22,ATL,20,39,35,1,1,0,0,0,1,0,0,2,14,.029,.079,.029,.108,-70,1,0,0,1,1,0,1
50,Lou Brock*\brocklo01,40,STL,120,436,405,56,123,15,4,5,38,21,12,23,43,.304,.342,.398,.739,100,161,7,3,0,5,1,7
51,Tom Bruno\brunoto01,26,STL,27,6,5,0,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,9,1,0,0,1,0,0,1
52,Warren Brusstar\brusswa01,27,PHI,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
53,Bill Buckner*\bucknbi01,29,CHC,149,628,591,72,168,34,7,14,66,9,4,30,28,.284,.319,.437,.756,97,258,16,2,1,4,6,*3
54,Ray Burris\burrira01,28,TOT,18,9,7,1,1,0,0,0,0,0,0,1,2,.143,.250,.143,.393,11,1,0,0,1,0,0,1
55,Ray Burris\burrira01,28,CHC,14,2,1,1,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,44,0,0,0,0,0,0,1
56,Ray Burris\burrira01,28,NYM,4,7,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,-6,1,0,0,1,0,0,/1
57,Jeff Burroughs\burroje01,28,ATL,116,475,397,49,89,14,1,11,47,2,2,73,75,.224,.347,.348,.695,86,138,14,3,0,2,7,*7
58,Enos Cabell\cabelen01,29,HOU,155,630,603,60,164,30,5,6,67,37,18,21,68,.272,.299,.368,.668,87,222,18,3,2,1,7,*53
59,John Candelaria*\candejo01,25,PIT,33,77,68,0,9,4,0,0,6,0,0,1,18,.132,.145,.191,.336,-11,13,4,0,8,0,0,1
60,Doug Capilla*\capildo01,27,TOT,18,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,447,1,0,0,0,0,0,1
61,Doug Capilla*\capildo01,27,CIN,5,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,447,1,0,0,0,0,0,/1
62,Doug Capilla*\capildo01,27,CHC,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
63,Bernie Carbo*\carbobe01,31,STL,52,76,64,6,18,1,0,3,12,1,0,10,22,.281,.368,.438,.806,118,28,0,0,0,2,0,9/7
64,Jose Cardenal\cardejo02,35,TOT,40,100,85,12,21,7,0,2,13,2,0,14,11,.247,.360,.400,.760,108,34,3,1,0,0,1,9/73
65,Jose Cardenal\cardejo02,35,PHI,29,56,48,4,10,3,0,0,9,1,0,8,8,.208,.321,.271,.592,62,13,3,0,0,0,1,/793
66,Jose Cardenal\cardejo02,35,NYM,11,44,37,8,11,4,0,2,4,1,0,6,3,.297,.409,.568,.977,170,21,0,1,0,0,0,/93
67,Steve Carlton*\carltst01,34,PHI,36,102,94,9,21,3,0,0,10,1,0,3,17,.223,.253,.255,.508,38,24,4,1,2,1,0,1
68,Gary Carter\cartega01,25,MON,141,559,505,74,143,26,5,22,75,3,2,40,62,.283,.338,.485,.823,123,245,11,5,2,7,3,*2
69,Dave Cash\cashda01,31,MON,76,203,187,24,60,11,1,2,19,7,4,12,12,.321,.358,.422,.781,114,79,6,0,2,2,0,4
70,Bobby Castillo\castibo01,24,LAD,19,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
71,Bill Caudill\caudibi01,22,CHC,29,21,17,0,1,0,0,0,0,0,0,0,10,.059,.059,.059,.118,-69,1,0,0,4,0,0,1
72,Cesar Cedeno\cedence01,28,HOU,132,549,470,57,123,27,4,6,54,30,13,64,52,.262,.348,.374,.722,103,176,15,3,3,9,8,38
73,Ron Cey\ceyro01,31,LAD,150,579,487,77,137,20,1,28,81,3,3,86,85,.281,.389,.499,.888,142,243,11,2,0,4,8,*5
74,Darrel Chaney#\chaneda01,31,ATL,63,137,117,15,19,5,0,0,10,2,1,19,34,.162,.277,.205,.483,31,24,2,0,0,1,2,6/452
75,Kelvin Chapman\chapmke01,23,NYM,35,87,80,7,12,1,2,0,4,0,0,5,15,.150,.198,.213,.410,15,17,1,0,1,1,0,4/5
76,Larry Christenson\chrisla01,25,PHI,19,36,31,4,9,3,1,1,1,1,0,2,13,.290,.333,.548,.882,134,17,0,0,3,0,0,1
77,Jack Clark\clarkja01,23,SFG,143,598,527,84,144,25,2,26,86,11,8,63,95,.273,.348,.476,.825,130,251,9,1,1,6,6,*9/57
78,Gene Clines\clinege01,32,CHC,10,10,10,0,2,0,0,0,0,0,0,0,1,.200,.200,.200,.400,6,2,0,0,0,0,0,
79,Joe Coleman\colemjo05,32,TOT,15,5,5,0,1,1,0,0,0,0,0,0,3,.200,.200,.400,.600,57,2,0,0,0,0,0,1
80,Joe Coleman\colemjo05,32,SFG,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
81,Joe Coleman\colemjo05,32,PIT,10,5,5,0,1,1,0,0,0,0,0,0,3,.200,.200,.400,.600,57,2,0,0,0,0,0,1
82,Dave Collins#\collida02,26,CIN,122,429,396,59,126,16,4,3,35,16,9,27,48,.318,.364,.402,.765,109,159,6,2,3,1,2,973/8
83,Dave Concepcion\conceda01,31,CIN,149,666,590,91,166,25,3,16,84,19,7,64,73,.281,.348,.415,.764,107,245,18,0,6,6,5,*6
84,Vic Correll\correvi01,33,CIN,48,150,133,14,31,12,0,1,15,0,0,14,26,.233,.309,.346,.655,78,46,3,1,1,1,2,2
85,Warren Cromartie*\cromawa01,25,MON,158,710,659,84,181,46,5,8,46,8,7,38,78,.275,.313,.396,.709,93,261,11,1,6,6,19,*7
86,Hector Cruz\cruzhe01,26,TOT,90,243,207,26,47,10,2,4,28,0,1,34,46,.227,.335,.353,.687,88,73,10,0,1,1,3,987/5
87,Hector Cruz\cruzhe01,26,SFG,16,28,25,2,3,0,0,0,1,0,0,3,7,.120,.214,.120,.334,-3,3,2,0,0,0,0,/759
88,Hector Cruz\cruzhe01,26,CIN,74,215,182,24,44,10,2,4,27,0,1,31,39,.242,.350,.385,.735,100,70,8,0,1,1,3,987
89,Jose Cruz*\cruzjo01,31,HOU,157,636,558,73,161,33,7,9,72,36,14,72,66,.289,.367,.421,.788,121,235,5,0,1,5,16,*7
90,John Curtis*\curtijo01,31,SFG,29,43,34,3,5,1,0,0,3,0,0,2,9,.147,.216,.176,.393,12,6,0,1,6,0,0,1
91,John D'Acquisto\d'acqjo01,27,SDP,51,38,31,0,4,2,0,0,3,0,0,2,21,.129,.229,.194,.422,20,6,0,2,3,0,0,1
92,Paul Dade\dadepa01,27,SDP,76,310,283,38,78,19,2,1,19,13,5,14,48,.276,.311,.367,.679,91,104,6,2,7,3,0,5/87
93,Vic Davalillo*\davalvi01,39,LAD,29,29,27,2,7,1,0,0,2,2,0,2,0,.259,.310,.296,.607,68,8,0,0,0,0,0,/7
94,Steve Davis\davisst01,25,CHC,3,4,4,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/45
95,Andre Dawson\dawsoan01,24,MON,155,684,639,90,176,24,12,25,92,35,10,27,115,.275,.309,.468,.777,111,299,10,6,8,4,5,*8
96,Ivan de Jesus\dejesiv01,26,CHC,160,716,636,92,180,26,10,5,52,24,20,59,82,.283,.345,.379,.724,90,241,9,2,17,2,1,*6
97,Arturo DeFreites\defrear01,26,CIN,23,35,34,2,7,2,0,0,4,0,0,0,16,.206,.200,.265,.465,26,9,1,0,0,1,0,/39
98,John Denny\dennyjo01,26,STL,31,80,70,5,9,2,1,0,3,1,2,1,21,.129,.139,.186,.325,-13,13,0,0,8,1,0,1
99,Adrian Devine\devinad01,27,ATL,40,7,7,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
100,Steve Dillard\dillast01,28,CHC,89,190,166,31,47,6,1,5,24,1,0,17,24,.283,.351,.422,.773,102,70,4,1,5,1,4,4/5
101,Miguel Dilone#\dilonmi01,24,CHC,43,38,36,14,11,0,0,0,1,15,5,2,5,.306,.342,.306,.648,72,11,0,0,0,0,0,8/7
102,Mike Dimmel\dimmemi01,24,STL,6,3,3,1,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667,82,1,0,0,0,0,0,/78
103,Tom Dixon\dixonto01,24,HOU,19,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,464,1,0,0,0,0,0,1
104,Dan Driessen*\driesda01,27,CIN,150,589,515,72,129,24,3,18,75,11,5,62,77,.250,.330,.414,.744,102,213,6,3,2,7,11,*3
105,Duffy Dyer\dyerdu01,33,MON,28,83,74,4,18,6,0,1,8,0,0,9,17,.243,.325,.365,.690,89,27,1,0,0,0,4,2
106,Mike Easler*\easlemi01,28,PIT,55,62,54,8,15,1,1,2,11,0,1,8,13,.278,.371,.444,.815,118,24,0,0,0,0,0,/79
107,Jamie Easterly*\easteja01,26,ATL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
108,Rawly Eastwick\eastwra01,28,PHI,51,7,7,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
109,Juan Eichelberger\eicheju01,25,SDP,3,7,5,1,2,1,0,0,1,0,0,1,2,.400,.500,.600,1.100,209,3,0,0,1,0,0,/1
110,Dock Ellis#\ellisdo01,34,TOT,20,29,27,2,2,0,0,0,1,0,0,1,7,.074,.107,.074,.181,-48,2,0,0,1,0,0,1
111,Dock Ellis#\ellisdo01,34,NYM,17,28,26,2,2,0,0,0,1,0,0,1,7,.077,.111,.077,.188,-46,2,0,0,1,0,0,1
112,Dock Ellis#\ellisdo01,34,PIT,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
113,Nino Espinosa\espinni01,25,PHI,36,80,72,3,14,2,0,0,6,0,1,4,15,.194,.237,.222,.459,25,16,2,0,4,0,0,1
114,Barry Evans\evansba01,23,SDP,56,174,162,9,35,5,0,1,14,0,2,5,16,.216,.237,.265,.502,42,43,2,0,5,2,0,5/64
115,Darrell Evans*\evansda01,32,SFG,160,661,562,68,142,23,2,17,70,6,7,91,80,.253,.356,.391,.748,111,220,6,2,1,5,14,*5
116,Bill Fahey*\faheybi01,29,SDP,73,236,209,14,60,8,1,3,19,1,1,21,17,.287,.348,.378,.726,105,79,4,0,3,3,5,2
117,Pete Falcone*\falcope01,25,NYM,33,59,52,1,9,0,0,0,2,0,0,2,19,.173,.204,.173,.377,7,9,2,0,5,0,0,1
118,Joe Ferguson\fergujo01,32,LAD,122,442,363,54,95,14,0,20,69,1,0,70,68,.262,.380,.466,.845,131,169,10,2,2,5,6,29/7
119,Sergio Ferrer#\ferrese01,28,NYM,32,9,7,7,0,0,0,0,0,0,2,2,3,.000,.222,.000,.222,-32,0,0,0,0,0,0,5/64
120,Rollie Fingers\fingero01,32,SDP,54,13,12,1,1,0,0,0,2,0,0,0,2,.083,.083,.083,.167,-53,1,0,0,1,0,0,1
121,Tim Flannery*\flannti01,21,SDP,22,73,65,2,10,0,1,0,4,0,0,4,5,.154,.222,.185,.407,16,12,3,2,1,1,1,4
122,Gil Flores\floregi01,26,NYM,70,106,93,9,18,1,1,1,10,2,0,8,17,.194,.262,.258,.520,46,24,1,1,3,1,0,9/8
123,Doug Flynn\flynndo01,28,NYM,157,580,555,35,135,19,5,4,61,0,3,17,46,.243,.265,.317,.582,62,176,15,0,6,2,7,*46
124,Tim Foli\foliti01,28,TOT,136,594,532,70,153,23,1,1,65,6,5,28,14,.288,.330,.340,.671,80,181,8,9,19,6,0,*6
125,Tim Foli\foliti01,28,NYM,3,7,7,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,/6
126,Tim Foli\foliti01,28,PIT,133,587,525,70,153,23,1,1,65,6,5,28,14,.291,.335,.345,.679,83,181,7,9,19,6,0,*6
127,Barry Foote\footeba01,27,CHC,132,469,429,47,109,26,0,16,56,5,2,34,49,.254,.316,.427,.742,93,183,12,5,0,1,7,*2
128,Bob Forsch\forscbo01,29,STL,33,84,73,7,8,2,2,0,5,0,0,5,17,.110,.163,.192,.354,-4,14,1,0,4,2,0,1
129,Ken Forsch\forscke01,32,HOU,26,68,58,4,8,1,0,0,3,0,0,4,22,.138,.194,.155,.349,-1,9,1,0,6,0,0,1
130,Terry Forster*\forstte01,27,LAD,17,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,1
131,George Foster\fostege01,30,CIN,121,505,440,68,133,18,3,30,98,0,2,59,105,.302,.386,.561,.948,155,247,11,3,0,3,7,*7
132,George Frazier\frazige01,24,STL,25,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
133,Roger Freed\freedro01,33,STL,34,36,31,2,8,2,0,2,8,0,0,5,7,.258,.361,.516,.877,135,16,1,0,0,0,0,/3
134,Pepe Frias\friaspe01,30,ATL,140,510,475,41,123,18,4,1,44,3,2,20,36,.259,.290,.320,.610,62,152,13,2,10,3,5,*6
135,Woodie Fryman\frymawo01,39,MON,44,7,7,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
136,John Fulgham\fulghjo01,23,STL,22,59,42,3,6,2,0,0,4,0,0,6,21,.143,.250,.190,.440,21,8,0,0,11,0,0,1
137,Gene Garber\garbege01,31,ATL,68,15,10,0,3,0,0,0,1,0,0,3,4,.300,.462,.300,.762,107,3,0,0,2,0,0,1
138,Phil Garner\garneph01,30,PIT,150,612,549,76,161,32,8,11,59,17,8,55,74,.293,.359,.441,.800,113,242,6,3,2,3,15,456
139,Steve Garvey\garvest01,30,LAD,162,697,648,92,204,32,1,28,110,3,6,37,59,.315,.351,.497,.848,130,322,25,2,4,6,16,*3
140,Dave Geisel*\geiseda01,24,CHC,7,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
141,Cesar Geronimo*\geronce01,31,CIN,123,400,356,38,85,17,4,4,38,1,1,37,56,.239,.312,.343,.655,78,122,8,2,3,2,11,*8
142,Ed Glynn\glynned01,26,NYM,46,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
143,Fernando Gonzalez\gonzafe01,29,SDP,114,341,323,22,70,13,3,9,34,0,0,18,34,.217,.258,.359,.617,72,116,8,0,0,0,11,4/5
144,Julio Gonzalez\gonzaju02,26,HOU,68,195,181,16,45,5,2,0,10,2,1,5,14,.249,.280,.298,.579,63,54,4,3,6,0,0,46/5
145,Brian Greer\greerbr01,20,SDP,4,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/8
146,Tom Grieve\grievto01,31,STL,9,19,15,1,3,1,0,0,0,0,0,4,1,.200,.368,.267,.635,76,4,0,0,0,0,1,/7
147,Ken Griffey*\griffke01,29,CIN,95,420,380,62,120,27,4,8,32,12,5,36,39,.316,.374,.471,.845,129,179,7,1,0,3,3,9/8
148,Tom Griffin\griffto02,31,SFG,59,15,14,1,1,0,0,0,0,0,0,0,6,.071,.071,.071,.143,-60,1,0,0,1,0,0,1
149,Ross Grimsley*\grimsro02,29,MON,32,58,55,4,11,2,0,0,8,0,0,0,10,.200,.200,.236,.436,20,13,0,0,3,0,0,1
150,Greg Gross*\grossgr01,26,PHI,111,206,174,21,58,6,3,0,15,5,2,29,5,.333,.422,.402,.825,124,70,3,0,0,3,4,789
151,Pedro Guerrero\guerrpe01,23,LAD,25,64,62,7,15,2,0,2,9,2,0,1,14,.242,.250,.371,.621,68,23,1,0,0,1,1,/93758
152,Bill Gullickson\gullibi01,20,MON,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
153,Ed Halicki\haliced01,28,SFG,33,37,34,3,7,1,0,0,1,0,0,1,9,.206,.229,.235,.464,31,8,1,0,2,0,0,1
154,Preston Hanna\hannapr01,24,ATL,6,7,6,1,0,0,0,0,0,0,0,1,5,.000,.143,.000,.143,-58,0,0,0,0,0,0,/1
155,Gerry Hannahs*\hannage01,26,LAD,4,4,4,1,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,38,1,0,0,0,0,0,/1
156,Gary Hargis\hargiga01,22,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,
157,Mike Hargrove*\hargrmi01,29,SDP,52,151,125,15,24,5,0,0,8,0,2,25,15,.192,.325,.232,.557,60,29,1,0,0,1,3,3
158,Bud Harrelson#\harrebu01,35,PHI,53,87,71,7,20,6,0,0,7,3,3,13,14,.282,.395,.366,.762,107,26,1,1,1,1,0,46/57
159,Andy Hassler*\hasslan01,27,NYM,29,23,22,0,0,0,0,0,0,0,0,1,17,.000,.043,.000,.043,-87,0,1,0,0,0,0,1
160,Mickey Hatcher\hatchmi01,24,LAD,33,102,93,9,25,4,1,1,5,1,3,7,12,.269,.327,.366,.692,90,34,5,1,1,0,0,95/87
161,Tom Hausman\hausmto01,26,NYM,19,27,26,0,3,0,0,0,0,0,0,0,4,.115,.115,.115,.231,-35,3,1,0,1,0,0,1
162,Richie Hebner*\hebneri01,31,NYM,136,550,473,54,127,25,2,10,79,3,1,59,59,.268,.354,.393,.747,109,186,7,8,1,8,6,*5/3
163,Danny Heep*\heepda01,21,HOU,14,17,14,0,2,0,0,0,2,0,0,1,4,.143,.176,.143,.319,-9,2,0,0,0,2,1,/7
164,Ken Henderson#\hendeke01,33,TOT,72,110,94,12,22,3,0,2,10,0,0,15,18,.234,.345,.330,.675,79,31,1,1,0,0,1,79
165,Ken Henderson#\hendeke01,33,CIN,10,13,13,1,3,1,0,0,2,0,0,0,2,.231,.231,.308,.538,45,4,0,0,0,0,0,/79
166,Ken Henderson#\hendeke01,33,CHC,62,97,81,11,19,2,0,2,8,0,0,15,16,.235,.361,.333,.694,84,27,1,1,0,0,1,7/9
167,Steve Henderson\hendest01,26,NYM,98,393,350,42,107,16,8,5,39,13,5,38,58,.306,.380,.440,.820,129,154,7,4,1,0,6,7
168,George Hendrick\hendrge01,29,STL,140,548,493,67,148,27,1,16,75,2,3,49,62,.300,.359,.456,.816,120,225,17,0,0,6,5,*98
169,Keith Hernandez*\hernake01,25,STL,161,698,610,116,210,48,11,11,105,11,6,80,78,.344,.417,.513,.930,151,313,9,1,0,7,5,*3
170,Willie Hernandez*\hernawi01,24,CHC,52,9,8,0,2,1,0,0,1,0,0,0,5,.250,.250,.375,.625,62,3,0,0,1,0,0,1
171,Larry Herndon\herndla01,25,SFG,132,389,354,35,91,14,5,7,36,8,6,29,70,.257,.313,.384,.698,96,136,3,1,3,2,5,*879
172,Tom Herr#\herrto01,23,STL,14,12,10,4,2,0,0,0,1,1,0,2,2,.200,.333,.200,.533,49,2,0,0,0,0,0,/4
173,Marc Hill\hillma01,27,SFG,63,200,169,20,35,3,0,3,15,0,1,26,25,.207,.308,.278,.586,67,47,5,0,2,3,5,2/3
174,Ron Hodges*\hodgero01,30,NYM,59,106,86,4,14,4,0,0,5,0,0,19,16,.163,.311,.209,.521,49,18,0,0,0,1,3,2
175,Al Holland\hollaal01,26,SFG,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
176,Ken Holtzman\holtzke01,33,CHC,24,45,43,2,10,3,0,0,1,0,0,2,9,.233,.267,.302,.569,49,13,0,0,0,0,0,1
177,Burt Hooton\hootobu01,29,LAD,30,84,75,5,11,3,0,0,5,0,0,1,18,.147,.158,.187,.345,-6,14,0,0,8,0,0,1
178,Bob Horner\hornebo01,21,ATL,121,515,487,66,153,15,1,33,98,0,2,22,74,.314,.346,.552,.898,135,269,9,3,0,3,6,53
179,Charlie Hough\houghch01,31,LAD,42,43,38,1,6,1,0,0,2,0,0,0,9,.158,.158,.184,.342,-6,7,0,0,5,0,0,1
