Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
34,Ken Boswell*\bosweke01,29,HOU,86,212,178,16,43,8,2,0,21,0,3,30,12,.242,.349,.309,.658,91,55,7,1,0,3,7,45
35,Larry Bowa#\bowala01,29,PHI,136,629,583,79,178,18,9,2,38,24,6,24,32,.305,.334,.377,.711,94,220,9,2,17,2,0,*6
36,Buddy Bradford\bradfbu01,30,STL,50,93,81,12,22,1,0,4,15,0,2,12,24,.272,.366,.432,.798,118,35,3,0,0,0,0,9/78
37,Tom Bradley\bradlto01,28,SFG,13,12,10,0,0,0,0,0,1,0,0,1,4,.000,.091,.000,.091,-73,0,0,0,1,0,0,1
38,Hal Breeden\breedha01,31,MON,24,44,37,4,5,2,0,0,1,0,0,7,5,.135,.273,.189,.462,28,7,1,0,0,0,3,3
39,Ken Brett*\brettke01,26,PIT,26,54,52,5,12,4,0,1,4,0,0,1,7,.231,.245,.365,.611,70,19,1,0,1,0,0,1
40,Jim Brewer*\breweji01,37,LAD,21,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
41,Ed Brinkman\brinked01,33,STL,28,85,75,6,18,4,0,1,6,0,0,7,10,.240,.306,.333,.639,75,25,3,1,0,2,2,6
42,Lou Brock*\brocklo01,36,STL,136,574,528,78,163,27,6,3,47,56,16,38,64,.309,.359,.400,.758,107,211,7,3,3,0,6,*7
43,Jake Brown\brownja02,27,SFG,41,48,43,6,9,3,0,0,4,0,0,5,13,.209,.292,.279,.571,57,12,0,0,0,0,0,/798
44,Ollie Brown\brownol02,31,PHI,84,161,145,19,44,12,0,6,26,1,1,15,29,.303,.369,.510,.879,139,74,1,0,1,0,1,97
45,Ron Bryant#\bryanro01,27,STL,10,1,1,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
46,Bill Buckner*\bucknbi01,25,LAD,92,315,288,30,70,11,2,6,31,8,3,17,15,.243,.286,.358,.644,82,103,11,2,4,4,7,7
47,Ray Burris\burrira01,24,CHC,38,96,82,10,15,2,0,0,4,0,1,7,24,.183,.247,.207,.455,26,17,1,0,7,0,0,1
48,Enos Cabell\cabelen01,25,HOU,117,374,348,43,92,17,6,2,43,12,3,18,53,.264,.303,.365,.668,92,127,9,3,1,4,1,7935
49,Mike Caldwell\caldwmi01,26,SFG,38,51,44,2,7,3,0,0,3,0,0,0,11,.159,.159,.227,.386,5,10,2,0,7,0,0,1
50,John Candelaria*\candejo01,21,PIT,18,46,43,2,6,0,0,0,2,0,0,3,12,.140,.196,.140,.335,-5,6,0,0,0,0,0,1
51,Buzz Capra\caprabu01,27,ATL,12,31,23,2,1,0,0,0,1,0,0,1,5,.043,.080,.043,.123,-65,1,0,0,5,1,0,1
52,Jose Cardenal\cardejo02,31,CHC,154,666,574,85,182,30,2,9,68,34,12,77,50,.317,.397,.423,.821,125,243,11,4,4,7,5,*79
53,Steve Carlton*\carltst01,30,PHI,37,102,90,8,14,2,0,0,9,0,0,5,24,.156,.200,.178,.378,4,16,3,0,7,0,0,1
54,Don Carrithers\carrido01,25,MON,19,36,34,3,6,3,0,0,3,0,0,0,10,.176,.171,.265,.436,18,9,0,0,1,1,0,1
55,Clay Carroll\carrocl02,34,CIN,56,21,19,1,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
56,Tom Carroll*\carroto02,22,CIN,12,14,14,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
57,Gary Carter\cartega01,21,MON,144,590,503,58,136,20,1,17,68,5,2,72,83,.270,.360,.416,.776,112,209,7,1,10,4,8,92/5
58,Dave Cash\cashda01,27,PHI,162,766,699,111,213,40,3,4,57,13,6,56,34,.305,.356,.388,.744,104,271,8,4,0,7,5,*4
59,Danny Cater\caterda01,35,STL,22,36,35,3,8,2,0,0,2,0,0,1,3,.229,.250,.286,.536,46,10,0,0,0,0,1,3
60,Cesar Cedeno\cedence01,24,HOU,131,576,500,93,144,31,3,13,63,50,17,62,52,.288,.371,.440,.811,133,220,12,7,2,5,9,*8
61,Ron Cey\ceyro01,27,LAD,158,662,566,72,160,29,2,25,101,5,2,78,74,.283,.372,.473,.845,139,268,15,7,3,8,15,*5
62,Darrel Chaney#\chaneda01,27,CIN,71,175,160,18,35,6,0,2,26,3,0,14,38,.219,.280,.294,.574,59,47,3,0,0,1,2,645
63,Larry Christenson\chrisla01,21,PHI,29,68,57,3,14,2,1,2,6,0,0,3,27,.246,.283,.421,.704,91,24,0,0,8,0,0,1
64,Jack Clark\clarkja01,19,SFG,8,19,17,3,4,0,0,0,2,1,0,1,2,.235,.263,.235,.498,37,4,0,0,0,1,0,/5879
65,Ron Clark\clarkro02,32,PHI,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,
66,Gene Clines\clinege01,28,NYM,82,216,203,25,46,6,3,0,10,4,4,11,21,.227,.269,.286,.554,58,58,4,1,0,1,1,87/9
67,Rich Coggins*\coggiri01,24,MON,13,40,37,1,10,3,1,0,4,0,0,1,7,.270,.289,.405,.695,89,15,0,0,2,0,0,/79
68,Nate Colbert\colbena01,29,MON,38,87,81,10,14,4,1,4,11,0,0,5,31,.173,.230,.395,.625,69,32,1,1,0,0,3,3
69,Dave Concepcion\conceda01,27,CIN,140,558,507,62,139,23,1,5,49,33,6,39,51,.274,.326,.353,.679,87,179,17,2,6,4,4,*6/5
70,Vic Correll\correvi01,29,ATL,103,375,325,37,70,12,1,11,39,0,2,42,66,.215,.305,.360,.665,82,117,13,1,5,2,5,2
71,Mike Cosgrove*\cosgrmi01,24,HOU,32,15,13,0,2,1,0,0,0,0,0,0,1,.154,.154,.231,.385,10,3,1,0,2,0,0,1
72,Jim Cox\coxji01,25,MON,11,29,27,1,7,1,0,1,5,1,0,1,2,.259,.276,.407,.683,85,11,2,0,0,1,1,/4
73,Larry Cox\coxla01,27,PHI,11,7,5,0,1,0,0,0,1,1,0,1,0,.200,.286,.200,.486,35,1,1,0,0,1,0,2
74,Jerry Cram\cramje01,27,NYM,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
75,Jim Crawford*\crawfji01,24,HOU,44,20,17,1,5,1,0,0,2,0,0,2,3,.294,.368,.353,.721,109,6,1,0,1,0,0,1
76,Willie Crawford*\crawfwi01,28,LAD,124,432,373,46,98,15,2,9,46,5,5,49,43,.263,.345,.386,.731,108,144,2,0,6,4,11,*97
77,Ken Crosby\crosbke01,27,CHC,9,1,0,1,0,0,0,0,0,0,0,1,0,,1.000,,,,0,0,0,0,0,0,/1
78,Terry Crowley*\crowlte01,28,CIN,66,78,71,8,19,6,0,1,11,0,0,7,6,.268,.333,.394,.728,100,28,6,0,0,0,1,/379
79,Hector Cruz\cruzhe01,22,STL,23,52,48,7,7,2,2,0,6,0,0,2,4,.146,.176,.271,.447,21,13,1,0,1,1,0,5/79
80,Henry Cruz*\cruzhe02,23,LAD,53,101,94,8,25,3,1,0,5,1,1,7,6,.266,.317,.319,.636,81,30,0,0,0,0,0,87/9
81,Jose Cruz*\cruzjo01,27,HOU,120,377,315,44,81,15,2,9,49,6,3,52,44,.257,.358,.403,.761,119,127,6,1,3,6,6,97/8
82,John Curtis*\curtijo01,27,STL,39,48,38,6,8,0,0,0,1,0,0,5,16,.211,.302,.211,.513,42,8,1,0,5,0,0,1
83,John D'Acquisto\d'acqjo01,23,SFG,10,9,7,2,0,0,0,0,0,0,0,2,6,.000,.222,.000,.222,-35,0,0,0,0,0,0,1
84,Bruce Dal Canton\dalcabr01,34,ATL,26,19,19,0,2,0,0,0,0,0,0,0,8,.105,.105,.105,.211,-42,2,0,0,0,0,0,1
85,Pat Darcy*\darcypa01,25,CIN,27,49,47,1,4,1,0,0,1,0,0,0,27,.085,.085,.106,.191,-47,5,0,0,2,0,0,1
86,Jerry DaVanon\davanje01,29,HOU,32,114,97,15,27,4,2,1,10,2,0,16,7,.278,.386,.392,.778,125,38,3,1,0,0,1,6/45
87,Bob Davis\davisbo02,23,SDP,43,143,128,6,30,3,2,0,7,0,0,11,31,.234,.310,.289,.599,72,37,3,3,1,0,3,2
88,Willie Davis*\daviswi02,35,STL,98,376,350,41,102,19,6,6,50,10,1,14,27,.291,.319,.431,.751,104,151,5,4,0,8,1,987
89,Ivan de Jesus\dejesiv01,22,LAD,63,99,87,10,16,2,1,0,2,1,2,11,15,.184,.276,.230,.505,45,20,0,0,1,0,0,6
90,Jesus de la Rosa\dela_je01,21,HOU,3,3,3,1,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000,183,2,0,0,0,0,0,
91,Larry Demery\demerla01,22,PIT,49,30,24,3,3,0,1,0,0,0,0,4,10,.125,.250,.208,.458,30,5,0,0,2,0,0,1
92,Don DeMola\demoldo01,22,MON,60,8,8,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
93,John Denny\dennyjo01,22,STL,26,50,44,4,10,0,0,0,3,0,0,0,17,.227,.227,.227,.455,25,10,0,0,6,0,0,1
94,Tom Dettore*\dettoto01,27,CHC,36,25,24,2,6,0,0,0,2,0,0,1,7,.250,.280,.250,.530,46,6,0,0,0,0,0,1
95,Adrian Devine\devinad01,23,ATL,5,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
96,Larry Dierker\dierkla01,28,HOU,34,89,76,0,7,0,0,0,5,0,0,0,21,.092,.092,.092,.184,-47,7,1,0,13,0,0,1
97,Miguel Dilone#\dilonmi01,20,PIT,18,6,6,8,0,0,0,0,0,2,2,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/8
98,Al Downing\downial01,34,LAD,22,19,16,0,0,0,0,0,1,0,0,2,8,.000,.105,.000,.105,-68,0,0,0,0,1,0,1
99,Rob Dressler\dressro01,21,SFG,3,5,4,1,0,0,0,0,0,0,0,1,2,.000,.200,.000,.200,-41,0,0,0,0,0,0,/1
100,Dan Driessen*\driesda01,23,CIN,88,249,210,38,59,8,1,7,38,10,3,35,30,.281,.386,.429,.814,125,90,8,2,0,2,2,37/9
101,Ron Dunn\dunnro01,25,CHC,32,52,44,2,7,3,0,1,6,0,0,6,17,.159,.250,.295,.545,49,13,0,0,0,2,0,5/74
102,Jim Dwyer*\dwyerji01,25,TOT,81,247,206,26,56,8,1,3,21,4,1,27,36,.272,.353,.364,.717,97,75,1,0,12,2,0,7/98
103,Jim Dwyer*\dwyerji01,25,STL,21,36,31,4,6,1,0,0,1,0,0,4,6,.194,.286,.226,.512,42,7,1,0,1,0,0,/879
104,Jim Dwyer*\dwyerji01,25,MON,60,211,175,22,50,7,1,3,20,4,1,23,30,.286,.365,.389,.754,106,68,0,0,11,2,0,7/9
105,Duffy Dyer\dyerdu01,29,PIT,48,140,132,8,30,5,2,3,16,0,0,6,22,.227,.266,.364,.630,75,48,4,1,1,0,0,2
106,Mike Easler*\easlemi01,24,HOU,5,5,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,
107,Jamie Easterly*\easteja01,22,ATL,21,21,18,1,1,0,0,0,1,0,0,0,6,.056,.056,.056,.111,-69,1,1,0,3,0,0,1
108,Rawly Eastwick\eastwra01,24,CIN,58,16,15,0,1,0,0,0,0,0,0,0,8,.067,.067,.067,.133,-63,1,0,0,1,0,0,1
109,Dock Ellis#\ellisdo01,30,PIT,30,48,36,3,4,1,0,0,1,0,0,5,8,.111,.220,.139,.358,2,5,1,0,7,0,0,1
110,Nino Espinosa\espinni01,21,NYM,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
111,Jim Essian\essiaji01,24,PHI,2,2,1,1,1,0,0,0,1,0,0,1,0,1.000,1.000,1.000,2.000,449,1,0,0,0,0,0,/2
112,Darrell Evans*\evansda01,28,ATL,156,681,567,82,138,22,2,22,73,12,3,105,106,.243,.361,.406,.766,110,230,10,2,2,5,5,*5/3
113,Ron Fairly*\fairlro01,36,STL,107,279,229,32,69,13,2,7,37,0,1,45,22,.301,.421,.467,.888,143,107,8,3,1,1,9,39/7
114,Pete Falcone*\falcope01,21,SFG,34,70,65,2,4,0,0,0,0,1,0,1,26,.062,.076,.062,.137,-62,4,2,0,4,0,0,1
115,Joe Ferguson\fergujo01,28,LAD,66,241,202,15,42,2,1,5,23,2,1,35,47,.208,.325,.302,.627,79,61,4,1,1,2,5,29/7
116,Doug Flynn\flynndo01,24,CIN,90,143,127,17,34,7,0,1,20,3,0,11,13,.268,.324,.346,.670,85,44,5,0,4,1,2,546
117,Tim Foli\foliti01,24,MON,152,630,572,64,136,25,2,1,29,13,3,36,49,.238,.284,.294,.578,58,168,11,2,17,3,5,*6/4
118,Rich Folkers*\folkeri01,28,SDP,45,44,36,2,6,1,0,0,4,0,0,4,14,.167,.250,.194,.444,28,7,0,0,4,0,0,1
119,Barry Foote\footeba01,23,MON,118,410,387,25,75,16,1,7,30,0,1,17,48,.194,.229,.295,.524,43,114,9,1,4,1,6,*2
120,Bob Forsch\forscbo01,25,STL,35,88,78,9,24,3,3,1,5,0,0,3,20,.308,.341,.462,.803,118,36,0,1,6,0,0,1
121,Ken Forsch\forscke01,28,HOU,34,29,22,1,1,0,0,0,0,0,0,4,7,.045,.192,.045,.238,-29,1,0,0,3,0,0,1
122,Alan Foster\fosteal01,28,SDP,19,11,11,1,1,0,0,0,2,0,0,0,3,.091,.091,.091,.182,-48,1,1,0,0,0,0,1
123,George Foster\fostege01,26,CIN,134,511,463,71,139,24,4,23,78,2,1,40,73,.300,.356,.518,.875,139,240,14,3,0,5,11,*789/3
124,Ken Frailing*\frailke01,27,CHC,41,9,7,2,1,0,0,0,0,0,0,1,1,.143,.250,.143,.393,10,1,0,0,1,0,0,1
125,Dave Freisleben\freisda01,23,SDP,36,60,48,2,4,0,0,0,2,0,0,6,17,.083,.185,.083,.269,-21,4,0,0,6,0,0,1
126,Pepe Frias\friaspe01,26,MON,51,70,64,4,8,2,0,0,4,0,1,3,13,.125,.162,.156,.318,-13,10,1,0,2,1,0,65/4
127,Danny Frisella*\friseda01,29,SDP,65,5,5,1,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,15,1,0,0,0,0,0,1
128,Larry Fritz*\fritzla01,26,PHI,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,
129,Woodie Fryman\frymawo01,35,MON,38,57,49,4,10,2,0,0,2,0,0,2,12,.204,.250,.245,.495,36,12,0,1,5,0,0,1
130,Tito Fuentes#\fuentti01,31,SDP,146,613,565,57,158,21,3,4,43,8,8,25,51,.280,.309,.349,.658,88,197,15,3,12,8,2,*4
131,Bob Gallagher*\gallabo01,27,NYM,33,16,15,5,2,1,0,0,0,0,0,1,3,.133,.188,.200,.388,10,3,1,0,0,0,0,/798
132,Gene Garber\garbege01,27,PHI,71,13,12,0,2,0,0,0,1,0,0,0,2,.167,.167,.167,.333,-8,2,0,0,1,0,0,1
133,Art Gardner*\gardnar01,22,HOU,13,33,31,3,6,0,0,0,2,1,0,1,8,.194,.242,.194,.436,27,6,2,1,0,0,1,/978
134,Mike Garman\garmami01,25,STL,66,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
135,Ralph Garr*\garrra01,29,ATL,151,678,625,74,174,26,11,6,31,14,9,44,50,.278,.327,.384,.711,95,240,8,3,3,3,17,*7
136,Adrian Garrett*\garread01,32,CHC,16,23,21,1,2,0,0,1,6,0,0,1,8,.095,.130,.238,.369,-1,5,0,0,0,1,0,/3
137,Wayne Garrett*\garrewa01,27,NYM,107,328,274,49,73,8,3,6,34,3,2,50,45,.266,.379,.383,.762,117,105,3,1,1,2,4,5/64
138,Steve Garvey\garvest01,26,LAD,160,704,659,85,210,38,6,18,95,11,2,33,66,.319,.351,.476,.827,134,314,19,3,3,6,6,*3
139,Cito Gaston\gastoci01,31,ATL,64,159,141,17,34,4,0,6,15,1,0,17,33,.241,.321,.397,.718,96,56,5,0,0,1,3,98/73
140,Gary Gentry\gentrga01,28,ATL,7,6,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
141,Cesar Geronimo*\geronce01,27,CIN,148,557,501,69,129,25,5,6,53,13,5,48,97,.257,.327,.363,.690,90,182,7,4,3,1,8,*8
142,Bob Gibson\gibsobo01,39,STL,22,37,28,1,5,0,0,0,4,0,0,3,9,.179,.242,.179,.421,17,5,0,0,4,2,0,1
143,Rod Gilbreath\gilbrro01,22,ATL,90,237,202,24,49,3,1,2,16,5,5,24,26,.243,.323,.297,.620,71,60,2,1,8,2,0,45/6
144,Dave Giusti\giustda01,35,PIT,61,15,10,2,3,0,0,0,1,0,0,1,2,.300,.364,.300,.664,88,3,0,0,4,0,0,1
145,Ed Goodson*\goodsed01,27,TOT,86,209,197,15,41,9,0,2,16,0,1,9,22,.208,.240,.284,.525,43,56,9,0,1,2,2,35
146,Ed Goodson*\goodsed01,27,SFG,39,129,121,10,25,7,0,1,8,0,1,7,14,.207,.248,.289,.537,47,35,4,0,0,1,2,35
147,Ed Goodson*\goodsed01,27,ATL,47,80,76,5,16,2,0,1,8,0,0,2,8,.211,.228,.276,.504,38,21,5,0,1,1,0,3/5
148,Wayne Granger\grangwa01,31,HOU,55,10,9,0,0,0,0,0,0,0,0,1,5,.000,.100,.000,.100,-69,0,1,0,0,0,0,1
149,Bill Greif\greifbi01,25,SDP,59,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
150,Ken Griffey*\griffke01,25,CIN,132,540,463,95,141,15,9,4,46,16,7,67,67,.305,.391,.402,.793,119,186,10,1,6,3,2,*9
151,Tom Griffin\griffto02,27,HOU,17,25,22,2,3,0,0,0,0,0,0,1,6,.136,.174,.136,.310,-10,3,1,0,2,0,0,1
152,Greg Gross*\grossgr01,22,HOU,132,558,483,67,142,14,10,0,41,2,2,63,37,.294,.373,.364,.738,113,176,11,0,9,3,1,*79
153,Jerry Grote\groteje01,32,NYM,119,428,386,28,114,14,5,2,39,0,1,38,23,.295,.357,.373,.731,108,144,11,1,0,3,8,*2
154,Johnny Grubb*\grubbjo01,26,SDP,144,625,553,72,149,36,2,4,38,2,7,59,59,.269,.342,.363,.706,102,201,7,5,3,5,4,*8
155,Mario Guerrero\guerrma01,25,STL,64,200,184,17,44,9,0,0,11,0,0,10,7,.239,.281,.288,.569,56,53,9,2,1,3,1,6
156,Don Gullett\gulledo01,24,CIN,22,68,62,5,14,1,1,0,9,0,0,2,15,.226,.246,.274,.520,43,17,2,0,3,1,0,1
157,Don Hahn\hahndo01,26,TOT,50,51,39,10,7,1,2,0,3,1,0,11,5,.179,.360,.308,.668,90,12,3,0,1,0,0,78/9
158,Don Hahn\hahndo01,26,PHI,9,6,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,/897
159,Don Hahn\hahndo01,26,STL,7,9,8,3,1,0,0,0,0,0,0,1,1,.125,.222,.125,.347,-3,1,1,0,0,0,0,/879
160,Don Hahn\hahndo01,26,SDP,34,36,26,7,6,1,2,0,3,1,0,10,2,.231,.444,.423,.868,149,11,2,0,0,0,0,78
161,John Hale*\halejo01,21,LAD,71,238,204,20,43,7,0,6,22,1,2,26,51,.211,.303,.333,.637,81,68,1,2,4,2,4,98
162,Ed Halicki\haliced01,24,SFG,24,61,53,2,6,1,0,0,3,0,0,3,21,.113,.161,.132,.293,-19,7,0,0,5,0,0,1
163,Tom Hall*\hallto01,27,TOT,37,6,5,2,2,0,0,0,0,0,0,0,1,.400,.400,.400,.800,128,2,0,0,1,0,0,1
164,Tom Hall*\hallto01,27,CIN,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
165,Tom Hall*\hallto01,27,NYM,35,6,5,2,2,0,0,0,0,0,0,0,1,.400,.400,.400,.800,128,2,0,0,1,0,0,1
166,Preston Hanna\hannapr01,20,ATL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
167,Larry Hardy\hardyla01,27,SDP,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
168,Terry Harmon\harmote01,31,PHI,48,85,72,14,13,1,2,0,5,0,0,9,13,.181,.280,.250,.530,46,18,3,1,3,0,0,6/45
169,Bud Harrelson#\harrebu01,31,NYM,34,87,73,5,16,2,0,0,3,0,0,12,13,.219,.329,.247,.576,66,18,1,0,2,0,2,6
170,Vic Harris#\harrivi01,25,CHC,51,64,56,6,10,0,0,0,5,0,0,6,7,.179,.254,.179,.433,20,10,0,0,1,1,0,7/548
171,Roric Harrison\harriro01,28,ATL,15,16,15,1,3,1,0,0,1,0,0,0,5,.200,.250,.267,.517,42,4,1,1,0,0,0,1
172,Dave Heaverlo\heaveda01,24,SFG,42,4,4,0,2,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,175,2,0,0,0,0,0,1
173,Richie Hebner*\hebneri01,27,PIT,128,534,472,65,116,16,4,15,57,0,1,43,48,.246,.319,.392,.711,99,185,7,10,3,5,6,*5
174,Jack Heidemann\heideja01,25,NYM,61,167,145,12,31,4,2,1,16,1,0,17,28,.214,.291,.290,.581,66,42,2,0,2,3,3,6/54
175,Tommy Helms\helmsto01,34,HOU,64,147,135,7,28,2,0,0,14,0,0,10,8,.207,.265,.222,.488,42,30,3,1,0,1,1,4/56
176,Enzo Hernandez\hernaen01,26,SDP,116,399,344,37,75,12,2,0,19,20,4,26,25,.218,.275,.265,.539,55,91,7,2,24,3,0,*6
177,Keith Hernandez*\hernake01,21,STL,64,207,188,20,47,8,2,3,20,0,1,17,26,.250,.309,.362,.671,83,68,5,0,0,2,2,3
178,Ramon Hernandez#\hernara01,34,PIT,46,10,6,0,0,0,0,0,0,0,0,2,2,.000,.250,.000,.250,-25,0,0,0,2,0,0,1
179,Tom Hilgendorf#\hilgeto01,33,PHI,53,15,12,0,3,1,0,0,3,0,0,1,4,.250,.308,.333,.641,76,4,0,0,2,0,0,1
180,Marc Hill\hillma01,23,SFG,72,211,182,14,39,4,0,5,23,0,0,25,27,.214,.305,.319,.623,71,58,7,0,1,3,5,2/5
