Rk,Name,Age,Tm,Yrs,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,PH,PR
21,John Bateman\batemjo01,28,MON,7,74,64,74,66,0,66,0,0,0,0,0,0,0,0,8,0
22,Jim Beauchamp\beaucji01,29,CIN,6,43,7,43,12,0,0,3,0,0,0,5,4,0,9,35,0
23,Glenn Beckert\beckegl01,28,CHC,5,131,129,131,129,0,0,0,129,0,0,0,0,0,0,2,0
24,Bo Belinsky\belinbo01,32,PIT,7,8,3,8,8,8,0,0,0,0,0,0,0,0,0,0,0
25,Johnny Bench\benchjo01,21,CIN,3,148,135,148,147,0,147,0,0,0,0,0,0,0,0,11,0
26,Jack Billingham\billija01,26,HOU,2,52,4,52,52,52,0,0,0,0,0,0,0,0,0,0,0
27,Rick Bladt\bladtri01,22,CHC,1st,10,4,10,7,0,0,0,0,0,0,2,5,1,7,1,4
28,Wade Blasingame\blasiwa01,25,HOU,7,27,5,27,26,26,0,0,0,0,0,0,0,0,0,0,1
29,Steve Blass\blassst01,27,PIT,5,44,32,44,38,38,0,0,0,0,0,0,0,0,0,0,6
30,Curt Blefary\blefacu01,25,HOU,5,155,150,155,153,0,0,152,0,0,0,1,0,0,1,4,0
31,Randy Bobb\bobbra01,21,CHC,2,3,1,3,2,0,2,0,0,0,0,0,0,0,0,1,0
32,John Boccabella\boccajo01,28,MON,7,40,19,40,32,0,32,0,0,0,0,0,0,0,0,9,0
33,Bobby Bolin\bolinbo01,30,SFG,9,30,22,30,30,30,0,0,0,0,0,0,0,0,0,0,0
34,Bobby Bonds\bondsbo01,23,SFG,2,158,154,158,155,0,0,0,0,0,0,0,76,101,155,1,2
35,John Boozer\boozejo01,30,PHI,7,46,2,46,46,46,0,0,0,0,0,0,0,0,0,0,0
36,Don Bosch\boschdo01,26,MON,4,49,22,49,32,0,0,0,0,0,0,2,29,1,32,16,4
37,Ken Boswell\bosweke01,23,NYM,3,102,91,102,96,0,0,0,96,0,0,0,0,0,0,10,1
38,Jim Bouton\boutoji01,30,HOU,8,16,1,16,16,16,0,0,0,0,0,0,0,0,0,0,0
39,Clete Boyer\boyercl02,32,ATL,14,144,135,144,141,0,0,0,0,141,0,0,0,0,0,3,0
40,Ken Boyer\boyerke01,38,LAD,15,25,4,25,4,0,0,4,0,0,0,0,0,0,0,21,0
41,Ron Brand\brandro01,29,MON,6,103,79,103,86,0,84,0,0,0,0,1,1,0,2,17,5
42,Jim Breazeale\breazji01,19,ATL,1st,2,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0
43,Danny Breeden\breedda01,27,CIN,1st,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0
44,Jim Brewer\breweji01,31,LAD,10,59,0,59,59,59,0,0,0,0,0,0,0,0,0,0,0
45,John Briggs\briggjo02,25,PHI,6,124,91,124,110,0,0,2,0,0,0,76,32,12,108,19,2
46,Nelson Briles\brilene01,25,STL,5,36,33,36,36,36,0,0,0,0,0,0,0,0,0,0,0
47,Jim Britton\brittji02,25,ATL,3,24,13,24,24,24,0,0,0,0,0,0,0,0,0,0,0
48,Lou Brock\brocklo01,30,STL,9,157,154,157,157,0,0,0,0,0,0,157,0,0,157,2,0
49,Frank Brosseau\brossfr01,24,PIT,1st,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
50,Ollie Brown\brownol02,25,SDP,5,151,148,151,148,0,0,0,0,0,0,0,0,148,148,3,0
51,Oscar Brown\brownos01,23,ATL,1st,7,0,7,3,0,0,0,0,0,0,0,2,1,3,1,3
52,Byron Browne\brownby01,26,STL,5,22,14,22,16,0,0,0,0,0,0,5,5,8,16,7,0
53,Don Bryant\bryando01,27,HOU,2,31,18,31,28,0,28,0,0,0,0,0,0,0,0,5,0
54,Ron Bryant\bryanro01,21,SFG,2,16,8,16,16,16,0,0,0,0,0,0,0,0,0,0,0
55,Bill Buckner\bucknbi01,19,LAD,1st,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56,Jim Bunning\bunniji01,37,2TM,15,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0
57,Bob Burda\burdabo01,30,SFG,4,97,23,97,62,0,0,45,0,0,0,5,0,15,19,43,3
58,Johnny Callison\callijo01,30,PHI,12,134,128,134,129,0,0,0,0,0,0,0,0,129,129,6,0
59,Sal Campisi\campisa01,26,STL,1st,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0
60,Chris Cannizzaro\cannich01,31,SDP,8,134,128,134,132,0,132,0,0,0,0,0,0,0,0,3,0
61,Bernie Carbo\carbobe01,21,CIN,1st,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1
62,Don Cardwell\cardwdo01,33,NYM,13,30,21,30,30,30,0,0,0,0,0,0,0,0,0,0,0
63,Steve Carlton\carltst01,24,STL,5,32,31,32,31,31,0,0,0,0,0,0,0,0,0,0,1
64,Clay Carroll\carrocl02,28,CIN,6,71,4,71,71,71,0,0,0,0,0,0,0,0,0,0,0
65,Rico Carty\cartyri01,29,ATL,6,104,79,104,79,0,0,0,0,0,0,79,0,0,79,25,0
66,Dave Cash\cashda01,21,PIT,1st,18,17,18,17,0,0,0,17,0,0,0,0,0,0,0,1
67,Orlando Cepeda\cepedor01,31,ATL,12,154,152,154,153,0,0,153,0,0,0,0,0,0,0,2,0
68,Bill Champion\champbi01,21,PHI,1st,23,20,23,23,23,0,0,0,0,0,0,0,0,0,0,0
69,Darrel Chaney\chaneda01,21,CIN,1st,93,65,93,91,0,0,0,0,0,91,0,0,0,0,0,4
70,Ed Charles\charled01,36,NYM,8,61,45,61,52,0,0,0,0,52,0,0,0,0,0,14,0
71,Roberto Clemente\clemero01,34,PIT,15,138,128,138,135,0,0,0,0,0,0,0,0,135,135,6,0
72,Donn Clendenon\clenddo01,33,2TM,9,110,77,110,92,0,0,82,0,0,0,10,1,1,12,28,1
73,Reggie Cleveland\clevere01,21,STL,1st,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
74,Ty Cline\clinety01,30,MON,10,101,40,101,57,0,0,17,0,0,0,7,36,0,41,52,0
75,Tony Cloninger\clonito01,28,CIN,9,36,34,36,35,35,0,0,0,0,0,0,0,0,0,1,0
76,Nate Colbert\colbena01,23,SDP,3,139,128,139,134,0,0,134,0,0,0,0,0,0,0,5,3
77,Jim Colborn\colboji01,23,CHC,1st,6,2,6,6,6,0,0,0,0,0,0,0,0,0,0,0
78,Kevin Collins\collike01,22,2TM,4,68,28,68,48,0,0,0,20,30,0,0,0,0,0,34,0
79,Danny Coombs\coombda01,27,HOU,7,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0
80,Mike Corkins\corkimi01,23,SDP,1st,6,4,6,6,6,0,0,0,0,0,0,0,0,0,0,0
81,Pat Corrales\corrapa01,28,CIN,5,29,25,29,29,0,29,0,0,0,0,0,0,0,0,0,0
82,Chip Coulter\coultch01,24,STL,1st,6,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0
83,Willie Crawford\crawfwi01,22,LAD,6,129,97,129,113,0,0,0,0,0,0,56,22,38,113,22,6
84,George Culver\culvege01,25,CIN,4,32,13,32,32,32,0,0,0,0,0,0,0,0,0,0,0
85,Bruce Dal Canton\dalcabr01,28,PIT,3,57,0,57,57,57,0,0,0,0,0,0,0,0,0,0,0
86,Bobby Darwin\darwibo01,26,LAD,2,6,0,6,3,3,0,0,0,0,0,0,0,0,0,0,3
87,Vic Davalillo\davalvi01,29,STL,7,63,11,63,26,2,0,0,0,0,0,3,10,11,24,39,7
88,Jerry DaVanon\davanje01,23,2TM,1st,40,22,40,38,0,0,0,16,0,22,0,0,0,0,2,4
89,Jim Davenport\davenji01,35,SFG,12,112,70,112,106,0,0,1,0,104,1,1,0,0,1,17,1
90,Bill Davis\davisbi01,27,SDP,3,31,13,31,14,0,0,14,0,0,0,0,0,0,0,17,0
91,Ron Davis\davisro01,27,PIT,5,62,10,62,51,0,0,0,0,0,0,22,11,21,51,8,12
92,Tommy Davis\davisto02,30,HOU,11,24,20,24,21,0,0,0,0,0,0,20,1,0,21,4,0
93,Willie Davis\daviswi02,29,LAD,10,129,122,129,125,0,0,0,0,0,0,0,125,0,125,3,2
94,Mike Davison\davismi01,23,SFG,1st,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
95,Boots Day\daybo01,21,STL,1st,11,0,11,1,0,0,0,0,0,0,0,1,0,1,6,5
96,Mike de la Hoz\dela_mi01,30,CIN,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
97,Tommy Dean\deanto01,23,SDP,2,101,81,101,99,0,0,0,2,0,97,0,0,0,0,2,6
98,Joe Decker\deckejo01,22,CHC,1st,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0
99,Bob Didier\didiebo01,20,ATL,1st,114,108,114,114,0,114,0,0,0,0,0,0,0,0,0,0
100,Larry Dierker\dierkla01,22,HOU,6,39,37,39,39,39,0,0,0,0,0,0,0,0,0,0,0
101,Dick Dietz\dietzdi01,27,SFG,4,79,69,79,73,0,73,0,0,0,0,0,0,0,0,10,0
102,Jack DiLauro\dilauja01,26,NYM,1st,23,4,23,23,23,0,0,0,0,0,0,0,0,0,0,0
103,Alec Distaso\distaal01,20,CHC,1st,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
104,Paul Doyle\doylepa01,29,ATL,1st,36,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0
105,Don Drysdale\drysddo01,32,LAD,14,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0
106,Tom Dukes\dukesto01,26,SDP,3,13,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0
107,Duffy Dyer\dyerdu01,23,NYM,2,29,18,29,19,0,19,0,0,0,0,0,0,0,0,10,0
108,Johnny Edwards\edwarjo01,31,HOU,9,151,140,151,151,0,151,0,0,0,0,0,0,0,0,5,0
109,Dock Ellis\ellisdo01,24,PIT,2,37,33,37,35,35,0,0,0,0,0,0,0,0,0,0,2
110,Jim Ellis\ellisji01,24,STL,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0
111,Bobby Etheridge\etherbo01,26,SFG,2,56,34,56,39,0,0,0,0,39,1,0,0,0,0,17,1
112,Darrell Evans\evansda01,22,ATL,1st,12,5,12,6,0,0,0,0,6,0,0,0,0,0,6,0
113,Leon Everitt\everile01,22,SDP,1st,6,0,6,5,5,0,0,0,0,0,0,0,0,0,0,1
114,Roy Face\facero01,41,MON,16,44,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0
115,Jim Fairey\faireji01,24,MON,2,20,8,20,13,0,0,0,0,0,0,0,13,0,13,11,0
116,Ron Fairly\fairlro01,30,2TM,12,100,82,100,89,0,0,64,0,0,0,4,18,10,31,14,0
117,Turk Farrell\farretu01,35,PHI,14,46,0,46,46,46,0,0,0,0,0,0,0,0,0,0,0
118,Al Ferrara\ferraal01,29,SDP,6,138,95,138,96,0,0,0,0,0,0,96,0,0,96,43,0
119,Jack Fisher\fisheja01,30,CIN,11,34,15,34,34,34,0,0,0,0,0,0,0,0,0,0,0
120,Curt Flood\floodcu01,31,STL,14,153,149,153,152,0,0,0,0,0,0,0,152,0,152,3,0
121,Alan Foster\fosteal01,22,LAD,3,24,15,24,24,24,0,0,0,0,0,0,0,0,0,0,0
122,George Foster\fostege01,20,SFG,1st,9,0,9,8,0,0,0,0,0,0,8,0,0,8,1,3
123,Tito Francona\francti01,35,ATL,14,51,20,51,21,0,0,7,0,0,0,15,0,0,15,30,0
124,Danny Frisella\friseda01,23,NYM,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
125,Woodie Fryman\frymawo01,29,PHI,4,36,35,36,36,36,0,0,0,0,0,0,0,0,0,0,0
126,Tito Fuentes\fuentti01,25,SFG,4,67,46,67,59,0,0,0,0,36,30,0,0,0,0,2,7
127,Len Gabrielson\gabrile02,29,LAD,8,83,42,83,47,0,0,2,0,0,0,15,0,31,46,40,0
128,Phil Gagliano\gagliph01,27,STL,7,62,26,62,39,0,0,9,20,9,0,0,0,2,2,28,1
129,Oscar Gamble\gamblos01,19,CHC,1st,24,21,24,24,0,0,0,0,0,0,1,23,0,24,1,0
130,Gene Garber\garbege01,21,PIT,1st,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0
131,Bob Garibaldi\garibbo01,27,SFG,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
132,Ralph Garr\garrra01,23,ATL,2,22,5,22,7,0,0,0,0,0,0,7,0,0,7,7,10
133,Wayne Garrett\garrewa01,21,NYM,1st,124,98,124,120,0,0,0,47,73,9,0,0,0,0,16,0
134,Gil Garrido\garrigi01,28,ATL,3,82,74,82,81,0,0,0,0,0,81,0,0,0,0,1,1
135,Steve Garvey\garvest01,20,LAD,1st,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
136,Rod Gaspar\gasparo01,23,NYM,1st,118,44,118,91,0,0,0,0,0,0,22,17,64,91,30,9
137,Cito Gaston\gastoci01,25,SDP,2,129,102,129,113,0,0,0,0,0,0,0,113,0,113,17,1
138,Gary Geiger\geigega01,32,HOU,11,93,25,93,65,0,0,0,0,0,0,47,6,14,65,31,3
139,Gary Gentry\gentrga01,22,NYM,1st,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0
140,Cesar Geronimo\geronce01,21,HOU,1st,28,0,28,9,0,0,0,0,0,0,4,1,4,9,6,16
141,Joe Gibbon\gibbojo01,34,2TM,10,51,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0
142,Bob Gibson\gibsobo01,33,STL,11,37,35,37,35,35,0,0,0,0,0,0,0,0,0,1,1
143,Dave Giusti\giustda01,29,STL,7,22,12,22,22,22,0,0,0,0,0,0,0,0,0,0,0
144,Fred Gladding\gladdfr01,33,HOU,9,57,0,57,57,57,0,0,0,0,0,0,0,0,0,0,0
145,Tony Gonzalez\gonzato01,32,2TM,10,142,123,142,131,0,0,0,0,0,0,76,60,2,131,15,1
146,Jim Gosger\gosgeji01,26,NYM,6,10,3,10,5,0,0,0,0,0,0,4,1,0,5,4,2
147,Julio Gotay\gotayju01,30,HOU,10,46,11,46,17,0,0,0,16,1,0,0,0,0,0,33,1
148,Billy Grabarkewitz\grababi01,23,LAD,1st,34,18,34,27,0,0,0,3,6,18,0,0,0,0,4,11
149,Wayne Granger\grangwa01,25,CIN,2,90,0,90,90,90,0,0,0,0,0,0,0,0,0,0,0
150,Mudcat Grant\grantmu01,33,2TM,12,42,13,42,41,41,0,0,0,0,0,0,0,0,0,0,1
151,Tom Griffin\griffto02,21,HOU,1st,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0
152,Jerry Grote\groteje01,26,NYM,6,113,100,113,112,0,112,0,0,0,0,0,0,0,0,6,0
153,Skip Guinn\guinnsk01,24,HOU,2,28,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0
154,Cesar Gutierrez\gutiece01,26,SFG,2,15,6,15,11,0,0,0,0,7,4,0,0,0,0,3,3
155,Santiago Guzman\guzmasa01,19,STL,1st,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
156,Joe Hague\haguejo01,25,STL,2,40,24,40,25,0,0,9,0,0,0,1,0,16,17,15,0
157,Don Hahn\hahndo01,20,MON,1st,4,3,4,3,0,0,0,0,0,0,0,3,0,3,0,1
158,John Hairston\hairsjo01,24,CHC,1st,3,1,3,2,0,1,0,0,0,0,1,0,0,1,1,0
159,Jimmie Hall\hallji02,31,CHC,7,11,5,11,5,0,0,0,0,0,0,1,4,0,5,6,0
160,Tom Haller\halleto01,32,LAD,9,134,120,134,132,0,132,0,0,0,0,0,0,0,0,12,0
161,Bill Hands\handsbi01,29,CHC,5,41,41,41,41,41,0,0,0,0,0,0,0,0,0,0,0
162,Terry Harmon\harmote01,25,PHI,2,87,48,87,58,0,0,0,19,2,38,0,0,0,0,22,14
163,John Harrell\harrejo01,21,SFG,1st,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0
164,Bud Harrelson\harrebu01,25,NYM,5,123,115,123,119,0,0,0,0,0,119,0,0,0,0,2,3
165,Jim Ray Hart\hartji01,27,SFG,7,95,71,95,71,0,0,0,0,3,0,68,0,0,68,24,0
166,Chuck Hartenstein\hartech01,27,PIT,5,56,0,56,56,56,0,0,0,0,0,0,0,0,0,0,0
167,Bill Heath\heathbi01,30,CHC,4,27,7,27,9,0,9,0,0,0,0,0,0,0,0,18,0
168,Richie Hebner\hebneri01,21,PIT,2,129,120,129,124,0,0,1,0,124,0,0,0,0,0,8,1
169,Bob Heise\heisebo01,22,NYM,3,4,3,4,3,0,0,0,0,0,3,0,0,0,0,1,0
170,Tommy Helms\helmsto01,28,CIN,6,126,125,126,125,0,0,0,125,0,4,0,0,0,0,1,0
171,Ken Henderson\hendeke01,23,SFG,5,113,94,113,111,0,0,0,0,3,0,65,4,58,111,1,5
172,Bill Henry\henrybi01,41,HOU,16,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
173,Ron Herbel\herbero01,31,SFG,7,39,4,39,39,39,0,0,0,0,0,0,0,0,0,0,0
174,Remy Hermoso\hermore01,21,MON,2,28,19,28,24,0,0,0,18,0,6,0,0,0,0,4,2
175,Jose Herrera\herrejo01,27,MON,3,47,31,47,34,0,0,0,2,1,0,20,13,0,31,13,1
176,Jack Hiatt\hiattja01,26,SFG,6,69,60,69,63,0,60,3,0,0,0,0,0,0,0,7,0
177,Jim Hickman\hickmji02,32,CHC,8,134,87,134,125,0,0,0,0,0,0,5,9,116,125,20,0
178,Jim Hicks\hicksji01,29,STL,4,19,11,19,15,0,0,0,0,0,0,0,0,15,15,1,3
179,Tom Hilgendorf\hilgeto01,27,STL,1st,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0
180,Garry Hill\hillga01,22,ATL,1st,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
181,Larry Hisle\hislela01,22,PHI,2,145,132,145,140,0,0,0,0,0,0,1,139,0,140,2,7
182,Joe Hoerner\hoernjo01,32,STL,6,45,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0
183,Ken Holtzman\holtzke01,23,CHC,5,39,39,39,39,39,0,0,0,0,0,0,0,0,0,0,0
184,Walt Hriniak\hriniwa01,26,2TM,2,38,19,38,25,0,25,0,0,0,0,0,0,0,0,16,0
185,Jesse Hudson\hudsoje01,20,NYM,1st,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
186,Randy Hundley\hundlra01,27,CHC,6,151,145,151,151,0,151,0,0,0,0,0,0,0,0,1,0
187,Ron Hunt\huntro01,28,SFG,7,128,122,128,126,0,0,0,125,1,0,0,0,0,0,5,0
188,Steve Huntz\huntzst01,23,STL,2,71,37,71,67,0,0,0,12,6,52,0,0,0,0,4,1
189,Tom Hutton\huttoto01,23,LAD,2,16,13,16,16,0,0,16,0,0,0,0,0,0,0,0,0
190,Al Jackson\jacksal01,33,2TM,10,42,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0
191,Grant Jackson\jacksgr01,26,PHI,5,40,35,40,38,38,0,0,0,0,0,0,0,0,0,0,2
192,Sonny Jackson\jacksso01,24,ATL,7,98,88,98,97,0,0,0,0,0,97,0,0,0,0,4,2
193,Jeff James\jamesje01,27,PHI,2,6,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0
194,Pat Jarvis\jarvipa01,28,ATL,4,37,33,37,37,37,0,0,0,0,0,0,0,0,0,0,0
195,Larry Jaster\jastela01,25,MON,5,24,11,24,24,24,0,0,0,0,0,0,0,0,0,0,0
196,Julian Javier\javieju01,32,STL,10,143,136,143,141,0,0,0,141,0,0,0,0,0,0,4,1
197,Fergie Jenkins\jenkife01,26,CHC,5,43,42,43,43,43,0,0,0,0,0,0,0,0,0,0,0
198,Jack Jenkins\jenkija01,26,LAD,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
199,Garry Jestadt\jestaga01,22,MON,1st,6,1,6,1,0,0,0,0,0,1,0,0,0,0,4,1
200,Johnny Jeter\jeterjo01,24,PIT,1st,28,6,28,20,0,0,0,0,0,0,16,1,4,20,4,8
201,Manny Jimenez\jimenma01,30,CHC,7,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0
202,Alex Johnson\johnsal01,26,CIN,6,139,129,139,132,0,0,0,0,0,0,132,0,0,132,10,0
203,Bob Johnson\johnsbo02,33,STL,10,19,4,19,5,0,0,1,0,4,0,0,0,0,0,15,0
204,Bob Johnson\johnsbo03,26,NYM,1st,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
205,Deron Johnson\johnsde01,30,PHI,9,138,131,138,132,0,0,18,0,50,0,72,0,0,72,6,0
206,Frank Johnson\johnsfr03,26,SFG,4,7,2,7,7,0,0,0,0,0,0,5,1,1,7,0,2
207,Jerry Johnson\johnsje01,25,PHI,2,33,21,33,33,33,0,0,0,0,0,0,0,0,0,0,0
208,Ken Johnson\johnske02,36,2TM,12,18,3,18,18,18,0,0,0,0,0,0,0,0,0,0,0
209,Cleon Jones\jonescl01,26,NYM,6,137,131,137,133,0,0,15,0,0,0,122,0,0,122,6,0
210,Mack Jones\jonesma01,30,MON,8,135,125,135,129,0,0,0,0,0,0,125,5,0,129,9,0
211,Rick Joseph\josepri01,29,PHI,4,99,64,99,74,0,0,17,1,58,0,0,0,0,0,26,3
212,Von Joshua\joshuvo01,21,LAD,1st,14,2,14,8,0,0,0,0,0,0,6,1,2,8,1,9
213,Dick Kelley\kelledi01,29,SDP,6,27,23,27,27,27,0,0,0,0,0,0,0,0,0,0,0
214,Van Kelly\kellyva01,23,SDP,1st,73,50,73,58,0,0,0,10,49,0,0,0,0,0,20,0
215,Fred Kendall\kendafr01,20,SDP,1st,10,6,10,9,0,9,0,0,0,0,0,0,0,0,1,0
216,Don Kessinger\kessido01,26,CHC,6,158,157,158,157,0,0,0,0,0,157,0,0,0,0,1,0
217,Rick Kester\kesteri01,22,ATL,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
218,Clay Kirby\kirbycl01,21,SDP,1st,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0
219,Ron Kline\klinero01,37,2TM,16,27,0,27,27,27,0,0,0,0,0,0,0,0,0,0,0
220,Gary Kolb\kolbga01,29,PIT,7,29,5,29,7,0,7,0,0,0,0,0,0,0,0,21,2
221,Cal Koonce\kooncca01,28,NYM,8,40,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0
222,Jerry Koosman\koosmje01,26,NYM,3,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0
223,Andy Kosco\koscoan01,27,LAD,5,120,103,120,108,0,0,3,0,0,0,40,0,74,108,17,0
224,Ed Kranepool\kraneed01,24,NYM,8,112,97,112,106,0,0,106,0,0,0,2,0,0,2,8,0
225,Chris Krug\krugch01,29,SDP,3,8,5,8,7,0,7,0,0,0,0,0,0,0,0,1,0
226,Coco Laboy\laboyco01,28,MON,1st,157,147,157,156,0,0,0,0,156,0,0,0,0,0,4,0
227,Ray Lamb\lambra01,24,LAD,1st,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0
228,Keith Lampard\lampake01,23,HOU,1st,9,1,9,2,0,0,0,0,0,0,0,0,2,2,8,0
229,Hal Lanier\lanieha01,26,SFG,6,150,147,150,150,0,0,0,0,0,150,0,0,0,0,0,0
230,Leron Lee\leele02,21,STL,1st,7,7,7,7,0,0,0,0,0,0,4,0,3,7,0,0
231,Jim Lefebvre\lefebji01,27,LAD,5,95,80,95,83,0,0,6,37,44,0,0,0,0,0,13,0
232,Denny Lemaster\lemasde01,30,HOU,8,38,37,38,38,38,0,0,0,0,0,0,0,0,0,0,0
233,Dave Lemonds\lemonda01,20,CHC,1st,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0
234,Barry Lersch\lerscba01,24,PHI,1st,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0
235,Frankie Libran\librafr01,21,SDP,1st,10,2,10,9,0,0,0,0,0,9,0,0,0,0,0,3
236,Frank Linzy\linzyfr01,28,SFG,6,58,0,58,58,58,0,0,0,0,0,0,0,0,0,1,0
237,Don Lock\lockdo01,32,PHI,8,4,1,4,1,0,0,0,0,0,0,1,0,0,1,3,0
238,Mike Lum\lummi01,23,ATL,3,121,31,121,89,0,0,0,0,0,0,58,16,19,89,35,13
239,Jim Maloney\malonji01,29,CIN,10,30,27,30,30,30,0,0,0,0,0,0,0,0,0,0,0
240,Angel Mangual\manguan01,22,PIT,1st,6,0,6,3,0,0,0,0,0,0,2,0,1,3,3,0
241,Leo Marentette\marenle01,28,MON,2,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
242,Juan Marichal\maricju01,31,SFG,10,38,36,38,37,37,0,0,0,0,0,0,0,0,0,0,1
243,Lou Marone\maronlo01,23,PIT,1st,29,0,29,29,29,0,0,0,0,0,0,0,0,0,0,0
244,Dave Marshall\marshda01,26,SFG,3,110,59,110,87,0,0,0,0,0,0,79,0,17,87,27,5
245,J.C. Martin\martij.01,32,NYM,11,66,44,66,50,0,48,2,0,0,0,0,0,0,0,19,0
246,Jose Martinez\martijo04,26,PIT,1st,77,37,77,67,0,0,0,42,5,20,2,0,0,2,10,11
247,Marty Martinez\martima01,27,HOU,4,78,49,78,59,1,7,0,1,15,17,21,0,0,21,21,2
