Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
55,Ron Bryant#\bryanro01,25,SFG,42,107,95,11,16,1,0,0,7,0,0,9,32,.168,.240,.179,.419,16,17,3,0,3,0,0,1
56,Bill Buckner*\bucknbi01,23,LAD,140,606,575,68,158,20,0,8,46,12,2,17,34,.275,.297,.351,.648,83,202,15,3,6,5,5,379
57,Ray Burris\burrira01,22,CHC,31,9,7,0,1,0,0,0,0,0,0,1,3,.143,.250,.143,.393,9,1,0,0,1,0,0,1
58,Ray Busse\bussera01,24,TOT,39,94,87,7,11,4,2,2,5,0,1,6,33,.126,.183,.287,.470,29,25,4,0,1,0,2,6/5
59,Ray Busse\bussera01,24,STL,24,76,70,6,10,4,2,2,5,0,1,5,21,.143,.200,.343,.543,48,24,4,0,1,0,2,6
60,Ray Busse\bussera01,24,HOU,15,18,17,1,1,0,0,0,0,0,0,1,12,.059,.111,.059,.170,-51,1,0,0,0,0,0,/65
61,Mike Caldwell\caldwmi01,24,SDP,56,39,35,2,5,0,0,0,0,0,0,1,12,.143,.167,.143,.310,-10,5,2,0,3,0,0,1
62,Jim Campanis\campaji01,29,PIT,6,6,6,0,1,0,0,0,0,0,0,0,0,.167,.167,.167,.333,-6,1,0,0,0,0,0,
63,Dave Campbell\campbda01,31,TOT,55,147,134,4,26,5,0,0,11,1,1,8,25,.194,.234,.231,.466,34,31,4,0,2,3,1,4/537
64,Dave Campbell\campbda01,31,SDP,33,108,98,2,22,3,0,0,8,1,1,7,15,.224,.271,.255,.526,53,25,4,0,1,2,1,4/35
65,Dave Campbell\campbda01,31,STL,13,24,21,1,0,0,0,0,1,0,0,1,6,.000,.043,.000,.043,-87,0,0,0,1,1,0,/4
66,Dave Campbell\campbda01,31,HOU,9,15,15,1,4,2,0,0,2,0,0,0,4,.267,.267,.400,.667,84,6,0,0,0,0,0,/537
67,Chris Cannizzaro\cannich01,35,LAD,17,25,21,0,4,0,0,0,3,0,0,3,3,.190,.280,.190,.470,36,4,0,0,0,1,1,2
68,Buzz Capra\caprabu01,25,NYM,24,5,2,1,0,0,0,0,0,0,0,2,0,.000,.500,.000,.500,52,0,1,0,1,0,0,1
69,Bernie Carbo*\carbobe01,25,STL,111,371,308,42,88,18,0,8,40,2,0,58,52,.286,.397,.422,.819,128,130,6,1,1,3,7,9/7
70,Jose Cardenal\cardejo02,29,CHC,145,593,522,80,158,33,2,11,68,19,7,58,62,.303,.375,.437,.812,119,228,16,5,4,4,9,*9/87
71,Steve Carlton*\carltst01,28,PHI,40,107,100,6,16,2,0,2,5,0,0,2,19,.160,.175,.240,.415,13,24,1,0,4,1,0,1
72,Don Carrithers\carrido01,23,SFG,28,17,16,2,4,0,0,0,0,0,0,0,4,.250,.250,.250,.500,37,4,0,0,1,0,0,1
73,Clay Carroll\carrocl02,32,CIN,53,18,14,2,3,0,0,0,1,0,0,0,4,.214,.214,.214,.429,22,3,0,0,4,0,0,1
74,Rico Carty\cartyri01,33,CHC,22,77,70,4,15,0,0,1,8,0,0,6,10,.214,.276,.257,.533,45,18,6,0,1,0,0,7
75,Paul Casanova\casanpa01,31,ATL,82,248,236,18,51,7,0,7,18,0,2,11,36,.216,.254,.335,.589,57,79,5,1,0,0,3,2
76,Dave Cash\cashda01,25,PIT,116,479,436,59,118,21,2,2,31,2,5,38,36,.271,.328,.342,.669,88,149,8,0,3,2,0,45
77,Craig Caskey#\caskecr01,23,MON,9,2,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
78,Cesar Cedeno\cedence01,22,HOU,139,576,525,86,168,35,2,25,70,56,15,41,79,.320,.376,.537,.913,152,282,19,7,1,2,7,*8
79,Ron Cey\ceyro01,25,LAD,152,595,507,60,124,18,4,15,80,1,1,74,77,.245,.338,.385,.723,104,195,19,2,4,8,7,*5
80,Darrel Chaney#\chaneda01,25,CIN,105,263,227,27,41,7,1,0,14,4,3,26,50,.181,.267,.220,.487,40,50,2,1,8,1,5,645
81,Dave Cheadle*\cheadda01,21,ATL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
82,Rich Chiles*\chileri01,23,NYM,8,25,25,2,3,2,0,0,1,0,0,0,2,.120,.120,.200,.320,-12,5,2,0,0,0,0,/8
83,Larry Christenson\chrisla01,19,PHI,10,12,10,0,0,0,0,0,0,0,0,2,9,.000,.167,.000,.167,-50,0,0,0,0,0,0,1
84,Reggie Cleveland\clevere01,25,STL,32,87,74,5,17,4,0,0,3,0,0,4,19,.230,.269,.284,.553,54,21,2,0,9,0,0,1
85,Gene Clines\clinege01,26,PIT,110,337,304,42,80,11,3,1,23,8,7,26,36,.263,.327,.329,.656,85,100,12,3,4,0,0,89/7
86,Al Closter*\clostal01,30,ATL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
87,Nate Colbert\colbena01,27,SDP,145,598,529,73,143,25,2,22,80,9,8,54,146,.270,.343,.450,.793,128,238,12,8,1,6,9,*3
88,Dave Concepcion\conceda01,25,CIN,89,357,328,39,94,18,3,8,46,22,5,21,55,.287,.327,.433,.760,114,142,7,1,2,5,3,6/8
89,Mike Corkins\corkimi01,27,SDP,48,36,33,6,7,1,0,3,5,0,0,2,14,.212,.257,.515,.772,118,17,0,0,1,0,0,1
90,Pat Corrales\corrapa01,32,SDP,29,82,72,7,15,2,1,0,3,0,0,6,10,.208,.275,.264,.539,57,19,1,1,1,1,1,2
91,Mike Cosgrove*\cosgrmi01,22,HOU,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
92,Jim Cox\coxji01,23,MON,9,17,15,1,2,1,0,0,0,0,0,1,4,.133,.188,.200,.388,6,3,0,0,1,0,0,/4
93,Larry Cox\coxla01,25,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/2
94,Jim Crawford*\crawfji01,22,HOU,48,14,13,1,3,1,0,0,1,0,0,1,7,.231,.286,.308,.593,66,4,0,0,0,0,0,1
95,Willie Crawford*\crawfwi01,26,LAD,145,543,457,75,135,26,2,14,66,12,5,78,91,.295,.396,.453,.849,140,207,6,1,3,4,12,*97/8
96,Ed Crosby*\crosbed01,24,TOT,58,103,90,8,16,3,2,0,6,0,1,11,16,.178,.282,.256,.537,52,23,1,2,0,0,2,64/5
97,Ed Crosby*\crosbed01,24,STL,22,43,39,4,5,2,1,0,1,0,0,4,4,.128,.209,.231,.440,22,9,0,0,0,0,1,/645
98,Ed Crosby*\crosbed01,24,CIN,36,60,51,4,11,1,1,0,5,0,1,7,12,.216,.333,.275,.608,75,14,1,2,0,0,1,6/4
99,Hector Cruz\cruzhe01,20,STL,11,12,11,1,0,0,0,0,0,0,0,1,3,.000,.083,.000,.083,-75,0,0,0,0,0,0,/87
100,Jose Cruz*\cruzjo01,25,STL,132,471,406,51,92,22,5,10,57,10,4,51,66,.227,.310,.379,.689,91,154,8,1,6,7,4,*89/7
101,Tommy Cruz*\cruzto01,22,STL,3,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/7
102,George Culver\culvege01,29,TOT,42,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
103,George Culver\culvege01,29,LAD,28,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
104,George Culver\culvege01,29,PHI,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
105,John D'Acquisto\d'acqjo01,21,SFG,7,9,9,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
106,Vic Davalillo*\davalvi01,33,PIT,59,85,83,9,15,1,0,1,3,0,2,2,7,.181,.200,.229,.429,20,19,1,0,0,0,0,3/79
107,Bob Davis\davisbo02,21,SDP,5,12,11,1,1,0,0,0,0,0,0,0,5,.091,.091,.091,.182,-47,1,0,0,1,0,0,/2
108,Willie Davis*\daviswi02,33,LAD,152,641,599,82,171,29,9,16,77,17,5,29,62,.285,.320,.444,.764,114,266,7,5,1,7,12,*8
109,Boots Day*\daybo01,25,MON,101,234,207,36,57,7,0,4,28,0,3,21,28,.275,.342,.367,.709,95,76,3,0,6,0,1,87/9
110,Tom Dettore*\dettoto01,25,PIT,12,5,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
111,Adrian Devine\devinad01,21,ATL,24,5,4,0,1,0,0,0,0,0,0,1,3,.250,.400,.250,.650,79,1,0,0,0,0,0,1
112,Larry Dierker\dierkla01,26,HOU,14,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
113,Dick Dietz\dietzdi01,31,ATL,83,191,139,22,41,8,1,3,24,0,0,49,25,.295,.474,.432,.905,145,60,6,0,1,2,4,32
114,Ron Diorio\dioriro01,26,PHI,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
115,Pat Dobson\dobsopa01,31,ATL,12,18,15,0,1,0,0,0,0,0,0,0,3,.067,.067,.067,.133,-64,1,2,0,3,0,0,1
116,Al Downing\downial01,32,LAD,30,69,57,2,5,2,0,0,3,0,0,5,18,.088,.161,.123,.284,-19,7,1,0,7,0,0,1
117,Denny Doyle*\doylede01,29,PHI,116,409,370,45,101,9,3,3,26,1,3,31,32,.273,.327,.338,.665,84,125,4,0,5,3,8,*4
118,Dan Driessen*\driesda01,21,CIN,102,394,366,49,110,15,2,4,47,8,3,24,37,.301,.346,.385,.731,107,141,8,2,1,1,4,53/9
119,Jim Dwyer*\dwyerji01,23,STL,28,58,57,7,11,1,1,0,0,0,0,1,5,.193,.207,.246,.453,25,14,4,0,0,0,0,8/79
120,Duffy Dyer\dyerdu01,27,NYM,70,204,189,9,35,6,1,1,9,0,1,13,40,.185,.245,.243,.488,37,46,5,2,0,0,1,2
121,Mike Easler*\easlemi01,22,HOU,6,9,7,1,0,0,0,0,0,0,0,2,4,.000,.222,.000,.222,-33,0,0,0,0,0,1,/79
122,Johnny Edwards*\edwarjo01,35,HOU,79,276,250,24,61,10,2,5,27,1,0,19,23,.244,.301,.360,.661,84,90,4,2,4,1,7,2
123,Dock Ellis#\ellisdo01,28,PIT,29,73,65,2,7,0,0,0,0,1,0,2,32,.108,.134,.108,.242,-31,7,0,0,6,0,0,1
124,Jim Essian\essiaji01,22,PHI,2,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2
125,Darrell Evans*\evansda01,26,ATL,161,733,595,114,167,25,8,41,104,6,3,124,104,.281,.403,.556,.959,156,331,9,3,3,8,8,*53
126,Jim Fairey*\faireji01,28,LAD,10,10,9,0,2,0,0,0,0,0,0,1,1,.222,.300,.222,.522,50,2,0,0,0,0,0,
127,Ron Fairly*\fairlro01,34,MON,142,505,413,70,123,13,1,17,49,2,2,86,33,.298,.422,.458,.880,142,189,8,3,3,0,11,*7/3
128,Carmen Fanzone\fanzoca01,31,CHC,64,172,150,22,41,7,0,6,22,1,2,20,38,.273,.357,.440,.797,114,66,3,0,1,1,1,53/7
129,Bobby Fenwick\fenwibo01,26,STL,5,6,6,0,1,0,0,0,1,0,0,0,2,.167,.167,.167,.333,-7,1,0,0,0,0,0,/4
130,Joe Ferguson\fergujo01,26,LAD,136,585,487,84,128,26,0,25,88,1,1,87,81,.263,.369,.470,.839,136,229,5,1,0,10,9,*29/7
131,Eddie Fisher\fisheed02,36,STL,6,1,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,458,1,0,0,0,0,0,/1
132,Tim Foli\foliti01,22,MON,126,500,458,37,110,11,0,2,36,6,3,28,40,.240,.284,.277,.561,55,127,18,1,10,3,11,*6/48
133,Rich Folkers*\folkeri01,26,STL,34,22,20,0,2,0,0,0,1,0,0,0,6,.100,.095,.100,.195,-46,2,0,0,1,1,0,1
134,Jim Foor*\foorji01,24,PIT,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
135,Barry Foote\footeba01,21,MON,6,6,6,0,4,0,1,0,1,0,0,0,0,.667,.667,1.000,1.667,352,6,0,0,0,0,0,
136,Wenty Ford\fordwe01,26,ATL,4,5,5,0,2,0,0,0,1,0,0,0,0,.400,.400,.400,.800,116,2,0,0,0,0,0,/1
137,Ken Forsch\forscke01,26,HOU,46,69,62,2,4,1,0,0,1,0,0,2,26,.065,.094,.081,.174,-51,5,0,0,5,0,0,1
138,Alan Foster\fosteal01,26,STL,35,75,68,4,13,1,0,0,2,0,0,2,17,.191,.214,.206,.420,17,14,0,0,5,0,0,1
139,George Foster\fostege01,24,CIN,17,43,39,6,11,3,0,4,9,0,1,4,7,.282,.349,.667,1.016,182,26,1,0,0,0,0,8/97
140,Leo Foster\fostele01,22,ATL,3,7,6,1,1,1,0,0,0,0,0,0,2,.167,.167,.333,.500,31,2,0,0,1,0,0,/6
141,Jimmy Freeman*\freemji01,22,ATL,14,13,13,1,2,0,0,0,0,0,0,0,1,.154,.154,.154,.308,-17,2,0,0,0,0,0,1
142,Jim Fregosi\fregoji01,31,NYM,45,144,124,7,29,4,1,0,11,1,2,20,25,.234,.340,.282,.623,76,35,2,0,0,0,3,56/37
143,Pepe Frias\friaspe01,24,MON,100,243,225,19,52,10,1,0,22,1,3,10,24,.231,.266,.284,.550,51,64,5,1,6,1,2,64/59
144,Danny Frisella*\friseda01,27,ATL,42,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,170,1,0,0,0,0,0,1
145,Tito Fuentes#\fuentti01,29,SFG,160,731,656,78,182,25,5,6,63,12,6,45,62,.277,.328,.358,.686,87,235,11,7,17,6,0,*4/5
146,Phil Gagliano\gagliph01,31,CIN,63,83,69,8,20,2,0,0,7,0,0,13,16,.290,.402,.319,.721,107,22,0,0,1,0,2,/5437
147,Al Gallagher\gallaal01,27,SFG,5,10,9,1,2,0,0,0,1,0,0,0,0,.222,.300,.222,.522,45,2,1,1,0,0,0,/5
148,Bob Gallagher*\gallabo01,25,HOU,71,153,148,16,39,3,1,2,10,0,1,3,27,.264,.275,.338,.612,70,50,1,0,0,2,1,798/3
149,Ralph Garr*\garrra01,27,ATL,148,698,668,94,200,32,6,11,55,35,11,22,64,.299,.323,.415,.737,97,277,12,2,4,2,5,*97
150,Adrian Garrett*\garread01,30,CHC,36,60,54,7,12,0,0,3,8,1,0,4,18,.222,.267,.389,.656,75,21,1,0,0,2,1,/297
151,Wayne Garrett*\garrewa01,25,NYM,140,589,504,76,129,20,3,16,58,6,5,72,74,.256,.348,.403,.751,110,203,8,1,9,3,4,*5/64
152,Steve Garvey\garvest01,24,LAD,114,366,349,37,106,17,3,8,50,0,2,11,42,.304,.328,.438,.766,115,153,8,3,0,3,4,3/79
153,Cito Gaston\gastoci01,29,SDP,133,500,476,51,119,18,4,16,57,0,0,20,88,.250,.281,.405,.686,96,193,10,1,1,2,3,*9/7
154,Gary Gentry\gentrga01,26,ATL,17,34,30,2,7,0,0,0,3,0,0,1,15,.233,.258,.233,.491,33,7,0,0,3,0,0,1
155,Cesar Geronimo*\geronce01,25,CIN,139,358,324,35,68,14,3,4,33,5,5,23,74,.210,.266,.309,.574,63,100,5,3,4,4,3,*89
156,Bob Gibson\gibsobo01,37,STL,25,71,65,8,12,0,0,2,8,1,1,3,17,.185,.217,.277,.494,37,18,1,0,2,1,0,1
157,Joe Gilbert\gilbejo02,21,MON,21,3,2,0,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,-1,0,0,0,0,0,0,1
158,Rod Gilbreath\gilbrro01,20,ATL,29,82,74,10,21,2,1,0,2,2,1,6,10,.284,.341,.338,.679,84,25,2,1,0,1,1,5
159,Dave Giusti\giustda01,33,PIT,67,16,13,1,4,0,0,0,1,0,0,1,1,.308,.357,.308,.665,88,4,0,0,2,0,0,1
160,Fred Gladding*\gladdfr01,37,HOU,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
161,Chuck Goggin#\goggich01,27,TOT,65,101,91,19,27,5,0,0,7,0,1,9,19,.297,.356,.352,.708,91,32,2,0,0,1,0,4/7629
162,Chuck Goggin#\goggich01,27,PIT,1,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,462,1,0,0,0,0,0,/2
163,Chuck Goggin#\goggich01,27,ATL,64,100,90,18,26,5,0,0,7,0,1,9,19,.289,.350,.344,.694,88,31,2,0,0,1,0,4/7629
164,Fernando Gonzalez\gonzafe01,23,PIT,37,51,49,5,11,0,1,1,5,0,0,1,11,.224,.255,.327,.581,62,16,1,1,0,0,0,/5
165,Ed Goodson*\goodsed01,25,SFG,102,403,384,37,116,20,1,12,53,0,1,15,44,.302,.331,.453,.784,112,174,10,2,1,1,4,5
166,Jim Gosger*\gosgeji01,30,NYM,38,102,92,9,22,2,0,0,10,0,1,9,16,.239,.304,.261,.565,60,24,1,0,0,1,2,78
167,Billy Grabarkewitz\grababi01,27,PHI,25,79,66,12,19,2,0,2,7,3,1,12,18,.288,.397,.409,.807,123,27,0,0,1,0,0,4/57
168,Wayne Granger\grangwa01,29,STL,33,4,3,0,0,0,0,0,0,0,0,1,0,.000,.250,.000,.250,-25,0,0,0,0,0,0,1
169,Bill Greif\greifbi01,23,SDP,36,68,61,3,6,0,0,0,1,0,0,4,28,.098,.167,.098,.265,-22,6,0,1,2,0,0,1
170,Ken Griffey*\griffke01,23,CIN,25,92,86,19,33,5,1,3,14,4,2,6,10,.384,.424,.570,.994,180,49,0,0,0,0,0,9
171,Tom Griffin\griffto02,25,HOU,25,33,28,1,3,2,0,1,1,0,0,0,9,.107,.138,.286,.424,15,8,1,1,4,0,0,1
172,Ross Grimsley*\grimsro02,23,CIN,39,90,82,3,5,0,0,0,1,0,0,0,37,.061,.061,.061,.122,-65,5,2,0,8,0,0,1
173,Greg Gross*\grossgr01,20,HOU,14,43,39,5,9,2,1,0,1,2,1,4,4,.231,.302,.333,.636,77,13,2,0,0,0,0,/798
174,Jerry Grote\groteje01,30,NYM,84,305,285,17,73,10,2,1,32,0,0,13,23,.256,.290,.316,.606,70,90,11,1,5,1,1,2/5
175,Johnny Grubb*\grubbjo01,24,SDP,113,432,389,52,121,22,3,8,37,9,3,37,50,.311,.373,.445,.818,136,173,6,2,3,1,2,8/57
176,Don Gullett\gulledo01,22,CIN,53,79,64,6,12,0,1,0,6,1,0,7,20,.188,.264,.219,.483,39,14,0,0,7,1,0,1
177,Larry Gura#\gurala01,25,CHC,22,18,15,1,3,0,0,0,1,0,0,1,5,.200,.250,.200,.450,23,3,0,0,2,0,0,1
178,Joe Hague*\haguejo01,29,CIN,19,39,33,2,5,2,0,0,1,1,0,5,5,.152,.256,.212,.469,35,7,0,0,0,1,0,/93
179,Don Hahn\hahndo01,24,NYM,93,292,262,22,60,10,0,2,21,2,1,22,43,.229,.285,.290,.575,62,76,7,0,4,4,2,8/79
180,Tom Hall*\hallto01,25,CIN,55,22,22,1,1,0,0,0,0,0,0,0,10,.045,.045,.045,.091,-74,1,0,0,0,0,0,1
