Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
61,Steve Carlton*\carltst01,27,PHI,41,130,117,6,23,3,1,1,8,0,0,5,31,.197,.236,.265,.501,41,31,0,1,7,0,0,1
62,Don Carrithers\carrido01,22,SFG,26,30,29,2,6,1,0,0,5,0,0,0,10,.207,.207,.241,.448,26,7,0,0,1,0,0,1
63,Clay Carroll\carrocl02,31,CIN,65,12,11,2,2,0,0,0,1,0,0,0,3,.182,.182,.182,.364,7,2,0,0,1,0,0,1
64,Rico Carty\cartyri01,32,ATL,86,315,271,31,75,12,2,6,29,0,0,44,33,.277,.378,.402,.780,115,109,8,0,0,0,4,7
65,Paul Casanova\casanpa01,30,ATL,49,140,136,8,28,3,0,2,10,0,1,4,28,.206,.229,.272,.501,37,37,7,0,0,0,2,2
66,Dave Cash\cashda01,24,PIT,99,452,425,58,120,22,4,3,30,9,9,22,31,.282,.316,.374,.690,98,159,7,0,3,2,1,4
67,Cesar Cedeno\cedence01,21,HOU,139,625,559,103,179,39,8,22,82,55,21,56,62,.320,.385,.537,.921,162,300,11,5,1,4,5,*8
68,Orlando Cepeda\cepedor01,34,ATL,28,91,84,6,25,3,0,4,9,0,0,7,17,.298,.352,.476,.828,126,40,1,0,0,0,1,3
69,Ron Cey\ceyro01,24,LAD,11,45,37,3,10,1,0,1,3,0,0,7,10,.270,.400,.378,.778,125,14,0,1,0,0,0,5
70,Bill Champion\champbi01,24,PHI,32,40,34,1,5,0,0,1,1,0,0,1,16,.147,.171,.235,.407,14,8,1,0,5,0,0,1
71,Darrel Chaney#\chaneda01,24,CIN,83,230,196,29,49,7,2,2,19,1,3,29,28,.250,.345,.337,.682,100,66,1,0,4,1,7,645
72,Rich Chiles*\chileri01,22,HOU,9,12,11,0,3,1,0,0,2,0,0,1,1,.273,.333,.364,.697,100,4,0,0,0,0,0,/79
73,Roberto Clemente\clemero01,37,PIT,102,413,378,68,118,19,7,10,60,0,0,29,49,.312,.356,.479,.835,138,181,15,0,0,6,7,9
74,Lance Clemons*\clemola01,24,STL,3,1,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
75,Donn Clendenon\clenddo01,36,STL,61,154,136,13,26,4,0,4,9,1,2,17,37,.191,.279,.309,.588,68,42,7,0,0,1,4,3
76,Reggie Cleveland\clevere01,24,STL,33,84,71,3,17,0,0,0,7,0,0,1,13,.239,.260,.239,.500,44,17,3,1,11,0,0,1
77,Gene Clines\clinege01,25,PIT,107,334,311,52,104,15,6,0,17,12,6,16,47,.334,.369,.421,.790,127,131,7,2,3,2,1,978
78,Tony Cloninger\clonito01,31,STL,17,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
79,Frank Coggins#\coggifr01,28,CHC,6,2,1,1,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,48,0,0,0,0,0,0,
80,Nate Colbert\colbena01,26,SDP,151,643,563,87,141,27,2,38,111,15,6,70,127,.250,.333,.508,.841,145,286,12,2,3,5,14,*3
81,Clint Compton*\comptcl01,21,CHC,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
82,Dave Concepcion\conceda01,24,CIN,119,421,378,40,79,13,2,2,29,13,6,32,65,.209,.272,.270,.541,59,102,11,2,5,4,8,*6/54
83,Mike Corkins\corkimi01,26,SDP,47,43,38,3,9,0,0,1,3,0,0,1,11,.237,.256,.316,.572,68,12,0,0,4,0,0,1
84,Pat Corrales\corrapa01,31,TOT,46,135,120,6,23,0,0,0,6,0,0,13,26,.192,.276,.192,.468,40,23,1,1,1,0,2,2
85,Pat Corrales\corrapa01,31,CIN,2,3,1,0,0,0,0,0,0,0,0,2,0,.000,.667,.000,.667,111,0,0,0,0,0,1,/2
86,Pat Corrales\corrapa01,31,SDP,44,132,119,6,23,0,0,0,6,0,0,11,26,.193,.267,.193,.460,38,23,1,1,1,0,1,2
87,Mike Cosgrove*\cosgrmi01,21,HOU,7,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
88,Willie Crawford*\crawfwi01,25,LAD,96,283,243,28,61,7,3,8,27,4,2,35,55,.251,.349,.403,.752,116,98,8,2,2,1,3,79
89,Ed Crosby*\crosbed01,23,STL,101,300,276,27,60,9,1,0,19,1,1,18,27,.217,.269,.257,.527,51,71,10,2,3,1,1,645
90,Jose Cruz*\cruzjo01,24,STL,117,374,332,33,78,14,4,2,23,9,3,36,54,.235,.309,.319,.628,80,106,4,1,2,3,3,87/9
91,George Culver\culvege01,28,HOU,45,22,19,3,3,1,0,0,1,0,0,1,10,.158,.200,.211,.411,18,4,0,0,2,0,0,1
92,John Cumberland\cumbejo01,25,TOT,23,15,14,0,1,0,0,0,2,0,0,0,8,.071,.071,.071,.143,-59,1,0,0,1,0,0,1
93,John Cumberland\cumbejo01,25,SFG,9,9,9,0,1,0,0,0,2,0,0,0,6,.111,.111,.111,.222,-37,1,0,0,0,0,0,/1
94,John Cumberland\cumbejo01,25,STL,14,6,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
95,Vic Davalillo*\davalvi01,32,PIT,117,403,368,60,117,19,2,4,28,14,1,26,44,.318,.367,.413,.780,124,152,3,3,5,1,6,79/38
96,Tommy Davis\davisto02,33,CHC,15,28,26,3,7,1,0,0,6,0,1,2,3,.269,.321,.308,.629,73,8,0,0,0,0,0,/379
97,Willie Davis*\daviswi02,32,LAD,149,654,615,81,178,22,7,19,79,20,3,27,61,.289,.317,.441,.758,116,271,9,1,4,7,4,*8
98,Boots Day*\daybo01,24,MON,128,428,386,32,90,7,4,0,30,3,6,29,44,.233,.288,.272,.560,60,105,5,1,12,0,3,*89
99,Joe Decker\deckejo01,25,CHC,5,5,2,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,3,0,0,/1
100,Bob Didier#\didiebo01,23,ATL,13,44,40,5,12,2,1,0,5,0,0,2,4,.300,.341,.400,.741,103,16,1,1,0,1,0,2
101,Larry Dierker\dierkla01,25,HOU,31,86,78,2,13,0,0,0,4,0,0,1,24,.167,.188,.167,.354,3,13,0,1,6,0,0,1
102,Dick Dietz\dietzdi01,30,LAD,27,70,56,4,9,1,0,1,6,2,0,14,11,.161,.329,.232,.561,64,13,1,0,0,0,2,2
103,Al Downing\downial01,31,LAD,31,73,66,2,8,1,1,0,2,0,0,1,27,.121,.134,.167,.301,-14,11,0,0,6,0,0,1
104,Dave Downs\downsda01,20,PHI,4,8,8,1,2,0,0,0,2,0,0,0,4,.250,.250,.250,.500,42,2,0,0,0,0,0,/1
105,Denny Doyle*\doylede01,28,PHI,123,484,442,33,110,14,2,1,26,6,7,31,33,.249,.295,.296,.591,68,131,9,0,6,5,2,*4
106,Moe Drabowsky\drabomo01,36,STL,30,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
107,Don Durham\durhado01,23,STL,14,14,14,3,7,0,0,2,4,0,0,0,4,.500,.500,.929,1.429,301,13,0,0,0,0,0,1
108,Duffy Dyer\dyerdu01,26,NYM,94,363,325,33,75,17,3,8,36,0,1,28,71,.231,.299,.375,.675,94,122,8,5,2,3,9,2/9
109,Johnny Edwards*\edwarjo01,34,HOU,108,392,332,33,89,16,2,5,40,2,4,50,39,.268,.358,.373,.732,111,124,5,1,1,8,12,*2
110,Randy Elliott\elliora01,21,SDP,14,51,49,5,10,3,1,0,6,0,0,2,11,.204,.235,.306,.541,59,15,1,0,0,0,0,9
111,Dock Ellis#\ellisdo01,27,PIT,36,61,59,6,9,0,0,0,1,0,0,1,22,.153,.167,.153,.319,-8,9,0,0,1,0,0,1
112,Darrell Evans*\evansda01,25,ATL,125,521,418,67,106,12,0,19,71,4,2,90,58,.254,.384,.419,.803,121,175,6,4,0,9,4,*5
113,Jim Fairey*\faireji01,27,MON,86,153,141,9,33,7,0,1,15,1,3,10,21,.234,.285,.305,.590,67,43,1,0,2,0,2,79/8
114,Ron Fairly*\fairlro01,33,MON,140,499,446,51,124,15,1,17,68,3,4,46,45,.278,.348,.430,.779,120,192,10,3,2,2,7,93
115,Carmen Fanzone\fanzoca01,30,CHC,86,264,222,26,50,11,0,8,42,2,3,35,45,.225,.333,.383,.716,96,85,7,3,0,4,6,534/76
116,Bobby Fenwick\fenwibo01,25,HOU,36,53,50,7,9,3,0,0,4,0,1,3,13,.180,.226,.240,.466,34,12,1,0,0,0,1,4/65
117,Joe Ferguson\fergujo01,25,LAD,8,27,24,2,7,3,0,1,5,0,0,2,4,.292,.346,.542,.888,152,13,2,0,1,0,0,/29
118,Frank Fernandez\fernafr01,29,CHC,3,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2
119,Mike Fiore*\fioremi01,27,TOT,24,20,16,0,1,0,0,0,1,0,0,3,6,.063,.211,.063,.273,-17,1,1,0,1,0,1,/39
120,Mike Fiore*\fioremi01,27,STL,17,13,10,0,1,0,0,0,1,0,0,2,3,.100,.250,.100,.350,4,1,1,0,1,0,0,/39
121,Mike Fiore*\fioremi01,27,SDP,7,7,6,0,0,0,0,0,0,0,0,1,3,.000,.143,.000,.143,-55,0,0,0,0,0,1,
122,Tim Foli\foliti01,21,MON,149,592,540,45,130,12,2,2,35,11,7,25,43,.241,.280,.281,.561,60,152,6,6,16,5,2,*6/4
123,Rich Folkers*\folkeri01,25,STL,9,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,/1
124,Ken Forsch\forscke01,25,HOU,30,49,41,2,6,0,0,0,0,0,0,1,21,.146,.167,.146,.313,-9,6,1,0,7,0,0,1
125,George Foster\fostege01,23,CIN,59,152,145,15,29,4,1,2,12,2,1,5,44,.200,.230,.283,.513,49,41,6,1,0,1,1,9/87
126,Roger Freed\freedro01,26,PHI,73,156,129,10,29,4,0,6,18,0,1,23,39,.225,.344,.395,.740,109,51,3,1,2,1,2,9/7
127,Jimmy Freeman*\freemji01,21,ATL,8,15,13,0,1,0,0,0,0,0,0,2,6,.077,.200,.077,.277,-21,1,0,0,0,0,0,/1
128,Jim Fregosi\fregoji01,30,NYM,101,382,340,31,79,15,4,5,32,0,1,38,71,.232,.311,.344,.655,89,117,6,1,2,1,2,5/63
129,Danny Frisella*\friseda01,26,NYM,39,7,7,0,2,0,0,0,1,0,0,0,1,.286,.286,.286,.571,65,2,0,0,0,0,0,1
130,Woodie Fryman\frymawo01,32,PHI,23,37,33,3,5,0,0,1,5,0,0,2,6,.152,.200,.242,.442,24,8,1,0,2,0,0,1
131,Tito Fuentes#\fuentti01,28,SFG,152,634,572,64,151,33,6,7,53,16,5,39,56,.264,.310,.379,.690,94,217,9,3,12,8,3,*4
132,Al Gallagher\gallaal01,26,SFG,82,274,233,19,52,3,1,2,18,2,1,33,39,.223,.317,.270,.588,68,63,9,1,3,4,4,5
133,Oscar Gamble*\gamblos01,22,PHI,74,157,135,17,32,5,2,1,13,0,1,19,16,.237,.331,.326,.657,86,44,4,1,0,2,0,9/3
134,Gene Garber\garbege01,24,PIT,4,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
135,Ralph Garcia\garcira02,23,SDP,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
136,Ralph Garr*\garrra01,26,ATL,134,594,554,87,180,22,0,12,53,25,9,25,41,.325,.359,.430,.788,116,238,9,6,6,3,2,*798
137,Wayne Garrett*\garrewa01,24,NYM,111,377,298,41,69,13,3,2,29,3,2,70,58,.232,.374,.315,.689,101,94,5,0,5,4,3,54
138,Gil Garrido\garrigi01,31,ATL,40,87,75,11,20,1,0,0,7,1,1,11,6,.267,.368,.280,.648,81,21,3,1,0,0,1,46/5
139,Steve Garvey\garvest01,23,LAD,96,317,294,36,79,14,2,9,30,4,2,19,36,.269,.312,.422,.734,109,124,8,1,0,3,3,5/3
140,Cito Gaston\gastoci01,28,SDP,111,403,379,30,102,14,0,7,44,0,2,22,76,.269,.313,.361,.674,99,137,13,2,0,0,2,97/8
141,Gary Gentry\gentrga01,25,NYM,32,55,48,2,5,1,0,0,3,0,0,4,28,.104,.173,.125,.298,-13,6,0,0,3,0,0,1
142,Cesar Geronimo*\geronce01,24,CIN,120,285,255,32,70,9,7,4,29,2,7,24,64,.275,.344,.412,.756,120,105,5,3,3,0,7,*98
143,Joe Gibbon\gibbojo01,37,TOT,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
144,Joe Gibbon\gibbojo01,37,CIN,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
145,Joe Gibbon\gibbojo01,37,HOU,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
146,Bob Gibson\gibsobo01,36,STL,34,106,103,12,20,6,0,5,12,0,1,1,25,.194,.202,.398,.600,68,41,0,0,2,0,0,1
147,Russ Gibson\gibsoru01,33,SFG,5,13,12,0,2,0,1,0,3,0,0,0,4,.167,.167,.333,.500,38,4,2,0,1,0,0,/2
148,Joe Gilbert\gilbejo02,20,MON,22,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
149,Rod Gilbreath\gilbrro01,19,ATL,18,41,38,2,9,1,0,0,1,1,1,2,10,.237,.293,.263,.556,54,10,1,1,0,0,0,/45
150,Dave Giusti\giustda01,32,PIT,54,11,10,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
151,Fred Gladding*\gladdfr01,36,HOU,42,7,5,0,0,0,0,0,2,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,1,1,0,1
152,Joe Goddard\goddajo01,21,SDP,12,42,35,0,7,2,0,0,2,0,0,5,9,.200,.300,.257,.557,66,9,2,0,2,0,0,2
153,Chuck Goggin#\goggich01,26,PIT,5,8,7,0,2,0,0,0,0,0,0,1,1,.286,.375,.286,.661,92,2,0,0,0,0,0,/4
154,Fernando Gonzalez\gonzafe01,22,PIT,3,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/5
155,Ed Goodson*\goodsed01,24,SFG,58,161,150,15,42,1,1,6,30,0,0,8,12,.280,.319,.420,.739,107,63,6,1,1,1,2,3
156,Billy Grabarkewitz\grababi01,26,LAD,53,166,144,17,24,4,0,4,16,3,0,18,53,.167,.265,.278,.543,56,40,2,2,0,2,1,54/6
157,Bill Greif\greifbi01,22,SDP,34,39,33,0,1,0,0,0,0,0,0,1,15,.030,.059,.030,.089,-73,1,0,0,5,0,0,1
158,Tom Griffin\griffto02,24,HOU,39,28,25,3,7,3,0,1,2,0,0,0,9,.280,.280,.520,.800,125,13,1,0,3,0,0,1
159,Ross Grimsley*\grimsro02,22,CIN,30,78,66,5,8,0,0,0,1,0,0,1,29,.121,.134,.121,.256,-25,8,0,0,11,0,0,1
160,Jerry Grote\groteje01,29,NYM,64,241,205,15,43,5,1,3,21,1,0,26,27,.210,.304,.288,.592,72,59,5,3,4,3,8,2/59
161,Johnny Grubb*\grubbjo01,23,SDP,7,22,21,4,7,1,1,0,1,0,1,1,3,.333,.364,.476,.840,146,10,1,0,0,0,0,/8
162,Joe Grzenda\grzenjo01,35,STL,30,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
163,Don Gullett\gulledo01,21,CIN,31,45,38,7,8,1,0,0,3,0,0,2,14,.211,.250,.237,.487,43,9,0,0,5,0,0,1
164,Larry Gura#\gurala01,24,CHC,7,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
165,Santiago Guzman\guzmasa01,22,STL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
166,Joe Hague*\haguejo01,28,TOT,96,255,214,25,52,12,2,7,31,1,2,37,36,.243,.350,.416,.766,122,89,6,0,1,3,7,39
167,Joe Hague*\haguejo01,28,STL,27,96,76,8,18,5,1,3,11,0,1,17,18,.237,.368,.447,.816,132,34,2,0,1,2,2,3/9
168,Joe Hague*\haguejo01,28,CIN,69,159,138,17,34,7,1,4,20,1,1,20,18,.246,.340,.399,.738,115,55,4,0,0,1,5,39
169,Don Hahn\hahndo01,23,NYM,17,41,37,0,6,0,0,0,1,0,0,4,12,.162,.244,.162,.406,19,6,1,0,0,0,0,/98
170,Tom Hall*\hallto01,24,CIN,47,35,30,5,3,0,0,0,0,0,0,2,14,.100,.156,.100,.256,-24,3,0,0,3,0,0,1
171,Steve Hamilton*\hamilst01,37,CHC,22,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
172,Bill Hands\handsbi01,32,CHC,32,66,57,1,1,0,0,0,0,0,0,5,30,.018,.097,.018,.114,-67,1,2,0,4,0,0,1
173,Jim Hardin\hardiji01,28,ATL,26,29,21,3,2,0,0,1,1,0,0,5,12,.095,.269,.238,.507,41,5,0,0,3,0,0,1
174,Terry Harmon\harmote01,28,PHI,73,251,218,35,62,8,2,2,13,3,2,29,28,.284,.372,.367,.739,110,80,2,2,1,1,0,46/5
175,Bud Harrelson#\harrebu01,28,NYM,115,490,418,54,90,10,4,1,24,12,4,58,57,.215,.313,.266,.578,68,111,6,3,7,4,4,*6
176,Jim Ray Hart\hartji01,30,SFG,24,86,79,10,24,5,0,5,8,0,1,6,10,.304,.360,.557,.917,156,44,3,1,0,0,0,5
177,Fran Healy\healyfr02,25,SFG,45,113,99,12,15,4,0,1,8,0,1,13,24,.152,.257,.222,.479,37,22,1,1,0,0,2,2
178,Richie Hebner*\hebneri01,24,PIT,124,494,427,63,128,24,4,19,72,0,0,52,54,.300,.378,.508,.886,153,217,8,6,0,7,7,*5
179,Tommy Helms\helmsto01,31,HOU,139,559,518,45,134,20,5,5,60,4,3,24,27,.259,.291,.346,.637,82,179,8,4,3,10,8,*4
180,Ken Henderson#\hendeke01,26,SFG,130,484,439,60,113,21,2,18,51,14,7,38,66,.257,.317,.437,.755,111,192,7,2,2,3,6,*78/9
