Rk,Name,Age,Tm,Yrs,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,PH,PR
64,Orlando Cepeda\cepedor01,34,ATL,15,28,21,28,22,0,0,22,0,0,0,0,0,0,0,6,0
65,Ron Cey\ceyro01,24,LAD,2,11,11,11,11,0,0,0,0,11,0,0,0,0,0,0,0
66,Bill Champion\champbi01,24,PHI,4,32,22,32,30,30,0,0,0,0,0,0,0,0,0,0,2
67,Darrel Chaney\chaneda01,24,CIN,4,83,54,83,79,0,0,0,12,10,64,0,0,0,0,3,9
68,Rich Chiles\chileri01,22,HOU,2,9,2,9,2,0,0,0,0,0,0,1,0,1,2,7,0
69,Roberto Clemente\clemero01,37,PIT,18,102,88,102,94,0,0,0,0,0,0,0,0,94,94,10,0
70,Lance Clemons\clemola01,24,STL,2,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0
71,Donn Clendenon\clenddo01,36,STL,12,61,31,61,36,0,0,36,0,0,0,0,0,0,0,27,0
72,Reggie Cleveland\clevere01,24,STL,4,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0
73,Gene Clines\clinege01,25,PIT,3,107,66,107,83,0,0,0,0,0,0,38,16,40,83,23,9
74,Tony Cloninger\clonito01,31,STL,12,17,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0
75,Frank Coggins\coggifr01,28,CHC,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,2,4
76,Nate Colbert\colbena01,26,SDP,6,151,149,151,150,0,0,150,0,0,0,0,0,0,0,2,0
77,Clint Compton\comptcl01,21,CHC,1st,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
78,Dave Concepcion\conceda01,24,CIN,3,119,108,119,119,0,0,0,1,9,114,0,0,0,0,2,0
79,Mike Corkins\corkimi01,26,SDP,4,47,9,47,47,47,0,0,0,0,0,0,0,0,0,1,0
80,Pat Corrales\corrapa01,31,2TM,8,46,36,46,45,0,45,0,0,0,0,0,0,0,0,1,0
81,Mike Cosgrove\cosgrmi01,21,HOU,1st,7,1,7,7,7,0,0,0,0,0,0,0,0,0,0,0
82,Willie Crawford\crawfwi01,25,LAD,9,96,63,96,74,0,0,0,0,0,0,52,0,27,74,21,3
83,Ed Crosby\crosbed01,23,STL,2,101,68,101,90,0,0,0,38,14,43,0,0,0,0,17,5
84,Jose Cruz\cruzjo01,24,STL,3,117,89,117,102,0,0,0,0,0,0,10,87,8,102,16,2
85,George Culver\culvege01,28,HOU,7,45,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0
86,John Cumberland\cumbejo01,25,2TM,5,23,7,23,23,23,0,0,0,0,0,0,0,0,0,0,0
87,Vic Davalillo\davalvi01,32,PIT,10,117,84,117,99,0,0,8,0,0,0,63,8,31,96,17,7
88,Tommy Davis\davisto02,33,CHC,14,15,5,15,5,0,0,3,0,0,0,1,0,1,2,10,0
89,Willie Davis\daviswi02,32,LAD,13,149,146,149,146,0,0,0,0,0,0,0,146,0,146,3,0
90,Boots Day\daybo01,24,MON,4,128,101,128,117,0,0,0,0,0,0,0,99,19,117,21,2
91,Joe Decker\deckejo01,25,CHC,4,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0
92,Bob Didier\didiebo01,23,ATL,4,13,10,13,11,0,11,0,0,0,0,0,0,0,0,3,0
93,Larry Dierker\dierkla01,25,HOU,9,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0
94,Dick Dietz\dietzdi01,30,LAD,7,27,15,27,22,0,22,0,0,0,0,0,0,0,0,7,0
95,Al Downing\downial01,31,LAD,12,31,30,31,31,31,0,0,0,0,0,0,0,0,0,0,0
96,Dave Downs\downsda01,20,PHI,1st,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0
97,Denny Doyle\doylede01,28,PHI,3,123,114,123,119,0,0,0,119,0,0,0,0,0,0,1,3
98,Moe Drabowsky\drabomo01,36,STL,17,30,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0
99,Don Durham\durhado01,23,STL,1st,14,8,14,10,10,0,0,0,0,0,0,0,0,0,0,4
100,Duffy Dyer\dyerdu01,26,NYM,5,94,91,94,91,0,91,0,0,0,0,0,0,1,1,3,0
101,Johnny Edwards\edwarjo01,34,HOU,12,108,96,108,105,0,105,0,0,0,0,0,0,0,0,6,0
102,Randy Elliott\elliora01,21,SDP,1st,14,12,14,13,0,0,0,0,0,0,0,0,13,13,2,0
103,Dock Ellis\ellisdo01,27,PIT,5,36,25,36,25,25,0,0,0,0,0,0,0,0,0,0,11
104,Darrell Evans\evansda01,25,ATL,4,125,122,125,123,0,0,0,0,123,0,0,0,0,0,3,0
105,Jim Fairey\faireji01,27,MON,5,86,23,86,38,0,0,0,0,0,0,20,1,17,38,59,0
106,Ron Fairly\fairlro01,33,MON,15,140,119,140,134,0,0,69,0,0,0,0,0,70,70,14,0
107,Carmen Fanzone\fanzoca01,30,CHC,3,86,58,86,71,0,0,21,13,36,1,1,0,0,1,19,3
108,Bobby Fenwick\fenwibo01,25,HOU,1st,36,10,36,22,0,0,0,17,2,4,0,0,0,0,5,15
109,Joe Ferguson\fergujo01,25,LAD,3,8,8,8,8,0,7,0,0,0,0,0,0,2,2,0,0
110,Frank Fernandez\fernafr01,29,CHC,6,3,0,3,1,0,1,0,0,0,0,0,0,0,0,2,1
111,Mike Fiore\fioremi01,27,2TM,5,24,0,24,7,0,0,6,0,0,0,0,0,1,1,19,0
112,Tim Foli\foliti01,21,MON,3,149,147,149,148,0,0,0,1,0,148,0,0,0,0,1,0
113,Rich Folkers\folkeri01,25,STL,2,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0
114,Ken Forsch\forscke01,25,HOU,3,30,24,30,30,30,0,0,0,0,0,0,0,0,0,0,0
115,George Foster\fostege01,23,CIN,4,59,31,59,47,0,0,0,0,0,0,1,1,45,47,15,6
116,Roger Freed\freedro01,26,PHI,3,73,27,73,46,0,0,0,0,0,0,1,0,45,46,31,1
117,Jimmy Freeman\freemji01,21,ATL,1st,8,6,8,6,6,0,0,0,0,0,0,0,0,0,0,2
118,Jim Fregosi\fregoji01,30,NYM,12,101,90,101,94,0,0,3,0,86,6,0,0,0,0,8,0
119,Danny Frisella\friseda01,26,NYM,6,39,0,39,39,39,0,0,0,0,0,0,0,0,0,0,0
120,Woodie Fryman\frymawo01,32,PHI,7,23,17,23,23,23,0,0,0,0,0,0,0,0,0,0,0
121,Tito Fuentes\fuentti01,28,SFG,7,152,150,152,152,0,0,0,152,0,0,0,0,0,0,1,0
122,Al Gallagher\gallaal01,26,SFG,3,82,66,82,69,0,0,0,0,69,0,0,0,0,0,13,1
123,Oscar Gamble\gamblos01,22,PHI,4,74,32,74,36,0,0,0,0,0,0,0,0,36,36,36,5
124,Gene Garber\garbege01,24,PIT,3,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0
125,Ralph Garcia\garcira02,23,SDP,1st,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
126,Ralph Garr\garrra01,26,ATL,5,134,131,134,131,0,0,0,0,0,0,69,13,59,131,3,0
127,Wayne Garrett\garrewa01,24,NYM,4,111,88,111,103,0,0,0,22,82,0,0,0,0,0,9,0
128,Gil Garrido\garrigi01,31,ATL,6,40,17,40,34,0,0,0,21,3,10,0,0,0,0,5,1
129,Steve Garvey\garvest01,23,LAD,4,96,76,96,87,0,0,3,0,85,0,0,0,0,0,13,0
130,Cito Gaston\gastoci01,28,SDP,5,111,92,111,94,0,0,0,0,0,0,17,7,74,94,19,0
131,Gary Gentry\gentrga01,25,NYM,4,32,26,32,32,32,0,0,0,0,0,0,0,0,0,0,0
132,Cesar Geronimo\geronce01,24,CIN,4,120,60,120,106,0,0,0,0,0,0,0,22,91,106,16,14
133,Joe Gibbon\gibbojo01,37,2TM,13,11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0
134,Bob Gibson\gibsobo01,36,STL,14,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0
135,Russ Gibson\gibsoru01,33,SFG,6,5,3,5,5,0,5,0,0,0,0,0,0,0,0,1,0
136,Joe Gilbert\gilbejo02,20,MON,1st,22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0
137,Rod Gilbreath\gilbrro01,19,ATL,1st,18,10,18,11,0,0,0,7,4,0,0,0,0,0,5,2
138,Dave Giusti\giustda01,32,PIT,10,54,0,54,54,54,0,0,0,0,0,0,0,0,0,0,0
139,Fred Gladding\gladdfr01,36,HOU,12,42,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0
140,Joe Goddard\goddajo01,21,SDP,1st,12,12,12,12,0,12,0,0,0,0,0,0,0,0,0,0
141,Chuck Goggin\goggich01,26,PIT,1st,5,1,5,1,0,0,0,1,0,0,0,0,0,0,4,0
142,Fernando Gonzalez\gonzafe01,22,PIT,1st,3,0,3,1,0,0,0,0,1,0,0,0,0,0,2,0
143,Ed Goodson\goodsed01,24,SFG,3,58,30,58,42,0,0,42,0,0,0,0,0,0,0,17,0
144,Billy Grabarkewitz\grababi01,26,LAD,4,53,38,53,43,0,0,0,19,25,1,0,0,0,0,7,4
145,Bill Greif\greifbi01,22,SDP,2,34,22,34,34,34,0,0,0,0,0,0,0,0,0,0,0
146,Tom Griffin\griffto02,24,HOU,4,39,5,39,39,39,0,0,0,0,0,0,0,0,0,0,0
147,Ross Grimsley\grimsro02,22,CIN,2,30,28,30,30,30,0,0,0,0,0,0,0,0,0,0,0
148,Jerry Grote\groteje01,29,NYM,9,64,60,64,63,0,59,0,0,3,0,0,0,1,1,2,0
149,Johnny Grubb\grubbjo01,23,SDP,1st,7,6,7,6,0,0,0,0,0,0,0,6,0,6,1,0
150,Joe Grzenda\grzenjo01,35,STL,8,30,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0
151,Don Gullett\gulledo01,21,CIN,3,31,16,31,31,31,0,0,0,0,0,0,0,0,0,0,0
152,Larry Gura\gurala01,24,CHC,3,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0
153,Santiago Guzman\guzmasa01,22,STL,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
154,Joe Hague\haguejo01,28,2TM,5,96,55,96,65,0,0,44,0,0,0,0,0,22,22,36,0
155,Don Hahn\hahndo01,23,NYM,4,17,8,17,10,0,0,0,0,0,0,0,1,9,10,7,0
156,Tom Hall\hallto01,24,CIN,5,47,7,47,47,47,0,0,0,0,0,0,0,0,0,0,0
157,Steve Hamilton\hamilst01,37,CHC,12,22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0
158,Bill Hands\handsbi01,32,CHC,8,32,28,32,32,32,0,0,0,0,0,0,0,0,0,0,0
159,Jim Hardin\hardiji01,28,ATL,6,26,9,26,26,26,0,0,0,0,0,0,0,0,0,0,0
160,Terry Harmon\harmote01,28,PHI,5,73,49,73,65,0,0,0,49,6,15,0,0,0,0,10,4
161,Bud Harrelson\harrebu01,28,NYM,8,115,113,115,115,0,0,0,0,0,115,0,0,0,0,1,0
162,Jim Ray Hart\hartji01,30,SFG,10,24,20,24,20,0,0,0,0,20,0,0,0,0,0,4,0
163,Fran Healy\healyfr02,25,SFG,3,45,30,45,43,0,43,0,0,0,0,0,0,0,0,2,4
164,Richie Hebner\hebneri01,24,PIT,5,124,117,124,121,0,0,0,0,121,0,0,0,0,0,5,1
165,Tommy Helms\helmsto01,31,HOU,9,139,139,139,139,0,0,0,139,0,0,0,0,0,0,0,0
166,Ken Henderson\hendeke01,26,SFG,8,130,111,130,123,0,0,0,0,0,0,95,26,2,123,8,2
167,Elrod Hendricks\hendrel01,31,CHC,5,17,13,17,16,0,16,0,0,0,0,0,0,0,0,1,0
168,Enzo Hernandez\hernaen01,23,SDP,2,114,105,114,110,0,0,0,0,0,107,2,0,1,3,1,5
169,Jackie Hernandez\hernaja01,31,PIT,8,72,57,72,71,0,0,0,0,4,68,0,0,0,0,0,6
170,Ramon Hernandez\hernara01,31,PIT,4,53,0,53,53,53,0,0,0,0,0,0,0,0,0,0,0
171,Jack Hiatt\hiattja01,29,HOU,9,10,8,10,10,0,10,0,0,0,0,0,0,0,0,0,1
172,Jim Hickman\hickmji02,35,CHC,11,115,96,115,101,0,0,77,0,0,0,1,0,26,27,15,0
173,Dennis Higgins\higgide01,32,STL,7,15,1,15,15,15,0,0,0,0,0,0,0,0,0,0,0
174,Dave Hilton\hiltoda01,21,SDP,1st,13,13,13,13,0,0,0,0,13,0,0,0,0,0,0,0
175,Gene Hiser\hiserge01,23,CHC,2,32,9,32,15,0,0,0,0,0,0,4,2,9,15,12,8
176,Joe Hoerner\hoernjo01,35,2TM,9,40,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0
177,Burt Hooton\hootobu01,22,CHC,2,33,31,33,33,33,0,0,0,0,0,0,0,0,0,0,0
178,Charlie Hough\houghch01,24,LAD,3,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
179,Tom House\houseto01,25,ATL,2,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0
180,Larry Howard\howarla01,27,HOU,3,54,48,54,54,0,53,0,0,0,0,1,0,0,1,3,0
181,Jim Howarth\howarji01,25,SFG,2,74,19,74,29,0,0,4,0,0,0,8,17,0,25,47,1
182,Al Hrabosky\hraboal01,22,STL,3,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0
183,Charlie Hudson\hudsoch01,22,STL,1st,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0
184,Terry Humphrey\humphte01,22,MON,2,69,65,69,65,0,65,0,0,0,0,0,0,0,0,4,0
185,Randy Hundley\hundlra01,30,CHC,9,114,99,114,113,0,113,0,0,0,0,0,0,0,0,2,0
186,Ron Hunt\huntro01,31,MON,10,129,119,129,125,0,0,0,122,5,0,0,0,0,0,6,0
187,Tom Hutton\huttoto01,26,PHI,3,134,96,134,116,0,0,87,0,0,0,6,4,39,48,19,5
188,Sonny Jackson\jacksso01,27,ATL,10,60,24,60,33,0,0,0,0,6,18,0,9,1,10,26,6
189,Pat Jarvis\jarvipa01,31,ATL,7,37,6,37,37,37,0,0,0,0,0,0,0,0,0,0,0
190,Larry Jaster\jastela01,28,ATL,7,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0
191,Julian Javier\javieju01,35,CIN,13,44,19,44,24,0,0,1,5,19,0,0,0,0,0,22,0
192,Fergie Jenkins\jenkife01,29,CHC,8,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0
193,Garry Jestadt\jestaga01,25,SDP,3,92,57,92,72,0,0,0,48,25,3,0,0,0,0,26,0
194,Johnny Jeter\jeterjo01,27,SDP,4,110,80,110,91,0,0,0,0,0,0,0,91,0,91,21,5
195,Tommy John\johnto01,29,LAD,10,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0
196,Bob Johnson\johnsbo03,29,PIT,4,31,11,31,31,31,0,0,0,0,0,0,0,0,0,0,0
197,Cliff Johnson\johnscl01,24,HOU,1st,5,0,5,1,0,1,0,0,0,0,0,0,0,0,4,1
198,Deron Johnson\johnsde01,33,PHI,12,96,59,96,62,0,0,62,0,0,0,0,0,0,0,35,0
199,Jerry Johnson\johnsje01,28,SFG,5,48,0,48,48,48,0,0,0,0,0,0,0,0,0,0,0
200,Cleon Jones\jonescl01,29,NYM,9,106,98,106,102,0,0,20,0,0,0,72,5,13,84,4,1
201,Mike Jorgensen\jorgemi01,23,MON,4,113,100,113,104,0,0,76,0,0,0,2,26,0,28,11,1
202,Skip Jutze\jutzesk01,26,STL,1st,21,17,21,17,0,17,0,0,0,0,0,0,0,0,4,0
203,Mick Kelleher\kellemi02,24,STL,1st,23,23,23,23,0,0,0,0,0,23,0,0,0,0,0,0
204,Tom Kelley\kelleto01,28,ATL,6,27,14,27,27,27,0,0,0,0,0,0,0,0,0,0,0
205,Fred Kendall\kendafr01,23,SDP,4,91,70,91,83,0,82,1,0,0,0,0,0,0,0,9,0
206,Don Kessinger\kessido01,29,CHC,9,149,145,149,146,0,0,0,0,0,146,0,0,0,0,3,0
207,Mike Kilkenny\kilkemi01,27,SDP,4,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0
208,Dave Kingman\kingmda01,23,SFG,2,135,127,135,131,0,0,56,0,59,0,22,0,0,22,7,0
209,Clay Kirby\kirbycl01,24,SDP,4,35,34,35,34,34,0,0,0,0,0,0,0,0,0,0,1
210,Bruce Kison\kisonbr01,22,PIT,2,32,18,32,32,32,0,0,0,0,0,0,0,0,0,0,0
211,Pete Koegel\koegepe01,24,PHI,3,41,6,41,18,0,5,8,0,4,0,0,0,2,2,23,2
212,Jerry Koosman\koosmje01,29,NYM,6,34,24,34,34,34,0,0,0,0,0,0,0,0,0,0,0
213,Ed Kranepool\kraneed01,27,NYM,11,122,84,122,109,0,0,108,0,0,0,0,0,1,1,18,0
214,Coco Laboy\laboyco01,31,MON,4,28,18,28,26,0,0,0,3,24,2,0,0,0,0,2,0
215,Pete LaCock\lacocpe01,20,CHC,1st,5,1,5,3,0,0,0,0,0,0,0,0,3,3,1,2
216,Lee Lacy\lacyle01,24,LAD,1st,60,58,60,58,0,0,0,58,0,0,0,0,0,0,2,0
217,Leron Lee\leele02,24,SDP,4,101,96,101,96,0,0,0,0,0,0,96,0,1,96,5,0
218,Jim Lefebvre\lefebji01,30,LAD,8,70,35,70,44,0,0,0,33,12,0,0,0,0,0,29,1
219,Denny Lemaster\lemasde01,33,MON,11,13,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0
220,Barry Lersch\lerscba01,27,PHI,4,37,8,37,36,36,0,0,0,0,0,0,0,0,0,0,1
221,Joe Lis\lisjo01,25,PHI,3,62,38,62,43,0,0,30,0,0,0,8,0,6,14,20,0
222,Davey Lopes\lopesda01,27,LAD,1st,11,11,11,11,0,0,0,11,0,0,0,0,0,0,0,0
223,Mike Lum\lummi01,26,ATL,6,123,94,123,110,0,0,2,0,0,0,30,21,62,109,16,3
224,Greg Luzinski\luzingr01,21,PHI,3,150,145,150,147,0,0,2,0,0,0,145,0,1,145,4,0
225,Garry Maddox\maddoga01,22,SFG,1st,125,116,125,121,0,0,0,0,0,0,20,96,6,121,2,3
226,Pepe Mangual\mangupe01,20,MON,1st,8,3,8,4,0,0,0,0,0,0,3,0,1,4,1,4
227,Juan Marichal\maricju01,34,SFG,13,25,24,25,25,25,0,0,0,0,0,0,0,0,0,0,0
228,Dave Marshall\marshda01,29,NYM,6,72,33,72,42,0,0,0,0,0,0,2,3,38,42,32,1
229,Mike Marshall\marshmi01,29,MON,5,65,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0
230,J.C. Martin\martij.01,35,CHC,14,25,12,25,17,0,17,0,0,0,0,0,0,0,0,11,0
231,Marty Martinez\martima01,30,STL,7,9,0,9,6,0,0,0,2,1,3,0,0,0,0,3,0
232,Ted Martinez\martite01,24,NYM,3,103,83,103,99,0,0,0,47,2,42,6,5,5,15,4,5
233,Clyde Mashore\mashocl01,27,MON,4,93,41,93,75,0,0,0,0,0,0,23,9,46,75,23,13
234,Don Mason\masondo01,27,SDP,7,9,2,9,3,0,0,0,3,0,0,0,0,0,0,4,3
235,Jon Matlack\matlajo01,22,NYM,2,34,32,34,34,34,0,0,0,0,0,0,0,0,0,0,0
236,Gary Matthews\matthga01,21,SFG,1st,20,17,20,19,0,0,0,0,0,0,10,0,9,19,1,0
237,Dal Maxvill\maxvida01,33,STL,11,105,88,105,105,0,0,0,12,0,94,0,0,0,0,1,0
238,Lee May\mayle01,29,HOU,8,148,146,148,146,0,0,146,0,0,0,0,0,0,0,2,0
239,Milt May\maymi01,21,PIT,3,57,33,57,33,0,33,0,0,0,0,0,0,0,0,24,0
240,Willie Mays\mayswi01,41,2TM,21,88,66,88,73,0,0,10,0,0,0,0,64,0,64,17,1
241,Bill Mazeroski\mazerbi01,35,PIT,17,34,13,34,18,0,0,0,15,3,0,0,0,0,0,16,0
242,Ernie McAnally\mcanaer01,25,MON,2,29,27,29,29,29,0,0,0,0,0,0,0,0,0,0,0
243,Jim McAndrew\mcandji01,28,NYM,5,28,23,28,28,28,0,0,0,0,0,0,0,0,0,0,0
244,Tim McCarver\mccarti01,30,2TM,13,122,98,122,104,0,85,0,0,6,0,14,0,0,14,22,0
245,Willie McCovey\mccovwi01,34,SFG,14,81,73,81,74,0,0,74,0,0,0,0,0,0,0,8,0
246,Terry McDermott\mcderte01,21,LAD,1st,9,5,9,7,0,0,7,0,0,0,0,0,0,0,3,0
247,Sam McDowell\mcdowsa01,29,SFG,12,28,25,28,28,28,0,0,0,0,0,0,0,0,0,0,0
