Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
12,Jim Bouton\boutoji01,30,HOU,0,2,.000,4.11,16,1,7,1,0,1,30.2,32,16,14,1,12,1,32,2,0,4,135,87,2.22,1.435,9.4,0.3,3.5,9.4,2.67
13,Jim Brewer*\breweji01,31,LAD,7,6,.538,2.55,59,0,43,0,0,20,88.1,71,30,25,5,41,6,92,4,2,3,372,131,2.69,1.268,7.2,0.5,4.2,9.4,2.24
14,Nelson Briles\brilene01,25,STL,15,13,.536,3.52,36,33,1,10,3,0,227.2,218,104,89,17,63,7,126,2,1,9,954,101,3.23,1.234,8.6,0.7,2.5,5.0,2.00
15,Jim Britton\brittji02,25,ATL,7,5,.583,3.78,24,13,5,2,1,1,88.0,69,38,37,10,49,1,60,0,0,1,377,97,4.29,1.341,7.1,1.0,5.0,6.1,1.22
16,Frank Brosseau\brossfr01,24,PIT,0,0,,10.80,2,0,1,0,0,0,1.2,2,2,2,0,2,1,2,0,0,0,9,41,3.71,2.400,10.8,0.0,10.8,10.8,1.00
17,Ron Bryant*\bryanro01,21,SFG,4,3,.571,4.37,16,8,4,0,0,1,57.2,60,29,28,8,25,1,30,2,0,3,252,81,4.68,1.474,9.4,1.2,3.9,4.7,1.20
18,Jim Bunning\bunniji01,37,TOT,13,10,.565,3.69,34,34,0,5,0,0,212.1,212,97,87,15,59,4,157,7,1,4,892,94,2.88,1.276,9.0,0.6,2.5,6.7,2.66
19,Jim Bunning\bunniji01,37,PIT,10,9,.526,3.81,25,25,0,4,0,0,156.0,147,74,66,10,49,4,124,6,1,4,654,92,2.81,1.256,8.5,0.6,2.8,7.2,2.53
20,Jim Bunning\bunniji01,37,LAD,3,1,.750,3.36,9,9,0,1,0,0,56.1,65,23,21,5,10,0,33,1,0,0,238,99,3.08,1.331,10.4,0.8,1.6,5.3,3.30
21,Sal Campisi\campisa01,26,STL,1,0,1.000,0.93,7,0,4,0,0,0,9.2,4,1,1,0,6,2,7,0,0,1,40,400,2.92,1.034,3.7,0.0,5.6,6.5,1.17
22,Don Cardwell\cardwdo01,33,NYM,8,10,.444,3.01,30,21,2,4,0,0,152.1,145,63,51,15,47,10,60,5,0,8,635,121,4.03,1.260,8.6,0.9,2.8,3.5,1.28
23,Steve Carlton*\carltst01,24,STL,17,11,.607,2.17,31,31,0,12,2,0,236.1,185,66,57,15,93,6,210,4,0,7,968,164,2.79,1.176,7.0,0.6,3.5,8.0,2.26
24,Clay Carroll\carrocl02,28,CIN,12,6,.667,3.52,71,4,37,0,0,7,150.2,149,70,59,9,78,18,90,7,0,6,674,106,3.78,1.507,8.9,0.5,4.7,5.4,1.15
25,Bill Champion\champbi01,21,PHI,5,10,.333,5.01,23,20,1,4,2,1,116.2,130,68,65,7,63,4,70,3,1,6,535,71,3.79,1.654,10.0,0.5,4.9,5.4,1.11
26,Reggie Cleveland\clevere01,21,STL,0,0,,9.00,1,1,0,0,0,0,4.0,7,4,4,0,1,0,3,0,0,0,20,44,1.76,2.000,15.8,0.0,2.3,6.8,3.00
27,Tony Cloninger\clonito01,28,CIN,11,17,.393,5.03,35,34,1,6,2,0,189.2,184,123,106,24,103,4,103,5,2,14,854,75,4.78,1.513,8.7,1.1,4.9,4.9,1.00
28,Jim Colborn\colboji01,23,CHC,1,0,1.000,3.07,6,2,1,0,0,0,14.2,15,6,5,2,9,1,4,1,1,0,65,135,5.78,1.636,9.2,1.2,5.5,2.5,0.44
29,Danny Coombs*\coombda01,27,HOU,0,1,.000,6.75,8,0,4,0,0,0,8.0,12,6,6,0,2,1,3,1,0,0,36,55,2.88,1.750,13.5,0.0,2.3,3.4,1.50
30,Mike Corkins\corkimi01,23,SDP,1,3,.250,8.47,6,4,0,0,0,0,17.0,27,17,16,3,8,1,13,0,0,1,86,43,4.69,2.059,14.3,1.6,4.2,6.9,1.63
31,George Culver\culvege01,25,CIN,5,7,.417,4.26,32,13,10,0,0,4,101.1,117,55,48,8,52,6,58,9,0,7,470,88,4.20,1.668,10.4,0.7,4.6,5.2,1.12
32,Bruce Dal Canton\dalcabr01,28,PIT,8,2,.800,3.34,57,0,19,0,0,5,86.1,79,34,32,3,49,12,56,0,1,2,372,105,3.37,1.483,8.2,0.3,5.1,5.8,1.14
33,Bobby Darwin\darwibo01,26,LAD,0,0,,9.82,3,0,1,0,0,0,3.2,4,4,4,0,5,0,0,2,0,2,21,38,8.24,2.455,9.8,0.0,12.3,0.0,0.00
34,Vic Davalillo*\davalvi01,29,STL,0,0,,inf,2,0,0,0,0,0,0.0,2,1,1,0,2,0,0,0,0,0,4,17,,,,,,,0.00
35,Mike Davison*\davismi01,23,SFG,0,0,,4.50,1,0,1,0,0,0,2.0,2,1,1,0,0,0,2,0,0,0,8,95,0.51,1.000,9.0,0.0,0.0,9.0,
36,Joe Decker\deckejo01,22,CHC,1,0,1.000,2.92,4,1,1,0,0,0,12.1,10,4,4,0,6,0,13,0,0,1,51,142,1.86,1.297,7.3,0.0,4.4,9.5,2.17
37,Larry Dierker\dierkla01,22,HOU,20,13,.606,2.33,39,37,0,20,4,0,305.1,240,97,79,18,72,6,232,1,0,9,1207,152,2.47,1.022,7.1,0.5,2.1,6.8,3.22
38,Jack DiLauro*\dilauja01,26,NYM,1,4,.200,2.40,23,4,8,0,0,1,63.2,50,19,17,4,18,5,27,0,0,2,256,152,3.33,1.068,7.1,0.6,2.5,3.8,1.50
39,Alec Distaso\distaal01,20,CHC,0,0,,3.86,2,0,0,0,0,0,4.2,6,2,2,0,1,0,1,0,0,0,21,113,2.72,1.500,11.6,0.0,1.9,1.9,1.00
40,Paul Doyle*\doylepa01,29,ATL,2,0,1.000,2.08,36,0,16,0,0,4,39.0,31,9,9,4,16,3,25,0,0,3,154,177,3.79,1.205,7.2,0.9,3.7,5.8,1.56
41,Don Drysdale\drysddo01,32,LAD,5,4,.556,4.45,12,12,0,1,1,0,62.2,71,34,31,9,13,0,24,2,0,1,267,75,4.33,1.340,10.2,1.3,1.9,3.4,1.85
42,Tom Dukes\dukesto01,26,SDP,1,0,1.000,7.25,13,0,7,0,0,1,22.1,26,18,18,2,10,2,15,0,0,2,101,50,3.67,1.612,10.5,0.8,4.0,6.0,1.50
43,Dock Ellis\ellisdo01,24,PIT,11,17,.393,3.58,35,33,0,8,2,0,218.2,206,101,87,14,76,7,173,4,2,4,917,98,2.86,1.290,8.5,0.6,3.1,7.1,2.28
44,Jim Ellis*\ellisji01,24,STL,0,0,,1.69,2,1,1,0,0,0,5.1,7,1,1,0,3,1,0,0,0,0,25,228,4.20,1.875,11.8,0.0,5.1,0.0,0.00
45,Leon Everitt\everile01,22,SDP,0,1,.000,8.04,5,0,0,0,0,0,15.2,18,14,14,4,12,1,11,1,0,0,75,45,6.91,1.915,10.3,2.3,6.9,6.3,0.92
46,Roy Face\facero01,41,MON,4,2,.667,3.94,44,0,27,0,0,5,59.1,62,29,26,11,15,3,34,0,1,0,253,94,4.53,1.298,9.4,1.7,2.3,5.2,2.27
47,Turk Farrell\farretu01,35,PHI,3,4,.429,4.00,46,0,27,0,0,3,74.1,92,33,33,8,27,6,40,1,0,2,333,90,3.96,1.601,11.1,1.0,3.3,4.8,1.48
48,Jack Fisher\fisheja01,30,CIN,4,4,.500,5.50,34,15,7,0,0,1,113.0,137,77,69,15,30,3,55,5,0,3,502,68,4.19,1.478,10.9,1.2,2.4,4.4,1.83
49,Alan Foster\fosteal01,22,LAD,3,9,.250,4.38,24,15,4,2,2,0,102.2,119,55,50,11,29,4,59,4,0,6,451,76,3.72,1.442,10.4,1.0,2.5,5.2,2.03
50,Danny Frisella\friseda01,23,NYM,0,0,,7.71,3,0,0,0,0,0,4.2,8,4,4,1,3,0,5,0,0,1,24,51,5.08,2.357,15.4,1.9,5.8,9.6,1.67
51,Woodie Fryman*\frymawo01,29,PHI,12,15,.444,4.41,36,35,0,10,1,0,228.1,243,123,112,15,89,3,150,11,1,12,1010,81,3.36,1.454,9.6,0.6,3.5,5.9,1.69
52,Gene Garber\garbege01,21,PIT,0,0,,5.40,2,1,0,0,0,0,5.0,6,3,3,3,1,0,3,0,0,0,20,70,9.71,1.400,10.8,5.4,1.8,5.4,3.00
53,Bob Garibaldi\garibbo01,27,SFG,0,1,.000,1.80,1,1,0,0,0,0,5.0,6,4,1,0,2,0,1,0,0,0,22,213,3.31,1.600,10.8,0.0,3.6,1.8,0.50
54,Gary Gentry\gentrga01,22,NYM,13,12,.520,3.43,35,35,0,6,3,0,233.2,192,94,89,24,81,5,154,5,0,9,962,106,3.63,1.168,7.4,0.9,3.1,5.9,1.90
55,Joe Gibbon*\gibbojo01,34,TOT,6,4,.600,2.40,51,0,31,0,0,11,71.1,53,24,19,6,30,6,44,3,0,3,294,148,3.76,1.164,6.7,0.8,3.8,5.6,1.47
56,Joe Gibbon*\gibbojo01,34,SFG,1,3,.250,3.60,16,0,8,0,0,2,20.0,15,10,8,1,13,4,9,1,0,0,89,100,4.36,1.400,6.8,0.5,5.9,4.1,0.69
57,Joe Gibbon*\gibbojo01,34,PIT,5,1,.833,1.93,35,0,23,0,0,9,51.1,38,14,11,5,17,2,35,2,0,3,205,183,3.52,1.071,6.7,0.9,3.0,6.1,2.06
58,Bob Gibson\gibsobo01,33,STL,20,13,.606,2.18,35,35,0,28,4,0,314.0,251,84,76,12,95,7,269,10,2,4,1270,164,2.30,1.102,7.2,0.3,2.7,7.7,2.83
59,Dave Giusti\giustda01,29,STL,3,7,.300,3.61,22,12,6,2,1,0,99.2,96,46,40,7,37,2,62,1,0,3,424,99,3.32,1.334,8.7,0.6,3.3,5.6,1.68
60,Fred Gladding\gladdfr01,33,HOU,4,8,.333,4.21,57,0,43,0,0,29,72.2,83,39,34,2,27,6,40,1,1,1,319,84,2.92,1.514,10.3,0.2,3.3,5.0,1.48
61,Wayne Granger\grangwa01,25,CIN,9,6,.600,2.80,90,0,55,0,0,27,144.2,143,64,45,10,40,14,68,7,2,5,611,134,3.44,1.265,8.9,0.6,2.5,4.2,1.70
62,Mudcat Grant\grantmu01,33,TOT,8,11,.421,4.42,41,13,19,2,0,7,114.0,126,64,56,16,36,9,55,3,1,3,504,82,4.39,1.421,9.9,1.3,2.8,4.3,1.53
63,Mudcat Grant\grantmu01,33,MON,1,6,.143,4.80,11,10,1,1,0,0,50.2,64,33,27,7,14,1,20,1,1,1,231,77,4.40,1.539,11.4,1.2,2.5,3.6,1.43
64,Mudcat Grant\grantmu01,33,STL,7,5,.583,4.12,30,3,18,1,0,7,63.1,62,31,29,9,22,8,35,2,0,2,273,87,4.39,1.326,8.8,1.3,3.1,5.0,1.59
65,Tom Griffin\griffto02,21,HOU,11,10,.524,3.54,31,31,0,6,3,0,188.1,156,80,74,19,93,4,200,7,4,6,810,100,3.29,1.322,7.5,0.9,4.4,9.6,2.15
66,Skip Guinn*\guinnsk01,24,HOU,1,2,.333,6.67,28,0,11,0,0,0,27.0,34,22,20,3,21,2,33,1,0,2,136,54,3.95,2.037,11.3,1.0,7.0,11.0,1.57
67,Santiago Guzman\guzmasa01,19,STL,0,1,.000,4.91,1,1,0,0,0,0,7.1,9,4,4,2,3,1,7,0,0,0,31,77,5.37,1.636,11.0,2.5,3.7,8.6,2.33
68,Bill Hands\handsbi01,29,CHC,20,14,.588,2.49,41,41,0,18,3,0,300.0,268,102,83,21,73,8,181,6,0,5,1220,162,3.00,1.137,8.0,0.6,2.2,5.4,2.48
69,Chuck Hartenstein\hartech01,27,PIT,5,4,.556,3.95,56,0,25,0,0,10,95.2,84,42,42,9,27,3,44,4,2,1,389,89,3.78,1.160,7.9,0.8,2.5,4.1,1.63
70,Bill Henry*\henrybi01,41,HOU,0,0,,0.00,3,0,2,0,0,0,5.0,2,1,0,0,2,0,2,0,0,0,20,,2.91,0.800,3.6,0.0,3.6,3.6,1.00
71,Ron Herbel\herbero01,31,SFG,4,1,.800,4.02,39,4,13,2,0,1,87.1,92,43,39,7,23,5,34,1,1,3,369,88,3.60,1.317,9.5,0.7,2.4,3.5,1.48
72,Tom Hilgendorf*\hilgeto01,27,STL,0,0,,1.42,6,0,3,0,0,2,6.1,3,1,1,0,2,0,2,0,0,1,25,268,2.82,0.789,4.3,0.0,2.8,2.8,1.00
73,Garry Hill\hillga01,22,ATL,0,1,.000,15.43,1,1,0,0,0,0,2.1,6,4,4,1,1,0,2,0,0,0,14,28,7.65,3.000,23.1,3.9,3.9,7.7,2.00
74,Joe Hoerner*\hoernjo01,32,STL,2,3,.400,2.87,45,0,33,0,0,15,53.1,44,18,17,5,9,4,35,1,0,2,207,125,2.98,0.994,7.4,0.8,1.5,5.9,3.89
75,Ken Holtzman*\holtzke01,23,CHC,17,13,.567,3.58,39,39,0,12,6,0,261.1,248,117,104,18,93,8,176,5,0,5,1112,113,3.18,1.305,8.5,0.6,3.2,6.1,1.89
76,Jesse Hudson*\hudsoje01,20,NYM,0,0,,4.50,1,0,1,0,0,0,2.0,2,1,1,0,2,0,3,0,0,0,10,98,2.51,2.000,9.0,0.0,9.0,13.5,1.50
77,Al Jackson*\jacksal01,33,TOT,1,0,1.000,6.81,42,0,8,0,0,3,38.1,45,30,29,6,21,3,26,4,0,0,184,56,5.14,1.722,10.6,1.4,4.9,6.1,1.24
78,Al Jackson*\jacksal01,33,NYM,0,0,,10.64,9,0,1,0,0,0,11.0,18,13,13,1,4,0,10,1,0,0,58,35,3.24,2.000,14.7,0.8,3.3,8.2,2.50
79,Al Jackson*\jacksal01,33,CIN,1,0,1.000,5.27,33,0,7,0,0,3,27.1,27,17,16,5,17,3,16,3,0,0,126,72,5.91,1.610,8.9,1.6,5.6,5.3,0.94
80,Grant Jackson*\jacksgr01,26,PHI,14,18,.438,3.34,38,35,2,13,4,1,253.0,237,114,94,16,92,3,180,5,3,7,1071,107,3.06,1.300,8.4,0.6,3.3,6.4,1.96
81,Jeff James\jamesje01,27,PHI,2,2,.500,5.40,6,5,1,1,0,0,31.2,36,20,19,5,14,1,21,0,0,3,142,67,4.56,1.579,10.2,1.4,4.0,6.0,1.50
82,Pat Jarvis\jarvipa01,28,ATL,13,11,.542,4.43,37,33,2,4,1,0,217.1,204,113,107,25,73,7,123,1,1,4,918,82,3.89,1.275,8.4,1.0,3.0,5.1,1.68
83,Larry Jaster*\jastela01,25,MON,1,6,.143,5.49,24,11,6,1,0,0,77.0,95,60,47,17,28,6,39,2,1,3,353,67,5.53,1.597,11.1,2.0,3.3,4.6,1.39
84,Fergie Jenkins\jenkife01,26,CHC,21,15,.583,3.21,43,42,1,23,7,1,311.1,284,122,111,27,71,15,273,8,1,7,1275,126,2.64,1.140,8.2,0.8,2.1,7.9,3.85
85,Jack Jenkins\jenkija01,26,LAD,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,,0.51,0.000,0.0,0.0,0.0,9.0,
86,Bob Johnson\johnsbo03,26,NYM,0,0,,0.00,2,0,2,0,0,1,1.2,1,0,0,0,1,0,1,0,0,0,7,,3.11,1.200,5.4,0.0,5.4,5.4,1.00
87,Jerry Johnson\johnsje01,25,PHI,6,13,.316,4.28,33,21,7,4,2,1,147.1,151,76,70,18,57,11,82,3,0,2,636,84,4.21,1.412,9.2,1.1,3.5,5.0,1.44
88,Ken Johnson\johnske02,36,TOT,1,3,.250,4.13,18,3,5,0,0,2,48.0,49,25,22,6,22,4,38,0,0,1,213,93,3.93,1.479,9.2,1.1,4.1,7.1,1.73
89,Ken Johnson\johnske02,36,ATL,0,1,.000,4.97,9,2,2,0,0,1,29.0,32,17,16,4,9,1,20,0,0,0,126,74,3.85,1.414,9.9,1.2,2.8,6.2,2.22
90,Ken Johnson\johnske02,36,CHC,1,2,.333,2.84,9,1,3,0,0,1,19.0,17,8,6,2,13,3,18,0,0,1,87,145,4.04,1.579,8.1,0.9,6.2,8.5,1.38
91,Dick Kelley*\kelledi01,29,SDP,4,8,.333,3.57,27,23,3,1,1,0,136.0,113,60,54,11,61,8,96,5,1,1,572,99,3.60,1.279,7.5,0.7,4.0,6.4,1.57
92,Rick Kester\kesteri01,22,ATL,0,0,,13.50,1,0,1,0,0,0,2.0,5,3,3,1,0,0,2,0,0,0,11,33,7.01,2.500,22.5,4.5,0.0,9.0,
93,Clay Kirby\kirbycl01,21,SDP,7,20,.259,3.80,35,35,0,2,0,0,215.2,204,108,91,18,100,13,113,6,0,7,931,93,4.02,1.410,8.5,0.8,4.2,4.7,1.13
94,Ron Kline\klinero01,37,TOT,1,5,.167,5.36,27,0,16,0,0,3,42.0,53,29,25,4,11,5,22,1,0,0,186,67,3.56,1.524,11.4,0.9,2.4,4.7,2.00
95,Ron Kline\klinero01,37,PIT,1,3,.250,5.81,20,0,13,0,0,3,31.0,37,23,20,3,5,2,15,1,0,0,134,61,3.38,1.355,10.7,0.9,1.5,4.4,3.00
96,Ron Kline\klinero01,37,SFG,0,2,.000,4.09,7,0,3,0,0,0,11.0,16,6,5,1,6,3,7,0,0,0,52,90,4.05,2.000,13.1,0.8,4.9,5.7,1.17
97,Cal Koonce\kooncca01,28,NYM,6,3,.667,4.99,40,0,19,0,0,7,83.0,85,53,46,8,42,8,48,3,1,4,367,73,4.23,1.530,9.2,0.9,4.6,5.2,1.14
98,Jerry Koosman*\koosmje01,26,NYM,17,9,.654,2.28,32,32,0,16,6,0,241.0,187,66,61,14,68,11,180,4,2,7,957,160,2.67,1.058,7.0,0.5,2.5,6.7,2.65
99,Ray Lamb\lambra01,24,LAD,0,1,.000,1.80,10,0,5,0,0,1,15.0,12,3,3,2,7,0,11,0,0,0,60,190,4.18,1.267,7.2,1.2,4.2,6.6,1.57
100,Denny Lemaster*\lemasde01,30,HOU,13,17,.433,3.16,38,37,1,11,1,1,244.2,232,97,86,20,72,8,173,1,1,8,1029,112,3.05,1.243,8.5,0.7,2.6,6.4,2.40
101,Dave Lemonds*\lemonda01,20,CHC,0,1,.000,3.86,2,1,0,0,0,0,4.2,5,2,2,0,5,0,0,0,0,0,21,113,5.72,2.143,9.6,0.0,9.6,0.0,0.00
102,Barry Lersch\lerscba01,24,PHI,0,3,.000,7.13,10,0,4,0,0,2,17.2,20,14,14,6,10,2,13,1,0,1,83,51,7.32,1.698,10.2,3.1,5.1,6.6,1.30
103,Frank Linzy\linzyfr01,28,SFG,14,9,.609,3.64,58,0,39,0,0,11,116.1,129,57,47,5,38,15,62,3,0,8,515,97,3.06,1.436,10.0,0.4,2.9,4.8,1.63
104,Jim Maloney\malonji01,29,CIN,12,5,.706,2.77,30,27,0,6,3,0,178.2,135,64,55,11,86,4,102,1,0,16,747,135,3.63,1.237,6.8,0.6,4.3,5.1,1.19
105,Leo Marentette\marenle01,28,MON,0,0,,6.75,3,0,0,0,0,0,5.1,9,4,4,1,1,1,4,0,0,0,25,59,4.01,1.875,15.2,1.7,1.7,6.8,4.00
106,Juan Marichal\maricju01,31,SFG,21,11,.656,2.10,37,36,1,27,8,0,299.2,244,90,70,15,54,7,205,6,2,5,1176,168,2.39,0.994,7.3,0.5,1.6,6.2,3.80
107,Lou Marone*\maronlo01,23,PIT,1,1,.500,2.55,29,0,6,0,0,0,35.1,24,10,10,2,13,2,25,2,0,0,140,139,3.10,1.047,6.1,0.5,3.3,6.4,1.92
108,Marty Martinez\martima01,27,HOU,0,0,,13.50,1,0,1,0,0,0,0.2,1,1,1,1,0,0,0,0,0,0,3,43,22.01,1.500,13.5,13.5,0.0,0.0,
109,Larry Maxie\maxiela01,28,ATL,0,0,,3.00,2,0,1,0,0,0,3.0,1,1,1,0,1,1,1,1,0,2,12,138,3.84,0.667,3.0,0.0,3.0,3.0,1.00
110,Jim McAndrew\mcandji01,25,NYM,6,7,.462,3.47,27,21,3,4,2,0,135.0,112,57,52,12,44,6,90,2,0,7,553,105,3.35,1.156,7.5,0.8,2.9,6.0,2.05
111,Al McBean\mcbeaal01,31,TOT,2,7,.222,4.07,32,1,18,0,0,4,55.1,56,26,25,7,23,4,27,2,0,6,239,83,4.53,1.428,9.1,1.1,3.7,4.4,1.17
112,Al McBean\mcbeaal01,31,SDP,0,1,.000,5.14,1,1,0,0,0,0,7.0,10,4,4,1,2,0,1,0,0,2,31,73,4.94,1.714,12.9,1.3,2.6,1.3,0.50
113,Al McBean\mcbeaal01,31,LAD,2,6,.250,3.91,31,0,18,0,0,4,48.1,46,22,21,6,21,4,26,2,0,4,208,85,4.47,1.386,8.6,1.1,3.9,4.8,1.24
114,Billy McCool*\mccoobi01,24,SDP,3,5,.375,4.30,54,0,35,0,0,7,58.2,59,32,28,2,42,8,35,6,0,5,276,83,4.21,1.722,9.1,0.3,6.4,5.4,0.83
115,Mike McCormick*\mccormi03,30,SFG,11,9,.550,3.34,32,28,2,9,0,0,196.2,175,81,73,20,77,8,76,1,2,6,824,106,4.25,1.281,8.0,0.9,3.5,3.5,0.99
116,Dan McGinn*\mcginda01,25,MON,7,10,.412,3.94,74,1,25,0,0,6,132.1,123,67,58,8,65,8,112,5,1,10,578,93,3.19,1.421,8.4,0.5,4.4,7.6,1.72
117,Tug McGraw*\mcgratu01,24,NYM,9,3,.750,2.24,42,4,26,1,0,12,100.1,89,31,25,6,47,7,92,0,0,8,424,163,2.86,1.355,8.0,0.5,4.2,8.3,1.96
118,Don McMahon\mcmahdo02,39,SFG,3,1,.750,3.04,13,0,8,0,0,2,23.2,13,9,8,1,9,0,21,0,0,3,92,118,2.42,0.930,4.9,0.4,3.4,8.0,2.33
119,Mike McQueen*\mcquemi01,18,ATL,0,0,,3.00,1,1,0,0,0,0,3.0,2,1,1,0,3,0,3,0,0,0,14,138,3.51,1.667,6.0,0.0,9.0,9.0,1.00
120,Jim Merritt*\merriji01,25,CIN,17,9,.654,4.37,42,36,2,8,1,0,251.0,269,127,122,33,61,8,144,5,0,3,1072,86,3.86,1.315,9.6,1.2,2.2,5.2,2.36
121,Pete Mikkelsen\mikkepe01,29,LAD,7,5,.583,2.77,48,0,26,0,0,4,81.1,57,34,25,9,30,8,51,4,0,2,336,120,3.95,1.070,6.3,1.0,3.3,5.6,1.70
122,Joe Moeller\moelljo01,26,LAD,1,0,1.000,3.33,23,4,11,0,0,1,51.1,54,23,19,4,13,0,25,0,0,5,213,100,3.31,1.305,9.5,0.7,2.3,4.4,1.92
123,Bob Moose\moosebo01,21,PIT,14,3,.824,2.91,44,19,16,6,1,4,170.0,149,64,55,9,62,3,165,5,2,2,716,120,2.44,1.241,7.9,0.5,3.3,8.7,2.66
124,Carl Morton\mortoca01,25,MON,0,3,.000,4.60,8,5,1,0,0,0,29.1,29,15,15,2,18,3,16,2,1,0,136,81,4.35,1.602,8.9,0.6,5.5,4.9,0.89
125,Gary Neibauer\neibaga01,24,ATL,1,2,.333,3.90,29,0,9,0,0,0,57.2,42,28,25,9,31,2,42,1,0,1,245,94,4.75,1.266,6.6,1.4,4.8,6.6,1.35
126,Mel Nelson*\nelsome01,33,STL,0,1,.000,11.81,8,0,2,0,0,0,5.1,13,7,7,0,3,0,3,0,0,0,30,33,3.07,3.000,21.9,0.0,5.1,5.1,1.00
127,Joe Niekro\niekrjo01,24,TOT,8,18,.308,3.70,41,34,6,8,3,0,221.1,237,100,91,18,51,9,62,0,0,4,928,97,3.70,1.301,9.6,0.7,2.1,2.5,1.22
128,Joe Niekro\niekrjo01,24,CHC,0,1,.000,3.72,4,3,0,0,0,0,19.1,24,9,8,3,6,0,7,0,0,0,86,110,4.73,1.552,11.2,1.4,2.8,3.3,1.17
129,Joe Niekro\niekrjo01,24,SDP,8,17,.320,3.70,37,31,6,8,3,0,202.0,213,91,83,15,45,9,55,0,0,4,842,96,3.60,1.277,9.5,0.7,2.0,2.5,1.22
130,Phil Niekro\niekrph01,30,ATL,23,13,.639,2.56,40,35,4,21,4,1,284.1,235,93,81,21,57,7,193,5,0,15,1143,142,2.77,1.027,7.4,0.7,1.8,6.1,3.39
131,Gary Nolan\nolanga01,21,CIN,8,8,.500,3.56,16,15,0,2,1,0,108.2,102,45,43,11,40,3,83,0,1,3,460,105,3.40,1.307,8.4,0.9,3.3,6.9,2.08
132,John Noriega\noriejo01,25,CIN,0,0,,5.87,5,0,2,0,0,0,7.2,12,6,5,1,3,0,4,0,0,1,36,67,4.34,1.957,14.1,1.2,3.5,4.7,1.33
133,Don Nottebart\nottedo01,33,CHC,1,1,.500,7.00,16,0,6,0,0,0,18.0,28,14,14,2,7,0,8,0,0,1,89,59,4.23,1.944,14.0,1.0,3.5,4.0,1.14
134,Rich Nye*\nyeri01,24,CHC,3,5,.375,5.11,34,5,9,1,0,3,68.2,72,43,39,13,21,4,39,1,0,1,294,79,4.80,1.354,9.4,1.7,2.8,5.1,1.86
135,Claude Osteen*\osteecl01,29,LAD,20,15,.571,2.66,41,41,0,16,7,0,321.0,293,103,95,17,74,8,183,6,0,8,1291,124,2.80,1.143,8.2,0.5,2.1,5.1,2.47
136,Lowell Palmer\palmelo01,21,PHI,2,8,.200,5.20,26,9,9,1,1,0,90.0,91,54,52,12,47,7,68,6,0,4,407,69,4.50,1.533,9.1,1.2,4.7,6.8,1.45
