Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
13,Joe Boever\boevejo01,26,ATL,1,0,1.000,7.36,14,0,10,0,0,0,18.1,29,15,15,4,12,1,18,0,0,1,93,60,5.71,2.236,14.2,2.0,5.9,8.8,1.50
14,Greg Booker\bookegr01,27,SDP,1,1,.500,3.16,44,0,16,0,0,1,68.1,62,29,24,5,30,1,17,3,1,1,288,126,4.77,1.346,8.2,0.7,4.0,2.2,0.57
15,Curt Brown\browncu03,27,MON,0,1,.000,7.71,5,0,1,0,0,0,7.0,10,7,6,2,4,1,6,0,0,0,35,57,6.59,2.000,12.9,2.6,5.1,7.7,1.50
16,Tom Browning*\brownto05,27,CIN,10,13,.435,5.02,32,31,1,2,0,0,183.0,201,107,102,27,61,7,117,5,4,2,791,84,4.59,1.432,9.9,1.3,3.0,5.8,1.92
17,Tim Burke\burketi01,28,MON,7,0,1.000,1.19,55,0,30,0,0,18,91.0,64,18,12,3,17,6,58,0,0,2,354,356,2.59,0.890,6.3,0.3,1.7,5.7,3.41
18,John Burkett\burkejo03,22,SFG,0,0,,4.50,3,0,1,0,0,0,6.0,7,4,3,2,3,0,5,1,0,0,28,92,7.54,1.667,10.5,3.0,4.5,7.5,1.67
19,Jeff Calhoun*\calhoje01,29,PHI,3,1,.750,1.48,42,0,15,0,0,1,42.2,25,13,7,1,26,8,31,1,0,2,183,290,3.62,1.195,5.3,0.2,5.5,6.5,1.19
20,Bill Campbell\campbbi02,38,MON,0,0,,8.10,7,0,1,0,0,0,10.0,18,12,9,2,4,1,4,0,0,0,55,54,5.87,2.200,16.2,1.8,3.6,3.6,1.00
21,John Candelaria*\candejo01,33,NYM,2,0,1.000,5.84,3,3,0,0,0,0,12.1,17,8,8,1,3,0,10,0,1,0,57,67,3.03,1.622,12.4,0.7,2.2,7.3,3.33
22,Don Carman*\carmado01,27,PHI,13,11,.542,4.22,35,35,0,3,2,0,211.0,194,110,99,34,69,7,125,5,1,3,886,101,4.83,1.246,8.3,1.5,2.9,5.3,1.81
23,Chuck Cary*\carych01,27,ATL,1,1,.500,3.78,13,0,6,0,0,1,16.2,17,7,7,3,4,3,15,1,0,1,70,117,4.31,1.260,9.2,1.6,2.2,8.1,3.75
24,Rocky Childress\childro01,25,HOU,1,2,.333,2.98,32,0,12,0,0,0,48.1,46,17,16,4,18,6,26,0,0,0,201,133,3.99,1.324,8.6,0.7,3.4,4.8,1.44
25,Marty Clary\claryma01,25,ATL,0,1,.000,6.14,7,1,2,0,0,0,14.2,20,13,10,2,4,0,7,1,0,0,68,72,4.71,1.636,12.3,1.2,2.5,4.3,1.75
26,Kevin Coffman\coffmke01,22,ATL,2,3,.400,4.62,5,5,0,0,0,0,25.1,31,14,13,2,22,0,14,3,1,1,126,95,5.75,2.092,11.0,0.7,7.8,5.0,0.64
27,Keith Comstock*\comstke01,31,TOT,2,1,.667,4.61,41,0,15,0,0,1,56.2,52,30,29,5,31,5,59,0,1,6,244,87,3.58,1.465,8.3,0.8,4.9,9.4,1.90
28,Keith Comstock*\comstke01,31,SFG,2,0,1.000,3.05,15,0,3,0,0,1,20.2,19,8,7,1,10,2,21,0,1,3,87,130,2.92,1.403,8.3,0.4,4.4,9.1,2.10
29,Keith Comstock*\comstke01,31,SDP,0,1,.000,5.50,26,0,12,0,0,0,36.0,33,22,22,4,21,3,38,0,0,3,157,73,3.95,1.500,8.3,1.0,5.3,9.5,1.81
30,David Cone\coneda01,24,NYM,5,6,.455,3.71,21,13,3,1,0,1,99.1,87,46,41,11,44,1,68,5,4,2,420,103,4.42,1.319,7.9,1.0,4.0,6.2,1.55
31,Tim Conroy*\conroti01,27,STL,3,2,.600,5.53,10,9,0,0,0,0,40.2,48,26,25,0,25,3,22,1,0,2,188,76,3.71,1.795,10.6,0.0,5.5,4.9,0.88
32,Joe Cowley\cowlejo01,28,PHI,0,4,.000,15.43,5,4,0,0,0,0,11.2,21,26,20,2,17,1,5,2,0,0,73,28,9.13,3.257,16.2,1.5,13.1,3.9,0.29
33,Danny Cox\coxda01,27,STL,11,9,.550,3.88,31,31,0,2,0,0,199.1,224,99,86,17,71,6,101,3,1,5,864,108,4.08,1.480,10.1,0.8,3.2,4.6,1.42
34,Tim Crews\crewsti01,26,LAD,1,1,.500,2.48,20,0,7,0,0,3,29.0,30,9,8,2,8,1,20,2,0,0,124,163,3.42,1.310,9.3,0.6,2.5,6.2,2.50
35,Ron Darling\darliro01,26,NYM,12,8,.600,4.29,32,32,0,2,0,0,207.2,183,111,99,24,96,3,167,3,3,6,891,89,4.20,1.343,7.9,1.0,4.2,7.2,1.74
36,Danny Darwin\darwida01,31,HOU,9,10,.474,3.59,33,30,0,3,1,0,195.2,184,87,78,17,69,12,134,5,1,3,833,110,3.77,1.293,8.5,0.8,3.2,6.2,1.94
37,Mark Davis*\davisma01,26,TOT,9,8,.529,3.99,63,11,18,1,0,2,133.0,123,64,59,14,59,8,98,6,2,6,566,99,4.23,1.368,8.3,0.9,4.0,6.6,1.66
38,Mark Davis*\davisma01,26,SFG,4,5,.444,4.71,20,11,1,1,0,0,70.2,72,38,37,9,28,1,51,4,2,4,301,83,4.44,1.415,9.2,1.1,3.6,6.5,1.82
39,Mark Davis*\davisma01,26,SDP,5,3,.625,3.18,43,0,17,0,0,2,62.1,51,26,22,5,31,7,47,2,0,2,265,126,3.99,1.316,7.4,0.7,4.5,6.8,1.52
40,Ron Davis\davisro02,31,TOT,0,0,,5.94,25,0,8,0,0,0,36.1,50,27,24,8,18,3,32,1,2,3,169,72,5.54,1.872,12.4,2.0,4.5,7.9,1.78
41,Ron Davis\davisro02,31,CHC,0,0,,5.85,21,0,6,0,0,0,32.1,43,23,21,8,12,1,31,0,2,1,144,74,5.28,1.701,12.0,2.2,3.3,8.6,2.58
42,Ron Davis\davisro02,31,LAD,0,0,,6.75,4,0,2,0,0,0,4.0,7,4,3,0,6,2,1,1,0,2,25,65,7.62,3.250,15.8,0.0,13.5,2.3,0.17
43,Storm Davis\davisst02,25,SDP,2,7,.222,6.18,21,10,5,0,0,0,62.2,70,48,43,5,36,6,37,2,1,7,292,65,4.55,1.691,10.1,0.7,5.2,5.3,1.03
44,Bill Dawley\dawlebi01,29,STL,5,8,.385,4.47,60,0,17,0,0,2,96.2,93,51,48,15,38,11,65,1,1,4,406,94,4.75,1.355,8.7,1.4,3.5,6.1,1.71
45,Ken Dayley*\dayleke01,28,STL,9,5,.643,2.66,53,0,29,0,0,4,61.0,52,21,18,2,33,8,63,2,0,5,260,158,2.95,1.393,7.7,0.3,4.9,9.3,1.91
46,Jeff Dedmon\dedmoje01,27,ATL,3,4,.429,3.91,53,3,14,0,0,4,89.2,82,46,39,8,42,1,40,1,1,2,384,111,4.58,1.383,8.2,0.8,4.2,4.0,0.95
47,Jim Deshaies*\deshaji01,27,HOU,11,6,.647,4.62,26,25,0,1,0,0,152.0,149,81,78,22,57,7,104,0,5,4,648,85,4.51,1.355,8.8,1.3,3.4,6.2,1.82
48,Frank DiPino*\dipinfr01,30,CHC,3,3,.500,3.15,69,0,20,0,0,4,80.0,75,31,28,7,34,2,61,1,0,5,343,136,3.80,1.363,8.4,0.8,3.8,6.9,1.79
49,Kelly Downs\downske01,26,SFG,12,9,.571,3.63,41,28,4,4,3,1,186.0,185,83,75,14,67,11,137,4,4,12,797,107,3.52,1.355,9.0,0.7,3.2,6.6,2.04
50,Doug Drabek\drabedo01,24,PIT,11,12,.478,3.88,29,28,0,1,1,0,176.1,165,86,76,22,46,2,120,0,1,5,721,106,3.91,1.197,8.4,1.1,2.3,6.1,2.61
51,Dave Dravecky*\draveda01,31,TOT,10,12,.455,3.43,48,28,8,5,3,0,191.1,186,82,73,18,64,7,138,5,1,2,801,114,3.73,1.307,8.7,0.8,3.0,6.5,2.16
52,Dave Dravecky*\draveda01,31,SDP,3,7,.300,3.76,30,10,8,1,0,0,79.0,71,39,33,10,31,4,60,3,1,1,335,106,4.29,1.291,8.1,1.1,3.5,6.8,1.94
53,Dave Dravecky*\draveda01,31,SFG,7,5,.583,3.20,18,18,0,4,3,0,112.1,115,43,40,8,33,3,78,2,0,1,466,122,3.34,1.318,9.2,0.6,2.6,6.2,2.36
54,Tim Drummond\drummti01,22,PIT,0,0,,4.50,6,0,2,0,0,0,6.0,5,3,3,0,3,0,5,0,0,1,26,96,2.70,1.333,7.5,0.0,4.5,7.5,1.67
55,Mike Dunne\dunnemi01,24,PIT,13,6,.684,3.03,23,23,0,5,1,0,163.1,143,66,55,10,68,8,72,1,4,6,680,135,4.05,1.292,7.9,0.6,3.7,4.0,1.06
56,Logan Easley\easlelo01,25,PIT,1,1,.500,5.47,17,0,7,0,0,1,26.1,23,17,16,5,17,4,21,1,1,2,118,76,5.80,1.519,7.9,1.7,5.8,7.2,1.24
57,Tom Edens\edensto01,26,NYM,0,0,,6.75,2,2,0,0,0,0,8.0,15,6,6,2,4,0,4,0,0,2,42,59,6.62,2.375,16.9,2.3,4.5,4.5,1.00
58,Sid Fernandez*\fernasi01,24,NYM,12,8,.600,3.81,28,27,0,3,1,0,156.0,130,75,66,16,67,8,134,8,0,2,665,100,3.93,1.263,7.5,0.9,3.9,7.7,2.00
59,Jeff Fischer\fischje01,23,MON,0,1,.000,8.56,4,2,0,0,0,0,13.2,21,14,13,3,5,0,6,0,0,3,66,50,5.94,1.902,13.8,2.0,3.3,4.0,1.20
60,Brian Fisher\fishebr01,25,PIT,11,9,.550,4.52,37,26,1,6,3,0,185.1,185,99,93,27,72,7,117,4,3,3,792,91,4.73,1.387,9.0,1.3,3.5,5.7,1.63
61,Bob Forsch\forscbo01,37,STL,11,7,.611,4.32,33,30,1,2,1,0,179.0,189,90,86,15,45,4,89,4,1,2,755,97,3.79,1.307,9.5,0.8,2.3,4.5,1.98
62,John Franco*\francjo01,26,CIN,8,5,.615,2.52,68,0,60,0,0,32,82.0,76,26,23,6,27,6,61,0,0,1,344,167,3.32,1.256,8.3,0.7,3.0,6.7,2.26
63,Todd Frohwirth\frohwto01,24,PHI,1,0,1.000,0.00,10,0,2,0,0,0,11.0,12,0,0,0,2,0,9,0,0,0,43,,1.78,1.273,9.8,0.0,1.6,7.4,4.50
64,Gene Garber\garbege01,39,ATL,8,10,.444,4.41,49,0,43,0,0,10,69.1,87,39,34,7,28,10,48,1,0,4,320,99,4.05,1.659,11.3,0.9,3.6,6.2,1.71
65,Miguel Garcia*\garcimi02,20,PIT,0,0,,0.00,1,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,2,,2.87,0.000,0.0,0.0,0.0,0.0,
66,Scott Garrelts\garresc01,25,SFG,11,7,.611,3.22,64,0,43,0,0,12,106.1,70,41,38,10,55,4,127,0,1,5,428,121,3.26,1.176,5.9,0.8,4.7,10.7,2.31
67,Bob Gibson\gibsobo02,30,NYM,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,1,0,2,0,0,0,4,,1.87,1.000,0.0,0.0,9.0,18.0,2.00
68,Brett Gideon\gideobr01,23,PIT,1,5,.167,4.66,29,0,17,0,0,3,36.2,34,22,19,6,10,3,31,1,0,2,153,89,4.21,1.200,8.3,1.5,2.5,7.6,3.10
69,Tom Glavine*\glavito02,21,ATL,2,4,.333,5.54,9,9,0,0,0,0,50.1,55,34,31,5,33,4,20,3,1,1,238,79,5.51,1.748,9.8,0.9,5.9,3.6,0.61
70,Dwight Gooden\goodedw01,22,NYM,15,7,.682,3.21,25,25,0,7,3,0,179.2,162,68,64,11,53,2,148,2,1,1,730,119,2.94,1.197,8.1,0.6,2.7,7.4,2.79
71,Tom Gorman*\gormato03,29,SDP,0,0,,4.09,6,0,2,0,0,0,11.0,11,5,5,1,5,0,8,0,0,0,47,100,3.96,1.455,9.0,0.8,4.1,6.5,1.60
72,Rich Gossage\gossari01,35,SDP,5,4,.556,3.12,40,0,30,0,0,11,52.0,47,18,18,4,19,6,44,0,0,2,217,128,3.27,1.269,8.1,0.7,3.3,7.6,2.32
73,Jim Gott\gottji01,27,TOT,1,2,.333,3.41,55,3,30,0,0,13,87.0,81,43,33,4,40,7,90,2,0,5,382,117,2.85,1.391,8.4,0.4,4.1,9.3,2.25
74,Jim Gott\gottji01,27,SFG,1,0,1.000,4.50,30,3,8,0,0,0,56.0,53,32,28,4,32,5,63,2,0,3,253,87,3.37,1.518,8.5,0.6,5.1,10.1,1.97
75,Jim Gott\gottji01,27,PIT,0,2,.000,1.45,25,0,22,0,0,13,31.0,28,11,5,0,8,2,27,0,0,2,129,285,1.90,1.161,8.1,0.0,2.3,7.8,3.38
76,Mark Grant\grantma01,23,TOT,7,9,.438,4.24,33,25,2,2,1,1,163.1,170,88,77,22,73,8,90,1,3,8,720,93,4.88,1.488,9.4,1.2,4.0,5.0,1.23
77,Mark Grant\grantma01,23,SFG,1,2,.333,3.54,16,8,2,0,0,1,61.0,66,29,24,6,21,5,32,1,2,2,264,110,4.18,1.426,9.7,0.9,3.1,4.7,1.52
78,Mark Grant\grantma01,23,SDP,6,7,.462,4.66,17,17,0,2,1,0,102.1,104,59,53,16,52,3,58,0,1,6,456,85,5.29,1.524,9.1,1.4,4.6,5.1,1.12
79,Kevin Gross\grosske01,26,PHI,9,16,.360,4.35,34,33,1,3,1,0,200.2,205,107,97,26,87,7,110,10,7,3,878,98,4.91,1.455,9.2,1.2,3.9,4.9,1.26
80,Bill Gullickson\gullibi01,28,CIN,10,11,.476,4.85,27,27,0,3,1,0,165.0,172,99,89,33,39,6,89,2,1,4,698,87,5.14,1.279,9.4,1.8,2.1,4.9,2.28
81,Drew Hall*\halldr01,24,CHC,1,1,.500,6.89,21,0,7,0,0,0,32.2,40,31,25,4,14,0,20,0,0,1,147,62,4.52,1.653,11.0,1.1,3.9,5.5,1.43
82,Atlee Hammaker*\hammaat01,29,SFG,10,10,.500,3.58,31,27,1,2,0,0,168.1,159,73,67,22,57,10,107,3,7,8,706,109,4.37,1.283,8.5,1.2,3.0,5.7,1.88
83,Brad Havens*\havenbr01,27,LAD,0,0,,4.33,31,1,10,0,0,1,35.1,30,18,17,2,23,11,23,1,3,3,157,93,4.34,1.500,7.6,0.5,5.9,5.9,1.00
84,Andy Hawkins\hawkian01,27,SDP,3,10,.231,5.05,24,20,2,0,0,0,117.2,131,71,66,16,49,2,51,2,3,2,516,79,5.07,1.530,10.0,1.2,3.7,3.9,1.04
85,Ray Hayward*\haywara01,26,SDP,0,0,,16.50,4,0,0,0,0,0,6.0,12,11,11,3,3,0,2,0,0,2,31,26,10.20,2.500,18.0,4.5,4.5,3.0,0.67
86,Jeff Heathcock\heathje02,27,HOU,4,2,.667,3.16,19,2,2,0,0,1,42.2,44,15,15,4,9,1,15,1,1,1,174,125,4.09,1.242,9.3,0.8,1.9,3.2,1.67
87,Neal Heaton*\heatone01,27,MON,13,10,.565,4.52,32,32,0,3,1,0,193.1,207,103,97,25,37,3,105,3,5,2,807,93,4.09,1.262,9.6,1.2,1.7,4.9,2.84
88,Ubaldo Heredia\heredub01,31,MON,0,1,.000,5.40,2,2,0,0,0,0,10.0,10,6,6,2,3,1,6,1,0,0,42,81,5.47,1.300,9.0,1.8,2.7,5.4,2.00
89,Manny Hernandez\hernama01,26,HOU,0,4,.000,5.40,6,3,2,0,0,0,21.2,25,15,13,1,5,1,12,1,1,1,95,74,3.19,1.385,10.4,0.4,2.1,5.0,2.40
90,Orel Hershiser\hershor01,28,LAD,16,16,.500,3.06,37,35,2,10,1,1,264.2,247,105,90,17,74,5,190,9,2,11,1093,131,3.21,1.213,8.4,0.6,2.5,6.5,2.57
91,Joe Hesketh*\heskejo01,28,MON,0,0,,3.14,18,0,3,0,0,1,28.2,23,12,10,2,15,3,31,2,0,1,128,136,3.39,1.326,7.2,0.6,4.7,9.7,2.07
92,Shawn Hillegas\hillesh01,22,LAD,4,3,.571,3.57,12,10,1,0,0,0,58.0,52,27,23,5,31,0,51,0,0,4,252,113,3.84,1.431,8.1,0.8,4.8,7.9,1.65
93,Guy Hoffman*\hoffmgu01,30,CIN,9,10,.474,4.37,36,22,2,0,0,0,158.2,160,83,77,20,49,5,87,4,1,3,669,97,4.42,1.317,9.1,1.1,2.8,4.9,1.78
94,Brian Holton\holtobr01,27,LAD,3,2,.600,3.89,53,1,26,0,0,2,83.1,87,39,36,11,32,11,58,0,4,0,360,103,4.35,1.428,9.4,1.2,3.5,6.3,1.81
95,Rick Honeycutt*\honeyri01,33,LAD,2,12,.143,4.59,27,20,0,1,1,0,115.2,133,74,59,10,45,4,92,2,0,4,525,88,3.62,1.539,10.3,0.8,3.5,7.2,2.04
96,Ricky Horton*\hortori01,27,STL,8,3,.727,3.82,67,6,24,0,0,7,125.0,127,58,53,15,42,10,55,0,4,3,533,110,4.56,1.352,9.1,1.1,3.0,4.0,1.31
97,Ken Howell\howelke01,26,LAD,3,4,.429,4.91,40,2,17,0,0,1,55.0,54,32,30,7,29,2,60,0,1,5,239,82,3.93,1.509,8.8,1.1,4.7,9.8,2.07
98,Tom Hume\humeto01,34,TOT,2,4,.333,5.36,49,6,5,0,0,0,84.0,89,54,50,10,43,5,33,5,0,3,379,80,5.35,1.571,9.5,1.1,4.6,3.5,0.77
99,Tom Hume\humeto01,34,PHI,1,4,.200,5.60,38,6,3,0,0,0,70.2,75,48,44,10,41,5,29,4,0,3,325,76,5.80,1.642,9.6,1.3,5.2,3.7,0.71
100,Tom Hume\humeto01,34,CIN,1,0,1.000,4.05,11,0,2,0,0,0,13.1,14,6,6,0,2,0,4,1,0,0,54,107,2.95,1.200,9.5,0.0,1.4,2.7,2.00
101,Jeff Innis\innisje01,24,NYM,0,1,.000,3.16,17,1,8,0,0,0,25.2,29,9,9,5,4,1,28,1,1,1,109,122,3.81,1.286,10.2,1.8,1.4,9.8,7.00
102,Michael Jackson\jacksmi02,22,PHI,3,10,.231,4.20,55,7,8,0,0,1,109.1,88,55,51,16,56,6,93,3,8,6,468,102,4.69,1.317,7.2,1.3,4.6,7.7,1.66
103,Dave Johnson\johnsda04,27,PIT,0,0,,9.95,5,0,3,0,0,0,6.1,13,7,7,1,2,0,4,0,0,0,31,44,4.61,2.368,18.5,1.4,2.8,5.7,2.00
104,Barry Jones\jonesba01,24,PIT,2,4,.333,5.61,32,0,10,0,0,1,43.1,55,34,27,6,23,6,28,0,0,3,203,73,4.97,1.800,11.4,1.2,4.8,5.8,1.22
105,Jimmy Jones\jonesji02,23,SDP,9,7,.563,4.14,30,22,4,2,1,0,145.2,154,85,67,14,54,2,51,5,2,3,639,96,4.64,1.428,9.5,0.9,3.3,3.2,0.94
106,Charlie Kerfeld\kerfech01,23,HOU,0,2,.000,6.67,21,0,11,0,0,0,29.2,34,22,22,3,21,2,17,1,0,0,137,60,5.26,1.854,10.3,0.9,6.4,5.2,0.81
107,Bob Kipper*\kippebo01,22,PIT,5,9,.357,5.94,24,20,0,1,1,0,110.2,117,74,73,25,52,4,83,2,0,5,493,69,5.77,1.527,9.5,2.0,4.2,6.8,1.60
108,Bob Knepper*\kneppbo01,33,HOU,8,17,.320,5.27,33,31,1,1,0,0,177.2,226,118,104,26,54,3,76,4,0,4,792,75,4.90,1.576,11.4,1.3,2.7,3.8,1.41
109,Bill Krueger*\kruegbi01,29,LAD,0,0,,0.00,2,0,0,0,0,0,2.1,3,2,0,0,1,0,2,0,0,0,13,,2.44,1.714,11.6,0.0,3.9,7.7,2.00
110,Mike Krukow\krukomi01,35,SFG,5,6,.455,4.80,30,28,0,3,0,0,163.0,182,98,87,24,46,6,104,2,3,3,699,81,4.39,1.399,10.0,1.3,2.5,5.7,2.26
111,Mike LaCoss\lacosmi01,31,SFG,13,10,.565,3.68,39,26,4,2,1,0,171.0,184,78,70,16,63,12,79,2,1,6,728,106,4.30,1.444,9.7,0.8,3.3,4.2,1.25
112,Les Lancaster\lancale01,25,CHC,8,3,.727,4.90,27,18,4,0,0,0,132.1,138,76,72,14,51,5,78,1,8,7,578,87,4.25,1.428,9.4,1.0,3.5,5.3,1.53
113,Bill Landrum\landrbi01,29,CIN,3,2,.600,4.71,44,2,14,0,0,2,65.0,68,35,34,3,34,6,42,0,1,4,276,90,3.75,1.569,9.4,0.4,4.7,5.8,1.24
114,Dave LaPoint*\lapoida01,27,STL,1,1,.500,6.75,6,2,3,0,0,0,16.0,26,12,12,4,5,0,8,0,1,1,79,63,6.06,1.938,14.6,2.3,2.8,4.5,1.60
115,Vance Law\lawva01,30,MON,0,0,,5.40,3,0,3,0,0,0,3.1,5,2,2,0,0,0,2,0,0,1,15,86,1.67,1.500,13.5,0.0,0.0,5.4,
116,Charlie Lea\leach01,30,MON,0,1,.000,36.00,1,1,0,0,0,0,1.0,4,4,4,1,2,0,1,0,0,2,9,16,19.87,6.000,36.0,9.0,18.0,9.0,0.50
117,Terry Leach\leachte01,33,NYM,11,1,.917,3.22,44,12,7,1,1,0,131.1,132,54,47,14,29,5,61,1,1,0,542,118,4.01,1.226,9.0,1.0,2.0,4.2,2.10
118,Tim Leary\learyti01,28,LAD,3,11,.214,4.76,39,12,11,0,0,1,107.2,121,62,57,15,36,5,61,2,1,3,469,84,4.61,1.458,10.1,1.3,3.0,5.1,1.69
119,Craig Lefferts*\leffecr01,29,TOT,5,5,.500,3.83,77,0,22,0,0,6,98.2,92,47,42,13,33,11,57,2,3,6,416,103,4.49,1.267,8.4,1.2,3.0,5.2,1.73
120,Craig Lefferts*\leffecr01,29,SDP,2,2,.500,4.38,33,0,8,0,0,2,51.1,56,29,25,9,15,5,39,2,2,5,225,91,4.62,1.383,9.8,1.6,2.6,6.8,2.60
121,Craig Lefferts*\leffecr01,29,SFG,3,3,.500,3.23,44,0,14,0,0,4,47.1,36,18,17,4,18,6,18,0,1,1,191,121,4.35,1.141,6.8,0.8,3.4,3.4,1.00
122,Dave Leiper*\leipeda01,25,SDP,1,0,1.000,4.50,12,0,1,0,0,1,16.0,16,8,8,2,5,0,10,0,1,0,67,90,4.18,1.313,9.0,1.1,2.8,5.6,2.00
123,Aurelio Lopez\lopezau01,38,HOU,2,1,.667,4.50,26,0,5,0,0,1,38.0,39,22,19,6,12,0,21,2,0,1,164,88,4.92,1.342,9.2,1.4,2.8,5.0,1.75
124,Ed Lynch\lynched01,31,CHC,2,9,.182,5.38,58,8,19,0,0,4,110.1,130,74,66,17,48,7,80,2,0,1,498,79,4.78,1.613,10.6,1.4,3.9,6.5,1.67
125,Greg Maddux\maddugr01,21,CHC,6,14,.300,5.61,30,27,2,1,1,0,155.2,181,111,97,17,74,13,101,4,7,4,701,76,4.50,1.638,10.5,1.0,4.3,5.8,1.36
126,Mike Maddux\maddumi01,25,PHI,2,0,1.000,2.65,7,2,0,0,0,0,17.0,17,5,5,0,5,0,15,0,0,1,72,164,1.99,1.294,9.0,0.0,2.6,7.9,3.00
127,Joe Magrane*\magrajo01,22,STL,9,7,.563,3.54,27,26,0,4,2,0,170.1,157,75,67,9,60,6,101,10,7,9,722,118,3.60,1.274,8.3,0.5,3.2,5.3,1.68
128,Rick Mahler\mahleri01,33,ATL,8,13,.381,4.98,39,28,1,3,1,0,197.0,212,118,109,24,85,8,95,2,2,5,849,87,4.82,1.508,9.7,1.1,3.9,4.3,1.12
129,Rob Mallicoat*\malliro01,22,HOU,0,0,,6.75,4,1,0,0,0,0,6.2,8,5,5,0,6,0,4,0,0,0,31,62,4.37,2.100,10.8,0.0,8.1,5.4,0.67
130,Dennis Martinez\martide01,33,MON,11,4,.733,3.30,22,22,0,2,1,0,144.2,133,59,53,9,40,2,84,6,2,4,599,128,3.47,1.196,8.3,0.6,2.5,5.2,2.10
131,Mike Mason*\masonmi01,28,CHC,4,1,.800,5.68,17,4,3,0,0,0,38.0,43,25,24,4,23,0,28,1,0,1,173,75,4.66,1.737,10.2,0.9,5.4,6.6,1.22
132,Roger Mason\masonro01,29,SFG,1,1,.500,4.50,5,5,0,0,0,0,26.0,30,15,13,4,10,0,18,0,1,1,110,88,4.64,1.538,10.4,1.4,3.5,6.2,1.80
133,Greg Mathews*\mathegr01,25,STL,11,11,.500,3.73,32,32,0,2,1,0,197.2,184,87,82,17,71,5,108,0,2,7,822,112,3.97,1.290,8.4,0.8,3.2,4.9,1.52
134,Ron Mathis\mathiro01,28,HOU,0,1,.000,5.25,8,0,3,0,0,0,12.0,10,8,7,2,11,0,8,0,0,0,55,77,6.45,1.750,7.5,1.5,8.3,6.0,0.73
135,Bob McClure*\mcclubo01,35,MON,6,1,.857,3.44,52,0,16,0,0,5,52.1,47,30,20,8,20,3,33,0,1,0,222,123,4.74,1.280,8.1,1.4,3.4,5.7,1.65
136,Lance McCullers\mcculla01,23,SDP,8,10,.444,3.72,78,0,41,0,0,16,123.1,115,60,51,11,59,11,126,2,1,5,540,107,3.47,1.411,8.4,0.8,4.3,9.2,2.14
137,Roger McDowell\mcdowro01,26,NYM,7,5,.583,4.16,56,0,45,0,0,25,88.2,95,41,41,7,28,4,32,2,1,3,384,92,4.19,1.387,9.6,0.7,2.8,3.2,1.14
