Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
54,Ron Bryant#\bryanro01,21,SFG,16,21,16,3,3,0,0,0,0,0,0,2,7,.188,.278,.188,.465,34,3,0,0,3,0,0,1
55,Bill Buckner*\bucknbi01,19,LAD,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,
56,Jim Bunning\bunniji01,37,TOT,34,78,65,3,4,0,0,0,2,0,0,3,18,.062,.103,.062,.164,-52,4,3,0,10,0,0,1
57,Jim Bunning\bunniji01,37,PIT,25,57,47,3,2,0,0,0,1,0,0,3,12,.043,.100,.043,.143,-58,2,2,0,7,0,0,1
58,Jim Bunning\bunniji01,37,LAD,9,21,18,0,2,0,0,0,1,0,0,0,6,.111,.111,.111,.222,-35,2,1,0,3,0,0,/1
59,Bob Burda*\burdabo01,30,SFG,97,184,161,20,37,8,0,6,27,0,1,21,12,.230,.317,.391,.708,99,63,2,0,1,1,3,39/7
60,Johnny Callison*\callijo01,30,PHI,134,552,495,66,131,29,5,16,64,2,1,49,73,.265,.332,.440,.773,117,218,6,3,1,4,11,*9
61,Sal Campisi\campisa01,26,STL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
62,Chris Cannizzaro\cannich01,31,SDP,134,469,418,23,92,14,3,4,33,0,1,42,81,.220,.290,.297,.587,68,124,16,0,7,2,8,*2
63,Bernie Carbo*\carbobe01,21,CIN,4,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,
64,Don Cardwell\cardwdo01,33,NYM,30,51,47,3,8,0,0,1,5,0,0,0,26,.170,.184,.234,.418,16,11,0,1,2,1,0,1
65,Steve Carlton*\carltst01,24,STL,32,87,80,5,17,4,1,1,7,0,0,3,27,.213,.241,.325,.566,58,26,3,0,4,0,0,1
66,Clay Carroll\carrocl02,28,CIN,71,38,29,6,6,0,0,1,1,0,0,4,9,.207,.303,.310,.613,69,9,1,0,5,0,0,1
67,Rico Carty\cartyri01,29,ATL,104,339,304,47,104,15,0,16,58,0,2,32,28,.342,.401,.549,.951,163,167,17,0,0,3,3,7
68,Dave Cash\cashda01,21,PIT,18,74,61,8,17,3,1,0,4,2,0,9,9,.279,.371,.361,.732,108,22,2,0,4,0,0,4
69,Orlando Cepeda\cepedor01,31,ATL,154,636,573,74,147,28,2,22,88,12,5,55,76,.257,.325,.428,.753,109,245,12,5,0,3,10,*3
70,Bill Champion\champbi01,21,PHI,23,39,35,4,6,1,0,0,2,0,0,1,12,.171,.194,.200,.394,12,7,0,0,3,0,0,1
71,Darrel Chaney#\chaneda01,21,CIN,93,237,209,21,40,5,2,0,15,1,0,24,75,.191,.278,.234,.512,42,49,1,1,3,0,4,6
72,Ed Charles\charled01,36,NYM,61,189,169,21,35,8,1,3,18,4,2,18,31,.207,.286,.320,.605,68,54,6,1,0,1,3,5
73,Roberto Clemente\clemero01,34,PIT,138,570,507,87,175,20,12,19,91,4,1,56,73,.345,.411,.544,.955,168,276,19,3,0,4,16,*9
74,Donn Clendenon\clenddo01,33,TOT,110,362,331,45,82,11,1,16,51,3,4,25,94,.248,.303,.432,.735,103,143,9,2,2,2,5,37/89
75,Donn Clendenon\clenddo01,33,MON,38,136,129,14,31,6,1,4,14,0,2,6,32,.240,.272,.395,.667,85,51,6,0,0,1,1,3/789
76,Donn Clendenon\clenddo01,33,NYM,72,226,202,31,51,5,0,12,37,3,2,19,62,.252,.321,.455,.777,114,92,3,2,2,1,4,3/7
77,Reggie Cleveland\clevere01,21,STL,1,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
78,Ty Cline*\clinety01,30,MON,101,244,209,26,50,5,3,2,12,4,3,32,22,.239,.346,.321,.666,88,67,3,2,1,0,1,83/7
79,Tony Cloninger\clonito01,28,CIN,36,78,72,10,12,1,0,1,5,1,0,3,26,.167,.200,.222,.422,16,16,1,0,3,0,0,1
80,Nate Colbert\colbena01,23,SDP,139,532,483,64,123,20,9,24,66,6,4,45,123,.255,.322,.482,.804,127,233,13,3,1,0,7,*3
81,Jim Colborn\colboji01,23,CHC,6,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
82,Kevin Collins*\collike01,22,TOT,68,149,136,6,29,8,1,3,14,0,0,11,26,.213,.268,.353,.621,73,48,2,0,0,2,1,54
83,Kevin Collins*\collike01,22,NYM,16,43,40,1,6,3,0,1,2,0,0,3,10,.150,.209,.300,.509,40,12,0,0,0,0,1,5
84,Kevin Collins*\collike01,22,MON,52,106,96,5,23,5,1,2,12,0,0,8,16,.240,.292,.375,.667,86,36,2,0,0,2,0,45
85,Danny Coombs\coombda01,27,HOU,8,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
86,Mike Corkins\corkimi01,23,SDP,6,5,3,1,0,0,0,0,0,0,0,2,2,.000,.400,.000,.400,23,0,0,0,0,0,0,/1
87,Pat Corrales\corrapa01,28,CIN,29,81,72,10,19,5,0,1,5,0,1,8,17,.264,.346,.375,.721,98,27,2,1,0,0,0,2
88,Chip Coulter#\coultch01,24,STL,6,21,19,3,6,1,1,0,4,0,1,2,6,.316,.381,.474,.855,139,9,0,0,0,0,0,/4
89,Willie Crawford*\crawfwi01,22,LAD,129,440,389,64,96,17,5,11,41,4,5,49,85,.247,.331,.401,.732,111,156,5,0,2,0,3,*798
90,George Culver\culvege01,25,CIN,32,33,31,0,3,0,0,0,0,0,0,0,12,.097,.097,.097,.194,-47,3,0,0,2,0,0,1
91,Bruce Dal Canton\dalcabr01,28,PIT,57,12,10,2,3,0,1,0,2,0,0,2,3,.300,.417,.500,.917,159,5,0,0,0,0,0,1
92,Bobby Darwin\darwibo01,26,LAD,6,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
93,Vic Davalillo*\davalvi01,29,STL,63,105,98,15,26,3,0,2,10,1,1,7,8,.265,.314,.357,.671,88,35,3,0,0,0,0,98/71
94,Jerry DaVanon\davanje01,23,TOT,40,108,99,11,20,4,0,1,10,0,3,9,20,.202,.269,.273,.541,54,27,4,0,0,0,1,64
95,Jerry DaVanon\davanje01,23,SDP,24,62,59,4,8,1,0,0,3,0,3,3,12,.136,.177,.153,.330,-5,9,2,0,0,0,0,4/6
96,Jerry DaVanon\davanje01,23,STL,16,46,40,7,12,3,0,1,7,0,0,6,8,.300,.391,.450,.841,136,18,2,0,0,0,1,6
97,Jim Davenport\davenji01,35,SFG,112,339,303,20,73,10,1,2,42,0,1,29,37,.241,.304,.300,.605,71,91,12,0,4,3,1,5/376
98,Bill Davis*\davisbi01,27,SDP,31,66,57,1,10,1,0,0,1,0,0,8,18,.175,.288,.193,.481,40,11,2,1,0,0,0,3
99,Ron Davis\davisro01,27,PIT,62,73,64,10,15,1,1,0,4,0,0,7,14,.234,.310,.281,.591,69,18,0,0,2,0,0,798
100,Tommy Davis\davisto02,30,HOU,24,88,79,2,19,3,0,1,9,1,1,8,9,.241,.318,.316,.635,80,25,2,1,0,0,0,7/8
101,Willie Davis*\daviswi02,29,LAD,129,540,498,66,155,23,8,11,59,24,10,33,39,.311,.356,.456,.811,133,227,11,4,0,5,5,*8
102,Mike Davison*\davismi01,23,SFG,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
103,Boots Day*\daybo01,21,STL,11,7,6,1,0,0,0,0,0,0,0,1,1,.000,.143,.000,.143,-57,0,1,0,0,0,0,/8
104,Mike de la Hoz\dela_mi01,30,CIN,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,
105,Tommy Dean\deanto01,23,SDP,101,308,273,14,48,9,2,2,9,0,3,27,54,.176,.251,.245,.496,42,67,4,1,5,2,4,6/4
106,Joe Decker\deckejo01,22,CHC,4,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
107,Bob Didier#\didiebo01,20,ATL,114,397,352,30,90,16,1,0,32,1,3,34,39,.256,.321,.307,.628,76,108,5,0,11,0,5,*2
108,Larry Dierker\dierkla01,22,HOU,39,127,118,7,17,2,0,1,7,0,0,2,38,.144,.158,.186,.345,-3,22,3,0,7,0,0,1
109,Dick Dietz\dietzdi01,27,SFG,79,303,244,28,56,8,1,11,35,0,0,53,53,.230,.372,.406,.778,119,99,11,3,2,1,3,2
110,Jack DiLauro#\dilauja01,26,NYM,23,12,12,0,0,0,0,0,0,0,0,0,9,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
111,Alec Distaso\distaal01,20,CHC,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
112,Paul Doyle*\doylepa01,29,ATL,36,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
113,Don Drysdale\drysddo01,32,LAD,12,25,22,1,3,1,0,0,3,0,0,2,11,.136,.208,.182,.390,14,4,1,0,1,0,0,1
114,Tom Dukes\dukesto01,26,SDP,13,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
115,Duffy Dyer\dyerdu01,23,NYM,29,79,74,5,19,3,1,3,12,0,0,4,22,.257,.295,.446,.741,104,33,3,0,1,0,0,2
116,Johnny Edwards*\edwarjo01,31,HOU,151,559,496,52,115,20,6,6,50,2,1,53,69,.232,.306,.333,.639,81,165,17,2,4,4,12,*2
117,Dock Ellis#\ellisdo01,24,PIT,37,77,68,2,6,0,0,0,1,0,0,2,40,.088,.114,.088,.203,-42,6,0,0,7,0,0,1
118,Jim Ellis\ellisji01,24,STL,2,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,0,0,0,1,0,0,/1
119,Bobby Etheridge\etherbo01,26,SFG,56,152,131,13,34,9,0,1,10,0,0,19,26,.260,.358,.351,.709,101,46,9,1,1,0,0,5/6
120,Darrell Evans*\evansda01,22,ATL,12,28,26,3,6,0,0,0,1,0,0,1,8,.231,.250,.231,.481,35,6,0,0,0,1,0,/5
121,Leon Everitt*\everile01,22,SDP,6,4,3,0,0,0,0,0,0,0,0,1,0,.000,.250,.000,.250,-23,0,0,0,0,0,0,/1
122,Roy Face\facero01,41,MON,44,3,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,182,1,0,0,1,0,0,1
123,Jim Fairey*\faireji01,24,MON,20,51,49,6,14,1,0,1,6,0,2,1,7,.286,.300,.367,.667,87,18,2,0,1,0,0,8
124,Ron Fairly*\fairlro01,30,TOT,100,357,317,38,87,16,6,12,47,1,0,37,28,.274,.349,.476,.826,131,151,7,0,2,1,3,389/7
125,Ron Fairly*\fairlro01,30,LAD,30,74,64,3,14,3,2,0,8,0,0,9,6,.219,.315,.328,.643,87,21,1,0,1,0,1,39/7
126,Ron Fairly*\fairlro01,30,MON,70,283,253,35,73,13,4,12,39,1,0,28,22,.289,.358,.514,.872,142,130,6,0,1,1,2,38/7
127,Turk Farrell\farretu01,35,PHI,46,5,3,0,0,0,0,0,0,0,0,1,2,.000,.250,.000,.250,-24,0,0,0,1,0,0,1
128,Al Ferrara\ferraal01,29,SDP,138,421,366,39,95,22,1,14,56,0,0,45,69,.260,.349,.440,.789,124,161,7,7,0,3,5,7
129,Jack Fisher\fisheja01,30,CIN,34,36,33,0,4,0,0,0,2,0,0,0,12,.121,.121,.121,.242,-33,4,1,0,3,0,0,1
130,Curt Flood\floodcu01,31,STL,153,672,606,80,173,31,3,4,57,9,7,48,57,.285,.344,.366,.710,100,222,13,7,9,2,1,*8
131,Alan Foster\fosteal01,22,LAD,24,33,27,1,2,0,0,0,1,0,0,3,16,.074,.167,.074,.241,-28,2,0,0,3,0,0,1
132,George Foster\fostege01,20,SFG,9,5,5,1,2,0,0,0,1,0,0,0,1,.400,.400,.400,.800,126,2,0,0,0,0,0,/7
133,Tito Francona*\francti01,35,ATL,51,105,88,5,26,1,0,2,22,0,1,13,10,.295,.371,.375,.746,109,33,1,0,0,4,2,7/3
134,Danny Frisella*\friseda01,23,NYM,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
135,Woodie Fryman\frymawo01,29,PHI,36,85,76,3,9,0,0,1,3,1,0,1,26,.118,.130,.158,.288,-19,12,0,0,8,0,0,1
136,Tito Fuentes#\fuentti01,25,SFG,67,203,183,28,54,4,3,1,14,2,4,15,25,.295,.350,.366,.716,102,67,0,1,3,1,1,56
137,Len Gabrielson*\gabrile02,29,LAD,83,194,178,13,48,5,1,1,18,1,2,12,25,.270,.313,.326,.638,85,58,4,0,2,2,1,97/3
138,Phil Gagliano\gagliph01,27,STL,62,143,128,7,29,2,0,1,10,0,0,14,12,.227,.303,.266,.568,61,34,6,0,1,0,0,4/359
139,Oscar Gamble*\gamblos01,19,CHC,24,81,71,6,16,1,1,1,5,0,2,10,12,.225,.321,.310,.631,69,22,1,0,0,0,1,8/7
140,Gene Garber\garbege01,21,PIT,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
141,Bob Garibaldi*\garibbo01,27,SFG,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
142,Ralph Garr*\garrra01,23,ATL,22,29,27,6,6,1,0,0,2,1,1,2,4,.222,.276,.259,.535,50,7,0,0,0,0,1,/7
143,Wayne Garrett*\garrewa01,21,NYM,124,454,400,38,87,11,3,1,39,4,2,40,75,.218,.290,.268,.558,56,107,5,3,6,5,3,54/6
144,Gil Garrido\garrigi01,28,ATL,82,251,227,18,50,5,1,0,10,0,0,16,11,.220,.272,.251,.523,47,57,10,0,8,0,3,6
145,Steve Garvey\garvest01,20,LAD,3,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,94,1,0,0,0,0,0,
146,Rod Gaspar#\gasparo01,23,NYM,118,250,215,26,49,6,1,1,14,7,3,25,19,.228,.313,.279,.592,66,60,1,2,7,1,2,978
147,Cito Gaston\gastoci01,25,SDP,129,419,391,20,90,11,7,2,28,4,4,24,117,.230,.275,.309,.585,67,121,10,1,1,2,0,*8
148,Gary Geiger*\geigega01,32,HOU,93,156,125,19,28,4,1,0,16,2,1,24,34,.224,.351,.272,.623,79,34,1,1,5,1,2,79/8
149,Gary Gentry\gentrga01,22,NYM,35,84,74,2,6,1,0,0,1,0,0,1,52,.081,.104,.095,.198,-44,7,0,1,7,1,0,1
150,Cesar Geronimo*\geronce01,21,HOU,28,8,8,8,2,1,0,0,0,0,0,0,3,.250,.250,.375,.625,75,3,0,0,0,0,0,/798
151,Joe Gibbon\gibbojo01,34,TOT,51,10,8,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
152,Joe Gibbon\gibbojo01,34,SFG,16,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
153,Joe Gibbon\gibbojo01,34,PIT,35,7,5,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
154,Bob Gibson\gibsobo01,33,STL,37,127,118,11,29,6,0,1,8,5,2,3,36,.246,.262,.322,.584,63,38,1,0,5,1,0,1
155,Dave Giusti\giustda01,29,STL,22,29,25,1,5,1,0,0,1,0,0,3,6,.200,.286,.240,.526,49,6,0,0,1,0,0,1
156,Fred Gladding*\gladdfr01,33,HOU,57,10,10,1,1,0,0,0,1,0,0,0,8,.100,.100,.100,.200,-43,1,0,0,0,0,0,1
157,Tony Gonzalez*\gonzato01,32,TOT,142,561,502,68,135,19,2,12,58,4,1,46,46,.269,.338,.386,.724,104,194,13,8,1,4,3,*78/9
158,Tony Gonzalez*\gonzato01,32,SDP,53,204,182,17,41,4,0,2,8,1,0,19,24,.225,.309,.280,.589,69,51,6,3,0,0,2,78/9
159,Tony Gonzalez*\gonzato01,32,ATL,89,357,320,51,94,15,2,10,50,3,1,27,22,.294,.354,.447,.801,123,143,7,5,1,4,1,87
160,Jim Gosger*\gosgeji01,26,NYM,10,16,15,0,2,2,0,0,1,0,0,1,6,.133,.188,.267,.454,25,4,0,0,0,0,1,/78
161,Julio Gotay\gotayju01,30,HOU,46,88,81,7,21,5,0,0,9,2,1,7,13,.259,.318,.321,.639,82,26,4,0,0,0,1,4/5
162,Billy Grabarkewitz\grababi01,23,LAD,34,70,65,4,6,1,1,0,5,1,0,4,19,.092,.145,.138,.283,-18,9,3,0,1,0,1,6/54
163,Wayne Granger\grangwa01,25,CIN,90,27,21,0,2,0,0,0,0,0,0,3,12,.095,.208,.095,.304,-14,2,0,0,3,0,0,1
164,Mudcat Grant\grantmu01,33,TOT,42,37,33,2,7,0,0,0,4,0,0,1,14,.212,.257,.212,.469,33,7,0,1,2,0,0,1
165,Mudcat Grant\grantmu01,33,MON,11,16,16,1,2,0,0,0,1,0,0,0,7,.125,.125,.125,.250,-30,2,0,0,0,0,0,1
166,Mudcat Grant\grantmu01,33,STL,31,21,17,1,5,0,0,0,3,0,0,1,7,.294,.368,.294,.663,88,5,0,1,2,0,0,1
167,Tom Griffin\griffto02,21,HOU,31,73,62,6,9,1,0,2,8,0,0,5,35,.145,.203,.258,.461,30,16,1,0,4,2,0,1
168,Jerry Grote\groteje01,26,NYM,113,406,365,38,92,12,3,6,40,2,1,32,59,.252,.313,.351,.663,84,128,10,1,6,2,5,*2
169,Skip Guinn\guinnsk01,24,HOU,28,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
170,Cesar Gutierrez\gutiece01,26,SFG,15,29,23,4,5,1,0,0,0,1,0,6,2,.217,.379,.261,.640,84,6,0,0,0,0,1,/56
171,Santiago Guzman\guzmasa01,19,STL,1,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,88,1,0,0,0,0,0,/1
172,Joe Hague*\haguejo01,25,STL,40,112,100,8,17,2,1,2,8,0,2,12,23,.170,.259,.270,.529,49,27,2,0,0,0,1,9/37
173,Don Hahn\hahndo01,20,MON,4,9,9,0,1,0,0,0,2,0,0,0,5,.111,.111,.111,.222,-37,1,0,0,0,0,0,/8
174,John Hairston\hairsjo01,24,CHC,3,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,34,1,0,0,0,0,0,/27
175,Jimmie Hall*\hallji02,31,CHC,11,25,24,1,5,1,0,0,1,0,0,1,5,.208,.240,.250,.490,31,6,0,0,0,0,0,/87
176,Tom Haller*\halleto01,32,LAD,134,504,445,46,117,18,3,6,39,0,3,48,58,.263,.337,.357,.694,101,159,4,2,8,1,13,*2
177,Bill Hands\handsbi01,29,CHC,41,115,98,5,9,0,0,0,3,0,0,4,45,.092,.136,.092,.228,-38,9,0,1,11,0,0,1
178,Terry Harmon\harmote01,25,PHI,87,227,201,25,48,8,1,0,16,1,2,22,31,.239,.323,.289,.612,74,58,3,3,1,0,1,64/5
179,John Harrell\harrejo01,21,SFG,2,8,6,0,3,0,0,0,2,0,0,2,1,.500,.625,.500,1.125,221,3,0,0,0,0,0,/2
