Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
60,Fred Cambria\cambrfr01,22,PIT,6,14,10,1,2,0,0,0,1,0,0,2,1,.200,.333,.200,.533,49,2,1,0,2,0,0,/1
61,Dave Campbell\campbda01,28,SDP,154,635,581,71,127,28,2,12,40,18,6,40,115,.219,.268,.336,.604,65,195,7,1,9,4,2,*4
62,Jim Campbell*\campbji02,27,STL,13,13,13,0,3,0,0,0,1,0,0,0,3,.231,.231,.231,.462,23,3,0,0,0,0,0,
63,Sal Campisi\campisa01,27,STL,37,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
64,Chris Cannizzaro\cannich01,32,SDP,111,397,341,27,95,13,3,5,42,2,7,48,49,.279,.366,.378,.745,105,129,9,1,4,3,8,*2
65,Bernie Carbo*\carbobe01,22,CIN,125,467,365,54,113,19,3,21,63,10,4,94,77,.310,.454,.551,1.004,164,201,6,4,2,2,9,*7/9
66,Jose Cardenal\cardejo02,26,STL,148,599,552,73,162,32,6,10,74,26,9,45,70,.293,.348,.428,.775,105,236,14,1,1,0,0,*8/9
67,Don Cardwell\cardwdo01,34,TOT,32,11,10,1,2,0,0,0,1,0,0,0,6,.200,.182,.200,.382,2,2,0,0,0,1,0,1
68,Don Cardwell\cardwdo01,34,NYM,16,6,5,0,0,0,0,0,1,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,1,0,1
69,Don Cardwell\cardwdo01,34,ATL,16,5,5,1,2,0,0,0,0,0,0,0,3,.400,.400,.400,.800,111,2,0,0,0,0,0,1
70,Steve Carlton*\carltst01,25,STL,34,88,80,4,16,2,0,0,4,1,1,1,28,.200,.247,.225,.472,27,18,1,4,3,0,0,1
71,Don Carrithers\carrido01,20,SFG,11,7,6,0,0,0,0,0,0,0,0,1,4,.000,.143,.000,.143,-58,0,0,0,0,0,0,1
72,Clay Carroll\carrocl02,29,CIN,65,15,14,1,1,0,0,0,0,0,0,1,4,.071,.133,.071,.205,-44,1,1,0,0,0,0,1
73,Rico Carty\cartyri01,30,ATL,136,560,478,84,175,23,3,25,101,1,2,77,46,.366,.454,.584,1.037,171,279,19,2,0,3,6,*7
74,Dave Cash\cashda01,22,PIT,64,230,210,30,66,7,6,1,28,5,2,17,25,.314,.365,.419,.784,113,88,9,1,0,2,3,4
75,Cesar Cedeno\cedence01,19,HOU,90,377,355,46,110,21,4,7,42,17,4,15,57,.310,.340,.451,.790,114,160,8,2,3,2,2,89
76,Orlando Cepeda\cepedor01,32,ATL,148,627,567,87,173,33,0,34,111,6,5,47,75,.305,.365,.543,.908,136,308,15,9,0,4,11,*3
77,Bill Champion\champbi01,22,PHI,7,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
78,Dean Chance\chancde01,29,NYM,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
79,Darrel Chaney#\chaneda01,22,CIN,57,101,95,7,22,3,0,1,4,1,1,3,26,.232,.263,.295,.557,47,28,0,1,2,0,1,64/5
80,Bob Chlupsa\chlupbo01,24,STL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
81,Roberto Clemente\clemero01,35,PIT,108,455,412,65,145,22,10,14,60,3,0,38,66,.352,.407,.556,.963,160,229,7,2,1,2,14,9
82,Donn Clendenon\clenddo01,34,NYM,121,443,396,65,114,18,3,22,97,4,1,39,91,.288,.348,.515,.863,129,204,15,1,0,7,4,3
83,Reggie Cleveland\clevere01,22,STL,16,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,34,1,0,0,0,0,0,1
84,Ty Cline*\clinety01,31,TOT,50,80,65,13,18,7,1,0,8,1,2,12,11,.277,.390,.415,.805,113,27,0,0,3,0,1,/8793
85,Ty Cline*\clinety01,31,MON,2,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,171,1,0,0,0,0,0,
86,Ty Cline*\clinety01,31,CIN,48,78,63,13,17,7,1,0,8,1,2,12,11,.270,.387,.413,.799,111,26,0,0,3,0,1,/8793
87,Gene Clines\clinege01,23,PIT,31,39,37,4,15,2,0,0,3,2,1,2,5,.405,.436,.459,.895,144,17,2,0,0,0,0,/987
88,Tony Cloninger\clonito01,29,CIN,30,49,47,7,10,2,0,2,3,0,0,0,16,.213,.213,.383,.596,54,18,1,0,2,0,0,1
89,Nate Colbert\colbena01,24,SDP,156,636,572,84,148,17,6,38,86,3,5,56,150,.259,.328,.509,.836,126,291,11,4,1,3,8,*3/5
90,Jim Colborn\colboji01,24,CHC,34,17,15,0,1,0,0,0,1,0,0,1,11,.067,.125,.067,.192,-49,1,0,0,1,0,0,1
91,Dick Colpaert\colpadi01,26,PIT,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
92,Mike Compton\comptmi01,25,PHI,47,121,110,8,18,0,1,1,7,0,0,9,22,.164,.240,.209,.449,23,23,1,2,0,0,3,2
93,Dave Concepcion\conceda01,22,CIN,101,296,265,38,69,6,3,1,19,10,2,23,45,.260,.324,.317,.641,70,84,10,3,3,2,5,6/4
94,Ron Cook*\cookro02,22,HOU,43,19,17,2,4,0,2,0,1,0,0,1,11,.235,.278,.471,.748,101,8,0,0,1,0,0,1
95,Danny Coombs\coombda01,28,SDP,35,62,52,3,5,2,0,0,1,0,0,3,29,.096,.145,.135,.280,-23,7,1,0,7,0,0,1
96,Mike Corkins\corkimi01,24,SDP,25,44,37,6,8,1,0,1,4,0,0,2,23,.216,.256,.324,.581,58,12,1,0,5,0,0,1
97,Pat Corrales\corrapa01,29,CIN,43,115,106,9,25,5,1,1,10,0,0,8,22,.236,.289,.330,.620,63,35,4,0,0,0,1,2
98,Jim Cosman\cosmaji01,27,CHC,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
99,Willie Crawford*\crawfwi01,23,LAD,109,336,299,48,70,8,6,8,40,4,4,33,88,.234,.313,.381,.694,90,114,5,2,0,2,4,97/8
100,Ed Crosby*\crosbed01,21,STL,38,105,95,9,24,4,1,0,6,0,0,7,5,.253,.308,.316,.623,67,30,1,1,1,1,0,6/54
101,Jose Cruz*\cruzjo01,22,STL,6,22,17,2,6,1,0,0,1,0,0,4,0,.353,.500,.412,.912,146,7,1,1,0,0,0,/9
102,George Culver\culvege01,26,TOT,43,25,21,3,4,0,1,0,6,1,0,0,7,.190,.174,.286,.460,21,6,0,0,2,2,0,1
103,George Culver\culvege01,26,STL,11,20,17,2,3,0,1,0,6,1,0,0,5,.176,.158,.294,.452,18,5,0,0,1,2,0,1
104,George Culver\culvege01,26,HOU,32,5,4,1,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,37,1,0,0,1,0,0,1
105,John Cumberland\cumbejo01,23,SFG,7,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
106,Bruce Dal Canton\dalcabr01,29,PIT,41,20,16,0,0,0,0,0,0,0,0,2,9,.000,.158,.000,.158,-53,0,1,1,1,0,0,1
107,Vic Davalillo*\davalvi01,30,STL,111,199,183,29,57,14,3,1,33,4,1,13,19,.311,.355,.437,.792,110,80,4,0,2,1,1,897
108,Jerry DaVanon\davanje01,24,STL,11,20,18,2,2,1,0,0,0,0,0,2,5,.111,.200,.167,.367,-1,3,1,0,0,0,0,/54
109,Jim Davenport\davenji01,36,SFG,22,46,37,3,9,1,0,0,4,0,0,7,6,.243,.356,.270,.626,72,10,0,0,1,1,1,5
110,Brock Davis*\davisbr02,26,CHC,6,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/8
111,Tommy Davis\davisto02,31,TOT,68,263,255,28,71,14,2,5,38,8,3,8,26,.278,.300,.408,.708,90,104,3,0,0,0,1,7
112,Tommy Davis\davisto02,31,HOU,57,220,213,24,60,12,2,3,30,8,3,7,25,.282,.305,.399,.704,91,85,3,0,0,0,1,7
113,Tommy Davis\davisto02,31,CHC,11,43,42,4,11,2,0,2,8,0,0,1,1,.262,.279,.452,.731,85,19,0,0,0,0,0,7
114,Willie Davis*\daviswi02,30,LAD,146,637,593,92,181,23,16,8,93,38,14,29,54,.305,.335,.438,.774,111,260,6,1,8,6,2,*8/9
115,Mike Davison*\davismi01,24,SFG,31,2,1,1,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,48,0,0,0,0,0,0,1
116,Boots Day*\daybo01,22,TOT,52,126,116,16,31,4,0,0,5,3,2,6,21,.267,.303,.302,.605,63,35,3,0,4,0,2,8/7
117,Boots Day*\daybo01,22,CHC,11,8,8,2,2,0,0,0,0,0,0,0,3,.250,.250,.250,.500,29,2,1,0,0,0,0,/8
118,Boots Day*\daybo01,22,MON,41,118,108,14,29,4,0,0,5,3,2,6,18,.269,.307,.306,.613,66,33,2,0,4,0,2,8/7
119,Tommy Dean\deanto01,24,SDP,61,177,158,18,35,5,1,2,13,2,0,11,29,.222,.271,.304,.574,57,48,4,0,7,1,3,6
120,Joe Decker\deckejo01,23,CHC,24,38,34,3,6,1,0,1,3,0,0,2,16,.176,.222,.294,.516,32,10,0,0,2,0,0,1
121,Bob Didier#\didiebo01,21,ATL,57,183,168,9,25,2,1,0,7,1,0,12,11,.149,.210,.173,.383,2,29,3,1,2,0,4,2
122,Larry Dierker\dierkla01,23,HOU,37,103,92,7,16,2,0,0,4,0,0,1,37,.174,.181,.196,.377,3,18,2,0,9,1,0,1
123,Dick Dietz\dietzdi01,28,SFG,148,612,493,82,148,36,2,22,107,0,1,109,106,.300,.426,.515,.941,153,254,16,3,2,5,10,*2
124,Jack DiLauro#\dilauja01,27,HOU,43,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
125,Bill Dillman\dillmbi01,25,MON,18,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
126,Pat Dobson\dobsopa01,28,SDP,40,96,71,5,10,1,0,0,4,0,1,5,17,.141,.208,.155,.363,1,11,2,1,19,0,0,1
127,Denny Doyle*\doylede01,26,PHI,112,449,413,43,86,10,7,2,16,6,5,33,64,.208,.266,.281,.546,49,116,6,0,1,2,3,4
128,Paul Doyle*\doylepa01,30,SDP,9,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
129,Frank Duffy\duffyfr01,23,CIN,6,12,11,1,2,2,0,0,0,1,0,1,2,.182,.250,.364,.614,60,4,0,0,0,0,0,/6
130,Tom Dukes\dukesto01,27,SDP,53,7,7,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
131,Jim Dunegan\dunegji01,22,CHC,10,4,4,0,1,1,0,0,2,0,0,0,2,.250,.250,.500,.750,88,2,0,0,0,0,0,/1
132,Duffy Dyer\dyerdu01,24,NYM,59,170,148,8,31,1,0,2,12,1,1,21,32,.209,.308,.257,.564,53,38,5,0,1,0,4,2
133,Doc Edwards\edwardo01,33,PHI,35,86,78,5,21,0,0,0,6,0,0,4,10,.269,.313,.269,.582,60,21,4,1,3,0,3,2
134,Johnny Edwards*\edwarjo01,32,HOU,140,515,458,46,101,16,4,7,49,1,0,51,63,.221,.299,.319,.618,69,146,9,1,3,2,16,*2
135,Dock Ellis#\ellisdo01,25,PIT,38,76,70,9,7,1,0,0,1,1,0,2,37,.100,.125,.114,.239,-34,8,0,0,4,0,0,1
136,Darrell Evans*\evansda01,23,ATL,12,52,44,4,14,1,1,0,9,0,0,7,5,.318,.423,.386,.809,115,17,2,1,0,0,0,5
137,Jim Fairey*\faireji01,25,MON,92,231,211,35,51,9,3,3,25,1,3,14,38,.242,.293,.355,.648,74,75,5,2,2,2,4,78/9
138,Ron Fairly*\fairlro01,31,MON,119,471,385,54,111,19,0,15,61,10,2,72,64,.288,.402,.455,.857,131,175,9,4,6,4,9,*3/87
139,Bill Faul\faulbi01,30,SFG,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
140,Joe Ferguson\fergujo01,23,LAD,5,7,4,0,1,0,0,0,1,0,0,2,2,.250,.429,.250,.679,91,1,0,0,0,1,0,/2
141,Al Ferrara\ferraal01,30,SDP,138,430,372,44,103,15,4,13,51,0,0,46,63,.277,.372,.444,.816,123,165,8,11,0,1,2,7
142,Tim Foli\foliti01,19,NYM,5,11,11,0,4,0,0,0,1,0,0,0,2,.364,.364,.364,.727,96,4,0,0,0,0,0,/56
143,Rich Folkers*\folkeri01,23,NYM,16,6,6,1,2,0,0,0,0,0,0,0,4,.333,.333,.333,.667,80,2,0,0,0,0,0,1
144,Ken Forsch\forscke01,23,HOU,4,9,6,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,3,0,0,/1
145,Alan Foster\fosteal01,23,LAD,33,78,64,4,7,0,0,0,6,0,0,5,13,.109,.171,.109,.281,-21,7,1,0,8,1,0,1
146,George Foster\fostege01,21,SFG,9,21,19,2,6,1,1,1,4,0,0,2,5,.316,.381,.632,1.013,168,12,1,0,0,0,1,/79
147,Joe Foy\foyjo01,27,NYM,99,399,322,39,76,12,0,6,37,22,13,68,58,.236,.373,.329,.702,90,106,4,4,2,3,5,5
148,Danny Frisella*\friseda01,24,NYM,30,15,13,0,4,0,0,0,1,0,0,1,4,.308,.357,.308,.665,81,4,0,0,1,0,0,1
149,Woodie Fryman\frymawo01,30,PHI,27,42,39,2,5,0,0,0,1,0,0,0,12,.128,.128,.128,.256,-30,5,0,0,3,0,0,1
150,Tito Fuentes#\fuentti01,26,SFG,123,490,435,49,116,13,7,2,32,4,5,36,52,.267,.323,.343,.665,80,149,7,3,10,6,3,465
151,Len Gabrielson*\gabrile02,30,LAD,43,44,42,1,8,2,0,0,6,0,0,1,15,.190,.205,.238,.443,21,10,0,0,0,1,0,/73
152,Phil Gagliano\gagliph01,28,TOT,44,79,72,5,12,0,0,0,7,0,1,6,8,.167,.231,.167,.397,6,12,1,0,1,0,0,4/53
153,Phil Gagliano\gagliph01,28,STL,18,33,32,0,6,0,0,0,2,0,1,1,3,.188,.212,.188,.400,8,6,0,0,0,0,0,/534
154,Phil Gagliano\gagliph01,28,CHC,26,46,40,5,6,0,0,0,5,0,0,5,5,.150,.244,.150,.394,4,6,1,0,1,0,0,4/35
155,Al Gallagher\gallaal01,24,SFG,109,318,282,31,75,15,2,4,28,2,1,30,37,.266,.335,.376,.711,92,106,9,0,5,1,4,5
156,Oscar Gamble*\gamblos01,20,PHI,88,305,275,31,72,12,4,1,19,5,4,27,37,.262,.330,.345,.675,84,95,8,1,2,0,3,89
157,Gene Garber\garbege01,22,PIT,14,3,3,1,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333,264,2,0,0,0,0,0,1
158,Ralph Garr*\garrra01,24,ATL,37,102,96,18,27,3,0,0,8,5,2,5,12,.281,.314,.313,.626,66,30,3,0,0,1,1,9/87
159,Adrian Garrett*\garread01,27,CHC,3,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,
160,Wayne Garrett*\garrewa01,22,NYM,114,454,366,74,93,17,4,12,45,5,1,81,60,.254,.390,.421,.811,118,154,4,2,3,2,6,54/6
161,Gil Garrido\garrigi01,29,ATL,101,389,367,38,97,5,4,1,19,0,2,15,16,.264,.290,.308,.598,58,113,18,0,3,4,3,64
162,Steve Garvey\garvest01,21,LAD,34,100,93,8,25,5,0,1,6,1,1,6,17,.269,.310,.355,.665,82,33,3,0,0,1,0,5/4
163,Rod Gaspar#\gasparo01,24,NYM,11,15,14,4,0,0,0,0,0,1,0,1,4,.000,.067,.000,.067,-80,0,0,0,0,0,0,/98
164,Cito Gaston\gastoci01,26,SDP,146,629,584,92,186,26,9,29,93,4,1,41,142,.318,.364,.543,.907,146,317,16,2,0,2,2,*8/7
165,Aubrey Gatewood\gatewau01,31,ATL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
166,Gary Geiger*\geigega01,33,HOU,5,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,37,1,0,0,0,0,0,/7
167,Gary Gentry\gentrga01,23,NYM,32,69,59,2,4,2,0,0,2,0,1,5,39,.068,.141,.102,.242,-34,6,0,0,5,0,0,1
168,Cesar Geronimo*\geronce01,22,HOU,47,42,37,5,9,0,0,0,2,0,0,2,5,.243,.293,.243,.536,48,9,2,1,1,1,0,79/8
169,Joe Gibbon\gibbojo01,35,PIT,41,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
170,Bob Gibson\gibsobo01,34,STL,40,124,109,14,33,3,1,2,19,0,2,8,25,.303,.347,.404,.751,100,44,4,0,6,1,0,1
171,Russ Gibson\gibsoru01,31,SFG,24,76,69,3,16,6,0,0,6,0,0,7,12,.232,.303,.319,.621,68,22,4,0,0,0,1,2
172,Dave Giusti\giustda01,30,PIT,66,20,16,1,3,0,1,0,3,0,0,3,6,.188,.316,.313,.628,72,5,0,0,1,0,0,1
173,Fred Gladding*\gladdfr01,34,HOU,63,7,6,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
174,Tony Gonzalez*\gonzato01,33,ATL,123,487,430,57,114,18,2,7,55,3,5,46,45,.265,.345,.365,.710,87,157,10,8,0,3,10,*8/7
175,Ed Goodson*\goodsed01,22,SFG,7,11,11,1,3,0,0,0,0,0,0,0,2,.273,.273,.273,.545,48,3,0,0,0,0,0,/3
176,Jim Gosger*\gosgeji01,27,MON,91,312,274,38,72,11,2,5,37,5,3,35,35,.263,.348,.372,.721,95,102,4,1,2,0,3,873/9
177,Billy Grabarkewitz\grababi01,24,LAD,156,640,529,92,153,20,8,17,84,19,9,95,149,.289,.399,.454,.852,134,240,8,6,3,7,8,564
178,Wayne Granger\grangwa01,26,CIN,67,10,10,0,1,0,0,0,0,0,0,0,4,.100,.100,.100,.200,-47,1,0,0,0,0,0,1/7
179,Mudcat Grant\grantmu01,34,PIT,8,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,/1
180,Tom Griffin\griffto02,22,HOU,23,38,33,1,2,1,0,0,1,0,0,1,13,.061,.088,.091,.179,-51,3,0,0,4,0,0,1
