Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
11,Doug Bird\birddo01,29,PHI,2,0,1.000,5.16,32,1,10,1,0,0,61.0,73,35,35,7,16,4,33,2,0,2,263,74,4.03,1.459,10.8,1.0,2.4,4.9,2.06
12,Vida Blue*\bluevi01,29,SFG,14,14,.500,5.01,34,34,0,10,0,0,237.0,246,143,132,23,111,11,138,1,0,8,1041,70,4.25,1.506,9.3,0.9,4.2,5.2,1.24
13,Bert Blyleven\blylebe01,28,PIT,12,5,.706,3.60,37,37,0,4,0,0,237.1,238,102,95,21,92,8,172,6,0,9,1018,108,3.67,1.390,9.0,0.8,3.5,6.5,1.87
14,Tommy Boggs\boggsto01,23,ATL,0,2,.000,6.39,3,3,0,0,0,0,12.2,21,11,9,0,4,0,1,1,0,0,64,65,3.76,1.974,14.9,0.0,2.8,0.7,0.25
15,Bill Bonham\bonhabi01,30,CIN,9,7,.563,3.79,29,29,0,2,0,0,175.2,173,80,74,14,60,3,78,8,3,6,741,100,4.04,1.326,8.9,0.7,3.1,4.0,1.30
16,Pedro Borbon\borbope01,32,TOT,6,5,.545,4.17,60,0,31,0,0,5,90.2,104,45,42,9,21,7,49,0,0,0,390,88,3.64,1.379,10.3,0.9,2.1,4.9,2.33
17,Pedro Borbon\borbope01,32,CIN,2,2,.500,3.43,30,0,18,0,0,2,44.2,48,17,17,2,8,4,23,0,0,0,188,111,2.82,1.254,9.7,0.4,1.6,4.6,2.88
18,Pedro Borbon\borbope01,32,SFG,4,3,.571,4.89,30,0,13,0,0,3,46.0,56,28,25,7,13,3,26,0,0,0,202,73,4.43,1.500,11.0,1.4,2.5,5.1,2.00
19,Larry Bradford*\bradfla01,29,ATL,1,0,1.000,0.95,21,0,9,0,0,2,19.0,11,5,2,0,10,1,11,1,2,2,80,435,3.31,1.105,5.2,0.0,4.7,5.2,1.10
20,Ken Brett*\brettke01,30,LAD,4,3,.571,3.45,30,0,14,0,0,2,47.0,52,20,18,1,12,2,13,1,1,0,202,106,3.29,1.362,10.0,0.2,2.3,2.5,1.08
21,Tony Brizzolara\brizzto01,22,ATL,6,9,.400,5.28,20,19,0,2,0,0,107.1,133,70,63,6,33,1,64,3,0,5,487,77,3.27,1.547,11.2,0.5,2.8,5.4,1.94
22,Tom Bruno\brunoto01,26,STL,2,3,.400,4.23,27,1,8,0,0,0,38.1,37,18,18,1,22,5,27,2,0,2,174,91,3.54,1.539,8.7,0.2,5.2,6.3,1.23
23,Warren Brusstar\brusswa01,27,PHI,1,0,1.000,6.91,13,0,4,0,0,1,14.1,23,12,11,1,4,2,3,0,0,0,66,57,4.06,1.884,14.4,0.6,2.5,1.9,0.75
24,Ray Burris\burrira01,28,TOT,0,2,.000,4.78,18,4,3,0,0,0,43.1,44,27,23,2,21,4,24,2,0,1,191,83,3.82,1.500,9.1,0.4,4.4,5.0,1.14
25,Ray Burris\burrira01,28,CHC,0,0,,6.23,14,0,3,0,0,0,21.2,23,17,15,0,15,1,14,1,0,0,98,68,3.66,1.754,9.6,0.0,6.2,5.8,0.93
26,Ray Burris\burrira01,28,NYM,0,2,.000,3.32,4,4,0,0,0,0,21.2,21,10,8,2,6,3,10,1,0,1,93,111,3.98,1.246,8.7,0.8,2.5,4.2,1.67
27,John Candelaria*\candejo01,25,PIT,14,9,.609,3.22,33,30,2,8,0,0,207.0,201,83,74,25,41,6,101,3,0,2,850,121,3.96,1.169,8.7,1.1,1.8,4.4,2.46
28,Doug Capilla*\capildo01,27,TOT,1,1,.500,4.18,18,1,7,0,0,0,23.2,21,12,11,2,12,0,10,1,0,1,109,100,4.63,1.394,8.0,0.8,4.6,3.8,0.83
29,Doug Capilla*\capildo01,27,CIN,1,0,1.000,8.53,5,0,0,0,0,0,6.1,7,6,6,1,5,0,0,1,0,0,32,47,7.63,1.895,9.9,1.4,7.1,0.0,0.00
30,Doug Capilla*\capildo01,27,CHC,0,1,.000,2.60,13,1,7,0,0,0,17.1,14,6,5,1,7,0,10,0,0,1,77,163,3.54,1.212,7.3,0.5,3.6,5.2,1.43
31,Steve Carlton*\carltst01,34,PHI,18,11,.621,3.62,35,35,0,13,4,0,251.0,202,112,101,25,89,11,213,5,11,10,1029,106,3.45,1.159,7.2,0.9,3.2,7.6,2.39
32,Bobby Castillo\castibo01,24,LAD,2,0,1.000,1.11,19,0,15,0,0,7,24.1,26,5,3,0,13,1,25,1,0,0,110,333,2.40,1.603,9.6,0.0,4.8,9.2,1.92
33,Bill Caudill\caudibi01,22,CHC,1,7,.125,4.80,29,12,6,0,0,0,90.0,89,57,48,16,41,5,104,4,2,3,402,87,4.23,1.444,8.9,1.6,4.1,10.4,2.54
34,Larry Christenson\chrisla01,25,PHI,5,10,.333,4.50,19,17,1,2,0,0,106.0,118,56,53,9,30,3,53,2,3,2,447,85,3.74,1.396,10.0,0.8,2.5,4.5,1.77
35,Joe Coleman\colemjo05,32,TOT,0,0,,5.18,15,0,3,0,0,0,24.1,32,19,14,1,11,1,14,2,0,3,119,76,3.72,1.767,11.8,0.4,4.1,5.2,1.27
36,Joe Coleman\colemjo05,32,SFG,0,0,,0.00,5,0,1,0,0,0,3.2,3,2,0,0,2,0,0,1,0,0,18,,5.19,1.364,7.4,0.0,4.9,0.0,0.00
37,Joe Coleman\colemjo05,32,PIT,0,0,,6.10,10,0,2,0,0,0,20.2,29,17,14,1,9,1,14,1,0,3,101,65,3.46,1.839,12.6,0.4,3.9,6.1,1.56
38,John Curtis*\curtijo01,31,SFG,10,9,.526,4.18,27,18,5,3,2,0,120.2,121,62,56,15,42,7,85,0,0,8,520,84,3.98,1.351,9.0,1.1,3.1,6.3,2.02
39,John D'Acquisto\d'acqjo01,27,SDP,9,13,.409,4.92,51,11,19,1,1,2,133.2,140,83,73,15,86,6,97,3,0,5,610,72,4.74,1.691,9.4,1.0,5.8,6.5,1.13
40,John Denny\dennyjo01,26,STL,8,11,.421,4.85,31,31,0,5,2,0,206.0,206,116,111,24,100,7,99,3,1,6,900,79,4.79,1.485,9.0,1.0,4.4,4.3,0.99
41,Adrian Devine\devinad01,27,ATL,1,2,.333,3.24,40,0,10,0,0,0,66.2,84,28,24,8,25,5,22,2,1,2,302,125,4.85,1.635,11.3,1.1,3.4,3.0,0.88
42,Tom Dixon\dixonto01,24,HOU,1,2,.333,6.66,19,1,6,0,0,0,25.2,39,23,19,2,15,1,9,0,0,0,130,54,4.80,2.104,13.7,0.7,5.3,3.2,0.60
43,Jamie Easterly*\easteja01,26,ATL,0,0,,13.50,4,0,0,0,0,0,2.2,7,6,4,0,3,0,3,0,0,0,18,34,3.86,3.750,23.6,0.0,10.1,10.1,1.00
44,Rawly Eastwick\eastwra01,28,PHI,3,6,.333,4.90,51,0,23,0,0,6,82.2,90,46,45,8,25,3,47,1,0,5,349,78,3.80,1.391,9.8,0.9,2.7,5.1,1.88
45,Juan Eichelberger\eicheju01,25,SDP,1,1,.500,3.43,3,3,0,1,0,0,21.0,15,10,8,1,11,1,12,0,2,1,83,105,3.78,1.238,6.4,0.4,4.7,5.1,1.09
46,Dock Ellis\ellisdo01,34,TOT,3,7,.300,5.77,20,15,3,1,0,0,92.0,119,62,59,10,36,10,42,1,0,3,420,64,4.44,1.685,11.6,1.0,3.5,4.1,1.17
47,Dock Ellis\ellisdo01,34,NYM,3,7,.300,6.04,17,14,3,1,0,0,85.0,110,60,57,9,34,10,41,1,0,2,391,60,4.38,1.694,11.6,1.0,3.6,4.3,1.21
48,Dock Ellis\ellisdo01,34,PIT,0,0,,2.57,3,1,0,0,0,0,7.0,9,2,2,1,2,0,1,0,0,1,29,160,5.16,1.571,11.6,1.3,2.6,1.3,0.50
49,Nino Espinosa\espinni01,25,PHI,14,12,.538,3.65,33,33,0,8,3,0,212.0,211,94,86,20,65,8,88,3,1,3,881,105,4.09,1.302,9.0,0.8,2.8,3.7,1.35
50,Pete Falcone*\falcope01,25,NYM,6,14,.300,4.16,33,31,1,1,1,0,184.0,194,91,85,24,76,10,113,1,1,10,797,87,4.45,1.467,9.5,1.2,3.7,5.5,1.49
51,Rollie Fingers\fingero01,32,SDP,9,9,.500,4.52,54,0,41,0,0,13,83.2,91,47,42,7,37,8,65,1,2,2,372,78,3.63,1.530,9.8,0.8,4.0,7.0,1.76
52,Bob Forsch\forscbo01,29,STL,11,11,.500,3.83,33,32,0,7,1,0,218.2,215,102,93,16,52,1,92,3,0,6,894,100,3.60,1.221,8.8,0.7,2.1,3.8,1.77
53,Ken Forsch\forscke01,32,HOU,11,6,.647,3.04,26,24,1,10,2,0,177.2,155,67,60,14,35,2,58,0,1,0,700,116,3.69,1.069,7.9,0.7,1.8,2.9,1.66
54,Terry Forster*\forstte01,27,LAD,1,2,.333,5.51,17,0,8,0,0,2,16.1,18,11,10,0,11,4,8,0,0,1,73,68,3.77,1.776,9.9,0.0,6.1,4.4,0.73
55,George Frazier\frazige01,24,STL,2,4,.333,4.45,25,0,14,0,0,0,32.1,35,19,16,3,12,2,14,1,0,0,143,87,4.28,1.454,9.7,0.8,3.3,3.9,1.17
56,Woodie Fryman*\frymawo01,39,MON,3,6,.333,2.79,44,0,31,0,0,10,58.0,52,25,18,4,22,4,44,3,0,2,240,132,3.40,1.276,8.1,0.6,3.4,6.8,2.00
57,John Fulgham\fulghjo01,23,STL,10,6,.625,2.53,20,19,0,10,2,0,146.0,123,47,41,10,26,3,75,3,1,2,576,151,3.19,1.021,7.6,0.6,1.6,4.6,2.88
58,Gene Garber\garbege01,31,ATL,6,16,.273,4.33,68,0,55,0,0,25,106.0,121,66,51,10,24,9,56,5,0,0,461,94,3.72,1.368,10.3,0.8,2.0,4.8,2.33
59,Dave Geisel*\geiseda01,24,CHC,0,0,,0.60,7,0,3,0,0,0,15.0,10,1,1,0,4,1,5,1,0,0,58,709,3.07,0.933,6.0,0.0,2.4,3.0,1.25
60,Ed Glynn*\glynned01,26,NYM,1,4,.200,3.00,46,0,20,0,0,7,60.0,57,22,20,3,40,10,32,2,0,1,269,122,4.42,1.617,8.6,0.5,6.0,4.8,0.80
61,Tom Griffin\griffto02,31,SFG,5,6,.455,3.91,59,3,13,0,0,2,94.1,83,46,41,9,46,8,82,4,0,5,407,90,3.82,1.367,7.9,0.9,4.4,7.8,1.78
62,Ross Grimsley*\grimsro02,29,MON,10,9,.526,5.35,32,27,2,2,0,0,151.1,199,102,90,18,41,1,42,3,1,2,678,69,4.60,1.586,11.8,1.1,2.4,2.5,1.02
63,Bill Gullickson\gullibi01,20,MON,0,0,,0.00,1,0,1,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,4,,2.73,2.000,18.0,0.0,0.0,0.0,
64,Ed Halicki\haliced01,28,SFG,5,8,.385,4.58,33,19,3,3,1,0,125.2,134,82,64,12,47,8,81,3,1,2,562,77,3.88,1.440,9.6,0.9,3.4,5.8,1.72
65,Preston Hanna\hannapr01,24,ATL,1,1,.500,2.96,6,4,1,0,0,0,24.1,27,11,8,1,15,1,15,0,0,1,112,139,3.88,1.726,10.0,0.4,5.5,5.5,1.00
66,Gerry Hannahs*\hannage01,26,LAD,0,2,.000,3.38,4,2,2,0,0,1,16.0,10,8,6,2,13,1,6,0,0,1,71,110,6.04,1.438,5.6,1.1,7.3,3.4,0.46
67,Andy Hassler*\hasslan01,27,NYM,4,5,.444,3.70,29,8,11,1,0,4,80.1,74,35,33,5,42,8,53,0,2,7,343,99,3.79,1.444,8.3,0.6,4.7,5.9,1.26
68,Tom Hausman\hausmto01,26,NYM,2,6,.250,2.75,19,10,7,1,0,2,78.2,65,25,24,6,19,1,33,4,0,2,315,133,3.76,1.068,7.4,0.7,2.2,3.8,1.74
69,Willie Hernandez*\hernawi01,24,CHC,4,4,.500,5.01,51,2,19,0,0,0,79.0,85,50,44,8,39,12,53,4,1,3,359,83,4.34,1.570,9.7,0.9,4.4,6.0,1.36
70,Al Holland*\hollaal01,26,SFG,0,0,,0.00,3,0,0,0,0,0,7.0,3,0,0,0,5,0,7,0,0,0,29,,2.87,1.143,3.9,0.0,6.4,9.0,1.40
71,Ken Holtzman*\holtzke01,33,CHC,6,9,.400,4.59,23,20,0,3,2,0,117.2,133,70,60,15,53,7,44,6,0,6,529,91,5.15,1.581,10.2,1.1,4.1,3.4,0.83
72,Burt Hooton\hootobu01,29,LAD,11,10,.524,2.97,29,29,0,12,1,0,212.0,191,85,70,11,63,4,129,2,0,6,874,122,3.11,1.198,8.1,0.5,2.7,5.5,2.05
73,Charlie Hough\houghch01,31,LAD,7,5,.583,4.76,42,14,10,0,0,0,151.1,152,88,80,16,66,2,76,8,1,9,662,76,4.57,1.441,9.0,1.0,3.9,4.5,1.15
74,Tom Hume\humeto01,26,CIN,10,9,.526,2.76,57,12,33,2,0,17,163.0,162,54,50,12,33,9,80,0,0,2,669,137,3.31,1.196,8.9,0.7,1.8,4.4,2.42
75,Grant Jackson*\jacksgr01,36,PIT,8,5,.615,2.96,72,0,29,0,0,14,82.0,67,32,27,9,35,5,39,2,1,3,339,132,4.56,1.244,7.4,1.0,3.8,4.3,1.11
76,Roy Lee Jackson\jacksro03,25,NYM,1,0,1.000,2.20,8,0,0,0,0,0,16.1,11,4,4,1,5,0,10,1,0,1,61,169,3.41,0.980,6.1,0.6,2.8,5.5,2.00
77,Bob James\jamesbo01,20,MON,0,0,,13.50,2,0,1,0,0,0,2.0,2,3,3,0,3,1,1,0,0,0,11,33,6.23,2.500,9.0,0.0,13.5,4.5,0.33
78,Randy Jones*\jonesra01,29,SDP,11,12,.478,3.63,39,39,0,6,0,0,263.0,257,120,106,17,64,10,112,3,0,2,1088,97,3.48,1.221,8.8,0.6,2.2,3.8,1.75
79,Jim Kaat*\kaatji01,40,PHI,1,0,1.000,4.32,3,1,2,0,0,0,8.1,9,4,4,1,5,2,2,0,0,0,37,93,5.61,1.680,9.7,1.1,5.4,2.2,0.40
80,Dennis Kinney*\kinnede01,27,SDP,0,0,,3.50,13,0,4,0,0,0,18.0,17,8,7,2,8,3,11,1,0,0,78,103,4.45,1.389,8.5,1.0,4.0,5.5,1.38
81,Bruce Kison\kisonbr01,29,PIT,13,7,.650,3.19,33,25,2,3,1,0,172.1,157,70,61,13,45,5,105,4,0,5,704,122,3.35,1.172,8.2,0.7,2.4,5.5,2.33
82,Bob Knepper*\kneppbo01,25,SFG,9,12,.429,4.64,34,34,0,6,2,0,207.1,241,117,107,30,77,8,123,3,1,6,926,76,4.58,1.534,10.5,1.3,3.3,5.3,1.60
83,Darold Knowles*\knowlda01,37,STL,2,5,.286,4.07,48,0,18,0,0,6,48.2,54,27,22,5,17,7,22,0,1,2,214,95,4.21,1.459,10.0,0.9,3.1,4.1,1.29
84,Kevin Kobel*\kobelke01,25,NYM,6,8,.429,3.51,30,27,1,1,1,0,161.2,169,74,63,14,46,4,67,3,2,2,683,104,3.94,1.330,9.4,0.8,2.6,3.7,1.46
85,Mike Krukow\krukomi01,27,CHC,9,9,.500,4.21,28,28,0,0,0,0,164.2,172,84,77,13,81,12,119,3,1,5,722,99,3.84,1.536,9.4,0.7,4.4,6.5,1.47
86,Jack Kucek\kucekja01,26,PHI,1,0,1.000,8.31,4,0,0,0,0,0,4.1,6,4,4,2,1,1,2,0,0,0,20,50,8.50,1.615,12.5,4.2,2.1,4.2,2.00
87,Frank LaCorte\lacorfr01,27,TOT,1,2,.333,5.60,18,3,5,0,0,0,35.1,30,23,22,5,15,2,30,0,0,3,152,67,4.15,1.274,7.6,1.3,3.8,7.6,2.00
88,Frank LaCorte\lacorfr01,27,ATL,0,0,,7.56,6,0,2,0,0,0,8.1,9,7,7,2,5,1,6,0,0,2,38,56,6.21,1.680,9.7,2.2,5.4,6.5,1.20
89,Frank LaCorte\lacorfr01,27,HOU,1,2,.333,5.00,12,3,3,0,0,0,27.0,21,16,15,3,10,1,24,0,0,1,114,71,3.51,1.148,7.0,1.0,3.3,8.0,2.40
90,Mike LaCoss\lacosmi01,23,CIN,14,8,.636,3.50,35,32,0,6,1,0,205.2,202,92,80,13,79,8,73,2,3,3,868,108,4.03,1.366,8.8,0.6,3.5,3.2,0.92
91,Pete Ladd\laddpe01,22,HOU,1,1,.500,2.92,10,0,4,0,0,0,12.1,8,5,4,1,8,0,6,2,0,2,56,125,5.25,1.297,5.8,0.7,5.8,4.4,0.75
92,Lerrin LaGrow\lagrole01,30,LAD,5,1,.833,3.41,31,0,18,0,0,4,37.0,38,16,14,2,18,2,22,0,1,2,161,108,3.70,1.514,9.2,0.5,4.4,5.4,1.22
93,Dennis Lamp\lampde01,26,CHC,11,10,.524,3.50,38,32,3,6,1,0,200.1,223,96,78,14,46,9,86,5,0,1,843,119,3.55,1.343,10.0,0.6,2.1,3.9,1.87
94,Dan Larson\larsoda01,24,PHI,1,1,.500,4.26,3,3,0,0,0,0,19.0,17,9,9,1,9,0,9,1,0,0,81,91,4.05,1.368,8.1,0.5,4.3,4.3,1.00
95,Gary Lavelle*\lavelga01,30,SFG,7,9,.438,2.51,70,0,55,0,0,20,96.2,86,31,27,5,42,15,80,2,4,2,407,141,3.11,1.324,8.0,0.5,3.9,7.4,1.90
96,Bill Lee*\leebi03,32,MON,16,10,.615,3.04,33,33,0,6,3,0,222.0,230,91,75,20,46,1,59,1,1,0,925,121,4.01,1.243,9.3,0.8,1.9,2.4,1.28
97,Mark Lee\leema01,26,SDP,2,4,.333,4.29,46,1,18,0,0,5,65.0,88,34,31,3,25,5,25,2,0,1,302,82,3.81,1.738,12.2,0.4,3.5,3.5,1.00
98,Charlie Leibrandt*\leibrch01,22,CIN,0,0,,0.00,3,0,1,0,0,0,4.1,2,2,0,0,2,0,1,0,0,0,16,,3.66,0.923,4.2,0.0,4.2,2.1,0.50
99,Randy Lerch*\lerchra01,24,PHI,10,13,.435,3.74,37,35,0,6,1,0,214.0,228,98,89,20,60,4,92,3,1,4,899,102,3.97,1.346,9.6,0.8,2.5,3.9,1.53
100,Dennis Lewallyn\lewalde01,25,LAD,0,1,.000,5.11,7,0,4,0,0,0,12.1,19,8,7,0,5,3,1,1,0,0,61,73,4.03,1.946,13.9,0.0,3.6,0.7,0.20
101,Mark Littell\littema01,26,STL,9,4,.692,2.19,63,0,40,0,0,13,82.1,60,22,20,2,39,5,67,0,0,7,342,175,2.84,1.202,6.6,0.2,4.3,7.3,1.72
102,Skip Lockwood\lockwsk01,32,NYM,2,5,.286,1.49,27,0,22,0,0,9,42.1,33,7,7,3,14,5,42,0,0,2,164,246,2.66,1.110,7.0,0.6,3.0,8.9,3.00
103,Mickey Lolich*\lolicmi01,38,SDP,0,2,.000,4.74,27,5,7,0,0,0,49.1,59,33,26,4,22,3,20,0,0,2,223,75,4.31,1.642,10.8,0.7,4.0,3.6,0.91
104,Jim Lonborg\lonboji01,37,PHI,0,1,.000,11.05,4,1,2,0,0,0,7.1,14,10,9,3,4,0,7,1,0,0,41,36,8.19,2.455,17.2,3.7,4.9,8.6,1.75
105,Mickey Mahler*\mahlemi01,26,ATL,5,11,.313,5.85,26,18,1,1,0,0,100.0,123,72,65,11,47,7,71,3,1,4,470,69,4.24,1.700,11.1,1.0,4.2,6.4,1.51
106,Rick Mahler\mahleri01,25,ATL,0,0,,6.14,15,0,5,0,0,0,22.0,28,16,15,4,11,2,12,0,1,1,101,67,5.50,1.773,11.5,1.6,4.5,4.9,1.09
107,Silvio Martinez\martisi01,23,STL,15,8,.652,3.27,32,29,2,7,2,0,206.2,204,92,75,14,67,2,102,0,2,3,867,117,3.60,1.311,8.9,0.6,2.9,4.4,1.52
108,Rick Matula\matulri01,25,ATL,8,10,.444,4.15,28,28,0,1,0,0,171.1,193,90,79,14,64,9,67,3,1,3,754,98,4.19,1.500,10.1,0.7,3.4,3.5,1.05
109,Rudy May*\mayru01,34,MON,10,3,.769,2.31,33,7,8,2,1,0,93.2,88,30,24,4,31,4,67,4,2,1,393,160,2.98,1.270,8.5,0.4,3.0,6.4,2.16
110,Will McEnaney*\mcenawi01,27,STL,0,3,.000,2.95,45,0,21,0,0,2,64.0,60,26,21,3,16,8,15,2,1,0,267,130,3.72,1.188,8.4,0.4,2.3,2.1,0.94
111,Lynn McGlothen\mcgloly01,29,CHC,13,14,.481,4.12,42,29,6,6,1,2,212.0,236,103,97,27,55,8,147,3,1,1,906,101,3.82,1.373,10.0,1.1,2.3,6.2,2.67
112,Tug McGraw*\mcgratu01,34,PHI,4,3,.571,5.16,65,1,43,0,0,16,83.2,83,56,48,9,29,7,57,2,0,2,357,74,3.88,1.339,8.9,1.0,3.1,6.1,1.97
113,Bo McLaughlin\mclaubo01,25,TOT,2,3,.400,5.05,49,1,15,0,0,0,66.0,85,48,37,4,20,6,57,2,0,2,306,78,2.79,1.591,11.6,0.5,2.7,7.8,2.85
114,Bo McLaughlin\mclaubo01,25,HOU,1,2,.333,5.51,12,0,3,0,0,0,16.1,22,15,10,2,4,0,12,0,0,1,76,66,3.59,1.592,12.1,1.1,2.2,6.6,3.00
115,Bo McLaughlin\mclaubo01,25,ATL,1,1,.500,4.89,37,1,12,0,0,0,49.2,63,33,27,2,16,6,45,2,0,1,230,83,2.53,1.591,11.4,0.4,2.9,8.2,2.81
116,Joey McLaughlin\mclaujo01,22,ATL,5,3,.625,2.48,37,0,13,0,0,5,69.0,54,23,19,3,34,4,40,1,0,0,285,164,3.66,1.275,7.0,0.4,4.4,5.2,1.18
117,Larry McWilliams*\mcwilla01,25,ATL,3,2,.600,5.56,13,13,0,1,0,0,66.1,69,41,41,4,22,2,32,4,0,2,287,73,3.73,1.372,9.4,0.5,3.0,4.3,1.45
118,Mike Mendoza\mendomi02,23,HOU,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,,2.73,0.000,0.0,0.0,0.0,0.0,
119,Andy Messersmith\messean01,33,LAD,2,4,.333,4.91,11,11,0,1,0,0,62.1,55,34,34,9,34,2,26,0,0,3,266,74,5.41,1.428,7.9,1.3,4.9,3.8,0.76
120,Greg Minton\mintogr01,27,SFG,4,3,.571,1.81,46,0,18,0,0,4,79.2,59,25,16,0,27,7,33,2,2,8,314,196,3.00,1.079,6.7,0.0,3.1,3.7,1.22
121,Randy Moffitt\moffira01,30,SFG,2,5,.286,7.71,28,0,13,0,0,2,35.0,53,33,30,5,14,6,16,2,0,1,170,46,5.05,1.914,13.6,1.3,3.6,4.1,1.14
122,John Montefusco\montejo01,29,SFG,3,8,.273,3.94,22,22,0,0,0,0,137.0,145,64,60,15,51,7,76,2,0,3,585,89,4.21,1.431,9.5,1.0,3.4,5.0,1.49
123,Donnie Moore\mooredo01,25,CHC,1,4,.200,5.18,39,1,12,0,0,1,73.0,95,46,42,8,25,7,43,2,0,3,330,81,4.09,1.644,11.7,1.0,3.1,5.3,1.72
124,Paul Moskau\moskapa01,25,CIN,5,4,.556,3.89,21,15,1,1,0,0,106.1,107,53,46,9,51,3,58,0,0,6,470,97,4.18,1.486,9.1,0.8,4.3,4.9,1.14
125,Steve Mura\murast01,24,SDP,4,4,.500,3.08,38,5,12,0,0,2,73.0,57,30,25,6,37,2,59,1,1,1,309,115,3.75,1.288,7.0,0.7,4.6,7.3,1.59
126,Dale Murray\murrada01,29,TOT,5,10,.333,4.57,67,0,27,0,0,5,110.1,119,62,56,7,55,16,41,0,0,3,481,80,4.31,1.577,9.7,0.6,4.5,3.3,0.75
127,Dale Murray\murrada01,29,NYM,4,8,.333,4.82,58,0,24,0,0,4,97.0,105,58,52,6,52,14,37,0,0,3,428,76,4.38,1.619,9.7,0.6,4.8,3.4,0.71
128,Dale Murray\murrada01,29,MON,1,2,.333,2.70,9,0,3,0,0,1,13.1,14,4,4,1,3,2,4,0,0,0,53,140,3.78,1.275,9.5,0.7,2.0,2.7,1.33
129,Phil Nastu*\nastuph01,24,SFG,3,4,.429,4.32,25,14,1,1,0,0,100.0,105,51,48,14,41,5,47,2,0,2,435,82,4.90,1.460,9.5,1.3,3.7,4.2,1.15
130,Joe Niekro\niekrjo01,34,HOU,21,11,.656,3.00,38,38,0,11,5,0,263.2,221,102,88,17,107,1,119,7,0,19,1095,117,3.96,1.244,7.5,0.6,3.7,4.1,1.11
131,Phil Niekro\niekrph01,40,ATL,21,20,.512,3.39,44,44,0,23,1,0,342.0,311,160,129,41,113,8,208,11,4,18,1436,119,4.16,1.240,8.2,1.1,3.0,5.5,1.84
132,Randy Niemann*\niemara01,23,HOU,3,2,.600,3.76,26,7,4,3,2,1,67.0,68,32,28,1,22,3,24,1,2,0,287,94,3.24,1.343,9.1,0.1,3.0,3.2,1.09
133,Dickie Noles\nolesdi01,22,PHI,3,4,.429,3.80,14,14,0,0,0,0,90.0,80,40,38,6,38,2,42,2,2,1,377,101,4.00,1.311,8.0,0.6,3.8,4.2,1.11
134,Fred Norman*\normafr01,36,CIN,11,13,.458,3.64,34,31,0,5,0,0,195.1,193,86,79,14,57,4,95,0,1,2,817,104,3.57,1.280,8.9,0.6,2.6,4.4,1.67
135,Dan O'Brien\o'brida03,25,STL,1,1,.500,8.18,6,0,4,0,0,0,11.0,21,10,10,0,3,0,5,0,0,0,55,48,2.64,2.182,17.2,0.0,2.5,4.1,1.67
136,Jesse Orosco*\oroscje01,22,NYM,1,2,.333,4.89,18,2,6,0,0,0,35.0,33,20,19,4,22,0,22,2,0,0,154,75,5.02,1.571,8.5,1.0,5.7,5.7,1.00
