Rk,Name,Age,Tm,Yrs,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,PH,PR
31,Bert Blyleven\blylebe01,27,PIT,9,37,34,37,34,34,0,0,0,0,0,0,0,0,0,0,3
32,Bruce Bochy\bochybr01,23,HOU,1st,54,45,54,53,0,53,0,0,0,0,0,0,0,0,3,0
33,Tommy Boggs\boggsto01,22,ATL,3,16,12,16,16,16,0,0,0,0,0,0,0,0,0,0,0
34,Bruce Boisclair\boiscbr01,25,NYM,4,107,44,107,70,0,0,1,0,0,0,12,2,59,69,52,2
35,Dan Boitano\boitada01,25,PHI,1st,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
36,Bill Bonham\bonhabi01,29,CIN,8,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0
37,Barry Bonnell\bonneba01,24,ATL,2,117,73,117,113,0,0,0,0,15,0,58,62,12,105,2,22
38,Bob Boone\boonebo01,30,PHI,7,132,120,132,130,0,129,3,0,0,0,1,0,0,1,5,0
39,Pedro Borbon\borbope01,31,CIN,10,62,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0
40,Jim Bouton\boutoji01,39,ATL,10,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0
41,Larry Bowa\bowala01,32,PHI,9,156,155,156,156,0,0,0,0,0,156,0,0,0,0,0,0
42,Doe Boyland\boylado01,23,PIT,1st,6,0,6,1,0,0,1,0,0,0,0,0,0,0,5,1
43,Lou Brock\brocklo01,39,STL,18,92,70,92,79,0,0,0,0,0,0,79,0,0,79,18,3
44,Mike Bruhert\bruhemi01,27,NYM,1st,27,22,27,27,27,0,0,0,0,0,0,0,0,0,0,0
45,Tom Bruno\brunoto01,25,STL,3,18,3,18,18,18,0,0,0,0,0,0,0,0,0,0,0
46,Warren Brusstar\brusswa01,26,PHI,2,58,0,58,58,58,0,0,0,0,0,0,0,0,0,0,1
47,Steve Brye\bryest01,29,PIT,9,66,23,66,47,0,0,0,0,0,0,28,7,12,47,23,1
48,Bill Buckner\bucknbi01,28,CHC,10,117,104,117,105,0,0,105,0,0,0,0,0,0,0,13,0
49,Glenn Burke\burkegl01,25,LAD,3,16,1,16,15,0,0,0,0,0,0,4,11,0,15,0,2
50,Ray Burris\burrira01,27,CHC,6,41,32,41,40,40,0,0,0,0,0,0,0,0,0,0,1
51,Jeff Burroughs\burroje01,27,ATL,9,153,147,153,146,0,0,0,0,0,0,146,0,0,146,6,0
52,Enos Cabell\cabelen01,28,HOU,7,162,161,162,162,0,0,14,0,153,1,0,0,0,0,0,0
53,Rick Camp\campri01,25,ATL,3,42,4,42,42,42,0,0,0,0,0,0,0,0,0,0,0
54,Dave Campbell\campbda02,26,ATL,2,53,0,53,53,53,0,0,0,0,0,0,0,0,0,0,0
55,John Candelaria\candejo01,24,PIT,4,31,29,31,30,30,0,0,0,0,0,0,0,0,0,1,0
56,Joe Cannon\cannojo01,24,HOU,2,8,4,8,5,0,0,0,0,0,0,3,2,0,5,3,0
57,Doug Capilla\capildo01,26,CIN,3,7,3,7,6,6,0,0,0,0,0,0,0,0,0,0,1
58,Jose Cardenal\cardejo02,34,PHI,16,87,47,87,57,0,0,50,0,0,0,10,0,4,13,37,0
59,Steve Carlton\carltst01,33,PHI,14,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0
60,Clay Carroll\carrocl02,37,PIT,15,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
61,Gary Carter\cartega01,24,MON,5,157,147,157,152,0,152,1,0,0,0,0,0,0,0,9,0
62,Dave Cash\cashda01,30,MON,10,159,159,159,159,0,0,0,159,0,0,0,0,0,0,0,0
63,Bobby Castillo\castibo01,23,LAD,2,18,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0
64,Tony Castillo\castito01,21,SDP,1st,5,3,5,5,0,5,0,0,0,0,0,0,0,0,0,0
65,Cesar Cedeno\cedence01,27,HOU,9,50,50,50,50,0,0,0,0,0,0,0,50,0,50,0,0
66,Ron Cey\ceyro01,30,LAD,8,159,158,159,158,0,0,0,0,158,0,0,0,0,0,1,0
67,Mike Champion\champmi01,23,SDP,3,32,12,32,23,0,0,0,20,4,0,0,0,0,0,11,0
68,Darrel Chaney\chaneda01,30,ATL,10,89,60,89,81,0,0,0,1,8,77,0,0,0,0,16,1
69,Larry Christenson\chrisla01,24,PHI,6,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0
70,Jack Clark\clarkja01,22,SFG,4,156,150,156,152,0,0,0,0,0,0,0,0,152,152,6,0
71,Gene Clines\clinege01,31,CHC,9,109,47,109,66,0,0,0,0,0,0,35,11,25,66,52,3
72,Dave Collins\collida02,25,CIN,4,102,9,102,23,0,0,0,0,0,0,3,16,5,23,74,12
73,Bob Coluccio\colucbo01,26,STL,5,5,0,5,2,0,0,0,0,0,0,1,0,1,2,2,2
74,Dave Concepcion\conceda01,30,CIN,9,153,150,153,152,0,0,0,0,0,152,0,0,0,0,3,0
75,Mardie Cornejo\cornema01,26,NYM,1st,25,0,25,25,25,0,0,0,0,0,0,0,0,0,0,1
76,Terry Cornutt\cornute01,25,SFG,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
77,Vic Correll\correvi01,32,CIN,6,52,28,52,52,0,52,0,0,0,0,0,0,0,0,2,1
78,Larry Cox\coxla01,30,CHC,5,59,40,59,58,0,58,0,0,0,0,0,0,0,0,2,0
79,Warren Cromartie\cromawa01,24,MON,4,159,158,159,158,0,0,4,0,0,0,157,0,0,157,1,0
80,Hector Cruz\cruzhe01,25,2TM,5,109,63,109,85,0,0,0,0,21,0,32,31,14,68,35,1
81,Jose Cruz\cruzjo01,30,HOU,9,153,151,153,152,0,0,2,0,0,0,0,0,152,152,1,0
82,Todd Cruz\cruzto02,22,PHI,1st,3,1,3,2,0,0,0,0,0,2,0,0,0,0,0,1
83,John Curtis\curtijo01,30,SFG,9,46,0,46,46,46,0,0,0,0,0,0,0,0,0,0,0
84,John D'Acquisto\d'acqjo01,26,SDP,6,45,3,45,45,45,0,0,0,0,0,0,0,0,0,0,0
85,Vic Davalillo\davalvi01,38,LAD,14,75,4,75,26,0,0,1,0,0,0,16,2,7,25,52,6
86,Mike Davey\daveymi01,26,ATL,2,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
87,Bob Davis\davisbo02,26,SDP,5,19,10,19,16,0,16,0,0,0,0,0,0,0,0,3,2
88,Andre Dawson\dawsoan01,23,MON,3,157,151,157,153,0,0,0,0,0,0,0,153,0,153,5,0
89,Ivan de Jesus\dejesiv01,25,CHC,5,160,158,160,160,0,0,0,0,0,160,0,0,0,0,1,0
90,Arturo DeFreites\defrear01,25,CIN,1st,9,6,9,6,0,0,6,0,0,0,0,0,0,0,3,0
91,John Denny\dennyjo01,25,STL,5,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0
92,Adrian Devine\devinad01,26,ATL,5,31,6,31,31,31,0,0,0,0,0,0,0,0,0,0,0
93,Kerry Dineen\dineeke01,25,PHI,3,5,1,5,1,0,0,0,0,0,0,1,0,0,1,4,0
94,Tom Dixon\dixonto01,23,HOU,2,30,19,30,30,30,0,0,0,0,0,0,0,0,0,0,0
95,Rob Dressler\dressro01,24,STL,3,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0
96,Dan Driessen\driesda01,26,CIN,6,153,142,153,151,0,0,151,0,0,0,0,0,0,0,6,1
97,Keith Drumright\drumrke01,23,HOU,1st,17,15,17,17,0,0,0,17,0,0,0,0,0,0,0,0
98,Hal Dues\duesha01,23,MON,2,25,12,25,25,25,0,0,0,0,0,0,0,0,0,0,0
99,Dan Dumoulin\dumouda01,24,CIN,2,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
100,Jim Dwyer\dwyerji01,28,2TM,6,107,59,107,80,0,0,29,0,0,0,21,28,14,58,30,7
101,Duffy Dyer\dyerdu01,32,PIT,11,58,54,58,55,0,55,0,0,0,0,0,0,0,0,3,0
102,Jamie Easterly\easteja01,25,ATL,5,37,6,37,37,37,0,0,0,0,0,0,0,0,0,0,0
103,Rawly Eastwick\eastwra01,27,PHI,5,22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0
104,Juan Eichelberger\eicheju01,24,SDP,1st,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
105,Nino Espinosa\espinni01,24,NYM,5,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0
106,Barry Evans\evansba01,22,SDP,1st,24,23,24,24,0,0,0,0,24,0,0,0,0,0,0,0
107,Darrell Evans\evansda01,31,SFG,10,159,154,159,155,0,0,0,0,155,0,0,0,0,0,5,0
108,Pete Falcone\falcope01,24,STL,4,19,14,19,19,19,0,0,0,0,0,0,0,0,0,0,0
109,Joe Ferguson\fergujo01,31,2TM,9,118,105,118,115,0,113,0,0,0,0,2,0,1,3,10,0
110,Sergio Ferrer\ferrese01,27,NYM,3,37,7,37,33,0,0,0,3,2,29,0,0,0,0,1,13
111,Rollie Fingers\fingero01,31,SDP,11,67,0,67,67,67,0,0,0,0,0,0,0,0,0,0,0
112,Mike Fischlin\fischmi01,22,HOU,2,44,29,44,41,0,0,0,0,0,41,0,0,0,0,3,4
113,Gil Flores\floregi01,25,NYM,2,11,8,11,8,0,0,0,0,0,0,1,6,2,8,1,2
114,Doug Flynn\flynndo01,27,NYM,4,156,156,156,156,0,0,0,126,0,61,0,0,0,0,0,0
115,Tim Foli\foliti01,27,NYM,9,113,105,113,112,0,0,0,0,0,112,0,0,0,0,1,0
116,Barry Foote\footeba01,26,PHI,6,39,11,39,31,0,31,0,0,0,0,0,0,0,0,13,0
117,Bob Forsch\forscbo01,28,STL,5,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0
118,Ken Forsch\forscke01,31,HOU,9,52,6,52,52,52,0,0,0,0,0,0,0,0,0,0,0
119,Terry Forster\forstte01,26,LAD,8,47,0,47,47,47,0,0,0,0,0,0,0,0,0,0,0
120,George Foster\fostege01,29,CIN,10,158,157,158,157,0,0,0,0,0,0,154,11,0,157,1,0
121,George Frazier\frazige01,23,STL,1st,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0
122,Roger Freed\freedro01,32,STL,7,52,19,52,20,0,0,15,0,0,0,3,0,3,6,33,0
123,Jim Fregosi\fregoji01,36,PIT,18,20,4,20,8,0,0,2,1,5,0,0,0,0,0,15,0
124,Dave Freisleben\freisda01,26,SDP,5,12,4,12,12,12,0,0,0,0,0,0,0,0,0,0,0
125,Pepe Frias\friaspe01,29,MON,6,73,0,73,64,0,0,0,61,0,3,0,0,0,0,3,14
126,Jerry Fry\fryje01,22,MON,1st,4,2,4,4,0,4,0,0,0,0,0,0,0,0,0,0
127,Woodie Fryman\frymawo01,38,2TM,13,32,26,32,32,32,0,0,0,0,0,0,0,0,0,0,0
128,Oscar Gamble\gamblos01,28,SDP,10,126,106,126,107,0,0,0,0,0,0,39,0,71,107,19,1
129,Gene Garber\garbege01,30,2TM,9,66,1,66,65,65,0,0,0,0,0,0,0,0,0,0,0
130,Art Gardner\gardnar01,25,SFG,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4
131,Mike Garman\garmami01,28,2TM,9,57,0,57,57,57,0,0,0,0,0,0,0,0,0,0,0
132,Phil Garner\garneph01,29,PIT,6,154,152,154,153,0,0,0,81,81,4,0,0,0,0,1,0
133,Wayne Garrett\garrewa01,30,2TM,10,82,28,82,32,0,0,0,0,32,0,0,0,0,0,52,1
134,Steve Garvey\garvest01,29,LAD,10,162,162,162,161,0,0,161,0,0,0,0,0,0,0,0,0
135,Cito Gaston\gastoci01,34,2TM,11,62,23,62,33,0,0,4,0,0,0,14,1,17,30,30,2
136,Dave Geisel\geiseda01,23,CHC,1st,18,1,18,18,18,0,0,0,0,0,0,0,0,0,0,0
137,Cesar Geronimo\geronce01,30,CIN,10,122,85,122,115,0,0,0,0,0,0,0,115,0,115,12,4
138,Rod Gilbreath\gilbrro01,25,ATL,7,116,87,116,98,0,0,0,39,62,0,0,0,0,0,12,9
139,Fernando Gonzalez\gonzafe01,28,2TM,5,110,91,110,101,0,0,0,98,3,0,0,0,0,0,10,0
140,Julio Gonzalez\gonzaju02,25,HOU,2,78,49,78,70,0,0,0,54,4,17,0,0,0,0,14,3
141,Orlando Gonzalez\gonzaor01,26,PHI,2,26,3,26,14,0,0,3,0,0,0,1,0,10,11,15,2
142,Mike Gordon\gordomi01,24,CHC,2,4,1,4,4,0,4,0,0,0,0,0,0,0,0,0,0
143,Mike Grace\gracemi01,22,CIN,1st,5,0,5,2,0,0,0,0,2,0,0,0,0,0,3,0
144,Tom Grieve\grievto01,30,NYM,8,54,21,54,28,0,0,2,0,0,0,2,0,24,26,27,0
145,Ken Griffey\griffke01,28,CIN,6,158,150,158,154,0,0,0,0,0,0,0,13,142,154,7,0
146,Ross Grimsley\grimsro02,28,MON,8,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0
147,Greg Gross\grossgr01,25,CHC,6,124,76,124,111,0,0,0,0,0,0,41,71,12,111,32,2
148,Jerry Grote\groteje01,35,LAD,15,41,15,41,39,0,32,0,0,7,0,0,0,0,0,3,1
149,Pedro Guerrero\guerrpe01,22,LAD,1st,5,0,5,4,0,0,4,0,0,0,0,0,0,0,1,0
150,Brad Gulden\guldebr01,22,LAD,1st,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0
151,Ed Halicki\haliced01,27,SFG,5,29,28,29,29,29,0,0,0,0,0,0,0,0,0,0,0
152,Dave Hamilton\hamilda01,30,2TM,7,29,0,29,29,29,0,0,0,0,0,0,0,0,0,0,0
153,Preston Hanna\hannapr01,23,ATL,4,29,28,29,29,29,0,0,0,0,0,0,0,0,0,0,0
154,Gerry Hannahs\hannage01,25,LAD,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
155,Bud Harrelson\harrebu01,34,PHI,14,71,22,71,58,0,0,0,44,0,15,0,0,0,0,10,12
156,Vic Harris\harrivi01,28,SFG,7,53,18,53,37,0,0,0,10,0,22,4,2,1,6,18,6
157,Tom Hausman\hausmto01,25,NYM,3,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0
158,Richie Hebner\hebneri01,30,PHI,11,137,120,137,135,0,0,117,1,19,0,0,0,0,0,13,1
159,Tom Heintzelman\heintto01,31,SFG,4,27,2,27,10,0,0,2,5,3,0,0,0,0,0,21,0
160,Ken Henderson\hendeke01,32,2TM,14,71,40,71,45,0,0,0,0,0,0,0,30,17,45,30,0
161,Steve Henderson\hendest01,25,NYM,2,157,151,157,155,0,0,0,0,0,0,155,0,0,155,4,0
162,George Hendrick\hendrge01,28,2TM,8,138,128,138,134,0,0,0,0,0,0,3,114,17,134,6,0
163,Enzo Hernandez\hernaen01,29,LAD,8,4,1,4,2,0,0,0,0,0,2,0,0,0,0,0,2
164,Keith Hernandez\hernake01,24,STL,5,159,148,159,158,0,0,158,0,0,0,0,0,0,0,5,0
165,Willie Hernandez\hernawi01,23,CHC,2,55,0,55,54,54,0,0,0,0,0,0,0,0,0,0,1
166,Larry Herndon\herndla01,24,SFG,4,151,121,151,149,0,0,0,0,0,0,0,149,0,149,4,5
167,Ed Herrmann\herrmed01,31,2TM,11,35,20,35,26,0,26,0,0,0,0,0,0,0,0,10,0
168,Marc Hill\hillma01,26,SFG,6,117,104,117,116,0,116,2,0,0,0,0,0,0,0,5,0
169,Ron Hodges\hodgero01,29,NYM,6,47,25,47,30,0,30,0,0,0,0,0,0,0,0,19,0
170,Fred Holdsworth\holdsfr01,26,MON,6,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0
171,Ken Holtzman\holtzke01,32,CHC,14,23,6,23,23,23,0,0,0,0,0,0,0,0,0,0,0
172,Burt Hooton\hootobu01,28,LAD,8,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0
173,Bob Horner\hornebo01,20,ATL,1st,89,88,89,89,0,0,0,0,89,0,0,0,0,0,0,0
174,Charlie Hough\houghch01,30,LAD,9,55,0,55,55,55,0,0,0,0,0,0,0,0,0,0,0
175,Wilbur Howard\howarwi01,29,HOU,6,84,21,84,41,0,3,0,1,0,0,30,5,4,38,54,5
176,Art Howe\howear01,31,HOU,5,119,116,119,116,0,0,1,107,11,0,0,0,0,0,3,0
177,Glenn Hubbard\hubbagl01,20,ATL,1st,44,44,44,44,0,0,0,44,0,0,0,0,0,0,0,0
178,Tom Hume\humeto01,25,CIN,2,43,23,43,42,42,0,0,0,0,0,0,0,0,0,0,1
179,Tom Hutton\huttoto01,32,MON,9,39,9,39,21,0,0,17,0,0,0,3,1,1,5,22,1
180,Dane Iorg\iorgda01,28,STL,2,35,21,35,25,0,0,0,0,0,0,8,0,18,25,13,0
181,Mike Ivie\iviemi01,25,SFG,6,117,76,117,86,0,0,75,0,0,0,22,0,0,22,39,0
182,Grant Jackson\jacksgr01,35,PIT,14,60,0,60,60,60,0,0,0,0,0,0,0,0,0,0,0
183,Roy Lee Jackson\jacksro03,24,NYM,2,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0
184,Bob James\jamesbo01,19,MON,1st,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0
185,Skip James\jamessk01,28,SFG,2,41,0,41,27,0,0,27,0,0,0,0,0,0,0,14,10
186,Tommy John\johnto01,35,LAD,15,33,30,33,33,33,0,0,0,0,0,0,0,0,0,0,0
187,Davey Johnson\johnsda02,35,2TM,13,68,29,68,41,0,0,7,15,21,0,0,0,0,0,33,2
188,Jay Johnstone\johnsja01,32,PHI,13,35,11,35,14,0,0,8,0,0,0,3,0,4,7,21,0
189,Odell Jones\jonesod01,25,PIT,3,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0
190,Randy Jones\jonesra01,28,SDP,6,38,36,38,37,37,0,0,0,0,0,0,0,0,0,0,1
191,Jim Kaat\kaatji01,39,PHI,20,26,24,26,26,26,0,0,0,0,0,0,0,0,0,0,0
192,Mick Kelleher\kellemi02,30,CHC,7,68,24,68,62,0,0,0,17,37,10,0,0,0,0,3,12
193,Junior Kennedy\kenneju01,27,CIN,2,89,42,89,74,0,0,0,70,5,0,0,0,0,0,16,3
194,Terry Kennedy\kennete02,22,STL,1st,10,9,10,10,0,10,0,0,0,0,0,0,0,0,1,0
195,Dave Kingman\kingmda01,29,CHC,8,119,106,119,106,0,0,6,0,0,0,100,0,0,100,13,0
196,Dennis Kinney\kinnede01,26,SDP,1st,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0
197,Bruce Kison\kisonbr01,28,PIT,8,28,11,28,28,28,0,0,0,0,0,0,0,0,0,0,0
198,Bob Knepper\kneppbo01,24,SFG,3,36,35,36,36,36,0,0,0,0,0,0,0,0,0,0,0
199,Ray Knight\knighra01,25,CIN,3,83,8,83,68,0,0,1,4,60,1,2,0,1,3,20,2
200,Darold Knowles\knowlda01,36,MON,14,60,0,60,60,60,0,0,0,0,0,0,0,0,0,0,0
201,Kevin Kobel\kobelke01,24,NYM,4,32,11,32,32,32,0,0,0,0,0,0,0,0,0,0,0
202,Jerry Koosman\koosmje01,35,NYM,12,38,32,38,38,38,0,0,0,0,0,0,0,0,0,0,0
203,Ed Kranepool\kraneed01,33,NYM,17,66,9,66,15,0,0,3,0,0,0,3,0,9,12,57,0
204,Mike Krukow\krukomi01,26,CHC,3,27,20,27,27,27,0,0,0,0,0,0,0,0,0,0,0
205,Frank LaCorte\lacorfr01,26,ATL,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
206,Mike LaCoss\lacosmi01,22,CIN,1st,17,15,17,16,16,0,0,0,0,0,0,0,0,0,1,0
207,Lee Lacy\lacyle01,30,LAD,7,103,56,103,73,0,0,0,24,9,1,18,0,27,44,36,2
208,Dennis Lamp\lampde01,25,CHC,2,37,36,37,37,37,0,0,0,0,0,0,0,0,0,0,0
209,Rafael Landestoy\landera01,25,HOU,2,59,48,59,50,0,0,0,2,0,50,1,2,0,3,10,1
210,Dan Larson\larsoda01,23,PHI,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
211,Gary Lavelle\lavelga01,29,SFG,5,67,0,67,67,67,0,0,0,0,0,0,0,0,0,0,0
212,Rudy Law\lawru01,21,LAD,1st,11,1,11,6,0,0,0,0,0,0,3,3,0,6,1,5
213,Mark Lee\leema01,25,SDP,1st,56,0,56,56,56,0,0,0,0,0,0,0,0,0,0,0
214,Johnnie LeMaster\lemasjo01,24,SFG,4,101,85,101,98,0,0,0,2,0,96,0,0,0,0,0,6
215,Mark Lemongello\lemonma01,22,HOU,3,33,30,33,33,33,0,0,0,0,0,0,0,0,0,0,0
216,Jim Lentine\lentiji01,23,STL,1st,8,3,8,3,0,0,0,0,0,0,2,0,1,3,2,3
217,Max Leon\leonma01,28,ATL,6,6,0,6,5,5,0,0,0,0,0,0,0,0,0,0,1
218,Jeffrey Leonard\leonaje01,22,HOU,2,8,7,8,8,0,0,0,0,0,0,4,2,2,8,1,0
219,Randy Lerch\lerchra01,23,PHI,4,36,28,36,33,33,0,0,0,0,0,0,0,0,0,0,3
220,Dennis Lewallyn\lewalde01,24,LAD,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
221,Mark Littell\littema01,25,STL,5,72,2,72,72,72,0,0,0,0,0,0,0,0,0,0,0
222,Dennis Littlejohn\littlde01,23,SFG,1st,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1
223,Skip Lockwood\lockwsk01,31,NYM,11,57,0,57,57,57,0,0,0,0,0,0,0,0,0,0,0
224,Alberto Lois\loisal01,22,PIT,1st,3,1,3,2,0,0,0,0,0,0,2,1,0,2,0,1
225,Mickey Lolich\lolicmi01,37,SDP,15,20,2,20,20,20,0,0,0,0,0,0,0,0,0,0,0
226,Jim Lonborg\lonboji01,36,PHI,14,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0
227,Davey Lopes\lopesda01,33,LAD,7,151,145,151,147,0,0,0,147,0,0,0,2,0,2,1,4
228,Aurelio Lopez\lopezau01,29,STL,2,25,4,25,25,25,0,0,0,0,0,0,0,0,0,0,0
229,Mike Lum\lummi01,32,CIN,12,86,33,86,50,0,0,7,0,0,0,10,26,9,43,42,1
230,Greg Luzinski\luzingr01,27,PHI,9,155,154,155,154,0,0,0,0,0,0,154,0,0,154,1,0
231,Ken Macha\machake01,27,PIT,3,29,15,29,21,0,0,0,0,21,0,0,0,0,0,8,3
232,Pete Mackanin\mackape01,26,PHI,6,5,1,5,2,0,0,1,0,1,0,0,0,0,0,4,0
233,Elliott Maddox\maddoel01,30,NYM,9,119,104,119,113,0,0,1,0,44,0,0,13,72,79,9,2
234,Garry Maddox\maddoga01,28,PHI,7,155,154,155,154,0,0,0,0,0,0,0,154,0,154,1,0
235,Jerry Maddox\maddoje01,24,ATL,1st,7,4,7,5,0,0,0,0,5,0,0,0,0,0,2,0
236,Bill Madlock\madlobi01,27,SFG,6,122,112,122,114,0,0,3,114,0,0,0,0,0,0,10,0
237,Mickey Mahler\mahlemi01,25,ATL,2,34,21,34,34,34,0,0,0,0,0,0,0,0,0,0,0
238,Jerry Martin\martije01,29,PHI,5,128,56,128,112,0,0,0,0,0,0,48,23,56,112,26,16
239,Silvio Martinez\martisi01,22,STL,2,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0
240,Ted Martinez\martite01,30,LAD,8,54,10,54,43,0,0,0,10,16,17,0,0,0,0,4,16
241,Gary Matthews\matthga01,27,ATL,7,129,126,129,127,0,0,0,0,0,0,1,0,127,127,3,0
242,Dave May\mayda01,34,PIT,12,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0
243,Rudy May\mayru01,33,MON,11,27,23,27,27,27,0,0,0,0,0,0,0,0,0,0,0
244,Lee Mazzilli\mazzile01,23,NYM,3,148,138,148,144,0,0,0,0,0,0,0,144,0,144,8,2
245,Bake McBride\mcbriba01,29,PHI,6,122,110,122,119,0,0,0,0,0,0,0,2,118,119,7,1
246,Tim McCarver\mccarti01,36,PHI,19,90,36,90,38,0,34,11,0,0,0,0,0,0,0,53,0
247,Willie McCovey\mccovwi01,40,SFG,20,108,95,108,97,0,0,97,0,0,0,0,0,0,0,12,0
