Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
11,Bruce Berenyi\berenbr01,30,NYM,1,0,1.000,2.63,3,3,0,0,0,0,13.2,8,6,4,0,10,0,10,1,0,3,58,137,3.64,1.317,5.3,0.0,6.6,6.6,1.00
12,Mike Bielecki\bielemi01,25,PIT,2,3,.400,4.53,12,7,1,0,0,0,45.2,45,26,23,5,31,1,22,1,1,1,211,80,5.25,1.664,8.9,1.0,6.1,4.3,0.71
13,Vida Blue*\bluevi01,35,SFG,8,8,.500,4.47,33,20,5,1,0,0,131.0,115,70,65,17,80,1,103,1,2,8,574,78,4.65,1.489,7.9,1.2,5.5,7.1,1.29
14,Joe Boever\boevejo01,24,STL,0,0,,4.41,13,0,5,0,0,0,16.1,17,8,8,3,4,1,20,0,0,1,69,83,3.36,1.286,9.4,1.7,2.2,11.0,5.00
15,Greg Booker\bookegr01,25,SDP,0,1,.000,6.85,17,0,9,0,0,0,22.1,20,17,17,3,17,2,7,1,0,5,102,52,6.22,1.657,8.1,1.2,6.9,2.8,0.41
16,Derek Botelho\botelde01,28,CHC,1,3,.250,5.32,11,7,0,1,0,0,44.0,52,27,26,8,23,1,23,2,0,2,203,75,5.71,1.705,10.6,1.6,4.7,4.7,1.00
17,Tom Brennan\brennto01,32,LAD,1,3,.250,7.39,12,4,2,0,0,0,31.2,41,26,26,2,11,4,17,0,3,0,144,47,3.47,1.642,11.7,0.6,3.1,4.8,1.55
18,Tom Browning*\brownto05,25,CIN,20,9,.690,3.55,38,38,0,6,4,0,261.1,242,111,103,29,73,8,155,3,0,2,1083,106,3.81,1.205,8.3,1.0,2.5,5.3,2.12
19,Warren Brusstar\brusswa01,33,CHC,4,3,.571,6.05,51,0,20,0,0,4,74.1,87,55,50,8,36,11,34,3,0,3,346,66,4.74,1.655,10.5,1.0,4.4,4.1,0.94
20,Bob Buchanan*\buchabo01,24,CIN,1,0,1.000,8.44,14,0,3,0,0,0,16.0,25,15,15,4,9,1,3,0,0,1,77,45,7.25,2.125,14.1,2.3,5.1,1.7,0.33
21,Tim Burke\burketi01,26,MON,9,4,.692,2.39,78,0,31,0,0,8,120.1,86,32,32,9,44,14,87,7,0,7,483,143,3.48,1.080,6.4,0.7,3.3,6.5,1.98
22,Sal Butera\butersa01,32,MON,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,,2.69,0.000,0.0,0.0,0.0,0.0,
23,Jeff Calhoun*\calhoje01,27,HOU,2,5,.286,2.54,44,0,21,0,0,4,63.2,56,21,18,2,24,4,47,0,1,4,259,137,2.75,1.257,7.9,0.3,3.4,6.6,1.96
24,Rick Camp\campri01,32,ATL,4,6,.400,3.95,66,2,23,0,0,3,127.2,130,72,56,8,61,11,49,5,0,4,569,97,4.28,1.496,9.2,0.6,4.3,3.5,0.80
25,Bill Campbell\campbbi02,36,STL,5,3,.625,3.50,50,0,18,0,0,4,64.1,55,32,25,5,21,9,41,2,0,1,270,103,3.49,1.181,7.7,0.7,2.9,5.7,1.95
26,John Candelaria*\candejo01,31,PIT,2,4,.333,3.64,37,0,26,0,0,9,54.1,57,23,22,7,14,2,47,1,0,0,229,100,3.46,1.307,9.4,1.2,2.3,7.8,3.36
27,Steve Carlton*\carltst01,40,PHI,1,8,.111,3.33,16,16,0,0,0,0,92.0,84,43,34,6,53,4,48,0,2,3,401,112,4.22,1.489,8.2,0.6,5.2,4.7,0.91
28,Don Carman*\carmado01,25,PHI,9,4,.692,2.08,71,0,33,0,0,7,86.1,52,25,20,6,38,3,87,2,0,1,342,179,2.96,1.042,5.4,0.6,4.0,9.1,2.29
29,Bobby Castillo\castibo01,30,LAD,2,2,.500,5.43,35,5,5,0,0,0,68.0,59,42,41,9,41,6,57,1,0,2,301,64,4.58,1.471,7.8,1.2,5.4,7.5,1.39
30,Rocky Childress\childro01,23,PHI,0,1,.000,6.21,16,1,3,0,0,0,33.1,45,23,23,3,9,3,14,0,0,1,151,60,3.83,1.620,12.2,0.8,2.4,3.8,1.56
31,Pat Clements*\clemepa01,23,PIT,0,2,.000,3.67,27,0,7,0,0,2,34.1,39,14,14,2,15,3,17,0,0,2,153,99,3.76,1.573,10.2,0.5,3.9,4.5,1.13
32,Danny Cox\coxda01,25,STL,18,9,.667,2.88,35,35,0,10,4,0,241.0,226,91,77,19,64,5,131,3,1,3,989,124,3.46,1.203,8.4,0.7,2.4,4.9,2.05
33,Ron Darling\darliro01,24,NYM,16,6,.727,2.90,36,35,1,4,2,0,248.0,214,93,80,21,114,1,167,3,1,7,1043,120,3.85,1.323,7.8,0.8,4.1,6.1,1.46
34,Mark Davis*\davisma01,24,SFG,5,12,.294,3.54,77,1,38,0,0,7,114.1,89,49,45,13,41,7,131,3,1,6,465,98,3.03,1.137,7.0,1.0,3.2,10.3,3.20
35,Bill Dawley\dawlebi01,27,HOU,5,3,.625,3.56,49,0,19,0,0,2,81.0,76,35,32,7,37,7,48,0,0,2,347,98,3.99,1.395,8.4,0.8,4.1,5.3,1.30
36,Ken Dayley*\dayleke01,26,STL,4,4,.500,2.76,57,0,27,0,0,11,65.1,65,24,20,2,18,9,62,0,0,4,271,130,2.01,1.270,9.0,0.3,2.5,8.5,3.44
37,Jeff Dedmon\dedmoje01,25,ATL,6,3,.667,4.08,60,0,15,0,0,0,86.0,84,52,39,5,49,14,41,1,1,2,377,94,4.23,1.547,8.8,0.5,5.1,4.3,0.84
38,Jose DeLeon\deleojo01,24,PIT,2,19,.095,4.70,31,25,5,1,0,3,162.2,138,93,85,15,89,3,149,3,1,7,700,77,3.75,1.395,7.6,0.8,4.9,8.2,1.67
39,Luis DeLeon\deleolu01,26,SDP,0,3,.000,4.19,29,0,13,0,0,3,38.2,39,18,18,6,10,4,31,3,0,1,163,85,4.11,1.267,9.1,1.4,2.3,7.2,3.10
40,John Denny\dennyjo01,32,PHI,11,14,.440,3.82,33,33,0,6,2,0,230.2,252,112,98,15,83,5,123,3,0,8,998,97,3.58,1.452,9.8,0.6,3.2,4.8,1.48
41,Jim Deshaies*\deshaji01,25,HOU,0,0,,0.00,2,0,0,0,0,0,3.0,1,0,0,0,0,0,2,0,0,0,10,,1.35,0.333,3.0,0.0,0.0,6.0,
42,Carlos Diaz*\diazca01,27,LAD,6,3,.667,2.61,46,0,21,0,0,0,79.1,70,28,23,7,18,6,73,0,0,1,326,133,2.67,1.109,7.9,0.8,2.0,8.3,4.06
43,Frank DiPino*\dipinfr01,28,HOU,3,7,.300,4.03,54,0,29,0,0,6,76.0,69,44,34,7,43,6,49,2,1,4,329,86,4.37,1.474,8.2,0.8,5.1,5.8,1.14
44,John Dopson\dopsojo01,21,MON,0,2,.000,11.08,4,3,0,0,0,0,13.0,25,17,16,4,4,0,4,0,0,2,70,32,6.99,2.231,17.3,2.8,2.8,2.8,1.00
45,Dave Dravecky*\draveda01,29,SDP,13,11,.542,2.93,34,31,1,7,2,0,214.2,200,79,70,18,57,5,105,1,2,2,876,120,3.61,1.197,8.4,0.8,2.4,4.4,1.84
46,Dennis Eckersley\eckerde01,30,CHC,11,7,.611,3.08,25,25,0,6,2,0,169.1,145,61,58,15,19,4,117,3,3,0,664,129,2.84,0.969,7.7,0.8,1.0,6.2,6.16
47,Steve Engel*\engelst01,23,CHC,1,5,.167,5.57,11,8,1,1,0,1,51.2,61,36,32,10,26,1,29,0,1,2,237,72,5.59,1.684,10.6,1.7,4.5,5.1,1.12
48,Sid Fernandez*\fernasi01,22,NYM,9,9,.500,2.80,26,26,0,3,0,0,170.1,108,56,53,14,80,3,180,2,2,3,685,125,3.08,1.104,5.7,0.7,4.2,9.5,2.25
49,Ray Fontenot*\fontera01,27,CHC,6,10,.375,4.36,38,23,5,0,0,0,154.2,177,86,75,23,45,4,70,0,2,3,661,91,4.59,1.435,10.3,1.3,2.6,4.1,1.56
50,Bob Forsch\forscbo01,35,STL,9,6,.600,3.90,34,19,4,3,1,2,136.0,132,63,59,11,47,4,48,2,0,4,567,92,4.11,1.316,8.7,0.7,3.1,3.2,1.02
51,Terry Forster*\forstte01,33,ATL,2,3,.400,2.28,46,0,19,0,0,1,59.1,49,22,15,7,28,4,37,0,0,1,253,169,4.39,1.298,7.4,1.1,4.2,5.6,1.32
52,John Franco*\francjo01,24,CIN,12,3,.800,2.18,67,0,33,0,0,12,99.0,83,27,24,5,40,8,61,1,0,4,407,172,3.35,1.242,7.5,0.5,3.6,5.5,1.53
53,George Frazier\frazige01,30,CHC,7,8,.467,6.39,51,0,17,0,0,2,76.0,88,57,54,11,52,9,46,3,2,4,357,62,5.53,1.842,10.4,1.3,6.2,5.4,0.88
54,Gene Garber\garbege01,37,ATL,6,6,.500,3.61,59,0,31,0,0,1,97.1,98,41,39,8,25,8,66,2,0,1,409,106,3.23,1.264,9.1,0.7,2.3,6.1,2.64
55,Wes Gardner\gardnwe01,24,NYM,0,2,.000,5.25,9,0,8,0,0,0,12.0,18,14,7,1,8,2,11,0,0,1,61,69,3.94,2.167,13.5,0.8,6.0,8.3,1.38
56,Scott Garrelts\garresc01,23,SFG,9,6,.600,2.30,74,0,44,0,0,13,105.2,76,37,27,2,58,12,106,3,1,7,454,151,2.66,1.268,6.5,0.2,4.9,9.0,1.83
57,Ed Glynn*\glynned01,32,MON,0,0,,19.29,3,0,0,0,0,0,2.1,5,5,5,0,4,0,2,0,0,0,16,21,6.11,3.857,19.3,0.0,15.4,7.7,0.50
58,Dwight Gooden\goodedw01,20,NYM,24,4,.857,1.53,35,35,0,16,8,0,276.2,198,51,47,13,69,4,268,2,2,6,1065,229,2.13,0.965,6.4,0.4,2.2,8.7,3.88
59,Tom Gorman*\gormato03,27,NYM,4,4,.500,5.13,34,2,12,0,0,0,52.2,56,32,30,8,18,2,32,0,2,2,227,69,4.47,1.405,9.6,1.4,3.1,5.5,1.78
60,Rich Gossage\gossari01,33,SDP,5,3,.625,1.82,50,0,38,0,0,26,79.0,64,21,16,1,17,1,52,1,0,0,308,195,2.22,1.025,7.3,0.1,1.9,5.9,3.06
61,Jim Gott\gottji01,25,SFG,7,10,.412,3.88,26,26,0,2,0,0,148.1,144,73,64,10,51,3,78,1,2,3,629,89,3.56,1.315,8.7,0.6,3.1,4.7,1.53
62,Rick Grapenthin\graperi01,27,MON,0,0,,14.14,5,0,1,0,0,0,7.0,13,11,11,0,8,2,4,1,0,0,43,26,5.40,3.000,16.7,0.0,10.3,5.1,0.50
63,Kevin Gross\grosske01,24,PHI,15,13,.536,3.41,38,31,0,6,2,0,205.2,194,86,78,11,81,6,151,7,0,2,873,109,3.20,1.337,8.5,0.5,3.5,6.6,1.86
64,Cecilio Guante\guantce01,25,PIT,4,6,.400,2.72,63,0,31,0,0,5,109.0,84,34,33,5,40,9,92,5,0,5,445,133,2.83,1.138,6.9,0.4,3.3,7.6,2.30
65,Bill Gullickson\gullibi01,26,MON,14,12,.538,3.52,29,29,0,4,1,0,181.1,187,78,71,8,47,9,68,1,1,1,759,97,3.30,1.290,9.3,0.4,2.3,3.4,1.45
66,Dave Gumpert\gumpeda01,27,CHC,1,0,1.000,3.48,9,0,3,0,0,0,10.1,12,7,4,0,7,1,4,0,0,0,52,118,3.94,1.839,10.5,0.0,6.1,3.5,0.57
67,Larry Gura*\gurala01,37,CHC,0,3,.000,8.41,5,4,0,0,0,0,20.1,34,19,19,4,6,0,7,1,0,0,102,48,5.59,1.967,15.0,1.8,2.7,3.1,1.17
68,Atlee Hammaker*\hammaat01,27,SFG,5,12,.294,3.74,29,29,0,1,1,0,170.2,161,81,71,17,47,5,100,0,4,4,713,93,3.63,1.219,8.5,0.9,2.5,5.3,2.13
69,Andy Hassler*\hasslan01,33,STL,0,1,.000,1.80,10,0,4,0,0,0,10.0,9,5,2,0,4,0,5,0,0,0,45,206,2.89,1.300,8.1,0.0,3.6,4.5,1.25
70,Andy Hawkins\hawkian01,25,SDP,18,8,.692,3.15,33,33,0,5,2,0,228.2,229,88,80,18,65,8,69,4,3,3,953,112,4.01,1.286,9.0,0.7,2.6,2.7,1.06
71,Jeff Heathcock\heathje02,25,HOU,3,1,.750,3.36,14,7,5,1,0,1,56.1,50,25,21,9,13,0,25,1,0,2,226,104,4.62,1.118,8.0,1.4,2.1,4.0,1.92
72,Orel Hershiser\hershor01,26,LAD,19,3,.864,2.03,36,34,1,9,5,0,239.2,179,72,54,8,68,5,157,6,0,5,953,171,2.74,1.031,6.7,0.3,2.6,5.9,2.31
73,Joe Hesketh*\heskejo01,26,MON,10,5,.667,2.49,25,25,0,2,1,0,155.1,125,52,43,10,45,2,113,0,3,3,618,138,2.94,1.094,7.2,0.6,2.6,6.5,2.51
74,Al Holland*\hollaal01,32,TOT,1,4,.200,3.45,41,0,22,0,0,5,62.2,53,24,24,5,21,8,48,0,1,0,256,106,3.20,1.181,7.6,0.7,3.0,6.9,2.29
75,Al Holland*\hollaal01,32,PHI,0,1,.000,4.50,3,0,3,0,0,1,4.0,5,2,2,0,4,2,1,0,0,0,21,91,5.19,2.250,11.3,0.0,9.0,2.3,0.25
76,Al Holland*\hollaal01,32,PIT,1,3,.250,3.38,38,0,19,0,0,4,58.2,48,22,22,5,17,6,47,0,1,0,235,107,3.06,1.108,7.4,0.8,2.6,7.2,2.76
77,Brian Holton\holtobr01,25,LAD,1,1,.500,9.00,3,0,0,0,0,0,4.0,9,7,4,0,1,0,1,0,0,1,21,43,2.94,2.500,20.3,0.0,2.3,2.3,1.00
78,Rick Honeycutt*\honeyri01,31,LAD,8,12,.400,3.42,31,25,2,1,0,1,142.0,141,71,54,9,49,7,67,1,0,2,600,101,3.62,1.338,8.9,0.6,3.1,4.2,1.37
79,Ricky Horton*\hortori01,25,STL,3,2,.600,2.91,49,3,10,0,0,1,89.2,84,30,29,5,34,13,59,3,2,3,382,123,3.33,1.316,8.4,0.5,3.4,5.9,1.74
80,Steve Howe*\howest01,27,LAD,1,1,.500,4.91,19,0,14,0,0,3,22.0,30,17,12,2,5,2,11,1,0,2,104,72,3.69,1.591,12.3,0.8,2.0,4.5,2.20
81,Ken Howell\howelke01,24,LAD,4,7,.364,3.77,56,0,31,0,0,12,86.0,66,41,36,8,35,3,85,0,2,4,356,92,3.14,1.174,6.9,0.8,3.7,8.9,2.43
82,LaMarr Hoyt\hoytla01,30,SDP,16,8,.667,3.47,31,31,0,8,3,0,210.1,210,85,81,20,20,2,83,2,4,0,839,102,3.45,1.094,9.0,0.9,0.9,3.6,4.15
83,Charles Hudson\hudsoch02,26,PHI,8,13,.381,3.78,38,26,7,3,0,0,193.0,188,92,81,23,74,7,122,1,3,4,833,98,4.14,1.358,8.8,1.1,3.5,5.7,1.65
84,Tom Hume\humeto01,32,CIN,3,5,.375,3.26,56,0,15,0,0,3,80.0,65,33,29,7,35,5,50,3,1,3,331,115,4.00,1.250,7.3,0.8,3.9,5.6,1.43
85,Roy Lee Jackson\jacksro03,31,SDP,2,3,.400,2.70,22,2,6,0,0,2,40.0,32,13,12,4,13,1,28,1,1,0,163,132,3.64,1.125,7.2,0.9,2.9,6.3,2.15
86,Mike Jeffcoat*\jeffcmi01,25,SFG,0,2,.000,5.32,19,1,7,0,0,0,22.0,27,13,13,4,6,3,10,2,0,1,99,66,5.23,1.500,11.0,1.6,2.5,4.1,1.67
87,Joe Johnson\johnsjo05,23,ATL,4,4,.500,4.10,15,14,0,1,0,0,85.2,95,44,39,9,24,5,34,3,0,2,367,94,4.20,1.389,10.0,0.9,2.5,3.6,1.42
88,Matt Keough\keougma02,29,STL,0,1,.000,4.50,4,1,0,0,0,0,10.0,10,5,5,0,4,1,10,1,0,0,43,83,2.19,1.400,9.0,0.0,3.6,9.0,2.50
89,Kurt Kepshire\kepshku01,25,STL,10,9,.526,4.75,32,29,0,0,0,0,153.1,155,89,81,16,71,3,67,0,2,6,671,75,4.56,1.474,9.1,0.9,4.2,3.9,0.94
90,Charlie Kerfeld\kerfech01,21,HOU,4,2,.667,4.06,11,6,2,0,0,0,44.1,44,22,20,2,25,2,30,0,0,1,193,86,3.61,1.556,8.9,0.4,5.1,6.1,1.20
91,Bob Kipper*\kippebo01,20,PIT,1,2,.333,5.11,5,4,1,0,0,0,24.2,21,16,14,4,7,0,13,0,0,0,104,72,4.59,1.135,7.7,1.5,2.6,4.7,1.86
92,Bob Knepper*\kneppbo01,31,HOU,15,13,.536,3.55,37,37,0,4,0,0,241.0,253,119,95,21,54,5,131,3,0,4,1016,98,3.44,1.274,9.4,0.8,2.0,4.9,2.43
93,Mark Knudson\knudsma01,24,HOU,0,2,.000,9.00,2,2,0,0,0,0,11.0,21,11,11,0,3,0,4,0,0,0,53,40,2.78,2.182,17.2,0.0,2.5,3.3,1.33
94,Jerry Koosman*\koosmje01,42,PHI,6,4,.600,4.62,19,18,0,3,1,0,99.1,107,56,51,14,34,3,60,3,2,2,433,81,4.43,1.419,9.7,1.3,3.1,5.4,1.76
95,Ray Krawczyk\krawcra01,25,PIT,0,2,.000,14.04,8,0,3,0,0,0,8.1,20,13,13,1,6,3,9,1,0,1,51,27,4.61,3.120,21.6,1.1,6.5,9.7,1.50
96,Mike Krukow\krukomi01,33,SFG,8,11,.421,3.38,28,28,0,6,1,0,194.2,176,80,73,19,49,10,150,3,3,10,804,103,3.21,1.156,8.1,0.9,2.3,6.9,3.06
97,Jeff Lahti\lahtije01,28,STL,5,2,.714,1.84,52,0,31,0,0,19,68.1,63,15,14,3,26,10,41,0,0,1,279,194,3.20,1.302,8.3,0.4,3.4,5.4,1.58
98,Dave LaPoint*\lapoida01,25,SFG,7,17,.292,3.57,31,31,0,2,1,0,206.2,215,99,82,18,74,6,122,0,0,10,886,97,3.71,1.398,9.4,0.8,3.2,5.3,1.65
99,Bill Laskey\laskebi01,27,TOT,5,16,.238,4.91,30,26,3,0,0,0,148.1,165,91,81,19,53,1,60,2,1,3,656,71,4.65,1.470,10.0,1.2,3.2,3.6,1.13
100,Bill Laskey\laskebi01,27,SFG,5,11,.313,3.55,19,19,0,0,0,0,114.0,110,55,45,10,39,0,42,0,1,2,485,98,4.11,1.307,8.7,0.8,3.1,3.3,1.08
101,Bill Laskey\laskebi01,27,MON,0,5,.000,9.44,11,7,3,0,0,0,34.1,55,36,36,9,14,1,18,2,0,1,171,37,6.44,2.010,14.4,2.4,3.7,4.7,1.29
102,Bill Latham*\lathabi01,24,NYM,1,3,.250,3.97,7,3,1,0,0,0,22.2,21,10,10,1,7,1,10,0,1,1,93,90,3.30,1.235,8.3,0.4,2.8,4.0,1.43
103,Terry Leach\leachte01,31,NYM,3,4,.429,2.91,22,4,4,1,1,1,55.2,48,19,18,3,14,3,30,1,0,0,226,121,3.12,1.114,7.8,0.5,2.3,4.9,2.14
104,Craig Lefferts*\leffecr01,27,SDP,7,6,.538,3.35,60,0,24,0,0,2,83.1,75,34,31,7,30,4,48,0,0,2,345,106,3.71,1.260,8.1,0.8,3.2,5.2,1.60
105,Gary Lucas*\lucasga01,30,MON,6,2,.750,3.19,49,0,18,0,0,1,67.2,63,29,24,6,24,8,31,0,0,5,284,108,3.99,1.286,8.4,0.8,3.2,4.1,1.29
106,Ed Lynch\lynched01,29,NYM,10,8,.556,3.44,31,29,1,6,1,0,191.0,188,76,73,19,27,1,65,1,0,0,777,102,3.74,1.126,8.9,0.9,1.3,3.1,2.41
107,Mike Madden*\maddemi01,28,HOU,0,0,,4.26,13,0,4,0,0,0,19.0,29,15,9,1,11,0,16,0,0,1,92,83,3.42,2.105,13.7,0.5,5.2,7.6,1.45
108,Mickey Mahler*\mahlemi01,32,MON,1,4,.200,3.54,9,7,2,1,1,1,48.1,40,22,19,3,24,1,32,1,0,3,203,98,3.72,1.324,7.4,0.6,4.5,6.0,1.33
109,Rick Mahler\mahleri01,31,ATL,17,15,.531,3.48,39,39,0,6,1,0,266.2,272,116,103,24,79,8,107,2,1,3,1110,110,3.96,1.316,9.2,0.8,2.7,3.6,1.35
110,Roger Mason\masonro01,27,SFG,1,3,.250,2.12,5,5,0,1,1,0,29.2,28,13,7,1,11,1,26,0,0,0,128,165,2.48,1.315,8.5,0.3,3.3,7.9,2.36
111,Ron Mathis\mathiro01,26,HOU,3,5,.375,6.04,23,8,5,0,0,1,70.0,83,54,47,7,27,1,34,1,0,1,319,58,4.21,1.571,10.7,0.9,3.5,4.4,1.26
112,Lance McCullers\mcculla01,21,SDP,0,2,.000,2.31,21,0,11,0,0,5,35.0,23,15,9,3,16,3,27,1,1,0,142,154,3.71,1.114,5.9,0.8,4.1,6.9,1.69
113,Roger McDowell\mcdowro01,24,NYM,6,5,.545,2.83,62,2,36,0,0,17,127.1,108,43,40,9,37,8,70,1,2,6,516,124,3.40,1.139,7.6,0.6,2.6,4.9,1.89
114,Andy McGaffigan\mcgafan01,28,CIN,3,3,.500,3.72,15,15,0,2,0,0,94.1,88,40,39,4,30,4,83,2,0,2,392,101,2.49,1.251,8.4,0.4,2.9,7.9,2.77
115,Craig McMurtry\mcmurcr01,25,ATL,0,3,.000,6.60,17,6,3,0,0,1,45.0,56,36,33,6,27,1,28,1,0,3,220,58,5.04,1.844,11.2,1.2,5.4,5.6,1.04
116,Larry McWilliams*\mcwilla01,31,PIT,7,9,.438,4.70,30,19,2,2,0,0,126.1,139,70,66,9,62,11,52,7,0,4,568,77,4.43,1.591,9.9,0.6,4.4,3.7,0.84
117,Ron Meridith*\meridro01,28,CHC,3,2,.600,4.47,32,0,8,0,0,1,46.1,53,24,23,3,24,6,23,1,0,0,209,89,4.15,1.662,10.3,0.6,4.7,4.5,0.96
118,Greg Minton\mintogr01,33,SFG,5,4,.556,3.54,68,0,36,0,0,4,96.2,98,42,38,6,54,18,37,0,0,2,424,98,4.40,1.572,9.1,0.6,5.0,3.4,0.69
119,Bobby Moore\moorebo01,26,SFG,0,0,,3.24,11,0,4,0,0,0,16.2,18,6,6,1,10,2,10,0,1,0,78,109,4.07,1.680,9.7,0.5,5.4,5.4,1.00
120,Rob Murphy*\murphro01,25,CIN,0,0,,6.00,2,0,2,0,0,0,3.0,2,2,2,1,2,0,1,0,0,0,12,71,8.35,1.333,6.0,3.0,6.0,3.0,0.50
121,Randy Myers*\myersra01,22,NYM,0,0,,0.00,1,0,1,0,0,0,2.0,0,0,0,0,1,0,2,0,0,0,7,,2.19,0.500,0.0,0.0,4.5,9.0,2.00
122,Tom Niedenfuer\niedeto01,25,LAD,7,9,.438,2.71,64,0,43,0,0,19,106.1,86,32,32,6,24,5,102,1,0,0,415,128,2.21,1.034,7.3,0.5,2.0,8.6,4.25
123,Joe Niekro\niekrjo01,40,HOU,9,12,.429,3.72,32,32,0,4,1,0,213.0,197,100,88,21,99,6,117,5,1,21,925,93,4.33,1.390,8.3,0.9,4.2,4.9,1.18
124,Randy Niemann*\niemara01,29,NYM,0,0,,0.00,4,0,0,0,0,0,4.2,5,0,0,0,0,0,2,0,0,0,18,,1.83,1.071,9.6,0.0,0.0,3.9,
125,Jack O'Connor*\o'conja02,27,MON,0,2,.000,4.94,20,1,7,0,0,0,23.2,21,14,13,1,13,7,16,0,1,1,106,70,3.53,1.437,8.0,0.4,4.9,6.1,1.23
126,Jesse Orosco*\oroscje01,28,NYM,8,6,.571,2.73,54,0,39,0,0,17,79.0,66,26,24,6,34,7,68,0,0,4,331,128,3.24,1.266,7.5,0.7,3.9,7.7,2.00
127,David Palmer\palmeda01,27,MON,7,10,.412,3.71,24,23,0,0,0,0,135.2,128,60,56,5,67,5,106,3,0,9,588,92,3.15,1.437,8.5,0.3,4.4,7.0,1.58
128,Frank Pastore\pastofr01,27,CIN,2,1,.667,3.83,17,6,3,1,0,0,54.0,60,23,23,1,16,1,29,1,0,2,232,98,2.80,1.407,10.0,0.2,2.7,4.8,1.81
129,Bob Patterson*\pattebo01,26,SDP,0,0,,24.75,3,0,2,0,0,0,4.0,13,11,11,2,3,0,1,0,1,0,26,16,10.94,4.000,29.3,4.5,6.8,2.3,0.33
130,Reggie Patterson\pattere01,26,CHC,3,0,1.000,3.00,8,5,0,1,0,0,39.0,36,13,13,2,10,1,17,0,0,1,157,133,3.25,1.179,8.3,0.5,2.3,3.9,1.70
131,Alejandro Pena\penaal01,26,LAD,0,1,.000,8.31,2,1,0,0,0,0,4.1,7,5,4,1,3,1,2,0,0,0,23,46,6.84,2.308,14.5,2.1,6.2,4.2,0.67
132,Pascual Perez\perezpa01,28,ATL,1,13,.071,6.14,22,22,0,0,0,0,95.1,115,72,65,10,57,10,57,1,2,2,453,62,4.68,1.804,10.9,0.9,5.4,5.4,1.00
133,Jon Perlman\perlmjo01,28,CHC,1,0,1.000,11.42,6,0,1,0,0,0,8.2,10,11,11,3,8,2,4,0,0,1,42,36,9.03,2.077,10.4,3.1,8.3,4.2,0.50
134,Pat Perry*\perrypa02,26,STL,1,0,1.000,0.00,6,0,1,0,0,0,12.1,3,0,0,0,3,1,6,0,0,1,42,,2.44,0.486,2.2,0.0,2.2,4.4,2.00
135,Dennis Powell*\powelde01,21,LAD,1,1,.500,5.22,16,2,6,0,0,1,29.1,30,19,17,7,13,3,19,1,0,3,133,67,5.92,1.466,9.2,2.1,4.0,5.8,1.46
136,Ted Power\powerte01,30,CIN,8,6,.571,2.70,64,0,50,0,0,27,80.0,65,27,24,2,45,8,42,1,0,1,342,139,3.69,1.375,7.3,0.2,5.1,4.7,0.93
