Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
374,Rick Reed\reedri01,23,PIT,2,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
375,Jessie Reid*\reidje01,26,SFG,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,
376,Rick Reuschel\reuscri01,39,SFG,36,94,73,4,8,1,0,0,3,0,1,2,25,.110,.133,.123,.257,-24,9,1,0,19,0,0,1
377,Gil Reyes\reyesgi01,24,LAD,5,9,9,1,1,0,0,0,0,0,0,0,3,.111,.111,.111,.222,-35,1,0,0,0,0,0,/2
378,Craig Reynolds*\reynocr01,35,HOU,78,170,161,20,41,7,0,1,14,3,0,8,23,.255,.290,.317,.607,78,51,1,0,1,0,2,6543
379,R.J. Reynolds#\reynor.01,29,PIT,130,347,323,35,80,14,2,6,51,15,2,20,62,.248,.288,.359,.647,87,116,5,0,0,4,3,97/8
380,Jose Rijo\rijojo01,23,CIN,49,41,37,2,2,0,0,1,1,0,0,0,14,.054,.054,.135,.189,-48,5,0,0,4,0,0,1
381,Ernie Riles*\rileser01,27,SFG,79,201,187,26,55,7,2,3,28,1,2,10,33,.294,.323,.401,.724,111,75,5,0,0,4,2,546
382,Wally Ritchie*\ritchwa01,22,PHI,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
383,Luis Rivera\riverlu01,24,MON,123,402,371,35,83,17,3,4,30,3,4,24,69,.224,.271,.318,.589,66,118,9,1,3,3,4,*6
384,Bip Roberts#\roberbi01,24,SDP,5,10,9,1,3,0,0,0,0,0,2,1,2,.333,.400,.333,.733,115,3,0,0,0,0,0,/54
385,Don Robinson\robindo01,31,SFG,52,56,52,2,9,2,0,1,4,0,0,2,12,.173,.204,.269,.473,38,14,1,0,2,0,0,1
386,Jeff Robinson\robinje01,27,PIT,75,22,16,0,3,0,0,0,1,0,0,1,7,.188,.235,.188,.423,24,3,0,0,5,0,0,1
387,Ron Robinson\robinro01,26,CIN,17,26,25,1,5,1,0,0,1,0,0,0,8,.200,.200,.240,.440,24,6,0,0,1,0,0,1
388,Ruben Rodriguez\rodriru01,23,PIT,2,5,5,1,1,0,1,0,1,0,0,0,2,.200,.200,.600,.800,124,3,0,0,0,0,0,/2
389,Gary Roenicke\roeniga01,33,ATL,49,122,114,11,26,5,0,1,7,0,0,8,15,.228,.279,.298,.577,64,34,4,0,0,0,0,7/938
390,Ron Roenicke#\roeniro01,31,CIN,14,42,37,4,5,1,0,0,5,0,0,4,8,.135,.238,.162,.400,16,6,1,1,0,0,0,9/8
391,Rolando Roomes\roomero01,26,CHC,17,16,16,3,3,0,0,0,0,0,1,0,4,.188,.188,.188,.375,6,3,0,0,0,0,0,/79
392,Jerry Royster\roystje01,35,ATL,68,111,102,8,18,3,0,0,1,0,0,6,16,.176,.222,.206,.428,22,21,2,0,3,0,1,85/7469
393,Dave Rucker*\ruckeda01,30,PIT,31,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
394,Bruce Ruffin#\ruffibr01,24,PHI,55,36,33,3,4,0,0,0,0,0,0,3,15,.121,.194,.121,.316,-7,4,0,0,0,0,0,1
395,Paul Runge\rungepa01,30,ATL,52,91,76,11,16,5,0,0,7,0,0,14,21,.211,.330,.276,.606,74,21,4,0,0,1,0,5/46
396,John Russell\russejo02,27,PHI,22,53,49,5,12,1,0,2,4,0,0,3,15,.245,.302,.388,.690,97,19,2,1,0,0,0,2
397,Nolan Ryan\ryanno01,41,HOU,33,81,70,1,4,0,0,0,2,0,0,4,34,.057,.108,.057,.165,-50,4,1,0,7,0,0,1
398,Chris Sabo\saboch01,26,CIN,137,582,538,74,146,40,2,11,44,46,14,29,52,.271,.314,.414,.728,105,223,12,6,5,4,1,*5/6
399,Angel Salazar\salazan01,26,CHC,34,63,60,4,15,1,1,0,1,0,0,1,11,.250,.262,.300,.562,58,18,1,0,2,0,1,6/45
400,Juan Samuel\samueju01,27,PHI,157,685,629,68,153,32,9,12,67,33,10,39,151,.243,.298,.380,.678,93,239,8,12,0,5,6,*4/859
401,Roger Samuels*\samuero01,27,SFG,15,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
402,Ryne Sandberg\sandbry01,28,CHC,155,679,618,77,163,23,8,19,69,25,10,54,91,.264,.322,.419,.741,108,259,14,1,1,5,3,*4
403,Scott Sanderson\sandesc01,31,CHC,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
404,Benito Santiago\santibe01,23,SDP,139,527,492,49,122,22,2,10,46,15,7,24,82,.248,.282,.362,.643,85,178,18,1,5,5,2,*2
405,Nelson Santovenia\santone01,26,MON,92,344,309,26,73,20,2,8,41,2,3,24,77,.236,.294,.392,.686,93,121,4,3,4,4,3,2/3
406,Mackey Sasser*\sassema01,25,NYM,60,131,123,9,35,10,1,1,17,0,0,6,9,.285,.313,.407,.719,110,50,4,0,0,2,4,2/59
407,Rich Sauveur*\sauveri01,24,MON,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
408,Steve Sax\saxst01,28,LAD,160,687,632,70,175,19,4,5,57,42,12,45,51,.277,.325,.343,.668,94,217,11,1,7,2,6,*4
409,Bill Scherrer*\scherbi01,30,PHI,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
410,Calvin Schiraldi\schirca01,26,CHC,29,66,60,4,6,1,0,0,5,0,0,1,26,.100,.113,.117,.230,-35,7,0,0,4,1,0,1
411,Mike Schmidt\schmimi01,38,PHI,108,451,390,52,97,21,2,12,62,3,0,49,42,.249,.337,.405,.742,112,158,11,6,0,6,10,5/3
412,Mike Scioscia*\sciosmi01,29,LAD,130,452,408,29,105,18,0,3,35,0,3,38,31,.257,.318,.324,.642,87,132,14,0,3,3,12,*2
413,Mike Scott\scottmi03,33,HOU,32,79,71,1,6,1,0,0,5,0,0,1,27,.085,.097,.099,.196,-42,7,0,0,7,0,0,1
414,Bob Sebra\sebrabo01,26,PHI,3,5,5,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
415,Scott Service\servisc01,21,PHI,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
416,Mike Sharperson\sharpmi01,26,LAD,46,64,59,8,16,1,0,0,4,0,1,1,12,.271,.290,.288,.578,69,17,1,1,2,1,0,4/56
417,John Shelby#\shelbjo01,30,LAD,140,545,494,65,130,23,6,10,64,16,5,44,128,.263,.320,.395,.715,107,195,13,0,1,6,5,*8
418,Eric Show\shower01,32,SDP,32,87,81,5,12,1,0,0,4,0,0,1,27,.148,.159,.160,.319,-7,13,0,0,5,0,0,1
419,Candy Sierra\sierrca01,21,TOT,16,4,4,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
420,Candy Sierra\sierrca01,21,SDP,15,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
421,Candy Sierra\sierrca01,21,CIN,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
422,Ted Simmons#\simmote01,38,ATL,78,123,107,6,21,6,0,2,11,0,0,15,9,.196,.293,.308,.601,71,33,4,0,0,1,2,32
423,Craig Smajstrla#\smajscr01,26,HOU,8,3,3,2,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/4
424,John Smiley*\smilejo01,23,PIT,34,73,63,2,5,1,0,0,1,0,0,3,30,.079,.121,.095,.216,-36,6,0,0,7,0,0,1
425,Bryn Smith\smithbr01,32,MON,32,65,55,0,6,1,0,0,2,0,0,2,21,.109,.140,.127,.268,-24,7,0,0,8,0,0,1
426,Dave Smith\smithda02,33,HOU,51,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
427,Lonnie Smith\smithlo01,32,ATL,43,125,114,14,27,3,0,3,9,4,2,10,25,.237,.296,.342,.638,80,39,0,0,0,1,0,7
428,Mike Smith\smithmi04,27,MON,5,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
429,Ozzie Smith#\smithoz01,33,STL,153,669,575,80,155,27,1,3,51,57,9,74,43,.270,.350,.336,.686,98,193,7,1,12,7,2,*6
430,Pete Smith\smithpe02,22,ATL,32,62,53,2,6,1,0,0,0,0,0,1,11,.113,.130,.132,.262,-26,7,1,0,8,0,0,1
431,Zane Smith*\smithza01,27,ATL,27,50,42,3,7,1,0,0,0,0,0,1,8,.167,.186,.190,.377,7,8,0,0,7,0,0,1
432,John Smoltz\smoltjo01,21,ATL,12,21,17,1,2,1,0,0,0,0,0,1,8,.118,.167,.176,.343,-3,3,0,0,3,0,0,1
433,Van Snider*\snideva01,24,CIN,11,29,28,4,6,1,0,1,6,0,1,0,13,.214,.207,.357,.564,57,10,0,0,0,1,0,/79
434,Lary Sorensen\sorenla01,32,SFG,12,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
435,Mario Soto\sotoma01,31,CIN,14,29,22,1,1,0,0,0,1,0,0,3,7,.045,.160,.045,.205,-39,1,1,0,4,0,0,1
436,Chris Speier\speiech01,38,SFG,82,201,171,26,37,9,1,3,18,3,3,23,39,.216,.311,.333,.645,89,57,7,1,5,1,2,456
437,Harry Spilman*\spilmha01,33,TOT,47,49,45,4,7,1,1,1,3,0,0,4,9,.156,.224,.289,.513,50,13,0,0,0,0,1,/327
438,Harry Spilman*\spilmha01,33,SFG,40,44,40,4,7,1,1,1,3,0,0,4,6,.175,.250,.325,.575,67,13,0,0,0,0,1,/327
439,Harry Spilman*\spilmha01,33,HOU,7,5,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,/3
440,Randy St. Claire\st.clra01,27,TOT,16,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
441,Randy St. Claire\st.clra01,27,MON,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
442,Randy St. Claire\st.clra01,27,CIN,10,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
443,Darryl Strawberry*\strawda01,26,NYM,153,640,543,101,146,27,3,39,101,29,14,85,127,.269,.366,.545,.911,165,296,6,3,0,9,21,*9
444,Franklin Stubbs*\stubbfr01,27,LAD,115,273,242,30,54,13,0,8,34,11,3,23,61,.223,.288,.376,.664,92,91,4,1,2,5,3,3/798
445,Jim Sundberg\sundbji01,37,CHC,24,66,54,8,13,1,0,2,9,0,0,8,15,.241,.333,.370,.704,99,20,1,0,3,1,0,2
446,Rick Sutcliffe*\sutclri01,32,CHC,33,85,75,8,12,5,0,1,6,1,0,3,18,.160,.198,.267,.464,30,20,0,1,4,2,0,1
447,Bruce Sutter\suttebr01,35,ATL,38,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,54,0,0,0,0,0,0,1
448,Don Sutton\suttodo01,43,LAD,16,30,23,1,2,0,0,0,1,0,0,1,6,.087,.125,.087,.212,-37,2,0,0,6,0,0,1
449,Wilfredo Tejada\tejadwi01,25,MON,8,16,15,1,4,2,0,0,2,0,0,0,4,.267,.250,.400,.650,81,6,0,0,0,1,0,/2
450,Kent Tekulve\tekulke01,41,PHI,70,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
451,Garry Templeton#\templga01,32,SDP,110,392,362,35,90,15,7,3,36,8,2,20,50,.249,.286,.354,.639,84,128,6,0,7,3,10,6/5
452,Scott Terry\terrysc01,28,STL,51,34,28,5,7,1,0,0,2,0,0,1,7,.250,.276,.286,.562,61,8,0,0,5,0,0,1
453,Tim Teufel\teufeti01,29,NYM,90,309,273,35,64,20,0,4,31,0,1,29,41,.234,.306,.352,.658,93,96,6,1,2,4,1,4/3
454,Bob Tewksbury\tewksbo01,27,CHC,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
455,Andres Thomas\thomaan01,24,ATL,153,627,606,54,153,22,2,13,68,7,3,14,95,.252,.268,.360,.628,76,218,17,1,0,6,6,*6
456,Milt Thompson*\thompmi02,29,PHI,122,423,378,53,109,16,2,2,33,17,9,39,59,.288,.354,.357,.711,105,135,8,1,2,3,6,*8/9
457,Robby Thompson\thompro01,26,SFG,138,540,477,66,126,24,6,7,48,14,5,40,111,.264,.323,.384,.707,107,183,7,4,14,5,0,*4
458,Dickie Thon\thondi01,30,SDP,95,296,258,36,68,12,2,1,18,19,4,33,49,.264,.347,.337,.684,99,87,4,1,2,2,0,6/45
459,Rusty Tillman\tillmru01,27,SFG,4,6,4,1,1,0,0,1,3,0,0,2,1,.250,.500,1.000,1.500,330,4,0,0,0,0,0,/7
460,Jeff Treadway*\treadje01,25,CIN,103,341,301,30,76,19,4,2,23,2,0,27,30,.252,.315,.362,.677,91,109,4,3,4,6,7,4/5
461,Alex Trevino\trevial01,30,HOU,78,223,193,19,48,17,0,2,13,5,2,24,29,.249,.341,.368,.709,108,71,8,3,3,0,4,2/7
462,Manny Trillo\trillma01,37,CHC,76,177,164,15,41,5,0,1,14,2,0,8,32,.250,.283,.299,.582,65,49,2,0,4,1,0,354/6
463,John Tudor*\tudorjo01,34,TOT,32,70,59,0,5,0,0,0,0,0,0,4,24,.085,.143,.085,.228,-33,5,1,0,7,0,0,1
464,John Tudor*\tudorjo01,34,STL,23,54,46,0,5,0,0,0,0,0,0,3,15,.109,.163,.109,.272,-20,5,1,0,5,0,0,1
465,John Tudor*\tudorjo01,34,LAD,9,16,13,0,0,0,0,0,0,0,0,1,9,.000,.071,.000,.071,-77,0,0,0,2,0,0,/1
466,Shane Turner*\turnesh01,25,PHI,18,40,35,1,6,0,0,0,1,0,0,5,9,.171,.275,.171,.446,31,6,1,0,0,0,0,/56
467,Jose Uribe#\uribejo01,29,SFG,141,535,493,47,124,10,7,3,35,14,10,36,69,.252,.301,.318,.620,82,157,3,0,4,2,10,*6
468,Fernando Valenzuela*\valenfe01,27,LAD,23,52,44,2,8,2,0,0,1,0,0,1,5,.182,.200,.227,.427,24,10,0,0,7,0,0,1
469,Andy Van Slyke*\vanslan01,27,PIT,154,660,587,101,169,23,15,25,100,30,9,57,126,.288,.345,.506,.851,144,297,8,1,1,13,2,*8
470,Gary Varsho*\varshga01,27,CHC,46,75,73,6,20,3,0,0,5,5,0,1,6,.274,.280,.315,.595,68,23,0,0,0,1,0,7/9
471,Ozzie Virgil\virgioz02,31,ATL,107,350,320,23,82,10,0,9,31,2,0,22,54,.256,.313,.372,.685,93,119,10,5,2,1,1,2
472,Bob Walk\walkbo01,31,PIT,34,76,69,3,6,1,0,0,5,0,1,2,31,.087,.137,.101,.238,-30,7,0,2,3,0,0,1
473,Duane Walker*\walkedu01,31,STL,24,24,22,1,4,1,0,0,3,0,0,2,7,.182,.250,.227,.477,38,5,1,0,0,0,0,/793
474,Tim Wallach\wallati01,30,MON,159,640,592,52,152,32,5,12,69,2,6,38,88,.257,.302,.389,.690,94,230,19,3,0,7,7,*5/4
475,Denny Walling*\wallide01,34,TOT,84,252,234,22,56,13,2,1,21,2,0,17,25,.239,.291,.325,.616,79,76,3,0,1,0,3,57/39
476,Denny Walling*\wallide01,34,HOU,65,192,176,19,43,10,2,1,20,1,0,15,18,.244,.304,.341,.645,89,60,2,0,1,0,3,5/37
477,Denny Walling*\wallide01,34,STL,19,60,58,3,13,3,0,0,1,1,0,2,7,.224,.250,.276,.526,51,16,1,0,0,0,0,7/539
478,Gene Walter*\waltege01,27,NYM,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
479,Mark Wasinger\wasinma01,26,SFG,3,2,2,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/5
480,Mitch Webster#\webstmi01,29,TOT,151,597,523,69,136,16,8,6,39,22,14,55,87,.260,.337,.356,.693,96,186,5,8,5,4,2,*897
481,Mitch Webster#\webstmi01,29,MON,81,307,259,33,66,5,2,2,13,12,10,36,37,.255,.354,.313,.667,91,81,3,5,4,2,2,879
482,Mitch Webster#\webstmi01,29,CHC,70,290,264,36,70,11,6,4,26,10,4,19,50,.265,.319,.398,.717,101,105,2,3,1,2,0,89/7
483,David West*\westda01,23,NYM,2,2,2,1,2,1,0,0,0,0,0,0,0,1.000,1.000,1.500,2.500,627,3,0,0,0,0,0,/1
484,Ed Whitson\whitsed01,33,SDP,34,76,66,4,11,3,0,0,3,0,0,1,23,.167,.179,.212,.391,13,14,0,0,9,0,0,1
485,Frank Williams\willifr01,30,CIN,60,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
486,Matt Williams\willima04,22,SFG,52,170,156,17,32,6,1,8,19,0,1,8,41,.205,.251,.410,.662,91,64,7,2,3,1,0,56
487,Glenn Wilson\wilsogl01,29,PIT,37,134,126,11,34,8,0,2,15,0,0,3,18,.270,.288,.381,.669,93,48,4,1,2,2,1,9/8
488,Mookie Wilson#\wilsomo01,32,NYM,112,410,378,61,112,17,5,8,41,15,4,27,63,.296,.345,.431,.776,127,163,12,2,1,2,2,897
489,Trevor Wilson*\wilsotr01,22,SFG,4,8,7,1,2,0,0,0,0,0,0,0,2,.286,.286,.286,.571,68,2,0,0,1,0,0,/1
490,Herm Winningham*\winnihe01,26,TOT,100,225,203,16,47,3,4,0,21,12,8,17,45,.232,.288,.286,.574,63,58,2,0,3,2,1,87/9
491,Herm Winningham*\winnihe01,26,MON,47,103,90,10,21,2,1,0,6,4,5,12,18,.233,.320,.278,.598,71,25,2,0,0,1,1,8/9
492,Herm Winningham*\winnihe01,26,CIN,53,122,113,6,26,1,3,0,15,8,3,5,27,.230,.261,.292,.553,56,33,0,0,3,1,0,87/9
493,Tracy Woodson\woodstr01,25,LAD,65,183,173,15,43,4,1,3,15,1,2,7,32,.249,.279,.335,.614,78,58,4,1,0,2,1,53
494,Todd Worrell\worreto01,28,STL,68,7,6,1,0,0,0,0,0,0,0,1,5,.000,.143,.000,.143,-56,0,0,0,0,0,0,1
495,Rick Wrona\wronari01,24,CHC,4,6,6,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2
496,Marvell Wynne*\wynnema01,28,SDP,128,369,333,37,88,13,4,11,42,3,4,31,62,.264,.325,.426,.752,116,142,3,0,3,2,2,*879
497,Floyd Youmans\youmafl01,24,MON,14,27,26,2,4,1,0,0,3,0,0,0,12,.154,.148,.192,.340,-4,5,0,0,0,1,0,1
498,Gerald Young#\youngge02,23,HOU,149,655,576,79,148,21,9,0,37,65,27,66,66,.257,.334,.325,.658,94,187,10,3,5,5,1,*8
499,Mike Young#\youngmi01,28,PHI,75,175,146,13,33,14,0,1,14,0,0,26,43,.226,.343,.342,.685,97,50,1,1,0,2,1,9/7
500,Joel Youngblood\youngjo02,36,SFG,83,139,123,12,31,4,0,0,16,1,1,10,17,.252,.307,.285,.591,74,35,5,1,2,3,0,79/8
