Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
11,Pedro Borbon\borbope01,26,CIN,11,4,.733,2.16,80,0,36,0,0,14,121.0,137,33,29,4,35,15,60,1,0,1,516,159,2.90,1.421,10.2,0.3,2.6,4.5,1.71
12,Tom Bradley\bradlto01,26,SFG,13,12,.520,3.90,35,34,0,6,1,0,224.0,212,109,97,26,69,10,136,3,0,7,945,99,3.82,1.254,8.5,1.0,2.8,5.5,1.97
13,Bucky Brandon\brandbu01,32,PHI,2,4,.333,5.43,36,0,10,0,0,2,56.1,54,35,34,5,25,7,25,3,0,5,243,70,4.32,1.402,8.6,0.8,4.0,4.0,1.00
14,Ken Brett*\brettke01,24,PHI,13,9,.591,3.44,31,25,2,10,1,0,211.2,206,91,81,19,74,12,111,0,0,7,882,110,3.73,1.323,8.8,0.8,3.1,4.7,1.50
15,Jim Brewer*\breweji01,35,LAD,6,8,.429,3.01,56,0,39,0,0,20,71.2,58,26,24,8,25,9,56,0,0,4,292,116,3.50,1.158,7.3,1.0,3.1,7.0,2.24
16,Nelson Briles\brilene01,29,PIT,14,13,.519,2.84,33,33,0,7,1,0,218.2,201,87,69,19,51,3,94,1,0,1,893,124,3.55,1.152,8.3,0.8,2.1,3.9,1.84
17,Ron Bryant*\bryanro01,25,SFG,24,12,.667,3.53,41,39,1,8,0,0,270.0,240,125,106,23,115,12,143,9,1,8,1165,109,3.99,1.315,8.0,0.8,3.8,4.8,1.24
18,Ray Burris\burrira01,22,CHC,1,1,.500,2.92,31,1,12,0,0,0,64.2,65,22,21,2,27,7,57,0,0,3,282,135,2.46,1.423,9.0,0.3,3.8,7.9,2.11
19,Mike Caldwell*\caldwmi01,24,SDP,5,14,.263,3.74,55,13,27,3,1,10,149.0,146,77,62,8,53,10,86,2,0,10,632,92,3.22,1.336,8.8,0.5,3.2,5.2,1.62
20,Buzz Capra\caprabu01,25,NYM,2,7,.222,3.86,24,0,10,0,0,4,42.0,35,18,18,4,28,9,35,2,0,3,188,95,4.28,1.500,7.5,0.9,6.0,7.5,1.25
21,Steve Carlton*\carltst01,28,PHI,13,20,.394,3.90,40,40,0,18,3,0,293.1,293,146,127,29,113,12,223,3,0,7,1262,97,3.52,1.384,9.0,0.9,3.5,6.8,1.97
22,Don Carrithers\carrido01,23,SFG,1,2,.333,4.81,25,3,3,0,0,0,58.0,64,40,31,2,35,2,36,4,0,6,273,81,3.79,1.707,9.9,0.3,5.4,5.6,1.03
23,Clay Carroll\carrocl02,32,CIN,8,8,.500,3.69,53,5,24,0,0,14,92.2,111,47,38,5,34,11,41,5,0,2,415,93,3.65,1.565,10.8,0.5,3.3,4.0,1.21
24,Craig Caskey*\caskecr01,23,MON,0,0,,5.65,9,1,1,0,0,0,14.1,15,11,9,3,4,0,6,1,0,0,61,69,5.50,1.326,9.4,1.9,2.5,3.8,1.50
25,Dave Cheadle*\cheadda01,21,ATL,0,1,.000,18.00,2,0,1,0,0,0,2.0,2,4,4,1,3,2,2,0,1,0,11,26,11.57,2.500,9.0,4.5,13.5,9.0,0.67
26,Larry Christenson\chrisla01,19,PHI,1,4,.200,6.55,10,9,0,1,0,0,34.1,53,25,25,3,20,1,11,1,0,1,167,58,4.90,2.126,13.9,0.8,5.2,2.9,0.55
27,Reggie Cleveland\clevere01,25,STL,14,10,.583,3.01,32,32,0,6,3,0,224.0,211,88,75,13,61,12,122,4,0,3,939,122,3.10,1.214,8.5,0.5,2.5,4.9,2.00
28,Al Closter*\clostal01,30,ATL,0,0,,14.54,4,0,0,0,0,0,4.1,7,7,7,1,4,1,2,0,0,0,23,30,7.41,2.538,14.5,2.1,8.3,4.2,0.50
29,Mike Corkins\corkimi01,27,SDP,5,8,.385,4.50,47,11,18,2,0,3,122.0,130,79,61,12,61,10,82,11,0,6,558,77,4.27,1.566,9.6,0.9,4.5,6.0,1.34
30,Mike Cosgrove*\cosgrmi01,22,HOU,1,1,.500,1.80,13,0,2,0,0,0,10.0,11,2,2,1,8,2,2,0,0,1,49,208,5.87,1.900,9.9,0.9,7.2,1.8,0.25
31,Jim Crawford*\crawfji01,22,HOU,2,4,.333,4.50,48,0,20,0,0,6,70.0,69,41,35,7,33,8,56,2,1,7,314,80,3.77,1.457,8.9,0.9,4.2,7.2,1.70
32,George Culver\culvege01,29,TOT,7,5,.583,3.56,42,0,21,0,0,2,60.2,71,25,24,4,36,12,30,1,0,4,279,102,4.26,1.764,10.5,0.6,5.3,4.5,0.83
33,George Culver\culvege01,29,LAD,4,4,.500,3.00,28,0,13,0,0,2,42.0,45,15,14,4,21,6,23,1,0,2,185,117,4.28,1.571,9.6,0.9,4.5,4.9,1.10
34,George Culver\culvege01,29,PHI,3,1,.750,4.82,14,0,8,0,0,0,18.2,26,10,10,0,15,6,7,0,0,2,94,80,4.23,2.196,12.5,0.0,7.2,3.4,0.47
35,John D'Acquisto\d'acqjo01,21,SFG,1,1,.500,3.58,7,3,1,1,0,0,27.2,23,14,11,4,19,0,29,0,0,3,125,109,4.41,1.518,7.5,1.3,6.2,9.4,1.53
36,Tom Dettore\dettoto01,25,PIT,0,1,.000,5.96,12,1,4,0,0,0,22.2,33,19,15,1,14,4,13,3,0,0,115,60,4.24,2.074,13.1,0.4,5.6,5.2,0.93
37,Adrian Devine\devinad01,21,ATL,2,3,.400,6.40,24,1,11,0,0,4,32.1,45,24,23,6,12,3,15,2,0,0,152,63,5.35,1.763,12.5,1.7,3.3,4.2,1.25
38,Larry Dierker\dierkla01,26,HOU,1,1,.500,4.33,14,3,4,0,0,0,27.0,27,14,13,3,13,0,18,2,0,2,120,84,4.34,1.481,9.0,1.0,4.3,6.0,1.38
39,Ron Diorio\dioriro01,26,PHI,0,0,,2.33,23,0,11,0,0,1,19.1,18,5,5,1,6,4,11,0,0,2,79,166,3.03,1.241,8.4,0.5,2.8,5.1,1.83
40,Pat Dobson\dobsopa01,31,ATL,3,7,.300,4.99,12,10,0,1,1,0,57.2,73,33,32,1,19,5,23,1,0,1,261,80,3.03,1.595,11.4,0.2,3.0,3.6,1.21
41,Al Downing*\downial01,32,LAD,9,9,.500,3.31,30,28,1,5,2,0,193.0,155,87,71,19,68,3,124,1,1,7,790,106,3.63,1.155,7.2,0.9,3.2,5.8,1.82
42,Dock Ellis\ellisdo01,28,PIT,12,14,.462,3.05,28,28,0,3,1,0,192.0,176,86,65,7,55,7,122,6,1,3,803,116,2.72,1.203,8.3,0.3,2.6,5.7,2.22
43,Eddie Fisher\fisheed02,36,STL,2,1,.667,1.29,6,0,3,0,0,0,7.0,3,1,1,1,1,0,1,1,0,0,26,303,4.99,0.571,3.9,1.3,1.3,1.3,1.00
44,Rich Folkers*\folkeri01,26,STL,4,4,.500,3.61,34,9,7,1,0,3,82.1,74,34,33,10,34,4,44,3,1,3,350,102,4.42,1.312,8.1,1.1,3.7,4.8,1.29
45,Jim Foor*\foorji01,24,PIT,0,0,,0.00,3,0,0,0,0,0,1.1,2,0,0,0,1,1,1,0,0,0,8,,3.32,2.250,13.5,0.0,6.8,6.8,1.00
46,Wenty Ford\fordwe01,26,ATL,1,2,.333,5.51,4,2,1,1,0,0,16.1,17,10,10,3,8,0,4,1,1,0,72,74,6.12,1.531,9.4,1.7,4.4,2.2,0.50
47,Ken Forsch\forscke01,26,HOU,9,12,.429,4.20,46,26,9,5,0,4,201.1,197,101,94,18,74,7,149,4,1,5,861,86,3.41,1.346,8.8,0.8,3.3,6.7,2.01
48,Alan Foster\fosteal01,26,STL,13,9,.591,3.14,35,29,3,6,2,0,203.2,195,82,71,17,63,3,106,5,0,1,854,117,3.61,1.267,8.6,0.8,2.8,4.7,1.68
49,Jimmy Freeman*\freemji01,22,ATL,0,2,.000,7.71,13,5,1,0,0,1,37.1,50,33,32,7,25,1,20,0,0,2,182,52,5.94,2.009,12.1,1.7,6.0,4.8,0.80
50,Danny Frisella\friseda01,27,ATL,1,2,.333,4.20,42,0,24,0,0,8,45.0,40,27,21,5,23,2,27,1,1,2,198,95,4.41,1.400,8.0,1.0,4.6,5.4,1.17
51,Gary Gentry\gentrga01,26,ATL,4,6,.400,3.43,16,14,1,3,0,1,86.2,74,37,33,7,35,3,42,1,0,5,361,116,3.89,1.258,7.7,0.7,3.6,4.4,1.20
52,Bob Gibson\gibsobo01,37,STL,12,10,.545,2.77,25,25,0,13,1,0,195.0,159,71,60,12,57,6,142,3,1,6,790,133,2.83,1.108,7.3,0.6,2.6,6.6,2.49
53,Joe Gilbert*\gilbejo02,21,MON,1,2,.333,4.97,21,0,3,0,0,1,29.0,30,18,16,1,19,1,17,0,1,3,135,77,3.81,1.690,9.3,0.3,5.9,5.3,0.89
54,Dave Giusti\giustda01,33,PIT,9,2,.818,2.37,67,0,60,0,0,20,98.2,89,31,26,9,37,13,64,0,0,3,416,149,3.58,1.277,8.1,0.8,3.4,5.8,1.73
55,Fred Gladding\gladdfr01,37,HOU,2,0,1.000,4.50,16,0,8,0,0,1,16.0,18,8,8,4,4,1,9,0,0,0,67,82,5.44,1.375,10.1,2.3,2.3,5.1,2.25
56,Wayne Granger\grangwa01,29,STL,2,4,.333,4.24,33,0,18,0,0,5,46.2,50,29,22,3,21,7,14,2,0,1,203,87,4.28,1.521,9.6,0.6,4.1,2.7,0.67
57,Bill Greif\greifbi01,23,SDP,10,17,.370,3.21,36,31,2,9,3,1,199.1,181,88,71,20,62,12,120,5,1,5,823,108,3.67,1.219,8.2,0.9,2.8,5.4,1.94
58,Tom Griffin\griffto02,25,HOU,4,6,.400,4.15,25,12,5,4,0,0,99.2,83,51,46,10,46,6,69,2,0,5,418,87,3.93,1.294,7.5,0.9,4.2,6.2,1.50
59,Ross Grimsley*\grimsro02,23,CIN,13,10,.565,3.23,38,36,1,8,1,1,242.1,245,96,87,24,68,11,90,0,3,4,1009,106,3.95,1.292,9.1,0.9,2.5,3.3,1.32
60,Don Gullett*\gulledo01,22,CIN,18,8,.692,3.51,45,30,12,7,4,2,228.1,198,95,89,24,69,8,153,3,2,3,942,97,3.54,1.169,7.8,0.9,2.7,6.0,2.22
61,Larry Gura*\gurala01,25,CHC,2,4,.333,4.87,21,7,6,0,0,0,64.2,79,39,35,10,11,0,43,1,0,1,282,81,3.80,1.392,11.0,1.4,1.5,6.0,3.91
62,Tom Hall*\hallto01,25,CIN,8,5,.615,3.47,54,7,22,0,0,8,103.2,74,43,40,13,48,10,96,0,0,0,424,99,3.73,1.177,6.4,1.1,4.2,8.3,2.00
63,Roric Harrison\harriro01,26,ATL,11,8,.579,4.16,38,22,12,3,0,5,177.1,161,90,82,15,98,6,130,3,1,9,778,95,3.91,1.461,8.2,0.8,5.0,6.6,1.33
64,Phil Hennigan\henniph01,27,NYM,0,4,.000,6.23,30,0,17,0,0,3,43.1,50,30,30,6,16,6,22,1,0,3,195,59,4.53,1.523,10.4,1.2,3.3,4.6,1.38
65,Ramon Hernandez*\hernara01,32,PIT,4,5,.444,2.41,59,0,33,0,0,11,89.2,71,27,24,5,25,8,64,4,1,1,361,147,2.83,1.071,7.1,0.5,2.5,6.4,2.56
66,Greg Heydeman\heydegr01,21,LAD,0,0,,4.50,1,0,1,0,0,0,2.0,2,1,1,0,1,0,1,1,0,2,11,95,4.57,1.500,9.0,0.0,4.5,4.5,1.00
67,Joe Hoerner*\hoernjo01,36,ATL,2,2,.500,6.39,20,0,5,0,0,2,12.2,17,9,9,1,4,0,10,0,0,0,56,64,2.96,1.658,12.1,0.7,2.8,7.1,2.50
68,Burt Hooton\hootobu01,23,CHC,14,17,.452,3.68,42,34,1,9,2,0,239.2,248,107,98,12,73,7,134,4,1,9,1013,107,3.06,1.339,9.3,0.5,2.7,5.0,1.84
69,Charlie Hough\houghch01,25,LAD,4,2,.667,2.76,37,0,18,0,0,5,71.2,52,24,22,3,45,2,70,6,0,2,309,127,3.29,1.353,6.5,0.4,5.7,8.8,1.56
70,Tom House*\houseto01,26,ATL,4,2,.667,4.68,52,0,23,0,0,4,67.1,58,37,35,13,31,7,42,2,0,0,282,85,5.30,1.322,7.8,1.7,4.1,5.6,1.35
71,Al Hrabosky*\hraboal01,23,STL,2,4,.333,2.09,44,0,17,0,0,5,56.0,45,15,13,2,21,6,57,2,0,4,234,177,2.23,1.179,7.2,0.3,3.4,9.2,2.71
72,Pat Jarvis\jarvipa01,32,MON,2,1,.667,3.20,28,0,7,0,0,0,39.1,37,21,14,6,16,4,19,1,0,1,168,119,4.88,1.347,8.5,1.4,3.7,4.3,1.19
73,Fergie Jenkins\jenkife01,30,CHC,14,16,.467,3.89,38,38,0,7,2,0,271.0,267,133,117,35,57,10,170,4,0,1,1119,101,3.67,1.196,8.9,1.2,1.9,5.6,2.98
74,Tommy John*\johnto01,30,LAD,16,7,.696,3.10,36,31,3,4,2,0,218.0,202,88,75,16,50,2,116,4,0,3,888,113,3.20,1.156,8.3,0.7,2.1,4.8,2.32
75,Bob Johnson\johnsbo03,30,PIT,4,2,.667,3.62,50,2,11,0,0,4,92.0,98,41,37,12,34,7,68,5,0,2,402,98,4.06,1.435,9.6,1.2,3.3,6.7,2.00
76,Randy Jones*\jonesra01,23,SDP,7,6,.538,3.16,20,19,0,6,1,0,139.2,129,58,49,13,37,9,77,1,0,3,583,110,3.49,1.189,8.3,0.8,2.4,5.0,2.08
77,Tom Kelley\kelleto01,29,ATL,0,1,.000,2.84,7,0,3,0,0,0,12.2,13,5,4,0,7,3,5,0,0,0,55,144,3.43,1.579,9.2,0.0,5.0,3.6,0.71
78,Dave Kingman\kingmda01,24,SFG,0,0,,9.00,2,0,2,0,0,0,4.0,3,4,4,0,6,0,4,0,0,2,21,47,5.07,2.250,6.8,0.0,13.5,9.0,0.67
79,Clay Kirby\kirbycl01,25,SDP,8,18,.308,4.79,34,31,2,4,2,0,191.2,214,122,102,30,66,7,129,1,1,13,841,72,4.30,1.461,10.0,1.4,3.1,6.1,1.95
80,Bruce Kison\kisonbr01,23,PIT,3,0,1.000,3.09,7,7,0,0,0,0,43.2,36,17,15,4,24,3,26,1,0,1,181,115,4.28,1.374,7.4,0.8,4.9,5.4,1.08
81,Doug Konieczny\koniedo01,21,HOU,0,1,.000,5.54,2,2,0,0,0,0,13.0,12,8,8,0,4,0,6,0,0,0,49,67,2.57,1.231,8.3,0.0,2.8,4.2,1.50
82,Jerry Koosman*\koosmje01,30,NYM,14,15,.483,2.84,35,35,0,12,3,0,263.0,234,93,83,18,76,6,156,4,0,3,1071,128,3.18,1.179,8.0,0.6,2.6,5.3,2.05
83,Lew Krausse\krausle02,30,STL,0,0,,0.00,1,0,1,0,0,0,2.0,2,0,0,0,1,0,1,0,0,0,9,,3.07,1.500,9.0,0.0,4.5,4.5,1.00
84,John Lamb\lambjo01,26,PIT,0,1,.000,6.07,22,0,11,0,0,2,29.2,37,24,20,3,10,3,11,0,0,1,134,59,4.15,1.584,11.2,0.9,3.0,3.3,1.10
85,Dave LaRoche*\larocda01,25,CHC,4,1,.800,5.80,45,0,22,0,0,4,54.1,55,37,35,7,29,3,34,1,0,1,242,68,4.65,1.546,9.1,1.2,4.8,5.6,1.17
86,Max Leon\leonma01,23,ATL,2,2,.500,5.33,12,1,2,1,0,0,27.0,30,18,16,6,9,1,18,3,0,1,123,75,5.45,1.444,10.0,2.0,3.0,6.0,2.00
87,Barry Lersch\lerscba01,28,PHI,3,6,.333,4.39,42,4,21,0,0,1,98.1,105,49,48,10,27,4,51,2,0,4,418,86,3.74,1.342,9.6,0.9,2.5,4.7,1.89
88,Bob Locker\lockebo02,35,CHC,10,6,.625,2.54,63,0,43,0,0,18,106.1,96,40,30,6,42,10,76,4,0,7,450,155,3.17,1.298,8.1,0.5,3.6,6.4,1.81
89,Jim Lonborg\lonboji01,31,PHI,13,16,.448,4.88,38,30,5,6,0,0,199.1,218,124,108,25,80,7,106,9,0,1,886,78,4.47,1.495,9.8,1.1,3.6,4.8,1.33
90,Juan Marichal\maricju01,35,SFG,11,15,.423,3.82,34,32,1,9,2,0,207.1,231,104,88,22,37,7,87,1,3,2,888,101,3.66,1.293,10.0,1.0,1.6,3.8,2.35
91,Mike Marshall\marshmi01,30,MON,14,11,.560,2.66,92,0,73,0,0,31,179.0,163,62,53,10,75,12,124,4,0,8,746,142,3.23,1.330,8.2,0.5,3.8,6.2,1.65
92,Jon Matlack*\matlajo01,23,NYM,14,16,.467,3.20,34,34,0,14,3,0,242.0,210,93,86,16,99,14,205,2,0,6,1011,114,2.98,1.277,7.8,0.6,3.7,7.6,2.07
93,Ernie McAnally\mcanaer01,26,MON,7,9,.438,4.04,27,24,1,4,0,0,147.0,158,84,66,13,54,6,72,3,0,7,645,94,3.90,1.442,9.7,0.8,3.3,4.4,1.33
94,Jim McAndrew\mcandji01,29,NYM,3,8,.273,5.38,23,12,8,0,0,1,80.1,109,60,48,9,31,8,38,3,0,5,372,68,4.35,1.743,12.2,1.0,3.5,4.3,1.23
95,Sam McDowell*\mcdowsa01,30,SFG,1,2,.333,4.50,18,3,6,0,0,3,40.0,45,23,20,4,29,0,35,0,0,5,190,86,4.29,1.850,10.1,0.9,6.5,7.9,1.21
96,Jim McGlothlin\mcgloji01,29,CIN,3,3,.500,6.68,24,9,8,0,0,0,63.1,91,52,47,13,23,3,18,0,1,3,295,51,5.76,1.800,12.9,1.8,3.3,2.6,0.78
97,Tug McGraw*\mcgratu01,28,NYM,5,6,.455,3.87,60,2,46,0,0,25,118.2,106,53,51,11,55,9,81,3,0,7,503,94,3.87,1.357,8.0,0.8,4.2,6.1,1.47
98,Jim McKee\mckeeji02,26,PIT,0,1,.000,5.67,15,1,2,0,0,0,27.0,31,21,17,2,17,0,13,1,1,2,130,63,4.57,1.778,10.3,0.7,5.7,4.3,0.76
99,Don McMahon\mcmahdo02,43,SFG,4,0,1.000,1.48,22,0,16,0,0,6,30.1,21,5,5,1,7,3,20,0,0,3,119,263,2.37,0.923,6.2,0.3,2.1,5.9,2.86
100,Andy Messersmith\messean01,27,LAD,14,10,.583,2.70,33,33,0,10,3,0,249.2,196,90,75,24,77,3,177,6,1,6,1015,129,3.40,1.093,7.1,0.9,2.8,6.4,2.30
101,Bob Miller\millebo04,34,TOT,0,0,,3.98,19,0,7,0,0,0,31.2,29,18,14,4,12,1,16,0,0,0,136,89,4.33,1.295,8.2,1.1,3.4,4.5,1.33
102,Bob Miller\millebo04,34,SDP,0,0,,4.11,18,0,7,0,0,0,30.2,29,18,14,4,12,1,15,0,0,0,133,85,4.46,1.337,8.5,1.2,3.5,4.4,1.25
103,Bob Miller\millebo04,34,NYM,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,,0.57,0.000,0.0,0.0,0.0,9.0,
104,Randy Moffitt\moffira01,24,SFG,4,4,.500,2.42,60,0,34,0,0,14,100.1,86,30,27,9,31,4,65,1,0,5,419,160,3.39,1.166,7.7,0.8,2.8,5.8,2.10
105,John Montague\montajo01,25,MON,0,0,,3.52,4,0,0,0,0,0,7.2,8,3,3,0,2,2,7,1,0,2,32,113,1.91,1.304,9.4,0.0,2.3,8.2,3.50
106,Balor Moore*\mooreba02,22,MON,7,16,.304,4.49,35,32,1,3,1,0,176.1,151,98,88,18,109,2,151,3,3,6,775,84,4.09,1.474,7.7,0.9,5.6,7.7,1.39
107,Tommy Moore\mooreto01,24,NYM,0,1,.000,10.80,3,1,2,0,0,0,3.1,6,5,4,1,3,0,1,0,0,0,18,38,8.57,2.700,16.2,2.7,8.1,2.7,0.33
108,Bob Moose\moosebo01,25,PIT,12,13,.480,3.53,33,29,1,6,3,0,201.1,219,86,79,11,70,11,111,4,1,3,870,100,3.28,1.435,9.8,0.5,3.1,5.0,1.59
109,John Morlan\morlajo01,25,PIT,2,2,.500,3.95,10,7,1,1,0,0,41.0,42,18,18,4,23,3,23,0,0,3,181,90,4.40,1.585,9.2,0.9,5.0,5.0,1.00
110,John Morris*\morrijo06,31,SFG,1,0,1.000,8.53,7,0,3,0,0,0,6.1,12,8,6,0,3,0,3,0,0,2,32,48,3.04,2.368,17.1,0.0,4.3,4.3,1.00
111,Carl Morton\mortoca01,29,ATL,15,10,.600,3.41,38,37,1,10,4,0,256.1,254,114,97,18,70,7,112,4,0,3,1074,117,3.47,1.264,8.9,0.6,2.5,3.9,1.60
112,Tom Murphy\murphto02,27,STL,3,7,.300,3.76,19,13,0,2,0,0,88.2,89,38,37,5,22,0,42,3,0,5,367,98,3.20,1.252,9.0,0.5,2.2,4.3,1.91
113,Mike Nagy\nagymi01,25,STL,0,2,.000,4.20,9,7,1,0,0,0,40.2,44,21,19,4,15,2,14,1,0,0,176,88,4.34,1.451,9.7,0.9,3.3,3.1,0.93
114,Gary Neibauer\neibaga01,28,ATL,2,1,.667,7.17,16,1,2,0,0,0,21.1,24,19,17,3,19,1,9,2,0,2,107,56,6.50,2.016,10.1,1.3,8.0,3.8,0.47
115,Roger Nelson\nelsoro02,29,CIN,3,2,.600,3.46,14,8,0,1,0,0,54.2,49,25,21,4,24,1,17,3,0,1,234,100,4.38,1.335,8.1,0.7,4.0,2.8,0.71
116,Joe Niekro\niekrjo01,28,ATL,2,4,.333,4.13,20,0,11,0,0,3,24.0,23,11,11,2,11,1,12,0,0,3,99,98,4.02,1.417,8.6,0.8,4.1,4.5,1.09
117,Phil Niekro\niekrph01,34,ATL,13,10,.565,3.31,42,30,7,9,1,4,245.0,214,103,90,21,89,4,131,5,0,11,1023,120,3.76,1.237,7.9,0.8,3.3,4.8,1.47
118,Gary Nolan\nolanga01,25,CIN,0,1,.000,3.48,2,2,0,0,0,0,10.1,6,4,4,1,7,1,3,0,0,0,44,102,5.28,1.258,5.2,0.9,6.1,2.6,0.43
119,Fred Norman*\normafr01,30,TOT,13,13,.500,3.60,36,35,1,8,3,0,240.1,208,102,96,27,101,11,161,2,1,10,1008,96,3.97,1.286,7.8,1.0,3.8,6.0,1.59
120,Fred Norman*\normafr01,30,SDP,1,7,.125,4.26,12,11,1,1,0,0,74.0,72,35,35,9,29,2,49,1,0,1,313,82,4.04,1.365,8.8,1.1,3.5,6.0,1.69
121,Fred Norman*\normafr01,30,CIN,12,6,.667,3.30,24,24,0,7,3,0,166.1,136,67,61,18,72,9,112,1,1,9,695,104,3.94,1.251,7.4,1.0,3.9,6.1,1.56
122,Claude Osteen*\osteecl01,33,LAD,16,11,.593,3.31,33,33,0,12,3,0,236.2,227,97,87,20,61,2,86,2,0,7,961,106,3.74,1.217,8.6,0.8,2.3,3.3,1.41
123,Jim Panther\panthji01,28,ATL,2,3,.400,7.63,23,0,11,0,0,0,30.2,45,26,26,3,9,1,8,0,0,1,139,53,4.20,1.761,13.2,0.9,2.6,2.3,0.89
124,Milt Pappas\pappami01,34,CHC,7,12,.368,4.28,30,29,1,1,1,0,162.0,192,82,77,20,40,9,48,4,0,5,695,92,4.39,1.432,10.7,1.1,2.2,2.7,1.20
125,Harry Parker\parkeha01,25,NYM,8,4,.667,3.35,38,9,16,0,0,5,96.2,79,40,36,7,36,3,63,3,0,2,410,109,3.41,1.190,7.4,0.7,3.4,5.9,1.75
126,Mike Paul*\paulmi01,28,CHC,0,1,.000,3.44,11,1,3,0,0,0,18.1,17,7,7,2,9,2,6,0,1,0,76,117,4.80,1.418,8.3,1.0,4.4,2.9,0.67
127,Orlando Pena\penaor01,39,STL,4,4,.500,2.18,42,0,16,0,0,6,62.0,60,17,15,3,14,4,38,0,1,1,259,170,2.65,1.194,8.7,0.4,2.0,5.5,2.71
128,Juan Pizarro*\pizarju01,36,TOT,2,3,.400,7.24,17,1,3,0,0,0,27.1,34,22,22,2,12,3,13,2,0,2,130,52,4.10,1.683,11.2,0.7,4.0,4.3,1.08
129,Juan Pizarro*\pizarju01,36,CHC,0,1,.000,11.25,2,0,0,0,0,0,4.0,6,5,5,1,1,0,3,1,0,1,21,38,5.82,1.750,13.5,2.3,2.3,6.8,3.00
130,Juan Pizarro*\pizarju01,36,HOU,2,2,.500,6.56,15,1,3,0,0,0,23.1,28,17,17,1,11,3,10,1,0,1,109,56,3.81,1.671,10.8,0.4,4.2,3.9,0.91
131,Doug Rau*\raudo01,24,LAD,4,2,.667,3.96,31,3,14,0,0,3,63.2,64,28,28,5,28,2,51,1,0,0,280,89,3.35,1.445,9.0,0.7,4.0,7.2,1.82
132,Jim Ray\rayji01,28,HOU,6,4,.600,4.43,42,0,15,0,0,6,69.0,65,37,34,5,38,8,25,3,0,2,306,82,4.57,1.493,8.5,0.7,5.0,3.3,0.66
133,Ron Reed\reedro01,30,ATL,4,11,.267,4.41,20,19,1,2,0,1,116.1,133,71,57,7,31,6,64,3,0,4,507,90,3.12,1.410,10.3,0.5,2.4,5.0,2.06
134,Steve Renko\renkost01,28,MON,15,11,.577,2.81,36,34,1,9,0,1,249.2,201,94,78,26,108,12,164,1,0,9,1044,135,3.92,1.238,7.2,0.9,3.9,5.9,1.52
135,Rick Reuschel\reuscri01,24,CHC,14,15,.483,3.00,36,36,0,7,3,0,237.0,244,95,79,15,62,6,168,5,1,10,1003,131,2.82,1.291,9.3,0.6,2.4,6.4,2.71
136,Jerry Reuss*\reussje01,24,HOU,16,13,.552,3.74,41,40,1,12,3,0,279.1,271,123,116,17,117,6,177,3,1,10,1198,96,3.38,1.389,8.7,0.5,3.8,5.7,1.51
