Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
18,Dan Boitano\boitada01,28,NYM,2,1,.667,5.51,15,0,4,0,0,0,16.1,21,10,10,2,5,0,8,2,0,0,76,65,4.50,1.592,11.6,1.1,2.8,4.4,1.60
19,Danny Boone*\booneda02,27,SDP,1,0,1.000,2.84,37,0,8,0,0,2,63.1,63,23,20,2,21,7,43,1,5,1,262,116,2.69,1.326,9.0,0.3,3.0,6.1,2.05
20,Larry Bradford*\bradfla01,31,ATL,2,0,1.000,3.71,25,0,11,0,0,1,26.2,26,13,11,1,12,0,14,0,0,0,113,98,3.39,1.425,8.8,0.3,4.1,4.7,1.17
21,Fred Breining\breinfr01,25,SFG,5,2,.714,2.55,45,1,15,0,0,1,77.2,66,28,22,4,38,8,37,2,3,3,326,135,3.86,1.339,7.6,0.5,4.4,4.3,0.97
22,Scott Brown\brownsc01,24,CIN,1,0,1.000,2.77,10,0,3,0,0,0,13.0,16,4,4,0,1,1,7,0,0,0,53,133,1.75,1.308,11.1,0.0,0.7,4.8,7.00
23,Warren Brusstar\brusswa01,29,PHI,0,1,.000,4.38,14,0,1,0,0,0,12.1,12,6,6,0,10,4,8,1,0,0,60,86,3.98,1.784,8.8,0.0,7.3,5.8,0.80
24,Ray Burris\burrira01,30,MON,9,7,.563,3.05,22,21,0,4,0,0,135.2,117,56,46,9,41,3,52,3,1,6,554,115,3.67,1.165,7.8,0.6,2.7,3.4,1.27
25,Marty Bystrom\bystrma01,22,PHI,4,3,.571,3.35,9,9,0,1,0,0,53.2,55,21,20,3,16,1,24,1,1,0,227,109,3.38,1.323,9.2,0.5,2.7,4.0,1.50
26,Ernie Camacho\camacer01,26,PIT,0,1,.000,4.98,7,3,2,0,0,0,21.2,23,13,12,0,15,1,11,0,3,2,96,74,3.66,1.754,9.6,0.0,6.2,4.6,0.73
27,Rick Camp\campri01,28,ATL,9,3,.750,1.78,48,0,33,0,0,17,76.0,68,17,15,5,12,3,47,1,2,0,304,204,2.73,1.053,8.1,0.6,1.4,5.6,3.92
28,John Candelaria*\candejo01,27,PIT,2,2,.500,3.54,6,6,0,0,0,0,40.2,42,17,16,3,11,1,14,0,0,0,168,104,3.68,1.303,9.3,0.7,2.4,3.1,1.27
29,Doug Capilla*\capildo01,29,CHC,1,0,1.000,3.18,42,0,16,0,0,0,51.0,52,20,18,1,34,3,28,2,1,6,225,117,3.87,1.686,9.2,0.2,6.0,4.9,0.82
30,Steve Carlton*\carltst01,36,PHI,13,4,.765,2.42,24,24,0,10,1,0,190.0,152,59,51,9,62,3,179,1,4,9,763,151,2.33,1.126,7.2,0.4,2.9,8.5,2.89
31,Bobby Castillo\castibo01,26,LAD,2,4,.333,5.33,34,1,15,0,0,5,50.2,50,31,30,5,24,4,35,0,0,0,220,63,3.92,1.461,8.9,0.9,4.3,6.2,1.46
32,Bill Caudill\caudibi01,24,CHC,1,5,.167,5.83,30,10,4,0,0,0,71.0,87,50,46,9,31,2,45,2,1,3,331,64,4.37,1.662,11.0,1.1,3.9,5.7,1.45
33,Larry Christenson\chrisla01,27,PHI,4,7,.364,3.54,20,15,3,0,0,1,106.2,108,48,42,8,30,3,70,1,2,3,446,103,3.13,1.294,9.1,0.7,2.5,5.9,2.33
34,Geoff Combe\combege01,25,CIN,1,0,1.000,7.64,14,0,6,0,0,0,17.2,27,15,15,3,10,1,9,0,0,0,85,48,5.49,2.094,13.8,1.5,5.1,4.6,0.90
35,Victor Cruz\cruzvi01,23,PIT,1,1,.500,2.65,22,0,4,0,0,1,34.0,33,10,10,6,15,4,28,1,0,1,144,139,4.66,1.412,8.7,1.6,4.0,7.4,1.87
36,John Curtis*\curtijo01,33,SDP,2,6,.250,5.13,28,8,8,0,0,0,66.2,70,41,38,11,30,2,31,1,0,3,293,64,5.21,1.500,9.5,1.5,4.1,4.2,1.03
37,Mark Davis*\davisma01,20,PHI,1,4,.200,7.74,9,9,0,0,0,0,43.0,49,37,37,7,24,0,29,0,1,1,194,47,5.04,1.698,10.3,1.5,5.0,6.1,1.21
38,Luis DeLeon\deleolu01,22,STL,0,1,.000,2.35,10,0,2,0,0,0,15.1,11,4,4,1,3,2,8,0,0,0,59,156,2.99,0.913,6.5,0.6,1.8,4.7,2.67
39,Rawly Eastwick\eastwra01,30,CHC,0,1,.000,2.28,30,0,9,0,0,1,43.1,43,16,11,2,15,3,24,0,1,1,183,164,3.13,1.338,8.9,0.4,3.1,5.0,1.60
40,Joe Edelen\edelejo01,25,TOT,2,0,1.000,5.70,18,0,6,0,0,0,30.0,34,19,19,3,3,1,15,1,1,1,125,64,3.30,1.233,10.2,0.9,0.9,4.5,5.00
41,Joe Edelen\edelejo01,25,STL,1,0,1.000,9.35,13,0,4,0,0,0,17.1,29,18,18,2,3,1,10,1,1,1,85,39,3.64,1.846,15.1,1.0,1.6,5.2,3.33
42,Joe Edelen\edelejo01,25,CIN,1,0,1.000,0.71,5,0,2,0,0,0,12.2,5,1,1,1,0,0,5,0,0,0,40,518,2.84,0.395,3.6,0.7,0.0,3.6,
43,Juan Eichelberger\eicheju01,27,SDP,8,8,.500,3.50,25,24,1,3,1,0,141.1,136,60,55,5,74,5,81,3,5,5,615,94,3.55,1.486,8.7,0.3,4.7,5.2,1.09
44,Rick Engle*\engleri01,24,MON,0,0,,18.00,1,0,0,0,0,0,2.0,6,4,4,0,1,0,2,0,0,0,13,24,2.10,3.500,27.0,0.0,4.5,9.0,2.00
45,Nino Espinosa\espinni01,27,PHI,2,5,.286,6.11,14,14,0,2,0,0,73.2,98,52,50,11,24,2,22,1,0,1,327,60,4.96,1.656,12.0,1.3,2.9,2.7,0.92
46,Pete Falcone*\falcope01,27,NYM,5,3,.625,2.55,35,9,5,3,1,1,95.1,84,32,27,3,36,4,56,0,1,2,397,138,2.97,1.259,7.9,0.3,3.4,5.3,1.56
47,Steve Fireovid\fireost01,24,SDP,0,1,.000,2.73,5,4,0,0,0,0,26.1,30,8,8,2,7,0,11,0,1,0,110,122,3.55,1.405,10.3,0.7,2.4,3.8,1.57
48,Bob Forsch\forscbo01,31,STL,10,5,.667,3.18,20,20,0,1,0,0,124.1,106,47,44,7,29,3,41,4,1,3,501,112,3.47,1.086,7.7,0.5,2.1,3.0,1.41
49,Terry Forster*\forstte01,29,LAD,0,1,.000,4.11,21,0,6,0,0,0,30.2,37,14,14,1,15,3,17,0,0,3,137,83,3.38,1.696,10.9,0.3,4.4,5.0,1.13
50,Woodie Fryman*\frymawo01,41,MON,5,3,.625,1.88,35,0,16,0,0,7,43.0,38,16,9,1,14,1,25,1,0,0,172,187,2.79,1.209,8.0,0.2,2.9,5.2,1.79
51,Gene Garber\garbege01,33,ATL,4,6,.400,2.61,35,0,17,0,0,2,58.2,49,23,17,2,20,9,34,0,1,1,251,139,2.91,1.176,7.5,0.3,3.1,5.2,1.70
52,Dave Geisel*\geiseda01,26,CHC,2,0,1.000,0.56,11,2,4,0,0,0,16.0,11,3,1,0,10,1,7,0,0,0,66,675,3.60,1.313,6.2,0.0,5.6,3.9,0.70
53,Dave Goltz\goltzda01,32,LAD,2,7,.222,4.09,26,8,3,0,0,1,77.0,83,35,35,4,25,3,48,0,1,2,319,82,3.00,1.403,9.7,0.5,2.9,5.6,1.92
54,Luis Gomez\gomezlu01,29,ATL,0,0,,27.00,1,0,1,0,0,0,1.0,3,3,3,0,2,0,0,0,0,0,8,19,8.60,5.000,27.0,0.0,18.0,0.0,0.00
55,Tom Gorman*\gormato03,23,MON,0,0,,4.20,9,0,4,0,0,0,15.0,12,7,7,0,6,2,13,1,0,2,63,86,2.27,1.200,7.2,0.0,3.6,7.8,2.17
56,Mike Griffin\griffmi02,24,CHC,2,5,.286,4.50,16,9,4,0,0,1,52.0,64,27,26,4,9,0,20,0,2,1,228,83,3.35,1.404,11.1,0.7,1.6,3.5,2.22
57,Tom Griffin\griffto02,33,SFG,8,8,.500,3.76,22,22,0,3,1,0,129.1,121,62,54,8,57,8,83,7,2,5,557,91,3.61,1.376,8.4,0.6,4.0,5.8,1.46
58,Bill Gullickson\gullibi01,22,MON,7,9,.438,2.80,22,22,0,3,2,0,157.1,142,54,49,3,34,4,115,4,0,4,640,125,2.11,1.119,8.1,0.2,1.9,6.6,3.38
59,Preston Hanna\hannapr01,26,ATL,2,1,.667,6.37,20,1,1,0,0,0,35.1,45,27,25,2,23,2,22,0,0,6,164,57,4.04,1.925,11.5,0.5,5.9,5.6,0.96
60,Alan Hargesheimer\hargeal01,26,SFG,1,2,.333,4.34,6,3,2,0,0,0,18.2,20,9,9,1,9,2,6,1,0,0,80,81,4.26,1.554,9.6,0.5,4.3,2.9,0.67
61,Greg Harris\harrigr01,25,NYM,3,5,.375,4.46,16,14,2,0,0,1,68.2,65,36,34,8,28,2,54,2,2,3,300,79,3.85,1.354,8.5,1.0,3.7,7.1,1.93
62,Tom Hausman\hausmto01,28,NYM,0,1,.000,2.18,20,0,5,0,0,0,33.0,28,8,8,2,7,1,13,0,1,2,130,162,3.24,1.061,7.6,0.5,1.9,3.5,1.86
63,Willie Hernandez*\hernawi01,26,CHC,0,0,,3.95,12,0,3,0,0,2,13.2,14,7,6,0,8,2,13,0,0,2,62,97,2.45,1.610,9.2,0.0,5.3,8.6,1.63
64,Al Holland*\hollaal01,28,SFG,7,5,.583,2.41,47,3,23,0,0,7,100.2,87,31,27,4,44,11,78,2,0,3,431,142,2.94,1.301,7.8,0.4,3.9,7.0,1.77
65,Burt Hooton\hootobu01,31,LAD,11,6,.647,2.28,23,23,0,5,4,0,142.1,124,42,36,3,33,2,74,2,0,3,571,148,2.57,1.103,7.8,0.2,2.1,4.7,2.24
66,Steve Howe*\howest01,23,LAD,5,3,.625,2.50,41,0,25,0,0,8,54.0,51,17,15,2,18,7,32,0,0,0,227,135,2.90,1.278,8.5,0.3,3.0,5.3,1.78
67,Jay Howell\howelja01,25,CHC,2,0,1.000,4.84,10,2,1,0,0,0,22.1,23,13,12,3,10,2,10,2,0,0,97,78,5.06,1.478,9.3,1.2,4.0,4.0,1.00
68,Al Hrabosky*\hraboal01,31,ATL,1,1,.500,1.07,24,0,9,0,0,1,33.2,24,5,4,1,9,1,13,0,0,3,131,341,3.02,0.980,6.4,0.3,2.4,3.5,1.44
69,Tom Hume\humeto01,28,CIN,9,4,.692,3.46,51,0,40,0,0,13,67.2,63,27,26,7,31,9,27,1,0,0,281,104,4.57,1.389,8.4,0.9,4.1,3.6,0.87
70,Grant Jackson*\jacksgr01,38,TOT,2,2,.500,3.77,45,0,20,0,0,4,43.0,44,19,18,3,19,5,21,0,1,4,189,97,3.86,1.465,9.2,0.6,4.0,4.4,1.11
71,Grant Jackson*\jacksgr01,38,PIT,1,2,.333,2.51,35,0,18,0,0,4,32.1,30,10,9,1,10,3,17,0,1,3,135,147,2.88,1.237,8.4,0.3,2.8,4.7,1.70
72,Grant Jackson*\jacksgr01,38,MON,1,0,1.000,7.59,10,0,2,0,0,0,10.2,14,9,9,2,9,2,4,0,0,1,54,48,6.82,2.156,11.8,1.7,7.6,3.4,0.44
73,Odell Jones\jonesod01,28,PIT,4,5,.444,3.31,13,8,1,0,0,0,54.1,51,23,20,3,23,6,30,0,1,1,232,110,3.48,1.362,8.4,0.5,3.8,5.0,1.30
74,Randy Jones*\jonesra01,31,NYM,1,8,.111,4.85,13,12,0,0,0,0,59.1,65,48,32,8,38,1,14,1,0,2,284,72,5.85,1.736,9.9,1.2,5.8,2.1,0.37
75,Jim Kaat*\kaatji01,42,STL,6,6,.500,3.40,41,1,16,0,0,4,53.0,60,25,20,2,17,8,8,0,0,2,229,106,3.75,1.453,10.2,0.3,2.9,1.4,0.47
76,Bob Knepper*\kneppbo01,27,HOU,9,5,.643,2.18,22,22,0,6,5,0,156.2,128,41,38,5,38,1,75,4,0,0,617,151,2.86,1.060,7.4,0.3,2.2,4.3,1.97
77,Ken Kravec*\kraveke01,29,CHC,1,6,.143,5.06,24,12,2,0,0,0,78.1,80,48,44,5,39,6,50,4,1,2,356,74,3.80,1.519,9.2,0.6,4.5,5.7,1.28
78,Mike Krukow\krukomi01,29,CHC,9,9,.500,3.68,25,25,0,2,1,0,144.1,146,68,59,11,55,6,101,2,1,8,622,101,3.38,1.393,9.1,0.7,3.4,6.3,1.84
79,Fred Kuhaulua*\kuhaufr01,28,SDP,1,0,1.000,2.45,5,4,1,0,0,0,29.1,28,10,8,1,9,1,16,0,0,1,119,136,2.87,1.261,8.6,0.3,2.8,4.9,1.78
80,Frank LaCorte\lacorfr01,29,HOU,4,2,.667,3.64,37,0,22,0,0,5,42.0,41,18,17,1,21,3,40,0,0,6,184,91,2.50,1.476,8.8,0.2,4.5,8.6,1.90
81,Mike LaCoss\lacosmi01,25,CIN,4,7,.364,6.12,20,13,3,1,1,1,78.0,102,55,53,7,30,4,22,1,0,1,354,59,4.39,1.692,11.8,0.8,3.5,2.5,0.73
82,Dave LaPoint*\lapoida01,21,STL,1,0,1.000,4.22,3,2,0,0,0,0,10.2,12,5,5,1,2,0,4,1,0,0,45,88,3.91,1.313,10.1,0.8,1.7,3.4,2.00
83,Dan Larson\larsoda01,26,PHI,3,0,1.000,4.18,5,4,0,1,0,0,28.0,27,13,13,4,15,1,15,0,1,2,122,88,4.99,1.500,8.7,1.3,4.8,4.8,1.00
84,Gary Lavelle*\lavelga01,32,SFG,2,6,.250,3.84,34,3,10,0,0,4,65.2,58,33,28,3,23,4,45,2,2,1,269,90,2.97,1.234,7.9,0.4,3.2,6.2,1.96
85,Charlie Lea\leach01,24,MON,5,4,.556,4.62,16,11,2,2,2,0,64.1,63,34,33,4,26,0,31,1,0,4,267,76,3.70,1.383,8.8,0.6,3.6,4.3,1.19
86,Terry Leach\leachte01,27,NYM,1,1,.500,2.55,21,1,3,0,0,0,35.1,26,11,10,2,12,1,16,0,0,0,139,139,3.45,1.075,6.6,0.5,3.1,4.1,1.33
87,Tim Leary\learyti01,22,NYM,0,0,,0.00,1,1,0,0,0,0,2.0,0,0,0,0,1,0,3,0,0,1,7,,1.10,0.500,0.0,0.0,4.5,13.5,3.00
88,Bill Lee*\leebi03,34,MON,5,6,.455,2.94,31,7,16,0,0,6,88.2,90,33,29,6,14,2,34,2,0,2,365,119,3.25,1.173,9.1,0.6,1.4,3.5,2.43
89,Mark Lee\leema01,28,PIT,0,2,.000,2.75,12,0,6,0,0,2,19.2,17,6,6,1,5,1,5,0,1,1,83,135,3.52,1.119,7.8,0.5,2.3,2.3,1.00
90,Charlie Leibrandt*\leibrch01,24,CIN,1,1,.500,3.60,7,4,0,1,1,0,30.0,28,12,12,0,15,2,9,0,0,0,128,100,3.50,1.433,8.4,0.0,4.5,2.7,0.60
91,Mark Littell\littema01,28,STL,1,3,.250,4.39,28,1,4,0,0,2,41.0,36,21,20,2,31,7,22,0,0,2,186,82,4.43,1.634,7.9,0.4,6.8,4.8,0.71
92,John Littlefield\littljo01,27,SDP,2,3,.400,3.66,42,0,13,0,0,2,64.0,53,28,26,5,28,5,21,1,0,1,262,90,4.32,1.266,7.5,0.7,3.9,3.0,0.75
93,Tim Lollar*\lollati01,25,SDP,2,8,.200,6.10,24,11,4,0,0,1,76.2,87,56,52,4,51,8,38,3,4,7,361,54,4.40,1.800,10.2,0.5,6.0,4.5,0.75
94,Bob Long\longbo01,26,PIT,1,2,.333,5.95,5,3,0,0,0,0,19.2,23,14,13,2,10,0,8,0,0,0,90,62,4.63,1.678,10.5,0.9,4.6,3.7,0.80
95,Gary Lucas*\lucasga01,26,SDP,7,7,.500,2.00,57,0,40,0,0,13,90.0,78,26,20,1,36,15,53,3,1,1,369,165,2.87,1.267,7.8,0.1,3.6,5.3,1.47
96,Sparky Lyle*\lylesp01,36,PHI,9,6,.600,4.44,48,0,19,0,0,2,75.0,85,40,37,4,33,9,29,1,2,3,332,82,3.88,1.573,10.2,0.5,4.0,3.5,0.88
97,Ed Lynch\lynched01,25,NYM,4,5,.444,2.91,17,13,0,0,0,0,80.1,79,32,26,6,21,2,27,1,1,3,336,121,3.72,1.245,8.9,0.7,2.4,3.0,1.29
98,Rick Mahler\mahleri01,27,ATL,8,6,.571,2.80,34,14,10,1,0,2,112.1,109,41,35,5,43,5,54,1,1,3,478,129,3.39,1.353,8.7,0.4,3.4,4.3,1.26
99,Mike Marshall\marshmi01,38,NYM,3,2,.600,2.61,20,0,9,0,0,0,31.0,26,10,9,2,8,1,8,0,0,2,127,136,3.70,1.097,7.5,0.6,2.3,2.3,1.00
100,John Martin*\martijo05,25,STL,8,5,.615,3.42,17,15,0,4,0,0,102.2,85,43,39,10,26,0,36,2,1,0,407,105,3.98,1.081,7.5,0.9,2.3,3.2,1.38
101,Silvio Martinez\martisi01,25,STL,2,5,.286,3.99,18,16,0,0,0,0,97.0,95,48,43,4,39,3,34,1,0,2,413,90,3.67,1.381,8.8,0.4,3.6,3.2,0.87
102,Randy Martz\martzra01,25,CHC,5,7,.417,3.68,33,14,10,1,0,6,107.2,103,49,44,6,49,1,32,1,0,3,464,101,4.12,1.412,8.6,0.5,4.1,2.7,0.65
103,Rick Matula\matulri01,27,ATL,0,0,,6.43,5,0,2,0,0,0,7.0,8,5,5,1,2,0,0,0,0,0,30,59,5.31,1.429,10.3,1.3,2.6,0.0,0.00
104,Lynn McGlothen\mcgloly01,31,CHC,1,4,.200,4.77,20,6,5,0,0,0,54.2,71,32,29,1,28,4,26,1,0,1,259,78,3.48,1.811,11.7,0.2,4.6,4.3,0.93
105,Tug McGraw*\mcgratu01,36,PHI,2,4,.333,2.66,34,0,31,0,0,10,44.0,35,13,13,2,14,3,26,0,0,2,178,138,2.96,1.114,7.2,0.4,2.9,5.3,1.86
106,Larry McWilliams*\mcwilla01,27,ATL,2,1,.667,3.11,6,5,0,2,1,0,37.2,31,13,13,2,8,0,23,0,0,0,147,117,2.71,1.035,7.4,0.5,1.9,5.5,2.88
107,Dyar Miller\milledy01,35,NYM,1,0,1.000,3.29,23,0,8,0,0,0,38.1,49,20,14,2,15,2,22,1,1,2,174,107,3.38,1.670,11.5,0.5,3.5,5.2,1.47
108,Greg Minton\mintogr01,29,SFG,4,5,.444,2.88,55,0,44,0,0,21,84.1,84,28,27,0,36,8,29,0,2,2,359,119,3.19,1.423,9.0,0.0,3.8,3.1,0.81
109,Randy Moffitt\moffira01,32,SFG,0,0,,7.94,10,0,1,0,0,0,11.1,15,10,10,2,2,1,11,0,0,0,51,45,3.48,1.500,11.9,1.6,1.6,8.7,5.50
110,John Montefusco\montejo01,31,ATL,2,3,.400,3.49,26,9,4,0,0,1,77.1,75,32,30,9,27,2,34,0,1,2,323,104,4.28,1.319,8.7,1.0,3.1,4.0,1.26
111,Paul Moskau\moskapa01,27,CIN,2,1,.667,4.94,27,1,4,0,0,2,54.2,54,31,30,4,32,5,32,1,0,2,246,73,4.19,1.573,8.9,0.7,5.3,5.3,1.00
112,Steve Mura\murast01,26,SDP,5,14,.263,4.28,23,22,1,2,0,0,138.2,156,72,66,10,50,2,70,0,0,4,610,77,3.61,1.486,10.1,0.6,3.2,4.5,1.40
113,Tom Niedenfuer\niedeto01,21,LAD,3,1,.750,3.81,17,0,8,0,0,2,26.0,25,11,11,1,6,2,12,1,0,0,107,90,2.98,1.192,8.7,0.3,2.1,4.2,2.00
114,Joe Niekro\niekrjo01,36,HOU,9,9,.500,2.82,24,24,0,5,2,0,166.0,150,60,52,8,47,4,77,0,0,7,676,117,3.15,1.187,8.1,0.4,2.5,4.2,1.64
115,Phil Niekro\niekrph01,42,ATL,7,7,.500,3.10,22,22,0,3,3,0,139.1,120,56,48,6,56,2,62,1,0,2,578,116,3.50,1.263,7.8,0.4,3.6,4.0,1.11
116,Dickie Noles\nolesdi01,24,PHI,2,2,.500,4.17,13,8,1,0,0,0,58.1,57,30,27,2,23,2,34,3,3,3,249,88,3.22,1.371,8.8,0.3,3.5,5.2,1.48
117,Jesse Orosco*\oroscje01,24,NYM,0,1,.000,1.56,8,0,4,0,0,1,17.1,13,4,3,2,6,2,18,0,1,0,69,230,3.06,1.096,6.8,1.0,3.1,9.3,3.00
118,Jim Otten\ottenji01,29,STL,1,0,1.000,5.30,24,0,10,0,0,0,35.2,44,23,21,3,20,5,20,0,0,4,160,68,4.25,1.794,11.1,0.8,5.0,5.0,1.00
119,Frank Pastore\pastofr01,23,CIN,4,9,.308,4.02,22,22,0,2,1,0,132.0,125,73,59,11,35,1,81,3,2,3,556,89,3.32,1.212,8.5,0.8,2.4,5.5,2.31
120,Alejandro Pena\penaal01,22,LAD,1,1,.500,2.84,14,0,7,0,0,2,25.1,18,8,8,2,11,1,14,0,0,0,104,120,3.82,1.145,6.4,0.7,3.9,5.0,1.27
121,Pascual Perez\perezpa01,24,PIT,2,7,.222,3.96,17,13,1,2,0,0,86.1,92,50,38,5,34,9,46,3,1,5,380,92,3.57,1.459,9.6,0.5,3.5,4.8,1.35
122,Gaylord Perry\perryga01,42,ATL,8,9,.471,3.94,23,23,0,3,0,0,150.2,182,70,66,9,24,1,60,4,1,3,644,91,3.14,1.367,10.9,0.5,1.4,3.6,2.50
123,Gordie Pladson\pladsgo01,24,HOU,0,0,,9.00,2,0,0,0,0,0,4.0,9,4,4,0,3,0,3,0,1,0,24,41,3.35,3.000,20.3,0.0,6.8,6.8,1.00
124,Ted Power\powerte01,26,LAD,1,3,.250,3.14,5,2,1,0,0,0,14.1,16,6,5,0,7,2,7,1,0,0,66,110,3.30,1.605,10.0,0.0,4.4,4.4,1.00
125,Joe Price*\pricejo02,24,CIN,6,1,.857,2.52,41,0,13,0,0,4,53.2,42,19,15,3,18,2,41,0,0,2,216,143,2.80,1.118,7.0,0.5,3.0,6.9,2.28
126,Mike Proly\prolymi01,30,PHI,2,1,.667,3.86,35,2,9,0,0,2,63.0,66,29,27,6,19,5,19,1,1,1,262,95,4.19,1.349,9.4,0.9,2.7,2.7,1.00
127,Charlie Puleo\puleoch01,26,NYM,0,0,,0.00,4,1,2,0,0,0,13.1,8,1,0,0,8,2,8,0,0,1,53,,3.20,1.200,5.4,0.0,5.4,5.4,1.00
128,Steve Ratzer\ratzest01,27,MON,1,1,.500,6.23,12,0,7,0,0,0,17.1,23,14,12,2,7,1,4,0,1,1,82,57,4.85,1.731,11.9,1.0,3.6,2.1,0.57
129,Jeff Reardon\reardje01,25,TOT,3,0,1.000,2.18,43,0,33,0,0,8,70.1,48,17,17,5,21,4,49,2,0,1,279,163,3.11,0.981,6.1,0.6,2.7,6.3,2.33
130,Jeff Reardon\reardje01,25,NYM,1,0,1.000,3.45,18,0,14,0,0,2,28.2,27,11,11,2,12,4,28,1,0,0,124,103,2.91,1.360,8.5,0.6,3.8,8.8,2.33
131,Jeff Reardon\reardje01,25,MON,2,0,1.000,1.30,25,0,19,0,0,6,41.2,21,6,6,3,9,0,21,1,0,1,155,272,3.25,0.720,4.5,0.6,1.9,4.5,2.33
132,Jerry Reed\reedje01,25,PHI,0,1,.000,7.71,4,0,2,0,0,0,4.2,7,4,4,0,6,0,5,0,0,0,27,51,4.31,2.786,13.5,0.0,11.6,9.6,0.83
133,Ron Reed\reedro01,38,PHI,5,3,.625,3.08,39,0,22,0,0,8,61.1,54,26,21,6,17,8,40,1,0,1,251,119,3.45,1.158,7.9,0.9,2.5,5.9,2.35
134,Rick Reuschel\reuscri01,32,CHC,4,7,.364,3.47,13,13,0,1,0,0,85.2,87,40,33,4,23,4,53,4,0,5,358,107,2.92,1.284,9.1,0.4,2.4,5.6,2.30
135,Jerry Reuss*\reussje01,32,LAD,10,4,.714,2.30,22,22,0,8,2,0,152.2,138,44,39,6,27,3,51,4,0,1,608,146,3.05,1.081,8.1,0.4,1.6,3.0,1.89
136,Rick Rhoden\rhoderi01,28,PIT,9,4,.692,3.89,21,21,0,4,2,0,136.1,147,66,59,6,53,2,76,2,1,6,588,94,3.27,1.467,9.7,0.4,3.5,5.0,1.43
