Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
1,Neil Allen\allenne01,24,NYM,3,7,.300,3.06,50,0,42,0,0,19,64.2,65,22,22,5,30,5,59,1,0,4,279,120,3.34,1.469,9.0,0.7,4.2,8.2,1.97
2,Porfi Altamirano\altampo01,30,PHI,5,1,.833,4.15,29,0,14,0,0,2,39.0,41,19,18,2,14,3,26,1,0,1,169,90,3.20,1.410,9.5,0.5,3.2,6.0,1.86
3,Jose Alvarez\alvarjo01,26,ATL,0,0,,4.70,7,0,2,0,0,0,7.2,8,4,4,1,2,1,6,0,0,1,29,84,3.63,1.304,9.4,1.2,2.3,7.0,3.00
4,Joaquin Andujar\andujjo01,29,STL,15,10,.600,2.47,38,37,1,9,5,0,265.2,237,85,73,11,50,7,137,7,2,3,1056,148,2.87,1.080,8.0,0.4,1.7,4.6,2.74
5,Stan Bahnsen\bahnsst01,37,PHI,0,0,,1.35,8,0,0,0,0,0,13.1,8,2,2,0,3,1,9,0,0,0,48,281,2.04,0.825,5.4,0.0,2.0,6.1,3.00
6,Doug Bair\bairdo01,32,STL,5,3,.625,2.55,63,0,33,0,0,8,91.2,69,27,26,7,36,13,68,1,0,2,372,143,3.44,1.145,6.8,0.7,3.5,6.7,1.89
7,Jay Baller\balleja01,21,PHI,0,0,,3.38,4,1,1,0,0,0,8.0,7,4,3,1,2,0,7,1,1,0,35,115,3.72,1.125,7.9,1.1,2.3,7.9,3.50
8,Jim Barr\barrji01,34,SFG,4,3,.571,3.29,53,9,9,1,1,2,128.2,125,54,47,9,20,5,36,4,1,1,520,109,3.63,1.127,8.7,0.6,1.4,2.5,1.80
9,Ross Baumgarten*\baumgro01,27,PIT,0,5,.000,6.55,12,10,1,0,0,0,44.0,60,33,32,3,27,1,17,0,1,4,208,58,4.67,1.977,12.3,0.6,5.5,3.5,0.63
10,Joe Beckwith\beckwjo01,27,LAD,2,1,.667,2.70,19,1,5,0,0,1,40.0,38,14,12,2,14,5,33,0,0,0,170,131,2.77,1.300,8.6,0.5,3.2,7.4,2.36
11,Steve Bedrosian\bedrost01,24,ATL,8,6,.571,2.42,64,3,30,0,0,11,137.2,102,39,37,7,57,5,123,4,0,0,567,156,2.92,1.155,6.7,0.5,3.7,8.0,2.16
12,Bruce Berenyi\berenbr01,27,CIN,9,18,.333,3.36,34,34,0,4,1,0,222.1,208,90,83,8,96,5,157,2,3,16,938,110,3.09,1.367,8.4,0.3,3.9,6.4,1.64
13,Doug Bird\birddo01,32,CHC,9,14,.391,5.14,35,33,1,2,1,0,191.0,230,119,109,26,30,3,71,3,0,1,819,73,4.26,1.361,10.8,1.2,1.4,3.3,2.37
14,Tommy Boggs\boggsto01,26,ATL,2,2,.500,3.30,10,10,0,0,0,0,46.1,43,22,17,2,22,1,29,2,0,2,197,115,3.58,1.403,8.4,0.4,4.3,5.6,1.32
15,Danny Boone*\booneda02,28,TOT,1,1,.500,4.71,20,0,8,0,0,2,28.2,28,16,15,3,7,1,12,0,0,1,116,74,3.97,1.221,8.8,0.9,2.2,3.8,1.71
16,Danny Boone*\booneda02,28,SDP,1,0,1.000,5.63,10,0,4,0,0,1,16.0,21,10,10,2,3,0,8,0,0,0,69,63,3.90,1.500,11.8,1.1,1.7,4.5,2.67
17,Danny Boone*\booneda02,28,HOU,0,1,.000,3.55,10,0,4,0,0,1,12.2,7,6,5,1,4,1,4,0,0,1,47,97,4.06,0.868,5.0,0.7,2.8,2.8,1.00
18,Fred Breining\breinfr01,26,SFG,11,6,.647,3.08,54,9,16,2,0,0,143.1,146,61,49,6,52,10,98,1,1,1,613,116,3.00,1.381,9.2,0.4,3.3,6.2,1.88
19,Warren Brusstar\brusswa01,30,PHI,2,3,.400,4.76,22,0,16,0,0,2,22.2,31,12,12,2,5,3,11,1,0,1,102,79,3.69,1.588,12.3,0.8,2.0,4.4,2.20
20,Ray Burris\burrira01,31,MON,4,14,.222,4.73,37,15,9,2,0,2,123.2,143,77,65,14,53,7,55,2,0,3,550,77,4.63,1.585,10.4,1.0,3.9,4.0,1.04
21,Marty Bystrom\bystrma01,23,PHI,5,6,.455,4.85,19,16,0,1,0,0,89.0,93,53,48,2,35,4,50,5,1,3,387,76,3.23,1.438,9.4,0.2,3.5,5.1,1.43
22,Rick Camp\campri01,29,ATL,11,13,.458,3.65,51,21,20,3,0,5,177.1,199,84,72,18,52,8,68,1,1,7,761,103,4.17,1.415,10.1,0.9,2.6,3.5,1.31
23,Bill Campbell\campbbi02,33,CHC,3,6,.333,3.69,62,0,39,0,0,8,100.0,89,44,41,6,40,13,71,0,1,3,421,101,3.28,1.290,8.0,0.5,3.6,6.4,1.78
24,John Candelaria*\candejo01,28,PIT,12,7,.632,2.94,31,30,1,1,1,1,174.2,166,62,57,13,37,3,133,4,0,1,704,128,2.87,1.162,8.6,0.7,1.9,6.9,3.59
25,George Cappuzzello*\cappuge01,28,HOU,0,1,.000,2.79,17,0,6,0,0,0,19.1,16,6,6,2,7,1,13,3,0,1,81,122,4.27,1.190,7.4,0.9,3.3,6.1,1.86
26,Steve Carlton*\carltst01,37,PHI,23,11,.676,3.10,38,38,0,19,6,0,295.2,253,114,102,17,86,5,286,1,9,9,1193,119,2.41,1.147,7.7,0.5,2.6,8.7,3.33
27,Floyd Chiffer\chifffl01,26,SDP,4,3,.571,2.95,51,0,18,0,0,4,79.1,73,33,26,9,34,1,48,4,1,0,340,118,4.42,1.349,8.3,1.0,3.9,5.4,1.41
28,Mike Chris*\chrismi01,24,SFG,0,2,.000,4.85,9,6,0,0,0,0,26.0,23,16,14,2,26,2,10,1,3,0,124,75,6.06,1.885,8.0,0.7,9.0,3.5,0.38
29,Larry Christenson\chrisla01,28,PHI,9,10,.474,3.47,33,33,0,3,0,0,223.0,212,95,86,15,53,5,145,3,3,3,905,106,3.04,1.188,8.6,0.6,2.1,5.9,2.74
30,Joe Cowley\cowlejo01,23,ATL,1,2,.333,4.47,17,8,4,0,0,0,52.1,53,27,26,6,16,2,27,1,0,0,221,85,4.15,1.318,9.1,1.0,2.8,4.6,1.69
31,John Curtis*\curtijo01,34,SDP,8,6,.571,4.10,26,18,5,1,1,0,116.1,121,62,53,15,46,0,54,1,0,4,502,85,4.68,1.436,9.4,1.2,3.6,4.2,1.17
32,Ken Dayley*\dayleke01,23,ATL,5,6,.455,4.54,20,11,3,0,0,0,71.1,79,39,36,9,25,2,34,0,0,2,313,83,4.46,1.458,10.0,1.1,3.2,4.3,1.36
33,Luis DeLeon\deleolu01,23,SDP,9,5,.643,2.03,61,0,41,0,0,15,102.0,77,25,23,10,16,9,60,1,0,0,390,171,3.32,0.912,6.8,0.9,1.4,5.3,3.75
34,Mark Dempsey\dempsma01,24,SFG,0,0,,7.94,3,1,1,0,0,0,5.2,11,5,5,1,2,0,4,0,0,0,28,48,4.66,2.294,17.5,1.6,3.2,6.4,2.00
35,John Denny\dennyjo01,29,PHI,0,2,.000,4.03,4,4,0,0,0,0,22.1,18,12,10,1,10,1,19,0,0,0,94,93,2.94,1.254,7.3,0.4,4.0,7.7,1.90
36,Carlos Diaz*\diazca01,24,TOT,3,2,.600,4.03,23,0,10,0,0,1,29.0,37,17,13,3,13,3,16,0,0,0,134,95,4.30,1.724,11.5,0.9,4.0,5.0,1.23
37,Carlos Diaz*\diazca01,24,ATL,3,2,.600,4.62,19,0,7,0,0,1,25.1,31,15,13,3,9,2,16,0,0,0,113,83,4.06,1.579,11.0,1.1,3.2,5.7,1.78
38,Carlos Diaz*\diazca01,24,NYM,0,0,,0.00,4,0,3,0,0,0,3.2,6,2,0,0,4,1,0,0,0,0,21,,5.99,2.727,14.7,0.0,9.8,0.0,0.00
39,Frank DiPino*\dipinfr01,25,HOU,2,2,.500,6.04,6,6,0,0,0,0,28.1,32,20,19,1,11,1,25,0,0,0,122,56,2.58,1.518,10.2,0.3,3.5,7.9,2.27
40,Dave Dravecky*\draveda01,26,SDP,5,3,.625,2.57,31,10,11,0,0,2,105.0,86,37,30,8,33,3,59,1,1,0,426,135,3.56,1.133,7.4,0.7,2.8,5.1,1.79
41,Joe Edelen\edelejo01,26,CIN,0,0,,8.80,9,0,2,0,0,0,15.1,22,15,15,2,8,3,11,0,0,0,74,43,4.54,1.957,12.9,1.2,4.7,6.5,1.38
42,Juan Eichelberger\eicheju01,28,SDP,7,14,.333,4.20,31,24,2,8,0,0,177.2,171,98,83,23,72,5,74,2,3,7,771,83,4.82,1.368,8.7,1.2,3.6,3.7,1.03
43,Pete Falcone*\falcope01,28,NYM,8,10,.444,3.84,40,23,6,3,0,2,171.0,159,82,73,24,71,4,101,1,0,10,718,95,4.62,1.345,8.4,1.3,3.7,5.3,1.42
44,Ed Farmer\farmeed01,32,PHI,2,6,.250,4.86,47,4,14,0,0,6,76.0,66,44,41,2,50,11,58,0,0,3,336,76,3.51,1.526,7.8,0.2,5.9,6.9,1.16
45,Tom Filer\filerto01,25,CHC,1,2,.333,5.53,8,8,0,0,0,0,40.2,50,25,25,5,18,2,15,0,0,2,187,68,4.91,1.672,11.1,1.1,4.0,3.3,0.83
46,Bob Forsch\forscbo01,32,STL,15,9,.625,3.48,36,34,1,6,2,1,233.0,238,95,90,16,54,7,69,4,2,6,962,105,3.76,1.253,9.2,0.6,2.1,2.7,1.28
47,Terry Forster*\forstte01,30,LAD,5,6,.455,3.04,56,0,13,0,0,3,83.0,66,38,28,3,31,9,52,4,0,2,349,116,3.20,1.169,7.2,0.3,3.4,5.6,1.68
48,Alan Fowlkes\fowlkal01,23,SFG,4,2,.667,5.19,21,15,2,1,0,0,85.0,111,55,49,12,24,3,50,5,3,3,387,69,4.40,1.588,11.8,1.3,2.5,5.3,2.08
49,Woodie Fryman*\frymawo01,42,MON,9,4,.692,3.75,60,0,34,0,0,12,69.2,66,36,29,3,26,4,46,1,0,2,292,98,3.12,1.321,8.5,0.4,3.4,5.9,1.77
50,Brent Gaff\gaffbr01,23,NYM,0,3,.000,4.55,7,5,1,0,0,0,31.2,41,22,16,3,10,0,14,1,0,2,142,81,4.11,1.611,11.7,0.9,2.8,4.0,1.40
51,Rich Gale\galeri01,28,SFG,7,14,.333,4.23,33,29,0,2,0,0,170.1,193,91,80,9,81,11,102,5,0,5,765,85,3.72,1.609,10.2,0.5,4.3,5.4,1.26
52,Gene Garber\garbege01,34,ATL,8,10,.444,2.34,69,0,56,0,0,30,119.1,100,40,31,4,32,16,68,2,0,1,480,161,2.87,1.106,7.5,0.3,2.4,5.1,2.13
53,Scott Garrelts\garresc01,20,SFG,0,0,,13.50,1,0,1,0,0,0,2.0,3,3,3,0,2,0,4,0,0,0,11,32,1.72,2.500,13.5,0.0,9.0,18.0,2.00
54,Dave Goltz\goltzda01,33,LAD,0,1,.000,4.91,2,1,1,0,0,0,3.2,6,4,2,0,0,0,3,0,0,0,17,80,1.08,1.636,14.7,0.0,0.0,7.4,
55,Tom Gorman*\gormato03,24,TOT,1,1,.500,2.76,8,1,3,0,0,0,16.1,16,5,5,0,4,0,13,0,0,1,69,139,1.86,1.224,8.8,0.0,2.2,7.2,3.25
56,Tom Gorman*\gormato03,24,MON,1,0,1.000,5.14,5,0,3,0,0,0,7.0,8,4,4,0,4,0,6,0,0,1,33,75,2.72,1.714,10.3,0.0,5.1,7.7,1.50
57,Tom Gorman*\gormato03,24,NYM,0,1,.000,0.96,3,1,0,0,0,0,9.1,8,1,1,0,0,0,7,0,0,0,36,395,1.22,0.857,7.7,0.0,0.0,6.8,
58,Mike Griffin\griffmi02,25,SDP,0,1,.000,3.48,7,0,0,0,0,0,10.1,9,4,4,0,3,0,4,0,0,0,41,104,2.81,1.161,7.8,0.0,2.6,3.5,1.33
59,Tom Griffin\griffto02,34,PIT,1,3,.250,8.87,6,4,0,0,0,0,22.1,32,23,22,5,15,2,8,1,0,0,113,43,7.06,2.104,12.9,2.0,6.0,3.2,0.53
60,Cecilio Guante\guantce01,22,PIT,0,0,,3.33,10,0,1,0,0,0,27.0,28,16,10,1,5,0,26,2,0,0,117,114,2.05,1.222,9.3,0.3,1.7,8.7,5.20
61,Bill Gullickson\gullibi01,23,MON,12,14,.462,3.57,34,34,0,6,0,0,236.2,231,101,94,25,61,2,155,4,3,11,990,102,3.60,1.234,8.8,1.0,2.3,5.9,2.54
62,Atlee Hammaker*\hammaat01,24,SFG,12,8,.600,4.11,29,27,0,4,1,0,175.0,189,86,80,16,28,8,102,2,4,2,725,87,3.25,1.240,9.7,0.8,1.4,5.2,3.64
63,Preston Hanna\hannapr01,27,ATL,3,0,1.000,3.75,20,1,3,0,0,0,36.0,36,15,15,3,28,2,17,0,0,2,158,101,5.19,1.778,9.0,0.8,7.0,4.3,0.61
64,Greg Harris\harrigr01,26,CIN,2,6,.250,4.83,34,10,9,1,0,1,91.1,96,56,49,12,37,1,67,2,2,2,398,77,4.24,1.456,9.5,1.2,3.6,6.6,1.81
65,Tom Hausman\hausmto01,29,TOT,1,2,.333,4.46,24,0,14,0,0,0,40.1,50,28,20,4,10,3,18,2,0,1,181,84,4.01,1.488,11.2,0.9,2.2,4.0,1.80
66,Tom Hausman\hausmto01,29,NYM,1,2,.333,4.42,21,0,12,0,0,0,36.2,44,26,18,4,6,1,16,2,0,1,162,83,3.92,1.364,10.8,1.0,1.5,3.9,2.67
67,Tom Hausman\hausmto01,29,ATL,0,0,,4.91,3,0,2,0,0,0,3.2,6,2,2,0,4,2,2,0,0,0,19,85,4.90,2.727,14.7,0.0,9.8,4.9,0.50
68,Andy Hawkins\hawkian01,22,SDP,2,5,.286,4.10,15,10,2,1,0,0,63.2,66,33,29,4,27,3,25,2,3,2,281,85,4.11,1.461,9.3,0.6,3.8,3.5,0.93
69,Ben Hayes\hayesbe01,24,CIN,2,0,1.000,1.97,26,0,11,0,0,2,45.2,37,12,10,3,22,5,38,0,0,1,197,188,3.35,1.292,7.3,0.6,4.3,7.5,1.73
70,Willie Hernandez*\hernawi01,27,CHC,4,6,.400,3.00,75,0,30,0,0,10,75.0,74,26,25,3,24,11,54,1,0,0,312,125,2.80,1.307,8.9,0.4,2.9,6.5,2.25
71,Al Holland*\hollaal01,29,SFG,7,3,.700,3.33,58,7,10,0,0,5,129.2,115,56,48,12,40,6,97,1,1,6,546,108,3.37,1.195,8.0,0.8,2.8,6.7,2.43
72,Scott Holman\holmasc01,23,NYM,2,1,.667,2.36,4,4,0,1,0,0,26.2,23,10,7,2,7,0,11,0,0,0,107,157,3.65,1.125,7.8,0.7,2.4,3.7,1.57
73,Burt Hooton\hootobu01,32,LAD,4,7,.364,4.03,21,21,0,2,2,0,120.2,130,57,54,5,33,2,51,2,0,4,514,87,3.28,1.351,9.7,0.4,2.5,3.8,1.55
