Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
29,Tim Blackwell#\blackti01,25,CHC,49,132,103,8,23,3,0,0,7,0,0,23,17,.223,.367,.252,.620,69,26,4,1,4,1,1,2
30,Vida Blue#\bluevi01,28,SFG,35,101,79,8,6,1,0,1,2,0,0,16,51,.076,.240,.127,.366,7,10,0,1,5,0,0,1
31,Bert Blyleven\blylebe01,27,PIT,37,93,85,4,11,2,0,0,11,0,0,1,35,.129,.140,.153,.292,-20,13,0,0,7,0,0,1
32,Bruce Bochy\bochybr01,23,HOU,54,167,154,8,41,8,0,3,15,0,0,11,35,.266,.311,.377,.688,99,58,8,0,0,2,4,2
33,Tommy Boggs\boggsto01,22,ATL,16,19,18,1,3,0,0,1,1,0,0,0,4,.167,.167,.333,.500,31,6,0,0,1,0,0,1
34,Bruce Boisclair*\boiscbr01,25,NYM,107,244,214,24,48,7,1,4,15,3,3,23,43,.224,.293,.322,.616,76,69,4,0,2,5,3,97/83
35,Dan Boitano\boitada01,25,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
36,Bill Bonham\bonhabi01,29,CIN,23,56,43,2,8,3,0,0,5,0,0,4,9,.186,.271,.256,.527,48,11,0,1,8,0,0,1
37,Barry Bonnell\bonneba01,24,ATL,117,326,304,36,73,11,3,1,16,12,6,20,30,.240,.287,.306,.593,59,93,15,0,2,0,1,8759
38,Bob Boone\boonebo01,30,PHI,132,495,435,48,123,18,4,12,62,2,5,46,37,.283,.347,.425,.772,115,185,13,1,5,8,10,*2/37
39,Pedro Borbon\borbope01,31,CIN,62,12,11,0,2,0,0,0,1,0,0,0,2,.182,.182,.182,.364,2,2,0,0,1,0,0,1
40,Jim Bouton\boutoji01,39,ATL,5,8,7,0,0,0,0,0,0,0,0,1,1,.000,.125,.000,.125,-64,0,0,0,0,0,0,/1
41,Larry Bowa#\bowala01,32,PHI,156,692,654,78,192,31,5,3,43,27,5,24,40,.294,.319,.370,.689,92,242,6,1,11,2,1,*6
42,Doe Boyland*\boylado01,23,PIT,6,8,8,1,2,0,0,0,1,0,0,0,1,.250,.250,.250,.500,38,2,0,0,0,0,0,/3
43,Lou Brock*\brocklo01,39,STL,92,317,298,31,66,9,0,0,12,17,5,17,29,.221,.263,.252,.514,46,75,4,0,1,1,2,7
44,Mike Bruhert\bruhemi01,27,NYM,27,41,40,0,3,0,0,0,0,0,0,0,21,.075,.075,.075,.150,-57,3,0,0,1,0,0,1
45,Tom Bruno\brunoto01,25,STL,18,14,12,0,1,0,0,0,0,0,0,0,3,.083,.083,.083,.167,-53,1,0,0,2,0,0,1
46,Warren Brusstar\brusswa01,26,PHI,58,7,7,0,1,1,0,0,0,0,0,0,3,.143,.143,.286,.429,17,2,0,0,0,0,0,1
47,Steve Brye\bryest01,29,PIT,66,130,115,16,27,7,0,1,9,2,1,11,10,.235,.305,.322,.626,72,37,2,1,2,1,1,79/8
48,Bill Buckner*\bucknbi01,28,CHC,117,470,446,47,144,26,1,5,74,7,5,18,17,.323,.345,.419,.765,104,187,16,0,1,5,5,3
49,Glenn Burke\burkegl01,25,LAD,16,19,19,2,4,0,0,0,2,1,0,0,4,.211,.211,.211,.421,19,4,0,0,0,0,0,8/7
50,Ray Burris\burrira01,27,CHC,41,70,61,3,7,1,2,0,2,0,0,2,13,.115,.143,.197,.340,-10,12,1,0,7,0,0,1
51,Jeff Burroughs\burroje01,27,ATL,153,611,488,72,147,30,6,23,77,1,2,117,92,.301,.432,.529,.961,156,258,16,0,0,6,12,*7
52,Enos Cabell\cabelen01,28,HOU,162,694,660,92,195,31,8,7,71,33,15,22,80,.295,.321,.398,.720,108,263,14,5,3,4,1,*53/6
53,Rick Camp\campri01,25,ATL,42,10,8,1,0,0,0,0,0,0,0,1,5,.000,.111,.000,.111,-68,0,0,0,1,0,0,1
54,Dave Campbell\campbda02,26,ATL,53,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
55,John Candelaria*\candejo01,24,PIT,31,70,52,6,9,3,0,0,1,0,0,9,19,.173,.317,.231,.548,53,12,2,2,7,0,0,1
56,Joe Cannon*\cannojo01,24,HOU,8,18,18,1,4,0,0,0,1,0,1,0,1,.222,.222,.222,.444,29,4,0,0,0,0,0,/78
57,Doug Capilla*\capildo01,26,CIN,7,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
58,Jose Cardenal\cardejo02,34,PHI,87,226,201,27,50,12,0,4,33,2,3,23,16,.249,.323,.368,.691,93,74,5,0,0,2,2,37/9
59,Steve Carlton*\carltst01,33,PHI,34,93,86,7,25,3,1,0,13,0,0,3,14,.291,.311,.349,.660,84,30,0,0,3,1,0,1
60,Clay Carroll\carrocl02,37,PIT,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
61,Gary Carter\cartega01,24,MON,157,607,533,76,136,27,1,20,72,10,6,62,70,.255,.336,.422,.758,113,225,10,5,2,5,11,*2/3
62,Dave Cash\cashda01,30,MON,159,703,658,66,166,26,3,3,43,12,6,37,29,.252,.291,.315,.605,71,207,16,0,5,3,2,*4
63,Bobby Castillo\castibo01,23,LAD,18,7,7,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
64,Tony Castillo\castito01,21,SDP,5,9,8,0,1,0,0,0,1,0,0,0,2,.125,.125,.125,.250,-27,1,0,0,1,0,0,/2
65,Cesar Cedeno\cedence01,27,HOU,50,209,192,31,54,8,2,7,23,23,2,15,24,.281,.333,.453,.786,126,87,4,0,2,0,1,8
66,Ron Cey\ceyro01,30,LAD,159,667,555,84,150,32,0,23,84,2,5,96,96,.270,.380,.452,.833,134,251,13,7,2,7,9,*5
67,Mike Champion\champmi01,23,SDP,32,59,53,3,12,0,2,0,4,0,0,5,13,.226,.293,.302,.595,74,16,1,0,1,0,0,4/5
68,Darrel Chaney#\chaneda01,30,ATL,89,274,245,27,55,9,1,3,20,1,0,25,48,.224,.295,.306,.601,61,75,1,0,3,1,7,6/54
69,Larry Christenson\chrisla01,24,PHI,33,78,67,3,5,1,0,1,4,0,0,4,35,.075,.127,.134,.261,-27,9,1,0,7,0,0,1
70,Jack Clark\clarkja01,22,SFG,156,657,592,90,181,46,8,25,98,15,11,50,72,.306,.358,.537,.895,152,318,15,3,3,9,8,*9
71,Gene Clines\clinege01,31,CHC,109,254,229,31,59,10,2,0,17,4,3,21,28,.258,.321,.319,.640,72,73,5,1,2,1,1,798
72,Dave Collins#\collida02,25,CIN,102,120,102,13,22,1,0,0,7,7,7,15,18,.216,.311,.225,.536,53,23,2,0,1,2,0,8/97
73,Bob Coluccio\colucbo01,26,STL,5,4,3,0,0,0,0,0,0,0,0,1,2,.000,.250,.000,.250,-24,0,0,0,0,0,0,/79
74,Dave Concepcion\conceda01,30,CIN,153,624,565,75,170,33,4,6,67,23,10,51,83,.301,.357,.405,.763,114,229,14,1,3,4,4,*6
75,Mardie Cornejo\cornema01,26,NYM,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
76,Terry Cornutt\cornute01,25,SFG,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
77,Vic Correll\correvi01,32,CIN,52,115,105,9,25,7,0,1,6,0,2,8,17,.238,.292,.333,.625,75,35,6,0,2,0,3,2
78,Larry Cox\coxla01,30,CHC,59,133,121,10,34,5,0,2,18,0,0,12,16,.281,.346,.372,.718,93,45,4,0,0,0,0,2
79,Warren Cromartie*\cromawa01,24,MON,159,655,607,77,180,32,6,10,56,8,8,33,60,.297,.337,.418,.755,113,254,15,7,2,6,5,*7/3
80,Hector Cruz\cruzhe01,25,TOT,109,300,273,27,62,13,1,8,33,0,2,24,45,.227,.292,.370,.662,85,101,10,1,2,0,3,7859
81,Hector Cruz\cruzhe01,25,CHC,30,80,76,8,18,5,0,2,9,0,0,3,6,.237,.266,.382,.647,72,29,4,0,1,0,1,8/57
82,Hector Cruz\cruzhe01,25,SFG,79,220,197,19,44,8,1,6,24,0,2,21,39,.223,.301,.365,.667,89,72,6,1,1,0,2,7859
83,Jose Cruz*\cruzjo01,30,HOU,153,627,565,79,178,34,9,10,83,37,9,57,57,.315,.376,.460,.836,142,260,9,0,2,3,9,*9/3
84,Todd Cruz\cruzto02,22,PHI,3,4,4,0,2,0,0,0,2,0,1,0,0,.500,.500,.500,1.000,180,2,0,0,0,0,0,/6
85,John Curtis*\curtijo01,30,SFG,46,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
86,John D'Acquisto\d'acqjo01,26,SDP,45,23,21,1,4,1,0,0,4,0,0,2,8,.190,.261,.238,.499,47,5,0,0,0,0,0,1
87,Vic Davalillo*\davalvi01,38,LAD,75,81,77,15,24,1,1,1,11,2,1,3,7,.312,.333,.390,.723,103,30,1,0,0,1,0,7/983
88,Mike Davey\daveymi01,26,ATL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
89,Bob Davis\davisbo02,26,SDP,19,42,40,3,8,1,0,0,2,0,1,1,5,.200,.220,.225,.445,30,9,3,0,1,0,1,2
90,Andre Dawson\dawsoan01,23,MON,157,660,609,84,154,24,8,25,72,28,11,30,128,.253,.299,.442,.740,107,269,7,12,4,5,3,*8
91,Ivan de Jesus\dejesiv01,25,CHC,160,712,619,104,172,24,7,3,35,41,12,74,78,.278,.356,.354,.710,91,219,12,2,15,2,5,*6
92,Arturo DeFreites\defrear01,25,CIN,9,21,19,1,4,1,0,1,2,0,0,1,4,.211,.238,.421,.659,81,8,0,0,0,1,0,/3
93,John Denny\dennyjo01,25,STL,33,85,73,10,13,3,1,0,3,0,0,4,21,.178,.218,.247,.465,31,18,0,0,7,1,0,1
94,Adrian Devine\devinad01,26,ATL,31,12,11,0,1,0,0,0,1,0,0,0,2,.091,.091,.091,.182,-51,1,0,0,1,0,0,1
95,Kerry Dineen*\dineeke01,25,PHI,5,9,8,0,2,1,0,0,0,0,0,1,0,.250,.333,.375,.708,98,3,1,0,0,0,0,/7
96,Tom Dixon\dixonto01,23,HOU,30,44,40,0,4,0,0,0,1,0,0,1,7,.100,.122,.100,.222,-35,4,1,0,3,0,0,1
97,Rob Dressler\dressro01,24,STL,3,4,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
98,Dan Driessen*\driesda01,26,CIN,153,612,524,68,131,23,3,16,70,28,9,75,79,.250,.345,.397,.742,108,208,13,4,3,6,7,*3
99,Keith Drumright*\drumrke01,23,HOU,17,59,55,5,9,0,0,0,2,0,1,3,4,.164,.207,.164,.371,9,9,2,0,1,0,0,4
100,Hal Dues\duesha01,23,MON,25,31,31,3,6,0,0,0,1,0,0,0,18,.194,.194,.194,.387,10,6,0,0,0,0,0,1
101,Dan Dumoulin\dumouda01,24,CIN,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
102,Jim Dwyer*\dwyerji01,28,TOT,107,283,238,30,53,12,2,6,26,7,0,37,32,.223,.325,.366,.691,96,87,2,1,3,4,4,3879
103,Jim Dwyer*\dwyerji01,28,STL,34,75,65,8,14,3,0,1,4,1,0,9,3,.215,.320,.308,.628,78,20,1,1,0,0,1,7/9
104,Jim Dwyer*\dwyerji01,28,SFG,73,208,173,22,39,9,2,5,22,6,0,28,29,.225,.327,.387,.714,103,67,1,0,3,4,3,38/97
105,Duffy Dyer\dyerdu01,32,PIT,58,199,175,7,37,8,1,0,13,2,1,18,32,.211,.294,.269,.563,56,47,5,3,2,1,3,2
106,Jamie Easterly*\easteja01,25,ATL,37,21,19,1,4,1,0,0,1,0,0,1,5,.211,.250,.263,.513,37,5,1,0,1,0,0,1
107,Rawly Eastwick\eastwra01,27,PHI,22,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
108,Juan Eichelberger\eicheju01,24,SDP,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
109,Nino Espinosa\espinni01,24,NYM,32,75,67,6,14,3,0,0,4,0,0,1,28,.209,.221,.254,.474,35,17,0,0,7,0,0,1
110,Barry Evans\evansba01,22,SDP,24,95,90,7,24,1,1,0,4,0,0,4,10,.267,.295,.300,.595,74,27,0,0,0,1,1,5
111,Darrell Evans*\evansda01,31,SFG,159,668,547,82,133,24,2,20,78,4,5,105,64,.243,.360,.404,.764,118,221,5,0,6,10,12,*5
112,Pete Falcone*\falcope01,24,STL,19,23,21,3,5,1,0,0,0,0,0,0,2,.238,.238,.286,.524,47,6,0,0,2,0,0,1
113,Joe Ferguson\fergujo01,31,TOT,118,426,348,40,78,16,0,14,50,1,2,71,71,.224,.356,.391,.747,113,136,15,2,2,3,11,*2/79
114,Joe Ferguson\fergujo01,31,HOU,51,191,150,20,31,5,0,7,22,0,0,37,30,.207,.363,.380,.743,116,57,6,1,1,2,6,2
115,Joe Ferguson\fergujo01,31,LAD,67,235,198,20,47,11,0,7,28,1,2,34,41,.237,.350,.399,.749,111,79,9,1,1,1,5,2/79
116,Sergio Ferrer#\ferrese01,27,NYM,37,40,33,8,7,0,1,0,1,1,0,4,7,.212,.316,.273,.589,69,9,2,1,2,0,0,6/45
117,Rollie Fingers\fingero01,31,SDP,67,14,12,0,2,0,0,0,2,0,0,0,3,.167,.167,.167,.333,-2,2,0,0,2,0,0,1
118,Mike Fischlin\fischmi01,22,HOU,44,95,86,3,10,1,0,0,0,1,0,4,9,.116,.165,.128,.293,-14,11,1,1,4,0,1,6
119,Gil Flores\floregi01,25,NYM,11,33,29,8,8,0,1,0,1,1,0,3,5,.276,.344,.345,.689,97,10,0,0,1,0,0,/897
120,Doug Flynn\flynndo01,27,NYM,156,572,532,37,126,12,8,0,36,3,5,30,50,.237,.277,.289,.567,62,154,14,1,6,3,10,*46
121,Tim Foli\foliti01,27,NYM,113,443,413,37,106,21,1,1,27,2,5,14,30,.257,.283,.320,.603,72,132,10,2,12,2,1,*6
122,Barry Foote\footeba01,26,PHI,39,58,57,4,9,0,0,1,4,0,0,1,11,.158,.172,.211,.383,6,12,2,0,0,0,0,2
123,Bob Forsch\forscbo01,28,STL,34,89,83,2,15,7,0,1,8,0,0,1,26,.181,.190,.301,.492,36,25,3,0,5,0,0,1
124,Ken Forsch\forscke01,31,HOU,52,29,27,1,5,0,0,0,3,0,0,0,9,.185,.185,.185,.370,8,5,0,0,2,0,0,1
125,Terry Forster*\forstte01,26,LAD,47,9,8,1,4,1,0,0,2,0,0,0,0,.500,.500,.625,1.125,215,5,0,0,1,0,0,1
126,George Foster\fostege01,29,CIN,158,687,604,97,170,26,7,40,120,4,4,70,138,.281,.360,.546,.906,151,330,18,7,0,6,16,*78
127,George Frazier\frazige01,23,STL,14,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,88,1,0,0,0,0,0,1
128,Roger Freed\freedro01,32,STL,52,101,92,3,22,6,0,2,20,1,0,8,17,.239,.297,.370,.667,87,34,2,0,0,1,0,3/79
129,Jim Fregosi\fregoji01,36,PIT,20,26,20,3,4,1,0,0,1,0,0,6,8,.200,.385,.250,.635,78,5,0,0,0,0,0,/534
130,Dave Freisleben\freisda01,26,SDP,12,7,6,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
131,Pepe Frias\friaspe01,29,MON,73,17,15,5,4,2,1,0,5,0,0,0,3,.267,.250,.533,.783,116,8,0,0,1,1,0,4/6
132,Jerry Fry\fryje01,22,MON,4,10,9,0,0,0,0,0,0,0,0,1,5,.000,.100,.000,.100,-69,0,0,0,0,0,0,/2
133,Woodie Fryman\frymawo01,38,TOT,32,56,50,1,3,2,0,0,2,0,0,0,12,.060,.059,.100,.159,-57,5,0,0,5,1,0,1
134,Woodie Fryman\frymawo01,38,CHC,13,20,16,0,1,1,0,0,1,0,0,0,5,.063,.059,.125,.184,-52,2,0,0,3,1,0,1
135,Woodie Fryman\frymawo01,38,MON,19,36,34,1,2,1,0,0,1,0,0,0,7,.059,.059,.088,.147,-59,3,0,0,2,0,0,1
136,Oscar Gamble*\gamblos01,28,SDP,126,437,375,46,103,15,3,7,47,1,2,51,45,.275,.366,.387,.753,120,145,2,6,0,5,11,97
137,Gene Garber\garbege01,30,TOT,66,15,14,1,1,0,0,0,0,0,0,1,6,.071,.133,.071,.205,-43,1,0,0,0,0,0,1
138,Gene Garber\garbege01,30,PHI,22,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
139,Gene Garber\garbege01,30,ATL,44,12,11,1,1,0,0,0,0,0,0,1,5,.091,.167,.091,.258,-29,1,0,0,0,0,0,1
140,Art Gardner*\gardnar01,25,SFG,7,3,3,2,0,0,0,0,0,0,1,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,
141,Mike Garman\garmami01,28,TOT,57,5,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
142,Mike Garman\garmami01,28,LAD,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
143,Mike Garman\garmami01,28,MON,47,5,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
144,Phil Garner\garneph01,29,PIT,154,609,528,66,138,25,9,10,66,27,14,66,71,.261,.345,.400,.745,104,211,18,5,3,7,12,45/6
145,Wayne Garrett*\garrewa01,30,TOT,82,152,132,17,33,4,0,2,12,1,0,19,26,.250,.344,.326,.670,90,43,5,0,0,0,2,5
146,Wayne Garrett*\garrewa01,30,MON,49,78,69,6,12,0,0,1,2,0,0,8,10,.174,.260,.217,.477,36,15,2,0,0,0,1,5
147,Wayne Garrett*\garrewa01,30,STL,33,74,63,11,21,4,0,1,10,1,0,11,16,.333,.432,.444,.877,147,28,3,0,0,0,1,5
148,Steve Garvey\garvest01,29,LAD,162,689,639,89,202,36,9,21,113,10,5,40,70,.316,.353,.499,.852,138,319,17,1,1,8,9,*3
149,Cito Gaston\gastoci01,34,TOT,62,126,120,6,28,1,0,1,9,0,0,3,20,.233,.248,.267,.515,38,32,4,0,1,2,0,97/38
150,Cito Gaston\gastoci01,34,ATL,60,124,118,5,27,1,0,1,9,0,0,3,20,.229,.244,.263,.507,36,31,4,0,1,2,0,97/38
151,Cito Gaston\gastoci01,34,PIT,2,2,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,175,1,0,0,0,0,0,/7
152,Dave Geisel*\geiseda01,23,CHC,18,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
153,Cesar Geronimo*\geronce01,30,CIN,122,351,296,28,67,15,1,5,27,8,3,43,67,.226,.329,.334,.664,87,99,5,3,8,1,10,*8
154,Rod Gilbreath\gilbrro01,25,ATL,116,356,326,22,80,13,3,3,31,7,6,26,51,.245,.300,.331,.632,69,108,6,0,3,1,3,54
155,Fernando Gonzalez\gonzafe01,28,TOT,110,372,341,29,84,11,2,2,29,4,4,19,35,.246,.282,.308,.590,72,105,4,0,7,5,3,4/5
156,Fernando Gonzalez\gonzafe01,28,PIT,9,22,21,2,4,1,0,0,0,0,0,1,3,.190,.227,.238,.465,28,5,0,0,0,0,0,/45
157,Fernando Gonzalez\gonzafe01,28,SDP,101,350,320,27,80,10,2,2,29,4,4,18,32,.250,.286,.313,.598,75,100,4,0,7,5,3,4
158,Julio Gonzalez\gonzaju02,25,HOU,78,239,223,24,52,3,1,1,16,6,1,8,31,.233,.263,.269,.532,55,60,7,1,7,0,1,46/5
159,Orlando Gonzalez*\gonzaor01,26,PHI,26,27,26,1,5,0,0,0,0,0,0,1,1,.192,.222,.192,.415,17,5,0,0,0,0,0,9/37
160,Mike Gordon#\gordomi01,24,CHC,4,9,5,0,1,0,0,0,0,0,0,3,2,.200,.556,.200,.756,111,1,0,1,0,0,1,/2
161,Mike Grace\gracemi01,22,CIN,5,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/5
162,Tom Grieve\grievto01,30,NYM,54,110,101,5,21,3,0,2,8,0,1,9,23,.208,.273,.297,.570,63,30,3,0,0,0,0,9/37
163,Ken Griffey*\griffke01,28,CIN,158,680,614,90,177,33,8,10,63,23,5,54,70,.288,.344,.417,.761,113,256,6,0,9,3,1,*98
164,Ross Grimsley*\grimsro02,28,MON,36,105,90,5,13,1,0,0,4,0,0,2,20,.144,.170,.156,.326,-7,14,1,1,11,1,0,1
165,Greg Gross*\grossgr01,25,CHC,124,390,347,34,92,12,7,1,39,3,1,33,19,.265,.323,.349,.672,80,121,6,0,3,7,5,*879
166,Jerry Grote\groteje01,35,LAD,41,83,70,5,19,5,0,0,9,0,0,10,5,.271,.354,.343,.697,97,24,0,0,1,2,1,2/5
167,Pedro Guerrero\guerrpe01,22,LAD,5,8,8,3,5,0,1,0,1,0,0,0,0,.625,.625,.875,1.500,318,7,0,0,0,0,0,/3
168,Brad Gulden*\guldebr01,22,LAD,3,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/2
169,Ed Halicki\haliced01,27,SFG,29,75,66,2,9,0,0,0,3,0,0,0,18,.136,.149,.136,.286,-18,9,1,1,8,0,0,1
170,Dave Hamilton*\hamilda01,30,TOT,29,7,7,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
171,Dave Hamilton*\hamilda01,30,STL,13,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
172,Dave Hamilton*\hamilda01,30,PIT,16,6,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
173,Preston Hanna\hannapr01,23,ATL,29,52,49,4,9,0,1,1,1,0,0,1,18,.184,.200,.286,.486,28,14,1,0,2,0,0,1
174,Gerry Hannahs*\hannage01,25,LAD,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
175,Bud Harrelson#\harrebu01,34,PHI,71,127,103,16,22,1,0,0,9,5,2,18,21,.214,.331,.223,.554,57,23,0,0,6,0,0,46
176,Vic Harris#\harrivi01,28,SFG,53,116,100,8,15,4,0,1,11,0,0,11,24,.150,.230,.220,.450,29,22,0,0,3,2,1,64/789
177,Tom Hausman\hausmto01,25,NYM,10,19,17,1,3,1,0,0,2,0,0,1,5,.176,.222,.235,.458,31,4,0,0,1,0,0,1
178,Richie Hebner*\hebneri01,30,PHI,137,505,435,61,123,22,3,17,71,4,7,53,58,.283,.369,.464,.834,131,202,8,9,4,4,16,*35/4
179,Tom Heintzelman\heintto01,31,SFG,27,37,35,2,8,1,0,2,6,0,0,2,5,.229,.270,.429,.699,97,15,0,0,0,0,0,/453
