Rk,Name,Age,Tm,Yrs,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,PH,PR
80,David Cone\coneda01,25,NYM,3,35,28,35,35,35,0,0,0,0,0,0,0,0,0,0,0
81,Dennis Cook\cookde01,25,SFG,1st,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0
82,John Costello\costejo01,27,STL,1st,36,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0
83,Danny Cox\coxda01,28,STL,6,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0
84,Tim Crews\crewsti01,27,LAD,2,42,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0
85,Kal Daniels\danieka01,24,CIN,3,140,138,140,137,0,0,0,0,0,0,137,0,0,137,2,0
86,Ron Darling\darliro01,27,NYM,6,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0
87,Danny Darwin\darwida01,32,HOU,11,44,20,44,44,44,0,0,0,0,0,0,0,0,0,0,0
88,Doug Dascenzo\dascedo01,24,CHC,1st,26,17,26,20,0,0,0,0,0,0,0,20,0,20,6,0
89,Darren Daulton\daultda01,26,PHI,5,58,37,58,45,0,44,1,0,0,0,0,0,0,0,15,1
90,Eric Davis\daviser01,26,CIN,5,135,130,135,130,0,0,0,0,0,0,0,125,5,130,3,2
91,Glenn Davis\davisgl01,27,HOU,5,152,150,152,151,0,0,151,0,0,0,0,0,0,0,2,0
92,Jody Davis\davisjo02,31,2TM,8,90,70,90,76,0,76,0,0,0,0,0,0,0,0,16,0
93,Mark Davis\davisma01,27,SDP,8,62,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0
94,Mike Davis\davismi02,29,LAD,9,108,63,108,76,0,0,0,0,0,0,1,23,63,76,33,3
95,Ron Davis\davisro02,32,SFG,11,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0
96,Bill Dawley\dawlebi01,30,PHI,6,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0
97,Andre Dawson\dawsoan01,33,CHC,13,157,147,157,147,0,0,0,0,0,0,0,0,147,147,10,0
98,Ken Dayley\dayleke01,29,STL,7,54,0,54,54,54,0,0,0,0,0,0,0,0,0,0,0
99,Jose DeLeon\deleojo01,27,STL,6,35,34,35,35,34,0,0,0,0,0,1,0,1,1,0,0
100,Rick Dempsey\dempsri01,38,LAD,20,77,46,77,74,0,74,0,0,0,0,0,0,0,0,11,3
101,Bob Dernier\dernibo01,31,PHI,9,68,40,68,54,0,0,0,0,0,0,0,53,1,54,15,7
102,Jim Deshaies\deshaji01,28,HOU,5,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0
103,Orestes Destrade\destror01,26,PIT,2,36,6,36,8,0,0,8,0,0,0,0,0,0,0,29,0
104,Mike Devereaux\devermi01,25,LAD,2,30,5,30,26,0,0,0,0,0,0,0,18,8,26,8,6
105,Bo Diaz\diazbo01,35,CIN,12,92,81,92,88,0,88,0,0,0,0,0,0,0,0,8,0
106,Mike Diaz\diazmi01,28,PIT,4,47,16,47,26,0,1,7,0,0,0,9,0,9,18,24,0
107,Rob Dibble\dibblro01,24,CIN,1st,37,0,37,37,37,0,0,0,0,0,0,0,0,0,0,0
108,Frank DiPino\dipinfr01,31,CHC,8,63,0,63,63,63,0,0,0,0,0,0,0,0,0,0,0
109,Benny Distefano\distebe01,26,PIT,3,16,6,16,6,0,0,5,0,0,0,0,0,2,2,10,0
110,John Dopson\dopsojo01,24,MON,2,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0
111,Bill Doran\doranbi02,30,HOU,7,132,128,132,130,0,0,0,130,0,0,0,0,0,0,2,1
112,Kelly Downs\downske01,27,SFG,3,27,26,27,27,27,0,0,0,0,0,0,0,0,0,0,0
113,Doug Drabek\drabedo01,25,PIT,3,33,32,33,33,33,0,0,0,0,0,0,0,0,0,0,0
114,Dave Dravecky\draveda01,32,SFG,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0
115,Cameron Drew\drewca01,24,HOU,1st,7,4,7,5,0,0,0,0,0,0,3,0,2,5,2,0
116,Mike Dunne\dunnemi01,25,PIT,2,34,28,34,30,30,0,0,0,0,0,0,0,0,0,0,4
117,Shawon Dunston\dunstsh01,25,CHC,4,155,150,155,151,0,0,0,0,0,151,0,0,0,0,3,1
118,Leon Durham\durhale01,30,2TM,9,45,33,45,37,0,0,37,0,0,0,0,0,0,0,10,0
119,Lenny Dykstra\dykstle01,25,NYM,4,126,98,126,112,0,0,0,0,0,0,0,112,0,112,17,1
120,Gary Eave\eavega01,24,ATL,1st,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0
121,Juan Eichelberger\eicheju01,34,ATL,7,20,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0
122,Kevin Elster\elsteke01,23,NYM,3,149,123,149,148,0,0,0,0,0,148,0,0,0,0,2,5
123,Dave Engle\engleda01,31,MON,8,34,4,34,14,0,9,0,0,1,0,1,0,3,4,26,0
124,Nick Esasky\esaskni01,28,CIN,6,122,109,122,116,0,0,116,0,0,0,0,0,0,0,11,0
125,Angel Escobar\escoban01,23,SFG,1st,3,0,3,2,0,0,0,0,1,1,0,0,0,0,1,1
126,Felix Fermin\fermife01,24,PIT,2,43,32,43,43,0,0,0,0,0,43,0,0,0,0,1,2
127,Sid Fernandez\fernasi01,25,NYM,6,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0
128,John Fishel\fishejo01,25,HOU,1st,19,2,19,6,0,0,0,0,0,0,5,0,2,6,16,0
129,Brian Fisher\fishebr01,26,PIT,4,33,22,33,33,33,0,0,0,0,0,0,0,0,0,0,0
130,Mike Fitzgerald\fitzgmi02,27,MON,6,63,40,63,51,0,47,0,0,0,0,3,0,1,4,17,0
131,Mike Fitzgerald\fitzgmi03,24,STL,1st,13,12,13,12,0,0,12,0,0,0,0,0,0,0,1,0
132,Tim Flannery\flannti01,30,SDP,10,79,41,79,53,0,0,0,2,51,1,0,0,0,0,30,0
133,Tom Foley\foleyto02,28,MON,6,127,97,127,120,0,0,0,89,9,32,0,0,0,0,18,2
134,Curt Ford\fordcu01,27,STL,4,91,18,91,46,0,0,7,0,0,0,24,3,13,40,50,6
135,Bob Forsch\forscbo01,38,2TM,15,37,18,37,36,36,0,0,0,0,0,0,0,0,0,1,1
136,John Franco\francjo01,27,CIN,5,70,0,70,70,70,0,0,0,0,0,0,0,0,0,0,0
137,Marvin Freeman\freemma02,25,PHI,2,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0
138,Todd Frohwirth\frohwto01,25,PHI,2,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0
139,Andres Galarraga\galaran01,27,MON,4,157,151,157,156,0,0,156,0,0,0,0,0,0,0,5,0
140,Ron Gant\gantro01,23,ATL,2,146,142,146,144,0,0,0,122,22,0,0,0,0,0,2,0
141,Damaso Garcia\garcida01,31,ATL,10,21,12,21,13,0,0,0,13,0,0,0,0,0,0,9,0
142,Leo Garcia\garcile01,25,CIN,2,23,3,23,9,0,0,0,0,0,0,2,4,3,9,14,1
143,Miguel Garcia\garcimi02,21,PIT,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
144,Phil Garner\garneph01,39,SFG,16,15,0,15,2,0,0,0,0,2,0,0,0,0,0,14,0
145,Scott Garrelts\garresc01,26,SFG,7,65,0,65,65,65,0,0,0,0,0,0,0,0,0,0,1
146,Kirk Gibson\gibsoki01,31,LAD,10,150,147,150,148,0,0,0,0,0,0,148,1,0,148,3,0
147,Tom Glavine\glavito02,22,ATL,2,42,34,42,34,34,0,0,0,0,0,0,0,0,0,0,8
148,Denny Gonzalez\gonzade01,24,PIT,4,24,5,24,20,0,0,0,4,2,14,0,0,0,0,12,1
149,Jose Gonzalez\gonzajo02,23,LAD,4,37,1,37,24,0,0,0,0,0,0,9,9,9,24,9,9
150,Dwight Gooden\goodedw01,23,NYM,5,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0
151,Rich Gossage\gossari01,36,CHC,17,46,0,46,46,46,0,0,0,0,0,0,0,0,0,0,0
152,Jim Gott\gottji01,28,PIT,7,67,0,67,67,67,0,0,0,0,0,0,0,0,0,0,0
153,Mark Grace\gracema01,24,CHC,1st,134,126,134,133,0,0,133,0,0,0,0,0,0,0,8,0
154,Mark Grant\grantma01,24,SDP,4,33,11,33,33,33,0,0,0,0,0,0,0,0,0,0,0
155,Jeff Gray\grayje01,25,CIN,1st,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0
156,Tommy Gregg\greggto01,24,2TM,2,25,9,25,13,0,0,0,0,0,0,10,3,1,13,12,1
157,Ken Griffey\griffke01,38,2TM,16,94,55,94,60,0,0,21,0,0,0,41,0,2,42,35,0
158,Alfredo Griffin\griffal01,30,LAD,13,95,89,95,93,0,0,0,0,0,93,0,0,0,0,0,2
159,Greg Gross\grossgr01,35,PHI,16,98,17,98,49,0,0,14,0,0,0,20,0,19,37,65,1
160,Kevin Gross\grosske01,27,PHI,6,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0
161,Pedro Guerrero\guerrpe01,32,2TM,11,103,101,103,101,0,0,52,0,45,0,8,0,1,9,2,0
162,Jackie Gutierrez\gutieja01,28,PHI,6,33,23,33,33,0,0,0,0,13,22,0,0,0,0,1,0
163,Chris Gwynn\gwynnch01,23,LAD,2,12,0,12,4,0,0,0,0,0,0,4,0,0,4,10,0
164,Tony Gwynn\gwynnto01,28,SDP,7,133,133,133,133,0,0,0,0,0,0,0,32,102,133,0,0
165,Albert Hall\hallal02,30,ATL,8,85,51,85,63,0,0,0,0,0,0,1,63,0,63,18,10
166,Drew Hall\halldr01,25,CHC,3,19,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0
167,Jeff Hamilton\hamilje01,24,LAD,3,111,80,111,105,0,0,1,0,105,2,0,0,0,0,10,3
168,Atlee Hammaker\hammaat01,30,SFG,7,43,17,43,43,43,0,0,0,0,0,0,0,0,0,0,0
169,Mike Harkey\harkemi01,21,CHC,1st,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0
170,Greg Harris\harrigr01,32,PHI,8,66,1,66,66,66,0,0,0,0,0,0,0,0,0,0,0
171,Greg Harris\harrigr02,24,SDP,1st,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0
172,Lenny Harris\harrile01,23,CIN,1st,16,12,16,14,0,0,0,6,10,0,0,0,0,0,0,2
173,Billy Hatcher\hatchbi01,27,HOU,5,145,133,145,142,0,0,0,0,0,0,124,25,0,142,8,1
174,Mickey Hatcher\hatchmi01,33,LAD,10,88,41,88,55,0,0,25,0,3,0,8,0,21,29,43,0
175,Brad Havens\havenbr01,28,LAD,7,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0
176,Andy Hawkins\hawkian01,28,SDP,7,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0
177,Charlie Hayes\hayesch01,23,SFG,1st,7,2,7,7,0,0,0,0,3,0,3,0,1,4,2,1
178,Von Hayes\hayesvo01,29,PHI,8,104,97,104,99,0,0,85,0,3,0,4,12,2,16,6,0
179,Jeff Heathcock\heathje02,28,HOU,4,17,1,17,17,17,0,0,0,0,0,0,0,0,0,0,0
180,Neal Heaton\heatone01,28,MON,7,32,11,32,32,32,0,0,0,0,0,0,0,0,0,0,0
181,Danny Heep\heepda01,30,LAD,10,95,31,95,45,1,0,12,0,0,0,17,0,16,32,57,0
182,Steve Henderson\hendest01,35,HOU,12,42,4,42,9,0,0,1,0,0,0,4,0,4,8,35,0
183,Keith Hernandez\hernake01,34,NYM,15,95,91,95,93,0,0,93,0,0,0,0,0,0,0,1,0
184,Tom Herr\herrto01,32,STL,10,15,15,15,15,0,0,0,15,0,0,0,0,0,0,0,0
185,Orel Hershiser\hershor01,29,LAD,6,36,34,36,35,35,0,0,0,0,0,0,0,0,0,1,0
186,Joe Hesketh\heskejo01,29,MON,5,60,0,60,60,60,0,0,0,0,0,0,0,0,0,0,0
187,Ken Hill\hillke01,22,STL,1st,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0
188,Shawn Hillegas\hillesh01,23,LAD,2,11,10,11,11,11,0,0,0,0,0,0,0,0,0,0,0
189,Brian Holman\holmabr01,23,MON,1st,20,16,20,18,18,0,0,0,0,0,0,0,0,0,0,2
190,Brian Holton\holtobr01,28,LAD,4,45,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0
191,Bob Horner\hornebo01,30,STL,10,60,57,60,57,0,0,57,0,0,0,0,0,0,0,3,0
192,Ricky Horton\hortori01,28,LAD,5,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0
193,Dave Hostetler\hosteda01,32,PIT,5,6,1,6,4,0,1,4,0,0,0,0,0,0,0,4,0
194,Jay Howell\howelja01,32,LAD,9,50,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0
195,Ken Howell\howelke01,27,LAD,5,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0
196,Rex Hudler\hudlere01,27,MON,4,77,59,77,70,0,0,0,41,0,27,2,0,2,4,3,10
197,Jeff Huson\husonje01,23,MON,1st,20,11,20,18,0,0,0,2,1,15,0,1,0,1,2,4
198,Jeff Innis\innisje01,25,NYM,2,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0
199,Chuck Jackson\jacksch03,25,HOU,2,46,20,46,38,0,0,0,0,32,3,0,1,2,3,10,2
200,Danny Jackson\jacksda02,26,CIN,6,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0
201,Darrin Jackson\jacksda03,24,CHC,3,100,40,100,74,0,0,0,0,0,0,11,46,20,74,25,15
202,Chris James\jamesch02,25,PHI,3,150,145,150,147,0,0,0,0,31,0,8,27,101,116,4,0
203,Dion James\jamesdi01,25,ATL,5,132,101,132,120,0,0,0,0,0,0,86,49,3,120,21,2
204,Gregg Jefferies\jeffegr01,20,NYM,2,29,27,29,28,0,0,0,10,20,0,0,0,0,0,1,0
205,Stan Jefferson\jeffest01,25,SDP,3,49,26,49,38,0,0,0,0,0,0,11,27,0,38,4,11
206,Steve Jeltz\jeltzst01,29,PHI,6,148,129,148,148,0,0,0,0,0,148,0,0,0,0,5,2
207,German Jimenez\jimenge01,25,ATL,1st,15,9,15,15,15,0,0,0,0,0,0,0,0,0,0,0
208,Howard Johnson\johnsho01,27,NYM,7,148,143,148,148,0,0,0,0,131,52,0,0,0,0,4,0
209,Randy Johnson\johnsra05,24,MON,1st,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0
210,Wallace Johnson\johnswa03,31,MON,7,86,8,86,14,0,0,13,1,0,0,0,0,0,0,74,0
211,Barry Jones\jonesba01,25,PIT,3,42,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0
212,Jimmy Jones\jonesji02,24,SDP,3,32,29,32,29,29,0,0,0,0,0,0,0,0,0,0,3
213,Ron Jones\jonesro02,24,PHI,1st,33,32,33,32,0,0,0,0,0,0,0,0,32,32,1,0
214,Tim Jones\jonesti02,25,STL,1st,31,7,31,18,0,0,0,8,1,9,0,0,0,0,11,8
215,Tracy Jones\jonestr01,27,2TM,3,90,51,90,68,0,0,0,0,0,0,29,9,38,68,28,2
216,Ricky Jordan\jordari02,23,PHI,1st,69,69,69,69,0,0,69,0,0,0,0,0,0,0,0,0
217,Bob Kipper\kippebo01,23,PIT,4,50,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0
218,Bob Knepper\kneppbo01,34,HOU,13,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0
219,Randy Kramer\kramera01,27,PIT,1st,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0
220,Bill Krueger\kruegbi01,30,LAD,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
221,John Kruk\krukjo01,27,SDP,3,120,108,120,113,0,0,63,0,0,0,29,0,26,55,12,0
222,Mike Krukow\krukomi01,36,SFG,13,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0
223,Mike LaCoss\lacosmi01,32,SFG,11,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0
224,Mike Laga\lagami01,28,STL,7,41,24,41,37,0,0,37,0,0,0,0,0,0,0,5,2
225,Steve Lake\lakest01,31,STL,6,36,10,36,19,0,19,0,0,0,0,0,0,0,0,19,0
226,Les Lancaster\lancale01,26,CHC,2,44,3,44,44,44,0,0,0,0,0,0,0,0,0,0,0
227,Bill Landrum\landrbi01,30,CHC,3,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0
228,Dave LaPoint\lapoida01,28,PIT,9,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0
229,Barry Larkin\larkiba01,24,CIN,3,151,148,151,147,0,0,0,0,0,147,0,0,0,0,3,0
230,Mike LaValliere\lavalmi01,27,PIT,5,120,105,120,114,0,114,0,0,0,0,0,0,0,0,12,0
231,Vance Law\lawva01,31,CHC,9,151,149,151,150,0,0,0,0,150,0,1,0,0,1,1,0
232,Tom Lawless\lawleto01,31,STL,6,54,15,54,35,0,0,1,5,24,0,4,0,2,6,14,14
233,Terry Leach\leachte01,34,NYM,6,52,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0
234,Tim Leary\learyti01,29,LAD,7,36,34,36,35,35,0,0,0,0,0,0,0,0,0,1,0
235,Craig Lefferts\leffecr01,30,SFG,6,64,0,64,64,64,0,0,0,0,0,0,0,0,0,0,0
236,Dave Leiper\leipeda01,26,SDP,4,35,0,35,35,35,0,0,0,0,0,0,0,0,0,0,0
237,Mark Lemke\lemkema01,22,ATL,1st,16,16,16,16,0,0,0,16,0,0,0,0,0,0,0,0
238,Jeffrey Leonard\leonaje01,32,SFG,12,44,40,44,43,0,0,0,0,0,0,43,0,0,43,3,0
239,Jose Lind\lindjo01,24,PIT,2,154,145,154,153,0,0,0,153,0,0,0,0,0,0,4,1
240,Jim Lindeman\lindeji01,26,STL,3,17,12,17,13,0,0,3,0,0,0,4,0,8,12,4,0
241,Barry Lyons\lyonsba01,28,NYM,3,50,14,50,33,0,32,1,0,0,0,0,0,0,0,21,1
242,Shane Mack\macksh01,24,SDP,2,56,37,56,55,0,0,0,0,0,0,9,46,6,55,0,6
243,Morris Madden\maddemo01,27,PIT,2,6,0,6,5,5,0,0,0,0,0,0,0,0,0,0,1
244,Greg Maddux\maddugr01,22,CHC,3,37,34,37,34,34,0,0,0,0,0,0,0,0,0,0,3
245,Mike Maddux\maddumi01,26,PHI,3,26,11,26,25,25,0,0,0,0,0,0,0,0,0,0,1
246,Alex Madrid\madrial01,25,PHI,2,5,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0
247,Dave Magadan\magadda01,25,NYM,3,112,82,112,103,0,0,71,0,48,0,0,0,0,0,17,0
248,Joe Magrane\magrajo01,23,STL,2,25,24,25,24,24,0,0,0,0,0,0,0,0,0,0,1
