Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Andy Polanco","SFG",0.25,1,0.9406,0.1302,0.1035,0.0148,0.0016,0.0103,0.0604,0.0583,0.0386,0,0.3625,0.01,0.0072,0.0036,,0.0186,0.0056,0.138422,0.0386,0.3625,0.106483,0.179446,0.19041,0.168168,0.369856,0.0519881,4.61436,0.208522,0,0.000438288,-0.000245414,-0.117656,3.25295,0.000438288,0,-0.11317375334328972,-0.011022927239537239,-0.00939407,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Andy Polanco","sa3067339",828489
"Wanderly De La Cruz","CIN",0.25,1,0.9158,0.124,0.0966,0.0153,0.0013,0.0108,0.0644,0.0586,0.0624,0,0.3567,0.011,0.0072,0.0036,,0.0096,0.0029,0.135401,0.0624,0.3567,0.174937,0.198113,0.190325,0.180483,0.388439,0.0549247,3.80481,0.20378,0,-0.000378791,0.00971935,-0.107691,3.89294,-0.000378791,0,-0.11323928460478783,-0.011022927239537239,-0.0094008,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Wanderly De La Cruz","sa3068403",829841
"Jhosman Theran","LAD",0.25,1,0.926,0.1185,0.0889,0.0136,0.001,0.015,0.067,0.0645,0.0542,0,0.3986,0.009,0.0072,0.0036,,0.0126,0.0038,0.12797,0.0542,0.3986,0.135976,0.182356,0.193413,0.172504,0.375769,0.0654428,4.03032,0.199192,0,-0.0000280394,0.00326269,-0.114148,3.3878,-0.0000280394,0,-0.11348172565158166,-0.011022927239537239,-0.0094257,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jhosman Theran","sa3068231",830420
"Brayan Amoroso","STL",0.25,1,0.9308,0.1282,0.104,0.0145,0.001,0.0087,0.0592,0.0561,0.0484,0,0.3684,0.01,0.0072,0.0036,,0.0048,0.0014,0.137731,0.0484,0.3684,0.131379,0.187274,0.183498,0.170803,0.370772,0.0457671,2.96773,0.21305,0,-0.000677471,0.00188656,-0.115524,3.92915,-0.000677471,0,-0.1134954440058209,-0.011022927239537239,-0.00942711,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Brayan Amoroso","sa3023910",820994
"Feliz Genao","ARI",0.25,1,0.9181,0.1348,0.1069,0.018,0.0016,0.0083,0.0658,0.059,0.0611,0.004,0.3545,0.01,0.0072,0.0036,,0.0063,0.0019,0.146825,0.0611,0.3545,0.172355,0.206644,0.197037,0.184702,0.403681,0.0502124,3.42364,0.224889,0,-0.000657472,0.0131328,-0.104278,10.1243,-0.000657472,0,-0.1062004073173739,-0.018371546640992165,-0.00943262,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Feliz Genao","sa3067653",825488
"Brendan Tunink","LAD",0.25,1,0.9309,0.1232,0.0936,0.0144,0.0012,0.014,0.0661,0.0643,0.0483,0,0.4035,0.01,0.0072,0.0036,,0.0106,0.0032,0.132345,0.0483,0.4035,0.119703,0.182156,0.19551,0.172574,0.377665,0.0631647,4.11904,0.209758,0,-0.000182168,0.00331969,-0.114091,3.43634,-0.000182168,0,-0.11357884970493615,-0.011022927239537239,-0.00943568,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Brendan Tunink","sa3067275",815665
"Danny Gonzalez","MIA",0.25,1,0.9341,0.1301,0.1007,0.0155,0.0014,0.0125,0.0621,0.0617,0.0441,0,0.3617,0.011,0.0072,0.0036,,0.0114,0.0035,0.139278,0.0441,0.3617,0.121924,0.185869,0.199015,0.175306,0.384884,0.0597366,4.02435,0.207371,0,-0.000170067,0.00553021,-0.11188,3.39102,-0.000170067,0,-0.11361996788764372,-0.011022927239537239,-0.00943991,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Danny Gonzalez","sa3018603",801256
"Deshandro Tromp","PIT",0.25,1,0.9233,0.1106,0.0896,0.0133,0.0019,0.0057,0.0542,0.0482,0.0539,0,0.409,0.012,0.0072,0.0036,,0.01,0.003,0.119788,0.0539,0.409,0.131785,0.177138,0.15672,0.157074,0.333858,0.0369327,3.89934,0.203373,0,-0.000244298,-0.00922234,-0.126633,-9.2331,-0.000244298,0,-0.12851897691143677,0.0036743092350661755,-0.00946063,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Deshandro Tromp","sa3024115",820972
"Alexander Garcia","SDP",0.25,1,0.9238,0.1172,0.0912,0.0147,0.0009,0.0103,0.0611,0.0566,0.0554,0,0.4124,0.01,0.0072,0.0036,,0.0071,0.0021,0.126867,0.0554,0.4124,0.134336,0.18326,0.178069,0.167688,0.361329,0.0512016,3.3753,0.210309,0,-0.000464687,-0.000634209,-0.118045,3.44234,-0.000464687,0,-0.1138543207780458,-0.011022927239537239,-0.00946398,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Alexander Garcia","sa3021142",808017
"Diego Tornes","ATL",0.25,1,0.9315,0.1309,0.105,0.0154,0.0022,0.0083,0.0639,0.0583,0.0487,0,0.3695,0.009,0.0072,0.0036,,0.0181,0.0054,0.140526,0.0487,0.3695,0.1318,0.189281,0.188513,0.173398,0.377795,0.0479871,4.83446,0.218577,-0.001,0.000350173,0.00398619,-0.113424,3.5663,-0.000649827,0,-0.113893898203969,-0.011022927239537239,-0.00946804,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Diego Tornes","sa3066458",829053
"Yunior Quezada","LAD",0.25,1,0.9388,0.1297,0.0989,0.0167,0.0011,0.013,0.0654,0.065,0.0394,0,0.3584,0.011,0.0072,0.0036,,0.0069,0.0021,0.138155,0.0394,0.3584,0.109933,0.180751,0.19983,0.172503,0.38058,0.0616745,3.51312,0.203098,0,-0.000456732,0.00326224,-0.114148,3.38742,-0.000456732,0,-0.11391086538787931,-0.011022927239537239,-0.00946979,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Yunior Quezada","sa3024302",815757
"Pedro Blanco","ARI",0.25,1,0.9371,0.132,0.0998,0.0172,0.0015,0.0135,0.0645,0.0647,0.0431,0.004,0.3936,0.009,0.0072,0.0036,,0.0071,0.0021,0.14086,0.0431,0.3936,0.109502,0.184765,0.205634,0.174635,0.3904,0.0647743,3.65301,0.220588,0,-0.000407535,0.00498754,-0.112423,3.18809,-0.000407535,0,-0.11409574336721562,-0.011022927239537239,-0.00948878,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Pedro Blanco","sa3023945",821380
"Juan Obispo","WSN",0.25,1,0.9485,0.1357,0.1057,0.0173,0.0015,0.0113,0.0634,0.0604,0.0297,0,0.3411,0.011,0.0072,0.0036,,0.0425,0.0134,0.143068,0.0297,0.3411,0.0870712,0.177037,0.200316,0.169702,0.377354,0.0572483,5.79789,0.206199,0,0.00207648,0.00099569,-0.116415,1.05981,0.00207648,0,-0.11411101627163589,-0.011022927239537239,-0.00949035,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Juan Obispo","sa3022255",808312
