Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"CJ Abrams","WSN",138,598,545,139,88,29,4,18,81,70,34,2,114,14,4,2,,30,8,0.254748,0.0567376,0.190996,0.297061,0.313102,0.421526,0.318114,0.734628,0.166778,6.8255,0.29031,0,1.69962,73.8068,3.82072,104.143,1.69962,-4.68781,4.663324952125549,1.722374439239502,2.7134,49.619998931884766,,,,,,,688.1,4.986231884,688.1,4.986231884,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Eugenio Suárez","ARI",140,605,534,125,74,26,1,24,73,83,58,0,174,10,4,0,,2,1,0.23437,0.0961152,0.287894,0.333857,0.318928,0.420738,0.323244,0.739666,0.186368,2.82736,0.298586,0,-1.12693,77.164,6.36416,105.597,-1.12693,1.19618,2.923821210861206,2.9602259397506714,2.68548,168.66000366210938,,,,,,,677.7,4.840714285,677.7,4.840714285,,,,,,,,,,,,,,,,,,,"Eugenio Suarez","12552",553993
"Joey Ortiz","MIL",143,619,552,137,85,33,6,13,79,74,54,0,124,7,4,2,,13,5,0.248352,0.0874499,0.199614,0.438095,0.321468,0.399767,0.315878,0.721236,0.151415,5.91982,0.296207,0,-0.473502,75.2673,2.83979,101.902,-0.473502,-2.44618,0.934535413980484,4.038543462753296,2.63916,265.2799987792969,,,,,,,661,4.622377622,661,4.622377622,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Geraldo Perdomo","ARI",132,570,482,120,85,23,4,8,83,54,64,0,90,6,4,14,,15,5,0.248598,0.112595,0.158467,0.710526,0.341593,0.362127,0.314392,0.70372,0.113529,6.01099,0.287864,0,-0.0615905,68.6651,1.93417,99.639,-0.0615905,0.587943,-0.3078805133700371,6.6999804973602295,2.61853,430.2699890136719,,,,,,,579.2,4.387878787,579.2,4.387878787,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Ryan McMahon","COL",147,637,562,136,86,29,1,21,74,73,67,3,181,4,4,0,,4,5,0.242938,0.104651,0.284053,0.368421,0.325581,0.410546,0.3207,0.736128,0.167608,2.77215,0.31686,0,-2.50719,79.9091,5.3941,92.4147,-2.50719,9.4982,-8.285157918930054,11.77320146560669,2.54705,272.17999267578125,,,,,,,693.4,4.717006802,693.4,4.717006802,,,,,,,,,,,,,,,,,,,"Ryan McMahon","15112",641857
"Nick Gonzales","PIT",108,466,422,112,68,28,4,10,59,61,32,1,106,8,3,1,,4,4,0.264588,0.0686584,0.227821,0.30137,0.326229,0.427014,0.326651,0.753243,0.162426,4.94544,0.328385,0,-1.4001,60.7034,6.17936,106.938,-1.4001,4.09763,2.467044234275818,6.408281564712524,2.51676,408.55999755859375,,,,,,,519.6,4.811111111,519.6,4.811111111,,,,,,,,,,,,,,,,,,,"Nick Gonzales","27490",693304
"Brice Turang","MIL",135,584,527,134,99,23,3,9,69,56,49,1,106,1,4,4,,35,5,0.253637,0.0831303,0.180604,0.46029,0.315538,0.359062,0.297377,0.6746,0.105425,6.45667,0.299364,0,3.76848,62.3371,-6.02144,89.4493,3.76848,5.6001,-3.6042699813842773,8.03497838973999,2.46373,145.1300048828125,,,,,,,594.3,4.402222222,594.3,4.402222222,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Jung Hoo Lee","SFG",142,612,554,154,111,30,4,9,67,67,46,3,51,5,4,3,,3,8,0.277741,0.075952,0.0825652,0.919903,0.337561,0.397121,0.32084,0.734682,0.11938,3.43687,0.290188,0,-4.00128,76.8669,5.25317,107.581,-4.00128,0.47285,1.5486292839050293,1.6654420495033264,2.43361,233.94000244140625,,,,,,,639.1,4.500704225,639.1,4.500704225,,,,,,,,,,,,,,,,,,,"Jung Hoo Lee","33824",808982
"Kyle Schwarber","PHI",151,654,547,121,63,20,1,37,95,96,97,4,193,6,4,0,,4,3,0.221869,0.148986,0.295312,0.504505,0.343761,0.465338,0.349461,0.809099,0.24347,3.14127,0.263248,0,-1.59026,97.1718,20.6754,124.288,-1.59026,0,17.402905225753784,-15.950925827026367,2.39492,75.9000015258789,,,,,,,850.3,5.631125827,850.3,5.631125827,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"Christian Yelich","MIL",132,570,491,129,86,23,2,18,84,68,72,6,128,3,3,1,,22,2,0.263459,0.125838,0.22359,0.562806,0.359268,0.431327,0.343434,0.790595,0.167868,6.00738,0.31877,0,2.19584,81.9995,15.2685,120.449,2.19584,-0.751249,16.14522910118103,-12.031186699867249,2.38326,112.05000305175781,,,,,,,739.9,5.60530303,739.9,5.60530303,,,,,,,,,,,,,,,,,,,"Christian Yelich","11477",592885
