Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","DET",13.985,8.9553,22.6366,2.79701,32,32,0,0,,199.765,796.51,159.516,68.1627,62.0827,20.265,43.5373,0.364,7.1136,242.914,10.944,1.96149,5.57945,0.913,0.304973,0.0546601,0.2503131069242954,0.213869,1.01646,0.288496,0.772206,0.423915,,2.78257,5.89057,5.79623,6.820000171661377,,,,,,,1151,5.755,1073,5.365,4.09,3.67,3.39,3.17,2.98,2.8,2.62,2.42,2.17,3.55,3.37,3.24,3.14,3.05,2.96,2.87,2.76,2.62,"Tarik Skubal","22267",669373
"Paul Skenes","PIT",13.4866,9.1338,21.2591,2.92116,32,32,0,0,,193.982,785.668,158.119,69.2348,62.9612,17.5661,51.6545,0.5028,7.1724,236.969,10.9945,2.39657,4.58758,0.815,0.301615,0.065746,0.23586922138929367,0.217543,1.08141,0.297589,0.758926,0.443775,,2.77892,5.68294,5.74043,10.329999923706055,,,,,,,1100.4,5.6721649484536085,1033,5.324742268041237,4.29,3.84,3.55,3.32,3.11,2.92,2.73,2.52,2.26,3.75,3.55,3.41,3.29,3.19,3.08,2.98,2.86,2.7,"Paul Skenes","33677",694973
"Garrett Crochet","BOS",13.6199,8.9264,20.7285,3.0199,32,32,0,0,,192.855,773.898,157.521,70.8263,64.7115,19.4998,49.9148,0.493,6.0093,238.636,11.1365,2.32938,4.78087,0.91,0.308356,0.0644979,0.2438579648733139,0.219397,1.0756,0.300152,0.758369,0.454958,,2.84475,5.58995,5.39046,11.760000228881836,,,,,,,1093.7,5.666839378238342,1028,5.3264248704663215,4.39,3.94,3.65,3.41,3.21,3.01,2.82,2.61,2.34,3.84,3.64,3.5,3.38,3.28,3.18,3.08,2.96,2.81,"Garrett Crochet","27463",676979
"Cristopher Sánchez","PHI",13.558,9.3019,21.1298,3.14614,32,32,0,0,,198.055,812.033,182.593,77.1411,69.2343,17.5609,50.5743,0.4953,6.6741,191.357,8.69564,2.29819,3.78369,0.798,0.235652,0.0622811,0.17337103188037872,0.241914,1.17729,0.302331,0.748033,0.545382,,3.2226,4.70419,5.14912,26.09000015258789,,,,,,,976,4.929292929292929,964,4.8686868686868685,4.59,4.15,3.85,3.62,3.41,3.22,3.02,2.81,2.53,4.01,3.82,3.69,3.58,3.48,3.39,3.29,3.17,3.02,"Cristopher Sanchez","20778",650911
"Chris Sale","ATL",11.9653,7.579,17.7239,3.19539,27.54,27.54,0,0,,168.535,685.659,139.805,65.0451,59.8372,18.1456,44.3032,0.5232,8.6091,205.682,10.9837,2.36585,4.64261,0.969,0.299978,0.064614,0.23536379635334015,0.220949,1.0924,0.297514,0.750219,0.416542,,3.03584,4.15073,4.32281,39.400001525878906,,,,,,,918.2,5.433136094674556,864,5.112426035502959,4.65,4.16,3.84,3.59,3.36,3.16,2.95,2.72,2.43,4.03,3.82,3.68,3.56,3.45,3.34,3.23,3.11,2.95,"Chris Sale","10603",519242
"Logan Webb","SFG",12.6152,10.3724,20.748,3.31631,32,32,0,0,,199.392,830.798,193.792,81.7568,73.4716,16.616,47.1727,0.7552,6.049,187.374,8.45756,2.12925,3.97209,0.75,0.225535,0.05678,0.16875510662794113,0.249225,1.2085,0.308891,0.731309,0.547548,,3.13977,4.10894,3.93109,61.41999816894531,,,,,,,974.1000000000003,4.894974874371861,989,4.969849246231155,4.79,4.34,4.05,3.81,3.6,3.4,3.2,2.98,2.7,4.19,4,3.87,3.77,3.67,3.58,3.48,3.37,3.22,"Logan Webb","17995",657277
"Cole Ragans","KCR",11.8012,8.5529,17.3555,3.30929,29.16,29.16,0,0,,172.018,711.112,139.887,68.6818,63.2509,18.9602,62.2863,0.598,5.6349,210.648,11.0211,3.25882,3.38194,0.992,0.296224,0.08759,0.20863408595323563,0.217489,1.1753,0.292389,0.760077,0.398402,,3.30343,4.06633,4.11993,45,,,,,,,893.0999999999999,5.192441860465116,831,4.8313953488372094,4.79,4.3,3.97,3.71,3.48,3.27,3.06,2.83,2.53,4.18,3.96,3.81,3.68,3.57,3.46,3.34,3.21,3.04,"Cole Ragans","21846",666142
"Jacob deGrom","TEX",11.4131,9.1267,17.1354,3.51881,29.16,29.16,0,0,,174.797,715.502,152.442,73.6012,68.3419,23.5976,39.8141,0.44,5.3405,202.741,10.4388,2.04996,5.09219,1.215,0.283355,0.055645,0.22770977392792702,0.227407,1.09988,0.290183,0.745228,0.378878,,3.34538,4.04818,3.37992,47.84000015258789,,,,,,,875.5999999999999,5.003428571428571,834,4.765714285714286,5.03,4.52,4.18,3.91,3.68,3.46,3.24,3,2.69,4.43,4.18,4.02,3.88,3.76,3.64,3.52,3.38,3.19,"Jacob deGrom","10954",594798
"Dylan Cease","TOR",12.3642,9.7683,17.6015,3.53877,32,32,0,0,,184.857,776.059,155.347,78.6635,72.6852,21.9569,67.5163,1.1765,5.8755,217.091,10.5693,3.28712,3.21538,1.069,0.279735,0.0869989,0.19273587316274643,0.221081,1.2056,0.287714,0.750557,0.381152,,3.52156,3.90428,3.37607,79.51000213623047,,,,,,,907.4000000000001,4.904864864864865,851,4.6,4.99,4.52,4.2,3.95,3.73,3.52,3.31,3.08,2.79,4.35,4.16,4.02,3.91,3.81,3.71,3.61,3.49,3.33,"Dylan Cease","18525",656302
"Sonny Gray","BOS",11.5608,9.9566,16.9879,3.69224,30.78,30.78,0,0,,181.357,757.232,171.24,80.8871,74.4015,21.1382,47.9025,0.5013,5.6603,189.679,9.41298,2.3772,3.95969,1.049,0.25049,0.06326,0.1872299462556839,0.243353,1.20835,0.304558,0.729391,0.450923,,3.44462,3.88198,3.47428,132.82000732421875,,,,,,,854.5000000000001,4.720994475138122,850,4.696132596685083,5.22,4.73,4.4,4.14,3.91,3.7,3.48,3.24,2.94,4.56,4.36,4.22,4.1,3.99,3.89,3.78,3.66,3.49,"Sonny Gray","12768",543243
"Framber Valdez","DET",11.862,10.179,19.3241,3.43571,30.78,30.78,0,0,,190.384,795.919,179.931,80.6032,72.6782,15.5057,62.0594,0.4226,7.8533,176.179,8.3285,2.93373,2.83888,0.733,0.221353,0.077972,0.1433810368180275,0.247836,1.27106,0.307727,0.732637,0.555109,,3.4448,3.72713,3.61518,87.87000274658203,,,,,,,883.2,4.648421052631579,884,4.652631578947369,4.95,4.49,4.18,3.93,3.72,3.51,3.3,3.08,2.79,4.32,4.13,4,3.89,3.79,3.69,3.59,3.48,3.32,"Framber Valdez","17295",664285
"Zack Wheeler","PHI",10.7642,7.4292,16.0596,3.19707,25.92,25.92,0,0,,154.827,628.357,129.188,59.8815,54.9993,17.8051,39.1102,0.4907,6.8629,177.732,10.3314,2.27345,4.54438,1.035,0.282851,0.062242,0.2206091545522213,0.221827,1.08701,0.287926,0.756197,0.415291,,3.22506,3.71738,4.06042,118.2699966430664,,,,,,,808.1999999999999,5.2141935483870965,759,4.896774193548387,4.71,4.2,3.86,3.59,3.36,3.15,2.93,2.69,2.4,3.99,3.8,3.67,3.56,3.46,3.36,3.26,3.15,3,"Zack Wheeler","10310",554430
"Max Fried","NYY",12.8318,9.1033,19.6948,3.28059,30.78,30.78,0,0,,189.434,789.308,175.568,76.5155,69.0505,18.6698,54.2499,0.6299,7.4155,179.617,8.53361,2.57741,3.31092,0.887,0.227563,0.068731,0.15883192420005798,0.241283,1.21318,0.296394,0.752662,0.50471,,3.49657,3.69369,3.81124,53.09000015258789,,,,,,,884.3000000000001,4.678835978835979,875,4.62962962962963,4.76,4.3,4,3.75,3.54,3.34,3.13,2.91,2.63,4.15,3.96,3.83,3.71,3.61,3.52,3.41,3.3,3.15,"Max Fried","13743",608331
"Hunter Brown","HOU",11.9058,9.7624,17.659,3.62938,30.78,30.78,0,0,,184.176,769.968,164.864,81.0524,74.2718,20.8733,61,0.5467,7.1746,200.113,9.77877,2.98084,3.28055,1.02,0.259898,0.0792241,0.18067411333322525,0.234919,1.22635,0.299478,0.736426,0.472946,,3.54589,3.58741,3.28731,37.959999084472656,,,,,,,870.3000000000002,4.729891304347827,843,4.581521739130435,5.15,4.67,4.35,4.09,3.86,3.65,3.43,3.19,2.89,4.52,4.31,4.17,4.05,3.94,3.83,3.72,3.6,3.43,"Hunter Brown","25880",686613
"Hunter Greene","CIN",11.083,10.6054,16.6466,3.91113,30.78,30.78,0,0,,183.816,768.462,155.587,85.1557,79.881,28.2056,61.5323,0.4104,10.0653,220.317,10.7871,3.01274,3.5805,1.381,0.286698,0.080072,0.20662611722946167,0.223267,1.18118,0.284117,0.742907,0.335724,,3.90129,3.57932,3.51328,42.41999816894531,,,,,,,835.6000000000003,4.541304347826088,780,4.239130434782608,5.41,4.9,4.57,4.3,4.07,3.84,3.62,3.37,3.06,4.78,4.55,4.39,4.26,4.14,4.03,3.91,3.78,3.6,"Hunter Greene","22182",668881
"Jesús Luzardo","PHI",11.9231,9.5531,17.3409,3.56955,30.78,30.78,0,0,,180.975,751.557,158.552,77.7438,71.7777,23.3257,57.4227,0.7162,5.5938,197.753,9.83441,2.85567,3.44382,1.16,0.263125,0.076405,0.1867200806736946,0.230272,1.1934,0.289278,0.754046,0.404283,,3.66988,3.51321,3.86515,74.95999908447266,,,,,,,850.1,4.6966850828729285,813,4.49171270718232,5.06,4.57,4.25,3.99,3.76,3.55,3.33,3.1,2.8,4.43,4.22,4.07,3.95,3.84,3.74,3.63,3.5,3.33,"Jesus Luzardo","19959",666200
"Yoshinobu Yamamoto","LAD",11.0214,7.1352,15.2825,3.44689,25.92,25.92,0,0,,154.428,639.72,138.947,64.8984,59.1442,16.7469,47.1371,0.4075,5.206,162.556,9.47367,2.74712,3.44858,0.976,0.254105,0.073684,0.18042097985744476,0.236555,1.20499,0.299455,0.745123,0.492277,,3.4565,3.42859,3.29851,27.579999923706055,,,,,,,739.1000000000003,4.799350649350651,719,4.6688311688311686,5.04,4.52,4.18,3.91,3.67,3.45,3.22,2.98,2.67,4.32,4.12,3.98,3.87,3.76,3.66,3.55,3.43,3.27,"Yoshinobu Yamamoto","33825",808967
"Nathan Eovaldi","TEX",11.0655,9.477,16.6806,3.64788,29.16,29.16,0,0,,174.547,724.26,164.531,77.0653,70.7473,20.5189,44.5594,0.6917,7.0847,171.526,8.84424,2.29758,3.84937,1.058,0.236829,0.061524,0.17530500516295433,0.244613,1.1979,0.299668,0.731993,0.459885,,3.5856,3.357,3.04799,148.0399932861328,,,,,,,795.7,4.546857142857143,790,4.514285714285714,5.2,4.7,4.37,4.1,3.87,3.65,3.43,3.18,2.88,4.55,4.33,4.19,4.06,3.95,3.84,3.73,3.6,3.43,"Nathan Eovaldi","9132",543135
"Joe Ryan","MIN",10.6649,9.7936,15.8632,3.81425,29.16,29.16,0,0,,172.8,713.46,154.777,78.1312,73.2336,24.8832,41.9329,0.3439,8.1834,189.39,9.86407,2.184,4.51651,1.296,0.265453,0.058774,0.20667912811040878,0.233329,1.13837,0.289251,0.73254,0.335611,,3.6852,3.32573,2.96153,76.19999694824219,,,,,,,797.7,4.6109826589595375,768,4.4393063583815024,5.31,4.8,4.47,4.2,3.96,3.74,3.52,3.27,2.96,4.64,4.43,4.28,4.16,4.05,3.94,3.83,3.7,3.53,"Joe Ryan","21390",657746
"Bryan Woo","SEA",12.3228,10.4231,19.0754,3.59299,32,32,0,0,,195.095,801.211,176.185,84.194,77.886,26.056,44.1163,0.6634,7.537,195.608,9.02369,2.03515,4.43393,1.202,0.244141,0.055062,0.189078900963068,0.235051,1.1292,0.284392,0.740426,0.394698,,3.66037,3.30562,2.94012,37.869998931884766,,,,,,,901.6,4.6235897435897435,873,4.476923076923077,5.05,4.58,4.26,4.01,3.79,3.58,3.37,3.13,2.84,4.46,4.24,4.09,3.97,3.86,3.75,3.64,3.51,3.34,"Bryan Woo","30279",693433
"Ranger Suárez","BOS",10.792,9.5826,15.8846,3.7418,29.16,29.16,0,0,,171.504,723.339,170.075,78.081,71.3036,18.2556,49.3527,0.8123,5.6681,153.197,8.03934,2.58988,3.10413,0.958,0.211792,0.068229,0.14356298744678497,0.254482,1.27943,0.305554,0.72908,0.489771,,3.69484,3.25661,3.19535,175.44000244140625,,,,,,,750.3999999999999,4.362790697674418,767,4.459302325581396,5.34,4.83,4.5,4.23,3.99,3.77,3.55,3.3,2.99,4.66,4.45,4.3,4.18,4.08,3.97,3.86,3.73,3.57,"Ranger Suarez","17277",624133
"Drew Rasmussen","TBR",10.5344,10.4169,15.2258,3.71543,30.78,30.78,0,0,,171.003,713.406,163.694,76.9158,70.5946,19.4754,45.0116,0.6028,6.0269,160.744,8.46004,2.36898,3.57117,1.025,0.225319,0.0630939,0.16222500801086426,0.247134,1.22048,0.299116,0.726354,0.456954,,3.63108,3.2416,2.90131,152.44000244140625,,,,,,,774.3000000000001,4.528070175438597,777,4.543859649122807,5.33,4.8,4.46,4.18,3.94,3.71,3.48,3.23,2.91,4.69,4.45,4.28,4.14,4.02,3.9,3.77,3.63,3.44,"Drew Rasmussen","25385",656876
"Shane McClanahan","TBR",9.1137,7.8146,14.1566,3.3525,24.3,24.3,0,0,,142.175,583.64,123.154,57.8136,52.96,16.2869,41.788,0.4657,4.0756,157.865,9.99325,2.64528,3.77776,1.031,0.270484,0.0715989,0.19888492673635483,0.229006,1.16014,0.293895,0.753681,0.444955,,3.37139,3.22644,3.05982,214.75999450683594,,,,,,,712.2,5.0154929577464795,680,4.788732394366197,4.99,4.43,4.07,3.78,3.53,3.29,3.06,2.81,2.49,4.32,4.07,3.89,3.75,3.63,3.5,3.38,3.23,3.05,"Shane McClanahan","21483",663556
"Logan Gilbert","SEA",11.1573,8.8992,16.1763,3.39651,29.16,29.16,0,0,,166.486,678.151,144.32,68.0492,62.8302,20.8848,38.7652,0.9284,5.8918,181.776,9.82653,2.09559,4.68915,1.129,0.268046,0.0571631,0.21088311821222305,0.227815,1.0997,0.286503,0.747732,0.398084,,3.38694,3.17975,2.90631,34.130001068115234,,,,,,,824.7000000000002,4.968072289156628,786,4.734939759036145,4.87,4.38,4.06,3.8,3.57,3.36,3.15,2.91,2.62,4.2,4.01,3.87,3.76,3.66,3.56,3.46,3.34,3.18,"Logan Gilbert","22250",669302
"George Kirby","SEA",11.6211,9.7058,17.0958,3.50956,30.78,30.78,0,0,,178.218,732.504,165.609,75.6008,69.4964,22.0595,33.808,0.4769,7.2481,173.776,8.77565,1.7073,5.14007,1.114,0.237235,0.046154,0.1910809986293316,0.23951,1.11895,0.28964,0.734666,0.423027,,3.48521,3.16678,2.75598,68.70999908447266,,,,,,,839.9999999999999,4.719101123595505,829,4.657303370786517,5,4.52,4.2,3.94,3.72,3.5,3.29,3.06,2.76,4.36,4.16,4.02,3.9,3.8,3.69,3.59,3.47,3.31,"George Kirby","25436",669923
"José Soriano","LAA",10.6196,10.7017,16.3901,3.67264,30.78,30.78,0,0,,177.273,759.198,169.251,80.105,72.3399,14.8515,75.4688,0.6947,8.6313,164.678,8.36056,3.83149,2.18206,0.754,0.21691,0.099406,0.11750398576259613,0.250706,1.38047,0.311561,0.735125,0.57228,,3.78958,3.0235,3.12441,352.44000244140625,,,,,,,763.9,4.315819209039548,768,4.338983050847458,5.31,4.8,4.47,4.2,3.96,3.74,3.51,3.27,2.95,4.68,4.45,4.29,4.16,4.04,3.93,3.81,3.67,3.49,"Jose Soriano","22100",667755
"Brandon Woodruff","MIL",9.8786,9.4824,14.9432,3.85326,27.54,27.54,0,0,,163.691,678.37,147.092,75.0902,70.0825,23.8807,44.6768,0.3779,6.5062,171.969,9.45515,2.45641,3.84918,1.313,0.253503,0.065859,0.18764407187700272,0.234526,1.17153,0.285649,0.736905,0.364232,,3.86859,3.01566,2.78202,113.80000305175781,,,,,,,724.2,4.4158536585365855,696,4.2439024390243905,5.46,4.91,4.55,4.26,4.01,3.77,3.53,3.27,2.95,4.82,4.56,4.38,4.23,4.1,3.97,3.83,3.68,3.48,"Brandon Woodruff","16162",605540
"Aaron Nola","PHI",11.102,10.398,15.9056,3.97917,30.78,30.78,0,0,,180.677,757.874,174.273,86.2543,79.8829,26.4793,46.7033,0.5987,5.8622,174.835,8.70897,2.32641,3.74352,1.319,0.230691,0.0616241,0.16906701028347015,0.247088,1.22304,0.293245,0.732562,0.422873,,3.97784,2.96706,3.01893,211.44000244140625,,,,,,,758.2000000000002,4.188950276243095,758,4.1878453038674035,5.54,5.04,4.7,4.43,4.2,3.97,3.75,3.5,3.18,4.87,4.66,4.51,4.39,4.27,4.17,4.05,3.92,3.75,"Aaron Nola","16149",605400
"Kevin Gausman","TOR",11.3203,10.4507,16.6731,3.97937,30.78,30.78,0,0,,185.401,782.945,175.755,88.2034,81.9756,25.1322,54.554,0.7164,4.4745,181.349,8.80327,2.64823,3.32421,1.22,0.231624,0.0696779,0.16194584965705872,0.242784,1.24222,0.291096,0.728284,0.379152,,3.89622,2.92978,2.41668,120.2699966430664,,,,,,,788.9,4.264324324324324,785,4.243243243243243,5.5,5.01,4.68,4.42,4.19,3.97,3.74,3.5,3.19,4.82,4.62,4.48,4.37,4.26,4.16,4.05,3.93,3.77,"Kevin Gausman","14107",592332
"Michael King","SDP",10.4653,9.628,14.887,3.79985,29.16,29.16,0,0,,166.513,703.18,149.953,75.9825,70.3027,21.7392,57.6889,0.9029,6.9101,173.029,9.35221,3.11808,2.99935,1.175,0.246067,0.08204,0.16402699798345566,0.234823,1.247,0.288893,0.74297,0.401896,,3.91794,2.92312,2.65494,125.44000244140625,,,,,,,726.1999999999998,4.348502994011975,700,4.191616766467066,5.4,4.87,4.52,4.24,4,3.77,3.53,3.28,2.96,4.74,4.5,4.34,4.2,4.08,3.96,3.84,3.7,3.52,"Michael King","19853",650633
"Tyler Glasnow","LAD",9.8455,6.8292,12.896,3.60362,24.3,24.3,0,0,,138.55,574.42,117.406,60.2242,55.4758,16.3489,50.8971,0.3194,3.9474,161.469,10.4888,3.3062,3.17247,1.062,0.2811,0.0886061,0.19249384105205536,0.225966,1.21475,0.295699,0.743247,0.446988,,3.52583,2.87057,2.82338,121.23999786376953,,,,,,,684.6000000000001,4.9251798561151094,644,4.633093525179856,5.27,4.7,4.33,4.04,3.78,3.54,3.3,3.05,2.72,4.52,4.29,4.13,4,3.88,3.77,3.65,3.52,3.34,"Tyler Glasnow","14374",607192
"Kyle Bradish","BAL",9.6671,7.9999,13.0005,3.71404,25.92,25.92,0,0,,145.078,608.802,133.922,65.0826,59.8693,17.3287,45.3795,0.3683,6.4947,153.059,9.49513,2.81515,3.37287,1.075,0.25141,0.074539,0.1768711432814598,0.240465,1.2359,0.301632,0.736699,0.451994,,3.65057,2.8667,2.35424,70.36000061035156,,,,,,,668.5,4.610344827586207,657,4.531034482758621,5.41,4.84,4.46,4.17,3.91,3.67,3.42,3.16,2.83,4.7,4.45,4.28,4.13,4.01,3.88,3.75,3.61,3.42,"Kyle Bradish","24586",680694
"Blake Snell","LAD",10.0885,6.7616,13.5868,3.53636,24.3,24.3,0,0,,141.694,596.103,115.586,60.5517,55.6755,16.4522,62.0662,0.5645,3.8902,173.66,11.0304,3.94228,2.79798,1.045,0.291326,0.10412,0.18720606714487076,0.218026,1.25377,0.29154,0.757348,0.428642,,3.58983,2.83028,2.92182,127,,,,,,,702.4,4.946478873239436,652,4.591549295774648,5.17,4.62,4.26,3.97,3.72,3.49,3.25,3,2.68,4.43,4.21,4.06,3.93,3.82,3.71,3.59,3.46,3.29,"Blake Snell","13543",605483
"Freddy Peralta","NYM",10.912,9.2647,15.1864,3.79663,29.16,29.16,0,0,,168.291,710.389,144.368,76.4371,70.9932,22.4388,62.3579,0.4795,7.5898,185.194,9.90395,3.33482,2.96986,1.2,0.260694,0.0877799,0.17291399836540222,0.22542,1.22839,0.281717,0.743185,0.37188,,3.9145,2.74386,2.67615,58.040000915527344,,,,,,,758.1999999999999,4.513095238095238,714,4.25,5.34,4.83,4.49,4.22,3.98,3.76,3.53,3.29,2.97,4.64,4.43,4.29,4.17,4.07,3.96,3.85,3.73,3.56,"Freddy Peralta","18679",642547
"MacKenzie Gore","TEX",10.3394,9.4469,13.9608,3.82252,29.16,29.16,0,0,,161.264,681.59,141.615,73.7868,68.4929,20.8927,61.1966,0.3476,6.3279,182.273,10.1725,3.41532,2.97848,1.166,0.267423,0.0897851,0.17763803154230118,0.230619,1.25764,0.293801,0.743394,0.389817,,3.81497,2.70647,2.46126,164.9600067138672,,,,,,,726.9000000000001,4.514906832298137,695,4.316770186335404,5.4,4.88,4.53,4.25,4.01,3.78,3.55,3.3,2.97,4.69,4.48,4.33,4.21,4.1,3.99,3.87,3.75,3.58,"MacKenzie Gore","22201",669022
"Spencer Strider","ATL",10.53,8.6281,14.5566,3.82825,27.54,27.54,0,0,,160.846,674.123,139.48,73.3877,68.4176,21.178,57.7872,0.6957,7.1154,187.442,10.4882,3.23344,3.24366,1.185,0.278053,0.085722,0.19233109056949615,0.228948,1.22643,0.295311,0.739058,0.372441,,3.72662,2.66755,2.89636,98.80000305175781,,,,,,,750.7000000000002,4.662732919254659,711,4.416149068322981,5.41,4.87,4.52,4.24,3.99,3.76,3.53,3.27,2.95,4.73,4.49,4.33,4.2,4.08,3.96,3.84,3.7,3.52,"Spencer Strider","27498",675911
"Nick Pivetta","SDP",10.4994,10.0423,15.5823,3.96535,29.16,29.16,0,0,,174.053,727.04,155.475,81.7999,76.687,26.8236,53.8533,0.8623,5.1235,191.637,9.90921,2.78466,3.5585,1.387,0.263585,0.074072,0.18951310217380524,0.232725,1.20267,0.286144,0.742414,0.337698,,3.95306,2.62413,2.4584,95.30999755859375,,,,,,,759.5,4.364942528735632,726,4.172413793103448,5.48,4.98,4.64,4.37,4.13,3.9,3.68,3.43,3.11,4.8,4.59,4.44,4.32,4.21,4.1,3.99,3.86,3.69,"Nick Pivetta","15454",601713
"Eury Pérez","MIA",9.1018,9.7222,12.9227,4.00198,27.54,27.54,0,0,,154.035,647.752,134.744,73.0345,68.494,21.9757,53.7433,0.4703,5.3018,171.464,10.0183,3.14012,3.19043,1.284,0.264707,0.0829689,0.18173790723085403,0.228882,1.22366,0.285297,0.732005,0.32284,,3.91347,2.61038,2.48671,83.69000244140625,,,,,,,683,4.435064935064935,649,4.214285714285714,5.66,5.08,4.71,4.41,4.14,3.9,3.65,3.38,3.03,4.98,4.71,4.52,4.37,4.23,4.1,3.96,3.8,3.6,"Eury Perez","27768",691587
"Jack Flaherty","DET",9.9485,9.9699,14.03,3.89634,29.16,29.16,0,0,,163.146,696.908,148.884,76.2508,70.6303,21.354,57.3395,0.8732,6.8415,176.679,9.74652,3.16315,3.08127,1.178,0.253518,0.082277,0.17124083638191223,0.235305,1.26404,0.293378,0.737107,0.39792,,3.85099,2.59053,2.38762,221.7100067138672,,,,,,,722.5000000000001,4.432515337423314,704,4.319018404907975,5.49,4.97,4.62,4.34,4.1,3.87,3.64,3.38,3.06,4.78,4.57,4.42,4.3,4.18,4.08,3.96,3.83,3.66,"Jack Flaherty","17479",656427
"Yusei Kikuchi","LAA",10.0099,11.3694,15.0096,4.10208,30.78,30.78,0,0,,177.726,748.32,165.928,87.0196,81.0051,26.106,62.9576,0.6787,5.4605,181.847,9.20869,3.18816,2.8884,1.322,0.243007,0.0841319,0.15887493640184402,0.244047,1.28786,0.296266,0.73759,0.407168,,4.15321,2.57239,2.44969,504.30999755859375,,,,,,,725.8000000000001,4.0775280898876405,712,4,5.67,5.16,4.82,4.55,4.31,4.08,3.85,3.6,3.27,4.98,4.77,4.62,4.5,4.39,4.28,4.16,4.04,3.86,"Yusei Kikuchi","20633",579328
"Shohei Ohtani","LAD",8.8179,6.0237,10.3884,3.45601,22.68,22.68,0,0,,116.914,479.745,98.1552,48.5949,44.8951,14.7441,36.2596,0.463,4.5365,136.332,10.4948,2.79125,3.75989,1.135,0.284176,0.075581,0.20859497040510178,0.223614,1.14969,0.28975,0.754308,0.411736,,3.48923,2.56011,2.53687,1.309999942779541,,,,,,,575.5000000000002,4.918803418803421,539,4.6068376068376065,5.18,4.57,4.17,3.86,3.59,3.34,3.09,2.82,2.49,4.39,4.14,3.97,3.83,3.71,3.59,3.46,3.32,3.13,"Shohei Ohtani","19755",660271
"Ryan Pepiot","TBR",10.1821,11.0111,14.7983,4.02192,30.78,30.78,0,0,,174.756,740.491,157.252,83.6926,78.0949,24.8542,63.0551,0.4428,7.4916,184.144,9.48349,3.24736,2.92037,1.28,0.248678,0.0851531,0.16352501511573792,0.234724,1.26066,0.287231,0.736422,0.362239,,4.08765,2.55939,2.42144,132.16000366210938,,,,,,,737.3,4.213142857142857,708,4.045714285714285,5.59,5.07,4.73,4.45,4.2,3.97,3.74,3.49,3.16,4.93,4.7,4.54,4.41,4.28,4.17,4.04,3.91,3.72,"Ryan Pepiot","26221",686752
"Sandy Alcantara","MIA",10.0857,11.8185,16.2559,4.15934,30.78,30.78,0,0,,186.581,795.317,189.613,93.5736,86.2283,22.141,56.0483,0.8741,7.7018,158.32,7.6368,2.70357,2.82472,1.068,0.199066,0.0704729,0.12859299033880234,0.259188,1.31665,0.303885,0.708493,0.469799,,4.00576,2.51419,2.47153,147.8000030517578,,,,,,,743.1999999999998,3.974331550802138,773,4.133689839572193,5.78,5.27,4.93,4.66,4.41,4.19,3.95,3.7,3.37,5.13,4.9,4.74,4.61,4.49,4.37,4.25,4.11,3.93,"Sandy Alcantara","18684",645261
"Chase Burns","CIN",7.9319,7.2608,10.0129,3.69701,31.06,21.06,0,0.6496,,125.1,518.974,109.46,55.4436,51.3885,17.0136,39.3334,0.6409,3.9618,142.583,10.2577,2.82974,3.62497,1.224,0.274739,0.0757907,0.1989486888051033,0.230114,1.1894,0.292477,0.746952,0.408855,,3.66189,2.50774,2.54873,100.30999755859375,,,,,,,593.5,4.748,565,4.52,5.68473,4.91762,4.44646,4.07688,3.7669,3.48331,3.20452,2.90972,2.55052,4.75126,4.46285,4.25525,4.09605,3.94765,3.80845,3.66005,3.49165,3.27404,"Chase Burns","35333",695505
"Nick Lodolo","CIN",9.3287,9.5052,12.9018,4.02822,27.54,27.54,0,0,,154.395,651.731,145.962,74.3842,69.1041,22.2843,42.8891,0.7078,12.5966,157.72,9.19383,2.50009,3.67739,1.299,0.242002,0.065808,0.17619384080171585,0.244801,1.22317,0.297129,0.726068,0.421819,,4.04652,2.40372,2.64719,126.33000183105469,,,,,,,637.4000000000001,4.13896103896104,632,4.103896103896104,5.69,5.13,4.77,4.48,4.22,3.98,3.74,3.47,3.13,4.96,4.73,4.56,4.43,4.31,4.19,4.07,3.93,3.75,"Nick Lodolo","26378",666157
"Emmet Sheehan","LAD",10.1094,8.0715,10.9434,3.94276,42.3,24.3,0,0.7772,,151.594,637.306,132.554,71.0343,66.4108,22.6716,53.0142,0.8189,6.3954,170.658,10.1319,3.14742,3.21911,1.346,0.267781,0.0831848,0.1845962405204773,0.229373,1.22412,0.28573,0.744559,0.35732,,4.00353,2.39662,2.30193,120.47000122070312,,,,,,,665.0999999999999,4.375657894736841,630,4.144736842105263,5.87193,5.13913,4.68095,4.32295,4.01683,3.73664,3.46239,3.16171,2.80458,4.93788,4.67026,4.47263,4.32382,4.18501,4.04738,3.90857,3.75095,3.53451,"Emmet Sheehan","29839",686218
