Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jackson Chourio","MIL",28,122,113,31,19,6,1,4,17,16,7,0,25,1,1,0,,5,2,0.270993,0.0591279,0.202213,0.292404,0.316331,0.45446,0.330706,0.770791,0.183467,6.25056,0.310393,0.0418153,0.206324,15.9618,1.68556,113.36,0.248139,0.306248,2.1557783633470535,0.4293961226940155,0.67454,16.420000076293945,,,,,,,149.2,5.328571428,149.2,5.328571428,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"TJ Friedl","CIN",36,157,136,35,24,6,1,4,20,16,15,0,26,4,1,1,,4,1,0.254665,0.0958521,0.167288,0.572975,0.342556,0.397839,0.327806,0.740394,0.143174,5.51132,0.286705,0.213785,0.0717986,20.2781,1.81133,105.405,0.285583,-0.448654,1.2838777601718903,0.1130744218826294,0.672535,247.4199981689453,,,,,,,182.5,5.069444444,182.5,5.069444444,,,,,,,,,,,,,,,,,,,"TJ Friedl","19522",670770
"Brendan Donovan","STL",35,150,133,37,26,7,0,3,18,15,13,1,20,3,1,0,,1,1,0.276472,0.0884607,0.134074,0.659788,0.352059,0.404656,0.332885,0.756715,0.128184,3.37629,0.303874,0.0315308,-0.306235,20.0047,2.34965,115.611,-0.274704,-0.421602,2.481857866048813,-0.9709848165512085,0.660982,248.27000427246094,,,,,,,169.8,4.851428571,169.8,4.851428571,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Jake Cronenworth","SDP",36,158,137,33,21,7,1,4,18,17,16,0,30,3,1,1,,1,1,0.241429,0.102282,0.192801,0.530505,0.332655,0.389643,0.319291,0.722298,0.148214,3.78026,0.281019,0.170215,-0.280434,19.2418,0.729379,107.903,-0.110219,-0.550111,1.3531532883644104,-0.16415375471115112,0.652481,284.07000732421875,,,,,,,167.5,4.652777777,167.5,4.652777777,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Kyle Stowers","MIA",35,152,135,34,19,7,1,7,19,21,14,1,44,2,1,0,,1,0,0.249134,0.0950512,0.288934,0.328972,0.328783,0.458228,0.3394,0.787011,0.209094,4.06801,0.316801,-0.0263443,-0.156983,21.0724,3.18391,116.459,-0.183327,0.16204,2.7614557445049286,-1.4450584650039673,0.647691,552.760009765625,,,,,,,197.1,5.631428571,197.1,5.631428571,,,,,,,,,,,,,,,,,,,"Kyle Stowers","26151",669065
"Sal Frelick","MIL",34,145,131,36,27,6,1,2,18,14,11,0,20,2,1,1,,5,1,0.276708,0.0777885,0.137845,0.564317,0.34011,0.39122,0.322267,0.73133,0.114513,5.86363,0.309664,0.104679,0.235164,18.0676,1.0213,107.546,0.339843,1.40871,1.62631356716156,-0.12091505527496338,0.642979,350.260009765625,,,,,,,158.2,4.652941176,158.2,4.652941176,,,,,,,,,,,,,,,,,,,"Sal Frelick","29622",686217
"Nick Gonzales","PIT",34,149,136,36,24,8,1,3,17,17,10,0,31,2,1,0,,1,1,0.266638,0.0663363,0.206922,0.320586,0.323377,0.411137,0.319979,0.734513,0.144499,4.52748,0.322277,0.00330091,-0.340335,18.2225,0.770362,103.015,-0.337034,0.620981,0.18929579854011536,1.1765360832214355,0.64027,408.55999755859375,,,,,,,157.8,4.64117647,157.8,4.64117647,,,,,,,,,,,,,,,,,,,"Nick Gonzales","27490",693304
"Christian Yelich","MIL",37,162,141,37,25,6,0,6,22,21,18,1,39,1,1,0,,6,1,0.26262,0.11399,0.239355,0.476238,0.351165,0.433401,0.341326,0.784567,0.170782,5.21232,0.320864,0.182733,0.325507,22.591,3.62701,120.678,0.50824,-0.154241,4.430249512195587,-3.4922038465738297,0.639638,112.05000305175781,,,,,,,205.6,5.556756756,205.6,5.556756756,,,,,,,,,,,,,,,,,,,"Christian Yelich","11477",592885
"Austin Riley","ATL",26,112,101,27,16,5,0,5,15,15,8,0,29,1,1,0,,0,0,0.264363,0.075823,0.257158,0.29485,0.327484,0.466977,0.342285,0.794461,0.202614,3.24384,0.320681,0.00968291,-0.144317,15.6973,2.59294,119.937,-0.134634,-0.320088,2.4784373492002487,0.07852312922477722,0.638068,29.6200008392334,,,,,,,138.7,5.334615384,138.7,5.334615384,,,,,,,,,,,,,,,,,,,"Austin Riley","18360",663586
"Gabriel Moreno","ARI",19,76,68,19,13,4,0,2,9,9,7,0,13,1,0,0,,1,0,0.27947,0.0898455,0.166653,0.539118,0.348947,0.417724,0.336058,0.766671,0.138254,3.71534,0.319519,-0.118954,-0.122033,10.326,1.38538,114.415,-0.240987,0.900996,1.0480529367923737,2.234329044818878,0.637838,184.36000061035156,,,,,,,94.7,4.984210526,94.7,4.984210526,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"Joey Ortiz","MIL",37,162,145,36,24,8,1,3,19,18,13,0,29,2,1,1,,4,1,0.245482,0.0788086,0.179448,0.439171,0.31109,0.37974,0.304057,0.69083,0.134258,5.30955,0.284043,0.0334898,0.0474656,17.7202,-1.2438,94.9978,0.0809553,0.0614528,-0.8678412437438965,1.7790454253554344,0.636881,265.2799987792969,,,,,,,163.5,4.418918918,163.5,4.418918918,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Oneil Cruz","PIT",29,124,110,26,15,5,1,5,17,16,13,1,37,1,1,0,,7,1,0.239026,0.101979,0.30055,0.339307,0.320209,0.438708,0.326658,0.758916,0.199682,6.4797,0.310007,0.0781308,0.593385,15.9286,1.31752,107.618,0.671515,-0.0162198,1.7847252488136292,0.32945917546749115,0.635751,37.369998931884766,,,,,,,155.3,5.355172413,155.3,5.355172413,,,,,,,,,,,,,,,,,,,"Oneil Cruz","21711",665833
"Sean Murphy","ATL",25,98,86,19,11,4,0,4,11,13,10,0,25,2,1,0,,0,0,0.224903,0.0992528,0.258788,0.383529,0.3183,0.422794,0.32328,0.741094,0.197891,2.12953,0.265954,-0.0488694,-0.143513,12.326,0.772775,106.841,-0.192382,0.635942,0.598138153553009,1.9266825914382935,0.6356,295.67999267578125,,,,,,,105.6,4.224,105.6,4.224,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Michael Busch","CHC",33,142,124,31,18,6,1,6,19,19,14,0,37,2,1,0,,1,0,0.250534,0.100947,0.25889,0.389921,0.335544,0.459833,0.344287,0.795377,0.209299,4.29387,0.303759,-0.0320195,-0.123987,20.138,3.5179,123.514,-0.156007,0.228487,3.752783641219139,-2.312253624200821,0.624107,252.30999755859375,,,,,,,179,5.424242424,179,5.424242424,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Seiya Suzuki","CHC",37,160,141,37,21,7,1,7,21,22,17,1,40,1,1,0,,2,1,0.259532,0.103372,0.251832,0.410479,0.338373,0.470411,0.347726,0.808784,0.210879,4.78469,0.313091,-0.142246,-0.212299,23.1643,4.41337,125.884,-0.354545,-0.030153,4.49983087182045,-3.685708437114954,0.620805,84.3499984741211,,,,,,,213,5.756756756,213,5.756756756,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Willson Contreras","STL",37,161,139,34,20,8,0,6,19,21,16,0,40,5,1,0,,1,0,0.246346,0.0972447,0.246482,0.394531,0.342019,0.431471,0.338815,0.77349,0.185125,3.02499,0.300171,-0.167191,-0.179328,22.1557,3.28302,119.697,-0.346519,0.32881,3.371479034423828,-2.627979815006256,0.617038,72.54000091552734,,,,,,,195.9,5.294594594,195.9,5.294594594,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
