Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Shohei Ohtani","LAD",152,677,586,170,87,33,5,45,126,138,82,10,156,5,4,0,6,41,5,0.290102,0.121123,0.230428,0.525641,0.379616,0.593857,0.407055,0.973473,0.303754,7.3014,0.321337,,4.88061,131.981,52.787,165.341,4.88061,0,57.77831220626831,-17.412551879882812,6.49302,1.5499999523162842,,,,,,,1238.1,8.145394736,1238.1,8.145394736,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Juan Soto","NYM",152,664,522,144,84,25,2,33,108,100,135,8,107,3,4,0,14,7,4,0.275862,0.203313,0.161145,1.26168,0.424699,0.521073,0.405369,0.945772,0.245211,3.58339,0.287565,,-1.909,128.546,50.8721,166.021,-1.909,-3.6,50.51296639442444,-10.91922378540039,6.36866,7.079999923706055,,,,,,,1094.6,7.201315789,1094.6,7.201315789,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Francisco Lindor","NYM",151,658,581,151,92,30,3,26,97,91,61,2,123,10,5,1,8,21,4,0.259897,0.0927052,0.18693,0.495935,0.3379,0.45611,0.343009,0.79401,0.196213,5.92114,0.286041,,1.30929,94.3583,17.3868,124.049,1.30929,7.8,20.231968641281128,15.053086757659912,5.90307,14.149999618530273,,,,,,,854.8,5.660927152,854.8,5.660927152,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Elly De La Cruz","CIN",152,653,585,156,90,32,8,26,105,90,62,2,192,4,1,1,10,53,13,0.266667,0.0949464,0.294028,0.322917,0.340491,0.482051,0.353437,0.822542,0.215385,8.37139,0.353261,,4.11948,99.1219,22.7352,121.079,4.11948,0.8,20.579540252685547,7.997971832752228,5.19316,4.300000190734863,,,,,,,933.7,6.142763157,933.7,6.142763157,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Mookie Betts","LAD",131,586,500,141,85,30,2,24,94,86,75,3,79,6,5,0,6,13,3,0.282,0.127986,0.134812,0.949367,0.37884,0.494,0.375451,0.87284,0.212,5.02084,0.291045,,0.098516,99.3345,30.7853,144.069,0.098516,-7.7,30.979646183550358,-1.2405643463134766,5.08312,13.65999984741211,,,,,,,872.9,6.663358778,872.9,6.663358778,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Ronald Acuña Jr.","ATL",121,547,466,137,83,26,2,26,105,77,69,2,103,9,3,0,8,36,8,0.293991,0.126143,0.1883,0.669903,0.393053,0.525751,0.39435,0.918804,0.23176,6.88374,0.326471,,2.70505,101.044,37.057,153.898,2.70505,-1.3,37.96027588844299,-7.329541444778442,5.04132,37.599998474121094,,,,,,,912.4,7.540495867,912.4,7.540495867,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Fernando Tatis Jr.","SDP",122,523,469,129,71,28,1,29,83,82,47,1,115,5,2,0,11,16,3,0.275053,0.0898662,0.219885,0.408696,0.34608,0.52452,0.371754,0.870601,0.249467,5.31194,0.30581,,1.02211,87.099,25.9195,143.559,1.02211,6,28.264384388923645,0.23500871658325195,4.73881,11.619999885559082,,,,,,,790.9,6.482786885,790.9,6.482786885,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Michael Harris II","ATL",138,559,521,153,100,29,4,20,77,75,29,2,110,6,3,0,9,16,4,0.293666,0.0518784,0.19678,0.263636,0.336315,0.479846,0.349784,0.816161,0.18618,5.77365,0.337563,,0.530282,83.2096,17.8188,123.902,0.530282,7.5,16.507787942886353,9.553938865661621,4.61064,41.880001068115234,,,,,,,754.9,5.470289855,754.9,5.470289855,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"William Contreras","MIL",135,561,494,134,86,27,1,20,76,75,62,3,118,3,2,0,15,6,1,0.271255,0.110517,0.210339,0.525424,0.354724,0.451417,0.349639,0.806141,0.180162,3.89063,0.318436,,-0.373085,83.4419,17.8172,124.625,-0.373085,-0.5,16.146881222724915,9.806437492370605,4.60631,24.790000915527344,,,,,,,732,5.422222222,732,5.422222222,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Corbin Carroll","ARI",152,651,565,147,89,25,11,22,109,87,67,1,133,11,5,3,5,34,6,0.260177,0.102919,0.204301,0.503759,0.347222,0.460177,0.349024,0.807399,0.2,8.42925,0.301205,,3.05982,96.5061,20.3534,122.949,3.05982,-1.3,20.92490315437317,1.091975450515747,4.50873,7.889999866485596,,,,,,,882,5.802631578,882,5.802631578,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Willy Adames","SFG",152,639,571,143,84,34,1,24,79,83,62,2,147,2,4,0,11,13,3,0.250438,0.0970266,0.230047,0.421769,0.323944,0.43958,0.330116,0.763523,0.189142,4.40882,0.294554,,0.232687,85.0025,10.2535,113.824,0.232687,4,10.795926243066788,11.04365062713623,4.44922,91.93000030517578,,,,,,,768,5.052631578,768,5.052631578,,,,,,,,,,,,,,,,,,,"Willy Adames","15986",642715
"Trea Turner","PHI",136,597,550,156,105,28,2,21,89,75,39,1,116,5,3,0,11,21,3,0.283636,0.0653266,0.194305,0.336207,0.335008,0.456364,0.341801,0.791372,0.172727,5.89848,0.324519,,1.8169,85.0305,15.1946,119.133,1.8169,0.4,15.475801587104797,6.980688005685806,4.36875,24.110000610351562,,,,,,,777.1,5.713970588,777.1,5.713970588,,,,,,,,,,,,,,,,,,,"Trea Turner","16252",607208
"Austin Riley","ATL",142,604,539,147,86,30,2,29,84,88,50,1,147,9,6,0,12,1,0,0.272727,0.0827815,0.243377,0.340136,0.34106,0.497217,0.358753,0.838277,0.22449,2.97531,0.319783,,-0.936509,94.2684,23.6136,129.939,-0.936509,-1.2,20.687571823596954,1.0192828178405762,4.31536,29.6200008392334,,,,,,,834.1,5.873943661,834.1,5.873943661,,,,,,,,,,,,,,,,,,,"Austin Riley","18360",663586
"Dansby Swanson","CHC",147,603,542,134,87,27,2,18,79,69,54,1,146,4,3,0,9,13,3,0.247232,0.0895522,0.242123,0.369863,0.318408,0.404059,0.315708,0.722467,0.156827,5.04695,0.304462,,0.248472,73.2213,2.68351,104.705,0.248472,11.2,3.6414308696985245,17.846825122833252,4.28935,170.38999938964844,,,,,,,657.6,4.473469387,657.6,4.473469387,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Jackson Merrill","SDP",152,587,545,153,102,25,5,21,75,84,33,2,97,1,5,3,5,14,4,0.280734,0.0562181,0.165247,0.340206,0.320205,0.46055,0.33397,0.780756,0.179817,5.63223,0.305556,,0.12239,79.906,11.2399,118.128,0.12239,6.9,12.846969619393349,9.056819677352905,4.27734,27.280000686645508,,,,,,,727.6,4.786842105,727.6,4.786842105,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Matt Chapman","SFG",146,600,524,127,72,29,2,24,81,71,65,2,156,7,4,0,8,8,2,0.242366,0.108333,0.26,0.416667,0.331667,0.442748,0.335601,0.774415,0.200382,4.69573,0.295977,,-0.330737,82.4633,12.2765,117.516,-0.330737,6.7,12.236578345298767,8.904585361480713,4.24321,125.16999816894531,,,,,,,733.9,5.026712328,733.9,5.026712328,,,,,,,,,,,,,,,,,,,"Matt Chapman","16505",656305
"Freddie Freeman","LAD",142,623,540,160,101,35,2,22,92,87,69,9,101,9,5,0,10,10,2,0.296296,0.110754,0.162119,0.683168,0.382022,0.490741,0.373061,0.872763,0.194444,4.59065,0.327014,,-0.151725,104.408,31.5306,142.46,-0.151725,0.1,31.480719789862633,-11.345473669469357,4.21828,26.920000076293945,,,,,,,923.1,6.500704225,923.1,6.500704225,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Nico Hoerner","CHC",147,618,563,155,114,29,3,9,79,59,41,2,67,11,3,0,10,28,5,0.275311,0.066343,0.108414,0.61194,0.334951,0.385435,0.31641,0.720387,0.110124,6.22843,0.297959,,2.28061,75.3916,3.09916,105.178,2.28061,11.6,6.106870889663696,13.870723485946655,4.18483,203.32000732421875,,,,,,,686,4.666666666,686,4.666666666,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Will Smith","LAD",133,552,473,119,74,23,2,20,74,74,57,4,101,13,9,0,9,2,1,0.251586,0.103261,0.182971,0.564356,0.342391,0.435518,0.336053,0.777909,0.183932,3.35011,0.274238,,-1.10995,76.0675,11.4956,117.552,-1.10995,1.5,10.475877523422241,11.641093254089355,4.1792,107.08000183105469,,,,,,,670.5,5.041353383,670.5,5.041353383,,,,,,,,,,,,,,,,,,,"Will Smith","19197",669257
"Ketel Marte","ARI",136,571,501,136,81,29,3,23,80,81,59,4,103,5,6,0,11,5,1,0.271457,0.103327,0.180385,0.572816,0.350263,0.479042,0.35487,0.829305,0.207585,4.53746,0.296588,,-0.517838,87.3335,20.539,126.884,-0.517838,-1,17.83860355615616,1.0980305671691895,3.91597,30.65999984741211,,,,,,,776.7,5.711029411,776.7,5.711029411,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Bryce Harper","PHI",131,562,481,137,77,35,0,25,80,82,72,10,124,4,4,1,14,8,3,0.284823,0.128114,0.220641,0.580645,0.379679,0.513514,0.378665,0.893193,0.22869,3.2922,0.333333,,-0.743636,96.7201,30.9784,143.945,-0.743636,0.5,28.78907734155655,-9.824809074401855,3.88793,22.260000228881836,,,,,,,857.5,6.545801526,857.5,6.545801526,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Manny Machado","SDP",144,605,552,145,91,28,1,25,74,92,47,5,117,1,5,0,17,8,2,0.262681,0.077686,0.193388,0.401709,0.319008,0.452899,0.329757,0.771907,0.190217,3.90179,0.289157,,-0.267597,80.3049,9.53316,115.292,-0.267597,3.2,10.795790493488312,5.422957181930542,3.75199,37.45000076293945,,,,,,,735.5,5.107638888,735.5,5.107638888,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Brandon Nimmo","NYM",142,622,536,134,87,25,4,18,81,71,71,0,137,11,3,1,6,8,1,0.25,0.114148,0.220257,0.518248,0.347826,0.412313,0.335222,0.76014,0.162313,5.00006,0.302083,,-0.138826,85.2976,12.5372,118.808,-0.138826,7.6,13.850240349769592,0.7437386512756348,3.64255,193.07000732421875,,,,,,,737.3,5.192253521,737.3,5.192253521,,,,,,,,,,,,,,,,,,,"Brandon Nimmo","12927",607043
"Matt McLain","CIN",122,536,472,120,70,27,4,19,70,75,53,1,148,9,2,0,7,17,6,0.254237,0.0988806,0.276119,0.358108,0.339552,0.449153,0.342446,0.788705,0.194915,6.1029,0.32899,,-0.0639457,76.6203,13.9201,113.682,-0.0639457,2.8,8.705329932272434,8.708289384841919,3.63852,86.18000030517578,,,,,,,681.2,5.583606557,681.2,5.583606557,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Gabriel Moreno","ARI",102,372,329,94,67,18,1,8,42,45,36,1,62,4,3,0,12,4,2,0.285714,0.0967742,0.166667,0.580645,0.360215,0.419453,0.341353,0.779668,0.133739,3.31244,0.328244,,-0.84661,52.8494,9.33359,117.785,-0.84661,8.6,7.0650858879089355,15.434215545654297,3.60075,184.36000061035156,,,,,,,452.5,4.436274509,452.5,4.436274509,,,,,,,,,,,,,,,,,,,"Gabriel Moreno","22664",672515
"Kyle Tucker","CHC",127,527,454,119,70,24,2,23,71,75,67,5,82,1,5,0,9,17,2,0.262115,0.127135,0.155598,0.817073,0.354839,0.475771,0.355543,0.83061,0.213656,5.19935,0.271186,,1.5403,80.8892,19.2418,131.517,1.5403,1.6,21.402111411094666,-4.2090829610824585,3.58484,8.710000038146973,,,,,,,740.3,5.829133858,740.3,5.829133858,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"Pete Crow-Armstrong","CHC",137,537,491,124,79,22,7,16,79,72,29,2,140,8,3,6,3,31,6,0.252546,0.0540037,0.260708,0.207143,0.303201,0.423625,0.312938,0.726827,0.171079,8.48236,0.319527,,2.87023,64.0096,1.19241,102.841,2.87023,9.4,4.694435119628906,11.373103618621826,3.50293,127.38999938964844,,,,,,,610.6,4.456934306,610.6,4.456934306,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Ezequiel Tovar","COL",152,640,600,159,94,38,4,23,80,86,28,1,167,5,4,3,13,7,4,0.265,0.04375,0.260938,0.167665,0.301413,0.456667,0.324305,0.75808,0.191667,4.63139,0.328502,,-1.21447,82.1424,7.27639,94.841,-1.21447,10.5,-5.162765264511108,17.554673671722412,3.47692,129.3000030517578,,,,,,,740.7,4.873026315,740.7,4.873026315,,,,,,,,,,,,,,,,,,,"Ezequiel Tovar","24064",678662
"Patrick Bailey","SFG",111,425,382,90,61,18,1,10,45,45,36,0,102,2,4,1,9,3,0,0.235602,0.0847059,0.24,0.352941,0.301887,0.366492,0.294103,0.668379,0.13089,3.60875,0.291971,,-0.18135,44.2165,-5.49921,89.5848,-0.18135,17.2,-5.474558413028717,25.00790786743164,3.47638,307.2900085449219,,,,,,,393.6,3.545945945,393.6,3.545945945,,,,,,,,,,,,,,,,,,,"Patrick Bailey","27478",672275
"Ian Happ","CHC",152,629,545,136,79,33,2,22,81,80,74,2,153,6,4,0,10,11,3,0.249541,0.117647,0.243243,0.48366,0.343402,0.438532,0.34013,0.781934,0.188991,4.48123,0.304813,,-0.254129,88.7422,15.163,121.143,-0.254129,3.2,15.648941904306412,-3.733421564102173,3.38996,130.16000366210938,,,,,,,783,5.151315789,783,5.151315789,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"James Wood","WSN",139,589,518,137,81,30,5,21,82,78,66,2,162,3,2,0,5,17,6,0.264479,0.112054,0.275042,0.407407,0.349745,0.46332,0.351462,0.813066,0.198842,5.97092,0.344214,,-0.198117,88.4708,19.5708,126.588,-0.198117,1,18.528933867812157,-5.492504596710205,3.3684,53.29999923706055,,,,,,,784.6,5.644604316,784.6,5.644604316,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Sean Murphy","ATL",107,417,364,85,49,18,1,17,46,55,40,1,101,11,2,0,11,0,0,0.233516,0.0959233,0.242206,0.39604,0.326139,0.428571,0.329364,0.75471,0.195055,1.9461,0.274194,,-0.78135,55.2188,6.43893,110.158,-0.78135,6.1,4.284006416797638,13.760934829711914,3.2952,295.67999267578125,,,,,,,482.7,4.511214953,482.7,4.511214953,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Bryson Stott","PHI",144,570,509,133,95,23,3,12,70,61,52,1,98,3,6,0,8,23,3,0.261297,0.0912281,0.17193,0.530612,0.329825,0.388998,0.31509,0.718823,0.127701,5.93103,0.298765,,2.20901,68.9304,2.25289,101.154,2.20901,7.5,2.995618522167206,9.594356298446655,3.25707,172.64999389648438,,,,,,,632.7,4.39375,632.7,4.39375,,,,,,,,,,,,,,,,,,,"Bryson Stott","26294",681082
"Alec Bohm","PHI",147,609,555,158,105,34,2,17,72,83,42,1,95,5,7,0,19,4,2,0.284685,0.0689655,0.155993,0.442105,0.336617,0.445045,0.337351,0.781662,0.16036,3.41286,0.313333,,-1.20177,84.5582,13.3185,116.137,-1.20177,-2,10.550153017044067,0.2376542091369629,3.20483,164.69000244140625,,,,,,,742.6,5.05170068,742.6,5.05170068,,,,,,,,,,,,,,,,,,,"Alec Bohm","21618",664761
"Oneil Cruz","PIT",142,594,531,134,78,27,4,25,83,84,55,4,172,4,4,0,7,22,4,0.252354,0.0925926,0.289562,0.319767,0.324916,0.45951,0.336051,0.784426,0.207156,6.45582,0.322485,,1.73028,81.8538,12.3688,113.265,1.73028,-2.4,11.152437686920166,-0.21746039390563965,3.16854,37.369998931884766,,,,,,,763.1,5.373943661,763.1,5.373943661,,,,,,,,,,,,,,,,,,,"Oneil Cruz","21711",665833
"Jackson Chourio","MIL",148,605,559,153,99,32,3,19,82,85,39,3,124,3,3,1,11,30,8,0.273703,0.0644628,0.204959,0.314516,0.322848,0.443649,0.329639,0.766497,0.169946,6.18981,0.319809,,1.67079,80.2477,9.47601,111.164,1.67079,7.4,9.747785568237305,0.7311286926269531,3.1592,16.420000076293945,,,,,,,746.9,5.046621621,746.9,5.046621621,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Masyn Winn","STL",147,638,581,147,99,28,6,14,86,69,45,1,117,3,6,3,6,14,4,0.253012,0.0705329,0.183386,0.384615,0.307087,0.394148,0.304622,0.701235,0.141136,6.29388,0.291667,,0.0276807,71.7783,-2.85369,96.1657,0.0276807,4.9,-2.897606983780861,11.932628154754639,3.12336,157.3800048828125,,,,,,,648.6,4.412244897,648.6,4.412244897,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"Nolan Arenado","STL",140,581,528,139,92,28,1,18,60,77,42,3,84,5,6,0,16,2,2,0.263258,0.0722892,0.144578,0.5,0.320138,0.422348,0.320418,0.742486,0.159091,2.37788,0.280093,,-1.48338,72.7524,4.78817,106.798,-1.48338,5.4,3.2395825386047363,7.534773826599121,3.10732,222.5399932861328,,,,,,,645.7,4.612142857,645.7,4.612142857,,,,,,,,,,,,,,,,,,,"Nolan Arenado","9777",571448
"Tommy Edman","LAD",116,469,428,110,72,23,2,13,66,54,32,1,81,4,3,2,7,19,2,0.257009,0.0682303,0.172708,0.395062,0.312634,0.411215,0.314172,0.723849,0.154206,6.57935,0.287834,,2.1455,56.3699,1.50714,102.824,2.1455,8.5,3.7293200492858887,10.223250985145569,3.05106,169.00999450683594,,,,,,,526.8,4.54137931,526.8,4.54137931,,,,,,,,,,,,,,,,,,,"Tommy Edman","19470",669242
"Mark Vientos","NYM",139,562,508,126,75,23,2,26,65,85,44,1,166,6,4,0,11,0,0,0.248031,0.0782918,0.295374,0.26506,0.313167,0.454724,0.330489,0.767892,0.206693,2.21057,0.3125,,-0.97866,74.9283,9.1866,115.622,-0.97866,-0.9,9.519753694534302,1.1649616956710815,3.03283,105.8499984741211,,,,,,,670.1,4.820863309,670.1,4.820863309,,,,,,,,,,,,,,,,,,,"Mark Vientos","22184",668901
"Willson Contreras","STL",105,423,362,88,53,20,0,15,50,51,45,1,105,14,2,0,11,4,2,0.243094,0.106383,0.248227,0.428571,0.347518,0.422652,0.338787,0.77017,0.179558,2.90858,0.29918,,-0.886072,59.2215,9.73981,119.161,-0.886072,-1.5,8.806268215179443,6.2711639404296875,3.00932,72.54000091552734,,,,,,,508.8,4.845714285,508.8,4.845714285,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Seiya Suzuki","CHC",133,561,491,131,81,25,4,21,72,72,60,3,140,5,5,0,8,11,5,0.266802,0.106952,0.249554,0.428571,0.349376,0.462322,0.349575,0.811698,0.195519,5.01473,0.328358,,-0.953648,83.4128,17.7881,127.5,-0.953648,-1.2,17.494506061077118,-7.383862257003784,2.97011,84.3499984741211,,,,,,,737.2,5.542857142,737.2,5.542857142,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Matt Olson","ATL",152,649,562,140,76,32,1,31,84,100,76,6,151,6,5,0,14,1,0,0.24911,0.117103,0.232666,0.503311,0.342065,0.475089,0.349674,0.817154,0.225979,2.4314,0.283117,,-0.999648,96.5492,20.6304,123.828,-0.999648,1.5,17.49299132823944,-10.423133850097656,2.95817,33.970001220703125,,,,,,,859.8,5.656578947,859.8,5.656578947,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Teoscar Hernández","LAD",147,612,559,150,93,28,1,28,78,99,42,2,174,8,3,0,7,9,3,0.268336,0.0686275,0.284314,0.241379,0.326797,0.472272,0.343327,0.799069,0.203936,3.99575,0.338889,,-0.527851,87.9183,16.3278,122.447,-0.527851,-1,15.899963736534119,-7.746031761169434,2.94311,56.880001068115234,,,,,,,789.8,5.372789115,789.8,5.372789115,,,,,,,,,,,,,,,,,,,"Teoscar Hernandez","13066",606192
"Xander Bogaerts","SDP",131,543,488,128,91,23,1,13,63,58,44,1,101,5,6,0,14,10,2,0.262295,0.0810313,0.186004,0.435644,0.325967,0.393443,0.31468,0.719409,0.131148,4.37262,0.302632,,0.0929405,65.486,1.96694,105.144,0.0929405,4.8,3.433286599814892,6.79515016078949,2.92048,155.3699951171875,,,,,,,583.8,4.456488549,583.8,4.456488549,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Brenton Doyle","COL",139,549,503,127,83,21,4,19,72,72,35,1,156,4,4,3,12,22,4,0.252485,0.0637523,0.284153,0.224359,0.304029,0.423459,0.314016,0.727489,0.170974,6.68596,0.325301,,1.82499,65.9165,1.6955,87.9159,1.82499,14.1,-6.108183264732361,16.117196083068848,2.91842,71.72000122070312,,,,,,,618.1,4.446762589,618.1,4.446762589,,,,,,,,,,,,,,,,,,,"Brenton Doyle","25479",686668
"Pete Alonso","NYM",152,641,554,134,75,26,1,32,81,100,67,7,146,14,6,0,16,4,0,0.241877,0.104524,0.227769,0.458904,0.335413,0.465704,0.342826,0.801117,0.223827,3.42507,0.267016,,-0.375971,91.8262,16.8432,123.926,-0.375971,0.7,17.96348562836647,-11.076161205768585,2.91185,47.630001068115234,,,,,,,828.9,5.453289473,828.9,5.453289473,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Dalton Rushing","LAD",115,484,414,94,54,21,1,18,56,71,53,1,122,15,2,0,6,1,1,0.227053,0.109504,0.252066,0.434426,0.334711,0.413043,0.329351,0.747754,0.18599,2.44063,0.275362,,-1.15999,64.0857,7.46832,113.04,-1.15999,-3.4,6.3874591588974,5.491828441619873,2.88843,999,,,,,,,551.3,4.793913043,551.3,4.793913043,,,,,,,,,,,,,,,,,,,"Dalton Rushing","sa3019892",687221
"J.T. Realmuto","PHI",111,445,400,102,65,20,3,14,53,55,34,2,109,8,3,0,7,7,3,0.255,0.0764045,0.244944,0.311927,0.323595,0.425,0.32433,0.748595,0.17,5.04423,0.314286,,-0.643724,57.1235,5.06828,107.373,-0.643724,1.2,3.2798323035240173,9.375337839126587,2.83468,140.24000549316406,,,,,,,508.8,4.583783783,508.8,4.583783783,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
"CJ Abrams","WSN",144,596,542,139,88,29,4,18,81,69,34,2,113,14,4,2,7,30,8,0.256458,0.057047,0.189597,0.300885,0.314815,0.424354,0.31986,0.739169,0.167897,6.82678,0.291566,,1.70236,74.3627,4.64381,105.318,1.70236,-4.9,5.492428541183472,1.6696648597717285,2.78575,49.619998931884766,,,,,,,691.1,4.799305555,691.1,4.799305555,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Brendan Donovan","STL",148,586,516,143,103,26,2,12,68,63,53,1,79,13,3,1,8,4,4,0.277132,0.0904437,0.134812,0.670886,0.357265,0.405039,0.336309,0.762304,0.127907,3.17137,0.306075,,-2.14595,80.8731,12.324,117.493,-2.14595,-5.1,10.112253665924072,-2.946854591369629,2.75176,248.27000427246094,,,,,,,678.8,4.586486486,678.8,4.586486486,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Dylan Crews","WSN",129,563,506,124,82,23,6,13,70,64,41,0,128,11,5,0,9,26,8,0.245059,0.0728242,0.227353,0.320312,0.312611,0.391304,0.308194,0.703915,0.146245,7.14788,0.3,,0.902364,64.9593,-0.899355,97.4662,0.902364,6.6,-0.8034630417823792,8.668636083602905,2.74507,123.19000244140625,,,,,,,594.5,4.608527131,594.5,4.608527131,,,,,,,,,,,,,,,,,,,"Dylan Crews","33541",686611
"Nick Gonzales","PIT",123,523,473,125,77,32,5,11,66,67,36,1,118,9,4,1,6,5,4,0.264271,0.0688336,0.225621,0.305085,0.325671,0.422833,0.324627,0.748504,0.158562,4.94583,0.327586,,-1.57501,67.2612,6.08167,105.576,-1.57501,4.7,1.9121953248977661,6.621663570404053,2.67681,408.55999755859375,,,,,,,585,4.75609756,585,4.75609756,,,,,,,,,,,,,,,,,,,"Nick Gonzales","27490",693304
"Lars Nootbaar","STL",130,481,407,100,59,22,3,16,65,56,67,2,98,1,5,1,7,7,2,0.2457,0.139293,0.203742,0.683673,0.35,0.432432,0.340368,0.782432,0.186732,4.82597,0.281879,,-0.396566,67.9538,11.6873,120.225,-0.396566,3.6,11.236763805150986,-1.7020282745361328,2.63599,258.2900085449219,,,,,,,596,4.584615384,596,4.584615384,,,,,,,,,,,,,,,,,,,"Lars Nootbaar","21454",663457
"Francisco Alvarez","NYM",120,438,387,89,53,16,1,19,50,62,43,0,114,5,3,0,13,1,1,0.229974,0.0981735,0.260274,0.377193,0.312785,0.423773,0.320931,0.736558,0.193798,2.59841,0.272374,,-1.00214,55.0269,3.79047,109.189,-1.00214,-1.3,3.8107093572616577,6.746737718582153,2.594,244.35000610351562,,,,,,,485.2,4.043333333,485.2,4.043333333,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"Tyler Stephenson","CIN",135,477,422,110,72,22,1,15,60,60,45,2,111,7,3,0,12,1,0,0.260664,0.0943396,0.232704,0.405405,0.339623,0.424171,0.332819,0.763793,0.163507,2.79217,0.317726,,-0.762876,64.4904,8.69189,107.202,-0.762876,-3.1,3.3451766967773438,5.663227558135986,2.5679,185.97000122070312,,,,,,,562.4,4.165925925,562.4,4.165925925,,,,,,,,,,,,,,,,,,,"Tyler Stephenson","17988",663886
"James Outman","LAD",138,519,447,101,62,16,3,20,75,67,57,1,163,11,4,0,4,13,3,0.225951,0.109827,0.314066,0.349693,0.325626,0.409396,0.322418,0.735022,0.183445,6.21099,0.302239,,0.366858,65.8242,5.11253,108.374,0.366858,0.1,5.564241737127304,2.0069664493203163,2.56366,693.9000244140625,,,,,,,590.4,4.278260869,590.4,4.278260869,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
"Andy Pages","LAD",134,547,487,119,69,26,2,22,74,75,43,1,139,12,5,0,7,3,3,0.244353,0.0786106,0.254113,0.309353,0.318099,0.441478,0.328408,0.759577,0.197125,3.83898,0.293051,,-1.58579,72.0124,8.02539,112.406,-1.58579,-2,6.529035210609436,0.009847164154052734,2.55317,381.8599853515625,,,,,,,635.3,4.741044776,635.3,4.741044776,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Spencer Horwitz","PIT",138,588,508,139,91,35,1,12,70,63,68,2,102,8,4,0,14,3,2,0.273622,0.115646,0.173469,0.666667,0.365646,0.417323,0.343977,0.782969,0.143701,2.87152,0.319095,,-1.51226,84.7784,15.9953,118.6,-1.51226,4.3,11.566113352775574,-6.502469062805176,2.54156,382.5899963378906,,,,,,,718.5,5.206521739,718.5,5.206521739,,,,,,,,,,,,,,,,,,,"Spencer Horwitz","26477",687462
"Brice Turang","MIL",149,586,529,134,99,23,3,9,70,56,49,1,105,1,3,4,10,35,5,0.253308,0.0836177,0.179181,0.466667,0.316151,0.359168,0.298032,0.675319,0.10586,6.47197,0.299043,,3.80689,62.8198,-5.72936,89.8901,3.80689,6.2,-3.277557849884033,8.353145122528076,2.53593,145.1300048828125,,,,,,,592.3,3.975167785,592.3,3.975167785,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
