Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ryne Nelson","ARI",5.63318,5.12545,4.90665,4.2425,37.4089,11.3944,0.0327136,0.76102,0,93.479,393.644,93.9752,47.8967,44.065,12.5181,24.572,1.07981,3.07259,77.0571,7.41893,2.36575,3.13597,1.20522,0.195754,0.0624219,0.13333164155483246,0.256764,1.26817,0.294682,0.699358,,,4.14589,0.673213,0.786266,387.0899963378906,2.13107,-1.99329,0.164759,2.13107,1.99329,4.78032,357.9000000000001,3.8483870967741947,370,3.978494623655914,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Jason Adam","SDP",4.25605,2.62883,0,3.13427,64.0084,0,6.53884,19.2498,4.34497,65.7525,267.196,49.3783,24.8896,22.8985,7.00743,21.4846,1.71181,4.99287,75.221,10.296,2.94075,3.50115,0.959155,0.28152,0.0804079,0.20111257582902908,0.205129,1.07772,0.267342,0.753012,,,3.47197,0.671057,0.974718,357.25,2.63457,0.533308,0.998413,2.63457,-0.533308,3.66878,457.9000000000001,6.937878787878789,422,6.393939393939394,,,,,,,,,,,,,,,,,,,"Jason Adam","11861",592094
"José Alvarado","PHI",2.7638,3.0212,0,3.43863,56.8678,0,3.98676,13.2539,2.71896,57.218,242.18,47.0763,23.7623,21.8613,4.94752,26.258,1.62692,2.34126,65.4536,10.2954,4.13021,2.4927,0.778212,0.270268,0.108424,0.16184455901384354,0.220415,1.28167,0.294237,0.74648,,,3.50219,0.643738,0.62089,648.6400146484375,1.75424,0.137983,0.819376,1.75424,-0.137983,3.9075,356.09999999999997,6.247368421052631,338,5.9298245614035086,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"Camilo Doval","SFG",4.69378,4.15226,0,3.55569,61.7557,0,8.83592,14.6661,5.42742,64.0776,273.17,52.451,27.5169,25.3156,4.8125,30.8657,2.01976,3.3873,76.3486,10.7235,4.33523,2.47358,0.675938,0.279491,0.112991,0.16650055348873138,0.219537,1.30025,0.301977,0.728655,,,3.36349,0.643228,0.551662,379.95001220703125,4.43814,-1.49284,0.749302,4.43814,1.49284,4.00093,431.90000000000003,6.7484375000000005,410,6.40625,,,,,,,,,,,,,,,,,,,"Camilo Doval","21992",666808
"Michael Soroka","WSN",4.50113,8.25859,3.8304,4.54578,36.3518,14.2207,0,0.77553,1.48919,105.73,456.072,97.2842,58.0467,53.403,14.7443,45.0805,1.08767,6.03258,99.8539,8.49979,3.83735,2.21501,1.25507,0.218943,0.098845,0.1200980693101883,0.240232,1.34649,0.284266,0.692706,,,4.5408,0.626458,0.534431,513.47998046875,3.86518,-0.647744,0.662293,3.86518,0.647744,4.11694,398.7000000000001,3.7613207547169822,386,3.641509433962264,,,,,,,,,,,,,,,,,,,"Michael Soroka","18383",647336
"Trevor Megill","MIL",2.83672,2.45529,0,3.53005,55.6341,0.0876498,24.2025,5.39668,3.85211,58.5055,244.016,50.5274,24.943,22.9475,6.70073,20.9091,1.99842,2.32878,69.6623,10.7163,3.21648,3.33168,1.03078,0.285482,0.0856872,0.19979478418827057,0.22886,1.22102,0.303476,0.749225,,,3.46557,0.622477,0.620678,114.66000366210938,3.41768,-0.17158,1.75593,3.41768,0.17158,2.65875,428.9,7.269491525423728,415,7.033898305084746,,,,,,,,,,,,,,,,,,,"Trevor Megill","17722",656730
"Blake Treinen","LAD",4.93243,3.13945,0,3.31374,52.5408,0,5.03004,16.6511,3.73707,54.7966,225.645,47.4348,21.9301,20.1757,5.84135,16.2862,0.561806,2.53866,60.437,9.92639,2.67491,3.71093,0.959405,0.267841,0.0721761,0.19566448777914047,0.229353,1.16286,0.29595,0.752404,,,3.37704,0.618481,0.68974,467.0899963378906,2.46586,-0.339352,0.798936,2.46586,0.339352,3.93475,367,6.672727272727273,353,6.418181818181818,,,,,,,,,,,,,,,,,,,"Blake Treinen","12572",595014
"Kevin Ginkel","ARI",5.13288,2.5006,0,3.38851,59.6378,0,5.56743,15.3587,3.60098,62.0198,257.18,55.1426,25.381,23.3505,5.7203,19.0318,0.877477,2.5281,66.5273,9.6541,2.76179,3.49559,0.8301,0.25868,0.0740017,0.1846781224012375,0.234031,1.19598,0.302512,0.737439,,,3.26304,0.61529,0.8178,608.9099731445312,1.72565,-0.352895,0.710084,1.72565,0.352895,4.05322,400,6.451612903225806,390,6.290322580645161,,,,,,,,,,,,,,,,,,,"Kevin Ginkel","19876",656464
"Ryan Pressly","CHC",2.93617,2.7731,0,3.48311,56.1015,0,23.1199,6.08596,5.67424,58.1364,241.489,53.024,24.456,22.4995,5.51163,17.2702,0.501933,2.04734,60.3208,9.33816,2.67358,3.49276,0.853247,0.249787,0.0715156,0.17827122658491135,0.238663,1.20913,0.303906,0.732498,,,3.32064,0.611767,0.64355,146.08999633789062,1.55785,-0.388953,1.72041,1.55785,0.388953,2.70612,419.6000000000001,7.2344827586206915,414,7.137931034482759,,,,,,,,,,,,,,,,,,,"Ryan Pressly","7005",519151
"Erik Miller","SFG",3.18216,3.35375,0,3.54936,57.8953,1.65215,0.568548,13.6185,2.51451,58.2366,248.665,45.3323,24.9641,22.9669,5.20582,31.6797,0.793371,2.18496,71.9174,11.1143,4.89584,2.27014,0.804518,0.289213,0.127399,0.16181448101997375,0.211043,1.3224,0.291452,0.746487,,,3.60323,0.602694,0.626869,750.8200073242188,3.28206,-0.293852,0.658994,3.28206,0.293852,4.12134,353.70000000000005,6.0982758620689665,328,5.655172413793103,,,,,,,,,,,,,,,,,,,"Erik Miller","26252",669062
"A.J. Minter","NYM",4.03427,3.43579,0,3.36339,53.1125,0,2.43245,14.2623,3.52673,52.8251,216.939,44.0897,21.458,19.7413,6.00174,17.3284,1.14032,1.80008,60.1179,10.2425,2.9523,3.46933,1.02254,0.277119,0.0798767,0.19724176079034805,0.222888,1.16267,0.289221,0.753742,,,3.4537,0.595987,0.685481,659.3200073242188,0.934377,-0.634348,0.822663,0.934377,0.634348,3.90312,333,6.283018867924528,316,5.962264150943396,,,,,,,,,,,,,,,,,,,"A.J. Minter","18655",621345
"Tony Gonsolin","LAD",7.16662,5.13141,5.51919,4.43049,33.4157,15.9742,0,0.37222,0,102.79,431.518,93.2441,55.001,50.6009,15.7426,34.6614,0.870584,4.49491,89.5482,7.84062,3.03486,2.58352,1.37838,0.207519,0.0803243,0.12719479948282242,0.237648,1.24434,0.269973,0.688649,,,4.55793,0.595365,0.71203,440.95001220703125,4.20297,0.218227,0.530502,4.20297,-0.218227,4.29266,386.6000000000001,3.753398058252428,370,3.592233009708738,,,,,,,,,,,,,,,,,,,"Tony Gonsolin","19388",664062
"Cal Quantrill","MIA",6.75433,8.55096,8.03505,4.85457,23.7187,22.8392,0,0.222702,0,124.044,547.787,131.032,72.7271,66.909,17.4085,48.3934,0.443298,7.3933,92.1228,6.68396,3.51118,1.90362,1.26307,0.168173,0.0883436,0.07982916384935379,0.266325,1.44646,0.297079,0.688138,,,4.85479,0.568987,0.624565,718.0499877929688,2.00731,1.60805,1.57338,2.00731,-1.60805,2.90216,386.89999999999986,3.1201612903225797,418,3.370967741935484,,,,,,,,,,,,,,,,,,,"Cal Quantrill","19312",615698
"Tyler Rogers","SFG",3.14552,3.4803,0,3.68346,66.0368,0,2.25742,20.8675,2.48164,67.8376,284.034,68.7346,30.1784,27.7641,6.38134,13.91,1.21308,3.98221,49.0961,6.51357,1.84544,3.52956,0.84661,0.172853,0.048973,0.12387983873486519,0.258263,1.21827,0.295984,0.711785,,,3.73315,0.560721,0.560086,748,2.13175,-0.0729019,0.774811,2.13175,0.0729019,3.96692,388.0000000000001,5.705882352941178,400,5.882352941176471,,,,,,,,,,,,,,,,,,,"Tyler Rogers","15541",643511
"Dedniel Núñez","NYM",2.86179,1.48723,0,3.34121,43.0681,0,0.809803,10.7447,1.52648,49.1841,202.645,40.7604,19.8472,18.2594,5.38932,17.1475,1.30096,1.61099,57.6894,10.5563,3.13775,3.36431,0.98617,0.284683,0.0846184,0.20006413012742996,0.221661,1.17737,0.292789,0.75573,,,3.38927,0.55119,0.572879,734.0499877929688,2.66439,2.24211,0.914713,2.66439,-2.24211,3.78038,302.5,6.173469387755102,288,5.877551020408164,,,,,,,,,,,,,,,,,,,"Dedniel Nunez","23055",673380
"Dylan Lee","ATL",3.72444,2.30224,0,3.20149,56.2424,0,0.28447,12.0629,2.01943,59.9404,245.1,52.178,23.1761,21.3221,7.38105,16.9373,1.81338,1.32985,68.5556,10.2936,2.54312,4.04761,1.10826,0.279705,0.0691037,0.21060126274824142,0.230029,1.15307,0.296873,0.78152,,,3.3941,0.547685,0.904154,749.6799926757812,1.10037,0.164663,0.912784,1.10037,-0.164663,3.78296,354.7,5.911666666666666,341,5.683333333333334,,,,,,,,,,,,,,,,,,,"Dylan Lee","19996",669276
"Adrian Morejon","SDP",3.49901,2.89203,0,3.62051,57.6626,0.285032,0.879438,14.054,1.41761,61.8956,259.556,56.7127,27.0644,24.8993,6.40235,20.739,1.12326,1.98822,64.5471,9.38555,3.01558,3.11236,0.930942,0.248683,0.0799018,0.16878091543912888,0.239467,1.25133,0.303295,0.735705,,,3.52705,0.547518,0.547519,594.6599731445312,1.86579,-0.277412,0.645974,1.86579,0.277412,4.1387,358.79999999999995,5.7870967741935475,354,5.709677419354839,,,,,,,,,,,,,,,,,,,"Adrian Morejon","20039",670970
"Michael McGreevy","STL",3.23719,2.69224,1.82246,3.79561,29.2928,4.29543,0,1.05482,0,52.0195,218.591,52.4386,23.8461,21.9384,5.14047,13.0289,0.773789,1.74658,41.0786,7.10709,2.25416,3.15287,0.889364,0.187925,0.0596042,0.1283203735947609,0.257285,1.25852,0.300122,0.714275,,,3.72388,0.537318,0.549651,491.95001220703125,2.81212,-1.68959,0.730948,2.81212,1.68959,4.0254,229.10000000000002,4.4057692307692315,236,4.538461538461538,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Bryan Hudson","MIL",4.03155,2.27105,0,3.25559,50.9295,0,1.85125,12.489,2.78068,58.7701,242.216,47.3189,23.1077,21.259,6.24737,20.9691,0.691926,2.90703,61.7052,9.44949,3.21118,2.94268,0.956717,0.254753,0.0865718,0.16818123310804367,0.216721,1.16195,0.273105,0.758802,,,3.66731,0.535181,0.829728,999,1.76065,2.36805,0.87153,1.76065,-2.36805,3.83796,350.6,5.942372881355933,327,5.5423728813559325,,,,,,,,,,,,,,,,,,,"Bryan Hudson","19924",663542
"Alex Vesia","LAD",3.60093,3.03888,0,3.44594,55.686,0,1.33148,13.6518,1.73504,56.1953,234.236,43.4104,23.3872,21.5162,7.04035,25.173,1.69212,2.12424,70.9157,11.3576,4.0316,2.81713,1.12755,0.302753,0.107469,0.19528453052043915,0.209774,1.22045,0.281976,0.7696,,,3.72854,0.520559,0.639289,690.3200073242188,2.12887,-0.0524562,0.714497,2.12887,0.0524562,4.04734,338.50000000000006,6.0446428571428585,311,5.553571428571429,,,,,,,,,,,,,,,,,,,"Alex Vesia","25007",681911
"Evan Phillips","LAD",3.61084,1.98205,0,3.42948,52.3042,0,4.27933,9.31962,2.6352,53.137,217.965,44.9443,22.0087,20.248,5.77233,16.2556,1.04053,2.2602,58.8873,9.97394,2.75327,3.62257,0.977679,0.270168,0.074579,0.19558893144130707,0.225341,1.15174,0.290615,0.737805,,,3.40762,0.512117,0.580811,567.4500122070312,1.87882,0.834041,0.872845,1.87882,-0.834041,3.83621,321.40000000000003,6.064150943396227,307,5.7924528301886795,,,,,,,,,,,,,,,,,,,"Evan Phillips","17734",623465
"Ian Anderson","ATL",5.72729,4.03977,4.24479,4.47118,20.6079,13.5015,0,0.775323,0,76.9432,336.902,76.875,41.5491,38.2252,9.37955,33.7229,0.548005,2.39917,65.5917,7.67222,3.94454,1.94502,1.09712,0.194691,0.100097,0.09459387511014938,0.255586,1.4374,0.298906,0.708436,,,4.45466,0.508913,0.583763,571.0499877929688,3.07815,-1.54885,0.587236,3.07815,1.54885,4.21702,286.9000000000001,3.7259740259740273,296,3.844155844155844,,,,,,,,,,,,,,,,,,,"Ian Anderson","19951",666120
"David Bednar","PIT",3.02742,4.12936,0,4.0069,58.1678,0,21.3885,4.11697,5.42042,59.4776,251.532,53.5589,28.7827,26.4801,6.73948,22.2235,1.93694,2.57389,61.6816,9.3335,3.3628,2.77551,1.0198,0.245224,0.0883525,0.1568710058927536,0.236218,1.27413,0.295738,0.708391,,,3.81617,0.491301,0.27342,139.42999267578125,5.39678,-1.17997,1.60046,5.39678,1.17997,2.86606,380.1,6.442372881355933,374,6.338983050847458,,,,,,,,,,,,,,,,,,,"David Bednar","19569",670280
"AJ Smith-Shawver","ATL",3.70789,3.57625,2.85041,4.29038,30.8193,9.38629,0,0.852221,0,68.6718,292.19,60.3402,35.5831,32.7365,10.1705,29.5636,0.682847,2.45139,71.4783,9.36781,3.87454,2.41778,1.33293,0.244629,0.101179,0.14345014095306396,0.231922,1.30918,0.281021,0.71791,,,4.40869,0.485856,0.522903,491.75,2.93777,-1.10759,0.225294,2.93777,1.10759,4.69961,281.6,4.081159420289856,265,3.8405797101449277,,,,,,,,,,,,,,,,,,,"AJ Smith-Shawver","29960",700363
"Porter Hodge","CHC",3.46981,3.0197,0,3.60708,56.1559,0,10.4641,15.4533,4.21619,62.4228,264.958,50.5516,27.1937,25.0182,5.47392,29.5524,1.04024,3.35782,69.9844,10.0902,4.26081,2.36814,0.789218,0.264133,0.111536,0.15259722620248795,0.21785,1.28325,0.287871,0.730396,,,3.64584,0.482307,0.547587,297.29998779296875,3.38091,2.49761,0.925115,3.38091,-2.49761,3.76651,415.69999999999993,6.704838709677419,396,6.387096774193548,,,,,,,,,,,,,,,,,,,"Porter Hodge","26413",687863
"Jose A. Ferrer","WSN",3.0176,2.07586,0,3.89902,58.0694,0,5.25142,12.5356,1.91399,60.187,254.856,58.5117,28.3419,26.0745,5.26794,18.4326,1.17181,2.76692,49.7542,7.43993,2.7563,2.69924,0.787735,0.195225,0.0723258,0.12289916723966599,0.250418,1.27842,0.298061,0.69862,,,3.70769,0.482127,0.342396,589.6799926757812,3.08312,-1.47915,0.750555,3.08312,1.47915,3.99926,343.1,5.718333333333334,349,5.816666666666666,,,,,,,,,,,,,,,,,,,"Jose A. Ferrer","24017",678606
"Tanner Banks","PHI",3.07574,2.68848,0,3.87075,57.2992,0.37954,0.658794,9.36493,1.66191,64.6116,271.33,60.4128,30.2048,27.7884,7.63202,20.266,1.38231,2.63114,63.6608,8.86756,2.82293,3.14126,1.06309,0.234625,0.0746914,0.1599339246749878,0.243176,1.24867,0.297961,0.72112,,,3.79463,0.469464,0.4361,999,2.51214,-0.605577,0.576918,2.51214,0.605577,4.23078,326.6,5.024615384615385,321,4.938461538461539,,,,,,,,,,,,,,,,,,,"Tanner Banks","16990",621383
"Andrew Nardi","MIA",3.56864,2.54351,0,3.80249,54.6763,0,2.50821,13.131,3.06418,54.5913,229.465,46.8025,25.0704,23.0648,7.03808,21.4161,1.02947,2.38583,68.4117,11.2785,3.5307,3.1944,1.16031,0.298136,0.0933307,0.2048049420118332,0.227569,1.24963,0.305379,0.739279,,,3.64417,0.465206,0.461118,720.72998046875,2.5303,-0.986788,0.576942,2.5303,0.986788,4.23074,332.7,6.049090909090909,318,5.781818181818182,,,,,,,,,,,,,,,,,,,"Andrew Nardi","25942",677053
"Anthony Bender","MIA",3.81277,3.00004,0,3.83033,55.5452,0,4.55203,14.8064,3.49958,56.1707,238.76,52.2072,25.9846,23.9058,5.34005,19.7678,1.08592,3.32838,58.1034,9.30968,3.16732,2.93929,0.855615,0.243355,0.0827937,0.16056104749441147,0.242077,1.28136,0.30789,0.713042,,,3.56709,0.46338,0.414337,690.47998046875,2.80889,-0.699755,0.634033,2.80889,0.699755,4.15462,349.7000000000001,6.244642857142859,347,6.196428571428571,,,,,,,,,,,,,,,,,,,"Anthony Bender","19742",669622
"Tristan Beck","SFG",2.11124,2.28179,0.150022,3.95583,36.9553,1.64773,0.309484,3.34942,0,54.034,227.262,52.7073,25.8151,23.7499,6.56528,15.0306,0.784235,2.28502,46.5099,7.74678,2.50353,3.09435,1.09352,0.204654,0.0661379,0.13851568847894669,0.251051,1.25362,0.29414,0.716059,,,3.98588,0.46158,0.338812,749.5900268554688,1.89805,-0.185166,0.746339,1.89805,0.185166,4.00488,230.7,4.272222222222222,234,4.333333333333333,,,,,,,,,,,,,,,,,,,"Tristan Beck","21584",663941
"Reed Garrett","NYM",5.30931,4.1706,0,3.84388,57.1906,0,2.50115,14.111,3.63239,61.9448,265.849,53.9781,28.757,26.4565,7.01833,28.9912,1.51085,2.62065,73.0152,10.6084,4.21216,2.51853,1.0197,0.274649,0.109051,0.16559750586748123,0.230442,1.33941,0.304531,0.741176,,,3.81292,0.455141,0.339476,745.1099853515625,2.99331,-0.6137,0.409231,2.99331,0.6137,4.45436,353.29999999999995,5.6983870967741925,340,5.483870967741935,,,,,,,,,,,,,,,,,,,"Reed Garrett","16866",657585
"Matthew Liberatore","STL",3.29212,3.66547,0.909933,4.18692,48.3497,4.01727,1.43465,9.83167,0.868522,70.4233,301.775,68.2282,35.6107,32.7619,7.95017,25.4608,1.07217,3.15374,63.8723,8.16278,3.25385,2.50865,1.01602,0.211656,0.0843701,0.1272854059934616,0.249774,1.33037,0.299388,0.703478,,,4.03908,0.446218,0.265391,705.2000122070312,4.31792,-0.258649,0.380791,4.31792,0.258649,4.49228,331.8,4.74,335,4.785714285714286,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Braxton Ashcraft","PIT",2.11458,2.6169,1.45217,4.19197,25.6639,5.42021,0,1.65585,0,49.1665,207.972,49.5945,24.8918,22.9005,6.16535,13.3025,0.852139,2.0003,41.7925,7.65019,2.43504,3.14171,1.12858,0.200953,0.063963,0.13699007034301758,0.257408,1.27927,0.30011,0.700356,,,4.03034,0.440759,0.401362,999,0.673622,-0.129395,0.691534,0.673622,0.129395,4.07795,205.8,4.2,214,4.36734693877551,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","sa3008470",677952
"Jared Koenig","MIL",5.32111,3.81622,0.410855,3.65381,55.1849,1.46052,1.96508,11.1472,1.61549,63.2244,268.993,58.88,27.8997,25.6677,6.50287,23.0265,1.97579,3.10375,61.1732,8.70801,3.27783,2.65664,0.925684,0.227415,0.0856026,0.14181262999773026,0.242441,1.29549,0.298979,0.741826,,,3.80835,0.429957,0.580869,999,3.30369,-2.2701,0.532808,3.30369,2.2701,4.28959,324.70000000000005,5.153968253968254,322,5.111111111111111,,,,,,,,,,,,,,,,,,,"Jared Koenig","27517",657649
"Caleb Ferguson","PIT",2.52557,2.84431,0,3.76141,53.6259,0.434219,0.546136,12.4487,2.25625,53.1513,229.685,50.0169,24.1453,22.2137,4.68632,21.8559,0.837798,3.4934,57.4165,9.72222,3.70081,2.62705,0.793526,0.24998,0.095156,0.15482353419065475,0.244778,1.35223,0.318707,0.730761,,,3.58297,0.42972,0.452668,999,3.05506,-0.98845,0.66692,3.05506,0.98845,4.11077,292.70000000000005,5.522641509433963,292,5.509433962264151,,,,,,,,,,,,,,,,,,,"Caleb Ferguson","19349",657571
"Colin Holderman","PIT",2.78419,3.50516,0,3.84179,57.0815,0,2.48733,18.4277,3.98853,58.1666,250.599,52.9646,26.9884,24.8294,5.6172,24.6197,1.22021,3.7499,59.1229,9.14796,3.80936,2.40144,0.869137,0.235926,0.0982435,0.13768263161182404,0.238333,1.33383,0.300639,0.725699,,,3.85221,0.426878,0.420969,743.2000122070312,1.78958,-0.488048,0.638915,1.78958,0.488048,4.14811,330.6,5.7,325,5.603448275862069,,,,,,,,,,,,,,,,,,,"Colin Holderman","22361",670059
"Kyle Hart","SDP",3.60488,3.95484,4.25038,4.58092,25.147,13.277,0,0.822224,0,87.5359,378.812,88.3853,48.4293,44.555,12.6908,31.6362,0.734141,4.06064,70.4234,7.24058,3.25268,2.22604,1.30481,0.185906,0.0835144,0.10239176452159882,0.257597,1.37111,0.291132,0.700138,,,4.66558,0.42147,0.524054,596.6599731445312,4.26313,0.866941,0.415069,4.26313,-0.866941,4.44657,298.50000000000006,3.392045454545455,307,3.4886363636363638,,,,,,,,,,,,,,,,,,,"Kyle Hart","19646",606996
"Bryce Elder","ATL",3.47997,3.27768,2.84567,4.32959,17.5786,7.74762,0,0.76395,0,54.0732,233.228,54.3849,28.2748,26.0128,6.08972,19.2173,0.497676,2.27301,44.7807,7.45334,3.19855,2.33023,1.01358,0.192004,0.0823971,0.10960665345191956,0.25685,1.36116,0.300217,0.696525,,,4.16653,0.413728,0.496218,750.77001953125,3.09878,-1.40035,0.421907,3.09878,1.40035,4.43746,216.4,4.007407407407407,223,4.12962962962963,,,,,,,,,,,,,,,,,,,"Bryce Elder","27779",693821
"Taylor Rogers","CIN",3.08013,3.8299,0,4.08447,58.9455,0,5.03759,12.7156,2.39795,58.9016,250.787,53.8016,29.0558,26.7313,7.78032,22.3676,1.16348,3.16727,63.6157,9.72031,3.4177,2.84411,1.18881,0.253664,0.0891895,0.16447489708662033,0.238851,1.29316,0.299119,0.721749,,,4.02413,0.410102,0.383047,560.4299926757812,2.29977,0.504181,0.620596,2.29977,-0.504181,4.17254,327.80000000000007,5.5559322033898315,321,5.440677966101695,,,,,,,,,,,,,,,,,,,"Taylor Rogers","13449",573124
"Pierce Johnson","ATL",4.29446,4.21437,0,3.73093,59.5489,0,3.36581,14.1277,2.50538,61.1385,260.303,53.9913,27.5488,25.3449,7.00459,26.1697,1.09979,2.22886,73.5223,10.823,3.85235,2.80945,1.03112,0.282449,0.100535,0.18191363662481308,0.232817,1.31114,0.310395,0.747815,,,3.64426,0.40761,0.442735,705.3900146484375,1.91793,-0.454752,0.509911,1.91793,0.454752,4.32012,359.9000000000001,5.900000000000001,349,5.721311475409836,,,,,,,,,,,,,,,,,,,"Pierce Johnson","13435",572955
"Kirby Yates","LAD",5.08674,2.41056,0,3.29552,55.7424,0,13.321,11.9385,3.30194,58.0435,241.158,41.8688,23.1019,21.2537,6.47399,27.2718,1.60863,3.11055,72.2954,11.2098,4.22866,2.65092,1.00383,0.299784,0.113087,0.1866973116993904,0.198642,1.19119,0.26813,0.766329,,,3.69571,0.402552,0.748334,138.41000366210938,4.48668,0.701611,0.980717,4.48668,-0.701611,3.69238,413.2000000000001,7.124137931034484,379,6.5344827586206895,,,,,,,,,,,,,,,,,,,"Kirby Yates","9073",489446
"Tony Santillan","CIN",3.86554,4.12789,0,4.16938,55.1395,0.282105,3.59033,11.0932,2.72865,58.7327,251.885,52.285,29.5748,27.2088,7.75826,25.4051,2.8085,3.23398,68.7102,10.5289,3.89299,2.70458,1.18885,0.272784,0.10086,0.17192401736974716,0.234203,1.32277,0.303362,0.719982,,,4.0068,0.399897,0.286008,528.6099853515625,2.2142,0.877707,0.433242,2.2142,-0.877707,4.42234,321.00000000000006,5.4406779661016955,309,5.237288135593221,,,,,,,,,,,,,,,,,,,"Tony Santillan","19926",663574
"Joel Payamps","MIL",3.49814,4.1675,0,3.6178,59.7252,0,6.60182,17.2182,2.46359,61.2883,254.445,54.8638,26.7788,24.6365,7.54135,18.4712,1.95047,2.81003,60.3987,8.86936,2.71245,3.26988,1.10742,0.237374,0.0725941,0.1647796928882599,0.235301,1.19656,0.286414,0.74161,,,3.83682,0.397739,0.522049,518.3400268554688,1.77412,0.518514,0.828795,1.77412,-0.518514,3.89494,370.0000000000001,6.065573770491805,361,5.918032786885246,,,,,,,,,,,,,,,,,,,"Joel Payamps","14332",606303
"Sean Hjelle","SFG",2.63808,2.99382,0,4.00719,51.3071,0,0.0335783,8.32094,0.187191,62.5048,268.287,64.9726,30.2498,27.8298,6.0493,17.0963,1.57779,4.32931,54.3603,7.82728,2.46168,3.17965,0.871032,0.20262,0.063724,0.13889575749635696,0.263194,1.313,0.316024,0.704065,,,3.71359,0.396213,0.289793,999,2.86182,-0.0323259,0.541759,2.86182,0.0323259,4.27765,300.40000000000003,4.768253968253969,314,4.984126984126984,,,,,,,,,,,,,,,,,,,"Sean Hjelle","21481",663546
"Yuki Matsui","SDP",2.63819,1.95579,0,3.60257,51.5775,0,2.06769,8.54463,2.76911,53.2018,222.696,43.8785,23.1478,21.2959,6.28537,22.3563,1.73923,1.68484,61.5499,10.4122,3.78195,2.75313,1.06328,0.276386,0.100389,0.1759960800409317,0.220878,1.24497,0.287367,0.750184,,,3.74416,0.395612,0.476374,723.9099731445312,1.67016,0.387328,0.770838,1.67016,-0.387328,3.97222,302,5.69811320754717,285,5.377358490566038,,,,,,,,,,,,,,,,,,,"Yuki Matsui","33826",673513
"Chris Flexen","CHC",3.10927,5.84374,4.11164,5.06256,15.3428,14.2498,0,0,0,75.9118,334.068,83.0387,46.414,42.7009,12.2013,27.8794,1.20411,2.24623,56.9885,6.75648,3.30535,2.0441,1.44657,0.17059,0.0834545,0.08713514357805252,0.273206,1.46114,0.301754,0.687411,,,4.94508,0.389794,0.121404,999,6.22748,-0.596463,0.644127,6.22748,0.596463,4.14116,222.99999999999994,2.934210526315789,248,3.263157894736842,,,,,,,,,,,,,,,,,,,"Chris Flexen","13896",623167
"Seth Halvorsen","COL",3.86265,5.07786,0,4.39312,58.6032,0,10.0216,10.9507,3.65868,62.0211,270.934,61.9957,32.9066,30.2741,7.64146,24.7176,0.999882,3.5162,60.2067,8.7367,3.58682,2.43578,1.10887,0.222219,0.0912312,0.13098811358213425,0.255442,1.39813,0.310859,0.707841,,,4.19237,0.386666,0.349918,362.8599853515625,3.01896,0.870284,0.907856,3.01896,-0.870284,3.78953,326.2,5.261290322580645,333,5.370967741935484,,,,,,,,,,,,,,,,,,,"Seth Halvorsen","33294",678020
"Robert Suarez","SDP",4.84603,3.69056,0,3.52135,59.9602,0,28.1091,3.74484,5.10296,62.3391,256.721,52.9484,26.5118,24.3908,7.71368,20.2466,1.86345,2.11943,61.6635,8.90246,2.92303,3.04563,1.11364,0.240196,0.078866,0.1613304167985916,0.225932,1.17414,0.274186,0.748178,,,3.87308,0.384652,0.547456,86.0199966430664,2.74233,0.443825,1.88821,2.74233,-0.443825,2.48238,436.59999999999997,7.041935483870967,420,6.774193548387097,,,,,,,,,,,,,,,,,,,"Robert Suarez","30115",663158
"Ryan Brasier","CHC",2.53738,1.7487,0.35065,3.73533,49.5705,0.805162,1.09124,10.7431,1.62802,52.0236,214.867,46.8135,23.4692,21.5917,5.87541,14.8392,0.634441,1.82601,49.9513,8.64149,2.56715,3.36618,1.01644,0.232475,0.069062,0.16341301798820496,0.236191,1.18509,0.287536,0.714683,,,3.67535,0.383238,0.470334,743.27001953125,1.83717,-0.0343721,0.855367,1.83717,0.0343721,3.85951,286.8,5.515384615384615,280,5.384615384615385,,,,,,,,,,,,,,,,,,,"Ryan Brasier","5615",518489
"Declan Cronin","MIA",2.78594,3.25046,0,4.17506,57.4343,0,1.15571,11.3674,1.08393,63.6655,277.915,64.5149,32.1023,29.5341,4.91381,24.0672,1.47838,4.0662,56.5864,7.99927,3.40223,2.35118,0.694636,0.203611,0.0865992,0.11701139062643051,0.258285,1.39137,0.316553,0.691284,,,3.71791,0.380579,0.243161,999,2.51102,-1.37093,0.494521,2.51102,1.37093,4.34064,322.1,5.0328125,334,5.21875,,,,,,,,,,,,,,,,,,,"Declan Cronin","25645",686539
