Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Alexander Canario","CHC",36,154,140,31,17,7,0,7,18,22,12,0,49,1,1,0,,2,1,0.223168,0.0777002,0.320973,0.242077,0.286482,0.435276,0.309991,0.721758,0.212108,4.51869,0.28315,-0.138907,-0.0558937,17.9913,-0.0233664,100.857,-0.194801,-0.708794,-0.036980435252189636,-1.5587937235832214,0.364837,748.260009765625,,,,,,,159.7,4.436111111,159.7,4.436111111,,,,,,,,,,,,,,,,,,,"Alexander Canario","22842",672744
"Starling Marte","NYM",65,280,256,65,46,11,1,6,31,26,17,1,59,5,1,1,,11,3,0.254666,0.0610481,0.212456,0.287344,0.312459,0.383796,0.305146,0.696255,0.12913,5.67207,0.306939,0.288789,0.322646,31.6196,-1.13426,98.5644,0.611435,-0.0583472,0.1307470202445984,-5.958346791565418,0.361129,386.8399963378906,,,,,,,280.5,4.315384615,280.5,4.315384615,,,,,,,,,,,,,,,,,,,"Starling Marte","9241",516782
"Luisangel Acuña","NYM",37,161,151,36,26,7,1,3,16,13,9,0,35,0,1,0,,10,2,0.238508,0.0532008,0.216522,0.245706,0.278145,0.344693,0.272456,0.622838,0.106185,6.28928,0.290905,0.00941014,0.753308,13.9452,-4.88827,76.5617,0.762718,1.03825,-3.7497450709342957,1.713252604007721,0.343395,387.3900146484375,,,,,,,145.2,3.924324324,145.2,3.924324324,,,,,,,,,,,,,,,,,,,"Luisangel Acuna","26548",682668
"Rafael Marchán","PHI",34,134,120,27,20,6,0,2,13,10,11,0,24,2,1,0,,0,0,0.226939,0.0792503,0.175532,0.451487,0.299,0.323899,0.278646,0.6229,0.0969601,3.24484,0.26622,-0.088871,-0.211633,12.3109,-3.41098,76.6252,-0.300504,0.110519,-4.057219296693802,2.7355190739035606,0.325733,750.739990234375,,,,,,,106.4,3.129411764,106.4,3.129411764,,,,,,,,,,,,,,,,,,,"Rafael Marchan","21646",665561
"Jacob Stallings","COL",75,294,261,61,42,13,1,5,31,27,26,0,67,4,2,1,,1,0,0.232944,0.0884295,0.227483,0.38873,0.310556,0.351756,0.294717,0.662311,0.118811,2.86441,0.290606,-1.35881,-0.537493,30.7745,-3.66384,74.926,-1.89631,-1.75646,-10.723505139350891,3.9935420751571655,0.31746,503.9700012207031,,,,,,,262.9,3.505333333,262.9,3.505333333,,,,,,,,,,,,,,,,,,,"Jacob Stallings","13723",607732
"Kyle Farmer","COL",55,238,216,55,38,11,1,5,27,23,15,0,46,5,2,0,,4,2,0.252882,0.0613885,0.194964,0.314871,0.313646,0.383599,0.306252,0.697245,0.130717,4.4983,0.298129,-0.183042,-0.577035,27.0884,-0.752343,82.6898,-0.760077,0.316999,-5.686598777770996,0.6169992685317993,0.294965,634.8900146484375,,,,,,,238.6,4.338181818,238.6,4.338181818,,,,,,,,,,,,,,,,,,,"Kyle Farmer","14813",571657
"Marco Luciano","SFG",28,119,105,23,15,5,0,3,13,12,12,0,37,1,1,0,,1,0,0.218595,0.103488,0.308174,0.33581,0.301258,0.359637,0.292449,0.660895,0.141042,3.4828,0.298819,0.03438,-0.185395,12.2222,-1.6982,88.4715,-0.151015,0.464222,-1.7915361821651459,0.4892219007015228,0.274771,730.6300048828125,,,,,,,107.4,3.835714285,107.4,3.835714285,,,,,,,,,,,,,,,,,,,"Marco Luciano","25616",682617
"Tyler Black","MIL",73,315,271,60,40,11,3,6,41,25,35,0,73,6,2,0,,13,3,0.220506,0.112021,0.230723,0.485519,0.321328,0.348487,0.299805,0.669815,0.127981,6.8875,0.27596,-0.0823407,0.637271,34.218,-2.63005,91.084,0.55493,-1.14599,-2.8035354018211365,-5.070986747741699,0.270102,558.3400268554688,,,,,,,309.7,4.242465753,309.7,4.242465753,,,,,,,,,,,,,,,,,,,"Tyler Black","29949",672012
"Brett Wisely","SFG",36,154,138,32,22,7,1,3,16,14,13,0,37,1,1,1,,3,1,0.231364,0.0818732,0.240002,0.341136,0.296816,0.348875,0.285333,0.645691,0.117511,4.88564,0.292603,-0.0648046,-0.103507,14.935,-3.07964,83.6822,-0.168312,0.00849896,-3.1733053028583527,0.6584989409893751,0.269921,750.0800170898438,,,,,,,140.3,3.897222222,140.3,3.897222222,,,,,,,,,,,,,,,,,,,"Brett Wisely","27735",689172
"Santiago Espinal","CIN",47,203,184,47,34,9,0,3,20,17,15,0,30,1,1,1,,4,1,0.25289,0.0745532,0.145723,0.511609,0.312244,0.352219,0.293978,0.664463,0.0993292,3.95401,0.285567,0.0317743,-0.0579696,21.0996,-2.64699,81.0596,-0.0261953,-0.404593,-4.623959312215447,0.4204074442386627,0.264035,647.2100219726562,,,,,,,186.3,3.963829787,186.3,3.963829787,,,,,,,,,,,,,,,,,,,"Santiago Espinal","19997",669289
