Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Joey Ortiz","MIL",37,163.106,148.13,35.8157,24.7915,7.37351,0.758611,2.89206,17.9208,15.7995,11.4362,0.186489,28.8154,1.35954,0.990066,1.19099,2.89533,4.0906,1.05754,0.241786,0.0701148,0.176666,0.396877,0.300227,0.360377,0.290866,0.660604,0.118591,5.31777,0.28041,,0.141377,16.1535,-2.99692,85.9088,0.141377,0.48,-2.5576425343751907,2.1801317632198334,0.509844,265.2799987792969,,,,,,,148.6,4.016216216,148.6,4.016216216,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Cedric Mullins","NYM",31,134.314,119.675,27.3103,16.7456,5.29738,0.739228,4.52807,18.3699,13.8018,11.8029,0.194246,30.0571,1.2022,0.85274,0.693057,1.33523,6.99267,1.3718,0.228204,0.0878752,0.223782,0.392681,0.301913,0.398332,0.305799,0.700245,0.170128,6.91814,0.265087,,0.645233,14.9249,-0.845002,98.6406,0.645233,-0.28,0.4308139979839325,0.09354132413864136,0.505638,211.2100067138672,,,,,,,147.9,4.770967741,147.9,4.770967741,,,,,,,,,,,,,,,,,,,"Cedric Mullins","17929",656775
"Agustín Ramírez","MIA",35,137.108,125.936,30.6882,19.0862,6.74431,0.261892,4.59573,15.6451,17.8794,9.17585,0.518825,27.8185,1.00393,0.815924,0.176392,2.94644,2.0455,0.501958,0.243681,0.0669243,0.202895,0.329847,0.298456,0.410872,0.306806,0.709327,0.167191,4.19809,0.276586,,0.0156586,15.3471,-0.750842,94.0001,0.0156586,1.15,-0.9503769781440496,1.3814814537763596,0.505458,437.8900146484375,,,,,,,145.9,4.168571428,145.9,4.168571428,,,,,,,,,,,,,,,,,,,"Agustin Ramirez","26546",682663
"Lourdes Gurriel Jr.","ARI",36,154.324,142.04,39.3235,26.0335,7.824,0.547626,4.91836,19.0624,21.0909,9.21265,0.170407,24.0451,1.46291,1.45273,0.155264,2.81384,2.46563,0.624465,0.276848,0.059697,0.155809,0.383141,0.324315,0.443522,0.331546,0.767837,0.166674,4.5189,0.300405,,-0.00143236,20.3634,2.24417,111.306,-0.00143236,-0.33,2.0474935121601447,-2.198686808347702,0.503549,219.75999450683594,,,,,,,183.3,5.091666666,183.3,5.091666666,,,,,,,,,,,,,,,,,,,"Lourdes Gurriel Jr.","19238",666971
"Heliot Ramos","SFG",34,144.681,130.943,34.9009,23.1124,6.50114,0.478381,4.80897,18.7533,17.717,10.787,0.380412,33.0974,1.64031,1.05713,0.253217,2.87764,1.92302,0.618432,0.266535,0.074557,0.228762,0.325916,0.327695,0.433667,0.330139,0.761362,0.167132,4.36345,0.319808,,-0.0984354,18.9263,1.93928,114.858,-0.0984354,-0.72,2.4259307458996773,-2.294074058532715,0.50019,200.07000732421875,,,,,,,172.3,5.067647058,172.3,5.067647058,,,,,,,,,,,,,,,,,,,"Heliot Ramos","22515",671218
"Drake Baldwin","ATL",25,99.6326,90.0371,22.6443,15.6674,3.9251,0.171598,2.88018,11.3507,12.1176,7.99437,0.157056,19.5607,0.837785,0.633014,0.130362,2.28949,0.141178,0.0528448,0.2515,0.0802384,0.196329,0.408694,0.316339,0.394872,0.311616,0.711211,0.143372,2.46234,0.289672,,-0.153214,11.5401,-0.157843,98.8045,-0.153214,0.98,-0.29309016466140747,1.888924479484558,0.499049,999,,,,,,,105.6,4.224,105.6,4.224,,,,,,,,,,,,,,,,,,,"Drake Baldwin","31539",686948
"Brenton Doyle","COL",34,148.517,135.288,34.2056,21.6187,6.31923,1.08181,5.18593,20.2022,17.0631,10.2318,0.127791,40.6941,0.930438,1.11978,0.947036,1.92431,5.83403,1.21857,0.252836,0.0688929,0.274003,0.251431,0.307433,0.430536,0.318861,0.737969,0.1777,6.68959,0.320562,,0.455618,18.0728,0.635321,90.5703,0.455618,0.63,-1.188981831073761,1.1546913385391235,0.496027,71.72000122070312,,,,,,,167.1,4.914705882,167.1,4.914705882,,,,,,,,,,,,,,,,,,,"Brenton Doyle","25479",686668
"Luis García Jr.","WSN",34,141.51,131.546,35.2071,24.7787,6.24974,0.576035,3.6026,16.5003,16.3776,7.9241,0.377226,21.9818,0.526789,1.27983,0.232493,2.77881,4.10104,1.15654,0.26764,0.0559969,0.155338,0.360484,0.309024,0.406067,0.309567,0.715091,0.138427,5.07647,0.294703,,0.132993,16.1559,-0.458839,97.4325,0.132993,-0.29,-0.29366619884967804,0.23469135165214539,0.469921,127.55999755859375,,,,,,,156.5,4.602941176,156.5,4.602941176,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"Alec Bohm","PHI",25,106.812,97.55,27.2133,19.0438,5.04887,0.252811,2.86781,13.0257,13.3144,7.1512,0.195691,15.77,0.874286,1.13734,0.0996761,2.5392,0.60358,0.180463,0.278967,0.066951,0.147642,0.45347,0.33022,0.424102,0.327371,0.754323,0.145135,3.31036,0.30413,,-0.129378,13.7334,1.19244,107.997,-0.129378,-0.21,0.8736611753702164,0.09733416140079498,0.459015,164.69000244140625,,,,,,,121.8,4.872,121.8,4.872,,,,,,,,,,,,,,,,,,,"Alec Bohm","21618",664761
"Joey Bart","PIT",21,82.7664,73.3119,17.6825,12.4791,2.99096,0.149634,2.06277,8.92441,9.07186,7.37283,0.00581351,21.6405,1.47043,0.503522,0.107735,1.82501,0.147186,0.0482144,0.241195,0.08908,0.261465,0.340696,0.320907,0.370486,0.307246,0.691393,0.12929,2.51059,0.311696,,-0.130247,9.29388,-0.423765,94.242,-0.130247,0.89,-0.6898932754993439,2.43558406829834,0.457711,258.5799865722656,,,,,,,79.3,3.776190476,79.3,3.776190476,,,,,,,,,,,,,,,,,,,"Joey Bart","21524",663698
"TJ Friedl","CIN",36,154.516,133.738,32.8458,22.0593,5.56311,0.965071,4.25834,19.458,15.9415,14.6265,0.169703,25.2778,3.18092,1.28848,1.68198,2.73527,3.91843,0.897612,0.245599,0.0946607,0.163594,0.578631,0.331428,0.397151,0.321051,0.728579,0.151553,5.66106,0.270997,,0.157046,19.0767,0.934902,100.75,0.157046,-1.48,0.29321859776973724,-0.9244444966316223,0.454885,247.4199981689453,,,,,,,170.3,4.730555555,170.3,4.730555555,,,,,,,,,,,,,,,,,,,"TJ Friedl","19522",670770
"Tommy Edman","LAD",25,107.134,97.8796,24.8745,16.1445,4.80151,0.521665,3.40687,14.6194,12.7845,6.85028,0.191498,17.8637,1.06181,0.831593,0.510892,2.04638,2.82286,0.638156,0.254134,0.0639411,0.166742,0.383474,0.3075,0.418269,0.314353,0.725768,0.164135,5.7999,0.277215,,0.147688,12.6463,0.067575,101.128,0.147688,0.14,0.2896369844675064,0.5386625379323959,0.445439,169.00999450683594,,,,,,,117.3,4.692,117.3,4.692,,,,,,,,,,,,,,,,,,,"Tommy Edman","19470",669242
"Kyle Stowers","MIA",36,148.534,132.766,32.4055,18.65,6.67728,0.602401,6.47581,18.308,21.337,12.901,0.534052,41.5544,1.71391,0.898406,0.254434,2.43766,1.01668,0.29951,0.24408,0.0868561,0.279764,0.310462,0.317108,0.449777,0.330616,0.766885,0.205697,3.89394,0.302796,,-0.133759,19.4876,2.04824,110.406,-0.133759,-0.73,1.6813499182462692,-2.370826840400696,0.428781,552.760009765625,,,,,,,175.5,4.875,175.5,4.875,,,,,,,,,,,,,,,,,,,"Kyle Stowers","26151",669065
"Nolan Arenado","STL",26,108.651,98.9038,25.1091,16.8286,4.66218,0.227375,3.39086,11.9266,13.4617,7.79094,0.556348,13.7322,0.833071,1.00114,0.122302,1.84069,0.624599,0.173772,0.253874,0.071706,0.126388,0.56735,0.310821,0.408463,0.311376,0.719284,0.15459,3.1524,0.262354,,-0.109458,12.5636,-0.193256,100.79,-0.109458,0.27,-0.008696094155311584,0.6210802495479584,0.428363,222.5399932861328,,,,,,,112.6,4.33076923,112.6,4.33076923,,,,,,,,,,,,,,,,,,,"Nolan Arenado","9777",571448
"Ryan O'Hearn","SDP",27,115.897,102.11,27.1935,17.5675,5.16346,0.393923,4.06864,15.4637,15.1981,11.6384,0.645048,20.452,1.01413,0.926914,0.20711,2.25896,0.934481,0.265346,0.266315,0.10042,0.176468,0.569056,0.344422,0.444135,0.341466,0.788557,0.17782,3.86385,0.294523,,-0.115541,16.2232,2.61573,123.183,-0.115541,-0.02,3.0397080034017563,-2.6879103370010853,0.425965,359.2900085449219,,,,,,,142.2,5.266666666,142.2,5.266666666,,,,,,,,,,,,,,,,,,,"Ryan O'Hearn","16442",656811
"Freddy Fermin","SDP",25,96.4182,88.0271,21.6868,15.5885,3.65839,0.162557,2.27729,10.5684,10.6612,6.40838,0.203231,17.2563,0.715566,0.753296,0.513823,2.10419,0.42785,0.14385,0.246365,0.0664645,0.178973,0.371366,0.300411,0.369229,0.293505,0.66964,0.122864,3.13957,0.280294,,-0.12093,9.75479,-1.56573,90.1358,-0.12093,0.29,-1.2378158196806908,2.219012290239334,0.4251,376.2200012207031,,,,,,,86.6,3.464,86.6,3.464,,,,,,,,,,,,,,,,,,,"Freddy Fermin","21840",666023
"Harrison Bader","PHI",28,119.79,108.844,25.9862,16.6432,4.74689,0.371773,4.22438,16.0225,13.9213,8.02436,0.13752,26.9203,1.83038,0.842769,0.248457,1.75305,5.0348,1.21783,0.238748,0.0669871,0.22473,0.298078,0.299821,0.405626,0.307091,0.705446,0.166878,6.08076,0.277073,,0.337408,13.4362,-0.628417,94.0227,0.337408,0.34,-0.50342658162117,0.562596321105957,0.409001,472.25,,,,,,,125.4,4.478571428,125.4,4.478571428,,,,,,,,,,,,,,,,,,,"Harrison Bader","18030",664056
"Casey Schmitt","SFG",29,122.044,111.651,27.5153,18.0077,5.51419,0.303397,3.69007,13.9914,14.1629,7.70264,0.225179,26.3327,1.20085,0.88266,0.60674,2.06449,0.993705,0.320522,0.246441,0.0631138,0.215765,0.292512,0.299899,0.400414,0.304401,0.700313,0.153973,3.65349,0.288754,,-0.107208,13.4233,-0.905869,97.123,-0.107208,0.08,-0.5195363536477089,0.322945311665535,0.39031,743.6099853515625,,,,,,,128.7,4.437931034,128.7,4.437931034,,,,,,,,,,,,,,,,,,,"Casey Schmitt","27577",669477
"Dylan Crews","WSN",34,141.51,128.696,30.9969,19.9952,5.65908,0.740281,4.60231,18.2492,15.7301,9.38499,0,32.9329,2.31557,0.876304,0.23716,2.17185,6.62082,1.58221,0.240855,0.0663206,0.232726,0.284973,0.302235,0.403615,0.308054,0.70585,0.162761,6.61446,0.286783,,0.471045,15.9826,-0.632097,96.3899,0.471045,0.88,-0.12887194752693176,-0.7184783220291138,0.388938,123.19000244140625,,,,,,,155.4,4.570588235,155.4,4.570588235,,,,,,,,,,,,,,,,,,,"Dylan Crews","33541",686611
