Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Brenton Doyle","COL",34,145,134,32,21,6,1,5,14,13,9,0,41,1,1,0,,5,1,0.242077,0.0604816,0.280104,0.215925,0.290082,0.402095,0.300094,0.692177,0.160018,5.75636,0.309501,0.098397,0.333587,15.4719,-1.58452,77.6394,0.431984,2.47175,-3.382634997367859,2.990574538707733,0.44836,71.72000122070312,,,,,,,152,4.470588235,152,4.470588235,,,,,,,,,,,,,,,,,,,"Brenton Doyle","25479",686668
"TJ Friedl","CIN",36,157,137,33,24,6,1,3,18,13,14,0,27,4,1,1,,4,1,0.243829,0.0916398,0.169563,0.540447,0.329514,0.36738,0.31003,0.696894,0.123551,5.32635,0.279302,0.13557,0.016921,18.0158,-0.451042,93.1561,0.152491,-0.247844,-1.1115915328264236,0.31388483941555023,0.447096,247.4199981689453,,,,,,,157.9,4.386111111,157.9,4.386111111,,,,,,,,,,,,,,,,,,,"TJ Friedl","19522",670770
"Alec Burleson","STL",30,130,119,32,22,6,0,4,14,15,9,0,19,1,1,0,,2,0,0.272412,0.0658358,0.14713,0.447468,0.321592,0.435664,0.32707,0.757256,0.163252,3.29201,0.290174,-0.0841736,-0.0562191,16.6355,1.41561,111.604,-0.140393,0.162238,1.6260055005550385,-1.5476385354995728,0.44407,247.38999938964844,,,,,,,149,4.966666666,149,4.966666666,,,,,,,,,,,,,,,,,,,"Alec Burleson","27615",676475
"Harrison Bader","PHI",27,117,107,26,17,5,0,4,13,14,7,0,27,2,1,0,,4,1,0.241962,0.0636433,0.227477,0.279779,0.299684,0.395152,0.302992,0.694836,0.15319,5.29907,0.287679,0.0453255,0.0843106,12.7272,-1.00118,91.1985,0.129636,1.33528,-1.07888562977314,1.5503992140293121,0.441725,472.25,,,,,,,122.5,4.537037037,122.5,4.537037037,,,,,,,,,,,,,,,,,,,"Harrison Bader","18030",664056
"Alek Thomas","ARI",30,130,119,30,19,6,1,3,16,13,8,0,29,1,1,1,,3,1,0.249717,0.0595929,0.220538,0.270216,0.29967,0.400388,0.303898,0.700058,0.150671,5.69975,0.30091,0.0819786,0.000908241,14.205,-1.01494,92.2554,0.0828868,0.646203,-1.0960541665554047,1.1091661751270294,0.437367,558.010009765625,,,,,,,130.2,4.34,130.2,4.34,,,,,,,,,,,,,,,,,,,"Alek Thomas","23792",677950
"Hunter Goodman","COL",34,136,126,32,17,7,1,7,14,18,8,0,37,1,1,0,,1,0,0.251154,0.0555627,0.272369,0.203998,0.298982,0.489443,0.335251,0.788425,0.23829,3.4428,0.295709,-0.0262064,-0.13994,18.3135,2.38035,101.864,-0.166146,-1.28302,0.13095813989639282,-0.1314791440963745,0.437213,315.19000244140625,,,,,,,173.9,5.114705882,173.9,5.114705882,,,,,,,,,,,,,,,,,,,"Hunter Goodman","29715",696100
"Agustín Ramírez","MIA",34,141,129,31,18,8,0,6,14,17,10,0,32,1,1,0,,3,1,0.242713,0.069613,0.223785,0.311071,0.297569,0.434195,0.314853,0.731765,0.191482,4.15525,0.276646,0,0.178734,16.6912,0.145912,99.5452,0.178734,-0.710667,0.10347215086221695,-0.4828888177871704,0.435017,437.8900146484375,,,,,,,160.1,4.708823529,160.1,4.708823529,,,,,,,,,,,,,,,,,,,"Agustin Ramirez","26546",682663
"Xavier Edwards","MIA",34,145,131,36,29,6,1,0,14,8,12,0,22,0,1,1,,7,2,0.27661,0.081922,0.149564,0.547737,0.335876,0.345846,0.303379,0.681722,0.0692364,5.90223,0.32601,0.0473277,0.51406,15.8581,-1.19834,91.639,0.561388,-0.221055,-0.8649590015411377,0.3357350081205368,0.434271,139.80999755859375,,,,,,,137.4,4.04117647,137.4,4.04117647,,,,,,,,,,,,,,,,,,,"Xavier Edwards","22266",669364
"Michael Busch","CHC",33,142,125,30,18,6,1,6,18,18,14,0,37,2,1,0,,1,0,0.237307,0.0975115,0.264292,0.368953,0.321168,0.425248,0.324773,0.746416,0.187941,4.01452,0.290245,-0.0259459,-0.132152,17.9029,1.28273,110.068,-0.158098,0.54564,1.5155232846736908,-1.9951002597808838,0.426871,252.30999755859375,,,,,,,172.4,5.224242424,172.4,5.224242424,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Nolan Gorman","STL",26,111,99,23,13,4,0,5,12,14,10,0,34,0,1,0,,1,0,0.232444,0.0912521,0.306567,0.297658,0.303623,0.434621,0.318889,0.738244,0.202177,3.36354,0.29365,0.00937143,-0.0570481,13.4633,0.475707,105.966,-0.0476767,-0.478959,0.7273675836622715,-0.23204538226127625,0.422951,384.6400146484375,,,,,,,120.3,4.626923076,120.3,4.626923076,,,,,,,,,,,,,,,,,,,"Nolan Gorman","22263",669357
"Jose Trevino","CIN",18,70,64,16,11,3,0,2,6,7,4,0,11,0,0,0,,0,0,0.242417,0.0605709,0.156169,0.387856,0.291159,0.368602,0.289061,0.659762,0.126186,2.62937,0.267902,-0.0459831,-0.079616,6.78453,-1.37913,78.7077,-0.125599,1.30525,-1.864147737622261,2.6632754802703857,0.414459,579.6099853515625,,,,,,,65.1,3.616666666,65.1,3.616666666,,,,,,,,,,,,,,,,,,,"Jose Trevino","16725",624431
