Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Alex Freeland","LAD",16.6558,61.7917,54.789,11.929,7.72763,2.66129,0.0646578,1.47537,7.30151,6.3732,6.16877,0.0684931,16.8456,0.47348,0.156643,0.203813,0.992722,1.25615,0.260544,0.217725,0.0998318,0.27262,0.366194,0.30154,0.349444,0.289653,0.650984,0.131719,4.49281,0.285425,-0.0440022,0.0501201,6.12711,-1.17406,83.6848,0.00611789,-2.30997,-1.1854183017276227,-1.9672553837299347,-0.108592,668.9400024414062,2.9382,-0.203784,1.87032,2.9382,0.203784,2.50624,50.2,2.952941176,50.2,2.952941176,,,,,,,,,,,,,,,,,,,"Alex Freeland","31665",690976
"Jhostynxon Garcia","PIT",89.5736,307.119,280.853,64.526,41.6918,12.9014,1.79924,8.1335,34.6921,32.3436,20.7287,0.200465,92.0095,3.03889,1.94856,0.550202,3.41692,4.98738,1.12447,0.22975,0.0674942,0.299589,0.225289,0.288006,0.37538,0.289693,0.663386,0.145629,5.25902,0.308733,-0.291547,0.106169,30.463,-5.82543,82.1505,-0.185378,-1.2497,-6.682588204741478,-4.60673463344574,-0.109618,558.9099731445312,2.80213,-0.049773,0.881512,2.80213,0.049773,3.82465,286,3.177777777,286,3.177777777,,,,,,,,,,,,,,,,,,,"Jhostynxon Garcia","28142",691373
"Bryce Eldridge","SFG",106.57,419.308,374.629,87.302,53.4596,17.7075,0.39061,15.7443,43.6514,52.6657,36.4101,3.17998,126.414,3.08886,4.67482,0.504818,4.75512,1.92826,0.585382,0.233036,0.0868338,0.301482,0.288023,0.30277,0.408467,0.30616,0.711236,0.175431,2.55519,0.301745,-0.0935591,-0.44676,47.1969,-2.34749,95.0239,-0.540319,-1.40965,-3.0064173340797424,-12.305093765258789,-0.114624,999,2.74403,0.526525,0.493608,2.74403,-0.526525,4.34186,432.8,4.044859813,432.8,4.044859813,,,,,,,,,,,,,,,,,,,"Bryce Eldridge","33390",805811
"Matt Mervis","WSN",12.2785,45.3821,41.7795,8.53524,5.40485,1.64574,0.0304273,1.45423,4.59617,5.33872,3.15168,0.0915657,14.2533,0.288119,0.143616,0.0191434,0.473555,0.0977907,0.0567567,0.204292,0.0694477,0.314073,0.22112,0.263983,0.349562,0.268708,0.613545,0.145269,2.39757,0.270107,-0.0193884,-0.0614697,3.72824,-1.634,68.318,-0.0808581,0.0926275,-1.7849449813365936,-0.8547838404774666,-0.115598,999,2.50487,-0.331786,1.91024,2.50487,0.331786,2.45302,32.6,2.716666666,32.6,2.716666666,,,,,,,,,,,,,,,,,,,"Matt Mervis","27845",670223
"Warming Bernabel","WSN",30.5696,111.9,105.414,27.9814,19.3985,5.88656,0.288948,2.40744,11.77,11.9246,4.81972,0.105911,17.7659,0.833365,0.729166,0.103677,1.98043,1.16204,0.357427,0.265444,0.0430718,0.158767,0.27129,0.300856,0.395282,0.301826,0.696138,0.129839,3.74184,0.297477,-0.0371725,-0.0786482,12.2016,-1.02017,78.6928,-0.115821,0.0875312,-2.941670708358288,-1.9682399332523346,-0.121443,719.2000122070312,2.0442,-0.907096,1.82401,2.0442,0.907096,2.56799,107.9,3.480645161,107.9,3.480645161,,,,,,,,,,,,,,,,,,,"Warming Bernabel","26536",682653
"Adrian Del Castillo","ARI",78.2585,293.382,265.295,61.2857,37.2805,13.7461,0.866623,9.3925,30.994,34.8341,23.5279,0.783469,83.8937,2.23046,2.13124,0.197718,3.825,1.12777,0.342956,0.23101,0.0801954,0.285953,0.280449,0.296892,0.395569,0.300797,0.692461,0.16456,3.12164,0.297997,-0.138525,-0.325882,31.7456,-2.91979,90.6567,-0.464407,-1.18614,-3.713233560323715,-7.663761377334595,-0.165346,636.0599975585938,3.15106,1.26391,0.856965,3.15106,-1.26391,3.85738,287.4,3.684615384,287.4,3.684615384,,,,,,,,,,,,,,,,,,,"Adrian Del Castillo","29554",680728
"Orelvis Martinez","WSN",25.0031,98.0152,88.5623,17.8409,10.6655,3.997,0.12131,3.05709,9.55675,10.9616,7.36965,0.200902,27.2575,1.18104,0.834501,0.0677265,0.988397,0.344243,0.0933089,0.201451,0.0751889,0.278094,0.270372,0.269447,0.352879,0.272604,0.622326,0.151429,2.65346,0.250225,-0.00111124,-0.0948959,8.3622,-3.21905,72.9343,-0.0960071,-1.55647,-3.22270467877388,-1.832076370716095,-0.172014,749.1400146484375,3.27867,-0.206864,1.64444,3.27867,0.206864,2.80741,75.6,3.024,75.6,3.024,,,,,,,,,,,,,,,,,,,"Orelvis Martinez","25967",682619
"Blaine Crim","COL",49.157,189.575,170.121,42.1175,27.0911,8.66982,0.636587,5.72004,21.6088,22.6741,15.1568,0.813177,44.6978,2.05287,2.15478,0.0892549,2.65965,1.08766,0.467874,0.247574,0.0799515,0.235779,0.339095,0.313096,0.40689,0.311774,0.719986,0.159316,3.43814,0.298687,-0.0742605,-0.261161,22.2025,-0.197253,85.5071,-0.335422,-0.493874,-3.5917616486549377,-4.39923757314682,-0.172273,641.4600219726562,2.65082,0.0271443,1.38748,2.65082,-0.0271443,3.15003,206.3,4.210204081,206.3,4.210204081,,,,,,,,,,,,,,,,,,,"Blaine Crim","25714",688760
"Nick Castellanos","PHI",73.3235,297.81,275.321,68.9297,44.8287,13.5988,1.13961,9.36261,34.5629,37.0178,17.1683,0.219759,68.7647,2.70835,2.48256,0.129377,5.09379,2.32409,0.506075,0.250361,0.0576486,0.230902,0.249667,0.298328,0.41005,0.306389,0.708378,0.159689,3.96468,0.298318,-0.480896,-0.168141,33.5767,-1.61186,93.8609,-0.649037,-5.25293,-2.815945863723755,-8.784693241119385,-0.173157,386.2300109863281,5.41988,0.80956,0.96448,5.41988,-0.80956,3.71403,303.3,4.15479452,303.3,4.15479452,,,,,,,,,,,,,,,,,,,"Nick Castellanos","11737",592206
"Grant McCray","SFG",20.7848,64.2167,58.2742,12.2731,8.22497,2.48676,0.138457,1.4229,7.17523,6.05945,4.71437,0.0159965,20.4642,0.189836,0.382695,0.655581,1.04684,1.91264,0.308539,0.210609,0.0734135,0.318674,0.230372,0.270249,0.331287,0.265565,0.601535,0.120677,5.42458,0.295084,-0.0658234,0.169606,5.11168,-2.47601,67.138,0.103783,-1.17282,-2.3903921395540237,-1.4935721158981323,-0.175015,999,3.08891,-0.422339,1.87281,3.08891,0.422339,2.50292,43.2,2.057142857,43.2,2.057142857,,,,,,,,,,,,,,,,,,,"Grant McCray","25690",687529
