Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bryan Hoeing","SDP",0.415883,0.370803,0,4.3888,9.625,0.167,0,0,,12.4271,53.6708,12.4996,6.52,6.06,1.35821,4.53539,0.345513,0.468765,9.01228,6.52691,3.28464,1.9871,0.983647,0.167918,0.0845038,0.08341383188962936,0.256842,1.3708,0.290928,0.694816,,,4.31358,0.0206771,-0.0739255,999,,,,,,,48.30000000000001,4.025000000000001,50,4.166666666666667,,,,,,,,,,,,,,,,,,,"Bryan Hoeing","26304",663773
"Cole Irvin","LAD",0.540872,0.602798,0.666385,5.6346,1.738,1.738,0,0,,9.1364,40.3258,10.5611,6.09,5.72,1.72913,2.61858,0.0264942,0.415232,5.61123,5.52746,2.57948,2.14285,1.70331,0.139147,0.0649355,0.07421181350946426,0.283199,1.44254,0.294873,0.658958,,,5.36333,0.0206249,-0.0345589,999,,,,,,,16.400000000000006,1.8222222222222229,22,2.4444444444444446,,,,,,,,,,,,,,,,,,,"Cole Irvin","19244",608344
"Colton Gordon","HOU",1.16223,1.00262,0,4.60684,24.303,0.407,0,0.6558,,30.8476,131.241,29.1921,16.92,15.79,5.33122,9.49242,0.961601,1.35187,27.4042,7.99538,2.76948,2.88696,1.55542,0.208809,0.0723284,0.13648074865341187,0.242466,1.25405,0.272195,0.697116,,,4.65974,0.0205064,-0.0813851,999,,,,,,,120.49999999999997,3.8870967741935476,118,3.806451612903226,,,,,,,,,,,,,,,,,,,"Colton Gordon","31312",676467
"Ken Waldichuk","WSN",0.505694,0.709861,0,4.5942,13.387,0.476,0,6.7105,,16.5143,72.3491,15.0062,9.05,8.43,2.19998,8.08912,0.481448,0.918403,16.735,9.12029,4.40842,2.06883,1.19895,0.231309,0.111807,0.11950269341468811,0.23691,1.39851,0.288386,0.701727,,,4.47653,0.020223,-0.0118667,999,,,,,,,97.20000000000002,5.71764705882353,94,5.529411764705882,,,,,,,,,,,,,,,,,,,"Ken Waldichuk","27681",686610
"Christian Roa","HOU",0.249386,0.181096,0,4.22907,5.29,0,0,0.6558,,6.0226,26.4368,5.26322,3.02,2.83,0.590771,3.36546,0.163632,0.315987,5.8295,8.71144,5.02925,1.73216,0.882831,0.220507,0.127302,0.09320493042469025,0.231296,1.43272,0.286038,0.718914,,,4.30828,0.0193345,0.01382,999,,,,,,,26.10000000000001,4.350000000000001,24,4,,,,,,,,,,,,,,,,,,,"Christian Roa","27662",685005
"Connor Seabold",,0.521933,0.711516,0,4.9078,9.655,0.148,0,0,,11.2413,49.0999,11.2914,6.57,6.13,1.73206,4.02312,0.305686,0.664139,9.64186,7.71946,3.22099,2.39661,1.38672,0.196372,0.0819375,0.11443498730659485,0.254238,1.36234,0.289337,0.678414,,,4.67364,0.0190255,-0.126429,999,,,,,,,33.2,3.0181818181818185,34,3.090909090909091,,,,,,,,,,,,,,,,,,,"Connor Seabold","19695",657756
"Corbin Martin","CHC",0.377329,0.322966,0,4.47042,8.8,0.052,0,0.7226,,9.4622,41.366,8.48605,5.02,4.7,1.10495,4.88318,0.2383,0.401665,9.00765,8.56765,4.64465,1.84463,1.05098,0.217755,0.118048,0.09970685839653015,0.235194,1.41291,0.284232,0.706227,,,4.42486,0.018785,-0.0302225,999,,,,,,,40.500000000000014,4.500000000000002,39,4.333333333333333,,,,,,,,,,,,,,,,,,,"Corbin Martin","19884",656686
"Cole Henry","WSN",2.31934,2.4934,0,4.61064,62.197,0,12,8.742,,62.308,272.862,53.9001,34.02,31.92,8.51387,30.872,1.57682,5.53997,57.7742,8.34513,4.45926,1.87141,1.22977,0.211734,0.113141,0.09859278798103333,0.227955,1.36053,0.266723,0.69664,,,4.81016,0.0177816,-0.163076,733.8900146484375,,,,,,,308.69999999999993,4.979032258064515,294,4.741935483870968,,,,,,,,,,,,,,,,,,,"Cole Henry","27570",669371
"Angel Perdomo","LAA",0.38318,0.351592,0,4.49057,10.573,0,0,0,,11.0231,48.8992,8.9568,5.88,5.5,1.47515,6.82114,0.386746,0.768073,13.7261,11.2069,5.56924,2.01228,1.20441,0.280701,0.139494,0.14120721817016602,0.216819,1.43135,0.286557,0.721807,,,4.44988,0.0168529,-0.0256552,999,,,,,,,49.70000000000001,4.518181818181819,46,4.181818181818182,,,,,,,,,,,,,,,,,,,"Angel Perdomo","17759",622780
"Blas Castaño","SEA",0.303794,0.290102,0,4.51781,7.833,0,0,0.65,,9.602,41.8739,9.25834,5.17,4.82,1.09333,3.87966,0.293017,0.733812,7.65511,7.17517,3.63643,1.97314,1.02478,0.182814,0.0926512,0.09016241878271103,0.248477,1.36826,0.286372,0.686462,,,4.46231,0.015858,0.0230333,999,,,,,,,43.300000000000004,4.33,42,4.2,,,,,,,,,,,,,,,,,,,"Blas Castano","26117",680604
