Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Freddy Fermin","SDP",25,84,77,19,14,3,0,1,8,8,6,0,17,1,0,0,,0,0,0.244357,0.0662372,0.195864,0.33818,0.298763,0.345579,0.28497,0.644342,0.101222,2.52717,0.292333,0,-0.172871,7.94959,-1.95185,84.255,-0.172871,0.207165,-1.7321422547101974,1.7564689964056015,0.286156,376.2200012207031,,,,,,,68.5,2.74,68.5,2.74,,,,,,,,,,,,,,,,,,,"Freddy Fermin","21840",666023
"Jurickson Profar","ATL",29,120,104,26,17,6,0,3,15,13,14,0,19,2,1,0,,2,0,0.255184,0.116603,0.161383,0.722521,0.351122,0.399482,0.332043,0.750604,0.144297,4.25882,0.288002,0,0.000103496,15.9078,1.79615,112.879,0.000103496,-1.65612,1.817923568225524,-2.985608220100403,0.284324,192.1999969482422,,,,,,,139,4.793103448,139,4.793103448,,,,,,,,,,,,,,,,,,,"Jurickson Profar","10815",595777
"Esteury Ruiz","LAD",21,76,67,16,11,3,0,2,9,8,5,0,18,2,0,1,,7,2,0.241817,0.0625614,0.237587,0.26332,0.311609,0.369585,0.301792,0.681194,0.127768,7.18643,0.305547,0,0.520276,8.17015,-0.722038,92.4727,0.520276,0.778268,-0.14918482303619385,0.43050217628479004,0.283641,595.2899780273438,,,,,,,78.8,3.752380952,78.8,3.752380952,,,,,,,,,,,,,,,,,,,"Esteury Ruiz","21780",665923
"Pedro Pagés","STL",25,91,83,18,13,4,0,2,8,11,6,0,24,1,1,1,,0,0,0.221333,0.067594,0.260992,0.258988,0.277967,0.347486,0.275111,0.625453,0.126153,2.80257,0.280453,0,-0.0619482,7.86863,-2.83803,75.8021,-0.0619482,0.723365,-2.653210334479809,2.40915709733963,0.281655,565.75,,,,,,,69.2,2.768,69.2,2.768,,,,,,,,,,,,,,,,,,,"Pedro Pages","25782",686780
"Nolan Gorman","STL",30,112,100,23,13,4,0,5,14,16,11,0,36,0,1,0,,1,0,0.228912,0.0977985,0.319207,0.30638,0.30481,0.433392,0.319085,0.738201,0.204479,3.38445,0.294151,0,-0.0882093,13.6271,0.49865,106.102,-0.0882093,-0.921891,0.713022992014885,-1.6406239867210388,0.280819,384.6400146484375,,,,,,,122.3,4.076666666,122.3,4.076666666,,,,,,,,,,,,,,,,,,,"Nolan Gorman","22263",669357
"Sam Huff","SFG",20,78,72,16,11,3,0,2,7,9,6,0,26,0,1,0,,0,0,0.229071,0.0711128,0.335927,0.211691,0.28712,0.375885,0.289525,0.663005,0.146814,1.14933,0.322461,0,-0.108518,7.65991,-1.52171,86.8732,-0.108518,0.199203,-1.3139874935150146,1.4666905999183655,0.278721,731.8499755859375,,,,,,,63.1,3.155,63.1,3.155,,,,,,,,,,,,,,,,,,,"Sam Huff","22209",669087
"Will Wagner","SDP",21,86,76,20,14,4,0,1,10,8,9,0,15,1,0,0,,1,0,0.265106,0.101758,0.177739,0.572512,0.347662,0.375024,0.322126,0.722686,0.109918,3.71879,0.317543,0,-0.104255,10.7032,0.595711,106.61,-0.104255,-0.300214,0.5640640631318092,-0.8360614478588104,0.27704,526.3900146484375,,,,,,,88.9,4.233333333,88.9,4.233333333,,,,,,,,,,,,,,,,,,,"Will Wagner","29634",695238
"Jared Triolo","PIT",26,97,86,20,14,4,0,1,10,9,9,0,22,1,1,0,,2,1,0.23277,0.0957395,0.230945,0.414555,0.311075,0.341216,0.291112,0.652291,0.108446,5.01354,0.295744,0,0.0352383,9.59094,-1.75663,83.1246,0.0352383,1.2924,-1.8800597749650478,1.3692997246980667,0.27262,630.4500122070312,,,,,,,78,3,78,3,,,,,,,,,,,,,,,,,,,"Jared Triolo","25807",669707
"Alex Freeland","LAD",23,102,89,20,13,4,0,2,13,11,10,0,29,2,1,0,,3,0,0.223618,0.0985773,0.281503,0.350182,0.313703,0.352596,0.297513,0.666299,0.128978,5.51474,0.300128,0,0.192033,10.6122,-1.32085,89.5244,0.192033,0.0746263,-1.058255910873413,0.3823349103331566,0.272427,999,,,,,,,95.1,4.134782608,95.1,4.134782608,,,,,,,,,,,,,,,,,,,"Alex Freeland","31665",690976
"Blake Dunn","CIN",22,83,71,17,12,3,0,2,11,10,7,0,24,3,0,1,,3,1,0.23355,0.0824634,0.293086,0.281362,0.32627,0.362307,0.308557,0.688577,0.128757,7.00553,0.324062,0,0.244254,9.3897,-0.336272,92.1413,0.244254,1.02204,-0.5202237516641617,0.449363112449646,0.271351,743.5,,,,,,,84.6,3.845454545,84.6,3.845454545,,,,,,,,,,,,,,,,,,,"Blake Dunn","29487",694362
