Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Brandon Lockridge","MIL",5,20,18,4,3,1,0,0,2,1,2,0,6,0,0,0,,2,0,0.230475,0.0753202,0.277369,0.271553,0.291076,0.297702,0.264419,0.588778,0.067227,6.6163,0.323604,0.0693173,0.202485,1.54986,-0.794003,67.6857,0.271802,0.285845,-0.48574015498161316,0.17566020786762238,0.0352953,737.8499755859375,,,,,,,17.1,3.42,17.1,3.42,,,,,,,,,,,,,,,,,,,"Brandon Lockridge","21496",663604
"Andrés Chaparro","WSN",5,21,19,4,3,1,0,1,2,3,2,0,5,0,0,0,,0,0,0.228682,0.081093,0.227713,0.35612,0.294429,0.399951,0.302314,0.69438,0.171269,2.0633,0.263153,-0.0280171,-0.0298487,2.30237,-0.193694,92.4351,-0.0578658,0.353199,-0.24672510847449303,-0.11501079797744751,0.0343493,748.9099731445312,,,,,,,21.7,4.34,21.7,4.34,,,,,,,,,,,,,,,,,,,"Andres Chaparro","21797",665953
"Tim Tawa","ARI",2,10,10,2,1,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.226539,0.0718984,0.255892,0.280972,0.28388,0.342803,0.277044,0.626683,0.116264,2.88996,0.293953,-0.00266194,-0.018454,0.911059,-0.306533,73.7519,-0.0211159,0.370659,-0.34076876007020473,0.3336215987801552,0.0341474,999,,,,,,,7.1,3.55,7.1,3.55,,,,,,,,,,,,,,,,,,,"Tim Tawa","29571",694374
"Michael Siani","STL",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.207618,0.087953,0.260339,0.33784,0.280086,0.255119,0.245762,0.535205,0.0475009,4.72377,0.283693,0.0133542,-0.00306685,0.432375,-0.379353,55.5789,0.0102873,0.422224,-0.35035665053874254,0.44691579043865204,0.0331731,674.9600219726562,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Michael Siani","22557",672279
"Enrique Hernández","LAD",3,12,11,3,2,1,0,0,2,2,1,0,3,0,0,0,,0,0,0.232891,0.072278,0.205206,0.352221,0.289332,0.39407,0.297852,0.683403,0.161179,2.33222,0.262232,-0.00579981,-0.0187674,1.29827,-0.157765,89.7579,-0.0245672,0.0964667,-0.17372304387390614,0.09013953059911728,0.0331268,556.4500122070312,,,,,,,11.7,3.9,11.7,3.9,,,,,,,,,,,,,,,,,,,"Enrique Hernandez","10472",571771
"Riley Adams","WSN",14,54,49,10,6,2,0,2,5,6,4,0,17,1,0,0,,0,0,0.206744,0.0703088,0.319674,0.219939,0.275048,0.36104,0.279691,0.636087,0.154296,2.32097,0.278549,-0.085632,-0.0641795,4.83768,-1.47379,76.8469,-0.149812,-0.76411,-1.6113798022270203,0.1533282995223999,0.0310383,748.2100219726562,,,,,,,46.6,3.328571428,46.6,3.328571428,,,,,,,,,,,,,,,,,,,"Riley Adams","19864",656180
"Christian Encarnacion-Strand","CIN",6,26,24,6,4,1,0,1,3,4,1,0,7,0,0,0,,0,0,0.251747,0.0522398,0.259674,0.201174,0.301708,0.446485,0.322693,0.748193,0.194738,2.33976,0.30037,-0.0425803,-0.0409297,3.23529,0.191309,101.882,-0.08351,-0.0535229,-0.0262189619243145,-0.5535229258239269,0.0276521,213.66000366210938,,,,,,,24.9,4.15,24.9,4.15,,,,,,,,,,,,,,,,,,,"Christian Encarnacion-Strand","30011",687952
"Blake Dunn","CIN",0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.228793,0.0632764,0.304946,0.2075,0.286823,0.316596,0.269638,0.603419,0.0878032,5.40449,0.325801,0.00178355,0.00224556,0.141486,-0.061446,65.3245,0.00402911,0.262341,-0.06635141419246793,0.2685142192058265,0.02658,743.5,,,,,,,-2,,-2,,,,,,,,,,,,,,,,,,,,"Blake Dunn","29487",694362
"Derek Hill","MIA",11,50,46,11,8,2,0,1,6,5,3,0,15,1,0,0,,2,0,0.235463,0.0581309,0.295773,0.196539,0.288125,0.347863,0.280871,0.635989,0.1124,6.0293,0.324777,0.0648844,0.12473,4.5115,-1.31265,76.1295,0.189614,-0.205329,-1.2008895874023438,-0.18001990020275116,0.0250014,581.030029296875,,,,,,,46.6,4.236363636,46.6,4.236363636,,,,,,,,,,,,,,,,,,,"Derek Hill","16947",656537
"Liover Peguero","PIT",25,109,100,23,17,5,0,2,11,11,6,0,27,1,1,1,,2,1,0.23329,0.0572679,0.246678,0.232156,0.281358,0.34164,0.274318,0.622997,0.108349,4.82059,0.297857,0.057964,0.0356058,9.32593,-3.45877,71.5529,0.0935699,-0.0215026,-3.543972633779049,0.21923812851309776,0.0247356,999,,,,,,,84.1,3.364,84.1,3.364,,,,,,,,,,,,,,,,,,,"Liover Peguero","24273",678894
"Dominic Smith","SFG",13,57,51,12,8,2,0,1,6,6,5,0,12,1,1,0,,0,0,0.238016,0.0801998,0.209786,0.382294,0.307108,0.363399,0.295843,0.670507,0.125382,2.96737,0.283333,-0.111764,-0.0324759,5.84282,-0.813343,91.2265,-0.14424,0.272333,-0.728325217962265,-0.8918648660182953,0.024258,729.5,,,,,,,49.4,3.8,49.4,3.8,,,,,,,,,,,,,,,,,,,"Dominic Smith","15653",642086
