Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Paul Skenes","PIT",16,8,22,2.75458,32,32,0,0,,198,805,158,66,61,18,54,,8,237,10.76,2.43674,4.41575,0.81572,0.294754,0.0667506,0.22800305485725403,0.212936,1.06817,0.287464,0.779663,,,2.85598,5.56129,6.3743,9.510000228881836,,,,,,,1121,5.661616161616162,1044,5.2727272727272725,,,,,,,,,,,,,,,,,,,"Paul Skenes","33677",694973
"Cristopher Sánchez","PHI",15,9,21,3.2138,32,32,0,0,,204,833,180,79,73,19,53,,8,205,9.0814,2.33608,3.88744,0.818186,0.246437,0.0633931,0.1830441877245903,0.233147,1.14425,0.294581,0.741642,,,3.1988,4.98223,5.30734,27.889999389648438,,,,,,,1034.9,5.073039215686275,1000,4.901960784313726,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Logan Webb","SFG",14,9,20,3.41292,32,32,0,0,,205,852,197,85,78,18,48,,8,200,8.79406,2.12267,4.14293,0.783522,0.234694,0.0566494,0.17804477363824844,0.248071,1.20019,0.310742,0.728926,,,3.14071,4.46871,4.13408,56.86000061035156,,,,,,,1015.3999999999999,4.953170731707316,1023,4.990243902439024,,,,,,,,,,,,,,,,,,,"Logan Webb","17995",657277
"Hunter Greene","CIN",14,8,20,3.13194,31,31,0,0,,183,764,139,69,64,24,64,,8,235,11.5582,3.15762,3.66043,1.20262,0.307285,0.0839476,0.22333715856075287,0.200819,1.11083,0.264672,0.791059,,,3.48854,4.22321,5.1579,46.34000015258789,,,,,,,951.6,5.2,857,4.683060109289618,,,,,,,,,,,,,,,,,,,"Hunter Greene","22182",668881
"Chris Sale","ATL",12,8,17,3.26132,28,28,0,0,,166,675,137,66,60,19,48,,7,196,10.6061,2.58853,4.09735,1.03192,0.29032,0.0708556,0.2194644808769226,0.221509,1.11395,0.291987,0.753245,,,3.2548,3.7228,3.99542,34.34000015258789,,,,,,,865.5,5.213855421686747,810,4.879518072289157,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Jesús Luzardo","PHI",12,9,18,3.66818,31,31,0,0,,180,747,157,80,73,23,58,,8,200,10.0143,2.88809,3.46746,1.14067,0.267818,0.0772376,0.1905808225274086,0.230074,1.19309,0.292166,0.736402,,,3.64877,3.55747,3.54478,69.83000183105469,,,,,,,842.8999999999999,4.682777777777777,803,4.461111111111111,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Yoshinobu Yamamoto","LAD",12,7,16,3.20757,26,26,0,0,,149,618,121,58,53,16,51,,6,169,10.1902,3.06093,3.32913,0.976534,0.272892,0.0819709,0.1909211054444313,0.216257,1.15441,0.279558,0.763236,,,3.43197,3.33595,3.69826,25.09000015258789,,,,,,,758.2000000000002,5.088590604026846,704,4.724832214765101,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Chase Burns","CIN",7,4,15,3.06802,31,23,0,1,,130,541,102,49,44,15,44,,6,169,11.6811,3.05946,3.81803,1.05475,0.312803,0.0819279,0.2308754324913025,0.207113,1.11989,0.281937,0.78212,,,3.21315,3.18669,3.46016,113.62999725341797,,,,,,,704.3,5.417692307692307,647,4.976923076923077,,,,,,,,,,,,,,,,,,,"Chase Burns","35333",695505
"Spencer Schwellenbach","ATL",12,8,17,3.45423,28,28,0,0,,164,678,146,69,63,19,42,,7,164,8.9646,2.28606,3.92142,1.05164,0.241427,0.0615663,0.17986062541604042,0.232244,1.14379,0.284341,0.739231,,,3.54548,3.07745,3.52533,79.16999816894531,,,,,,,781.3000000000001,4.764024390243903,754,4.597560975609756,,,,,,,,,,,,,,,,,,,"Spencer Schwellenbach","31846",680885
"Zack Wheeler","PHI",10,5,14,3.09687,21,21,0,0,,126,512,100,47,43,15,35,,5,149,10.5922,2.47443,4.28064,1.10307,0.290196,0.0677927,0.22240345925092697,0.211684,1.06663,0.274176,0.771811,,,3.3213,2.97514,3.47488,147.5399932861328,,,,,,,665.9000000000001,5.284920634920636,613,4.865079365079365,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Blake Snell","LAD",11,8,15,3.50919,26,26,0,0,,152,638,120,65,59,18,68,,7,183,10.8494,4.05628,2.67473,1.04186,0.286939,0.107278,0.1796610727906227,0.212629,1.23806,0.28198,0.754833,,,3.72379,2.91254,3.13047,69.91000366210938,,,,,,,732.3999999999999,4.818421052631578,667,4.3881578947368425,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Sandy Alcantara","MIA",12,10,17,3.95229,31,31,0,0,,186,789,178,89,82,21,60,,8,165,7.99384,2.90661,2.75023,1.0288,0.208924,0.075966,0.13295769691467285,0.24664,1.28107,0.292768,0.714902,,,3.9448,2.80258,2.92384,152.22999572753906,,,,,,,781.3000000000002,4.200537634408603,783,4.209677419354839,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Aaron Nola","PHI",11,10,17,4.02092,31,31,0,0,,180,754,168,88,80,26,51,,8,176,8.80379,2.55767,3.44212,1.29051,0.233273,0.0677701,0.1655026525259018,0.241338,1.21749,0.287701,0.717507,,,4.02134,2.78902,2.71189,200.33999633789062,,,,,,,750.4000000000001,4.1688888888888895,737,4.094444444444444,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Tyler Glasnow","LAD",10,7,14,3.44531,24,24,0,0,,138,572,111,58,53,16,52,,6,158,10.3017,3.39041,3.03848,1.0658,0.276807,0.0911003,0.18570640683174133,0.216611,1.18117,0.279925,0.751498,,,3.64926,2.76312,2.94921,118.56999969482422,,,,,,,677.8000000000001,4.911594202898551,624,4.521739130434782,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Emmet Sheehan","LAD",5,4,15,3.32008,44,24,0,1,,152,638,120,61,56,21,53,,7,187,11.0552,3.10787,3.55717,1.25624,0.293047,0.0823821,0.2106650471687317,0.206872,1.13192,0.26578,0.77843,,,3.66093,2.75069,3.15974,123.91000366210938,,,,,,,752.5,4.9506578947368425,685,4.506578947368421,,,,,,,,,,,,,,,,,,,"Emmet Sheehan","29839",686218
"Nick Pivetta","SDP",12,10,18,3.73354,31,31,0,0,,186,777,158,84,77,27,60,,8,200,9.67913,2.90261,3.33463,1.32331,0.256886,0.0770357,0.17984987050294876,0.222825,1.17388,0.271074,0.744592,,,3.99281,2.74243,3.00232,87.2300033569336,,,,,,,829.5000000000002,4.45967741935484,775,4.166666666666667,,,,,,,,,,,,,,,,,,,"Nick Pivetta","15454",601713
"Eury Pérez","MIA",12,8,17,3.46218,28,28,0,0,,151,636,124,64,58,20,54,,7,174,10.3091,3.18466,3.23712,1.18915,0.272645,0.0842243,0.18842022866010666,0.215184,1.17222,0.271723,0.761778,,,3.75649,2.71445,3.24342,83.88999938964844,,,,,,,714.0000000000001,4.728476821192054,660,4.370860927152318,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Shohei Ohtani","LAD",10,6,14,3.05639,23,23,0,0,,115,473,88,43,39,13,40,,5,141,10.9914,3.12158,3.5211,1.03202,0.297684,0.0845428,0.21314078569412231,0.205337,1.10913,0.272516,0.77822,,,3.35388,2.70112,3.04783,1.090000033378601,,,,,,,609.3,5.298260869565217,553,4.808695652173913,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Nick Lodolo","CIN",10,9,15,3.92901,28,28,0,0,,151,642,142,72,66,22,43,,6,154,9.16552,2.54599,3.59998,1.28195,0.240172,0.0667147,0.17345719784498215,0.239672,1.22122,0.288971,0.72852,,,3.92566,2.69893,2.65352,127.2300033569336,,,,,,,638.6000000000001,4.229139072847683,630,4.172185430463577,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Michael King","SDP",12,9,18,3.70101,31,31,0,0,,175,737,150,78,72,23,63,,8,183,9.40764,3.22789,2.91448,1.16035,0.24794,0.0850717,0.16286849975585938,0.225677,1.21908,0.277249,0.741334,,,3.93044,2.65607,2.94013,134.22999572753906,,,,,,,775.0999999999999,4.429142857142857,729,4.1657142857142855,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Mitch Keller","PIT",11,10,16,4.15874,31,31,0,0,,179,766,179,90,83,23,54,,8,159,7.99024,2.7119,2.94636,1.13565,0.20727,0.0703477,0.13692180812358856,0.253643,1.30036,0.298435,0.708075,,,4.03366,2.52877,2.4327,348.5400085449219,,,,,,,708.3000000000003,3.9569832402234653,728,4.067039106145251,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Freddy Peralta","NYM",12,9,17,3.55663,29,29,0,0,,167,705,136,72,66,22,64,,8,185,9.94739,3.41578,2.91219,1.20244,0.262316,0.0900754,0.17224100232124331,0.214857,1.19355,0.266852,0.757004,,,3.93594,2.52769,3.0709,62.34000015258789,,,,,,,765.5999999999998,4.5844311377245495,703,4.209580838323354,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Spencer Strider","ATL",11,9,15,3.85771,28,28,0,0,,158,663,137,74,68,21,57,,7,181,10.2824,3.22852,3.18487,1.21883,0.27291,0.0856894,0.18722046166658401,0.229377,1.22651,0.292323,0.731351,,,3.82005,2.50965,2.58853,104.30999755859375,,,,,,,724.7,4.586708860759494,687,4.348101265822785,,,,,,,,,,,,,,,,,,,"Spencer Strider","27498",675911
"Quinn Priester","MIL",11,9,16,3.8823,29,29,0,0,,170,730,163,80,73,20,55,,7,152,8.04838,2.91077,2.76504,1.03674,0.208169,0.0752861,0.13288291543722153,0.243856,1.28137,0.288726,0.723352,,,3.94663,2.5059,2.63138,284.260009765625,,,,,,,706.2,4.154117647058824,708,4.1647058823529415,,,,,,,,,,,,,,,,,,,"Quinn Priester","25977",682990
"Joe Musgrove","SDP",11,9,16,3.74425,28,28,0,0,,156,657,144,71,65,21,42,,6,151,8.68148,2.41717,3.5916,1.19536,0.2296,0.063927,0.16567303985357285,0.236301,1.18806,0.281583,0.732118,,,3.86289,2.49363,2.45992,245.33999633789062,,,,,,,679.7000000000002,4.357051282051283,665,4.262820512820513,,,,,,,,,,,,,,,,,,,"Joe Musgrove","12970",605397
"Brady Singer","CIN",11,11,15,4.35119,31,31,0,0,,175,753,172,92,84,25,59,,8,162,8.32042,3.0146,2.76004,1.28755,0.214658,0.0777732,0.13688430190086365,0.250393,1.31833,0.293839,0.706842,,,4.28446,2.40593,2.2255,324.739990234375,,,,,,,663.3,3.790285714285714,673,3.8457142857142856,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Nolan McLean","NYM",11,8,15,3.54319,26,26,0,0,,151,646,130,65,59,15,64,,7,155,9.2352,3.79059,2.43635,0.908727,0.239627,0.098355,0.14127211272716522,0.225295,1.28041,0.282227,0.746602,,,3.80061,2.40573,2.78735,97.91000366210938,,,,,,,691.9000000000001,4.582119205298014,657,4.3509933774834435,,,,,,,,,,,,,,,,,,,"Nolan McLean","33703",690997
"Edward Cabrera","CHC",11,8,15,3.54027,26,26,0,0,,142,604,119,61,56,16,60,,7,158,10.0228,3.81536,2.62697,0.999626,0.260953,0.0993364,0.1616169586777687,0.220905,1.26259,0.282915,0.752379,,,3.76507,2.31611,2.77801,187.5399932861328,,,,,,,659.6,4.645070422535212,617,4.345070422535211,,,,,,,,,,,,,,,,,,,"Edward Cabrera","21690",665795
"Braxton Garrett","MIA",4,4,13,3.92261,33,23,0,1,,136,570,136,65,59,16,31,,5,121,7.99759,2.05724,3.88753,1.06488,0.212156,0.0545735,0.15758271142840385,0.255201,1.22893,0.302801,0.708083,,,3.70217,2.26219,2.01127,471.2300109863281,,,,,,,594.0000000000001,4.36764705882353,610,4.485294117647059,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Bubba Chandler","PIT",7,6,15,3.85273,38,26,0,1,,162,701,147,76,69,18,67,,8,164,9.12684,3.71393,2.45746,1.02552,0.233689,0.0950936,0.13859504461288452,0.234843,1.32373,0.289712,0.735414,,,3.96832,2.25803,2.59874,148.02999877929688,,,,,,,702.1999999999998,4.334567901234567,683,4.216049382716049,,,,,,,,,,,,,,,,,,,"Bubba Chandler","29868",696149
"David Peterson","NYM",11,10,15,4.14273,29,29,0,0,,171,736,167,86,79,18,66,,8,150,7.89531,3.46498,2.2786,0.943852,0.20417,0.089603,0.11456677317619324,0.252265,1.36015,0.301819,0.706651,,,4.03732,2.24164,1.82651,368.8299865722656,,,,,,,687.8,4.022222222222222,699,4.087719298245614,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Jacob Misiorowski","MIL",6,4,15,3.36845,40,24,0,1,,149,640,112,61,56,17,77,,8,187,11.3356,4.68995,2.41699,1.02787,0.292492,0.121015,0.17147720605134964,0.201045,1.27188,0.269659,0.776171,,,3.81619,2.23254,3.01644,138.3699951171875,,,,,,,725.3000000000002,4.86778523489933,647,4.342281879194631,,,,,,,,,,,,,,,,,,,"Jacob Misiorowski","31623",694819
"Braxton Ashcraft","PIT",5,4,13,3.73723,45,23,0,1,,143,614,136,65,60,15,48,,6,138,8.65996,3.00242,2.88432,0.927511,0.224624,0.0778774,0.14674615859985352,0.243455,1.28448,0.298477,0.728766,,,3.68422,2.21534,2.28216,292.69000244140625,,,,,,,638.1,4.462237762237763,638,4.461538461538462,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Brandon Pfaadt","ARI",11,11,16,4.24224,31,31,0,0,,175,741,179,90,82,24,42,,7,153,7.87412,2.1787,3.61414,1.24731,0.206411,0.0571121,0.14929909631609917,0.258278,1.26372,0.300143,0.700101,,,4.03611,2.20992,2.07984,380.4599914550781,,,,,,,693.4,3.962285714285714,722,4.1257142857142854,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Brandon Woodruff","MIL",11,9,16,3.77868,28,28,0,0,,157,651,134,72,66,23,47,,7,157,8.99703,2.70695,3.32367,1.33659,0.241612,0.0726943,0.168917678296566,0.22482,1.15388,0.266243,0.735026,,,4.09506,2.18798,2.62775,112.80000305175781,,,,,,,682.5000000000001,4.347133757961784,638,4.063694267515924,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"Cade Cavalli","WSN",10,9,14,4.10044,26,26,0,0,,152,646,146,75,69,16,55,,7,132,7.83217,3.28085,2.38724,0.973853,0.204131,0.0855092,0.11862140893936157,0.250584,1.33015,0.298229,0.706336,,,4.0305,2.17365,2.09847,341.1700134277344,,,,,,,626.4,4.121052631578947,630,4.144736842105263,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Foster Griffin","WSN",8,9,13,4.05722,37,23,0,1,,152,643,151,74,68,19,43,,7,135,7.9974,2.57477,3.10606,1.13134,0.209611,0.0674847,0.14212678372859955,0.25388,1.27872,0.299401,0.715409,,,3.98039,2.147,2.02181,520.1699829101562,,,,,,,622.4999999999999,4.095394736842104,637,4.190789473684211,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"Ryne Nelson","ARI",11,10,16,4.02114,29,29,0,0,,167,712,161,81,75,22,49,,7,149,8.00719,2.64866,3.02311,1.18364,0.208599,0.0690014,0.13959766179323196,0.245427,1.2583,0.286407,0.717113,,,4.077,2.04737,2.48151,270,,,,,,,676.5999999999998,4.051497005988023,679,4.065868263473054,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Mason Miller","SDP",3,3,0,2.16223,66,0,32,2,,66,263,39,17,16,6,27,,3,100,13.6162,3.66009,3.72019,0.779239,0.379667,0.102056,0.2776114493608475,0.16884,1.00332,0.263697,0.839942,,,2.58813,2.00992,2.71429,26.90999984741211,,,,,,,591.2000000000002,8.95757575757576,530,8.030303030303031,,,,,,,,,,,,,,,,,,,"Mason Miller","31757",695243
"Max Meyer","MIA",4,4,13,4.10137,36,24,0,1,,147,621,141,73,67,18,49,,6,137,8.40426,3.00931,2.79275,1.08473,0.220259,0.0788681,0.14139096438884735,0.249533,1.29787,0.300324,0.708629,,,3.96949,2.00076,1.87589,400.05999755859375,,,,,,,612.8,4.168707482993197,614,4.1768707482993195,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Jhoan Duran","PHI",4,3,0,2.57528,70,0,29,3,,70,285,54,22,20,5,23,,3,84,10.7821,3.0043,3.5889,0.606114,0.29425,0.0819888,0.21226080507040024,0.208161,1.10295,0.288856,0.783631,,,2.74408,1.98685,2.43163,33.65999984741211,,,,,,,563.1,8.044285714285715,532,7.6,,,,,,,,,,,,,,,,,,,"Jhoan Duran","21029",661395
"Merrill Kelly","ARI",11,11,16,4.22821,31,31,0,0,,184,785,179,94,86,24,60,,8,162,7.9269,2.94165,2.69471,1.18622,0.205995,0.0764441,0.12955054640769958,0.250108,1.30347,0.292099,0.706328,,,4.1997,1.95737,2.24947,228.66000366210938,,,,,,,721.0000000000001,3.918478260869566,728,3.9565217391304346,,,,,,,,,,,,,,,,,,,"Merrill Kelly","11156",518876
"Matthew Boyd","CHC",11,10,15,4.14017,29,29,0,0,,172,726,161,86,79,25,52,,7,155,8.11232,2.71653,2.98628,1.3194,0.213666,0.0715493,0.14211706072092056,0.241564,1.23765,0.279268,0.712129,,,4.27201,1.95028,2.07241,224.8000030517578,,,,,,,679.6999999999999,3.9517441860465112,668,3.883720930232558,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Clay Holmes","NYM",10,9,14,4.1574,28,28,0,0,,156,675,152,79,72,16,63,,7,129,7.40074,3.60202,2.05461,0.910123,0.190428,0.0926836,0.09774468839168549,0.251633,1.37434,0.296155,0.705575,,,4.14619,1.847,1.60841,350.6300048828125,,,,,,,610.4000000000001,3.9128205128205136,620,3.9743589743589745,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Andrew Abbott","CIN",10,11,14,4.4713,29,29,0,0,,169,724,159,92,84,29,55,,7,157,8.36418,2.94973,2.83558,1.56111,0.216849,0.0764744,0.14037460088729858,0.241223,1.27185,0.274153,0.708666,,,4.64705,1.80298,1.84515,221.33999633789062,,,,,,,608.5000000000001,3.600591715976332,596,3.526627218934911,,,,,,,,,,,,,,,,,,,"Andrew Abbott","29911",671096
"Robbie Ray","SFG",11,10,16,4.12922,31,31,0,0,,179,769,161,90,82,24,73,,8,183,9.22173,3.69816,2.4936,1.23276,0.238287,0.0955596,0.14272789657115936,0.234768,1.31291,0.285407,0.724079,,,4.24024,1.76479,1.90856,157.7100067138672,,,,,,,733.8000000000001,4.099441340782123,706,3.9441340782122905,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Robby Snelling","MIA",8,7,11,4.1135,21,21,0,0,,124,530,120,62,57,15,43,,6,114,8.2386,3.13354,2.62917,1.07087,0.214805,0.0817008,0.13310430943965912,0.249006,1.31151,0.2979,0.709481,,,4.02956,1.7497,1.67574,999,,,,,,,502.0999999999999,4.049193548387096,506,4.080645161290323,,,,,,,,,,,,,,,,,,,"Robby Snelling","sa3020707",702281
"Michael McGreevy","STL",6,6,12,4.41165,32,24,0,1,,149,628,160,80,73,18,33,,6,104,6.28089,1.99436,3.14933,1.09285,0.165316,0.0524924,0.11282331869006157,0.271743,1.29763,0.303972,0.675969,,,4.10318,1.70874,1.17996,472.0299987792969,,,,,,,560.2000000000002,3.759731543624162,606,4.067114093959732,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Logan Henderson","MIL",4,3,13,3.8404,41,23,0,1,,145,610,125,68,62,22,48,,6,149,9.21105,2.94234,3.13052,1.34989,0.243918,0.0779162,0.16600195318460464,0.224904,1.1873,0.26786,0.73798,,,4.14913,1.70172,2.07395,293.8900146484375,,,,,,,617.4,4.257931034482758,579,3.9931034482758623,,,,,,,,,,,,,,,,,,,"Logan Henderson","31475",701656
"Chad Patrick","MIL",10,8,14,3.95178,26,26,0,0,,141,604,126,67,62,21,48,,6,140,8.93479,3.08968,2.89182,1.35506,0.230987,0.0798761,0.151111401617527,0.229192,1.2394,0.269487,0.738685,,,4.27109,1.69573,2.11458,340.0299987792969,,,,,,,575.5000000000001,4.081560283687944,550,3.900709219858156,,,,,,,,,,,,,,,,,,,"Chad Patrick","30113",694477
"Cade Horton","CHC",9,8,13,3.93377,24,24,0,0,,134,573,122,64,58,18,47,,6,127,8.58043,3.1851,2.69393,1.19934,0.222404,0.0825575,0.1398463398218155,0.234388,1.26515,0.277739,0.730362,,,4.15751,1.66279,1.92716,195,,,,,,,548,4.08955223880597,531,3.962686567164179,,,,,,,,,,,,,,,,,,,"Cade Horton","31872",690990
"Edwin Díaz","LAD",3,3,0,2.76138,66,0,36,3,,66,268,47,22,20,7,25,,3,89,12.0804,3.38412,3.56972,0.916552,0.330557,0.0926002,0.2379569262266159,0.194361,1.0836,0.27578,0.795395,,,3.03452,1.65356,2.03228,27.690000534057617,,,,,,,566.1,8.577272727272728,525,7.954545454545454,,,,,,,,,,,,,,,,,,,"Edwin Diaz","14710",621242
"Kyle Freeland","COL",9,14,13,5.37392,32,32,0,0,,188,827,220,123,112,32,53,,8,138,6.59101,2.53886,2.59605,1.51108,0.166725,0.0642225,0.10250240564346313,0.287179,1.45003,0.315799,0.656693,,,4.82985,1.64952,1.03928,743.3400268554688,,,,,,,518.5999999999999,2.7585106382978717,617,3.2819148936170213,,,,,,,,,,,,,,,,,,,"Kyle Freeland","16256",607536
"Reynaldo López","ATL",5,4,12,3.90793,39,21,0,1,,136,578,121,65,59,17,52,,6,141,9.29357,3.41555,2.72096,1.14235,0.243611,0.0895313,0.15407949686050415,0.233245,1.26906,0.28732,0.728268,,,3.99495,1.63473,1.85791,380.8900146484375,,,,,,,594.7,4.372794117647059,571,4.198529411764706,,,,,,,,,,,,,,,,,,,"Reynaldo Lopez","16400",625643
"Andre Pallante","STL",9,9,13,4.35863,26,26,0,0,,148,641,152,78,71,14,58,,7,109,6.62789,3.52938,1.87792,0.829997,0.169505,0.0902622,0.07924310863018036,0.264193,1.42401,0.30537,0.691219,,,4.1778,1.57421,1.31295,703.0599975585938,,,,,,,550.8,3.721621621621621,581,3.925675675675676,,,,,,,,,,,,,,,,,,,"Andre Pallante","26108",669467
"Sean Manaea","NYM",10,8,12,3.84137,43,21,0,1,,134,568,118,63,57,19,46,,6,136,9.10973,3.05998,2.97706,1.25281,0.239012,0.0802846,0.15872754156589508,0.229228,1.2227,0.275436,0.736045,,,4.07283,1.53245,1.67155,270.510009765625,,,,,,,571.0999999999999,4.261940298507462,543,4.052238805970149,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Jared Jones","PIT",6,5,9,3.76471,16,16,0,0,,93,392,83,43,39,11,32,,4,94,9.0961,3.08673,2.94684,1.08444,0.240265,0.081533,0.15873149782419205,0.234158,1.23734,0.287864,0.730329,,,3.84121,1.52664,1.64995,423.9700012207031,,,,,,,417.1000000000001,4.484946236559141,402,4.32258064516129,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"Michael Soroka","ARI",4,4,13,4.06489,47,23,0,1,,145,622,136,72,66,18,54,,7,143,8.87956,3.34562,2.65408,1.13316,0.230417,0.086816,0.1436009183526039,0.241964,1.30682,0.294028,0.719575,,,4.0506,1.50764,1.66562,393.8299865722656,,,,,,,605,4.172413793103448,598,4.124137931034483,,,,,,,,,,,,,,,,,,,"Michael Soroka","18383",647336
"Andrew Painter","PHI",4,4,11,4.14112,33,21,0,1,,132,574,125,67,61,18,49,,6,124,8.43331,3.30196,2.55403,1.25325,0.215994,0.0845699,0.13142448663711548,0.239679,1.30775,0.281344,0.723575,,,4.30952,1.49203,1.67516,999,,,,,,,517.4000000000002,3.9196969696969712,513,3.8863636363636362,,,,,,,,,,,,,,,,,,,"Andrew Painter","sa3017880",691725
"Shota Imanaga","CHC",9,9,13,4.23475,26,26,0,0,,153,639,144,79,72,26,36,,6,135,7.96143,2.13491,3.72916,1.55718,0.211563,0.0567319,0.15483061969280243,0.2408,1.17723,0.26949,0.709422,,,4.44787,1.48803,1.58414,175.7100067138672,,,,,,,582.0000000000001,3.8039215686274517,571,3.7320261437908497,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Hurston Waldrep","ATL",9,9,13,4.26234,26,26,0,0,,146,635,138,75,69,16,66,,7,134,8.31455,4.10796,2.02401,1.01519,0.211743,0.104616,0.107127346098423,0.246398,1.40694,0.296958,0.712297,,,4.27014,1.47751,1.7113,267.6000061035156,,,,,,,573.8000000000002,3.9301369863013713,571,3.910958904109589,,,,,,,,,,,,,,,,,,,"Hurston Waldrep","33527",694462
"Abner Uribe","MIL",4,4,0,2.75456,72,0,24,4,,72,302,52,24,22,6,33,,3,90,11.2157,4.17182,2.68844,0.703483,0.297105,0.110512,0.18659277260303497,0.197008,1.18912,0.274486,0.79174,,,3.19325,1.41257,2.17303,114.30999755859375,,,,,,,531.8000000000002,7.386111111111114,490,6.805555555555555,,,,,,,,,,,,,,,,,,,"Abner Uribe","25327",682842
"Dustin May","STL",5,5,12,4.36679,38,24,0,1,,155,666,151,82,75,19,60,,7,135,7.86367,3.4977,2.24824,1.1189,0.203043,0.090312,0.11273128539323807,0.251907,1.36309,0.296188,0.700689,,,4.30862,1.40233,1.17412,449.9100036621094,,,,,,,593.6999999999999,3.830322580645161,601,3.8774193548387097,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Landen Roupp","SFG",6,6,12,4.09259,35,23,0,1,,132,572,127,66,60,14,54,,6,126,8.58377,3.66446,2.34244,0.982163,0.220482,0.094125,0.1263570785522461,0.247218,1.36427,0.301918,0.716146,,,4.00903,1.38986,1.29024,433.42999267578125,,,,,,,550.4000000000001,4.169696969696971,554,4.196969696969697,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Chase Dollander","COL",8,9,11,4.80601,24,24,0,0,,135,600,135,79,72,19,63,,7,128,8.5336,4.22304,2.02073,1.29165,0.21266,0.10524,0.10742073506116867,0.255051,1.47394,0.302432,0.699673,,,4.66265,1.38386,1.55435,634.4299926757812,,,,,,,460.29999999999995,3.409629629629629,474,3.511111111111111,,,,,,,,,,,,,,,,,,,"Chase Dollander","33482",801403
"Kyle Leahy","STL",3,3,10,4.02732,46,18,0,1,,127,552,125,62,57,14,45,,6,116,8.25071,3.19573,2.58179,1.02626,0.21082,0.0816563,0.12916330248117447,0.248417,1.3358,0.297107,0.720187,,,3.98588,1.36926,1.2969,542.9099731445312,,,,,,,525.6000000000001,4.138582677165355,536,4.2204724409448815,,,,,,,,,,,,,,,,,,,"Kyle Leahy","24763",681517
"Adrian Houser","SFG",9,9,13,4.47678,26,26,0,0,,147,640,155,80,73,16,51,,7,113,6.93077,3.14445,2.20413,1.00788,0.176328,0.0799989,0.09632916748523712,0.266875,1.40953,0.30681,0.691473,,,4.23543,1.35907,0.947612,472.2300109863281,,,,,,,540,3.673469387755102,579,3.938775510204082,,,,,,,,,,,,,,,,,,,"Adrian Houser","12718",605288
"Tyler Mahle","SFG",9,9,13,4.37156,26,26,0,0,,148,629,147,78,72,18,49,,7,121,7.38687,3.00446,2.45863,1.1252,0.192509,0.0782991,0.11420971900224686,0.25717,1.33307,0.29738,0.693023,,,4.25291,1.35602,1.18697,359.1700134277344,,,,,,,565.6000000000001,3.8216216216216226,580,3.918918918918919,,,,,,,,,,,,,,,,,,,"Tyler Mahle","16358",641816
